,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id,new_addition
678,tensorrec,jfkirk/tensorrec,recommender-systems,,https://github.com/jfkirk/tensorrec,https://github.com/jfkirk/tensorrec,Apache-2.0,2017-02-28 18:51:11.000,2023-05-22 21:34:54.000000,2020-02-04 21:10:25,334.0,,222.0,64.0,48.0,36.0,90.0,1241.0,A TensorFlow recommendation algorithm and framework in Python.,9.0,21,False,2019-04-02 00:53:47.000,0.26.2,30.0,tensorrec,,,,['tensorflow'],36.0,33.0,https://pypi.org/project/tensorrec,2019-04-02 00:53:47.000,3.0,208.0,208.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
679,fastFM,ibayer/fastFM,recommender-systems,,https://github.com/ibayer/fastFM,https://github.com/ibayer/fastFM,BSD-3-Clause,2014-10-27 12:25:51.000,2022-07-17 13:12:39.000000,2021-03-24 12:22:31,297.0,,208.0,28.0,61.0,54.0,60.0,1049.0,fastFM: A Library for Factorization Machines.,20.0,21,False,2017-11-23 06:59:56.000,0.2.11,10.0,fastfm,,,,,123.0,113.0,https://pypi.org/project/fastfm,2017-11-23 06:59:56.000,10.0,343.0,348.0,,,,,,,,3.0,583.0,,,,,,,,,,,,,,,,,,,
680,geoplotlib,andrea-cuttone/geoplotlib,geospatial-data,,https://github.com/andrea-cuttone/geoplotlib,https://github.com/andrea-cuttone/geoplotlib,MIT,2015-02-24 13:13:07.000,2023-06-16 19:26:09.140000,2019-05-06 07:06:50,159.0,,166.0,56.0,14.0,30.0,19.0,1005.0,python toolbox for visualizing geographical data and making maps.,8.0,21,False,2016-07-27 14:55:01.000,0.3.2,4.0,geoplotlib,conda-forge/geoplotlib,,,,174.0,162.0,https://pypi.org/project/geoplotlib,2016-07-27 14:55:01.000,12.0,840.0,1097.0,https://anaconda.org/conda-forge/geoplotlib,2023-06-16 19:26:09.140,7199.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
681,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2021-10-29 14:44:11.000000,2021-10-29 14:44:08,205.0,,244.0,47.0,45.0,25.0,127.0,957.0,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,27.0,21,False,2020-10-12 06:56:40.000,0.7.6,21.0,aocr,,,,['tensorflow'],26.0,26.0,https://pypi.org/project/aocr,2019-04-19 05:28:27.000,,196.0,196.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
682,nude.py,hhatto/nude.py,image,,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000000,2020-11-23 13:49:02,79.0,,132.0,36.0,16.0,8.0,3.0,915.0,Nudity detection with Python.,12.0,21,False,2020-11-23 13:49:17.000,0.5.1,10.0,nudepy,,,,,3540.0,3528.0,https://pypi.org/project/nudepy,2020-11-23 13:49:17.000,12.0,1745.0,1745.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
683,TF Compression,tensorflow/compression,tensorflow-utils,,https://github.com/tensorflow/compression,https://github.com/tensorflow/compression,Apache-2.0,2018-05-15 23:32:19.000,2023-08-11 15:56:45.000000,2023-08-11 15:55:37,272.0,2.0,240.0,45.0,18.0,6.0,91.0,774.0,Data compression in TensorFlow.,21.0,21,True,2023-07-26 23:21:33.000,2.13.0,21.0,tensorflow-compression,,,,['tensorflow'],2.0,,https://pypi.org/project/tensorflow-compression,2023-07-26 23:20:24.000,2.0,5782.0,5782.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
684,PDPbox,SauceCat/PDPbox,data-viz,,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000,2023-06-10 14:57:37.569000,2023-06-05 01:35:02,228.0,,124.0,17.0,24.0,26.0,39.0,774.0,python partial dependence plot toolbox.,7.0,21,True,2023-06-05 02:53:01.145,0.3.0,4.0,pdpbox,conda-forge/pdpbox,,,,26.0,,https://pypi.org/project/pdpbox,2021-03-14 16:21:17.000,26.0,29830.0,30203.0,https://anaconda.org/conda-forge/pdpbox,2023-06-10 14:57:37.569,18688.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
685,deeplift,kundajelab/deeplift,interpretability,,https://github.com/kundajelab/deeplift,https://github.com/kundajelab/deeplift,MIT,2016-06-01 02:18:06.000,2022-04-28 10:04:52.000000,2021-11-11 17:50:26,553.0,,153.0,38.0,46.0,39.0,49.0,754.0,Public facing deeplift repo.,11.0,21,False,2018-07-13 21:11:52.000,0.6.6,21.0,deeplift,,,,,90.0,82.0,https://pypi.org/project/deeplift,2020-11-11 09:32:57.000,8.0,437.0,437.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
686,Test Tube,williamFalcon/test-tube,hyperopt,,https://github.com/williamFalcon/test-tube,https://github.com/williamFalcon/test-tube,MIT,2017-09-06 02:14:57.000,2022-07-22 06:10:37.000000,2020-03-17 22:44:47,642.0,,74.0,26.0,37.0,25.0,21.0,736.0,Python library to easily log experiments and parallelize hyperparameter search for neural networks.,16.0,21,False,2019-12-01 01:19:50.000,0.7.5,64.0,test_tube,,,,,23.0,,https://pypi.org/project/test_tube,2019-12-01 01:19:50.000,23.0,55872.0,55872.0,,,,,,,,3.0,17.0,,,,,,,,,,,,,,,,,,,
687,sklearn-deap,rsteca/sklearn-deap,hyperopt,,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000,2023-07-02 20:27:29.000000,2021-07-30 15:06:27,104.0,,126.0,30.0,28.0,21.0,34.0,736.0,Use evolutionary algorithms instead of gridsearch in scikit-learn.,23.0,21,False,2021-07-30 15:13:54.000,0.3.0,14.0,sklearn-deap,,,,['sklearn'],43.0,41.0,https://pypi.org/project/sklearn-deap,2021-07-30 15:13:54.000,2.0,395.0,395.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
688,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2023-08-29 10:08:55.843000,2023-08-29 06:49:30,294.0,5.0,58.0,23.0,45.0,10.0,16.0,694.0,EvoJAX: Hardware-accelerated Neuroevolution.,14.0,21,True,2023-08-29 06:52:02.000,0.2.16,22.0,evojax,conda-forge/evojax,,,['jax'],13.0,11.0,https://pypi.org/project/evojax,2023-08-29 06:52:02.000,2.0,865.0,1941.0,https://anaconda.org/conda-forge/evojax,2023-08-29 10:08:55.843,20445.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
689,finetune,IndicoDataSolutions/finetune,nlp,,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000,2023-09-20 15:58:20.000000,2023-05-18 17:21:50,1498.0,,77.0,36.0,640.0,22.0,118.0,688.0,Scikit-learn style model finetuning for NLP.,21.0,21,True,2019-01-18 20:10:51.000,0.5.14,14.0,finetune,,,,"['tensorflow', 'sklearn']",11.0,11.0,https://pypi.org/project/finetune,,,146.0,146.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
690,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2023-06-16 19:19:30.367000,2023-06-05 07:08:03,591.0,,122.0,16.0,50.0,27.0,117.0,687.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,31.0,21,True,2023-03-16 18:06:01.469,1.6.1,41.0,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],37.0,,https://pypi.org/project/torch-cluster,2022-03-11 14:21:26.000,37.0,11150.0,13115.0,https://anaconda.org/conda-forge/pytorch_cluster,2023-06-16 19:19:30.367,78639.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
691,Torchbearer,pytorchbearer/torchbearer,ml-frameworks,,https://github.com/pytorchbearer/torchbearer,https://github.com/pytorchbearer/torchbearer,MIT,2018-03-12 16:30:42.000,2021-03-26 19:56:57.000000,2021-03-26 19:56:57,430.0,,66.0,28.0,422.0,10.0,237.0,627.0,torchbearer: A model fitting library for PyTorch.,13.0,21,False,2020-01-31 14:07:22.000,0.5.3,24.0,torchbearer,,,,['pytorch'],83.0,83.0,https://pypi.org/project/torchbearer,,,213.0,213.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
692,detecto,alankbi/detecto,image,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2023-07-28 19:05:13.000000,2022-02-09 16:35:40,142.0,,106.0,24.0,25.0,42.0,61.0,600.0,Build fully-functioning computer vision models with PyTorch.,12.0,21,False,2022-02-02 00:22:07.000,1.2.2,13.0,detecto,conda-forge/detecto,,,['pytorch'],150.0,148.0,https://pypi.org/project/detecto,2022-02-02 00:12:06.000,2.0,4135.0,4250.0,https://anaconda.org/conda-forge/detecto,2023-06-16 19:26:16.964,3123.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
693,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2023-05-01 22:43:43.000000,2022-08-16 17:43:49,1877.0,,57.0,19.0,216.0,49.0,287.0,580.0,The worlds cleanest AutoML library - Do hyperparameter tuning with the right pipeline abstractions to write clean deep..,9.0,21,False,2022-08-16 19:54:29.000,0.8.1,27.0,neuraxle,,,,,53.0,52.0,https://pypi.org/project/neuraxle,2022-08-16 19:50:37.507,1.0,503.0,503.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
694,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2023-09-13 15:20:11.000000,2023-08-20 23:36:18,861.0,1.0,97.0,44.0,68.0,48.0,23.0,569.0,Bias and Fairness Audit Toolkit.,18.0,21,True,2020-12-16 11:48:14.000,0.42.0,16.0,aequitas,,,,,147.0,141.0,https://pypi.org/project/aequitas,2020-12-16 11:48:14.000,6.0,1678.0,1678.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
695,skope-rules,scikit-learn-contrib/skope-rules,sklearn-utils,,https://github.com/scikit-learn-contrib/skope-rules,https://github.com/scikit-learn-contrib/skope-rules,BSD-1-Clause,2018-02-18 13:42:47.000,2023-02-14 11:18:28.000000,2023-02-14 11:18:28,249.0,,88.0,26.0,31.0,28.0,6.0,558.0,machine learning with logical rules in Python.,19.0,21,False,2020-12-11 09:37:02.000,1.0.1,4.0,skope-rules,,,,['sklearn'],311.0,304.0,https://pypi.org/project/skope-rules,2020-01-25 12:01:37.000,7.0,49306.0,49306.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
696,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2023-07-09 16:15:44.000000,2023-07-09 16:09:49,767.0,3.0,63.0,18.0,111.0,8.0,47.0,551.0,A simplified framework and utilities for PyTorch.,20.0,21,False,2023-07-09 16:15:44.000,1.17.1,37.0,poutyne,,,,['pytorch'],126.0,121.0,https://pypi.org/project/poutyne,2022-04-28 20:18:33.000,5.0,4786.0,4786.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
697,joypy,leotac/joypy,data-viz,,https://github.com/leotac/joypy,https://github.com/leotac/joypy,MIT,2017-07-30 17:18:50.000,2023-06-16 16:14:43.440000,2021-12-19 09:41:43,133.0,,51.0,11.0,20.0,11.0,37.0,497.0,Joyplots in Python with matplotlib & pandas.,6.0,21,False,2021-12-19 09:42:50.000,0.2.6,17.0,joypy,conda-forge/joypy,,,,312.0,303.0,https://pypi.org/project/joypy,2021-12-19 09:42:50.000,9.0,15625.0,16035.0,https://anaconda.org/conda-forge/joypy,2023-06-16 16:14:43.440,22174.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
698,optunity,claesenm/optunity,hyperopt,,https://github.com/claesenm/optunity,https://github.com/claesenm/optunity,BSD-3-Clause,2014-05-28 17:29:11.000,2023-02-13 14:39:22.000000,2020-05-11 14:32:38,782.0,,78.0,24.0,11.0,48.0,49.0,411.0,optimization routines for hyperparameter tuning.,9.0,21,False,2015-09-30 05:02:00.000,1.1.1,6.0,optunity,,,,,119.0,105.0,https://pypi.org/project/optunity,2015-09-30 05:02:00.000,14.0,5013.0,5013.0,,,,,,,,3.0,77.0,,,,,,,,,,,,,,,,,,,
699,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2023-07-26 12:05:00.000000,2023-07-26 12:04:59,273.0,3.0,79.0,20.0,247.0,10.0,23.0,387.0,A toolkit that streamlines and automates the generation of model cards.,22.0,21,True,2023-04-03 18:05:05.715,2.0.0,12.0,model-card-toolkit,,,,,20.0,19.0,https://pypi.org/project/model-card-toolkit,2022-04-28 16:34:21.000,1.0,845.0,845.0,,,,,,,,3.0,8.0,,,,,,,,,,,,,,,,,,,
700,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2023-09-06 17:29:29.000000,2023-09-06 17:29:29,2412.0,2.0,52.0,24.0,231.0,57.0,195.0,375.0,Studio: Simplify and expedite model building process.,24.0,21,True,2021-09-14 22:55:51.000,0.0.49,208.0,studioml,,,,,5.0,5.0,https://pypi.org/project/studioml,2021-09-14 22:55:51.000,,161.0,161.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
701,TimeSide,Parisson/TimeSide,audio,,https://github.com/Ircam-WAM/TimeSide,https://github.com/Ircam-WAM/TimeSide,AGPL-3.0,2011-11-21 21:48:08.000,2023-07-21 09:15:54.000000,2023-02-01 10:38:52,3728.0,,60.0,26.0,110.0,32.0,184.0,354.0,scalable audio processing framework and server written in Python.,22.0,21,False,2023-01-03 17:34:09.000,1.1.3,27.0,TimeSide,,,,,30.0,16.0,https://pypi.org/project/TimeSide,2020-11-27 09:33:19.000,14.0,67.0,67.0,,,,,,,,3.0,,,,,,,,,Ircam-WAM/TimeSide,,,,,,,,,,,
702,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,47.0,10.0,37.0,28.0,37.0,339.0,Data imputations library to preprocess datasets with missing data.,11.0,21,False,2019-04-29 02:33:05.659,0.0.8,8.0,impyute,,,,,203.0,199.0,https://pypi.org/project/impyute,2017-05-31 08:31:47.000,4.0,5013.0,5013.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
703,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,https://github.com/maximtrp/scikit-posthocs,https://github.com/maximtrp/scikit-posthocs,MIT,2017-06-22 19:41:37.000,2023-08-30 14:32:48.000000,2023-08-27 21:31:43,511.0,1.0,37.0,5.0,12.0,5.0,45.0,296.0,Multiple Pairwise Comparisons (Post Hoc) Tests in Python.,12.0,21,False,2022-05-07 07:58:05.000,0.7.0,22.0,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],24.0,,https://pypi.org/project/scikit-posthocs,2022-05-07 07:58:05.000,24.0,61002.0,86193.0,https://anaconda.org/conda-forge/scikit-posthocs,2023-06-16 19:23:09.531,881686.0,,,,,3.0,37.0,,,,,,,,,,,,,,,,,,,
704,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/hex-inc/vegafusion,https://github.com/hex-inc/vegafusion,BSD-3-Clause,2021-10-01 09:19:27.000,2023-09-16 11:27:55.000000,2023-09-16 11:27:55,596.0,32.0,10.0,22.0,277.0,35.0,68.0,265.0,Serverside scaling for Vega and Altair visualizations.,3.0,21,False,2023-08-21 11:57:54.000,1.4.0,56.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,,8.0,6.0,https://pypi.org/project/vegafusion-jupyter,2023-08-21 11:38:11.000,1.0,337.0,4991.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2023-08-21 20:11:06.229,72386.0,,,,,3.0,4649.0,,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,2023-08-21 11:44:18.095,1.0,401.0,,hex-inc/vegafusion,,,,,,,,,,,
705,miceforest,AnotherSamWilson/miceforest,tabular,,https://github.com/AnotherSamWilson/miceforest,https://github.com/AnotherSamWilson/miceforest,MIT,2020-08-22 00:00:22.000,2023-06-16 19:26:58.237000,2022-12-12 14:53:36,244.0,,25.0,8.0,4.0,22.0,54.0,261.0,Multiple Imputation with LightGBM in Python.,6.0,21,False,2022-12-12 15:14:00.508,5.6.3,44.0,miceforest,conda-forge/miceforest,,,,91.0,89.0,https://pypi.org/project/miceforest,2022-04-15 14:53:33.000,2.0,22544.0,22958.0,https://anaconda.org/conda-forge/miceforest,2023-06-16 19:26:58.237,10767.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
706,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-08-31 18:37:21.000000,2023-08-31 18:34:42,577.0,2.0,19.0,19.0,464.0,90.0,76.0,224.0,Functional tensors for probabilistic programming.,11.0,21,False,2023-08-31 18:37:22.000,0.4.6,12.0,funsor,,,,['pytorch'],56.0,53.0,https://pypi.org/project/funsor,2023-01-23 08:32:39.757,3.0,19504.0,19504.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
707,tf-quant-finance,google/tf-quant-finance,financial-data,,https://github.com/google/tf-quant-finance,https://github.com/google/tf-quant-finance,Apache-2.0,2019-07-24 16:09:50.000,2023-08-15 07:38:25.000000,2023-08-15 07:38:22,956.0,2.0,532.0,167.0,45.0,36.0,28.0,4024.0,High-performance TensorFlow library for quantitative finance.,47.0,20,True,,,30.0,tf-quant-finance,,,,['tensorflow'],2.0,,https://pypi.org/project/tf-quant-finance,2022-08-19 12:40:54.257,2.0,352.0,352.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
708,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2022-08-19 00:53:25.000000,2022-02-10 07:36:23,432.0,,475.0,88.0,179.0,108.0,161.0,3486.0,A high performance and generic framework for distributed DNN training.,21.0,20,False,2020-08-27 15:42:13.000,0.2.4,8.0,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,2021-08-02 17:37:42.000,,33.0,58.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1315.0,3.0,,,,,,,,,,,,,,,,,,,,
709,TRFL,deepmind/trfl,reinforcement-learning,,https://github.com/google-deepmind/trfl,https://github.com/google-deepmind/trfl,Apache-2.0,2018-08-08 14:44:11.000,2022-12-08 18:07:05.000000,2021-08-16 11:45:18,123.0,,379.0,208.0,9.0,6.0,16.0,3140.0,TensorFlow Reinforcement Learning.,13.0,20,False,2021-08-16 12:19:16.000,1.2.0,5.0,trfl,,,,['tensorflow'],3.0,,https://pypi.org/project/trfl,2021-08-16 12:19:16.000,3.0,1933.0,1933.0,,,,,,,,3.0,,,,,,,,,google-deepmind/trfl,,,,,,,,,,,
710,NLP Architect,IntelLabs/nlp-architect,nlp,,https://github.com/IntelLabs/nlp-architect,https://github.com/IntelLabs/nlp-architect,Apache-2.0,2018-05-17 21:00:13.000,2022-11-07 16:21:47.000000,2022-11-07 16:21:47,957.0,,443.0,168.0,120.0,14.0,112.0,2917.0,A model library for exploring state-of-the-art deep learning topologies and techniques for optimizing Natural Language..,38.0,20,True,2020-11-17 12:32:37.000,0.5.5.1,13.0,nlp-architect,,,,,9.0,9.0,https://pypi.org/project/nlp-architect,,,108.0,108.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
711,opyrator,ml-tooling/opyrator,others,,https://github.com/ml-tooling/opyrator,https://github.com/ml-tooling/opyrator,MIT,2021-04-06 08:09:06.000,2023-09-06 17:42:13.000000,2021-05-06 12:10:38,127.0,,145.0,50.0,48.0,2.0,30.0,2879.0,"Turns your machine learning code into microservices with web API, interactive GUI, and more.",4.0,20,False,2021-05-04 18:48:03.000,0.0.12,11.0,opyrator,conda-forge/opyrator,,,,46.0,46.0,https://pypi.org/project/opyrator,2021-05-04 18:48:03.000,,35.0,99.0,https://anaconda.org/conda-forge/opyrator,2023-06-18 08:40:31.958,1284.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
712,image-match,ProvenanceLabs/image-match,image,,https://github.com/rhsimplex/image-match,https://github.com/rhsimplex/image-match,Apache-2.0,2016-03-08 18:16:45.000,2022-12-06 11:29:04.000000,2022-12-06 11:29:04,406.0,,398.0,101.0,54.0,64.0,48.0,2877.0,Quickly search over billions of images.,19.0,20,True,2017-02-13 14:54:48.000,1.1.2,10.0,image_match,,,,,4.0,,https://pypi.org/project/image_match,2017-02-13 14:54:48.000,4.0,769.0,769.0,,,,,,,,3.0,,,,,,,,,rhsimplex/image-match,,,,,,,,,,,
713,StreamAlert,airbnb/streamalert,others,,https://github.com/airbnb/streamalert,https://github.com/airbnb/streamalert,Apache-2.0,2017-01-22 01:10:56.000,2023-03-20 10:13:27.000000,2022-07-20 20:54:36,1904.0,,322.0,101.0,999.0,87.0,260.0,2806.0,"StreamAlert is a serverless, realtime data analysis framework which empowers you to ingest, analyze, and alert on data..",33.0,20,False,2021-11-04 19:07:51.000,3.5.0,28.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
714,DeepWalk,phanein/deepwalk,graph,,https://github.com/phanein/deepwalk,https://github.com/phanein/deepwalk,GPL-3.0,2014-08-23 03:38:20.000,2023-06-14 23:22:41.000000,2020-04-02 01:05:35,46.0,,827.0,87.0,30.0,45.0,80.0,2589.0,DeepWalk - Deep Learning for Graphs.,10.0,20,False,2018-04-29 21:05:18.000,1.0.3,4.0,deepwalk,,,,,75.0,68.0,https://pypi.org/project/deepwalk,2018-04-29 21:05:18.000,7.0,704.0,704.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
715,Coach,IntelLabs/coach,reinforcement-learning,,https://github.com/IntelLabs/coach,https://github.com/IntelLabs/coach,Apache-2.0,2017-10-01 19:27:43.000,2022-12-11 17:54:07.000000,2022-12-11 17:54:06,524.0,,449.0,128.0,225.0,87.0,183.0,2268.0,Reinforcement Learning Coach by Intel AI Lab enables easy experimentation with state of the art Reinforcement Learning..,36.0,20,True,2019-10-10 14:17:10.000,1.0.1,13.0,rl_coach,,,,,2.0,,https://pypi.org/project/rl_coach,2019-10-10 14:17:10.000,2.0,63.0,63.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
716,reformer-pytorch,lucidrains/reformer-pytorch,pytorch-utils,,https://github.com/lucidrains/reformer-pytorch,https://github.com/lucidrains/reformer-pytorch,MIT,2020-01-09 20:42:37.000,2023-06-21 14:17:49.000000,2023-06-21 14:07:30,249.0,,253.0,54.0,35.0,14.0,105.0,1956.0,"Reformer, the efficient Transformer, in Pytorch.",11.0,20,True,2021-11-06 23:09:00.000,1.4.4,139.0,reformer-pytorch,,,,['pytorch'],,,https://pypi.org/project/reformer-pytorch,2021-11-06 23:09:00.000,,1970.0,1970.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
717,lore,instacart/lore,ml-experiments,,https://github.com/instacart/lore,https://github.com/instacart/lore,MIT,2017-10-19 21:51:45.000,2023-05-13 02:26:19.000000,2022-09-27 19:41:48,274.0,,128.0,102.0,150.0,26.0,20.0,1548.0,Lore makes machine learning approachable for Software Engineers and maintainable for Machine Learning Researchers.,29.0,20,True,2022-02-02 23:30:10.000,0.8.5,232.0,lore,,,,,21.0,20.0,https://pypi.org/project/lore,2022-02-02 23:30:10.000,1.0,777.0,777.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
718,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30,31.0,,156.0,46.0,3.0,13.0,15.0,1529.0,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,20,False,2020-11-18 08:19:23.000,0.4.0,11.0,lambda-networks,,,,['pytorch'],13.0,13.0,https://pypi.org/project/lambda-networks,2020-11-18 08:19:23.000,,2846.0,2846.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
719,ThunderSVM,Xtra-Computing/thundersvm,ml-frameworks,,https://github.com/Xtra-Computing/thundersvm,https://github.com/Xtra-Computing/thundersvm,Apache-2.0,2014-12-11 04:24:04.000,2023-09-15 04:35:29.000000,2023-09-15 04:35:29,906.0,1.0,205.0,56.0,52.0,69.0,148.0,1498.0,ThunderSVM: A Fast SVM Library on GPUs and CPUs.,35.0,20,True,2020-03-13 12:36:30.000,0.3.12,9.0,thundersvm,,,,,,,https://pypi.org/project/thundersvm,2020-03-13 12:36:30.000,,283.0,315.0,,,,,,,,3.0,2677.0,,,,,,,,,,,,,,,,,,,
