,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,bitbucket_id
655,EarthPy,earthlab/earthpy,,geospatial-data,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000000,2021-07-06 18:58:31.000000,2021-07-01 19:57:43.000000,109,19.0,204.0,268.0,,A package built to support working with spatial data using open source python.,40.0,20,False,2020-06-18 23:58:08.000000,0.9.2,22.0,earthpy,conda-forge/earthpy,,,,103.0,97.0,https://pypi.org/project/earthpy,2020-06-18 23:58:08.000000,6.0,3399.0,4647.0,https://anaconda.org/conda-forge/earthpy,2020-06-19 15:23:44.425000,33720.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
656,quinn,MrPowers/quinn,,ml-experiments,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,Apache-2.0,2017-09-15 13:02:42.000000,2021-03-27 14:31:44.000000,2021-02-09 04:48:07.000000,29,17.0,9.0,261.0,110.0,pyspark methods to enhance developer productivity.,6.0,20,False,2021-02-06 15:21:04.000000,0.9.0,12.0,quinn,,,,['spark'],6.0,,https://pypi.org/project/quinn,2021-02-06 15:21:04.000000,6.0,399569.0,399569.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
657,chefboost,serengil/chefboost,,ml-frameworks,https://github.com/serengil/chefboost,https://github.com/serengil/chefboost,MIT,2019-03-06 12:26:27.000000,2021-06-29 13:35:23.000000,2021-06-29 13:35:23.000000,63,,13.0,260.0,316.0,"A Lightweight Decision Tree Framework supporting regular algorithms: ID3, C4,5, CART, CHAID and Regression Trees; some..",5.0,20,False,2021-06-28 19:23:52.000000,0.0.13,13.0,chefboost,,,,,10.0,10.0,https://pypi.org/project/chefboost,2021-06-28 19:23:52.000000,,538.0,538.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
658,Brainiak,brainiak/brainiak,,medical-data,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000000,2021-05-28 01:21:58.000000,2021-05-28 01:21:58.000000,112,68.0,120.0,247.0,393.0,Brain Imaging Analysis Kit.,33.0,20,False,2019-08-27 23:52:29.000000,0.9.1,15.0,brainiak,,brainiak/brainiak,,,14.0,13.0,https://pypi.org/project/brainiak,2020-10-15 20:45:08.000000,1.0,297.0,306.0,,,,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,620.0,3.0,,,,,,,,,,,,,,,,,,,,,
659,ivis,beringresearch/ivis,,data-viz,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000000,2021-06-30 22:59:25.000000,2021-06-30 22:59:25.000000,25,3.0,45.0,239.0,595.0,Dimensionality reduction in very large datasets using Siamese Networks.,9.0,20,False,2021-06-04 21:09:20.000000,2.0.4,30.0,ivis,,,,['tensorflow'],15.0,15.0,https://pypi.org/project/ivis,2021-06-04 21:09:20.000000,0.0,519.0,519.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
660,Glow,projectglow/glow,,medical-data,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000000,2021-07-08 00:21:37.000000,2021-07-08 00:21:37.000000,46,29.0,65.0,169.0,329.0,An open-source toolkit for large-scale genomic analysis.,14.0,20,False,2021-04-28 00:07:10.000000,1.0.1,11.0,glow.py,,,,,,,https://pypi.org/project/glow.py,2021-04-28 00:05:18.000000,,32655.0,32655.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
661,huggingface_hub,huggingface/huggingface_hub,,model-serialisation,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000000,2021-07-08 15:01:13.000000,2021-07-08 14:38:00.000000,20,40.0,18.0,152.0,,Client library to download and publish models and other files on the huggingface.co hub.,26.0,20,False,2021-06-28 12:57:27.000000,0.0.13,15.0,huggingface_hub,conda-forge/huggingface_hub,,,,0.0,,https://pypi.org/project/huggingface_hub,2021-06-28 12:50:02.000000,0.0,1192778.0,1193829.0,https://anaconda.org/conda-forge/huggingface_hub,2021-06-29 07:16:19.550000,5257.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
662,TTS,mozilla/TTS,,audio,https://github.com/mozilla/TTS,https://github.com/mozilla/TTS,MPL-2.0,2018-01-23 14:22:06.000000,2021-06-10 11:11:38.000000,2021-02-12 10:36:31.000000,795,19.0,488.0,4855.0,2184.0,Deep learning for Text to Speech (Discussion forum: https://discourse.mozilla.org/c/tts).,56.0,19,True,2021-01-29 00:03:56.000000,0.0.9,1.0,,,,,,,,,,,,135.0,,,,,,,,3.0,810.0,,,,,,,,,,,,,,,,,,,,
663,Crypto Signals,CryptoSignal/crypto-signal,,financial-data,https://github.com/CryptoSignal/Crypto-Signal,https://github.com/CryptoSignal/Crypto-Signal,MIT,2017-09-16 23:49:24.000000,2021-07-07 16:32:22.000000,2021-06-28 16:44:17.000000,833,43.0,196.0,3214.0,564.0,"Github.com/CryptoSignal - #1 Quant Trading & Technical Analysis Bot - 2,100 + stars, 580 + forks.",28.0,19,True,,,,,,shadowreaver/crypto-signal,,,,,,,,,2986.0,,,,https://hub.docker.com/r/shadowreaver/crypto-signal,2020-09-03 13:00:35.801133,7.0,137359.0,3.0,,,,,,,,,,,,,,,,,,,,,
664,BytePS,bytedance/byteps,,distributed-ml,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000000,2021-06-26 09:03:00.000000,2021-06-26 07:59:51.000000,395,89.0,150.0,2875.0,418.0,A high performance and generic framework for distributed DNN training.,19.0,19,True,2020-08-27 15:42:13.000000,0.2.4,7.0,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,2020-11-04 00:05:46.000000,,251.0,295.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1119.0,3.0,,,,,,,,,,,,,,,,,,,,,
665,AdaBound,Luolc/AdaBound,,pytorch-utils,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000000,2019-03-06 17:01:52.000000,2019-03-06 17:01:45.000000,327,16.0,7.0,2855.0,27.0,An optimizer that trains as fast as Adam and as good as SGD.,2.0,19,False,2019-03-06 16:44:42.000000,0.0.5,4.0,adabound,,,,['pytorch'],125.0,113.0,https://pypi.org/project/adabound,2019-02-26 04:23:45.000000,12.0,1079.0,1079.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
666,image-match,ProvenanceLabs/image-match,,image,https://github.com/ProvenanceLabs/image-match,https://github.com/ProvenanceLabs/image-match,Apache-2.0,2016-03-08 18:16:45.000000,2021-01-04 18:36:01.000000,2021-01-04 18:35:59.000000,371,45.0,48.0,2595.0,404.0,Quickly search over billions of images.,18.0,19,True,2017-02-13 14:54:48.000000,1.1.2,10.0,image_match,,,,,6.0,,https://pypi.org/project/image_match,2017-02-13 14:54:48.000000,6.0,744.0,744.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
667,StreamAlert,airbnb/streamalert,,others,https://github.com/airbnb/streamalert,https://github.com/airbnb/streamalert,Apache-2.0,2017-01-22 01:10:56.000000,2021-06-02 03:48:19.000000,2021-02-10 05:03:05.000000,297,88.0,249.0,2553.0,1893.0,"StreamAlert is a serverless, realtime data analysis framework which empowers you to ingest, analyze, and alert on data..",31.0,19,True,2020-10-05 21:50:56.000000,3.4.1,27.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
668,Apache Singa,apache/singa,,distributed-ml,https://github.com/apache/singa,https://github.com/apache/singa,Apache-2.0,2015-04-02 07:00:05.000000,2021-07-07 12:59:45.000000,2021-01-15 13:09:22.000000,642,40.0,38.0,2307.0,2265.0,a distributed deep learning platform.,70.0,19,True,2020-04-21 08:01:08.000000,3.0.0,14.0,,nusdbsystem/singa,apache/singa,,,1.0,1.0,,,,,7.0,https://anaconda.org/nusdbsystem/singa,2021-01-20 03:00:28.355000,279.0,https://hub.docker.com/r/apache/singa,2019-06-04 04:32:52.195956,2.0,173.0,3.0,,,,,,,,,,,,,,,,,,,,,
669,pdftabextract,WZBSocialScienceCenter/pdftabextract,,ocr,https://github.com/WZBSocialScienceCenter/pdftabextract,https://github.com/WZBSocialScienceCenter/pdftabextract,Apache-2.0,2016-07-08 11:44:46.000000,2020-12-28 00:52:23.000000,2018-10-26 13:57:02.000000,336,3.0,18.0,1933.0,168.0,A set of tools for extracting tables from PDF files helping to do data mining on (OCR-processed) scanned documents.,2.0,19,False,2018-01-09 08:00:24.000000,0.3.0,5.0,pdftabextract,,,,,38.0,37.0,https://pypi.org/project/pdftabextract,2018-01-09 08:00:24.000000,1.0,1017.0,1017.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
670,Coqui TTS,coqui-ai/TTS,,audio,https://github.com/coqui-ai/TTS,https://github.com/coqui-ai/TTS,MPL-2.0,2020-05-20 15:45:28.000000,2021-07-08 07:55:06.000000,2021-07-06 12:44:59.000000,136,16.0,82.0,1875.0,,"- a deep learning toolkit for Text-to-Speech, battle-tested in research and production.",74.0,19,True,2021-07-06 13:26:09.000000,0.1.2,11.0,tts,,,,"['pytorch', 'tensorflow']",,,https://pypi.org/project/tts,2017-07-14 20:02:42.000000,,2775.0,5990.0,,,,,,,,3.0,12860.0,,,,,,,,,,,,,,,,,,,,
671,River,online-ml/river,,others,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000000,2021-06-29 19:13:52.000000,2021-06-29 19:11:12.000000,219,25.0,285.0,1737.0,3134.0,Online machine learning in Python.,65.0,19,True,,,,,,,,,28.0,28.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
672,NeuroNER,Franck-Dernoncourt/NeuroNER,,nlp,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000000,2021-05-21 15:20:14.000000,2019-10-02 23:26:11.000000,442,81.0,67.0,1561.0,132.0,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,19,False,2019-10-02 23:30:15.000000,1.0.8,7.0,pyneuroner,,,,,10.0,10.0,https://pypi.org/project/pyneuroner,2019-10-02 23:30:15.000000,,108.0,108.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
673,Neural Tangents,google/neural-tangents,,ml-frameworks,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000000,2021-06-29 21:13:20.000000,2021-06-29 21:13:12.000000,160,28.0,60.0,1476.0,,Fast and Easy Infinite Neural Networks in Python.,19.0,19,True,2021-01-25 23:20:02.000000,0.3.6,20.0,neural-tangents,,,,,20.0,20.0,https://pypi.org/project/neural-tangents,2021-01-25 23:06:16.000000,0.0,438.0,447.0,,,,,,,,3.0,117.0,,,,,,,,,,,,,,,,,,,,
674,ThunderSVM,Xtra-Computing/thundersvm,,ml-frameworks,https://github.com/Xtra-Computing/thundersvm,https://github.com/Xtra-Computing/thundersvm,Apache-2.0,2014-12-11 04:24:04.000000,2021-02-10 05:12:44.000000,2021-02-10 05:12:44.000000,172,51.0,146.0,1318.0,902.0,ThunderSVM: A Fast SVM Library on GPUs and CPUs.,33.0,19,True,2020-03-13 12:36:30.000000,0.3.12,9.0,thundersvm,,,,,,,https://pypi.org/project/thundersvm,2020-03-13 12:36:30.000000,,692.0,731.0,,,,,,,,3.0,2214.0,,,,,,,,,,,,,,,,,,,,
675,Haiku,deepmind/dm-haiku,,ml-frameworks,https://github.com/deepmind/dm-haiku,https://github.com/deepmind/dm-haiku,Apache-2.0,2020-02-18 07:14:02.000000,2021-07-08 13:41:21.000000,2021-07-06 08:08:32.000000,86,23.0,73.0,1185.0,,JAX-based neural network library.,43.0,19,True,2021-04-12 13:12:13.000000,0.0.4,6.0,,,,,,115.0,115.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
676,Paddle Graph Learning,PaddlePaddle/PGL,,graph,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000000,2021-07-01 13:15:58.000000,2021-07-01 13:15:58.000000,159,27.0,44.0,1064.0,,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,17.0,19,True,2021-05-12 05:13:54.000000,2.1.4,12.0,pgl,,,,['paddle'],19.0,17.0,https://pypi.org/project/pgl,2021-05-12 05:13:54.000000,2.0,682.0,682.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
677,Norfair,tryolabs/norfair,,image,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000000,2021-06-10 17:13:45.000000,2021-06-10 17:13:44.000000,74,8.0,25.0,1045.0,278.0,Lightweight Python library for adding real-time 2D object tracking to any detector.,9.0,19,True,2021-05-31 21:03:19.000000,0.3.0,11.0,norfair,,,,,,,https://pypi.org/project/norfair,2021-05-31 21:03:19.000000,,2198.0,2198.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
678,Skater,oracle/Skater,,interpretability,https://github.com/oracle/Skater,https://github.com/oracle/Skater,UPL-1.0,2017-01-26 05:45:42.000000,2020-11-01 15:57:12.273000,2020-06-29 20:07:12.000000,163,69.0,97.0,984.0,1101.0,Python Library for Model Interpretation/Explanations.,34.0,19,False,2018-09-21 07:03:32.000000,1.1.2,23.0,skater,conda-forge/skater,,,,,,https://pypi.org/project/skater,2018-09-21 07:03:32.000000,,1945.0,2790.0,https://anaconda.org/conda-forge/skater,2020-11-01 15:57:12.273000,41410.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
679,Databolt Flow,d6t/d6tflow,,data-pipelines,https://github.com/d6t/d6tflow,https://github.com/d6t/d6tflow,MIT,2019-02-03 01:51:22.000000,2021-04-28 04:27:05.000000,2021-04-28 04:27:05.000000,67,8.0,13.0,920.0,241.0,Python library for building highly effective data science workflows.,12.0,19,True,2021-03-17 03:43:31.000000,0.2.3,20.0,d6tflow,,,,,13.0,13.0,https://pypi.org/project/d6tflow,2021-03-17 03:43:31.000000,,273.0,273.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
680,Fiber,uber/fiber,,distributed-ml,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000000,2021-06-30 02:02:42.000000,2021-03-15 07:00:08.000000,97,16.0,8.0,906.0,66.0,Distributed Computing for AI Made Simple.,5.0,19,True,2020-07-09 03:28:28.000000,0.2.1,6.0,fiber,,,,,29.0,28.0,https://pypi.org/project/fiber,2020-07-09 03:28:28.000000,1.0,1567.0,1567.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
681,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,,graph,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000000,2021-07-02 16:39:16.000000,2021-07-02 16:39:16.000000,108,,40.0,849.0,1666.0,A Temporal Extension Library for PyTorch Geometric.,11.0,19,True,2021-06-12 16:27:44.000000,_0037,35.0,torch-geometric-temporal,,,,['pytorch'],,,https://pypi.org/project/torch-geometric-temporal,2021-06-12 16:25:56.000000,,1648.0,1648.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
682,graph4nlp,graph4ai/graph4nlp,,graph,https://github.com/graph4ai/graph4nlp,https://github.com/graph4ai/graph4nlp,Apache-2.0,2020-07-16 03:28:48.000000,2021-07-08 13:49:07.000000,2021-06-16 19:20:05.000000,94,4.0,56.0,849.0,1379.0,Graph4nlp is the library for the easy use of Graph Neural Networks for NLP.,19.0,19,True,2021-06-15 16:00:17.000000,0.4.1-alpha,9.0,graph4nlp,,,,['pytorch'],,,https://pypi.org/project/graph4nlp,2021-06-06 14:20:47.000000,,228.0,228.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
683,calamari,Calamari-OCR/calamari,,ocr,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,Apache-2.0,2018-03-20 15:22:29.000000,2021-07-01 14:19:54.000000,2021-07-01 14:19:49.000000,176,33.0,181.0,845.0,386.0,Line based ATR Engine based on OCRopy.,18.0,19,True,2021-05-30 10:58:28.000000,2.1.2,28.0,calamari_ocr,,,,,2.0,,https://pypi.org/project/calamari_ocr,2018-11-13 11:24:45.000000,2.0,963.0,963.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
684,tffm,geffy/tffm,,tensorflow-utils,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000000,2020-05-22 21:40:58.000000,2020-05-22 21:40:57.000000,176,17.0,21.0,764.0,106.0,TensorFlow implementation of an arbitrary order Factorization Machine.,10.0,19,False,2018-01-27 11:43:26.000000,1.0.1,2.0,tffm,,,,['tensorflow'],12.0,11.0,https://pypi.org/project/tffm,2018-01-27 11:43:26.000000,1.0,2069.0,2069.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
685,Hivemind,learning-at-home/hivemind,,distributed-ml,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000000,2021-07-08 14:20:14.000000,2021-07-07 14:18:11.000000,42,43.0,49.0,722.0,379.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,17.0,19,True,2021-06-22 21:50:15.000000,0.9.9,12.0,hivemind,,,,,4.0,3.0,https://pypi.org/project/hivemind,2021-06-22 22:57:34.000000,1.0,275.0,275.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
686,pytorch2keras,gmalivenko/pytorch2keras,,model-serialisation,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000000,2021-05-09 08:11:50.000000,2021-05-09 08:06:07.000000,117,49.0,66.0,718.0,278.0,PyTorch to Keras model convertor.,12.0,19,True,2020-05-14 10:03:56.000000,0.2.4,23.0,pytorch2keras,,,,,25.0,24.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000000,1.0,809.0,809.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
687,Test Tube,williamFalcon/test-tube,,hyperopt,https://github.com/williamFalcon/test-tube,https://github.com/williamFalcon/test-tube,MIT,2017-09-06 02:14:57.000000,2021-01-17 20:04:39.000000,2020-03-17 22:44:47.000000,63,25.0,21.0,694.0,642.0,Python library to easily log experiments and parallelize hyperparameter search for neural networks.,16.0,19,False,2019-12-01 01:19:36.000000,0.7.5,53.0,test_tube,,,,,5.0,,https://pypi.org/project/test_tube,2018-12-12 22:45:59.000000,5.0,15069.0,15069.0,,,,,,,,3.0,8.0,,,,,,,,,,,,,,,,,,,,
688,XAI,EthicalML/xai,,interpretability,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000000,2021-07-05 11:00:43.000000,2021-04-23 07:08:20.000000,101,4.0,3.0,652.0,87.0,XAI - An eXplainability toolbox for machine learning.,3.0,19,True,2019-04-21 14:53:12.000000,0.0.5,5.0,xai,,,,,17.0,11.0,https://pypi.org/project/xai,2019-04-21 14:53:12.000000,6.0,1278.0,1278.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
689,matrixprofile-ts,target/matrixprofile-ts,,time-series-data,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000000,2020-04-25 18:38:20.000000,2020-04-25 18:37:42.000000,91,19.0,34.0,640.0,198.0,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,19,False,2019-08-08 01:24:38.000000,0.0.9,9.0,matrixprofile-ts,,,,,16.0,16.0,https://pypi.org/project/matrixprofile-ts,2019-08-08 01:24:38.000000,,2050.0,2050.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
690,vecstack,vecxoz/vecstack,,others,https://github.com/vecxoz/vecstack,https://github.com/vecxoz/vecstack,MIT,2016-11-08 13:23:21.000000,2020-09-14 08:31:07.000000,2019-10-30 09:27:48.000000,74,,37.0,627.0,189.0,Python package for stacking (machine learning technique).,1.0,19,False,2019-08-12 16:09:01.000000,0.4.0,6.0,vecstack,,,,,145.0,137.0,https://pypi.org/project/vecstack,2019-08-12 16:01:22.000000,8.0,2462.0,2462.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
691,RLax,deepmind/rlax,,reinforcement-learning,https://github.com/deepmind/rlax,https://github.com/deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000000,2021-06-18 15:22:48.000000,2021-06-18 15:22:13.000000,46,4.0,6.0,624.0,113.0,A library of reinforcement learning building blocks in JAX.,12.0,19,True,2020-02-19 23:01:30.000000,0.1.0,3.0,rlax,,,,['jax'],20.0,20.0,https://pypi.org/project/rlax,2020-02-19 23:01:30.000000,,1275.0,1275.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
692,Torchbearer,pytorchbearer/torchbearer,,ml-frameworks,https://github.com/pytorchbearer/torchbearer,https://github.com/pytorchbearer/torchbearer,MIT,2018-03-12 16:30:42.000000,2021-03-26 19:56:57.000000,2021-03-26 19:56:57.000000,66,8.0,237.0,605.0,430.0,torchbearer: A model fitting library for PyTorch.,13.0,19,True,2020-01-31 14:07:22.000000,0.5.3,24.0,torchbearer,,,,['pytorch'],57.0,51.0,https://pypi.org/project/torchbearer,2020-01-31 14:05:56.000000,6.0,858.0,858.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
693,iterative-stratification,trent-b/iterative-stratification,,sklearn-utils,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000000,2020-09-12 15:32:44.000000,2020-09-12 15:35:02.000000,52,2.0,11.0,575.0,47.0,scikit-learn cross validators for iterative stratification of multilabel data.,4.0,19,True,2018-08-12 18:28:50.000000,0.1.6,5.0,iterative-stratification,,,,['sklearn'],162.0,148.0,https://pypi.org/project/iterative-stratification,2018-08-12 18:28:50.000000,14.0,6182.0,6182.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
694,robustness,MadryLab/robustness,,adversarial,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000000,2021-07-06 04:05:16.000000,2021-03-04 15:19:19.000000,103,9.0,52.0,556.0,139.0,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",12.0,19,True,2020-12-01 06:11:12.000000,1.2.1.post2,10.0,robustness,,,,,59.0,57.0,https://pypi.org/project/robustness,2020-12-01 06:21:33.000000,2.0,1898.0,1898.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
695,What-If Tool,PAIR-code/what-if-tool,,interpretability,https://github.com/PAIR-code/what-if-tool,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000000,2021-05-11 09:27:28.000000,2021-03-17 12:46:20.000000,106,39.0,38.0,547.0,319.0,Source code/webpage/demos for the What-If Tool.,19.0,19,True,2021-01-19 14:40:37.214000,1.8.0,38.0,witwidget,,,,,0.0,,https://pypi.org/project/witwidget,2021-01-19 14:40:21.000000,0.0,9646.0,12602.0,,,,,,,,3.0,,,,wit-widget,https://www.npmjs.com/package/wit-widget,2021-01-19 14:40:37.214000,,2956.0,,,,,,,,,,,,,
696,deeplift,kundajelab/deeplift,,interpretability,https://github.com/kundajelab/deeplift,https://github.com/kundajelab/deeplift,MIT,2016-06-01 02:18:06.000000,2020-11-11 19:56:24.000000,2020-11-11 19:56:23.000000,127,29.0,47.0,544.0,551.0,Public facing deeplift repo.,11.0,19,True,2018-07-13 21:11:52.000000,0.6.6,21.0,deeplift,,,,,53.0,49.0,https://pypi.org/project/deeplift,2020-11-11 09:32:57.000000,4.0,684.0,684.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
697,tcav,tensorflow/tcav,,interpretability,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000000,2021-06-08 19:53:23.000000,2021-05-07 12:33:34.000000,112,2.0,50.0,471.0,164.0,Code for the TCAV ML interpretability project.,19.0,19,True,2021-02-23 16:17:42.000000,0.2.2,4.0,tcav,,,,['tensorflow'],11.0,9.0,https://pypi.org/project/tcav,2021-02-23 16:17:42.000000,2.0,104.0,104.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
698,PyKEEN,pykeen/pykeen,,graph,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000000,2021-07-07 00:52:29.000000,2021-07-03 21:11:58.000000,70,81.0,149.0,463.0,2427.0,A Python library for learning and evaluating knowledge graph embeddings.,19.0,19,True,2021-06-13 21:50:49.000000,1.5.0,36.0,pykeen,,,,,2.0,,https://pypi.org/project/pykeen,2021-06-13 21:46:17.000000,2.0,1068.0,1074.0,,,,,,,,3.0,79.0,,,,,,,,,,,,,,,,,,,,
