,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,new_addition,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
652,DeepWalk,phanein/deepwalk,graph,,https://github.com/phanein/deepwalk,https://github.com/phanein/deepwalk,GPL-3.0,2014-08-23 03:38:20.000,2021-09-16 12:01:08.000000,2020-04-02 01:05:35,46,,802,88.0,26.0,37.0,80.0,2427,DeepWalk - Deep Learning for Graphs.,10.0,21,False,2018-04-29 21:05:18.000,1.0.3,4.0,deepwalk,,,,,57.0,50.0,https://pypi.org/project/deepwalk,2018-04-29 21:05:18.000,7.0,2491.0,2491.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
653,hiddenlayer,waleedka/hiddenlayer,ml-experiments,,https://github.com/waleedka/hiddenlayer,https://github.com/waleedka/hiddenlayer,MIT,2018-05-18 22:34:51.000,2021-10-16 05:29:37.000000,2020-04-24 06:58:09,58,,228,46.0,11.0,48.0,34.0,1590,"Neural network graphs and training metrics for PyTorch, Tensorflow, and Keras.",6.0,21,False,2018-12-03 04:33:29.000,0.2,3.0,hiddenlayer,,,,"['pytorch', 'tensorflow', 'jupyter']",116.0,107.0,https://pypi.org/project/hiddenlayer,2020-04-24 07:32:11.000,9.0,2341.0,2341.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
654,DELTA,Delta-ML/delta,nlp,,https://github.com/Delta-ML/delta,https://github.com/Delta-ML/delta,Apache-2.0,2019-05-29 08:33:57.000,2022-04-27 11:25:48.000000,2020-12-17 06:57:15,932,,294,66.0,189.0,5.0,74.0,1510,DELTA is a deep learning based natural language and speech processing platform.,41.0,21,False,2020-07-16 09:31:45.000,0.3.3,4.0,delta-nlp,,zh794390558/delta,,['tensorflow'],,,https://pypi.org/project/delta-nlp,2020-03-27 04:46:19.000,,21.0,394.0,,,,https://hub.docker.com/r/zh794390558/delta,2021-08-03 14:50:00.516864,,13077.0,3.0,,,,,,,,,,,,,,,,,,,,,
655,jiant,nyu-mll/jiant,nlp,,https://github.com/nyu-mll/jiant,https://github.com/nyu-mll/jiant,MIT,2018-06-18 18:12:47.000,2022-03-31 22:22:08.000000,2022-03-31 22:22:07,1924,2.0,267,45.0,792.0,64.0,485.0,1398,jiant is an nlp toolkit.,57.0,21,True,2021-05-10 18:56:39.000,2.2.0,19.0,jiant,,,,,2.0,2.0,https://pypi.org/project/jiant,2021-05-10 18:56:39.000,,60.0,60.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
656,ThunderSVM,Xtra-Computing/thundersvm,ml-frameworks,,https://github.com/Xtra-Computing/thundersvm,https://github.com/Xtra-Computing/thundersvm,Apache-2.0,2014-12-11 04:24:04.000,2022-04-09 02:38:13.000000,2022-04-09 02:38:13,904,2.0,188,52.0,51.0,62.0,145.0,1381,ThunderSVM: A Fast SVM Library on GPUs and CPUs.,34.0,21,True,2020-03-13 12:36:30.000,0.3.12,9.0,thundersvm,,,,,,,https://pypi.org/project/thundersvm,2020-03-13 12:36:30.000,,1241.0,1277.0,,,,,,,,3.0,2404.0,,,,,,,,,,,,,,,,,,,,
657,OpenPrompt,thunlp/OpenPrompt,nlp,,https://github.com/thunlp/OpenPrompt,https://github.com/thunlp/OpenPrompt,Apache-2.0,2021-09-30 09:38:45.000,2022-04-20 11:31:25.000000,2022-04-20 11:29:44,213,22.0,142,18.0,28.0,6.0,112.0,1368,An Open-Source Framework for Prompt-Learning.,13.0,21,True,2022-04-20 04:58:40.000,1.0.0,4.0,openprompt,,,,,8.0,8.0,https://pypi.org/project/openprompt,2022-04-15 10:01:11.000,,481.0,481.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
658,DIG,divelab/DIG,graph,,https://github.com/divelab/DIG,https://github.com/divelab/DIG,GPL-3.0,2020-10-30 03:51:15.000,2022-04-13 20:11:20.000000,2022-04-13 20:11:11,855,4.0,152,27.0,9.0,8.0,83.0,1102,A library for graph deep learning research.,30.0,21,False,2021-10-13 00:38:18.000,0.1.2,10.0,dig,,,,,8.0,,https://pypi.org/project/dig,2015-08-23 10:30:20.000,8.0,357.0,357.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
659,Skater,oracle/Skater,interpretability,,https://github.com/oracle/Skater,https://github.com/oracle/Skater,UPL-1.0,2017-01-26 05:45:42.000,2022-02-11 18:01:55.000000,2022-02-11 18:01:55,1106,5.0,167,55.0,149.0,69.0,97.0,1025,Python Library for Model Interpretation/Explanations.,36.0,21,False,2018-09-21 07:03:32.000,1.1.2,23.0,skater,conda-forge/skater,,,,,,https://pypi.org/project/skater,2018-09-21 07:03:32.000,,785.0,1593.0,https://anaconda.org/conda-forge/skater,2021-11-15 19:51:51.883,46882.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
660,luminol,linkedin/luminol,time-series-data,,https://github.com/linkedin/luminol,https://github.com/linkedin/luminol,Apache-2.0,2015-11-18 23:16:33.000,2020-12-27 09:54:35.000000,2018-01-09 07:46:55,69,,203,66.0,27.0,31.0,12.0,1023,Anomaly Detection and Correlation library.,8.0,21,False,2016-01-20 01:01:44.000,0.3.1,5.0,luminol,,,,,70.0,55.0,https://pypi.org/project/luminol,2017-12-11 06:04:15.000,15.0,37583.0,37583.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
661,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2022-04-21 22:46:42.000000,2022-03-21 12:08:49,490,7.0,60,47.0,348.0,42.0,78.0,1007,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,20.0,21,True,2022-02-07 10:06:24.000,1.0.1,15.0,hivemind,,,,,6.0,5.0,https://pypi.org/project/hivemind,2021-12-20 12:53:27.000,1.0,1220.0,1220.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
662,fastFM,ibayer/fastFM,recommender-systems,,https://github.com/ibayer/fastFM,https://github.com/ibayer/fastFM,BSD-3-Clause,2014-10-27 12:25:51.000,2021-12-06 14:42:35.000000,2021-03-24 12:22:31,297,,194,30.0,60.0,46.0,60.0,979,fastFM: A Library for Factorization Machines.,20.0,21,False,2017-11-23 06:59:56.000,0.2.11,10.0,fastfm,,,,,105.0,97.0,https://pypi.org/project/fastfm,2017-11-23 06:59:56.000,8.0,532.0,537.0,,,,,,,,3.0,438.0,,,,,,,,,,,,,,,,,,,,
663,geoplotlib,andrea-cuttone/geoplotlib,geospatial-data,,https://github.com/andrea-cuttone/geoplotlib,https://github.com/andrea-cuttone/geoplotlib,MIT,2015-02-24 13:13:07.000,2021-10-20 12:00:24.000000,2019-05-06 07:06:50,159,,155,55.0,13.0,30.0,19.0,962,python toolbox for visualizing geographical data and making maps.,8.0,21,False,2016-07-27 14:55:01.000,0.3.2,4.0,geoplotlib,conda-forge/geoplotlib,,,,151.0,139.0,https://pypi.org/project/geoplotlib,2016-07-27 14:55:01.000,12.0,1429.0,1495.0,https://anaconda.org/conda-forge/geoplotlib,2021-05-31 16:11:51.234,736.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
664,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2021-10-29 14:44:11.000000,2021-10-29 14:44:08,205,,243,47.0,45.0,24.0,126.0,906,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,27.0,21,True,2020-10-12 06:56:40.000,0.7.6,21.0,aocr,,,,['tensorflow'],19.0,19.0,https://pypi.org/project/aocr,2019-04-19 05:28:27.000,,336.0,336.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
665,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2022-04-29 06:47:17.000000,2021-10-09 06:09:16,64,,195,18.0,14.0,,74.0,894,Implementation of the node2vec algorithm.,9.0,21,True,2021-10-09 06:10:48.000,0.4.4,15.0,node2vec,conda-forge/node2vec,,,,14.0,,https://pypi.org/project/node2vec,2021-10-09 06:07:52.000,14.0,50705.0,51137.0,https://anaconda.org/conda-forge/node2vec,2020-04-25 22:41:13.714,20322.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
666,NGT,yahoojapan/NGT,nn-search,,https://github.com/yahoojapan/NGT,https://github.com/yahoojapan/NGT,Apache-2.0,2016-09-01 07:36:57.000,2022-04-06 02:43:33.000000,2022-04-06 02:31:11,140,7.0,89,35.0,20.0,15.0,83.0,884,Nearest Neighbor Search with Neighborhood Graph and Tree for High-dimensional Data.,13.0,21,True,2022-04-06 01:55:37.000,1.14.4,54.0,ngt,,,,,8.0,,https://pypi.org/project/ngt,2022-04-06 01:55:37.000,8.0,16386.0,16386.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
667,mrq,pricingassistant/mrq,data-pipelines,,https://github.com/pricingassistant/mrq,https://github.com/pricingassistant/mrq,MIT,2014-02-13 09:32:40.000,2022-04-20 17:00:23.000000,2020-12-13 18:58:15,709,,113,64.0,65.0,59.0,119.0,864,Mr. Queue - A distributed worker task queue in Python using Redis & gevent.,38.0,21,False,2018-08-31 16:03:04.000,0.9.10,70.0,mrq,,,,,41.0,29.0,https://pypi.org/project/mrq,2018-08-31 16:03:04.000,12.0,189.0,189.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
668,nude.py,hhatto/nude.py,image,,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000000,2020-11-23 13:49:02,79,,134,34.0,16.0,7.0,3.0,851,Nudity detection with Python.,12.0,21,False,2020-11-23 13:49:17.000,0.5.1,10.0,nudepy,,,,,2173.0,2163.0,https://pypi.org/project/nudepy,2020-11-23 13:49:17.000,10.0,5952.0,5952.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
669,Vulkan Kompute,KomputeProject/kompute,gpu-utilities,,https://github.com/KomputeProject/kompute,https://github.com/KomputeProject/kompute,Apache-2.0,2020-07-29 05:23:33.000,2022-04-13 10:24:33.000000,2022-04-13 10:22:29,1013,25.0,60,25.0,107.0,56.0,118.0,851,"General purpose GPU compute framework built on Vulkan to support 1000s of cross vendor graphics cards (AMD, Qualcomm,..",18.0,21,True,2022-04-13 10:24:33.000,0.8.1,13.0,kp,,,,,3.0,3.0,https://pypi.org/project/kp,2022-04-13 10:22:18.000,,149.0,156.0,,,,,,,,3.0,153.0,,,,,,,,,,,,,,,,,,,,
670,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:34:04.000000,2022-02-02 20:33:18,124,1.0,110,15.0,11.0,33.0,42.0,818,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,21,True,2022-02-02 20:34:04.000,1.1.4,80.0,performer-pytorch,,,,['pytorch'],50.0,46.0,https://pypi.org/project/performer-pytorch,2022-02-02 20:34:04.000,4.0,8434.0,8434.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
671,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107,,188,34.0,15.0,18.0,22.0,782,TensorFlow implementation of an arbitrary order Factorization Machine.,10.0,21,True,2022-01-17 20:35:57.000,1.0.2,3.0,tffm,,,,['tensorflow'],12.0,11.0,https://pypi.org/project/tffm,2022-01-17 20:35:57.000,1.0,2134.0,2134.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
672,TensorFrames,databricks/tensorframes,distributed-ml,,https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes,Apache-2.0,2016-03-04 19:25:19.000,2022-02-09 23:38:50.000000,2019-11-15 21:43:53,221,,157,72.0,94.0,51.0,43.0,761,[DEPRECATED] Tensorflow wrapper for DataFrames on Apache Spark.,16.0,21,False,2018-11-16 20:50:02.000,0.6.0,6.0,tensorframes,,,,"['tensorflow', 'spark']",1.0,,https://pypi.org/project/tensorframes,2018-05-16 14:20:28.000,1.0,25188.0,25188.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
673,NearPy,pixelogik/NearPy,nn-search,,https://github.com/pixelogik/NearPy,https://github.com/pixelogik/NearPy,MIT,2013-04-25 09:10:26.000,2021-09-26 01:44:54.000000,2018-10-21 17:54:28,159,,138,41.0,32.0,24.0,38.0,708,"Python framework for fast (approximated) nearest neighbour search in large, high-dimensional data sets using different..",18.0,21,False,2016-09-27 13:04:44.000,1.0.0,8.0,NearPy,,,,,83.0,67.0,https://pypi.org/project/NearPy,2016-09-27 13:03:12.000,16.0,2562.0,2562.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
674,nnAudio,KinWaiCheuk/nnAudio,audio,,https://github.com/KinWaiCheuk/nnAudio,https://github.com/KinWaiCheuk/nnAudio,MIT,2019-09-02 04:31:14.000,2021-12-24 09:38:22.000000,2021-12-24 09:32:42,281,,68,18.0,66.0,12.0,37.0,674,Audio processing by using pytorch 1D convolution network.,13.0,21,True,2021-12-24 09:38:22.000,0.3.1,38.0,nnAudio,,,,,46.0,45.0,https://pypi.org/project/nnAudio,2021-12-24 09:38:22.000,1.0,2026.0,2026.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
675,What-If Tool,PAIR-code/what-if-tool,interpretability,,https://github.com/PAIR-code/what-if-tool,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2022-04-29 03:24:29.000000,2022-01-05 20:19:46,328,,130,26.0,100.0,57.0,48.0,666,Source code/webpage/demos for the What-If Tool.,20.0,21,True,2021-10-12 17:42:50.869,1.8.1,40.0,witwidget,conda-forge/tensorboard-plugin-wit,,,,3.0,,https://pypi.org/project/witwidget,2021-10-12 17:42:30.000,3.0,7927.0,55129.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2022-01-06 08:51:02.032,937833.0,,,,,3.0,,,,wit-widget,https://www.npmjs.com/package/wit-widget,2021-10-12 17:42:50.869,,4574.0,,,,,,,,,,,,,
676,deeplift,kundajelab/deeplift,interpretability,,https://github.com/kundajelab/deeplift,https://github.com/kundajelab/deeplift,MIT,2016-06-01 02:18:06.000,2022-04-28 10:04:52.000000,2021-11-11 17:50:26,553,,148,37.0,46.0,36.0,48.0,626,Public facing deeplift repo.,11.0,21,True,2018-07-13 21:11:52.000,0.6.6,21.0,deeplift,,,,,60.0,56.0,https://pypi.org/project/deeplift,2020-11-11 09:32:57.000,4.0,703.0,703.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
677,TF Compression,tensorflow/compression,tensorflow-utils,,https://github.com/tensorflow/compression,https://github.com/tensorflow/compression,Apache-2.0,2018-05-15 23:32:19.000,2022-04-23 10:11:34.000000,2022-04-11 11:38:53,207,17.0,209,41.0,17.0,2.0,80.0,604,Data compression in TensorFlow.,12.0,21,True,2022-03-02 19:18:12.000,2.8.1,14.0,tensorflow-compression,,,,['tensorflow'],1.0,,https://pypi.org/project/tensorflow-compression,2022-03-02 19:18:12.000,1.0,939.0,939.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
678,NeuralForecast,Nixtla/neuralforecast,time-series-data,,https://github.com/Nixtla/neuralforecast,https://github.com/Nixtla/neuralforecast,GPL-3.0,2021-04-26 00:15:19.000,2022-04-29 13:35:02.000000,2022-04-26 22:11:36,721,418.0,49,12.0,162.0,35.0,41.0,542,Scalable and user friendly neural forecasting algorithms for time series data .,22.0,21,False,2022-04-21 20:27:55.000,0.0.9,7.0,neuralforecast,conda-forge/neuralforecast,,,,,,https://pypi.org/project/neuralforecast,2022-04-21 20:27:55.000,,319.0,450.0,https://anaconda.org/conda-forge/neuralforecast,2022-04-21 23:35:21.921,131.0,,,,,3.0,,,,,,,,,,,,,,True,,,,,,,
679,seglearn,dmbee/seglearn,time-series-data,,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000,2022-04-13 19:15:09.000000,2021-03-12 17:12:50,268,,57,30.0,31.0,6.0,23.0,511,Python module for machine learning time series:.,13.0,21,False,2021-03-13 16:18:30.000,1.2.3,22.0,seglearn,,,,,12.0,11.0,https://pypi.org/project/seglearn,2021-03-13 16:18:30.000,1.0,1759.0,1759.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
680,pyhsmm,mattjj/pyhsmm,probabilistics,,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000,2022-04-10 20:18:08.000000,2020-08-24 17:03:59,1426,,159,56.0,19.0,39.0,60.0,509,Bayesian inference in HSMMs and HMMs.,13.0,21,False,2017-05-10 17:14:37.000,0.1.7,8.0,pyhsmm,,,,,30.0,25.0,https://pypi.org/project/pyhsmm,2017-05-10 17:14:37.000,5.0,108.0,108.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
681,skope-rules,scikit-learn-contrib/skope-rules,sklearn-utils,,https://github.com/scikit-learn-contrib/skope-rules,https://github.com/scikit-learn-contrib/skope-rules,BSD-1-Clause,2018-02-18 13:42:47.000,2021-05-12 08:25:18.000000,2020-10-23 14:31:57,247,,72,24.0,29.0,24.0,6.0,458,machine learning with logical rules in Python.,18.0,21,False,2020-12-11 09:37:02.000,1.0.1,4.0,skope-rules,,,,['sklearn'],89.0,84.0,https://pypi.org/project/skope-rules,2020-01-25 12:01:37.000,5.0,101435.0,101435.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
682,joypy,leotac/joypy,data-viz,,https://github.com/leotac/joypy,https://github.com/leotac/joypy,MIT,2017-07-30 17:18:50.000,2021-12-21 20:58:11.000000,2021-12-19 09:41:43,133,,48,11.0,19.0,11.0,37.0,414,Joyplots in Python with matplotlib & pandas.,6.0,21,True,2021-12-19 09:42:50.000,0.2.6,17.0,joypy,conda-forge/joypy,,,,159.0,154.0,https://pypi.org/project/joypy,2021-12-19 09:42:50.000,5.0,13256.0,13602.0,https://anaconda.org/conda-forge/joypy,2020-12-28 14:07:53.760,12815.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
683,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2022-04-26 18:03:18.000000,2022-04-17 14:49:12,264,26.0,85,12.0,28.0,9.0,12.0,385,A library of metrics for evaluating recommender systems.,16.0,21,True,2022-04-26 18:03:18.000,0.1.5,20.0,recmetrics,,,,,25.0,25.0,https://pypi.org/project/recmetrics,2022-04-26 17:57:01.000,,1176.0,1176.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
684,tick,X-DataInitiative/tick,time-series-data,,https://github.com/X-DataInitiative/tick,https://github.com/X-DataInitiative/tick,BSD-3-Clause,2016-12-01 10:59:08.000,2022-01-30 17:29:29.000000,2020-06-15 12:01:36,413,,82,36.0,264.0,57.0,165.0,381,"Module for statistical learning, with a particular emphasis on time-dependent modelling.",16.0,21,False,2019-09-11 11:25:15.000,0.6,23.0,tick,,,,,59.0,58.0,https://pypi.org/project/tick,2020-05-24 22:01:17.000,1.0,1126.0,1129.0,,,,,,,,3.0,194.0,,,,,,,,,,,,,,,,,,,,
685,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2021-09-14 22:55:51.000000,2021-09-14 22:26:21,2409,,52,25.0,229.0,57.0,195.0,373,Studio: Simplify and expedite model building process.,21.0,21,True,2021-09-14 22:55:51.000,0.0.49,208.0,studioml,,,,,5.0,5.0,https://pypi.org/project/studioml,2021-09-14 22:55:51.000,,445.0,445.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
686,Auto ViML,AutoViML/Auto_ViML,hyperopt,,https://github.com/AutoViML/Auto_ViML,https://github.com/AutoViML/Auto_ViML,Apache-2.0,2019-06-10 13:09:15.000,2022-04-28 02:26:41.000000,2022-04-28 02:26:02,298,5.0,75,24.0,5.0,5.0,15.0,340,Automatically Build Multiple ML Models with a Single Line of Code. Created by Ram Seshadri. Collaborators Welcome...,6.0,21,True,2022-04-26 13:15:17.000,0.1.703,136.0,autoviml,,,,,18.0,16.0,https://pypi.org/project/autoviml,2022-04-28 02:26:41.000,2.0,1813.0,1813.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
687,quinn,MrPowers/quinn,ml-experiments,,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,Apache-2.0,2017-09-15 13:02:42.000,2022-04-24 17:37:43.000000,2021-02-09 04:48:07,110,,45,21.0,19.0,17.0,9.0,328,pyspark methods to enhance developer productivity.,6.0,21,False,2021-02-06 15:21:04.000,0.9.0,12.0,quinn,,,,['spark'],4.0,,https://pypi.org/project/quinn,2021-02-06 15:21:04.000,4.0,583894.0,583894.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
688,sklearn-evaluation,edublancas/sklearn-evaluation,interpretability,,https://github.com/edublancas/sklearn-evaluation,https://github.com/edublancas/sklearn-evaluation,MIT,2015-09-04 16:33:42.000,2022-04-22 17:43:54.000000,2022-04-16 14:38:16,540,7.0,31,13.0,6.0,9.0,30.0,322,"Machine learning model evaluation made easy: plots, tables, HTML reports, experiment tracking and Jupyter notebook..",8.0,21,True,2021-10-17 18:15:40.000,0.5.7,20.0,sklearn-evaluation,,,,['sklearn'],47.0,45.0,https://pypi.org/project/sklearn-evaluation,2022-04-16 14:38:40.000,2.0,1639.0,1639.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
689,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2022-04-04 15:48:18.000000,2021-05-28 01:21:58,393,,123,34.0,317.0,72.0,124.0,270,Brain Imaging Analysis Kit.,34.0,21,False,2019-08-27 23:52:29.000,0.9.1,15.0,brainiak,,brainiak/brainiak,,,17.0,16.0,https://pypi.org/project/brainiak,2020-10-15 20:45:08.000,1.0,216.0,225.0,,,,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,701.0,3.0,,,,,,,,,,,,,,,,,,,,,
690,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,https://github.com/maximtrp/scikit-posthocs,https://github.com/maximtrp/scikit-posthocs,MIT,2017-06-22 19:41:37.000,2022-03-05 20:03:41.000000,2022-03-05 20:03:41,470,4.0,24,5.0,8.0,5.0,39.0,236,Multiple Pairwise Comparisons (Post Hoc) Tests in Python.,9.0,21,False,2021-03-17 06:05:28.000,0.6.7,21.0,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],19.0,,https://pypi.org/project/scikit-posthocs,2021-03-15 16:05:51.000,19.0,35439.0,36032.0,https://anaconda.org/conda-forge/scikit-posthocs,2021-03-15 21:17:30.605,10675.0,,,,,3.0,25.0,,,,,,,,,,,,,,,,,,,,
691,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2022-04-29 12:03:28.000000,2022-04-29 12:03:27,534,21.0,30,21.0,585.0,21.0,120.0,187,Highly optimized inference engine for Binarized Neural Networks.,18.0,21,False,2022-04-25 13:14:34.000,0.7.0,16.0,larq-compute-engine,,,,,6.0,6.0,https://pypi.org/project/larq-compute-engine,2022-04-25 13:14:34.000,,664.0,687.0,,,,,,,,3.0,604.0,,,,,,,,,,,,,,,,,,,,
692,BatchFlow,analysiscenter/batchflow,data-pipelines,,https://github.com/analysiscenter/batchflow,https://github.com/analysiscenter/batchflow,Apache-2.0,2017-03-13 14:22:53.000,2022-04-22 16:56:09.000000,2022-02-17 12:38:42,4994,36.0,39,12.0,542.0,37.0,67.0,176,BatchFlow helps you conveniently work with random or sequential batches of your data and define data processing and..,30.0,21,False,2022-02-17 12:45:37.000,0.6.0,8.0,batchflow,,,,,2.0,2.0,https://pypi.org/project/batchflow,2022-02-17 12:45:37.000,,215.0,215.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
693,stop-words,Alir3z4/python-stop-words,nlp,,https://github.com/Alir3z4/python-stop-words,https://github.com/Alir3z4/python-stop-words,BSD-3-Clause,2014-05-26 06:44:03.000,2021-12-28 13:59:30.000000,2018-07-23 21:04:09,90,,26,6.0,18.0,3.0,9.0,137,Get list of common stop words in various languages in Python.,8.0,21,False,2018-07-23 20:58:34.000,2018.7.23,8.0,stop-words,,,,,1656.0,1510.0,https://pypi.org/project/stop-words,2018-07-23 20:55:55.000,146.0,114085.0,114085.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
694,graph-nets,deepmind/graph_nets,graph,,https://github.com/deepmind/graph_nets,https://github.com/deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2020-12-04 17:43:48.000000,2020-12-04 17:43:47,47,,771,222.0,24.0,7.0,120.0,5119,Build Graph Nets in Tensorflow.,10.0,20,False,2020-01-29 16:00:25.000,1.1.0,7.0,graph-nets,,,,['tensorflow'],7.0,,https://pypi.org/project/graph-nets,2020-01-29 16:00:25.000,7.0,770.0,770.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
695,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2019-03-06 17:01:52.000000,2019-03-06 17:01:45,27,,327,78.0,1.0,17.0,7.0,2888,An optimizer that trains as fast as Adam and as good as SGD.,2.0,20,False,2019-03-06 16:44:42.000,0.0.5,4.0,adabound,,,,['pytorch'],141.0,134.0,https://pypi.org/project/adabound,2019-02-26 04:23:45.000,7.0,1477.0,1477.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
