,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
663,tf-quant-finance,google/tf-quant-finance,financial-data,,https://github.com/google/tf-quant-finance,https://github.com/google/tf-quant-finance,Apache-2.0,2019-07-24 16:09:50.000,2023-06-08 18:28:14.000000,2023-06-08 18:28:12,954,2.0,523,168.0,44.0,34.0,28.0,3922,High-performance TensorFlow library for quantitative finance.,46.0,21,True,,,30.0,tf-quant-finance,,,,['tensorflow'],2.0,,https://pypi.org/project/tf-quant-finance,2022-08-19 12:40:54.257,2.0,1136.0,1136.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
664,TensorWatch,microsoft/tensorwatch,ml-experiments,,https://github.com/microsoft/tensorwatch,https://github.com/microsoft/tensorwatch,MIT,2019-05-15 08:29:34.000,2023-06-12 18:21:59.000000,2023-06-12 18:21:59,114,2.0,357,102.0,16.0,53.0,17.0,3312,"Debugging, monitoring and visualization for Python Machine Learning and Data Science.",14.0,21,True,2020-03-04 07:26:22.000,0.9.1,14.0,tensorwatch,,,,,117.0,110.0,https://pypi.org/project/tensorwatch,2020-03-04 07:26:22.000,7.0,1175.0,1175.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
665,NLP Architect,IntelLabs/nlp-architect,nlp,,https://github.com/IntelLabs/nlp-architect,https://github.com/IntelLabs/nlp-architect,Apache-2.0,2018-05-17 21:00:13.000,2022-11-07 16:21:47.000000,2022-11-07 16:21:47,957,,443,168.0,120.0,14.0,112.0,2904,A model library for exploring state-of-the-art deep learning topologies and techniques for optimizing Natural Language..,38.0,21,True,2020-11-17 12:32:37.000,0.5.5.1,13.0,nlp-architect,,,,,9.0,9.0,https://pypi.org/project/nlp-architect,,,221.0,221.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
666,opyrator,ml-tooling/opyrator,others,,https://github.com/ml-tooling/opyrator,https://github.com/ml-tooling/opyrator,MIT,2021-04-06 08:09:06.000,2023-06-02 18:26:52.000000,2021-05-06 12:10:38,127,,142,50.0,40.0,2.0,30.0,2852,"Turns your machine learning code into microservices with web API, interactive GUI, and more.",4.0,21,False,2021-05-04 18:48:03.000,0.0.12,11.0,opyrator,conda-forge/opyrator,,,,46.0,46.0,https://pypi.org/project/opyrator,2021-05-04 18:48:03.000,,110.0,176.0,https://anaconda.org/conda-forge/opyrator,2022-01-08 18:03:03.967,1125.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
667,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,Apache-2.0,2019-12-06 08:25:24.000,2023-05-16 10:47:48.000000,2023-05-10 04:35:39,269,8.0,306,60.0,242.0,162.0,109.0,2814,LightSeq: A High Performance Library for Sequence Processing and Generation.,17.0,21,True,2022-11-03 06:46:55.989,3.0.1,22.0,lightseq,,,,,2.0,,https://pypi.org/project/lightseq,2022-11-03 06:46:55.989,2.0,3593.0,3608.0,,,,,,,,3.0,660.0,,,,,,,,,,,,,,,,,,,
668,Coach,IntelLabs/coach,reinforcement-learning,,https://github.com/IntelLabs/coach,https://github.com/IntelLabs/coach,Apache-2.0,2017-10-01 19:27:43.000,2022-12-11 17:54:07.000000,2022-12-11 17:54:06,524,,443,130.0,225.0,87.0,183.0,2248,Reinforcement Learning Coach by Intel AI Lab enables easy experimentation with state of the art Reinforcement Learning..,36.0,21,True,2019-10-10 14:17:10.000,1.0.1,13.0,rl_coach,,,,,2.0,,https://pypi.org/project/rl_coach,2019-10-10 14:17:10.000,2.0,149.0,149.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
669,pdftabextract,WZBSocialScienceCenter/pdftabextract,ocr,,https://github.com/WZBSocialScienceCenter/pdftabextract,https://github.com/WZBSocialScienceCenter/pdftabextract,Apache-2.0,2016-07-08 11:44:46.000,2022-06-24 09:51:22.000000,2022-06-24 09:51:22,171,,353,86.0,4.0,3.0,18.0,2065,A set of tools for extracting tables from PDF files helping to do data mining on (OCR-processed) scanned documents.,3.0,21,True,2018-01-09 08:00:24.000,0.3.0,5.0,pdftabextract,,,,,46.0,45.0,https://pypi.org/project/pdftabextract,2018-01-09 08:00:24.000,1.0,323.0,323.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
670,reformer-pytorch,lucidrains/reformer-pytorch,pytorch-utils,,https://github.com/lucidrains/reformer-pytorch,https://github.com/lucidrains/reformer-pytorch,MIT,2020-01-09 20:42:37.000,2023-06-12 21:27:42.000000,2022-06-24 01:30:35,247,,254,53.0,34.0,13.0,104.0,1912,"Reformer, the efficient Transformer, in Pytorch.",11.0,21,True,2021-11-06 23:09:00.000,1.4.4,139.0,reformer-pytorch,,,,['pytorch'],,,https://pypi.org/project/reformer-pytorch,2021-11-06 23:09:00.000,,4824.0,4824.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
671,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000,2022-09-16 23:58:37.000000,2021-09-30 21:51:09,8208,,170,55.0,895.0,129.0,586.0,1831,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",49.0,21,False,2021-08-16 15:40:43.000,21.08.00,19.0,,blazingsql/blazingsql-protocol,,,,,,,,,,21.0,https://anaconda.org/blazingsql/blazingsql-protocol,2019-11-11 19:54:17.621,972.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
672,ecco,jalammar/ecco,interpretability,,https://github.com/jalammar/ecco,https://github.com/jalammar/ecco,BSD-3-Clause,2020-11-07 10:06:34.000,2023-06-04 14:59:33.000000,2022-01-18 08:05:49,304,,126,22.0,26.0,19.0,28.0,1725,"Explain, analyze, and visualize NLP language models. Ecco creates interactive visualizations directly in Jupyter..",10.0,21,False,2022-01-09 21:17:53.000,0.1.2,18.0,ecco,conda-forge/ecco,,,['pytorch'],26.0,25.0,https://pypi.org/project/ecco,2022-01-09 21:14:50.000,1.0,657.0,850.0,https://anaconda.org/conda-forge/ecco,2022-01-10 22:03:30.223,3472.0,,,,,3.0,49.0,,,,,,,,,,,,,,,,,,,
673,lore,instacart/lore,ml-experiments,,https://github.com/instacart/lore,https://github.com/instacart/lore,MIT,2017-10-19 21:51:45.000,2023-05-13 02:26:19.000000,2022-09-27 19:41:48,274,,129,102.0,149.0,26.0,20.0,1548,Lore makes machine learning approachable for Software Engineers and maintainable for Machine Learning Researchers.,29.0,21,True,2022-02-02 23:30:10.000,0.8.5,232.0,lore,,,,,21.0,20.0,https://pypi.org/project/lore,2022-02-02 23:30:10.000,1.0,959.0,959.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
674,DELTA,Delta-ML/delta,nlp,,https://github.com/Delta-ML/delta,https://github.com/Delta-ML/delta,Apache-2.0,2019-05-29 08:33:57.000,2023-06-10 00:29:25.000000,2020-12-17 06:57:15,932,,295,67.0,200.0,5.0,74.0,1547,DELTA is a deep learning based natural language and speech processing platform.,41.0,21,False,2020-07-16 09:31:45.000,0.3.3,4.0,delta-nlp,,zh794390558/delta,,['tensorflow'],,,https://pypi.org/project/delta-nlp,2020-03-27 04:46:19.000,,12.0,279.0,,,,https://hub.docker.com/r/zh794390558/delta,2021-08-03 14:50:00.516864,,13110.0,3.0,,,,,,,,,,,,,,,,,,,,
675,anaGo,Hironsan/anago,nlp,,https://github.com/Hironsan/anago,https://github.com/Hironsan/anago,MIT,2017-06-26 21:28:36.000,2022-12-07 23:44:31.000000,2021-04-01 12:34:50,298,,358,64.0,47.0,37.0,72.0,1470,"Bidirectional LSTM-CRF and ELMo for Named-Entity Recognition, Part-of-Speech Tagging and so on.",11.0,21,False,2018-07-17 01:59:21.000,1.0.8,14.0,anago,,,,['tensorflow'],37.0,31.0,https://pypi.org/project/anago,2018-07-17 01:59:21.000,6.0,418.0,418.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
676,MLBox,AxeldeRomblay/MLBox,hyperopt,,https://github.com/AxeldeRomblay/MLBox,https://github.com/AxeldeRomblay/MLBox,BSD-1-Clause,2017-06-01 16:59:24.000,2023-03-25 00:12:22.000000,2020-08-25 09:26:27,1121,,270,67.0,50.0,23.0,74.0,1428,MLBox is a powerful Automated Machine Learning python library.,9.0,21,False,2020-08-25 09:32:37.000,0.8.5,21.0,mlbox,,,,,32.0,32.0,https://pypi.org/project/mlbox,2020-08-25 09:32:37.000,,406.0,406.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
677,jraph,deepmind/jraph,graph,,https://github.com/deepmind/jraph,https://github.com/deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2023-04-22 07:16:21.000000,2022-08-31 13:13:15,103,,74,39.0,14.0,11.0,26.0,1171,A Graph Neural Network Library in Jax.,17.0,21,True,2022-08-12 15:24:20.000,0.0.6.de0,5.0,jraph,conda-forge/jraph,,,['jax'],88.0,83.0,https://pypi.org/project/jraph,2022-06-06 13:33:22.000,5.0,4782.0,4913.0,https://anaconda.org/conda-forge/jraph,2023-03-31 14:57:46.777,2637.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
678,PFRL,pfnet/pfrl,reinforcement-learning,,https://github.com/pfnet/pfrl,https://github.com/pfnet/pfrl,MIT,2020-06-24 09:31:50.000,2023-04-18 16:27:58.000000,2022-09-21 12:53:05,410,,140,97.0,113.0,33.0,40.0,1038,PFRL: a PyTorch-based deep reinforcement learning library.,18.0,21,True,2021-07-07 02:48:20.000,0.3.0,5.0,pfrl,,,,,85.0,84.0,https://pypi.org/project/pfrl,2021-07-07 02:48:20.000,1.0,279.0,279.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
679,fastFM,ibayer/fastFM,recommender-systems,,https://github.com/ibayer/fastFM,https://github.com/ibayer/fastFM,BSD-3-Clause,2014-10-27 12:25:51.000,2022-07-17 13:12:39.000000,2021-03-24 12:22:31,297,,208,28.0,61.0,54.0,60.0,1035,fastFM: A Library for Factorization Machines.,20.0,21,False,2017-11-23 06:59:56.000,0.2.11,10.0,fastfm,,,,,119.0,109.0,https://pypi.org/project/fastfm,2017-11-23 06:59:56.000,10.0,424.0,429.0,,,,,,,,3.0,559.0,,,,,,,,,,,,,,,,,,,
680,geoplotlib,andrea-cuttone/geoplotlib,geospatial-data,,https://github.com/andrea-cuttone/geoplotlib,https://github.com/andrea-cuttone/geoplotlib,MIT,2015-02-24 13:13:07.000,2022-06-13 13:53:07.000000,2019-05-06 07:06:50,159,,164,55.0,14.0,30.0,19.0,995,python toolbox for visualizing geographical data and making maps.,8.0,21,False,2016-07-27 14:55:01.000,0.3.2,4.0,geoplotlib,conda-forge/geoplotlib,,,,171.0,159.0,https://pypi.org/project/geoplotlib,2016-07-27 14:55:01.000,12.0,1415.0,1560.0,https://anaconda.org/conda-forge/geoplotlib,2021-05-31 16:11:51.234,3632.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
681,tf-explain,sicara/tf-explain,interpretability,,https://github.com/sicara/tf-explain,https://github.com/sicara/tf-explain,MIT,2019-07-15 08:26:24.000,2022-06-30 08:14:18.000000,2022-06-30 08:14:18,208,,108,49.0,98.0,41.0,51.0,980,Interpretability Methods for tf.keras models with Tensorflow 2.x.,18.0,21,True,2021-11-18 20:57:29.000,0.3.1,8.0,tf-explain,,,,['tensorflow'],185.0,177.0,https://pypi.org/project/tf-explain,2021-11-18 20:57:29.000,8.0,2797.0,2797.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
682,calamari,Calamari-OCR/calamari,ocr,,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,Apache-2.0,2018-03-20 15:22:29.000,2023-01-03 12:07:57.000000,2022-11-22 10:31:22,441,,201,55.0,79.0,57.0,204.0,978,Line based ATR Engine based on OCRopy.,20.0,21,True,2022-03-21 11:52:48.000,2.2.2,39.0,calamari_ocr,,,,,5.0,,https://pypi.org/project/calamari_ocr,2022-02-28 18:12:31.000,5.0,1855.0,1855.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
683,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2021-10-29 14:44:11.000000,2021-10-29 14:44:08,205,,246,46.0,45.0,25.0,127.0,951,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,27.0,21,False,2020-10-12 06:56:40.000,0.7.6,21.0,aocr,,,,['tensorflow'],25.0,25.0,https://pypi.org/project/aocr,2019-04-19 05:28:27.000,,190.0,190.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
684,nude.py,hhatto/nude.py,image,,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000000,2020-11-23 13:49:02,79,,132,36.0,16.0,8.0,3.0,912,Nudity detection with Python.,12.0,21,False,2020-11-23 13:49:17.000,0.5.1,10.0,nudepy,,,,,3469.0,3457.0,https://pypi.org/project/nudepy,2020-11-23 13:49:17.000,12.0,2069.0,2069.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
685,Baal,baal-org/baal,probabilistics,,https://github.com/baal-org/baal,https://github.com/baal-org/baal,Apache-2.0,2019-09-30 20:16:26.000,2023-06-15 12:28:53.000000,2023-05-19 19:28:50,201,5.0,76,18.0,141.0,23.0,76.0,753,Library to enable Bayesian active learning in your research or labeling work.,19.0,21,True,2022-10-28 21:55:27.000,1.7.0,16.0,baal,conda-forge/baal,,,,51.0,50.0,https://pypi.org/project/baal,2022-05-03 12:50:00.000,1.0,1359.0,1561.0,https://anaconda.org/conda-forge/baal,2023-06-12 15:14:19.747,5873.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
686,PDPbox,SauceCat/PDPbox,data-viz,,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000,2023-06-10 14:57:37.569000,2023-06-05 01:35:02,228,1.0,124,18.0,24.0,26.0,39.0,749,python partial dependence plot toolbox.,7.0,21,True,2023-06-05 02:53:01.145,0.3.0,4.0,pdpbox,conda-forge/pdpbox,,,,26.0,,https://pypi.org/project/pdpbox,2021-03-14 16:21:17.000,26.0,25864.0,26236.0,https://anaconda.org/conda-forge/pdpbox,2023-06-10 14:57:37.569,17488.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
687,NearPy,pixelogik/NearPy,nn-search,,https://github.com/pixelogik/NearPy,https://github.com/pixelogik/NearPy,MIT,2013-04-25 09:10:26.000,2023-02-23 15:20:18.000000,2023-01-22 20:07:16,161,,145,38.0,33.0,24.0,39.0,739,"Python framework for fast (approximated) nearest neighbour search in large, high-dimensional data sets using different..",19.0,21,True,2016-09-27 13:04:44.000,1.0.0,8.0,NearPy,,,,,97.0,81.0,https://pypi.org/project/NearPy,2016-09-27 13:03:12.000,16.0,1114.0,1114.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
688,deeplift,kundajelab/deeplift,interpretability,,https://github.com/kundajelab/deeplift,https://github.com/kundajelab/deeplift,MIT,2016-06-01 02:18:06.000,2022-04-28 10:04:52.000000,2021-11-11 17:50:26,553,,152,38.0,46.0,38.0,49.0,735,Public facing deeplift repo.,11.0,21,False,2018-07-13 21:11:52.000,0.6.6,21.0,deeplift,,,,,85.0,77.0,https://pypi.org/project/deeplift,2020-11-11 09:32:57.000,8.0,797.0,797.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
689,TSFEL,fraunhoferportugal/tsfel,time-series-data,,https://github.com/fraunhoferportugal/tsfel,https://github.com/fraunhoferportugal/tsfel,BSD-3-Clause,2019-01-09 16:41:30.000,2023-03-21 20:04:18.000000,2023-03-02 14:58:53,291,,117,20.0,70.0,19.0,47.0,670,An intuitive library to extract features from time series.,17.0,21,True,2023-03-02 15:05:51.000,0.1.5,9.0,tsfel,,,,,85.0,85.0,https://pypi.org/project/tsfel,2021-02-14 17:40:32.000,,8020.0,8020.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
690,Torchbearer,pytorchbearer/torchbearer,ml-frameworks,,https://github.com/pytorchbearer/torchbearer,https://github.com/pytorchbearer/torchbearer,MIT,2018-03-12 16:30:42.000,2021-03-26 19:56:57.000000,2021-03-26 19:56:57,430,,68,28.0,422.0,10.0,237.0,627,torchbearer: A model fitting library for PyTorch.,13.0,21,False,2020-01-31 14:07:22.000,0.5.3,24.0,torchbearer,,,,['pytorch'],81.0,77.0,https://pypi.org/project/torchbearer,2020-01-31 14:05:56.000,4.0,406.0,406.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
691,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2023-05-21 13:13:28.000000,2023-05-21 13:00:38,764,11.0,63,18.0,111.0,8.0,46.0,545,A simplified framework and utilities for PyTorch.,20.0,21,False,2023-05-21 13:13:28.000,1.17,36.0,poutyne,,,,['pytorch'],118.0,113.0,https://pypi.org/project/poutyne,2022-04-28 20:18:33.000,5.0,6568.0,6568.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
692,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2023-05-12 14:10:10.000000,2023-05-12 14:10:10,860,2.0,95,43.0,61.0,48.0,22.0,544,Bias and Fairness Audit Toolkit.,18.0,21,True,2020-12-16 11:48:14.000,0.42.0,16.0,aequitas,,,,,142.0,136.0,https://pypi.org/project/aequitas,2020-12-16 11:48:14.000,6.0,1632.0,1632.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
693,joypy,leotac/joypy,data-viz,,https://github.com/leotac/joypy,https://github.com/leotac/joypy,MIT,2017-07-30 17:18:50.000,2022-11-29 07:53:00.000000,2021-12-19 09:41:43,133,,50,12.0,20.0,11.0,37.0,489,Joyplots in Python with matplotlib & pandas.,6.0,21,False,2021-12-19 09:42:50.000,0.2.6,17.0,joypy,conda-forge/joypy,,,,292.0,283.0,https://pypi.org/project/joypy,2021-12-19 09:42:50.000,9.0,12436.0,12836.0,https://anaconda.org/conda-forge/joypy,2020-12-28 14:07:53.760,20429.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
694,small-text,webis-de/small-text,nlp,,https://github.com/webis-de/small-text,https://github.com/webis-de/small-text,MIT,2021-05-24 08:06:41.000,2023-06-11 13:05:47.000000,2023-05-27 22:12:01,422,4.0,48,26.0,2.0,6.0,24.0,462,Active Learning for Text Classification in Python.,3.0,21,True,2023-02-21 21:15:04.000,1.3.0,17.0,small-text,conda-forge/small-text,,,"['sklearn', 'pytorch']",19.0,19.0,https://pypi.org/project/small-text,2022-06-14 12:48:38.000,,472.0,757.0,https://anaconda.org/conda-forge/small-text,2023-02-21 21:43:12.891,3138.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
695,optunity,claesenm/optunity,hyperopt,,https://github.com/claesenm/optunity,https://github.com/claesenm/optunity,BSD-3-Clause,2014-05-28 17:29:11.000,2023-02-13 14:39:22.000000,2020-05-11 14:32:38,782,,78,24.0,11.0,48.0,49.0,407,optimization routines for hyperparameter tuning.,9.0,21,False,2015-09-30 05:02:00.000,1.1.1,6.0,optunity,,,,,112.0,98.0,https://pypi.org/project/optunity,2015-09-30 05:02:00.000,14.0,5707.0,5707.0,,,,,,,,3.0,71.0,,,,,,,,,,,,,,,,,,,
696,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2023-01-09 20:08:52.000000,2023-01-09 20:06:01,2410,,52,25.0,230.0,57.0,195.0,374,Studio: Simplify and expedite model building process.,22.0,21,True,2021-09-14 22:55:51.000,0.0.49,208.0,studioml,,,,,5.0,5.0,https://pypi.org/project/studioml,2021-09-14 22:55:51.000,,431.0,431.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
697,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2023-06-12 13:08:31.000000,2023-06-12 13:08:31,270,17.0,79,20.0,244.0,10.0,20.0,373,A toolkit that streamlines and automates the generation of model cards.,21.0,21,True,2023-04-03 18:05:05.715,2.0.0,12.0,model-card-toolkit,,,,,20.0,19.0,https://pypi.org/project/model-card-toolkit,2022-04-28 16:34:21.000,1.0,1024.0,1024.0,,,,,,,,3.0,7.0,,,,,,,,,,,,,,,,,,,
698,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292,,47,10.0,37.0,28.0,37.0,336,Data imputations library to preprocess datasets with missing data.,11.0,21,False,2019-04-29 02:33:05.659,0.0.8,8.0,impyute,,,,,194.0,190.0,https://pypi.org/project/impyute,2017-05-31 08:31:47.000,4.0,7585.0,7585.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
699,USearch,unum-cloud/usearch,nn-search,,https://github.com/unum-cloud/usearch,https://github.com/unum-cloud/usearch,Apache-2.0,2023-02-22 09:20:20.000,2023-06-15 11:22:01.000000,2023-06-06 14:14:01,434,432.0,15,7.0,85.0,9.0,8.0,291,"Smaller & Faster Vector Search Engine for C++, Python, JavaScript, Rust, Java, GoLang, Objective-C, Swift, Wolfram.",8.0,21,False,2023-06-06 15:33:43.835,0.14.0,28.0,usearch,,unum/usearch,,,6.0,6.0,https://pypi.org/project/usearch,2023-06-06 15:33:43.835,,9947.0,11693.0,,,,https://hub.docker.com/r/unum/usearch,2023-06-06 14:15:22.465218,1.0,2.0,3.0,9.0,,usearch,https://www.npmjs.com/package/usearch,2023-06-06 14:14:54.785,,1737.0,,,,,,,,,,,,,
700,miceforest,AnotherSamWilson/miceforest,tabular,,https://github.com/AnotherSamWilson/miceforest,https://github.com/AnotherSamWilson/miceforest,MIT,2020-08-22 00:00:22.000,2022-12-12 14:53:50.000000,2022-12-12 14:53:36,244,,25,7.0,4.0,19.0,53.0,240,Multiple Imputation with LightGBM in Python.,6.0,21,False,2022-12-12 15:14:00.508,5.6.3,44.0,miceforest,conda-forge/miceforest,,,,72.0,70.0,https://pypi.org/project/miceforest,2022-04-15 14:53:33.000,2.0,27378.0,27781.0,https://anaconda.org/conda-forge/miceforest,2022-08-13 22:30:51.710,9269.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
701,py3nvml,fbcotter/py3nvml,gpu-utilities,,https://github.com/fbcotter/py3nvml,https://github.com/fbcotter/py3nvml,BSD-3-Clause,2016-11-21 01:07:37.000,2022-10-29 15:10:50.926000,2022-04-14 09:41:50,86,,33,13.0,9.0,3.0,12.0,221,Python 3 Bindings for NVML library. Get NVIDIA GPU status inside your program.,9.0,21,False,2021-11-22 14:30:25.000,0.2.7,14.0,py3nvml,conda-forge/py3nvml,,,,793.0,750.0,https://pypi.org/project/py3nvml,2021-11-22 14:30:25.000,43.0,112175.0,113335.0,https://anaconda.org/conda-forge/py3nvml,2022-10-29 15:10:50.926,47579.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
702,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/IBCNServices/pyRDF2Vec,https://github.com/IBCNServices/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2023-06-09 08:35:39.000000,2023-06-09 08:08:44,1434,13.0,41,14.0,126.0,15.0,62.0,203,Python Implementation and Extension of RDF2Vec.,6.0,21,False,2021-06-09 10:56:14.000,0.2.3,11.0,pyrdf2vec,,,,,32.0,30.0,https://pypi.org/project/pyrdf2vec,2021-06-09 10:56:14.000,2.0,274.0,274.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
703,PyText,facebookresearch/pytext,nlp,,https://github.com/facebookresearch/pytext,https://github.com/facebookresearch/pytext,,2018-07-31 23:40:46.000,2022-10-17 19:55:31.000000,2022-10-17 19:51:05,1735,,794,172.0,1588.0,61.0,74.0,6354,A natural language modeling framework based on PyTorch.,234.0,20,False,2020-06-08 23:30:58.000,0.3.3,9.0,pytext-nlp,,,,['pytorch'],,,https://pypi.org/project/pytext-nlp,,,110.0,116.0,,,,,,,,3.0,343.0,,,,,,,,,,,,,,,,,,,
704,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2023-06-13 12:50:06.000000,2023-06-13 12:45:58,188,4.0,1076,97.0,45.0,336.0,275.0,5715,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,31.0,20,True,,,,pyslowfast,,,,['pytorch'],11.0,11.0,https://pypi.org/project/pyslowfast,,,13.0,13.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
705,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2022-08-19 00:53:25.000000,2022-02-10 07:36:23,432,,475,88.0,179.0,108.0,161.0,3430,A high performance and generic framework for distributed DNN training.,21.0,20,False,2020-08-27 15:42:13.000,0.2.4,8.0,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,2021-08-02 17:37:42.000,,48.0,75.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1307.0,3.0,,,,,,,,,,,,,,,,,,,,
