,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,npm_latest_release_published_at,npm_dependent_project_count,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id,new_addition
680,What-If Tool,PAIR-code/what-if-tool,interpretability,,https://github.com/PAIR-code/what-if-tool,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2024-02-01 21:39:11.000000,2024-02-01 21:38:56,330.0,1.0,159.0,29.0,109.0,80.0,56.0,871.0,Source code/webpage/demos for the What-If Tool.,20.0,21,True,2021-10-12 17:42:50.869,1.8.1,40.0,witwidget,conda-forge/tensorboard-plugin-wit,,,,8.0,2.0,https://pypi.org/project/witwidget,2021-10-12 17:42:30.000,4.0,2397.0,52059.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2023-06-16 19:20:28.498,2126396.0,,,,,3.0,,,,wit-widget,https://www.npmjs.com/package/wit-widget,1335.0,,,,,2021-10-12 17:42:50.869,2.0,,,,,,,,,
681,deeplift,kundajelab/deeplift,interpretability,,https://github.com/kundajelab/deeplift,https://github.com/kundajelab/deeplift,MIT,2016-06-01 02:18:06.000,2022-04-28 10:04:52.000000,2021-11-11 17:50:26,553.0,,160.0,38.0,46.0,43.0,49.0,783.0,Public facing deeplift repo.,11.0,21,False,2018-07-13 21:11:52.000,0.6.6,21.0,deeplift,,,,,98.0,89.0,https://pypi.org/project/deeplift,2020-11-11 09:32:57.000,9.0,394.0,394.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
682,TreeInterpreter,andosa/treeinterpreter,interpretability,,https://github.com/andosa/treeinterpreter,https://github.com/andosa/treeinterpreter,BSD-3-Clause,2015-08-02 20:26:21.000,2023-07-18 10:50:27.000000,2021-02-28 18:33:06,37.0,,144.0,25.0,19.0,26.0,5.0,734.0,Package for interpreting scikit-learns decision tree and random forest predictions.,11.0,21,False,2021-01-10 20:12:39.000,0.2.3,5.0,treeinterpreter,conda-forge/treeinterpreter,,,['sklearn'],608.0,594.0,https://pypi.org/project/treeinterpreter,2021-01-10 20:12:39.000,14.0,46635.0,46791.0,https://anaconda.org/conda-forge/treeinterpreter,2023-06-16 19:22:55.011,6270.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
683,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,https://github.com/NVIDIA-Merlin/Merlin,https://github.com/NVIDIA-Merlin/Merlin,Apache-2.0,2021-03-30 23:35:26.000,2024-01-23 13:21:05.000000,2024-01-15 01:52:35,490.0,4.0,102.0,31.0,557.0,197.0,245.0,651.0,"NVIDIA Merlin is an open source library providing end-to-end GPU-accelerated recommender systems, from feature..",32.0,21,True,2024-01-15 02:09:18.000,23.12.00,16.0,merlin-core,,,,,1.0,,https://pypi.org/project/merlin-core,2023-08-29 16:27:32.000,1.0,4331.0,4331.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
684,pivottablejs,nicolaskruchten/jupyter_pivottablejs,data-viz,,https://github.com/nicolaskruchten/jupyter_pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,,2015-09-09 13:39:18.000,2023-12-06 04:45:55.894000,2018-12-04 14:43:25,32.0,,81.0,21.0,8.0,23.0,41.0,639.0,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",3.0,21,False,2018-01-15 18:11:51.000,0.9.0,8.0,pivottablejs,anaconda/pivottablejs,,,['jupyter'],398.0,398.0,https://pypi.org/project/pivottablejs,,,21229.0,21258.0,https://anaconda.org/anaconda/pivottablejs,2023-12-06 04:45:55.894,2860.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
685,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000000,2023-01-14 04:46:24,210.0,,105.0,30.0,1.0,13.0,3.0,633.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,21,False,2022-04-02 16:20:07.000,0.1.3,13.0,combo,,,,"['sklearn', 'xgboost']",611.0,603.0,https://pypi.org/project/combo,2022-04-02 16:20:07.000,8.0,18857.0,18857.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
686,HpBandSter,automl/HpBandSter,hyperopt,,https://github.com/automl/HpBandSter,https://github.com/automl/HpBandSter,BSD-3-Clause,2017-12-17 20:28:20.000,2023-06-16 19:24:00.330000,2022-04-22 06:33:31,188.0,,111.0,27.0,23.0,56.0,35.0,597.0,a distributed Hyperband implementation on Steroids.,11.0,21,False,2019-07-30 12:47:43.000,1.0,1.0,hpbandster,conda-forge/hpbandster,,,,405.0,405.0,https://pypi.org/project/hpbandster,,,12472.0,12954.0,https://anaconda.org/conda-forge/hpbandster,2023-06-16 19:24:00.330,18333.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
687,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2023-05-01 22:43:43.000000,2022-08-16 17:43:49,1877.0,,58.0,19.0,216.0,49.0,301.0,595.0,The worlds cleanest AutoML library - Do hyperparameter tuning with the right pipeline abstractions to write clean deep..,9.0,21,False,2022-08-16 19:54:29.000,0.8.1,27.0,neuraxle,,,,,61.0,60.0,https://pypi.org/project/neuraxle,2022-08-16 19:50:37.507,1.0,283.0,283.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
688,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2024-01-11 20:34:53.000000,2023-10-04 12:31:54,297.0,,97.0,15.0,53.0,13.0,15.0,549.0,A library of metrics for evaluating recommender systems.,20.0,21,True,2022-04-26 18:03:18.000,0.1.5,20.0,recmetrics,,,,,48.0,48.0,https://pypi.org/project/recmetrics,2022-04-26 17:57:01.000,,10551.0,10551.0,,,,,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,
689,joypy,leotac/joypy,data-viz,,https://github.com/leotac/joypy,https://github.com/leotac/joypy,MIT,2017-07-30 17:18:50.000,2023-06-16 16:14:43.440000,2021-12-19 09:41:43,133.0,,54.0,11.0,20.0,13.0,37.0,524.0,Joyplots in Python with matplotlib & pandas.,6.0,21,False,2021-12-19 09:42:50.000,0.2.6,17.0,joypy,conda-forge/joypy,,,,346.0,337.0,https://pypi.org/project/joypy,2021-12-19 09:42:50.000,9.0,8910.0,9319.0,https://anaconda.org/conda-forge/joypy,2023-06-16 16:14:43.440,24142.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
690,apricot,jmschrei/apricot,others,,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000,2023-11-17 16:30:15.000000,2021-11-18 21:06:54,172.0,,46.0,10.0,9.0,11.0,21.0,482.0,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,4.0,21,False,2023-11-17 16:33:58.000,0.6.1,14.0,apricot-select,,,,,101.0,93.0,https://pypi.org/project/apricot-select,2021-02-18 06:55:02.000,8.0,4482.0,4482.0,,,,,,,,3.0,27.0,,,,,,,,,,,,,,,,,,,,
691,Hyperactive,SimonBlanke/Hyperactive,hyperopt,,https://github.com/SimonBlanke/Hyperactive,https://github.com/SimonBlanke/Hyperactive,MIT,2018-11-01 08:53:30.000,2023-12-15 16:29:56.000000,2023-12-15 16:28:41,2274.0,1.0,41.0,12.0,11.0,9.0,52.0,481.0,An optimization and data collection toolbox for convenient and fast prototyping of computationally expensive models.,7.0,21,True,2023-11-01 10:40:28.000,4.6.0,75.0,hyperactive,,,,,31.0,26.0,https://pypi.org/project/hyperactive,2023-10-24 14:03:36.000,5.0,2847.0,2849.0,,,,,,,,3.0,130.0,,,,,,,,,,,,,,,,,,,,
692,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2024-02-04 00:13:12.000000,2023-07-18 10:24:07,542.0,,35.0,14.0,223.0,15.0,40.0,478.0,Monitor the stability of a Pandas or Spark dataframe.,17.0,21,True,2023-07-18 10:32:00.587,1.4.6,36.0,popmon,,,,"['pandas', 'spark']",22.0,20.0,https://pypi.org/project/popmon,2023-07-18 10:32:00.587,2.0,13211.0,13214.0,,,,,,,,3.0,138.0,,,,,,,,,,,,,,,,,,,,
693,optunity,claesenm/optunity,hyperopt,,https://github.com/claesenm/optunity,https://github.com/claesenm/optunity,BSD-3-Clause,2014-05-28 17:29:11.000,2023-11-25 01:31:29.000000,2020-05-11 14:32:38,782.0,,79.0,24.0,12.0,48.0,49.0,413.0,optimization routines for hyperparameter tuning.,9.0,21,False,2015-09-30 05:02:00.000,1.1.1,6.0,optunity,,,,,125.0,111.0,https://pypi.org/project/optunity,2015-09-30 05:02:00.000,14.0,5049.0,5049.0,,,,,,,,3.0,90.0,,,,,,,,,,,,,,,,,,,,
694,carefree-learn,carefree0910/carefree-learn,tabular,,https://github.com/carefree0910/carefree-learn,https://github.com/carefree0910/carefree-learn,MIT,2020-06-17 17:44:17.000,2024-01-15 10:30:51.000000,2023-12-11 07:05:24,4782.0,71.0,38.0,13.0,1.0,2.0,80.0,400.0,Deep Learning PyTorch.,1.0,21,True,2024-01-09 05:17:07.000,0.5.0,103.0,carefree-learn,,,,['pytorch'],5.0,5.0,https://pypi.org/project/carefree-learn,2024-01-09 05:17:07.000,,642.0,642.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
695,Julius,adefossez/julius,audio,,https://github.com/adefossez/julius,https://github.com/adefossez/julius,MIT,2020-10-26 10:54:21.000,2022-09-26 14:14:12.000000,2022-09-19 16:13:14,69.0,,27.0,10.0,9.0,2.0,9.0,395.0,Fast PyTorch based DSP for audio and 1D signals.,2.0,21,False,2022-09-20 06:43:57.063,0.2.7,11.0,julius,,,,['pytorch'],1007.0,1001.0,https://pypi.org/project/julius,2022-09-20 06:43:57.063,6.0,172394.0,172394.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
696,lightwood,mindsdb/lightwood,hyperopt,,https://github.com/mindsdb/lightwood,https://github.com/mindsdb/lightwood,GPL-3.0,2019-05-20 21:31:14.000,2024-01-23 19:59:46.000000,2024-01-23 19:52:41,5593.0,14.0,89.0,15.0,740.0,28.0,435.0,394.0,Lightwood is Legos for Machine Learning.,44.0,21,False,2024-01-10 21:22:19.000,23.12.4.0,202.0,lightwood,,,,['pytorch'],2.0,,https://pypi.org/project/lightwood,2023-12-25 13:15:52.000,2.0,5020.0,5020.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
697,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2023-09-06 17:29:29.000000,2023-09-06 17:29:29,2412.0,,50.0,24.0,231.0,57.0,195.0,378.0,Studio: Simplify and expedite model building process.,24.0,21,True,2020-02-19 22:50:45.000,0.0.15,4.0,studioml,,,,,5.0,5.0,https://pypi.org/project/studioml,,,495.0,495.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
698,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/google-deepmind/launchpad,https://github.com/google-deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2023-08-22 08:22:46.000000,2023-08-22 08:22:26,367.0,,33.0,18.0,6.0,18.0,21.0,306.0,Launchpad is a library that simplifies writing distributed programs and seamlessly launching them on a range of..,28.0,21,True,2022-04-28 06:23:38.000,0.5.2,9.0,dm-launchpad,,,,['tensorflow'],85.0,84.0,https://pypi.org/project/dm-launchpad,2022-04-28 06:23:38.000,1.0,1195.0,1195.0,,,,,,,,3.0,,,google-deepmind/launchpad,,,,,,,,,,,,,,,,,,
699,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/hex-inc/vegafusion,https://github.com/hex-inc/vegafusion,BSD-3-Clause,2021-10-01 09:19:27.000,2024-02-07 15:51:29.000000,2024-01-30 21:56:31,636.0,26.0,10.0,22.0,322.0,39.0,77.0,280.0,Serverside scaling for Vega and Altair visualizations.,3.0,21,False,2024-01-30 22:15:53.000,1.6.3,68.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,,3.0,,https://pypi.org/project/vegafusion-jupyter,2024-01-30 21:58:21.000,1.0,1806.0,6753.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2024-01-31 16:10:58.589,93765.0,,,,,3.0,5012.0,,hex-inc/vegafusion,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,671.0,,,,,2024-01-30 22:01:58.944,2.0,,,,,,,,,
700,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2024-02-08 12:35:24.000000,2024-02-08 05:27:42,696.0,54.0,24.0,4.0,264.0,4.0,,275.0,Data search & enrichment library for Machine Learning Easily find and add relevant features to your ML & AI pipeline..,12.0,21,False,2024-02-07 18:55:27.000,1.1.247,607.0,upgini,,,,,5.0,5.0,https://pypi.org/project/upgini,2024-02-08 12:35:24.000,,7208.0,7208.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
701,somoclu,peterwittek/somoclu,distributed-ml,,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000,2024-01-18 11:58:52.000000,2024-01-18 11:58:51,626.0,5.0,68.0,27.0,31.0,30.0,113.0,258.0,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",20.0,21,False,2023-02-18 02:51:08.166,1.7.6,18.0,somoclu,conda-forge/somoclu,,,,12.0,,https://pypi.org/project/somoclu,2023-02-18 02:51:08.166,12.0,1482.0,3587.0,https://anaconda.org/conda-forge/somoclu,2023-10-13 23:30:32.439,83530.0,,,,,3.0,1854.0,,,,,,,,,,,,,,,,,,,,
702,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2024-02-08 03:54:26.000000,2024-02-08 03:54:25,415.0,15.0,103.0,19.0,421.0,57.0,97.0,252.0,An open-source toolkit for large-scale genomic analysis.,25.0,21,False,2022-04-21 00:32:28.000,1.2.1,15.0,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,2022-04-19 23:43:38.000,,47549.0,47655.0,https://anaconda.org/conda-forge/glow,2023-06-16 19:24:57.965,3825.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
703,graph-nets,deepmind/graph_nets,graph,,https://github.com/google-deepmind/graph_nets,https://github.com/google-deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2022-12-12 11:28:07.000000,2022-12-12 11:28:07,48.0,,771.0,225.0,25.0,8.0,122.0,5325.0,Build Graph Nets in Tensorflow.,11.0,20,False,,,,graph-nets,,,,['tensorflow'],20.0,20.0,https://pypi.org/project/graph-nets,,,1286.0,1286.0,,,,,,,,3.0,,,google-deepmind/graph_nets,,,,,,,,,,,,,,,,,,
704,Backtesting.py,kernc/backtesting.py,financial-data,,https://github.com/kernc/backtesting.py,https://github.com/kernc/backtesting.py,AGPL-3.0,2019-01-02 03:11:32.000,2024-01-31 10:41:02.000000,2023-01-15 11:37:16,279.0,,868.0,112.0,96.0,122.0,349.0,4540.0,Backtest trading strategies in Python.,19.0,20,False,,,,backtesting,,,,,,,https://pypi.org/project/backtesting,,,12408.0,12408.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
705,tf-quant-finance,google/tf-quant-finance,financial-data,,https://github.com/google/tf-quant-finance,https://github.com/google/tf-quant-finance,Apache-2.0,2019-07-24 16:09:50.000,2023-10-06 13:06:28.000000,2023-08-15 07:38:22,956.0,,542.0,167.0,45.0,37.0,28.0,4189.0,High-performance TensorFlow library for quantitative finance.,47.0,20,True,,,30.0,tf-quant-finance,,,,['tensorflow'],2.0,,https://pypi.org/project/tf-quant-finance,2022-08-19 12:40:54.257,2.0,687.0,687.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
706,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2023-10-03 18:02:27.000000,2022-02-10 07:36:23,432.0,,475.0,87.0,180.0,108.0,161.0,3542.0,A high performance and generic framework for distributed DNN training.,21.0,20,False,2020-08-27 15:42:13.000,0.2.4,8.0,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,2021-08-02 17:37:42.000,,68.0,91.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1324.0,3.0,,,,,,,,,,,,,,,,,,,,,
707,igel,nidhaloff/igel,hyperopt,,https://github.com/nidhaloff/igel,https://github.com/nidhaloff/igel,MIT,2020-08-27 20:54:59.000,2023-04-08 21:24:52.000000,2023-04-08 21:24:51,429.0,,168.0,66.0,54.0,6.0,44.0,3076.0,"a delightful machine learning tool that allows you to train, test, and use models without writing code.",20.0,20,True,2021-11-19 16:51:47.000,1.0.0,34.0,igel,,,,,4.0,4.0,https://pypi.org/project/igel,2021-11-19 16:45:29.543,,149.0,149.0,,,,,,,,3.0,40.0,,,,,,,,,,,,,,,,,,,,
708,pytorchviz,szagoruyko/pytorchviz,pytorch-utils,,https://github.com/szagoruyko/pytorchviz,https://github.com/szagoruyko/pytorchviz,MIT,2018-01-30 15:37:55.000,2024-02-01 01:01:08.000000,2021-06-15 18:41:51,22.0,,262.0,33.0,20.0,24.0,37.0,2949.0,A small package to create visualizations of PyTorch execution graphs.,6.0,20,False,,,,,,,,,1593.0,1593.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
709,image-match,ProvenanceLabs/image-match,image,,https://github.com/rhsimplex/image-match,https://github.com/rhsimplex/image-match,Apache-2.0,2016-03-08 18:16:45.000,2022-12-06 11:29:04.000000,2022-12-06 11:29:04,406.0,,398.0,102.0,54.0,64.0,48.0,2907.0,Quickly search over billions of images.,19.0,20,False,2017-02-13 14:54:48.000,1.1.2,10.0,image_match,,,,,4.0,,https://pypi.org/project/image_match,2017-02-13 14:54:48.000,4.0,490.0,490.0,,,,,,,,3.0,,,rhsimplex/image-match,,,,,,,,,,,,,,,,,,
710,StreamAlert,airbnb/streamalert,others,,https://github.com/airbnb/streamalert,https://github.com/airbnb/streamalert,Apache-2.0,2017-01-22 01:10:56.000,2023-10-23 17:15:34.000000,2022-07-20 20:54:36,1904.0,,322.0,102.0,1000.0,87.0,260.0,2824.0,"StreamAlert is a serverless, realtime data analysis framework which empowers you to ingest, analyze, and alert on data..",33.0,20,False,2021-11-04 19:07:51.000,3.5.0,28.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
711,DeepWalk,phanein/deepwalk,graph,,https://github.com/phanein/deepwalk,https://github.com/phanein/deepwalk,GPL-3.0,2014-08-23 03:38:20.000,2023-06-14 23:22:41.000000,2020-04-02 01:05:35,46.0,,827.0,86.0,30.0,45.0,80.0,2623.0,DeepWalk - Deep Learning for Graphs.,10.0,20,False,2018-04-29 21:05:18.000,1.0.3,4.0,deepwalk,,,,,76.0,69.0,https://pypi.org/project/deepwalk,2018-04-29 21:05:18.000,7.0,957.0,957.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
712,Coach,IntelLabs/coach,reinforcement-learning,,https://github.com/IntelLabs/coach,https://github.com/IntelLabs/coach,Apache-2.0,2017-10-01 19:27:43.000,2022-12-11 17:54:07.000000,2022-12-11 17:54:06,524.0,,454.0,127.0,225.0,81.0,183.0,2292.0,Reinforcement Learning Coach by Intel AI Lab enables easy experimentation with state of the art Reinforcement Learning..,38.0,20,False,2019-07-24 13:14:28.000,1.0.0,9.0,rl_coach,,,,,,,https://pypi.org/project/rl_coach,,,123.0,123.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
713,pycls,facebookresearch/pycls,image,,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000,2023-08-26 21:36:44.000000,2023-08-26 20:55:56,106.0,,233.0,62.0,105.0,24.0,56.0,2094.0,"Codebase for Image Classification Research, written in PyTorch.",19.0,20,True,2021-05-21 00:29:47.000,0.2,2.0,pycls,,,,['pytorch'],17.0,17.0,https://pypi.org/project/pycls,,,1597.0,1597.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
714,reformer-pytorch,lucidrains/reformer-pytorch,pytorch-utils,,https://github.com/lucidrains/reformer-pytorch,https://github.com/lucidrains/reformer-pytorch,MIT,2020-01-09 20:42:37.000,2023-06-21 14:17:49.000000,2023-06-21 14:07:30,249.0,,251.0,54.0,35.0,15.0,105.0,2023.0,"Reformer, the efficient Transformer, in Pytorch.",11.0,20,True,2021-11-06 23:09:00.000,1.4.4,139.0,reformer-pytorch,,,,['pytorch'],,,https://pypi.org/project/reformer-pytorch,2021-11-06 23:09:00.000,,3432.0,3432.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
715,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000,2023-06-16 16:17:31.557000,2021-09-30 21:51:09,8208.0,,175.0,55.0,895.0,129.0,586.0,1877.0,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",50.0,20,False,2021-08-16 15:40:43.000,21.08.00,19.0,,blazingsql/blazingsql-protocol,,,,,,,,,,19.0,https://anaconda.org/blazingsql/blazingsql-protocol,2023-06-16 16:17:31.557,1019.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
716,DELTA,Delta-ML/delta,nlp,,https://github.com/Delta-ML/delta,https://github.com/Delta-ML/delta,Apache-2.0,2019-05-29 08:33:57.000,2023-10-11 20:58:29.000000,2020-12-17 06:57:15,932.0,,294.0,67.0,201.0,5.0,74.0,1578.0,DELTA is a deep learning based natural language and speech processing platform.,41.0,20,False,2020-07-16 09:31:45.000,0.3.3,4.0,delta-nlp,,zh794390558/delta,,['tensorflow'],,,https://pypi.org/project/delta-nlp,2020-03-27 04:46:19.000,,10.0,240.0,,,,https://hub.docker.com/r/zh794390558/delta,2021-08-03 14:50:00.516864,,13117.0,3.0,,,,,,,,,,,,,,,,,,,,,
717,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30,31.0,,157.0,46.0,3.0,13.0,15.0,1529.0,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,20,False,2020-11-18 08:19:23.000,0.4.0,11.0,lambda-networks,,,,['pytorch'],23.0,23.0,https://pypi.org/project/lambda-networks,2020-11-18 08:19:23.000,,1520.0,1520.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
718,jraph,deepmind/jraph,graph,,https://github.com/google-deepmind/jraph,https://github.com/google-deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2023-06-16 19:27:46.249000,2022-08-31 13:13:15,103.0,,81.0,40.0,14.0,12.0,27.0,1278.0,A Graph Neural Network Library in Jax.,17.0,20,False,2022-08-12 15:24:20.000,0.0.6.de0,5.0,jraph,conda-forge/jraph,,,['jax'],152.0,139.0,https://pypi.org/project/jraph,2022-08-12 15:25:29.659,13.0,7146.0,7297.0,https://anaconda.org/conda-forge/jraph,2023-06-16 19:27:46.249,4247.0,,,,,3.0,,,google-deepmind/jraph,,,,,,,,,,,,,,,,,,
719,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,101.0,40.0,13.0,14.0,9.0,1265.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,20,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,,117.0,116.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,1.0,1750.0,1750.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
720,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2023-12-13 18:40:36.000000,2023-12-13 18:40:36,436.0,7.0,186.0,61.0,7.0,13.0,29.0,1022.0,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",5.0,20,True,2020-08-29 18:48:20.000,2.5.0,25.0,alphapy,,,,,4.0,4.0,https://pypi.org/project/alphapy,2020-08-29 18:44:15.000,,284.0,284.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
721,geoplotlib,andrea-cuttone/geoplotlib,geospatial-data,,https://github.com/andrea-cuttone/geoplotlib,https://github.com/andrea-cuttone/geoplotlib,MIT,2015-02-24 13:13:07.000,2023-06-16 19:26:09.140000,2019-05-06 07:06:50,159.0,,169.0,56.0,14.0,30.0,19.0,1012.0,python toolbox for visualizing geographical data and making maps.,8.0,20,False,2016-07-27 14:55:01.000,0.3.2,4.0,geoplotlib,conda-forge/geoplotlib,,,,182.0,170.0,https://pypi.org/project/geoplotlib,2016-07-27 14:55:01.000,12.0,622.0,867.0,https://anaconda.org/conda-forge/geoplotlib,2023-06-16 19:26:09.140,8107.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
722,TensorNets,taehoonlee/tensornets,tensorflow-utils,,https://github.com/taehoonlee/tensornets,https://github.com/taehoonlee/tensornets,MIT,2017-09-19 05:19:01.000,2021-01-02 06:28:10.000000,2021-01-02 06:26:24,284.0,,184.0,52.0,12.0,16.0,42.0,1007.0,High level network definitions with pre-trained weights in TensorFlow.,6.0,20,False,2020-03-31 04:38:27.000,0.4.6,12.0,tensornets,,,,['tensorflow'],75.0,75.0,https://pypi.org/project/tensornets,,,81.0,81.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
