,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_monthly_downloads,trending,npm_latest_release_published_at,npm_dependent_project_count,updated_github_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
774,SerpentAI,SerpentAI/SerpentAI,reinforcement-learning,,https://github.com/SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,MIT,2017-04-16 21:48:39.000,2022-11-07 01:59:31.000000,2020-05-22 22:34:09,250.0,,765.0,337.0,58.0,2.0,,6593.0,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!.,7.0,18,False,2018-02-17 00:12:46.000,2018.1.2,18.0,SerpentAI,,,,,,,https://pypi.org/project/SerpentAI,2018-02-17 00:12:46.000,,56.0,63.0,,,,,,,,3.0,309.0,,,,,,,,,,,,,,,,,,,
775,micrograd,karpathy/micrograd,pytorch-utils,,https://github.com/karpathy/micrograd,https://github.com/karpathy/micrograd,MIT,2020-04-13 04:31:18.000,2023-10-13 19:46:00.000000,2020-04-18 19:15:25,24.0,,790.0,124.0,35.0,28.0,8.0,6389.0,A tiny scalar-valued autograd engine and a neural net library on top of it with PyTorch-like API.,2.0,18,False,2020-04-18 19:06:59.000,0.1.0,1.0,micrograd,,,,['pytorch'],30.0,28.0,https://pypi.org/project/micrograd,2020-04-18 19:06:59.000,2.0,684.0,684.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
776,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2023-01-21 00:09:29.000000,2023-01-12 19:54:10,143.0,,872.0,108.0,51.0,42.0,159.0,6105.0,Model parallel transformers in JAX and Haiku.,23.0,18,True,,,,,,,,['jax'],18.0,18.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
777,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2023-06-16 13:22:46.522000,2020-02-09 21:03:48,299.0,,412.0,110.0,83.0,67.0,48.0,2911.0,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53.000,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,,,112.0,https://anaconda.org/maciejkula/spotlight,2023-06-16 13:22:46.522,8536.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
778,DeepWalk,phanein/deepwalk,graph,,https://github.com/phanein/deepwalk,https://github.com/phanein/deepwalk,,2014-08-23 03:38:20.000,2023-06-14 23:22:41.000000,2020-04-02 01:05:35,46.0,,816.0,87.0,30.0,30.0,80.0,2592.0,DeepWalk - Deep Learning for Graphs.,10.0,18,False,2014-11-19 19:20:33.000,1.0.2,1.0,deepwalk,,,,,68.0,68.0,https://pypi.org/project/deepwalk,,,901.0,901.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
779,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2023-03-03 23:59:33.000000,2022-05-24 23:48:09,791.0,,71.0,23.0,1004.0,127.0,65.0,1630.0,Version control for machine learning.,17.0,18,False,2021-03-11 21:15:01.000,0.4.2,7.0,keepsake,,,,,1.0,,https://pypi.org/project/keepsake,2021-01-25 21:51:16.000,1.0,350.0,350.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
780,Antialiased CNNs,adobe/antialiased-cnns,pytorch-utils,,https://github.com/adobe/antialiased-cnns,https://github.com/adobe/antialiased-cnns,CC BY-NC-SA 4.0,2019-05-14 20:51:25.000,2023-04-10 08:32:30.000000,2021-09-29 18:48:52,239.0,,203.0,38.0,6.0,14.0,33.0,1622.0,pip install antialiased-cnns to improve stability and accuracy.,6.0,18,False,2020-10-23 22:45:52.000,0.3,6.0,antialiased-cnns,,,,['pytorch'],51.0,45.0,https://pypi.org/project/antialiased-cnns,2020-10-23 22:42:49.000,6.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
781,GraphGym,snap-stanford/GraphGym,graph,,https://github.com/snap-stanford/GraphGym,https://github.com/snap-stanford/GraphGym,MIT,2020-10-14 05:01:35.000,2023-07-26 02:42:57.000000,2023-03-14 23:02:49,75.0,,162.0,24.0,18.0,13.0,29.0,1475.0,Platform for designing and evaluating Graph Neural Networks (GNN).,6.0,18,True,2022-03-24 23:28:17.000,0.4.0,3.0,graphgym,,,,,4.0,4.0,https://pypi.org/project/graphgym,2022-03-24 23:19:13.000,,73.0,73.0,,,,,,,,3.0,26.0,,,,,,,,,,,,,,,,,,,
782,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2023-02-15 19:57:27.000000,2022-08-08 02:56:23,378.0,,250.0,57.0,65.0,8.0,31.0,1336.0,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,18,False,2018-12-05 02:48:50.000,0.4.1,2.0,advbox,,,,,2.0,2.0,https://pypi.org/project/advbox,2018-12-05 02:48:50.000,,60.0,60.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
783,geoplotlib,andrea-cuttone/geoplotlib,geospatial-data,,https://github.com/andrea-cuttone/geoplotlib,https://github.com/andrea-cuttone/geoplotlib,MIT,2015-02-24 13:13:07.000,2023-06-16 19:26:09.140000,2019-05-06 07:06:50,159.0,,166.0,56.0,14.0,27.0,19.0,1007.0,python toolbox for visualizing geographical data and making maps.,8.0,18,False,,,1.0,geoplotlib,conda-forge/geoplotlib,,,,163.0,163.0,https://pypi.org/project/geoplotlib,,,794.0,1055.0,https://anaconda.org/conda-forge/geoplotlib,2023-06-16 19:26:09.140,7576.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
784,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2023-06-16 19:21:11.893000,2022-02-14 20:43:06,145.0,,157.0,18.0,41.0,21.0,59.0,838.0,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,18,False,2020-12-01 06:11:12.000,1.2.1.post2,10.0,robustness,conda-forge/robustness,,,,156.0,153.0,https://pypi.org/project/robustness,2020-12-01 06:21:33.000,3.0,216.0,418.0,https://anaconda.org/conda-forge/robustness,2023-06-16 19:21:11.893,7683.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
785,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,188.0,34.0,15.0,18.0,22.0,785.0,TensorFlow implementation of an arbitrary order Factorization Machine.,11.0,18,False,2022-01-17 20:35:57.000,1.0.2,3.0,tffm,,,,['tensorflow'],14.0,13.0,https://pypi.org/project/tffm,2022-01-17 20:35:57.000,1.0,81.0,81.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
786,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2023-10-13 12:16:35.000000,2023-04-01 08:26:45,5080.0,,111.0,20.0,58.0,2.0,13.0,717.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,18,True,2021-10-13 21:04:12.000,2.0.8,119.0,caer,,,https://caer.rtfd.io,,2.0,,https://pypi.org/project/caer,2021-10-13 21:04:12.000,2.0,2772.0,2772.0,,,,,,,,3.0,28.0,,,,,,,,,,,,,,,,,,,
787,cuSignal,rapidsai/cusignal,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000,2023-09-21 18:53:21.000000,2023-09-21 18:53:18,1296.0,6.0,121.0,43.0,435.0,25.0,130.0,700.0,GPU accelerated signal processing.,46.0,18,True,2023-08-09 16:45:21.000,23.08.00,21.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
788,baikal,alegonz/baikal,others,,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000,2023-10-01 08:59:57.840000,2021-04-11 07:50:00,405.0,,29.0,19.0,42.0,6.0,18.0,593.0,A graph-based functional API for building complex scikit-learn pipelines.,2.0,18,False,2020-11-15 13:40:18.000,0.4.2,15.0,baikal,conda-forge/cython-blis,,,,9.0,8.0,https://pypi.org/project/baikal,2020-11-15 13:40:18.000,1.0,237.0,54055.0,https://anaconda.org/conda-forge/cython-blis,2023-10-01 08:59:57.840,1991278.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
789,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2023-10-03 22:41:56.000000,2021-09-16 17:56:31,171.0,,142.0,35.0,80.0,8.0,55.0,591.0,Code for the TCAV ML interpretability project.,19.0,18,False,2018-11-21 15:34:40.000,0.2,2.0,tcav,,,,['tensorflow'],18.0,18.0,https://pypi.org/project/tcav,,,125.0,125.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
790,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,137.0,59.0,72.0,18.0,71.0,523.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,18,False,2019-07-30 09:28:26.000,0.2.2,14.0,atm,,,,,17.0,17.0,https://pypi.org/project/atm,2019-07-30 09:25:11.000,,52.0,52.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
791,shap-hypetune,cerlymarco/shap-hypetune,hyperopt,,https://github.com/cerlymarco/shap-hypetune,https://github.com/cerlymarco/shap-hypetune,MIT,2021-05-16 09:30:03.000,2023-09-25 10:19:47.000000,2022-08-24 08:31:37,29.0,,62.0,6.0,4.0,2.0,26.0,493.0,A python package for simultaneous Hyperparameters Tuning and Features Selection for Gradient Boosting Models.,2.0,18,False,2022-08-24 08:33:07.000,0.2.6,9.0,shap-hypetune,,,,,16.0,15.0,https://pypi.org/project/shap-hypetune,2022-08-24 08:33:00.976,1.0,4297.0,4297.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
792,scikit-tda,scikit-tda/scikit-tda,sklearn-utils,,https://github.com/scikit-tda/scikit-tda,https://github.com/scikit-tda/scikit-tda,MIT,2018-04-13 21:00:31.000,2022-03-13 16:33:15.000000,2022-03-13 16:33:15,64.0,,48.0,18.0,7.0,16.0,4.0,449.0,Topological Data Analysis for Python.,4.0,18,False,2021-08-03 00:23:20.000,1.0.0,4.0,scikit-tda,,,,['sklearn'],47.0,47.0,https://pypi.org/project/scikit-tda,2021-08-03 00:23:20.000,,5101.0,5101.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
793,Case Recommender,caserec/CaseRecommender,recommender-systems,,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000,2021-11-25 23:19:05.000000,2021-11-25 23:08:43,204.0,,87.0,24.0,18.0,7.0,20.0,446.0,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,18,False,2021-11-25 23:19:05.000,1.1.1,42.0,caserecommender,,,,['sklearn'],12.0,12.0,https://pypi.org/project/caserecommender,2021-11-25 23:19:05.000,,180.0,180.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
794,animatplot,t-makaro/animatplot,data-viz,,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000,2023-06-16 16:14:07.121000,2020-10-05 06:14:18,178.0,,39.0,11.0,29.0,17.0,17.0,402.0,A python package for animating plots build on matplotlib.,7.0,18,False,2020-10-05 06:20:52.000,0.4.2,10.0,animatplot,conda-forge/animatplot,,,,56.0,54.0,https://pypi.org/project/animatplot,2020-10-05 06:20:52.000,2.0,253.0,474.0,https://anaconda.org/conda-forge/animatplot,2023-06-16 16:14:07.121,12428.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
795,NeuralCompression,facebookresearch/NeuralCompression,others,,https://github.com/facebookresearch/NeuralCompression,https://github.com/facebookresearch/NeuralCompression,MIT,2021-07-09 15:14:13.000,2023-10-12 13:28:19.000000,2023-10-12 13:28:12,132.0,20.0,40.0,19.0,161.0,3.0,63.0,401.0,A collection of tools for neural compression enthusiasts.,9.0,18,True,2023-10-03 14:26:28.000,0.3.1,6.0,neuralcompression,,,,,,,https://pypi.org/project/neuralcompression,2023-10-03 14:26:28.000,,258.0,258.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
796,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,51.0,11.0,60.0,17.0,41.0,324.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09.000,1.0.7,8.0,parameter-sherpa,,,,,35.0,31.0,https://pypi.org/project/parameter-sherpa,2019-11-23 21:32:27.000,4.0,230.0,230.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
797,tsflex,predict-idlab/tsflex,time-series-data,,https://github.com/predict-idlab/tsflex,https://github.com/predict-idlab/tsflex,MIT,2021-07-06 15:16:45.577,2023-10-18 13:42:15.000000,2023-10-04 14:18:48,810.0,19.0,21.0,7.0,68.0,26.0,18.0,321.0,Flexible time series feature extraction & processing.,6.0,18,True,2023-02-23 13:56:43.000,0.3.0,36.0,tsflex,conda-forge/tsflex,,,,9.0,9.0,https://pypi.org/project/tsflex,2022-10-11 21:38:11.312,,193.0,899.0,https://anaconda.org/conda-forge/tsflex,2023-06-16 19:26:46.251,19067.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
798,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2023-10-13 18:39:59.000000,2023-10-13 18:12:44,396.0,3.0,128.0,35.0,320.0,79.0,126.0,313.0,Brain Imaging Analysis Kit.,35.0,18,True,2019-08-27 23:52:29.000,0.9.1,15.0,brainiak,,brainiak/brainiak,,,1.0,,https://pypi.org/project/brainiak,2020-10-15 20:45:08.000,1.0,115.0,130.0,,,,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,1439.0,3.0,,,,,,,,,,,,,,,,,,,,
799,pandas-ml,pandas-ml/pandas-ml,others,,https://github.com/pandas-ml/pandas-ml,https://github.com/pandas-ml/pandas-ml,BSD-3-Clause,2015-02-21 03:14:04.000,2020-08-14 12:29:33.000000,2019-03-05 01:36:55,153.0,,73.0,19.0,93.0,25.0,18.0,308.0,"pandas, scikit-learn, xgboost and seaborn integration.",4.0,18,False,2019-03-05 01:36:12.000,0.6.1,9.0,pandas-ml,,,,"['sklearn', 'pandas']",11.0,,https://pypi.org/project/pandas-ml,2019-03-05 01:35:23.000,11.0,2573.0,2573.0,,,,,,,,3.0,8.0,,,,,,,,,,,,,,,,,,,
800,ivis,beringresearch/ivis,data-viz,,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000,2023-01-11 12:25:50.000000,2023-01-11 12:11:20,623.0,,39.0,12.0,60.0,3.0,56.0,305.0,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,18,True,2023-01-11 12:30:05.335,2.0.9,35.0,ivis,,,,['tensorflow'],32.0,30.0,https://pypi.org/project/ivis,2022-03-10 14:57:02.000,2.0,184.0,184.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
801,solt,Oulu-IMEDS/solt,image,,https://github.com/Oulu-IMEDS/solt,https://github.com/Oulu-IMEDS/solt,MIT,2018-08-02 15:09:05.000,2023-07-17 13:39:53.000000,2022-07-12 07:44:31,366.0,,19.0,6.0,31.0,20.0,39.0,258.0,Streaming over lightweight data transformations.,5.0,18,False,2020-03-10 14:09:31.000,0.1.9,18.0,solt,,,,,53.0,50.0,https://pypi.org/project/solt,2020-03-10 14:09:31.000,3.0,264.0,264.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
802,nvidia-ml-py3,nicolargo/nvidia-ml-py3,gpu-utilities,,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000,2023-07-28 07:11:13.000000,2019-03-06 20:41:09,5.0,,57.0,5.0,2.0,2.0,1.0,116.0,Python 3 Bindings for the NVIDIA Management Library.,2.0,18,False,2017-06-03 07:43:46.000,7.352.0,1.0,nvidia-ml-py3,anaconda/nvidia-ml,,,,8337.0,8165.0,https://pypi.org/project/nvidia-ml-py3,2017-06-03 07:43:46.000,172.0,243275.0,243311.0,https://anaconda.org/anaconda/nvidia-ml,2023-06-16 19:26:58.970,982.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
803,DeepMind Lab,deepmind/lab,reinforcement-learning,,https://github.com/google-deepmind/lab,https://github.com/google-deepmind/lab,,2016-11-30 13:41:26.000,2023-01-04 15:38:37.000000,2023-01-04 15:19:06,509.0,,1383.0,471.0,21.0,59.0,166.0,6920.0,A customisable 3D platform for agent-based AI research.,9.0,17,False,2020-12-07 11:26:33.000,release-2020-12-07,8.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,google-deepmind/lab,,,,,,,,,,,
804,image-match,ProvenanceLabs/image-match,image,,https://github.com/rhsimplex/image-match,https://github.com/rhsimplex/image-match,,2016-03-08 18:16:45.000,2022-12-06 11:29:04.000000,2022-12-06 11:29:04,406.0,,390.0,101.0,54.0,55.0,48.0,2887.0,Quickly search over billions of images.,19.0,17,False,2017-02-06 08:12:01.000,1.1.2,10.0,image_match,,,,,,,https://pypi.org/project/image_match,,,538.0,538.0,,,,,,,,3.0,,,,,,,,,rhsimplex/image-match,,,,,,,,,,,
805,NeuroNER,Franck-Dernoncourt/NeuroNER,nlp,,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000,2023-03-24 22:29:09.000000,2019-10-02 23:26:11,132.0,,463.0,81.0,36.0,83.0,68.0,1673.0,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,17,False,2019-10-02 23:30:15.000,1.0.8,7.0,pyneuroner,,,,,,,https://pypi.org/project/pyneuroner,2019-10-02 23:30:15.000,,87.0,87.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
806,Advisor,tobegit3hub/advisor,hyperopt,,https://github.com/tobegit3hub/advisor,https://github.com/tobegit3hub/advisor,Apache-2.0,2017-09-14 03:50:33.000,2019-11-11 07:09:57.869705,2019-11-11 06:59:31,165.0,,258.0,52.0,13.0,20.0,13.0,1530.0,Open-source implementation of Google Vizier for hyper parameters tuning.,11.0,17,False,2018-10-18 02:54:09.000,0.1.6,4.0,advisor,,tobegit3hub/advisor,,,,,https://pypi.org/project/advisor,2018-10-18 02:54:09.000,,40.0,63.0,,,,https://hub.docker.com/r/tobegit3hub/advisor,2019-11-11 07:09:57.869705,,1683.0,3.0,,,,,,,,,,,,,,,,,,,,
807,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,85.0,34.0,72.0,25.0,30.0,1089.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,17,False,2021-02-15 20:20:59.000,0.5,2.0,torch-struct,,,,['pytorch'],,,https://pypi.org/project/torch-struct,2021-02-14 02:43:46.000,,4335.0,4335.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
808,Fiber,uber/fiber,distributed-ml,,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000,2023-03-19 22:55:22.000000,2021-03-15 07:00:08,66.0,,112.0,21.0,37.0,20.0,8.0,1037.0,Distributed Computing for AI Made Simple.,5.0,17,False,2020-07-09 03:28:28.000,0.2.1,6.0,fiber,,,,,65.0,64.0,https://pypi.org/project/fiber,2020-07-09 03:28:28.000,1.0,55.0,55.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
809,Tensor Sensor,parrt/tensor-sensor,pytorch-utils,,https://github.com/parrt/tensor-sensor,https://github.com/parrt/tensor-sensor,MIT,2020-08-28 22:54:04.000,2023-06-16 19:27:38.210000,2022-04-07 20:49:56,235.0,,36.0,13.0,13.0,8.0,16.0,739.0,"The goal of this library is to generate more helpful exception messages for matrix algebra expressions for numpy,..",4.0,17,False,2021-12-11 21:24:11.000,1.0,37.0,tensor-sensor,conda-forge/tensor-sensor,,,['pytorch'],25.0,25.0,https://pypi.org/project/tensor-sensor,2021-12-11 21:24:35.000,,2389.0,2499.0,https://anaconda.org/conda-forge/tensor-sensor,2023-06-16 19:27:38.210,2662.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
810,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2023-04-24 11:42:30.000000,2022-07-27 19:55:38,93.0,,55.0,13.0,10.0,26.0,17.0,719.0,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,5.0,17,False,2022-07-27 19:52:00.185,1.2.7,19.0,parallelformers,,,,,33.0,33.0,https://pypi.org/project/parallelformers,2022-07-27 19:52:00.185,,3330.0,3330.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
811,ThunderGBM,Xtra-Computing/thundergbm,ml-frameworks,,https://github.com/Xtra-Computing/thundergbm,https://github.com/Xtra-Computing/thundergbm,Apache-2.0,2016-11-11 09:58:08.000,2023-09-26 02:55:16.000000,2023-09-26 02:55:09,610.0,2.0,87.0,25.0,4.0,36.0,42.0,675.0,ThunderGBM: Fast GBDTs and Random Forests on GPUs.,11.0,17,True,2022-09-19 20:15:07.376,0.3.17,25.0,thundergbm,,,,,2.0,2.0,https://pypi.org/project/thundergbm,2022-09-19 20:15:07.376,,155.0,155.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
812,nboost,koursaros-ai/nboost,nlp,,https://github.com/koursaros-ai/nboost,https://github.com/koursaros-ai/nboost,Apache-2.0,2019-10-29 20:56:24.000,2020-09-30 14:51:16.000000,2020-07-16 19:48:25,1336.0,,65.0,19.0,21.0,29.0,50.0,670.0,"NBoost is a scalable, search-api-boosting platform for deploying transformer models to improve the relevance of search..",10.0,17,False,2020-06-12 20:05:15.000,0.3.9,26.0,nboost,,,,,3.0,3.0,https://pypi.org/project/nboost,2020-06-12 20:05:15.000,,53.0,53.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
813,textflint,textflint/textflint,adversarial,,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000,2022-09-27 17:09:16.000000,2022-06-21 04:27:47,257.0,,94.0,18.0,19.0,3.0,29.0,619.0,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,18.0,17,False,2022-03-15 07:18:47.000,0.1.0,6.0,textflint,,,,,11.0,11.0,https://pypi.org/project/textflint,2022-03-15 07:18:47.000,,180.0,180.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
814,fastT5,Ki6an/fastT5,nlp,,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000,2023-04-24 18:46:40.000000,2022-04-05 03:21:24,38.0,,64.0,11.0,10.0,22.0,41.0,505.0,boost inference speed of T5 models by 5x & reduce the model size by 3x.,5.0,17,False,2022-04-05 03:23:12.000,0.1.4,14.0,fastt5,,,,,40.0,40.0,https://pypi.org/project/fastt5,2022-04-05 03:23:12.000,,1088.0,1088.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
815,elegy,poets-ai/elegy,ml-frameworks,,https://github.com/poets-ai/elegy,https://github.com/poets-ai/elegy,MIT,2020-06-30 14:00:37.000,2022-12-15 19:23:10.000000,2022-05-23 17:26:29,339.0,,30.0,16.0,148.0,39.0,66.0,454.0,A High Level API for Deep Learning in JAX.,18.0,17,False,2022-03-23 21:51:07.000,0.8.6,33.0,elegy,,,,"['tensorflow', 'jax']",40.0,40.0,https://pypi.org/project/elegy,2022-04-22 15:42:03.000,,147.0,147.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
816,datmo,datmo/datmo,ml-experiments,,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000,2022-06-21 21:41:58.000000,2019-11-29 00:48:44,1051.0,,29.0,11.0,121.0,31.0,150.0,345.0,Open source production model management tool for data scientists.,6.0,17,False,2018-12-07 06:16:42.000,0.0.40,41.0,datmo,,,,,5.0,5.0,https://pypi.org/project/datmo,2018-12-07 06:16:42.000,,99.0,99.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
817,Camphr,PKSHATechnology-Research/camphr,nlp,,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000,2022-12-09 05:56:02.000000,2021-08-18 06:06:51,1404.0,,17.0,6.0,217.0,4.0,26.0,341.0,Camphr - NLP libary for creating pipeline components.,8.0,17,False,2023-03-07 22:10:10.175,0.8.9,49.0,camphr,,,,['spacy'],15.0,13.0,https://pypi.org/project/camphr,2020-02-17 07:50:16.000,2.0,64.0,64.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
818,bluefog,Bluefog-Lib/bluefog,distributed-ml,,https://github.com/Bluefog-Lib/bluefog,https://github.com/Bluefog-Lib/bluefog,Apache-2.0,2019-12-03 05:27:21.000,2023-03-28 03:38:13.000000,2023-03-28 03:38:13,1094.0,,66.0,28.0,57.0,29.0,32.0,288.0,Distributed and decentralized training framework for PyTorch over graph.,9.0,17,False,2021-05-15 01:39:45.000,0.3.0,9.0,bluefog,,,,['pytorch'],3.0,3.0,https://pypi.org/project/bluefog,2021-05-15 01:39:45.000,,24.0,27.0,,,,,,,,3.0,147.0,,,,,,,,,,,,,,,,,,,
