,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
764,somoclu,peterwittek/somoclu,distributed-ml,,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000,2024-09-13 04:58:28.982000,2024-01-18 11:58:51,626.0,,69.0,28.0,32.0,34.0,113.0,270.0,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",20.0,20,False,2023-02-18 02:51:08.166,1.7.6,18.0,somoclu,conda-forge/somoclu,,,,18.0,,https://pypi.org/project/somoclu,2023-02-18 02:51:08.166,18.0,3278.0,6056.0,https://anaconda.org/conda-forge/somoclu,2024-09-13 04:58:28.982,140851.0,,,,,3.0,2087.0,,,,,,,,,,,,,,,,,,,
765,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-08-31 18:37:21.000000,2023-08-31 18:34:42,577.0,,21.0,18.0,464.0,90.0,76.0,237.0,Functional tensors for probabilistic programming.,11.0,20,False,2023-08-31 18:37:22.000,0.4.6,12.0,funsor,,,,['pytorch'],87.0,77.0,https://pypi.org/project/funsor,2023-01-23 08:32:39.757,10.0,5572.0,5572.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
766,numerizer,jaidevd/numerizer,nlp,,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000,2024-09-26 08:36:59.000000,2024-09-26 08:31:01,28.0,,24.0,8.0,15.0,4.0,11.0,225.0,A Python module to convert natural language numerics into ints and floats.,4.0,20,False,2024-09-26 08:36:59.000,0.2.4,12.0,numerizer,,,,,98.0,95.0,https://pypi.org/project/numerizer,2024-09-26 08:36:59.000,3.0,18704.0,18704.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
767,celer,mathurinm/celer,sklearn-utils,,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000,2024-08-01 08:27:07.000000,2024-08-01 08:10:33,265.0,,33.0,11.0,202.0,21.0,76.0,211.0,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",13.0,20,False,2023-07-26 15:36:39.000,0.7.3,15.0,celer,,,,['sklearn'],45.0,44.0,https://pypi.org/project/celer,2023-07-26 15:36:39.000,1.0,1830.0,1830.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
768,SerpentAI,SerpentAI/SerpentAI,reinforcement-learning,,https://github.com/SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,MIT,2017-04-16 21:48:39.000,2022-11-07 01:59:31.000000,2020-05-22 22:34:09,250.0,,785.0,335.0,58.0,2.0,,6812.0,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!.,7.0,19,False,2018-02-17 00:12:46.000,2018.1.2,18.0,SerpentAI,,,,,,,https://pypi.org/project/SerpentAI,2018-02-17 00:12:46.000,,383.0,390.0,,,,,,,,3.0,398.0,,,,,,,,,,,,,,,,,,,
769,pytorchviz,szagoruyko/pytorchviz,pytorch-utils,,https://github.com/szagoruyko/pytorchviz,https://github.com/szagoruyko/pytorchviz,MIT,2018-01-30 15:37:55.000,2024-12-30 21:14:55.000000,2024-12-30 20:51:08,23.0,1.0,279.0,31.0,24.0,34.0,38.0,3271.0,A small package to create visualizations of PyTorch execution graphs.,6.0,19,True,,,,,,,,,2468.0,2468.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
770,GraphGym,snap-stanford/GraphGym,graph,,https://github.com/snap-stanford/GraphGym,https://github.com/snap-stanford/GraphGym,MIT,2020-10-14 05:01:35.000,2023-11-10 05:37:18.000000,2023-03-14 23:02:49,75.0,,180.0,24.0,20.0,19.0,30.0,1745.0,Platform for designing and evaluating Graph Neural Networks (GNN).,6.0,19,False,2022-03-24 23:28:17.000,0.4.0,3.0,graphgym,,,,,9.0,9.0,https://pypi.org/project/graphgym,2022-03-24 23:19:13.000,,281.0,282.0,,,,,,,,3.0,51.0,,,,,,,,,,,,,,,,,,,
771,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91.0,,174.0,44.0,5.0,4.0,7.0,1145.0,XAI - An eXplainability toolbox for machine learning.,3.0,19,False,2021-10-30 06:35:19.000,0.1.0,6.0,xai,,,,,35.0,35.0,https://pypi.org/project/xai,2021-10-30 06:33:26.000,,450.0,450.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
772,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2024-01-11 13:06:10.000000,2022-02-14 20:43:06,145.0,,181.0,19.0,42.0,28.0,60.0,923.0,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,19,False,2020-12-01 06:11:12.000,1.2.1.post2,10.0,robustness,conda-forge/robustness,,,,199.0,196.0,https://pypi.org/project/robustness,2020-12-01 06:21:33.000,3.0,857.0,1056.0,https://anaconda.org/conda-forge/robustness,2023-06-16 19:21:11.893,10591.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
773,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2023-06-19 20:23:17.000000,2022-10-01 22:21:50,400.0,,233.0,30.0,38.0,43.0,21.0,868.0,An open source python library for scalable Bayesian optimisation.,13.0,19,False,2022-10-01 22:28:00.848,0.1.7,10.0,dragonfly-opt,,,,,,,https://pypi.org/project/dragonfly-opt,2022-10-01 22:28:00.848,,2707.0,2707.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
774,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2024-06-27 07:32:19.000000,2024-06-27 07:26:43,298.0,,92.0,23.0,51.0,20.0,17.0,862.0,EvoJAX: Hardware-accelerated Neuroevolution.,14.0,19,True,2024-06-18 06:17:13.000,0.2.17,23.0,evojax,conda-forge/evojax,,,['jax'],33.0,27.0,https://pypi.org/project/evojax,2024-06-18 06:17:13.000,6.0,1510.0,2469.0,https://anaconda.org/conda-forge/evojax,2024-06-18 11:07:15.191,33592.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
775,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-12-08 11:42:52.000000,2021-08-06 08:18:46,282.0,,143.0,14.0,24.0,64.0,69.0,859.0,PyTorch to Keras model convertor.,13.0,19,False,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,,104.0,103.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000,1.0,578.0,578.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
776,Auto TS,AutoViML/Auto_TS,time-series-data,,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000,2024-08-20 13:45:17.000000,2024-05-05 11:51:05,300.0,,115.0,21.0,27.0,3.0,87.0,745.0,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",13.0,19,True,2024-05-05 11:51:57.000,0.0.92,39.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,2024-05-05 11:51:57.000,,12092.0,12092.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
777,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2024-07-16 19:49:29.000000,2020-04-25 18:37:42,198.0,,102.0,26.0,49.0,15.0,54.0,734.0,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,19,False,2019-08-08 01:24:38.000,0.0.9,9.0,matrixprofile-ts,,,,,32.0,30.0,https://pypi.org/project/matrixprofile-ts,2019-08-08 01:24:38.000,2.0,516.0,516.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
778,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2024-10-22 13:32:17.000000,2024-08-18 17:07:49,821.0,,41.0,15.0,18.0,,22.0,611.0,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,19,True,2024-08-18 17:19:42.000,3.1.4,28.0,opytimizer,,,,,19.0,19.0,https://pypi.org/project/opytimizer,2024-08-18 17:19:42.000,,936.0,936.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
779,baikal,alegonz/baikal,others,,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000,2025-01-05 16:04:33.921000,2021-04-11 07:50:00,405.0,,29.0,18.0,42.0,6.0,18.0,592.0,A graph-based functional API for building complex scikit-learn pipelines.,2.0,19,False,2020-11-15 13:40:18.000,0.4.2,17.0,baikal,conda-forge/cython-blis,,,,16.0,15.0,https://pypi.org/project/baikal,2020-11-15 13:40:18.000,1.0,456.0,46230.0,https://anaconda.org/conda-forge/cython-blis,2025-01-05 16:04:33.921,2380277.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
780,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2024-01-11 20:34:53.000000,2023-10-04 12:31:54,297.0,,98.0,15.0,53.0,13.0,16.0,574.0,A library of metrics for evaluating recommender systems.,20.0,19,False,2022-04-26 18:03:18.000,0.1.5,20.0,recmetrics,,,,,61.0,61.0,https://pypi.org/project/recmetrics,2022-04-26 17:57:01.000,,4285.0,4285.0,,,,,,,,3.0,8.0,,,,,,,,,,,,,,,,,,,
781,fastT5,Ki6an/fastT5,nlp,,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000,2023-04-24 18:46:40.000000,2022-04-05 03:21:24,38.0,,72.0,13.0,10.0,26.0,41.0,571.0,boost inference speed of T5 models by 5x & reduce the model size by 3x.,5.0,19,False,2022-04-05 03:23:12.000,0.1.4,14.0,fastt5,,,,,54.0,54.0,https://pypi.org/project/fastt5,2022-04-05 03:23:12.000,,1121.0,1121.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
782,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,137.0,55.0,72.0,18.0,71.0,529.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",17.0,19,False,2019-07-30 09:28:26.000,0.2.2,14.0,atm,,,,,25.0,25.0,https://pypi.org/project/atm,2019-07-30 09:25:11.000,,502.0,502.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
783,Case Recommender,caserec/CaseRecommender,recommender-systems,,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000,2024-01-10 20:36:33.000000,2021-11-25 23:08:43,204.0,,92.0,22.0,19.0,6.0,20.0,490.0,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,19,False,2021-11-25 23:19:05.000,1.1.1,42.0,caserecommender,,,,['sklearn'],15.0,15.0,https://pypi.org/project/caserecommender,2021-11-25 23:19:05.000,,1160.0,1160.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
784,pymdp,infer-actively/pymdp,others,,https://github.com/infer-actively/pymdp,https://github.com/infer-actively/pymdp,MIT,2019-11-27 19:03:35.000,2024-12-18 08:30:19.000000,2024-11-26 14:53:35,988.0,1.0,97.0,32.0,101.0,18.0,27.0,489.0,A Python implementation of active inference for Markov Decision Processes.,18.0,19,True,2023-03-25 17:58:52.000,0.0.7.1,8.0,inferactively-pymdp,,,,,14.0,14.0,https://pypi.org/project/inferactively-pymdp,2022-12-08 15:25:01.498,,2576.0,2576.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
785,animatplot,t-makaro/animatplot,data-viz,,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000,2024-09-01 04:12:59.669000,2024-08-29 18:18:33,183.0,,38.0,9.0,32.0,17.0,20.0,412.0,A python package for animating plots build on matplotlib.,6.0,19,True,2024-08-29 18:26:55.000,0.4.3,11.0,animatplot,conda-forge/animatplot,,,,67.0,63.0,https://pypi.org/project/animatplot,2024-08-29 17:08:23.000,4.0,463.0,768.0,https://anaconda.org/conda-forge/animatplot,2024-09-01 04:12:59.669,15599.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
786,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2025-01-15 23:50:44.000000,2025-01-10 21:31:40,335.0,8.0,79.0,25.0,359.0,26.0,10.0,345.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,36.0,19,True,2024-04-26 21:27:16.000,0.46.0,31.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,2024-04-26 21:27:16.000,,2105.0,2105.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
787,Camphr,PKSHATechnology-Research/camphr,nlp,,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000,2023-03-07 22:10:10.175000,2021-08-18 06:06:51,1404.0,,17.0,6.0,217.0,4.0,26.0,341.0,Camphr - NLP libary for creating pipeline components.,8.0,19,False,2023-03-07 22:10:10.175,0.8.9,49.0,camphr,,,,['spacy'],17.0,15.0,https://pypi.org/project/camphr,2023-03-07 22:10:10.175,2.0,2367.0,2367.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
788,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,54.0,11.0,60.0,17.0,41.0,334.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,19,False,2020-07-31 05:29:09.000,1.0.7,8.0,parameter-sherpa,,,,,44.0,40.0,https://pypi.org/project/parameter-sherpa,2019-11-23 21:32:27.000,4.0,407.0,407.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
789,ivis,beringresearch/ivis,data-viz,,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000,2024-09-29 23:44:29.000000,2024-09-29 23:43:33,584.0,,43.0,13.0,64.0,3.0,57.0,332.0,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,19,True,2024-06-13 05:28:35.000,2.0.11,36.0,ivis,,,,['tensorflow'],38.0,36.0,https://pypi.org/project/ivis,2024-06-13 05:28:35.000,2.0,1996.0,1996.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
790,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/google-deepmind/launchpad,https://github.com/google-deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2023-08-22 08:22:46.000000,2023-08-22 08:22:26,367.0,,37.0,18.0,6.0,19.0,21.0,317.0,Launchpad is a library that simplifies writing distributed programs and seamlessly launching them on a range of..,28.0,19,False,2022-04-28 06:23:38.000,0.5.2,9.0,dm-launchpad,,,,['tensorflow'],3.0,,https://pypi.org/project/dm-launchpad,2022-04-28 06:23:38.000,3.0,1484.0,1484.0,,,,,,,,3.0,,google-deepmind/launchpad,,,,,,,,,,,,,,,,,,
791,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2025-01-14 12:51:09.000000,2025-01-14 12:51:08,433.0,2.0,77.0,21.0,450.0,28.0,51.0,276.0,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,32.0,19,False,2023-10-25 10:51:36.000,0.2.1,23.0,pipeline-dp,,,,,6.0,6.0,https://pypi.org/project/pipeline-dp,2023-11-22 19:01:05.000,,612.0,612.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
792,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2024-10-28 07:18:15.000000,2024-10-28 07:18:14,592.0,1.0,35.0,24.0,645.0,21.0,130.0,245.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,19,False,2024-06-21 06:39:45.000,0.16.0,21.0,larq-compute-engine,,,,,10.0,10.0,https://pypi.org/project/larq-compute-engine,2024-06-21 07:18:03.000,,3351.0,3372.0,,,,,,,,3.0,1266.0,,,,,,,,,,,,,,,,,,,
793,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12,153.0,,31.0,9.0,4.0,20.0,29.0,227.0,Yet another Python binding for fastText.,4.0,19,False,2018-12-08 15:32:09.000,0.4.6,13.0,pyfasttext,,,,,450.0,448.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000,2.0,977.0,981.0,,,,,,,,3.0,436.0,,,,,,,,,,,,,,,,,,,
794,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2023-01-21 00:09:29.000000,2023-01-12 19:54:10,143.0,,891.0,113.0,51.0,46.0,160.0,6315.0,Model parallel transformers in JAX and Haiku.,23.0,18,False,,,,,,,,['jax'],20.0,20.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
795,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2023-06-16 13:22:46.522000,2020-02-09 21:03:48,299.0,,415.0,106.0,83.0,67.0,48.0,2999.0,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53.000,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,,,97.0,https://anaconda.org/maciejkula/spotlight,2023-06-16 13:22:46.522,8917.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
796,pycls,facebookresearch/pycls,image,,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000,2024-03-20 15:45:40.000000,2023-08-26 20:55:56,106.0,,237.0,60.0,106.0,27.0,56.0,2143.0,"Codebase for Image Classification Research, written in PyTorch.",19.0,18,False,2021-05-21 00:29:47.000,0.2,3.0,pycls,,,,['pytorch'],,,https://pypi.org/project/pycls,2020-09-05 00:21:00.000,,1186.0,1186.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
797,NeuroNER,Franck-Dernoncourt/NeuroNER,nlp,,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000,2023-03-24 22:29:09.000000,2019-10-02 23:26:11,132.0,,458.0,80.0,36.0,83.0,68.0,1704.0,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,18,False,2019-10-02 23:30:15.000,1.0.8,7.0,pyneuroner,,,,,,,https://pypi.org/project/pyneuroner,2019-10-02 23:30:15.000,,305.0,305.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
798,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2025-01-15 23:47:32.000000,2024-12-03 12:26:16,792.0,1.0,71.0,26.0,1022.0,127.0,65.0,1649.0,Version control for machine learning.,18.0,18,True,2021-03-11 21:15:01.000,0.4.2,7.0,keepsake,,,,,1.0,,https://pypi.org/project/keepsake,2021-01-25 21:51:16.000,1.0,215.0,215.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
799,Advisor,tobegit3hub/advisor,hyperopt,,https://github.com/tobegit3hub/advisor,https://github.com/tobegit3hub/advisor,Apache-2.0,2017-09-14 03:50:33.000,2019-11-11 07:09:57.869705,2019-11-11 06:59:31,165.0,,256.0,52.0,13.0,20.0,13.0,1552.0,Open-source implementation of Google Vizier for hyper parameters tuning.,11.0,18,False,2018-10-18 02:54:09.000,0.1.6,4.0,advisor,,tobegit3hub/advisor,,,,,https://pypi.org/project/advisor,2018-10-18 02:54:09.000,,209.0,228.0,,,,https://hub.docker.com/r/tobegit3hub/advisor,2019-11-11 07:09:57.869705,,1702.0,3.0,,,,,,,,,,,,,,,,,,,,
800,Xcessiv,reiinakano/xcessiv,hyperopt,,https://github.com/reiinakano/xcessiv,https://github.com/reiinakano/xcessiv,Apache-2.0,2017-03-07 18:18:25.000,2018-06-06 22:23:37.000000,2017-08-21 00:51:15,316.0,,109.0,55.0,34.0,22.0,13.0,1269.0,"A web-based application for quick, scalable, and automated hyperparameter tuning and stacked ensembling in Python.",6.0,18,False,2017-08-21 00:53:25.000,0.5.1,34.0,xcessiv,,,,,4.0,3.0,https://pypi.org/project/xcessiv,2017-08-21 00:49:41.000,1.0,791.0,791.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
801,Tez,abhishekkrthakur/tez,pytorch-utils,,https://github.com/abhishekkrthakur/tez,https://github.com/abhishekkrthakur/tez,Apache-2.0,2020-11-13 10:19:22.000,2023-01-29 16:52:18.000000,2022-09-16 11:03:31,144.0,,143.0,17.0,11.0,25.0,18.0,1164.0,Tez is a super-simple and lightweight Trainer for PyTorch. It also comes with many utils that you can use to tackle..,2.0,18,False,2022-09-20 02:28:33.973,0.7.2,26.0,tez,,,,['pytorch'],59.0,57.0,https://pypi.org/project/tez,2022-09-20 02:28:33.973,2.0,1249.0,1249.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
802,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,93.0,33.0,72.0,31.0,30.0,1108.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,18,False,2021-02-15 20:20:59.000,0.5,2.0,torch-struct,,,,['pytorch'],2.0,,https://pypi.org/project/torch-struct,2021-02-14 02:43:46.000,2.0,4533.0,4533.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
803,LOFO,aerdem4/lofo-importance,interpretability,,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000,2024-01-16 09:19:50.000000,2024-01-16 09:12:58,32.0,,86.0,13.0,35.0,3.0,25.0,824.0,Leave One Feature Out Importance.,6.0,18,True,2024-01-16 09:19:50.000,0.3.4,14.0,lofo-importance,,,,,41.0,37.0,https://pypi.org/project/lofo-importance,2024-01-16 09:19:50.000,4.0,3215.0,3215.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
804,Tensor Sensor,parrt/tensor-sensor,pytorch-utils,,https://github.com/parrt/tensor-sensor,https://github.com/parrt/tensor-sensor,MIT,2020-08-28 22:54:04.000,2025-01-01 07:35:12.509000,2022-04-07 20:49:56,235.0,,37.0,12.0,13.0,8.0,16.0,801.0,"The goal of this library is to generate more helpful exception messages for matrix algebra expressions for numpy,..",4.0,18,False,2021-12-11 21:24:11.000,1.0,37.0,tensor-sensor,conda-forge/tensor-sensor,,,['pytorch'],48.0,48.0,https://pypi.org/project/tensor-sensor,2021-12-11 21:24:35.000,,987.0,1089.0,https://anaconda.org/conda-forge/tensor-sensor,2025-01-01 07:35:12.509,4003.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
805,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,175.0,33.0,15.0,19.0,22.0,781.0,TensorFlow implementation of an arbitrary order Factorization Machine.,11.0,18,False,2022-01-17 20:35:57.000,1.0.2,3.0,tffm,,,,['tensorflow'],16.0,16.0,https://pypi.org/project/tffm,2022-01-17 20:35:57.000,,140.0,140.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
806,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2023-10-13 12:16:35.000000,2023-04-01 08:26:45,5080.0,,102.0,20.0,58.0,2.0,13.0,778.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,18,False,2021-10-13 21:04:12.000,2.0.8,119.0,caer,,,https://caer.rtfd.io,,2.0,,https://pypi.org/project/caer,2021-10-13 21:04:12.000,2.0,8874.0,8874.0,,,,,,,,3.0,48.0,,,,,,,,,,,,,,,,,,,
807,ThunderGBM,Xtra-Computing/thundergbm,ml-frameworks,,https://github.com/Xtra-Computing/thundergbm,https://github.com/Xtra-Computing/thundergbm,Apache-2.0,2016-11-11 09:58:08.000,2024-01-29 12:26:32.000000,2024-01-29 12:26:25,611.0,,87.0,26.0,4.0,39.0,42.0,694.0,ThunderGBM: Fast GBDTs and Random Forests on GPUs.,12.0,18,True,2022-09-19 20:15:07.376,0.3.17,25.0,thundergbm,,,,,4.0,4.0,https://pypi.org/project/thundergbm,2022-09-19 20:15:07.376,,669.0,669.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
