,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,trending,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
759,Torch Points 3D,nicolas-chaulet/torch-points3d,image,,https://github.com/nicolas-chaulet/torch-points3d,https://github.com/nicolas-chaulet/torch-points3d,BSD-3-Clause,2019-12-06 11:33:34.000,2021-12-10 20:17:18.000000,2021-12-10 20:17:18,1788.0,,214,,,71.0,,1347,Pytorch framework for doing deep learning on point clouds.,29.0,19,True,2021-04-30 09:00:22.000,1.3.0,14.0,torch-points3d,,,,['pytorch'],,,https://pypi.org/project/torch-points3d,2021-04-30 09:00:22.000,,874.0,874.0,,,,,,,,3.0,,,,,,,,,4.0,,,,,,,,,,,
760,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,101,40.0,13.0,14.0,9.0,1250,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,19,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,,50.0,50.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,,611.0,611.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
761,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2022-02-11 02:39:18.000000,2021-05-03 22:51:52,375.0,,242,57.0,51.0,8.0,30.0,1208,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,19,True,2018-12-05 02:48:50.000,0.4.1,2.0,advbox,,,,,,,https://pypi.org/project/advbox,2018-12-05 02:48:50.000,,75.0,75.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
762,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-01-30 19:50:59.000000,2022-01-30 19:49:08,271.0,3.0,80,32.0,72.0,24.0,30.0,1022,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,19,True,2021-02-15 20:20:59.000,0.5,2.0,torch-struct,,,,['pytorch'],,,https://pypi.org/project/torch-struct,2021-02-14 02:43:46.000,,8876.0,8876.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
763,Databolt Flow,d6t/d6tflow,data-pipelines,,https://github.com/d6t/d6tflow,https://github.com/d6t/d6tflow,MIT,2019-02-03 01:51:22.000,2021-10-06 00:53:48.000000,2021-09-28 02:59:00,266.0,,69,22.0,18.0,10.0,13.0,935,Python library for building highly effective data science workflows.,12.0,19,True,2021-10-06 00:53:48.000,0.2.5,21.0,d6tflow,,,,,20.0,20.0,https://pypi.org/project/d6tflow,2021-10-06 00:53:48.000,,571.0,571.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
764,Bounter,RaRe-Technologies/bounter,data-containers,,https://github.com/RaRe-Technologies/bounter,https://github.com/RaRe-Technologies/bounter,MIT,2017-07-18 07:24:15.000,2021-09-19 00:43:46.000000,2021-05-24 07:29:54,156.0,,48,21.0,27.0,16.0,9.0,932,Efficient Counter that uses a limited (bounded) amount of memory regardless of data size.,8.0,19,True,2022-02-18 13:23:55.000,1.1.1,7.0,bounter,,,,,33.0,25.0,https://pypi.org/project/bounter,2020-08-17 06:37:51.000,8.0,245.0,245.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
765,jraph,deepmind/jraph,graph,,https://github.com/deepmind/jraph,https://github.com/deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2022-02-07 18:58:24.000000,2022-02-07 18:57:54,72.0,7.0,51,32.0,8.0,9.0,9.0,849,A Graph Neural Network Library in Jax.,13.0,19,True,2021-11-19 18:56:04.000,0.0.2.de0,2.0,jraph,conda-forge/jraph,,,['jax'],14.0,12.0,https://pypi.org/project/jraph,2021-11-19 19:05:01.000,2.0,1664.0,1725.0,https://anaconda.org/conda-forge/jraph,2021-10-31 19:30:27.109,305.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
766,Vulkan Kompute,KomputeProject/kompute,gpu-utilities,,https://github.com/KomputeProject/kompute,https://github.com/KomputeProject/kompute,Apache-2.0,2020-07-29 05:23:33.000,2022-01-30 13:34:23.000000,2022-01-30 13:34:23,999.0,35.0,55,24.0,101.0,56.0,112.0,807,"General purpose GPU compute framework built on Vulkan to support 1000s of cross vendor graphics cards (AMD, Qualcomm,..",16.0,19,True,2021-09-16 04:09:57.000,0.8.0,12.0,kp,,,,,2.0,2.0,https://pypi.org/project/kp,2021-09-15 06:20:19.000,,281.0,287.0,,,,,,,,3.0,132.0,,,,,,,,,,,,,,,,,,,
767,kompute,KomputeProject/kompute,gpu-utilities,,https://github.com/KomputeProject/kompute,https://github.com/KomputeProject/kompute,Apache-2.0,2020-07-29 05:23:33.000,2022-01-30 13:34:23.000000,2022-01-30 13:34:23,999.0,35.0,55,24.0,101.0,56.0,112.0,807,"General purpose GPU compute framework built on Vulkan to support 1000s of cross vendor graphics cards (AMD, Qualcomm,..",16.0,19,True,2021-09-16 04:09:57.000,0.8.0,12.0,kp,,,,,2.0,2.0,https://pypi.org/project/kp,2021-09-15 06:20:19.000,,281.0,287.0,,,,,,,,3.0,132.0,,,,,,,,,,,,,,,,,,,
768,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2021-07-18 06:52:12.000000,2020-04-17 02:27:44,79.0,,95,25.0,73.0,27.0,35.0,789,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,19,False,2020-04-17 02:18:00.000,0.6.2,13.0,adtk,conda-forge/adtk,,,,,,https://pypi.org/project/adtk,2020-04-17 02:18:00.000,,147925.0,148079.0,https://anaconda.org/conda-forge/adtk,2020-04-20 19:46:14.062,3718.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
769,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-03-07 13:17:47.000000,2021-08-06 08:18:46,282.0,,132,15.0,22.0,53.0,67.0,779,PyTorch to Keras model convertor.,13.0,19,True,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,,34.0,33.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000,1.0,1078.0,1078.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
770,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2021-12-22 00:07:44.000000,2021-10-23 07:17:16,413.0,,154,58.0,3.0,12.0,29.0,728,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",3.0,19,True,2020-08-29 18:48:20.000,2.5.0,25.0,alphapy,,,,,3.0,3.0,https://pypi.org/project/alphapy,2020-08-29 18:44:15.000,,782.0,782.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
771,sklearn-deap,rsteca/sklearn-deap,hyperopt,,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000,2021-07-30 15:13:54.000000,2021-07-30 15:06:27,104.0,,114,29.0,25.0,21.0,34.0,682,Use evolutionary algorithms instead of gridsearch in scikit-learn.,22.0,19,True,2021-07-30 15:13:54.000,0.3.0,14.0,sklearn-deap,,,,['sklearn'],33.0,31.0,https://pypi.org/project/sklearn-deap,2021-07-30 15:13:54.000,2.0,809.0,809.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
772,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2021-07-31 04:54:26.000000,2020-07-03 18:01:17,397.0,,202,29.0,35.0,35.0,19.0,628,An open source python library for scalable Bayesian optimisation.,12.0,19,False,2020-07-03 18:05:12.000,0.1.6,9.0,dragonfly-opt,,,,,2.0,,https://pypi.org/project/dragonfly-opt,2020-07-03 18:05:12.000,2.0,36673.0,36673.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
773,cuSignal,rapidsai/cusignal,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000,2022-03-07 14:32:21.000000,2022-02-28 21:08:52,1187.0,13.0,84,40.0,336.0,15.0,112.0,575,GPU accelerated signal processing.,37.0,19,True,2022-02-02 15:59:38.000,22.02.00,11.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
774,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2022-02-05 02:20:05.000000,2022-02-05 02:20:00,265.0,31.0,56,7.0,11.0,16.0,36.0,549,A standard framework for modelling Deep Learning Models for tabular data.,8.0,19,True,2021-09-01 11:51:30.000,0.7.0,8.0,pytorch_tabular,,,,['pytorch'],,,https://pypi.org/project/pytorch_tabular,2021-09-01 11:51:30.000,,1762.0,1762.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
775,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,128,60.0,72.0,17.0,71.0,515,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,19,False,2019-07-30 09:28:26.000,0.2.2,14.0,atm,,,,,10.0,10.0,https://pypi.org/project/atm,2019-07-30 09:25:11.000,,221.0,221.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
776,TSFEL,fraunhoferportugal/tsfel,time-series-data,,https://github.com/fraunhoferportugal/tsfel,https://github.com/fraunhoferportugal/tsfel,BSD-3-Clause,2019-01-09 16:41:30.000,2022-03-10 13:08:58.000000,2021-12-23 11:44:19,277.0,2.0,59,18.0,64.0,5.0,43.0,462,An intuitive library to extract features from time series.,13.0,19,True,2021-02-14 17:48:46.000,0.1.4,8.0,tsfel,,,,,27.0,27.0,https://pypi.org/project/tsfel,2021-02-14 17:40:32.000,,6039.0,6039.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
777,Auto TS,AutoViML/Auto_TS,time-series-data,,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000,2022-02-13 22:23:38.000000,2022-02-13 22:22:57,250.0,8.0,73,15.0,12.0,6.0,60.0,407,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",6.0,19,True,2022-01-31 11:56:13.000,0.0.64,30.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,2022-01-31 11:56:13.000,,2560.0,2560.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
778,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2021-09-28 07:21:22.000000,2021-09-19 23:51:06,406.0,,43,59.0,6.0,15.0,24.0,394,Python library assists deep learning on graphs.,15.0,19,True,2021-09-05 23:08:21.000,0.2.1,5.0,deepsnap,,,,,18.0,17.0,https://pypi.org/project/deepsnap,2021-09-05 22:57:16.000,1.0,510.0,510.0,,,,,,,,3.0,8.0,,,,,,,,,,,,,,,,,,,
779,Case Recommender,caserec/CaseRecommender,recommender-systems,,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000,2021-11-25 23:19:05.000000,2021-11-25 23:08:43,204.0,,77,23.0,18.0,7.0,20.0,392,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,19,True,2021-11-25 23:19:05.000,1.1.1,42.0,caserecommender,,,,['sklearn'],10.0,10.0,https://pypi.org/project/caserecommender,2021-11-25 23:19:05.000,,685.0,685.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
780,carefree-learn,carefree0910/carefree-learn,tabular,,https://github.com/carefree0910/carefree-learn,https://github.com/carefree0910/carefree-learn,MIT,2020-06-17 17:44:17.000,2022-02-03 04:45:29.000000,2022-02-03 04:45:25,3200.0,14.0,30,10.0,1.0,,80.0,358,Deep Learning PyTorch.,1.0,19,True,2022-01-29 03:42:09.000,0.2.2,20.0,carefree-learn,,,,['pytorch'],2.0,2.0,https://pypi.org/project/carefree-learn,2021-10-29 05:36:03.000,,319.0,319.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
781,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2021-01-13 23:05:23.000000,2020-06-10 01:07:39,253.0,,81,20.0,52.0,22.0,17.0,357,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,4.0,19,False,2020-06-10 01:53:55.000,0.4.3,7.0,rrcf,,,,,35.0,33.0,https://pypi.org/project/rrcf,2020-06-10 01:53:55.000,2.0,11022.0,11022.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
782,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2022-02-27 05:44:55.000000,2021-10-27 14:16:34,237.0,,83,10.0,22.0,7.0,10.0,354,A library of metrics for evaluating recommender systems.,13.0,19,True,2021-09-24 21:30:26.000,0.1.0,15.0,recmetrics,,,,,23.0,23.0,https://pypi.org/project/recmetrics,2021-09-24 21:30:26.000,,1399.0,1399.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
783,scikit-rebate,EpistasisLab/scikit-rebate,others,,https://github.com/EpistasisLab/scikit-rebate,https://github.com/EpistasisLab/scikit-rebate,MIT,2016-09-19 13:36:17.000,2021-12-29 00:49:30.000000,2021-02-15 17:10:59,283.0,,64,23.0,47.0,13.0,19.0,345,"A scikit-learn-compatible Python implementation of ReBATE, a suite of Relief-based feature selection algorithms for..",13.0,19,False,2017-04-12 16:12:01.000,0.3.4,13.0,skrebate,conda-forge/skrebate,,,['sklearn'],40.0,,https://pypi.org/project/skrebate,2021-03-20 17:11:52.000,40.0,2842.0,3320.0,https://anaconda.org/conda-forge/skrebate,2021-02-16 02:08:21.926,23934.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
784,datmo,datmo/datmo,ml-experiments,,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000,2022-01-06 22:27:34.000000,2019-11-29 00:48:44,1051.0,,27,10.0,120.0,42.0,149.0,339,Open source production model management tool for data scientists.,6.0,19,False,2018-12-07 06:16:42.000,0.0.40,41.0,datmo,,,,,5.0,5.0,https://pypi.org/project/datmo,2018-12-07 06:16:42.000,,518.0,518.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
785,MXBoard,awslabs/mxboard,ml-experiments,,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000,2021-11-30 10:46:24.000000,2020-01-24 23:21:55,42.0,,46,25.0,19.0,16.0,15.0,333,Logging MXNet data for visualization in TensorBoard.,9.0,19,False,2018-05-22 20:25:51.000,0.1.0,12.0,mxboard,,,,['mxnet'],139.0,132.0,https://pypi.org/project/mxboard,2018-05-22 20:25:51.000,7.0,4773.0,4773.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
786,quinn,MrPowers/quinn,ml-experiments,,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,Apache-2.0,2017-09-15 13:02:42.000,2021-03-27 14:31:44.000000,2021-02-09 04:48:07,110.0,,43,20.0,18.0,17.0,9.0,318,pyspark methods to enhance developer productivity.,6.0,19,False,2021-02-06 15:21:04.000,0.9.0,12.0,quinn,,,,['spark'],4.0,,https://pypi.org/project/quinn,2021-02-06 15:21:04.000,4.0,491631.0,491631.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
787,textpipe,textpipe/textpipe,nlp,,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32.000,2021-06-09 11:55:53.000000,2021-06-09 11:55:53,371.0,,23,23.0,239.0,24.0,25.0,295,Textpipe: clean and extract metadata from text.,28.0,19,False,2021-01-25 14:05:21.000,0.12.2,39.0,textpipe,,,,,9.0,8.0,https://pypi.org/project/textpipe,2021-01-25 14:05:21.000,1.0,1040.0,1040.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
788,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2022-03-10 14:31:07.000000,2022-03-10 11:14:29,155.0,70.0,18,11.0,25.0,7.0,10.0,289,Callable PyTrees and filtered JIT/grad transformations = neural networks in JAX.,4.0,19,False,2022-03-06 13:19:30.000,0.2.0,11.0,equinox,,,,['jax'],7.0,6.0,https://pypi.org/project/equinox,2022-03-06 13:16:51.000,1.0,785.0,785.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
789,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2021-07-07 00:44:10.000000,2021-07-07 00:44:07,58.0,,47,25.0,38.0,7.0,10.0,275,Distributed scikit-learn meta-estimators in PySpark.,7.0,19,False,2020-05-14 22:20:14.000,0.1.9,12.0,sk-dist,,,,"['sklearn', 'spark']",12.0,10.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000,2.0,49148.0,49148.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
790,fastT5,Ki6an/fastT5,nlp,,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000,2022-01-14 11:55:53.000000,2022-01-06 19:38:13,32.0,6.0,33,5.0,8.0,14.0,22.0,263,boost inference speed of T5 models by 5x & reduce the model size by 3x.,5.0,19,False,2022-01-06 19:43:48.000,0.1.2,12.0,fastt5,,,,,10.0,10.0,https://pypi.org/project/fastt5,2022-01-06 19:43:48.000,,726.0,726.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
791,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2022-03-07 20:10:18.000000,2022-03-07 19:23:46,282.0,3.0,67,19.0,274.0,12.0,8.0,245,Tensorflows Fairness Evaluation and Visualization Toolkit.,26.0,19,False,2022-03-07 20:10:18.000,0.38.0,24.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,2022-03-07 20:10:18.000,,1417.0,1417.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
792,fletcher,xhochy/fletcher,data-containers,,https://github.com/xhochy/fletcher,https://github.com/xhochy/fletcher,MIT,2018-03-04 16:44:22.000,2021-11-04 09:30:27.570000,2021-02-18 14:46:18,520.0,,33,19.0,146.0,34.0,40.0,222,Pandas ExtensionDType/Array backed by Apache Arrow.,24.0,19,False,2021-01-17 20:11:01.000,0.7.2,16.0,fletcher,conda-forge/fletcher,,,['pandas'],4.0,3.0,https://pypi.org/project/fletcher,2021-01-17 20:11:01.000,1.0,395.0,1305.0,https://anaconda.org/conda-forge/fletcher,2021-11-04 09:30:27.570,40050.0,,,,,3.0,13.0,,,,,,,,,,,,,,,,,,,
793,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2022-03-07 12:59:53.000000,2022-03-07 12:59:53,46.0,1.0,1458,147.0,72.0,141.0,269.0,8456,End-to-End Object Detection with Transformers.,25.0,18,True,2020-06-29 16:41:01.000,0.2,1.0,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
794,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2022-01-08 18:08:26.920000,2022-01-07 13:32:00,148.0,1.0,338,71.0,29.0,30.0,20.0,7786,"A small set of Python functions to draw pretty maps from OpenStreetMap data. Based on osmnx, matplotlib and shapely..",14.0,18,False,2021-10-19 13:33:43.000,0.1.3,4.0,prettymaps,conda-forge/prettymaps,,,,5.0,5.0,https://pypi.org/project/prettymaps,2021-10-19 13:33:43.000,,343.0,367.0,https://anaconda.org/conda-forge/prettymaps,2022-01-08 18:08:26.920,49.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
795,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/geohot/tinygrad,https://github.com/geohot/tinygrad,MIT,2020-10-18 16:23:12.000,2022-02-27 06:05:57.000000,2022-02-21 19:45:19,673.0,33.0,577,124.0,209.0,21.0,87.0,5196,You like pytorch? You like micrograd? You love tinygrad!.,55.0,18,True,,,,,,,,['pytorch'],2.0,2.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
796,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2020-11-15 08:21:28.000000,2020-02-09 21:03:48,299.0,,393,111.0,79.0,67.0,48.0,2668,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53.000,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,,,117.0,https://anaconda.org/maciejkula/spotlight,2018-05-27 18:32:12.235,6691.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
797,pytorchviz,szagoruyko/pytorchviz,pytorch-utils,,https://github.com/szagoruyko/pytorchviz,https://github.com/szagoruyko/pytorchviz,MIT,2018-01-30 15:37:55.000,2021-07-15 01:54:59.000000,2021-06-15 18:41:51,22.0,,220,30.0,18.0,19.0,33.0,2151,A small package to create visualizations of PyTorch execution graphs.,6.0,18,True,,,,,,,,,595.0,595.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
798,pycls,facebookresearch/pycls,image,,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000,2022-03-07 18:23:42.000000,2022-03-04 18:49:15,92.0,1.0,214,59.0,97.0,21.0,56.0,1857,"Codebase for Image Classification Research, written in PyTorch.",14.0,18,True,2021-05-21 00:29:47.000,0.2,3.0,pycls,,,,['pytorch'],5.0,5.0,https://pypi.org/project/pycls,2020-09-05 00:21:00.000,,578.0,578.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
799,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2022-03-09 23:04:45.000000,2021-05-07 00:33:52,788.0,,61,9.0,687.0,123.0,64.0,1556,Version control for machine learning.,16.0,18,True,2021-03-11 21:15:01.000,0.4.2,7.0,keepsake,,,,,,,https://pypi.org/project/keepsake,2021-03-11 21:15:01.000,,874.0,874.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
800,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30,31.0,,153,46.0,3.0,12.0,15.0,1496,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,18,False,2020-11-18 08:19:23.000,0.4.0,11.0,lambda-networks,,,,['pytorch'],4.0,4.0,https://pypi.org/project/lambda-networks,2020-11-18 08:19:23.000,,719.0,719.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
801,Advisor,tobegit3hub/advisor,hyperopt,,https://github.com/tobegit3hub/advisor,https://github.com/tobegit3hub/advisor,Apache-2.0,2017-09-14 03:50:33.000,2019-11-11 07:09:57.869705,2019-11-11 06:59:31,165.0,,256,51.0,13.0,20.0,13.0,1443,Open-source implementation of Google Vizier for hyper parameters tuning.,11.0,18,False,2018-10-18 02:54:09.000,0.1.6,4.0,advisor,,tobegit3hub/advisor,,,,,https://pypi.org/project/advisor,2018-10-18 02:54:09.000,,150.0,180.0,,,,https://hub.docker.com/r/tobegit3hub/advisor,2019-11-11 07:09:57.869705,,1661.0,3.0,,,,,,,,,,,,,,,,,,,,
802,Fiber,uber/fiber,distributed-ml,,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000,2021-06-30 02:02:42.000000,2021-03-15 07:00:08,66.0,,106,24.0,34.0,20.0,8.0,957,Distributed Computing for AI Made Simple.,5.0,18,True,2020-07-09 03:28:28.000,0.2.1,6.0,fiber,,,,,32.0,31.0,https://pypi.org/project/fiber,2020-07-09 03:28:28.000,1.0,2153.0,2153.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
803,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91.0,,119,43.0,5.0,2.0,7.0,793,XAI - An eXplainability toolbox for machine learning.,3.0,18,True,2021-10-30 06:35:19.000,0.1.0,6.0,xai,,,,,18.0,12.0,https://pypi.org/project/xai,2021-10-30 06:33:26.000,6.0,352.0,352.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
804,AutoGL,THUMNLab/AutoGL,graph,,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000,2022-02-01 15:23:32.000000,2021-12-31 09:00:41,567.0,188.0,83,28.0,75.0,5.0,13.0,776,An autoML framework & toolkit for machine learning on graphs.,13.0,18,True,2020-12-23 08:15:15.000,0.1.1,2.0,auto-graph-learning,,,,['pytorch'],,,https://pypi.org/project/auto-graph-learning,2020-12-23 08:05:25.000,,77.0,77.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
