,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
764,Auto TS,AutoViML/Auto_TS,time-series-data,,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000,2024-01-28 21:21:14.000000,2024-01-28 21:21:14,295.0,10.0,107.0,17.0,24.0,1.0,85.0,668.0,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",12.0,19,True,2024-01-28 14:11:58.000,0.0.90,37.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,2024-01-28 14:11:58.000,,5444.0,5444.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
765,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2024-04-03 18:32:28.000000,2021-09-16 17:56:31,171.0,,144.0,34.0,82.0,14.0,55.0,612.0,Code for the TCAV ML interpretability project.,19.0,19,False,2021-02-23 16:17:42.000,0.2.2,4.0,tcav,,,,['tensorflow'],22.0,19.0,https://pypi.org/project/tcav,2021-02-23 16:17:42.000,3.0,131.0,131.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
766,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2023-06-27 16:54:16.000000,2023-06-27 16:54:13,266.0,,75.0,39.0,17.0,13.0,22.0,563.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,20.0,19,True,2020-10-16 03:43:47.000,0.1.7,9.0,n2,,,,,35.0,31.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000,4.0,391.0,391.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
767,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2023-07-09 16:15:44.000000,2023-07-09 16:09:49,767.0,,63.0,17.0,111.0,8.0,48.0,556.0,A simplified framework and utilities for PyTorch.,20.0,19,False,2023-07-09 16:15:44.000,1.17.1,37.0,poutyne,,,,['pytorch'],138.0,133.0,https://pypi.org/project/poutyne,2022-04-28 20:18:33.000,5.0,2746.0,2746.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
768,fastT5,Ki6an/fastT5,nlp,,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000,2023-04-24 18:46:40.000000,2022-04-05 03:21:24,38.0,,66.0,13.0,10.0,23.0,41.0,538.0,boost inference speed of T5 models by 5x & reduce the model size by 3x.,5.0,19,False,2022-04-05 03:23:12.000,0.1.4,14.0,fastt5,,,,,47.0,47.0,https://pypi.org/project/fastt5,2022-04-05 03:23:12.000,,1675.0,1675.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
769,shap-hypetune,cerlymarco/shap-hypetune,hyperopt,,https://github.com/cerlymarco/shap-hypetune,https://github.com/cerlymarco/shap-hypetune,MIT,2021-05-16 09:30:03.000,2024-02-21 14:38:09.000000,2024-02-21 14:09:04,30.0,1.0,68.0,6.0,5.0,4.0,28.0,528.0,A python package for simultaneous Hyperparameters Tuning and Features Selection for Gradient Boosting Models.,3.0,19,True,2024-02-21 14:38:09.000,0.2.7,10.0,shap-hypetune,,,,,17.0,15.0,https://pypi.org/project/shap-hypetune,2024-02-21 14:34:22.000,2.0,2295.0,2295.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
770,Auto ViML,AutoViML/Auto_ViML,hyperopt,,https://github.com/AutoViML/Auto_ViML,https://github.com/AutoViML/Auto_ViML,Apache-2.0,2019-06-10 13:09:15.000,2023-12-03 19:05:32.000000,2023-12-03 19:05:16,320.0,,97.0,26.0,6.0,3.0,31.0,489.0,Automatically Build Multiple ML Models with a Single Line of Code. Created by Ram Seshadri. Collaborators Welcome...,8.0,19,True,2023-05-21 22:50:00.406,0.1.716,142.0,autoviml,,,,,26.0,24.0,https://pypi.org/project/autoviml,2022-06-01 23:08:15.000,2.0,763.0,763.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
771,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2023-10-04 01:35:07.000000,2023-09-04 05:41:43,372.0,,97.0,28.0,21.0,37.0,12.0,467.0,A python library for Bayesian time series modeling.,6.0,19,True,2023-05-07 06:30:08.000,0.1.1.12,14.0,pydlm,,,,,35.0,33.0,https://pypi.org/project/pydlm,2018-12-19 10:27:54.000,2.0,22747.0,22747.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
772,sklearn-evaluation,edublancas/sklearn-evaluation,interpretability,,https://github.com/edublancas/sklearn-evaluation,https://github.com/edublancas/sklearn-evaluation,MIT,2023-01-15 21:18:52.000,2024-02-08 01:27:56.000000,2023-01-13 21:57:34,832.0,,55.0,,,,,431.0,"Machine learning model evaluation made easy: plots, tables, HTML reports, experiment tracking and Jupyter notebook..",19.0,19,False,2024-02-08 01:27:56.000,0.12.1,49.0,sklearn-evaluation,,,,['sklearn'],5.0,,https://pypi.org/project/sklearn-evaluation,2024-02-08 01:27:56.000,5.0,3135.0,3135.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
773,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,48.0,11.0,37.0,28.0,37.0,347.0,Data imputations library to preprocess datasets with missing data.,11.0,19,False,,,,impyute,,,,,227.0,227.0,https://pypi.org/project/impyute,,,4171.0,4171.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
774,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2024-03-25 17:08:37.000000,2024-03-15 20:40:04,322.0,6.0,78.0,25.0,339.0,21.0,9.0,330.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,35.0,19,True,2023-05-03 23:01:17.460,0.44.0,30.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,2022-12-13 19:06:03.653,,2349.0,2349.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
775,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-08-31 18:37:21.000000,2023-08-31 18:34:42,577.0,,20.0,18.0,464.0,90.0,76.0,229.0,Functional tensors for probabilistic programming.,11.0,19,False,2023-08-31 18:37:22.000,0.4.6,12.0,funsor,,,,['pytorch'],74.0,67.0,https://pypi.org/project/funsor,2023-01-23 08:32:39.757,7.0,4802.0,4802.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
776,numerizer,jaidevd/numerizer,nlp,,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000,2023-05-01 07:53:03.000000,2023-05-01 07:50:02,24.0,,23.0,8.0,11.0,5.0,9.0,212.0,A Python module to convert natural language numerics into ints and floats.,4.0,19,False,2023-01-03 08:04:12.000,0.2.2,3.0,numerizer,,,,,76.0,76.0,https://pypi.org/project/numerizer,,,45883.0,45883.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
777,SerpentAI,SerpentAI/SerpentAI,reinforcement-learning,,https://github.com/SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,MIT,2017-04-16 21:48:39.000,2022-11-07 01:59:31.000000,2020-05-22 22:34:09,250.0,,765.0,339.0,58.0,2.0,,6674.0,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!.,7.0,18,False,2018-02-17 00:12:46.000,2018.1.2,18.0,SerpentAI,,,,,,,https://pypi.org/project/SerpentAI,2018-02-17 00:12:46.000,,25.0,32.0,,,,,,,,3.0,335.0,,,,,,,,,,,,,,,,,,
778,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2023-01-21 00:09:29.000000,2023-01-12 19:54:10,143.0,,872.0,110.0,51.0,46.0,159.0,6207.0,Model parallel transformers in JAX and Haiku.,23.0,18,False,,,,,,,,['jax'],20.0,20.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
779,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2023-06-16 13:22:46.522000,2020-02-09 21:03:48,299.0,,411.0,106.0,83.0,67.0,48.0,2939.0,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53.000,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,,,104.0,https://anaconda.org/maciejkula/spotlight,2023-06-16 13:22:46.522,8543.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
780,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2024-04-03 20:03:47.000000,2024-04-02 04:42:35,680.0,37.0,392.0,38.0,812.0,149.0,111.0,2913.0,Scenic: A Jax Library for Computer Vision Research and Beyond.,79.0,18,True,,,,,,,,['jax'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
781,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2023-03-03 23:59:33.000000,2022-05-24 23:48:09,791.0,,71.0,25.0,1004.0,127.0,65.0,1643.0,Version control for machine learning.,17.0,18,False,2021-03-11 21:15:01.000,0.4.2,7.0,keepsake,,,,,1.0,,https://pypi.org/project/keepsake,2021-01-25 21:51:16.000,1.0,541.0,541.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
782,GraphGym,snap-stanford/GraphGym,graph,,https://github.com/snap-stanford/GraphGym,https://github.com/snap-stanford/GraphGym,MIT,2020-10-14 05:01:35.000,2023-11-10 05:37:18.000000,2023-03-14 23:02:49,75.0,,176.0,22.0,20.0,16.0,30.0,1592.0,Platform for designing and evaluating Graph Neural Networks (GNN).,6.0,18,False,2022-03-24 23:28:17.000,0.4.0,3.0,graphgym,,,,,4.0,4.0,https://pypi.org/project/graphgym,2022-03-24 23:19:13.000,,94.0,94.0,,,,,,,,3.0,33.0,,,,,,,,,,,,,,,,,,
783,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2023-02-15 19:57:27.000000,2022-08-08 02:56:23,378.0,,253.0,56.0,65.0,8.0,31.0,1365.0,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,18,False,2018-12-05 02:48:50.000,0.4.1,2.0,advbox,,,,,2.0,2.0,https://pypi.org/project/advbox,2018-12-05 02:48:50.000,,30.0,30.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
784,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91.0,,155.0,45.0,5.0,3.0,7.0,1050.0,XAI - An eXplainability toolbox for machine learning.,3.0,18,False,2021-10-30 06:35:19.000,0.1.0,6.0,xai,,,,,33.0,27.0,https://pypi.org/project/xai,2021-10-30 06:33:26.000,6.0,308.0,308.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
785,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2024-02-10 16:41:21.000000,2024-02-10 16:41:20,438.0,2.0,192.0,61.0,7.0,13.0,29.0,1043.0,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",5.0,18,True,2020-08-29 18:48:20.000,2.5.0,25.0,alphapy,,,,,4.0,4.0,https://pypi.org/project/alphapy,2020-08-29 18:44:15.000,,76.0,76.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
786,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2024-01-11 13:06:10.000000,2022-02-14 20:43:06,145.0,,175.0,18.0,42.0,22.0,59.0,884.0,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,18,False,2020-12-01 06:11:12.000,1.2.1.post2,10.0,robustness,conda-forge/robustness,,,,175.0,172.0,https://pypi.org/project/robustness,2020-12-01 06:21:33.000,3.0,471.0,655.0,https://anaconda.org/conda-forge/robustness,2023-06-16 19:21:11.893,8138.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
787,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,188.0,33.0,15.0,18.0,22.0,783.0,TensorFlow implementation of an arbitrary order Factorization Machine.,11.0,18,False,2022-01-17 20:35:57.000,1.0.2,3.0,tffm,,,,['tensorflow'],14.0,13.0,https://pypi.org/project/tffm,2022-01-17 20:35:57.000,1.0,96.0,96.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
788,baikal,alegonz/baikal,others,,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000,2023-10-01 08:59:57.840000,2021-04-11 07:50:00,405.0,,29.0,18.0,42.0,6.0,18.0,593.0,A graph-based functional API for building complex scikit-learn pipelines.,2.0,18,False,2020-11-15 13:40:18.000,0.4.2,15.0,baikal,conda-forge/cython-blis,,,,12.0,11.0,https://pypi.org/project/baikal,2020-11-15 13:40:18.000,1.0,212.0,48274.0,https://anaconda.org/conda-forge/cython-blis,2023-10-01 08:59:57.840,2066681.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
789,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,138.0,58.0,72.0,18.0,71.0,523.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",17.0,18,False,2019-07-30 09:28:26.000,0.2.2,14.0,atm,,,,,19.0,19.0,https://pypi.org/project/atm,2019-07-30 09:25:11.000,,81.0,81.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
790,elegy,poets-ai/elegy,ml-frameworks,,https://github.com/poets-ai/elegy,https://github.com/poets-ai/elegy,MIT,2020-06-30 14:00:37.000,2022-12-15 19:23:10.000000,2022-05-23 17:26:29,339.0,,32.0,16.0,148.0,39.0,66.0,465.0,A High Level API for Deep Learning in JAX.,18.0,18,False,2022-03-23 21:51:07.000,0.8.6,33.0,elegy,,,,"['tensorflow', 'jax']",45.0,45.0,https://pypi.org/project/elegy,2022-04-22 15:42:03.000,,55.0,55.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
791,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2024-03-27 15:12:17.000000,2024-01-10 08:10:55,2818.0,7.0,63.0,11.0,255.0,9.0,109.0,427.0,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,22.0,18,True,2023-07-13 11:41:03.541,0.1.2,12.0,pykale,,,,['pytorch'],1.0,1.0,https://pypi.org/project/pykale,2022-04-12 08:56:50.000,,34.0,34.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
792,Sematch,gsi-upm/sematch,graph,,https://github.com/gsi-upm/sematch,https://github.com/gsi-upm/sematch,Apache-2.0,2012-11-30 11:11:53.000,2023-11-07 11:11:44.000000,2023-11-07 11:10:46,137.0,,105.0,71.0,7.0,15.0,19.0,420.0,semantic similarity framework for knowledge graph.,10.0,18,True,2017-04-17 10:56:52.000,1.0.4,5.0,sematch,,,,,49.0,46.0,https://pypi.org/project/sematch,2017-04-17 10:56:52.000,3.0,301.0,301.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
793,animatplot,t-makaro/animatplot,data-viz,,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000,2023-06-16 16:14:07.121000,2020-10-05 06:14:18,178.0,,39.0,10.0,29.0,17.0,17.0,405.0,A python package for animating plots build on matplotlib.,7.0,18,False,2020-10-05 06:20:52.000,0.4.2,10.0,animatplot,conda-forge/animatplot,,,,61.0,58.0,https://pypi.org/project/animatplot,2020-10-05 06:20:52.000,3.0,296.0,504.0,https://anaconda.org/conda-forge/animatplot,2023-06-16 16:14:07.121,12950.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
794,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,51.0,11.0,60.0,17.0,41.0,329.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09.000,1.0.7,8.0,parameter-sherpa,,,,,38.0,34.0,https://pypi.org/project/parameter-sherpa,2019-11-23 21:32:27.000,4.0,231.0,231.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
795,pandas-ml,pandas-ml/pandas-ml,others,,https://github.com/pandas-ml/pandas-ml,https://github.com/pandas-ml/pandas-ml,BSD-3-Clause,2015-02-21 03:14:04.000,2020-08-14 12:29:33.000000,2019-03-05 01:36:55,153.0,,79.0,19.0,93.0,30.0,18.0,314.0,"pandas, scikit-learn, xgboost and seaborn integration.",4.0,18,False,2019-03-05 01:36:12.000,0.6.1,9.0,pandas-ml,,,,"['sklearn', 'pandas']",11.0,,https://pypi.org/project/pandas-ml,2019-03-05 01:35:23.000,11.0,2452.0,2452.0,,,,,,,,3.0,8.0,,,,,,,,,,,,,,,,,,
796,textpipe,textpipe/textpipe,nlp,,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32.000,2021-06-09 11:55:53.000000,2021-06-09 11:55:53,371.0,,27.0,22.0,239.0,24.0,25.0,300.0,Textpipe: clean and extract metadata from text.,29.0,18,False,2021-01-25 14:05:21.000,0.12.2,39.0,textpipe,,,,,9.0,8.0,https://pypi.org/project/textpipe,2021-01-25 14:05:21.000,1.0,66.0,66.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
797,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2023-12-04 13:11:50.000000,2023-12-04 13:11:50,418.0,,76.0,22.0,431.0,27.0,51.0,266.0,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,31.0,18,False,2023-10-25 10:51:36.000,0.2.1,23.0,pipeline-dp,,,,,1.0,1.0,https://pypi.org/project/pipeline-dp,2023-11-22 19:01:05.000,,154.0,154.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
798,solt,Oulu-IMEDS/solt,image,,https://github.com/Oulu-IMEDS/solt,https://github.com/Oulu-IMEDS/solt,MIT,2018-08-02 15:09:05.000,2023-07-17 13:39:53.000000,2022-07-12 07:44:31,366.0,,19.0,5.0,31.0,20.0,39.0,261.0,Streaming over lightweight data transformations.,5.0,18,False,2020-03-10 14:09:31.000,0.1.9,18.0,solt,,,,,54.0,51.0,https://pypi.org/project/solt,2020-03-10 14:09:31.000,3.0,367.0,367.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
799,somoclu,peterwittek/somoclu,distributed-ml,,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000,2024-01-18 11:58:52.000000,2024-01-18 11:58:51,626.0,5.0,67.0,28.0,31.0,30.0,113.0,260.0,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",20.0,18,False,2021-10-31 08:33:47.000,1.7.6,13.0,somoclu,conda-forge/somoclu,,,,,,https://pypi.org/project/somoclu,,,1375.0,3394.0,https://anaconda.org/conda-forge/somoclu,2023-10-13 23:30:32.439,84159.0,,,,,3.0,1865.0,,,,,,,,,,,,,,,,,,
800,OMLT,cog-imperial/omlt,model-serialisation,,https://github.com/cog-imperial/OMLT,https://github.com/cog-imperial/OMLT,BSD-3-Clause,2021-06-03 12:39:38.000,2024-02-08 15:04:35.000000,2024-02-08 15:04:34,493.0,1.0,51.0,14.0,77.0,13.0,35.0,241.0,Represent trained machine learning models as Pyomo optimization formulations.,17.0,18,False,2022-01-21 16:05:52.000,0.3.1,7.0,omlt,,,,,1.0,,https://pypi.org/project/omlt,2022-02-08 01:23:07.000,1.0,13849.0,13849.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
801,skggm,skggm/skggm,sklearn-utils,,https://github.com/skggm/skggm,https://github.com/skggm/skggm,MIT,2016-06-11 18:35:56.000,2024-03-20 15:29:38.000000,2023-06-15 16:53:55,703.0,,43.0,11.0,60.0,31.0,47.0,234.0,Scikit-learn compatible estimation of general graphical models.,7.0,18,False,2018-09-12 01:12:49.000,0.2.8,6.0,skggm,,,,['sklearn'],16.0,13.0,https://pypi.org/project/skggm,2018-09-12 01:12:49.000,3.0,40.0,40.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
802,celer,mathurinm/celer,sklearn-utils,,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000,2024-04-04 01:09:09.000000,2024-04-04 00:52:13,261.0,1.0,31.0,11.0,199.0,19.0,75.0,191.0,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",12.0,18,False,2020-10-12 12:26:09.000,0.5.1,3.0,celer,,,,['sklearn'],35.0,35.0,https://pypi.org/project/celer,,,524.0,524.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
803,nvidia-ml-py3,nicolargo/nvidia-ml-py3,gpu-utilities,,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000,2023-07-28 07:11:13.000000,2019-03-06 20:41:09,5.0,,57.0,5.0,2.0,2.0,1.0,129.0,Python 3 Bindings for the NVIDIA Management Library.,2.0,18,False,2017-06-03 07:43:46.000,7.352.0,1.0,nvidia-ml-py3,anaconda/nvidia-ml,,,,9068.0,8882.0,https://pypi.org/project/nvidia-ml-py3,2017-06-03 07:43:46.000,186.0,354945.0,354978.0,https://anaconda.org/anaconda/nvidia-ml,2023-06-16 19:26:58.970,1118.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
804,DeepMind Lab,deepmind/lab,reinforcement-learning,,https://github.com/google-deepmind/lab,https://github.com/google-deepmind/lab,,2016-11-30 13:41:26.000,2023-01-04 15:38:37.000000,2023-01-04 15:19:06,509.0,,1343.0,468.0,21.0,56.0,167.0,7010.0,A customisable 3D platform for agent-based AI research.,9.0,17,False,2020-12-07 11:26:33.000,release-2020-12-07,8.0,,,,,,,,,,,,,,,,,,,,3.0,,google-deepmind/lab,,,,,,,,,,,,,,,,,
805,OpenNRE,thunlp/OpenNRE,nlp,,https://github.com/thunlp/OpenNRE,https://github.com/thunlp/OpenNRE,MIT,2017-02-26 07:37:12.000,2024-01-10 11:52:49.000000,2024-01-10 11:52:48,177.0,9.0,1028.0,119.0,24.0,13.0,352.0,4230.0,An Open-Source Package for Neural Relation Extraction (NRE).,13.0,17,True,,,,,,,,,3.0,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
806,GraphEmbedding,shenweichen/GraphEmbedding,graph,,https://github.com/shenweichen/GraphEmbedding,https://github.com/shenweichen/GraphEmbedding,MIT,2019-02-11 16:27:20.000,2024-03-14 09:28:18.000000,2022-06-21 18:24:09,30.0,,983.0,63.0,13.0,44.0,25.0,3575.0,Implementation and experiments of graph embedding algorithms.,9.0,17,False,,,,,,,,['sklearn'],32.0,32.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
807,NeuroNER,Franck-Dernoncourt/NeuroNER,nlp,,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000,2023-03-24 22:29:09.000000,2019-10-02 23:26:11,132.0,,463.0,79.0,36.0,83.0,68.0,1675.0,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,17,False,2019-10-02 23:30:15.000,1.0.8,7.0,pyneuroner,,,,,,,https://pypi.org/project/pyneuroner,2019-10-02 23:30:15.000,,140.0,140.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
808,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,93.0,34.0,72.0,31.0,30.0,1096.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,17,False,2021-02-15 20:20:59.000,0.5,2.0,torch-struct,,,,['pytorch'],2.0,,https://pypi.org/project/torch-struct,2021-02-14 02:43:46.000,2.0,7281.0,7281.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
809,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2023-06-19 20:23:17.000000,2022-10-01 22:21:50,400.0,,227.0,30.0,38.0,41.0,21.0,834.0,An open source python library for scalable Bayesian optimisation.,13.0,17,False,,,,dragonfly-opt,,,,,,,https://pypi.org/project/dragonfly-opt,,,4181.0,4181.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
