,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
691,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2022-11-01 02:41:32.000000,2021-05-28 01:21:58,393.0,,127,34.0,318.0,75.0,125.0,288,Brain Imaging Analysis Kit.,34.0,21,False,2019-08-27 23:52:29.000,0.9.1,15.0,brainiak,,,,199.0,19.0,18.0,https://pypi.org/project/brainiak,2020-10-15 20:45:08.000,1.0,190.0,,,,3.0,,,,,,,,,,,,brainiak/brainiak,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,799.0,,,,,,,,,
692,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/deepmind/launchpad,https://github.com/deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2022-12-12 12:17:19.000000,2022-12-12 12:16:32,331.0,14.0,24,16.0,3.0,8.0,19.0,279,Launchpad is a library that simplifies writing distributed programs and seamlessly launching them on a range of..,22.0,21,False,2022-04-28 06:23:38.000,0.5.2,9.0,dm-launchpad,,['tensorflow'],,3660.0,31.0,31.0,https://pypi.org/project/dm-launchpad,2022-04-28 06:23:38.000,,3660.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
693,Quantus,understandable-machine-intelligence-lab/quantus,interpretability,,https://github.com/understandable-machine-intelligence-lab/Quantus,https://github.com/understandable-machine-intelligence-lab/Quantus,LGPL-3.0,2021-03-18 15:04:58.000,2022-12-17 13:48:30.000000,2022-12-15 15:57:10,1224.0,474.0,41,4.0,134.0,30.0,49.0,269,Quantus is an eXplainable AI toolkit for responsible evaluation of neural network explanations.,17.0,21,False,2022-11-21 18:20:00.558,0.3.1,13.0,quantus,,,54.0,299.0,1.0,1.0,https://pypi.org/project/quantus,2022-04-20 14:21:12.000,,294.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
694,stop-words,Alir3z4/python-stop-words,nlp,,https://github.com/Alir3z4/python-stop-words,https://github.com/Alir3z4/python-stop-words,BSD-3-Clause,2014-05-26 06:44:03.000,2021-12-28 13:59:30.000000,2018-07-23 21:04:09,90.0,,26,6.0,18.0,3.0,9.0,142,Get list of common stop words in various languages in Python.,8.0,21,False,2018-07-23 20:58:34.000,2018.7.23,8.0,stop-words,,,,138213.0,1844.0,1698.0,https://pypi.org/project/stop-words,2018-07-23 20:55:55.000,146.0,138213.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
695,graph-nets,deepmind/graph_nets,graph,,https://github.com/deepmind/graph_nets,https://github.com/deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2022-12-12 11:28:07.000000,2022-12-12 11:28:07,48.0,1.0,779,220.0,25.0,5.0,121.0,5194,Build Graph Nets in Tensorflow.,11.0,20,True,2020-01-29 16:00:25.000,1.1.0,7.0,graph-nets,,['tensorflow'],,894.0,8.0,,https://pypi.org/project/graph-nets,2020-01-29 16:00:25.000,8.0,894.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
696,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2022-08-19 00:53:25.000000,2022-02-10 07:36:23,432.0,,463,83.0,179.0,100.0,161.0,3323,A high performance and generic framework for distributed DNN training.,21.0,20,True,2020-08-27 15:42:13.000,0.2.4,8.0,byteps,,,,87.0,,,https://pypi.org/project/byteps,2021-08-02 17:37:42.000,,57.0,,,,3.0,,,,,,,,,,,,bytepsimage/tensorflow,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1291.0,,,,,,,,,
697,TensorWatch,microsoft/tensorwatch,ml-experiments,,https://github.com/microsoft/tensorwatch,https://github.com/microsoft/tensorwatch,MIT,2019-05-15 08:29:34.000,2021-04-13 09:44:02.000000,2021-01-15 19:46:05,112.0,,357,102.0,14.0,53.0,16.0,3267,"Debugging, monitoring and visualization for Python Machine Learning and Data Science.",13.0,20,False,2020-03-04 07:26:22.000,0.9.1,14.0,tensorwatch,,,,1015.0,104.0,97.0,https://pypi.org/project/tensorwatch,2020-03-04 07:26:22.000,7.0,1015.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
698,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2019-03-06 17:01:52.000000,2019-03-06 17:01:45,27.0,,327,76.0,1.0,18.0,7.0,2895,An optimizer that trains as fast as Adam and as good as SGD.,2.0,20,False,2019-03-06 16:44:42.000,0.0.5,4.0,adabound,,['pytorch'],,1915.0,159.0,152.0,https://pypi.org/project/adabound,2019-02-26 04:23:45.000,7.0,1915.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
699,NLP Architect,IntelLabs/nlp-architect,nlp,,https://github.com/IntelLabs/nlp-architect,https://github.com/IntelLabs/nlp-architect,Apache-2.0,2018-05-17 21:00:13.000,2022-11-07 16:21:47.000000,2022-11-07 16:21:47,957.0,2.0,454,169.0,120.0,22.0,112.0,2884,A model library for exploring state-of-the-art deep learning topologies and techniques for optimizing Natural Language..,38.0,20,True,2020-11-17 12:32:37.000,0.5.5.1,13.0,nlp-architect,,,,117.0,8.0,8.0,https://pypi.org/project/nlp-architect,2020-04-12 11:34:38.000,,117.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
700,image-match,ProvenanceLabs/image-match,image,,https://github.com/ProvenanceLabs/image-match,https://github.com/ProvenanceLabs/image-match,Apache-2.0,2016-03-08 18:16:45.000,2022-12-06 11:29:04.000000,2022-12-06 11:29:04,406.0,1.0,398,99.0,54.0,64.0,48.0,2823,Quickly search over billions of images.,19.0,20,True,2017-02-13 14:54:48.000,1.1.2,10.0,image_match,,,,692.0,4.0,,https://pypi.org/project/image_match,2017-02-13 14:54:48.000,4.0,692.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
701,opyrator,ml-tooling/opyrator,others,,https://github.com/ml-tooling/opyrator,https://github.com/ml-tooling/opyrator,MIT,2021-04-06 08:09:06.000,2022-12-08 08:16:42.000000,2021-05-06 12:10:38,127.0,,129,48.0,33.0,2.0,28.0,2759,"Turns your machine learning code into microservices with web API, interactive GUI, and more.",4.0,20,False,2021-05-04 18:48:03.000,0.0.12,11.0,opyrator,conda-forge/opyrator,,,326.0,42.0,42.0,https://pypi.org/project/opyrator,2021-05-04 18:48:03.000,,252.0,https://anaconda.org/conda-forge/opyrator,2022-01-08 18:03:03.967,824.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
702,pycls,facebookresearch/pycls,image,,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000,2022-07-12 01:15:33.000000,2022-07-12 01:13:05,104.0,,230,59.0,105.0,25.0,56.0,2020,"Codebase for Image Classification Research, written in PyTorch.",17.0,20,True,2021-05-21 00:29:47.000,0.2,3.0,pycls,,['pytorch'],,21162.0,9.0,9.0,https://pypi.org/project/pycls,2020-09-05 00:21:00.000,,21162.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
703,Antialiased CNNs,adobe/antialiased-cnns,pytorch-utils,,https://github.com/adobe/antialiased-cnns,https://github.com/adobe/antialiased-cnns,CC BY-NC-SA 4.0,2019-05-14 20:51:25.000,2021-09-29 18:48:52.000000,2021-09-29 18:48:52,239.0,,199,38.0,6.0,14.0,31.0,1585,pip install antialiased-cnns to improve stability and accuracy.,6.0,20,False,2020-10-23 22:45:52.000,0.3,6.0,antialiased-cnns,,['pytorch'],,1236.0,39.0,33.0,https://pypi.org/project/antialiased-cnns,2020-10-23 22:42:49.000,6.0,1236.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
704,nebullvm,nebuly-ai/nebullvm,model-serialisation,,https://github.com/nebuly-ai/nebullvm,https://github.com/nebuly-ai/nebullvm,Apache-2.0,2022-02-12 17:17:14.000,2022-12-22 10:47:52.000000,2022-12-22 10:24:13,129.0,14.0,70,16.0,56.0,29.0,48.0,1547,Accelerate AI models leveraging best-of-breed optimization techniques.,11.0,20,True,2022-11-10 18:58:02.677,0.5.0,16.0,nebullvm,,,,316.0,7.0,7.0,https://pypi.org/project/nebullvm,2022-06-28 23:21:00.000,,316.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
705,lore,instacart/lore,ml-experiments,,https://github.com/instacart/lore,https://github.com/instacart/lore,MIT,2017-10-19 21:51:45.000,2022-09-27 19:41:48.000000,2022-09-27 19:41:48,274.0,1.0,128,102.0,150.0,26.0,19.0,1543,Lore makes machine learning approachable for Software Engineers and maintainable for Machine Learning Researchers.,27.0,20,True,2022-02-02 23:30:10.000,0.8.5,232.0,lore,,,,3361.0,21.0,20.0,https://pypi.org/project/lore,2022-02-02 23:30:10.000,1.0,3361.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
706,ThunderSVM,Xtra-Computing/thundersvm,ml-frameworks,,https://github.com/Xtra-Computing/thundersvm,https://github.com/Xtra-Computing/thundersvm,Apache-2.0,2014-12-11 04:24:04.000,2022-04-09 02:38:13.000000,2022-04-09 02:38:13,904.0,,199,53.0,51.0,61.0,148.0,1448,ThunderSVM: A Fast SVM Library on GPUs and CPUs.,34.0,20,True,2020-03-13 12:36:30.000,0.3.12,9.0,thundersvm,,,2543.0,429.0,,,https://pypi.org/project/thundersvm,2020-03-13 12:36:30.000,,395.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
707,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,101,39.0,13.0,14.0,9.0,1256,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,20,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,2830.0,66.0,66.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,,2830.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
708,benchmark_VAE,clementchadebec/benchmark_VAE,others,,https://github.com/clementchadebec/benchmark_VAE,https://github.com/clementchadebec/benchmark_VAE,Apache-2.0,2021-10-02 16:26:24.000,2022-12-21 16:20:43.000000,2022-12-16 13:40:44,337.0,5.0,93,14.0,38.0,8.0,22.0,1123,Unifying Variational Autoencoder implementations in Python.,7.0,20,True,2022-10-19 12:00:33.174,0.0.9,9.0,pythae,,['pytorch'],,367.0,3.0,3.0,https://pypi.org/project/pythae,2022-07-05 08:11:05.000,,367.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
709,jraph,deepmind/jraph,graph,,https://github.com/deepmind/jraph,https://github.com/deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2022-08-31 13:14:24.000000,2022-08-31 13:13:15,103.0,,66,35.0,12.0,15.0,26.0,1078,A Graph Neural Network Library in Jax.,17.0,20,True,2022-08-12 15:24:20.000,0.0.6.de0,5.0,jraph,conda-forge/jraph,['jax'],,2395.0,45.0,43.0,https://pypi.org/project/jraph,2022-06-06 13:33:22.000,2.0,2303.0,https://anaconda.org/conda-forge/jraph,2021-10-31 19:30:27.109,1300.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
710,PFRL,pfnet/pfrl,reinforcement-learning,,https://github.com/pfnet/pfrl,https://github.com/pfnet/pfrl,MIT,2020-06-24 09:31:50.000,2022-09-21 12:53:05.000000,2022-09-21 12:53:05,410.0,,129,100.0,112.0,27.0,40.0,956,PFRL: a PyTorch-based deep reinforcement learning library.,18.0,20,True,2021-07-07 02:43:23.000,0.3.0,5.0,pfrl,,,,446.0,66.0,65.0,https://pypi.org/project/pfrl,2021-07-07 02:48:20.000,1.0,446.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
711,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-12-08 11:42:52.000000,2021-08-06 08:18:46,282.0,,140,15.0,24.0,56.0,68.0,826,PyTorch to Keras model convertor.,13.0,20,False,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,539.0,63.0,62.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000,1.0,539.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
712,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,188,34.0,15.0,18.0,22.0,785,TensorFlow implementation of an arbitrary order Factorization Machine.,10.0,20,True,2022-01-17 20:35:57.000,1.0.2,3.0,tffm,,['tensorflow'],,1557.0,12.0,11.0,https://pypi.org/project/tffm,2022-01-17 20:35:57.000,1.0,1557.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
713,Submit it,facebookincubator/submitit,distributed-ml,,https://github.com/facebookincubator/submitit,https://github.com/facebookincubator/submitit,MIT,2020-04-24 07:41:09.000,2022-10-13 11:11:27.000000,2022-09-28 08:58:38,127.0,1.0,84,20.0,89.0,36.0,50.0,761,Python 3.6+ toolbox for submitting jobs to Slurm.,23.0,20,True,2022-07-20 17:19:06.753,1.4.5,19.0,submitit,conda-forge/submitit,,,31346.0,6.0,,https://pypi.org/project/submitit,2022-04-07 20:49:32.000,6.0,30874.0,https://anaconda.org/conda-forge/submitit,2021-02-10 12:48:57.745,13235.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
714,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000,2022-06-06 22:38:33.000000,2022-06-06 22:38:33,57.0,,68,6.0,5.0,4.0,20.0,744,scikit-learn cross validators for iterative stratification of multilabel data.,7.0,20,True,2021-10-03 18:49:49.000,0.1.7,6.0,iterative-stratification,,['sklearn'],,58969.0,267.0,257.0,https://pypi.org/project/iterative-stratification,2021-10-03 18:49:49.000,10.0,58969.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
715,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2022-10-01 22:21:58.000000,2022-10-01 22:21:50,400.0,1.0,211,29.0,37.0,38.0,20.0,741,An open source python library for scalable Bayesian optimisation.,13.0,20,True,2022-10-01 22:28:00.848,0.1.7,10.0,dragonfly-opt,,,,43461.0,2.0,,https://pypi.org/project/dragonfly-opt,2020-07-03 18:05:12.000,2.0,43461.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
716,sklearn-deap,rsteca/sklearn-deap,hyperopt,,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000,2022-10-14 22:38:44.000000,2021-07-30 15:06:27,104.0,,121,29.0,26.0,21.0,34.0,709,Use evolutionary algorithms instead of gridsearch in scikit-learn.,22.0,20,False,2021-07-30 15:13:54.000,0.3.0,14.0,sklearn-deap,,['sklearn'],,670.0,39.0,37.0,https://pypi.org/project/sklearn-deap,2021-07-30 15:13:54.000,2.0,670.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
717,NeoML,neoml-lib/neoml,ml-frameworks,,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000,2022-12-22 00:37:34.000000,2022-12-14 13:02:45,817.0,35.0,112,29.0,715.0,29.0,49.0,703,Machine learning framework for both deep learning and traditional algorithms.,33.0,20,True,2022-09-07 14:55:47.749,2.0.92,8.0,neoml,,,,89.0,,,https://pypi.org/project/neoml,2022-05-31 17:55:38.000,,89.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
718,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2022-06-21 21:35:50.000000,2020-04-25 18:37:42,198.0,,96,24.0,47.0,19.0,35.0,695,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,20,False,2019-08-08 01:24:38.000,0.0.9,9.0,matrixprofile-ts,,,,1172.0,19.0,19.0,https://pypi.org/project/matrixprofile-ts,2019-08-08 01:24:38.000,,1172.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
719,finetune,IndicoDataSolutions/finetune,nlp,,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000,2022-12-19 15:32:12.000000,2022-06-16 10:06:33,1489.0,,71,34.0,605.0,23.0,117.0,665,Scikit-learn style model finetuning for NLP.,19.0,20,True,2020-01-10 22:42:24.000,0.8.6,38.0,finetune,,"['tensorflow', 'sklearn']",,134.0,11.0,9.0,https://pypi.org/project/finetune,2021-12-20 14:14:00.000,2.0,134.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
720,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2021-11-15 17:46:29.000000,2019-10-21 07:52:07,46.0,,51,29.0,11.0,11.0,15.0,623,Log TensorBoard events without touching TensorFlow.,5.0,20,False,2018-02-08 07:28:51.000,0.1.0,5.0,tensorboard_logger,,,,17449.0,51.0,,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000,51.0,17449.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
721,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2022-12-08 13:58:15.000000,2022-10-06 13:01:52,803.0,4.0,34,14.0,14.0,,19.0,545,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,20,True,2022-09-09 15:00:41.386,3.1.2,26.0,opytimizer,,,,2062.0,10.0,10.0,https://pypi.org/project/opytimizer,2022-05-04 20:51:15.000,,2062.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
722,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,MPL-2.0,2022-01-04 10:29:46.000,2022-12-15 06:45:25.000000,2022-12-15 06:45:21,441.0,176.0,25,8.0,6.0,31.0,102.0,450,A open-source tool to run reproducible ML workflows in the cloud.,6.0,20,True,2022-12-06 14:42:01.000,0.0.14,96.0,dstack,,,,494.0,,,https://pypi.org/project/dstack,2022-06-29 12:25:08.000,,494.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
723,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2021-02-24 14:21:28.000000,2019-10-22 07:18:40,362.0,,91,29.0,11.0,35.0,8.0,438,A python library for Bayesian time series modeling.,6.0,20,False,2016-11-06 01:43:35.000,0.1.1,13.0,pydlm,,,,32963.0,29.0,27.0,https://pypi.org/project/pydlm,2018-12-19 10:27:54.000,2.0,32963.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
724,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2021-01-13 23:05:23.000000,2020-06-10 01:07:39,253.0,,91,21.0,52.0,24.0,18.0,413,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,4.0,20,False,2020-06-10 01:53:55.000,0.4.3,7.0,rrcf,,,,6546.0,43.0,41.0,https://pypi.org/project/rrcf,2020-06-10 01:53:55.000,2.0,6546.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
725,small-text,webis-de/small-text,nlp,,https://github.com/webis-de/small-text,https://github.com/webis-de/small-text,MIT,2021-05-24 08:06:41.000,2022-12-18 22:59:52.000000,2022-11-27 22:59:46,346.0,29.0,39,26.0,1.0,6.0,18.0,372,Active Learning for Text Classification in Python.,2.0,20,True,2022-10-14 20:42:35.000,1.1.1,15.0,small-text,conda-forge/small-text,"['sklearn', 'pytorch']",,611.0,15.0,15.0,https://pypi.org/project/small-text,2022-06-14 12:48:38.000,,335.0,https://anaconda.org/conda-forge/small-text,2022-10-14 20:56:34.839,1382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
726,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,46,10.0,37.0,27.0,37.0,329,Data imputations library to preprocess datasets with missing data.,11.0,20,False,2019-04-29 02:31:32.000,0.0.8,8.0,impyute,,,,5448.0,165.0,162.0,https://pypi.org/project/impyute,2019-04-29 02:31:32.000,3.0,5448.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
727,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2021-07-07 00:44:10.000000,2021-07-07 00:44:07,58.0,,49,25.0,38.0,7.0,10.0,282,Distributed scikit-learn meta-estimators in PySpark.,7.0,20,False,2020-05-14 22:20:14.000,0.1.9,12.0,sk-dist,,"['sklearn', 'spark']",,237480.0,16.0,14.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000,2.0,237480.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
728,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,https://github.com/maximtrp/scikit-posthocs,https://github.com/maximtrp/scikit-posthocs,MIT,2017-06-22 19:41:37.000,2022-08-21 20:24:17.000000,2022-08-21 20:24:17,487.0,,30,6.0,9.0,6.0,41.0,265,Multiple Pairwise Comparisons (Post Hoc) Tests in Python.,10.0,20,False,2022-05-07 07:58:05.000,0.7.0,22.0,scikit-posthocs,conda-forge/scikit-posthocs,['sklearn'],25.0,52460.0,21.0,,https://pypi.org/project/scikit-posthocs,2022-05-07 07:58:05.000,21.0,47167.0,https://anaconda.org/conda-forge/scikit-posthocs,2022-05-08 18:15:36.676,137620.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
729,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2022-12-20 10:30:06.000000,2022-12-20 10:30:02,299.0,33.0,64,22.0,302.0,19.0,44.0,243,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,30.0,20,False,2022-06-03 15:51:13.000,0.2.0,12.0,pipeline-dp,,,,171.0,,,https://pypi.org/project/pipeline-dp,2022-06-03 15:53:33.000,,171.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
730,pymdp,infer-actively/pymdp,others,,https://github.com/infer-actively/pymdp,https://github.com/infer-actively/pymdp,MIT,2019-11-27 19:03:35.000,2022-12-15 09:59:47.000000,2022-12-08 15:21:50,657.0,11.0,36,23.0,70.0,12.0,18.0,235,A Python implementation of active inference for Markov Decision Processes.,12.0,20,False,2022-12-08 15:31:56.000,0.0.7,7.0,inferactively-pymdp,,,,256.0,4.0,4.0,https://pypi.org/project/inferactively-pymdp,2022-04-25 20:52:24.000,,256.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
731,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12,153.0,,30,9.0,4.0,21.0,28.0,230,Yet another Python binding for fastText.,4.0,20,False,2018-12-08 15:32:09.000,0.4.6,13.0,pyfasttext,,,349.0,3530.0,279.0,266.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000,13.0,3525.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
732,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2022-11-22 18:22:21.000000,2022-11-22 18:22:05,556.0,7.0,32,21.0,609.0,21.0,125.0,217,Highly optimized inference engine for Binarized Neural Networks.,18.0,20,False,2022-08-25 08:27:32.000,0.8.0,17.0,larq-compute-engine,,,809.0,355.0,6.0,6.0,https://pypi.org/project/larq-compute-engine,2022-04-25 13:14:34.000,,332.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
733,OMLT,cog-imperial/omlt,model-serialisation,,https://github.com/cog-imperial/OMLT,https://github.com/cog-imperial/OMLT,BSD-3-Clause,2021-06-03 12:39:38.000,2022-11-28 08:00:21.000000,2022-11-28 08:00:21,399.0,15.0,36,13.0,58.0,9.0,23.0,177,Represent trained machine learning models as Pyomo optimization formulations.,13.0,20,False,2022-01-21 16:05:52.000,0.3.1,6.0,omlt,,,,15835.0,1.0,,https://pypi.org/project/omlt,2022-02-08 01:23:07.000,1.0,15835.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
