,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,trending,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
839,OpenRec,ylongqi/openrec,recommender-systems,,https://github.com/ylongqi/openrec,https://github.com/ylongqi/openrec,Apache-2.0,2017-11-29 16:04:40.000,2023-03-24 23:54:19.000000,2020-02-19 07:57:17,213.0,,84.0,36.0,47.0,5.0,12.0,406.0,OpenRec is an open-source and modular library for neural network-inspired recommendation algorithms.,11.0,16,False,2020-02-18 06:52:11.000,0.3.0,12.0,openrec,,,,,3.0,2.0,https://pypi.org/project/openrec,51.0,51.0,,,,,,,,3.0,,2020-02-18 06:52:11.000,1.0,,,,,,,,,,,,,,,,,,
840,ExplainX.ai,explainX/explainx,interpretability,,https://github.com/explainX/explainx,https://github.com/explainX/explainx,MIT,2020-06-16 14:27:15.000,2024-02-02 18:13:06.000000,2024-01-15 19:35:42,191.0,3.0,51.0,10.0,15.0,10.0,29.0,380.0,Explainable AI framework for data scientists. Explain & debug any blackbox machine learning model with a single line..,5.0,16,True,2021-02-07 11:06:21.000,2.407,56.0,explainx,,,,,,,https://pypi.org/project/explainx,387.0,387.0,,,,,,,,3.0,13.0,2021-02-04 16:44:24.000,,,,,,,,,,,,,,,,,,,
841,tfdeploy,riga/tfdeploy,model-serialisation,,https://github.com/riga/tfdeploy,https://github.com/riga/tfdeploy,BSD-3-Clause,2016-03-07 13:08:21.000,2024-01-02 09:08:58.000000,2024-01-02 09:08:58,172.0,2.0,38.0,22.0,5.0,11.0,23.0,352.0,Deploy tensorflow graphs for fast evaluation and export to tensorflow-less environments running numpy.,4.0,16,True,2017-03-30 10:51:26.000,0.4.2,22.0,tfdeploy,,,,['tensorflow'],2.0,,https://pypi.org/project/tfdeploy,69.0,69.0,,,,,,,,3.0,,2017-03-30 10:51:26.000,2.0,,,,,,,,,,,,,,,,,,
842,pdvega,altair-viz/pdvega,data-viz,,https://github.com/altair-viz/pdvega,https://github.com/altair-viz/pdvega,MIT,2018-01-11 21:30:27.000,2019-03-29 16:09:14.000000,2019-03-29 16:09:13,177.0,,33.0,24.0,21.0,17.0,10.0,345.0,Interactive plotting for Pandas using Vega-Lite.,9.0,16,False,,,1.0,pdvega,,,,,93.0,86.0,https://pypi.org/project/pdvega,85.0,85.0,,,,,,,,3.0,,2018-02-01 04:56:43.000,7.0,,,,,,,,,,,,,,,,,,
843,DeepGraph,deepgraph/deepgraph,graph,,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,BSD-3-Clause,2015-10-27 12:28:45.000,2023-10-03 23:52:47.440000,2023-07-17 09:18:00,166.0,,39.0,19.0,2.0,10.0,7.0,280.0,Analyze Data with Pandas-based Networks. Documentation:.,2.0,16,False,2020-10-01 13:20:38.000,0.2.3,13.0,deepgraph,conda-forge/deepgraph,,,['pandas'],8.0,8.0,https://pypi.org/project/deepgraph,334.0,4683.0,https://anaconda.org/conda-forge/deepgraph,2023-10-03 23:52:47.440,173977.0,,,,,3.0,,2020-10-01 13:18:38.000,,,,,,,,,,,,,,,,,,,
844,skift,shaypal5/skift,nlp,,https://github.com/shaypal5/skift,https://github.com/shaypal5/skift,MIT,2018-02-03 11:37:21.000,2022-06-07 15:07:07.000000,2022-06-07 15:07:04,141.0,,24.0,11.0,8.0,1.0,10.0,235.0,scikit-learn wrappers for Python fastText.,9.0,16,False,2022-02-14 13:45:54.000,0.0.23,18.0,skift,,,,['sklearn'],13.0,13.0,https://pypi.org/project/skift,887.0,887.0,,,,,,,,3.0,,2018-03-15 09:05:47.000,,,,,,,,,,,,,,,,,,,
845,chitra,gradsflow/chitra,ml-experiments,,https://github.com/aniketmaurya/chitra,https://github.com/aniketmaurya/chitra,Apache-2.0,2020-01-23 14:17:54.000,2024-01-01 20:21:14.000000,2023-12-06 19:59:05,370.0,1.0,38.0,6.0,132.0,,35.0,221.0,"A multi-functional library for full-stack Deep Learning. Simplifies Model Building, API development, and Model..",14.0,16,False,2021-11-26 17:10:22.000,0.2.0,38.0,chitra,conda-forge/chitra,,,,1.0,,https://pypi.org/project/chitra,581.0,696.0,https://anaconda.org/conda-forge/chitra,2023-06-18 08:40:33.534,2879.0,,,,,3.0,,2022-01-09 08:50:45.005,1.0,,aniketmaurya/chitra,,,,,,,,,,,,,,,,
846,steppy,minerva-ml/steppy,ml-experiments,,https://github.com/minerva-ml/steppy,https://github.com/minerva-ml/steppy,MIT,2018-01-15 09:40:49.000,2018-11-23 09:49:59.000000,2018-11-23 09:47:34,69.0,,32.0,14.0,54.0,16.0,50.0,136.0,"Lightweight, Python library for fast and reproducible experimentation.",7.0,16,False,2018-11-23 09:49:59.000,0.1.16,16.0,steppy,,,,,56.0,51.0,https://pypi.org/project/steppy,42.0,42.0,,,,,,,,3.0,,2018-11-23 09:49:59.000,5.0,,,,,,,,,,,,,,,,,,
847,dabl,amueller/dabl,sklearn-utils,,https://github.com/amueller/dabl,https://github.com/amueller/dabl,BSD-3-Clause,2020-01-30 18:26:49.000,2024-01-09 19:00:03.000000,2024-01-09 18:05:38,305.0,3.0,9.0,5.0,3.0,1.0,,127.0,Data Analysis Baseline Library.,24.0,16,False,2023-02-28 01:21:03.335,0.2.5,17.0,dabl,,,,['sklearn'],1.0,,https://pypi.org/project/dabl,4855.0,4855.0,,,,,,,,3.0,,2024-01-09 18:32:27.000,1.0,,,,,,,,,,,,,,,,,,
848,Euler,alibaba/euler,graph,,https://github.com/alibaba/euler,https://github.com/alibaba/euler,Apache-2.0,2019-01-10 06:32:32.000,2023-08-19 12:30:48.000000,2020-07-29 05:53:01,8.0,,560.0,141.0,28.0,217.0,102.0,2869.0,A distributed graph deep learning framework.,5.0,15,False,2020-07-07 02:24:18.000,2.0.0,2.0,euler-gl,,,,['tensorflow'],,,https://pypi.org/project/euler-gl,9.0,9.0,,,,,,,,3.0,,2019-04-10 01:53:45.000,,,,,,,,,,,,,,,,,,,
849,ZhuSuan,thu-ml/zhusuan,probabilistics,,https://github.com/thu-ml/zhusuan,https://github.com/thu-ml/zhusuan,MIT,2016-07-18 13:31:38.000,2022-12-17 20:33:19.000000,2019-08-05 10:00:04,439.0,,423.0,143.0,72.0,12.0,53.0,2198.0,"A probabilistic programming library for Bayesian deep learning, generative models, based on Tensorflow.",20.0,15,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
850,OpenNE,thunlp/OpenNE,graph,,https://github.com/thunlp/OpenNE,https://github.com/thunlp/OpenNE,MIT,2017-10-08 04:58:20.000,2024-01-10 11:53:25.000000,2024-01-10 11:53:25,104.0,5.0,483.0,68.0,26.0,5.0,97.0,1667.0,An Open-Source Package for Network Embedding (NE).,12.0,15,True,,,,,,,,['tensorflow'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
851,Medical Detection Toolkit,MIC-DKFZ/medicaldetectiontoolkit,medical-data,,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,Apache-2.0,2018-10-12 12:34:57.000,2024-01-23 02:21:18.000000,2022-04-04 08:29:54,41.0,,294.0,54.0,21.0,42.0,85.0,1254.0,"The Medical Detection Toolkit contains 2D + 3D implementations of prevalent object detectors such as Mask R-CNN,..",3.0,15,False,,,,,,,,['pytorch'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
852,BLINK,facebookresearch/BLINK,nlp,,https://github.com/facebookresearch/BLINK,https://github.com/facebookresearch/BLINK,MIT,2019-09-25 21:27:44.000,2023-09-21 16:18:30.000000,2021-04-02 03:03:34,211.0,,218.0,40.0,40.0,60.0,34.0,1111.0,Entity Linker solution.,16.0,15,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
853,TextBox,RUCAIBox/TextBox,nlp,,https://github.com/RUCAIBox/TextBox,https://github.com/RUCAIBox/TextBox,MIT,2020-11-08 07:35:46.000,2023-07-27 14:39:30.000000,2023-05-18 02:26:52,1358.0,,115.0,19.0,295.0,3.0,69.0,1047.0,TextBox 2.0 is a text generation library with pre-trained language models.,18.0,15,True,2022-12-28 02:06:22.000,2.0.0,10.0,textbox,,,,,5.0,5.0,https://pypi.org/project/textbox,2.0,2.0,,,,,,,,3.0,,2021-04-15 09:35:06.000,,,,,,,,,,,,,,,,,,,
854,MedicalTorch,perone/medicaltorch,medical-data,,https://github.com/perone/medicaltorch,https://github.com/perone/medicaltorch,Apache-2.0,2018-02-27 02:50:07.000,2022-12-27 06:48:51.000000,2021-04-16 18:50:54,57.0,,121.0,50.0,21.0,15.0,9.0,829.0,A medical imaging framework for Pytorch.,8.0,15,False,2018-11-24 00:33:11.000,0.2,2.0,medicaltorch,,,,['pytorch'],14.0,14.0,https://pypi.org/project/medicaltorch,59.0,59.0,,,,,,,,3.0,,2018-11-24 00:29:36.000,,,,,,,,,,,,,,,,,,,
855,Translate,pytorch/translate,nlp,,https://github.com/pytorch/translate,https://github.com/pytorch/translate,BSD-3-Clause,2018-04-24 16:44:04.000,2023-04-27 20:56:00.000000,2022-06-10 23:04:56,813.0,,196.0,43.0,667.0,28.0,27.0,809.0,Translate - a PyTorch Language Library.,88.0,15,False,,,1.0,pytorch-translate,,,,['pytorch'],,,https://pypi.org/project/pytorch-translate,18.0,18.0,,,,,,,,3.0,,2018-05-01 19:59:40.000,,,,,,,,,,,,,,,,,,,
856,SpeedTorch,Santosh-Gupta/SpeedTorch,gpu-utilities,,https://github.com/Santosh-Gupta/SpeedTorch,https://github.com/Santosh-Gupta/SpeedTorch,MIT,2019-09-07 18:57:52.000,2020-02-21 23:13:29.000000,2020-02-21 23:13:28,170.0,,39.0,26.0,4.0,4.0,2.0,672.0,Library for faster pinned CPU - GPU transfer in Pytorch.,3.0,15,False,2020-01-06 05:27:17.000,0.1.6,14.0,SpeedTorch,,,,['pytorch'],7.0,5.0,https://pypi.org/project/SpeedTorch,116.0,116.0,,,,,,,,3.0,,2020-01-06 05:27:17.000,2.0,,,,,,,,,,,,,,,,,,
857,KD-Lib,SforAiDl/KD_Lib,others,,https://github.com/SforAiDl/KD_Lib,https://github.com/SforAiDl/KD_Lib,MIT,2020-05-10 13:08:42.000,2023-03-01 21:06:37.000000,2023-03-01 21:03:09,298.0,,52.0,17.0,83.0,18.0,49.0,567.0,A Pytorch Knowledge Distillation library for benchmarking and extending works in the domains of Knowledge..,6.0,15,True,2022-05-18 08:35:04.000,0.0.32,8.0,KD-Lib,,,,['pytorch'],,,https://pypi.org/project/KD-Lib,58.0,58.0,,,,,,,,3.0,,2022-05-18 08:35:04.000,,,,,,,,,,,,,,,,,,,
858,kglib,vaticle/kglib,graph,,https://github.com/vaticle/typedb-ml,https://github.com/vaticle/typedb-ml,Apache-2.0,2018-09-16 16:46:48.000,2023-11-18 17:08:08.000000,2023-11-18 17:08:08,508.0,1.0,98.0,39.0,106.0,12.0,51.0,548.0,TypeDB-ML is the Machine Learning integrations library for TypeDB.,11.0,15,True,2022-07-29 11:37:34.000,0.3.0,8.0,grakn-kglib,,,,,,,https://pypi.org/project/grakn-kglib,104.0,107.0,,,,,,,,3.0,220.0,2020-08-19 15:39:10.000,,,vaticle/typedb-ml,,,,,,,,,,,,,,,,
859,atspy,firmai/atspy,time-series-data,,https://github.com/firmai/atspy,https://github.com/firmai/atspy,MIT,2020-01-28 05:00:10.000,2022-11-21 21:55:23.000000,2021-12-18 09:26:18,99.0,,89.0,21.0,18.0,22.0,2.0,506.0,AtsPy: Automated Time Series Models in Python (by @firmai).,5.0,15,False,2020-11-12 16:10:48.000,zen,39.0,atspy,,,,,10.0,10.0,https://pypi.org/project/atspy,243.0,243.0,,,,,,,,3.0,,2020-04-24 18:16:15.000,,,,,,,,,,,,,,,,,,,
860,NeuralCompression,facebookresearch/NeuralCompression,others,,https://github.com/facebookresearch/NeuralCompression,https://github.com/facebookresearch/NeuralCompression,MIT,2021-07-09 15:14:13.000,2024-02-09 14:43:06.000000,2024-02-09 14:43:00,137.0,2.0,42.0,20.0,166.0,3.0,63.0,441.0,A collection of tools for neural compression enthusiasts.,9.0,15,True,2023-10-03 14:26:28.000,0.3.1,6.0,neuralcompression,,,,,,,https://pypi.org/project/neuralcompression,94.0,94.0,,,,,,,,3.0,,2023-10-03 14:26:28.000,,,,,,,,,,,,,,,,,,,
861,Pywick,achaiah/pywick,pytorch-utils,,https://github.com/achaiah/pywick,https://github.com/achaiah/pywick,MIT,2019-03-25 15:42:47.000,2022-02-04 15:57:11.000000,2021-10-22 03:09:17,149.0,,38.0,16.0,39.0,2.0,13.0,398.0,High-level batteries-included neural network training library for Pytorch.,4.0,15,False,2021-10-22 03:19:11.000,0.6.5,8.0,pywick,,,,['pytorch'],9.0,9.0,https://pypi.org/project/pywick,76.0,76.0,,,,,,,,3.0,,2021-10-22 03:19:11.000,,,,,,,,,,,,,,,,,,,
862,interpret-text,interpretml/interpret-text,interpretability,,https://github.com/interpretml/interpret-text,https://github.com/interpretml/interpret-text,MIT,2019-09-04 16:39:48.000,2024-02-05 16:37:11.000000,2024-02-05 16:37:10,152.0,4.0,67.0,20.0,177.0,87.0,17.0,392.0,A library that incorporates state-of-the-art explainers for text-based machine learning models and visualizes the..,18.0,15,True,2021-12-07 15:12:02.000,0.1.3,5.0,interpret-text,,,,['jupyter'],,,https://pypi.org/project/interpret-text,82.0,82.0,,,,,,,,3.0,,2021-12-07 01:57:31.000,,,,,,,,,,,,,,,,,,,
863,Adversary,airbnb/artificial-adversary,adversarial,,https://github.com/airbnb/artificial-adversary,https://github.com/airbnb/artificial-adversary,MIT,2018-08-08 04:42:11.000,2023-06-16 19:21:01.312000,2018-08-29 15:31:30,15.0,,57.0,19.0,6.0,6.0,,389.0,Tool to generate adversarial text examples and test machine learning models against them.,5.0,15,False,2018-08-29 15:14:41.000,1.1.1,3.0,Adversary,conda-forge/artificial-adversary,,,,10.0,9.0,https://pypi.org/project/Adversary,41.0,179.0,https://anaconda.org/conda-forge/artificial-adversary,2023-06-16 19:21:01.312,5935.0,,,,,3.0,,2018-08-29 15:14:41.000,1.0,,,,,,,,,,,,,,,,,,
864,ptgnn,microsoft/ptgnn,graph,,https://github.com/microsoft/ptgnn,https://github.com/microsoft/ptgnn,MIT,2020-05-12 08:42:30.000,2022-02-01 17:31:29.000000,2022-02-01 17:31:29,99.0,,39.0,12.0,17.0,2.0,5.0,370.0,A PyTorch Graph Neural Network Library.,8.0,15,False,2021-10-21 21:43:04.000,0.10.4,18.0,ptgnn,,,,['pytorch'],3.0,3.0,https://pypi.org/project/ptgnn,424.0,424.0,,,,,,,,3.0,,2021-10-21 21:43:04.000,,,,,,,,,,,,,,,,,,,
865,data-describe,data-describe/data-describe,data-viz,,https://github.com/data-describe/data-describe,https://github.com/data-describe/data-describe,Apache-2.0,2020-05-04 17:58:14.000,2023-02-22 05:20:46.000000,2021-11-19 06:05:15,700.0,,18.0,13.0,271.0,70.0,175.0,295.0,datadescribe: Pythonic EDA Accelerator for Data Science.,13.0,15,False,,,5.0,data-describe,,,,,,,https://pypi.org/project/data-describe,577.0,577.0,,,,,,,,3.0,,2020-12-03 23:07:43.000,,,,,,,,,,,,,,,,,,,
866,nx-altair,Zsailer/nx_altair,data-viz,,https://github.com/Zsailer/nx_altair,https://github.com/Zsailer/nx_altair,MIT,2018-05-13 00:10:12.000,2023-09-27 23:13:07.000000,2020-06-02 21:10:26,51.0,,27.0,11.0,15.0,6.0,4.0,221.0,Draw interactive NetworkX graphs with Altair.,3.0,15,False,2020-06-02 21:11:12.000,0.1.6,8.0,nx-altair,,,,['jupyter'],8.0,,https://pypi.org/project/nx-altair,588.0,588.0,,,,,,,,3.0,,2020-06-02 21:11:12.000,8.0,,,,,,,,,,,,,,,,,,
867,HugsVision,qanastek/HugsVision,image,,https://github.com/qanastek/HugsVision,https://github.com/qanastek/HugsVision,MIT,2021-08-12 21:46:08.000,2023-08-13 00:37:26.000000,2023-01-22 01:25:39,75.0,,18.0,5.0,2.0,16.0,23.0,188.0,HugsVision is a easy to use huggingface wrapper for state-of-the-art computer vision.,2.0,15,False,2023-01-22 01:21:35.467,0.75.5,78.0,hugsvision,,,,['huggingface'],11.0,11.0,https://pypi.org/project/hugsvision,476.0,476.0,,,,,,,,3.0,,2023-01-22 01:21:35.467,,,,,,,,,,,,,,,,,,,
868,Collie,ShopRunner/collie,recommender-systems,,https://github.com/ShopRunner/collie,https://github.com/ShopRunner/collie,BSD-3-Clause,2021-04-12 20:54:06.000,2023-10-25 21:33:40.000000,2023-03-31 15:44:32,231.0,,20.0,28.0,52.0,7.0,7.0,104.0,"A library for preparing, training, and evaluating scalable deep learning hybrid recommender systems using PyTorch.",15.0,15,False,2023-03-31 16:09:03.477,1.3.1,10.0,collie,,,,['pytorch'],41.0,41.0,https://pypi.org/project/collie,107.0,107.0,,,,,,,,3.0,,2022-01-18 23:07:16.000,,,,,,,,,,,,,,,,,,,
869,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/geohot/tinygrad,https://github.com/geohot/tinygrad,MIT,2024-02-09 11:06:46.000,2024-02-09 11:03:46.000000,2024-01-23 19:41:22,3456.0,646.0,,1.0,,,,28.0,You like pytorch? You like micrograd? You love tinygrad!.,266.0,15,False,,,,,,,,['pytorch'],20.0,20.0,,,,,,,,,,,3.0,,,,-17.0,,,,,,,,,,,,,,,,,
870,GraphSAGE,williamleif/GraphSAGE,graph,,https://github.com/williamleif/GraphSAGE,https://github.com/williamleif/GraphSAGE,MIT,2017-05-29 15:36:22.000,2022-11-21 22:24:51.000000,2018-09-19 19:27:00,59.0,,818.0,78.0,34.0,116.0,59.0,3247.0,Representation learning on large graphs using stochastic graph convolutions.,9.0,14,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
871,Skater,oracle/Skater,interpretability,,https://github.com/oracle/Skater,https://github.com/oracle/Skater,UPL-1.0,2017-01-26 05:45:42.000,2023-09-18 15:13:22.392000,,,,182.0,,,72.0,,1067.0,Python Library for Model Interpretation/Explanations.,7.0,14,False,2018-09-21 07:03:32.000,1.1.2,23.0,skater,conda-forge/skater,,,,1.0,,https://pypi.org/project/skater,309.0,1783.0,https://anaconda.org/conda-forge/skater,2023-09-18 15:13:22.392,63414.0,,,,,3.0,,2018-09-21 07:03:32.000,1.0,,,,,,,,,,,,,,,,,,
872,Fiber,uber/fiber,distributed-ml,,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000,2023-03-19 22:55:22.000000,2021-03-15 07:00:08,66.0,,112.0,21.0,37.0,20.0,8.0,1041.0,Distributed Computing for AI Made Simple.,5.0,14,False,2020-07-09 03:28:28.000,0.2.1,6.0,fiber,,,,,1.0,,https://pypi.org/project/fiber,90.0,90.0,,,,,,,,3.0,,2020-07-09 03:28:28.000,1.0,,,,,,,,,,,,,,,,,,
873,tsaug,arundo/tsaug,time-series-data,,https://github.com/arundo/tsaug,https://github.com/arundo/tsaug,Apache-2.0,2019-09-27 00:38:05.000,2023-01-11 11:16:16.000000,2020-04-17 02:46:38,10.0,,36.0,12.0,8.0,9.0,3.0,328.0,A Python package for time series augmentation.,4.0,14,False,2020-04-17 02:50:25.000,0.2.1,4.0,tsaug,,,,,2.0,,https://pypi.org/project/tsaug,1205.0,1205.0,,,,,,,,3.0,,2020-04-17 02:50:25.000,2.0,,,,,,,,,,,,,,,,,,
874,TorchDrift,torchdrift/torchdrift,pytorch-utils,,https://github.com/TorchDrift/TorchDrift,https://github.com/TorchDrift/TorchDrift,Apache-2.0,2021-02-10 09:27:48.000,2022-08-26 08:15:45.000000,2022-08-26 08:15:45,38.0,,15.0,11.0,6.0,9.0,6.0,300.0,Drift Detection for your PyTorch Models.,4.0,14,False,2021-03-08 12:21:48.000,0.1.0,3.0,torchdrift,,,,['pytorch'],26.0,26.0,https://pypi.org/project/torchdrift,94.0,94.0,,,,,,,,3.0,,2021-03-08 12:51:05.000,,,,,,,,,,,,,,,,,,,
875,backprop,backprop-ai/backprop,model-serialisation,,https://github.com/backprop-ai/backprop,https://github.com/backprop-ai/backprop,Apache-2.0,2020-10-30 15:25:14.000,2021-05-03 09:15:25.000000,2021-05-03 09:15:21,219.0,,11.0,16.0,14.0,5.0,4.0,240.0,"Backprop makes it simple to use, finetune, and deploy state-of-the-art ML models.",8.0,14,False,2021-04-20 13:53:12.000,0.1.2,14.0,backprop,,,,,2.0,2.0,https://pypi.org/project/backprop,208.0,208.0,,,,,,,,3.0,,2021-04-20 13:53:12.000,,,,,,,,,,,,,,,,,,,
876,Torch Points 3D,nicolas-chaulet/torch-points3d,image,,https://github.com/nicolas-chaulet/torch-points3d,https://github.com/nicolas-chaulet/torch-points3d,BSD-3-Clause,2022-01-09 14:41:37.000,2021-12-10 20:17:18.000000,2021-12-10 20:17:18,1788.0,,42.0,1.0,,,,179.0,Pytorch framework for doing deep learning on point clouds.,29.0,14,False,,,,torch-points3d,,,,['pytorch'],,,https://pypi.org/project/torch-points3d,646.0,646.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
877,jaxdf,ucl-bug/jaxdf,jax-utils,,https://github.com/ucl-bug/jaxdf,https://github.com/ucl-bug/jaxdf,LGPL-3.0,2021-09-08 16:38:46.000,2024-01-29 08:15:23.000000,2023-11-24 19:47:45,314.0,14.0,7.0,8.0,125.0,7.0,9.0,105.0,A JAX-based research framework for writing differentiable numerical simulators with arbitrary discretizations.,4.0,14,False,2023-11-24 19:49:33.000,0.2.7,9.0,,,,,['jax'],4.0,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
878,ENAS,carpedm20/ENAS-pytorch,hyperopt,,https://github.com/carpedm20/ENAS-pytorch,https://github.com/carpedm20/ENAS-pytorch,Apache-2.0,2018-02-15 04:54:37.000,2023-07-06 21:33:33.000000,2020-06-16 07:23:32,53.0,,481.0,110.0,12.0,39.0,8.0,2671.0,PyTorch implementation of Efficient Neural Architecture Search via Parameters Sharing.,6.0,13,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
879,ml-ane-transformers,apple/ml-ane-transformers,model-serialisation,,https://github.com/apple/ml-ane-transformers,https://github.com/apple/ml-ane-transformers,,2022-06-03 16:36:06.000,2023-04-25 09:24:38.000000,2022-08-09 04:03:14,5.0,,77.0,46.0,4.0,3.0,,2430.0,Reference implementation of the Transformer architecture optimized for Apple Neural Engine (ANE).,1.0,13,False,2022-08-09 04:22:55.000,0.1.3,4.0,ane-transformers,,,,['pytorch'],1.0,,https://pypi.org/project/ane-transformers,1447.0,1449.0,,,,,,,,3.0,54.0,2022-08-09 04:22:00.465,1.0,,,,,,,,,,,,,,,,,,
880,traingenerator,jrieke/traingenerator,others,,https://github.com/jrieke/traingenerator,https://github.com/jrieke/traingenerator,MIT,2020-12-03 16:47:16.000,2023-08-23 08:35:09.000000,2022-06-30 14:05:23,118.0,,175.0,38.0,10.0,13.0,3.0,1337.0,A web app to generate template code for machine learning.,3.0,13,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
881,GraphVite,DeepGraphLearning/graphvite,graph,,https://github.com/DeepGraphLearning/graphvite,https://github.com/DeepGraphLearning/graphvite,Apache-2.0,2019-07-16 15:48:20.000,2023-06-16 16:16:18.265000,2021-01-14 02:18:46,15.0,,148.0,32.0,,53.0,59.0,1179.0,GraphVite: A General and High-performance Graph Embedding System.,1.0,13,False,,,4.0,,milagraph/graphvite,,,,,,,,86.0,https://anaconda.org/milagraph/graphvite,2023-06-16 16:16:18.265,4686.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
882,rliable,google-research/rliable,reinforcement-learning,,https://github.com/google-research/rliable,https://github.com/google-research/rliable,Apache-2.0,2021-08-20 00:41:06.000,2024-01-29 19:20:57.000000,2024-01-29 19:20:57,64.0,1.0,42.0,11.0,8.0,2.0,12.0,674.0,"[NeurIPS21 Outstanding Paper] Library for reliable evaluation on RL and ML benchmarks, even with only a handful of..",6.0,13,True,,,,rliable`,,,,,118.0,118.0,https://pypi.org/project/rliable`,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
883,TransferNLP,feedly/transfer-nlp,nlp,,https://github.com/feedly/transfer-nlp,https://github.com/feedly/transfer-nlp,MIT,2019-03-12 20:00:31.000,2020-05-28 19:00:02.000000,2020-05-28 17:31:53,465.0,,19.0,12.0,57.0,4.0,20.0,291.0,NLP library designed for reproducible experimentation management.,7.0,13,False,2020-05-28 19:00:02.000,0.1.6,8.0,transfer-nlp,,,,['pytorch'],,,https://pypi.org/project/transfer-nlp,67.0,67.0,,,,,,,,3.0,,2020-05-28 19:00:02.000,,,,,,,,,,,,,,,,,,,
884,ONNX-T5,abelriboulot/onnxt5,nlp,,https://github.com/abelriboulot/onnxt5,https://github.com/abelriboulot/onnxt5,Apache-2.0,2020-08-01 09:38:35.000,2022-11-02 18:43:57.000000,2021-01-28 09:24:52,74.0,,28.0,8.0,6.0,8.0,8.0,244.0,"Summarization, translation, sentiment-analysis, text-generation and more at blazing speed using a T5 version..",4.0,13,False,2021-01-28 09:24:24.000,0.1.9,9.0,onnxt5,,,,,1.0,1.0,https://pypi.org/project/onnxt5,60.0,60.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
885,NeuralQA,victordibia/neuralqa,nlp,,https://github.com/victordibia/neuralqa,https://github.com/victordibia/neuralqa,MIT,2020-05-19 03:55:56.000,2023-06-07 20:12:03.000000,2020-12-16 17:41:37,312.0,,33.0,8.0,72.0,20.0,8.0,230.0,NeuralQA: A Usable Library for Question Answering on Large Datasets with BERT.,3.0,13,False,,,,neuralqa,,,,,4.0,4.0,https://pypi.org/project/neuralqa,112.0,112.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
886,textvec,textvec/textvec,nlp,,https://github.com/textvec/textvec,https://github.com/textvec/textvec,MIT,2018-04-12 14:03:53.000,2024-01-09 14:26:49.000000,2024-01-09 14:26:42,74.0,1.0,26.0,8.0,16.0,4.0,6.0,191.0,Text vectorization tool to outperform TFIDF for classification tasks.,11.0,13,False,2019-09-12 07:41:04.000,2.0,4.0,textvec,,,,['sklearn'],4.0,4.0,https://pypi.org/project/textvec,50.0,50.0,,,,,,,,3.0,,2020-12-03 14:17:09.000,,,,,,,,,,,,,,,,,,,
