,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,bitbucket_id
825,MedicalTorch,perone/medicaltorch,,medical-data,https://github.com/perone/medicaltorch,https://github.com/perone/medicaltorch,Apache-2.0,2018-02-27 02:50:07.000000,2021-04-16 18:50:54.000000,2021-04-16 18:50:54.000000,110,14.0,9.0,737.0,57.0,A medical imaging framework for Pytorch.,8.0,15,True,2018-11-24 00:33:11.000000,0.2,2.0,medicaltorch,,,,['pytorch'],11.0,11.0,https://pypi.org/project/medicaltorch,2018-11-24 00:29:36.000000,,96.0,96.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
826,madgrad,facebookresearch/madgrad,,pytorch-utils,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000000,2021-04-01 13:54:29.000000,2021-04-01 13:46:36.000000,49,2.0,7.0,709.0,12.0,MADGRAD Optimization Method.,1.0,15,True,,,2.0,madgrad,,,,['pytorch'],13.0,13.0,https://pypi.org/project/madgrad,2021-04-01 13:54:29.000000,,6381.0,6381.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
827,Translate,pytorch/translate,,nlp,https://github.com/pytorch/translate,https://github.com/pytorch/translate,BSD-3-Clause,2018-04-24 16:44:04.000000,2021-06-30 10:47:11.000000,2021-05-05 05:16:56.000000,169,66.0,27.0,703.0,807.0,Translate - a PyTorch Language Library.,86.0,15,True,,,1.0,pytorch-translate,,,,['pytorch'],,,https://pypi.org/project/pytorch-translate,2018-05-01 19:59:40.000000,,13.0,13.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
828,textflint,textflint/textflint,,adversarial,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000000,2021-07-25 11:25:11.000000,2021-07-11 12:35:29.000000,71,1.0,14.0,482.0,154.0,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,11.0,15,False,2021-07-09 03:21:27.000000,0.0.4,4.0,textflint,,,,,1.0,1.0,https://pypi.org/project/textflint,2021-07-09 03:21:27.000000,,138.0,138.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
829,pytorch_tabular,manujosephv/pytorch_tabular,,tabular,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000000,2021-07-09 00:52:53.000000,2021-07-09 00:52:53.000000,32,12.0,16.0,368.0,,A standard framework for modelling Deep Learning Models for tabular data.,2.0,15,True,2021-06-20 06:57:47.000000,0.6.0,7.0,pytorch_tabular,,,,['pytorch'],,,https://pypi.org/project/pytorch_tabular,2021-06-20 06:57:47.000000,,964.0,964.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
830,tfdeploy,riga/tfdeploy,,model-serialisation,https://github.com/riga/tfdeploy,https://github.com/riga/tfdeploy,BSD-3-Clause,2016-03-07 13:08:21.000000,2021-01-08 09:52:54.000000,2021-01-08 09:52:49.000000,38,10.0,23.0,346.0,170.0,Deploy tensorflow graphs for fast evaluation and export to tensorflow-less environments running numpy.,4.0,15,True,2017-03-30 10:51:26.000000,0.4.2,22.0,tfdeploy,,,,['tensorflow'],2.0,,https://pypi.org/project/tfdeploy,2017-03-30 10:51:26.000000,2.0,105.0,105.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
831,TransferNLP,feedly/transfer-nlp,,nlp,https://github.com/feedly/transfer-nlp,https://github.com/feedly/transfer-nlp,MIT,2019-03-12 20:00:31.000000,2020-05-28 19:00:02.000000,2020-05-28 17:31:53.000000,18,4.0,20.0,287.0,465.0,NLP library designed for reproducible experimentation management.,7.0,15,False,2020-05-28 19:00:02.000000,0.1.6,8.0,transfer-nlp,,,,['pytorch'],,,https://pypi.org/project/transfer-nlp,2020-05-28 19:00:02.000000,,171.0,171.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
832,data-describe,data-describe/data-describe,,data-viz,https://github.com/data-describe/data-describe,https://github.com/data-describe/data-describe,Apache-2.0,2020-05-04 17:58:14.000000,2021-07-02 20:30:09.000000,2021-03-02 19:30:45.000000,15,69.0,175.0,285.0,695.0,datadescribe: Pythonic EDA Accelerator for Data Science.,14.0,15,False,,,5.0,data-describe,,,,,,,https://pypi.org/project/data-describe,2020-12-03 23:07:43.000000,,213.0,213.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
833,interpret-text,interpretml/interpret-text,,interpretability,https://github.com/interpretml/interpret-text,https://github.com/interpretml/interpret-text,MIT,2019-09-04 16:39:48.000000,2021-06-17 01:09:14.000000,2021-03-02 02:33:00.000000,48,30.0,16.0,259.0,143.0,A library that incorporates state-of-the-art explainers for text-based machine learning models and visualizes the..,17.0,15,False,2020-05-20 23:42:32.000000,0.1.2,3.0,interpret-text,,,,['jupyter'],,,https://pypi.org/project/interpret-text,2020-05-20 23:42:32.000000,,101.0,101.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
834,launchpad,deepmind/launchpad,,distributed-ml,https://github.com/deepmind/launchpad,https://github.com/deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000000,2021-07-29 13:19:58.000000,2021-07-29 13:19:22.000000,11,,10.0,207.0,116.0,Launchpad is a library that simplifies writing distributed programs and seamlessly launching them on a range of..,10.0,15,False,2021-07-19 14:37:01.000000,0.3.1,4.0,dm-launchpad,,,,['tensorflow'],,,https://pypi.org/project/dm-launchpad,2021-07-19 14:37:01.000000,,189.0,189.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
835,NeuralQA,victordibia/neuralqa,,nlp,https://github.com/victordibia/neuralqa,https://github.com/victordibia/neuralqa,MIT,2020-05-19 03:55:56.000000,2021-06-08 12:29:19.000000,2020-12-16 17:41:37.000000,30,31.0,8.0,201.0,312.0,NeuralQA: A Usable Library for Question Answering on Large Datasets with BERT.,3.0,15,False,,,27.0,neuralqa,,,,,2.0,2.0,https://pypi.org/project/neuralqa,2020-09-18 17:54:50.000000,,144.0,144.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
836,backprop,backprop-ai/backprop,,model-serialisation,https://github.com/backprop-ai/backprop,https://github.com/backprop-ai/backprop,Apache-2.0,2020-10-30 15:25:14.000000,2021-05-03 09:15:25.000000,2021-05-03 09:15:21.000000,9,,4.0,197.0,,"Backprop makes it simple to use, finetune, and deploy state-of-the-art ML models.",8.0,15,False,2021-04-20 13:53:12.000000,0.1.2,14.0,backprop,,,,,,,https://pypi.org/project/backprop,2021-04-20 13:53:12.000000,,260.0,260.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
837,ONNX-T5,abelriboulot/onnxt5,,nlp,https://github.com/abelriboulot/onnxt5,https://github.com/abelriboulot/onnxt5,Apache-2.0,2020-08-01 09:38:35.000000,2021-01-28 09:26:15.000000,2021-01-28 09:24:52.000000,21,6.0,8.0,176.0,74.0,"Summarization, translation, sentiment-analysis, text-generation and more at blazing speed using a T5 version..",3.0,15,False,2021-01-28 09:26:15.000000,0.1.8,11.0,onnxt5,,,,,,,https://pypi.org/project/onnxt5,2021-01-28 09:26:15.000000,,562.0,562.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
838,Auptimizer,LGE-ARC-AdvancedAI/auptimizer,,hyperopt,https://github.com/LGE-ARC-AdvancedAI/auptimizer,https://github.com/LGE-ARC-AdvancedAI/auptimizer,GPL-3.0,2019-09-12 01:08:37.000000,2021-05-21 14:45:19.000000,2021-03-03 01:30:06.000000,21,1.0,5.0,173.0,79.0,An automatic ML model optimization tool.,11.0,15,False,2021-03-03 02:00:23.000000,2.0,7.0,auptimizer,,,,,,,https://pypi.org/project/auptimizer,2021-03-02 02:40:32.000000,,227.0,227.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
839,ModelChimp,ModelChimp/modelchimp,,ml-experiments,https://github.com/ModelChimp/modelchimp,https://github.com/ModelChimp/modelchimp,BSD-2-Clause,2018-11-05 08:39:03.000000,2021-07-28 23:47:08.000000,2021-02-15 13:37:13.000000,12,4.0,10.0,121.0,361.0,Experiment tracking for machine and deep learning projects.,3.0,15,False,2019-04-09 10:43:15.000000,0.4.0,37.0,modelchimp,,modelchimp/modelchimp-server,,,,,https://pypi.org/project/modelchimp,2019-04-09 10:41:20.000000,,179.0,198.0,,,,https://hub.docker.com/r/modelchimp/modelchimp-server,2019-04-09 10:15:09.532793,,639.0,3.0,,,,,,,,,,,,,,,,,,,,,
840,GraphSAGE,williamleif/GraphSAGE,,graph,https://github.com/williamleif/GraphSAGE,https://github.com/williamleif/GraphSAGE,MIT,2017-05-29 15:36:22.000000,2021-05-21 14:52:52.000000,2018-09-19 19:27:00.000000,672,87.0,58.0,2412.0,59.0,Representation learning on large graphs using stochastic graph convolutions.,9.0,14,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
841,ZhuSuan,thu-ml/zhusuan,,probabilistics,https://github.com/thu-ml/zhusuan,https://github.com/thu-ml/zhusuan,MIT,2016-07-18 13:31:38.000000,2020-01-09 14:51:27.000000,2019-08-05 10:00:04.000000,394,8.0,53.0,2060.0,439.0,"A probabilistic programming library for Bayesian deep learning, generative models, based on Tensorflow.",20.0,14,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
842,micrograd,karpathy/micrograd,,pytorch-utils,https://github.com/karpathy/micrograd,https://github.com/karpathy/micrograd,MIT,2020-04-13 04:31:18.000000,2021-06-24 12:28:13.000000,2020-04-18 19:15:25.000000,137,2.0,3.0,1765.0,24.0,A tiny scalar-valued autograd engine and a neural net library on top of it with PyTorch-like API.,2.0,14,False,2020-04-18 19:06:59.000000,0.1.0,1.0,micrograd,,,,['pytorch'],1.0,1.0,https://pypi.org/project/micrograd,2020-04-18 19:06:59.000000,0.0,45.0,45.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
843,AutoGL,THUMNLab/AutoGL,,graph,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000000,2021-07-15 13:32:28.000000,2021-07-15 13:26:50.000000,70,5.0,8.0,664.0,,An autoML framework & toolkit for machine learning on graphs.,9.0,14,True,2020-12-23 08:15:15.000000,0.1.1,2.0,auto-graph-learning,,,,['pytorch'],,,https://pypi.org/project/auto-graph-learning,2020-12-23 08:05:25.000000,,66.0,66.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
844,Anchor,marcotcr/anchor,,interpretability,https://github.com/marcotcr/anchor,https://github.com/marcotcr/anchor,BSD-2-Clause,2018-02-02 23:38:50.000000,2021-04-19 22:37:30.000000,2021-04-19 22:37:22.000000,88,18.0,46.0,656.0,42.0,Code for High-Precision Model-Agnostic Explanations paper.,8.0,14,True,,,8.0,anchor_exp,,,,,,,https://pypi.org/project/anchor_exp,2020-06-26 20:56:50.000000,,583.0,583.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
845,cuSignal,rapidsai/cusignal,,gpu-utilities,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000000,2021-07-20 20:31:25.000000,2021-07-20 20:29:25.000000,68,15.0,103.0,510.0,,GPU accelerated signal processing.,31.0,14,True,2021-06-09 16:42:33.000000,21.06.00,7.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
846,PandaPy,firmai/pandapy,,data-containers,https://github.com/firmai/pandapy,https://github.com/firmai/pandapy,MIT,2020-01-15 18:21:23.000000,2021-06-06 06:59:37.000000,2020-11-12 16:18:44.000000,49,2.0,1.0,478.0,83.0,PandaPy has the speed of NumPy and the usability of Pandas 10x to 50x faster (by @firmai).,3.0,14,True,2020-11-12 16:12:54.000000,zen,22.0,pandapy,,,,['pandas'],1.0,1.0,https://pypi.org/project/pandapy,2020-01-25 23:10:32.000000,,109.0,109.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
847,Adversary,airbnb/artificial-adversary,,adversarial,https://github.com/airbnb/artificial-adversary,https://github.com/airbnb/artificial-adversary,MIT,2018-08-08 04:42:11.000000,2018-10-14 05:34:44.000000,2018-08-29 15:31:30.000000,51,6.0,,352.0,15.0,Tool to generate adversarial text examples and test machine learning models against them.,5.0,14,False,2018-08-29 15:14:41.000000,1.1.1,3.0,Adversary,,,,,6.0,6.0,https://pypi.org/project/Adversary,2018-08-29 15:14:41.000000,0.0,105.0,105.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
848,textvec,textvec/textvec,,nlp,https://github.com/textvec/textvec,https://github.com/textvec/textvec,MIT,2018-04-12 14:03:53.000000,2020-12-03 14:23:11.000000,2020-12-03 14:23:04.000000,21,2.0,6.0,173.0,70.0,Text vectorization tool to outperform TFIDF for classification tasks.,4.0,14,False,2019-09-12 07:41:04.000000,2.0,4.0,textvec,,,,['sklearn'],4.0,4.0,https://pypi.org/project/textvec,2020-12-03 14:17:09.000000,,100.0,100.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
849,TorchDrift,torchdrift/torchdrift,,pytorch-utils,https://github.com/TorchDrift/TorchDrift,https://github.com/TorchDrift/TorchDrift,Apache-2.0,2021-02-10 09:27:48.000000,2021-06-29 11:52:29.000000,2021-06-29 11:52:29.000000,4,1.0,3.0,161.0,33.0,Drift Detection for your PyTorch Models.,2.0,14,False,2021-03-08 12:21:48.000000,0.1.0,3.0,torchdrift,,,,['pytorch'],9.0,9.0,https://pypi.org/project/torchdrift,2021-03-08 12:51:05.000000,,131.0,131.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
850,DeepNeuro,QTIM-Lab/DeepNeuro,,medical-data,https://github.com/QTIM-Lab/DeepNeuro,https://github.com/QTIM-Lab/DeepNeuro,MIT,2017-06-01 19:36:34.000000,2020-06-24 13:00:15.000000,2020-06-24 13:00:14.000000,32,27.0,16.0,103.0,285.0,A deep learning python package for neuroimaging data. Made by:.,6.0,14,False,2019-06-10 21:04:04.000000,0.2.3,6.0,deepneuro,,,,,1.0,1.0,https://pypi.org/project/deepneuro,2019-06-10 21:04:04.000000,,78.0,78.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
851,Hypermax,electricbrainio/hypermax,,hyperopt,https://github.com/electricbrainio/hypermax,https://github.com/electricbrainio/hypermax,BSD-3-Clause,2018-07-27 18:43:01.000000,2020-08-02 18:08:50.000000,2020-08-02 18:08:46.000000,14,3.0,1.0,97.0,207.0,"Better, faster hyper-parameter optimization.",9.0,14,False,2019-10-23 15:40:12.000000,0.5.1,11.0,hypermax,,,,,4.0,4.0,https://pypi.org/project/hypermax,2019-10-23 15:40:12.000000,,67.0,67.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
852,nptsne,biovault/nptsne,,data-viz,https://github.com/biovault/nptsne,https://github.com/biovault/nptsne,Apache-2.0,2019-06-28 08:40:25.000000,2021-06-30 15:55:11.000000,2021-02-03 08:52:27.000000,2,6.0,5.0,25.0,857.0,nptsne is a numpy compatible python binary package that offers a number of APIs for fast tSNE calculation.,3.0,14,False,2020-09-10 23:54:14.000000,1.1.0,2.0,nptsne,,,,,3.0,3.0,https://pypi.org/project/nptsne,2020-09-10 23:54:14.000000,,105.0,105.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
853,StarSpace,facebookresearch/StarSpace,,ml-frameworks,https://github.com/facebookresearch/StarSpace,https://github.com/facebookresearch/StarSpace,MIT,2017-06-28 17:50:18.000000,2021-04-23 05:17:29.000000,2019-12-13 19:03:25.000000,494,50.0,148.0,3638.0,138.0,"Learning embeddings for classification, retrieval and ranking.",17.0,13,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
854,OpenKE,thunlp/OpenKE,,graph,https://github.com/thunlp/OpenKE,https://github.com/thunlp/OpenKE,MIT,2017-10-08 11:20:23.000000,2021-04-06 08:24:33.000000,2021-04-06 08:24:50.000000,810,68.0,231.0,2652.0,97.0,An Open-Source Package for Knowledge Embedding (KE).,10.0,13,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
855,ENAS,carpedm20/ENAS-pytorch,,hyperopt,https://github.com/carpedm20/ENAS-pytorch,https://github.com/carpedm20/ENAS-pytorch,Apache-2.0,2018-02-15 04:54:37.000000,2020-12-09 18:13:03.000000,2020-06-16 07:23:32.000000,450,37.0,7.0,2460.0,53.0,PyTorch implementation of Efficient Neural Architecture Search via Parameters Sharing.,6.0,13,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
856,OpenNE,thunlp/OpenNE,,graph,https://github.com/thunlp/OpenNE,https://github.com/thunlp/OpenNE,MIT,2017-10-08 04:58:20.000000,2021-03-22 13:16:57.000000,2019-08-12 10:56:27.000000,454,50.0,82.0,1482.0,98.0,An Open-Source Package for Network Embedding (NE).,10.0,13,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
857,Medical Detection Toolkit,MIC-DKFZ/medicaldetectiontoolkit,,medical-data,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,Apache-2.0,2018-10-12 12:34:57.000000,2021-06-08 20:55:07.000000,2021-05-31 17:04:14.000000,261,37.0,85.0,1007.0,38.0,"The Medical Detection Toolkit contains 2D + 3D implementations of prevalent object detectors such as Mask R-CNN,..",3.0,13,True,,,,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
858,BLINK,facebookresearch/BLINK,,nlp,https://github.com/facebookresearch/BLINK,https://github.com/facebookresearch/BLINK,MIT,2019-09-25 21:27:44.000000,2021-07-23 00:28:33.000000,2021-04-02 03:03:34.000000,109,34.0,28.0,678.0,211.0,Entity Linker solution.,16.0,13,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
859,deltapy,firmai/deltapy,,tabular,https://github.com/firmai/deltapy,https://github.com/firmai/deltapy,MIT,2020-04-08 05:27:53.000000,2021-01-21 16:27:58.000000,2021-01-21 16:27:57.000000,34,2.0,,361.0,37.0,DeltaPy - Tabular Data Augmentation (by @firmai).,4.0,13,True,2020-11-12 16:13:21.000000,zen,11.0,deltapy,,,,,2.0,2.0,https://pypi.org/project/deltapy,2020-04-09 01:48:32.000000,,120.0,120.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
860,pykale,pykale/pykale,,others,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000000,2021-07-29 11:52:41.000000,2021-07-19 13:33:51.000000,20,15.0,25.0,253.0,,Knowledge-Aware machine LEarning (KALE) from multiple sources in Python.,13.0,13,False,2021-06-21 08:53:21.000000,0.1.0rc2,6.0,pykale,,,,['pytorch'],,,https://pypi.org/project/pykale,2021-06-21 08:54:23.000000,,129.0,129.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
861,tsaug,arundo/tsaug,,time-series-data,https://github.com/arundo/tsaug,https://github.com/arundo/tsaug,Apache-2.0,2019-09-27 00:38:05.000000,2020-04-17 02:55:58.000000,2020-04-17 02:46:38.000000,19,6.0,3.0,200.0,10.0,A Python package for time series augmentation.,4.0,13,False,2020-04-17 02:50:25.000000,0.2.1,4.0,tsaug,,,,,,,https://pypi.org/project/tsaug,2020-04-17 02:50:25.000000,,1090.0,1090.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
862,fastT5,Ki6an/fastT5,,nlp,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000000,2021-07-15 09:51:05.000000,2021-07-15 09:46:50.000000,17,9.0,10.0,187.0,11.0,boost inference speed of T5 models by 5x & reduce the model size by 3x.,2.0,13,False,2021-07-15 09:51:05.000000,0.0.6,6.0,fastt5,,,,,1.0,1.0,https://pypi.org/project/fastt5,2021-07-15 09:51:05.000000,,754.0,754.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
863,numerizer,jaidevd/numerizer,,nlp,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000000,2021-04-04 05:05:33.000000,2021-04-03 04:27:49.000000,7,1.0,4.0,120.0,17.0,A Python module to convert natural language numerics into ints and floats.,2.0,13,False,2021-04-03 04:33:45.000000,0.2.0,8.0,numerizer,,,,,9.0,9.0,https://pypi.org/project/numerizer,2021-04-03 04:33:45.000000,,365.0,365.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
864,Attribution Priors,suinleelab/attributionpriors,,interpretability,https://github.com/suinleelab/attributionpriors,https://github.com/suinleelab/attributionpriors,MIT,2019-06-24 23:54:24.000000,2021-03-19 19:43:58.000000,2021-03-19 19:43:51.000000,7,1.0,3.0,83.0,72.0,Tools for training explainable models using attribution priors.,6.0,13,False,2021-03-16 17:47:18.000000,1.0.0,4.0,attributionpriors,,,,"['tensorflow', 'pytorch']",2.0,2.0,https://pypi.org/project/attributionpriors,2019-10-31 18:03:05.000000,,77.0,77.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
865,contextual-ai,SAP/contextual-ai,,interpretability,https://github.com/SAP/contextual-ai,https://github.com/SAP/contextual-ai,Apache-2.0,2020-05-12 07:15:56.000000,2021-03-25 23:48:34.000000,2021-01-25 04:03:23.000000,9,5.0,1.0,70.0,621.0,"Contextual AI adds explainability to different stages of machine learning pipelines - data, training, and inference -..",10.0,13,False,2021-01-25 04:56:57.000000,0.0.2,2.0,contextual-ai,,,,,,,https://pypi.org/project/contextual-ai,2021-01-25 04:56:57.000000,,143.0,143.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
866,featurewiz,AutoViML/featurewiz,,hyperopt,https://github.com/AutoViML/featurewiz,https://github.com/AutoViML/featurewiz,Apache-2.0,2020-11-29 16:46:16.000000,2021-07-13 12:15:03.000000,2021-07-08 21:39:56.000000,19,2.0,1.0,68.0,,Use advanced feature engineering strategies and select the best features from your data set fast with a single line of..,2.0,13,False,2021-07-08 21:40:45.000000,0.0.42,42.0,featurewiz,,,,,,,https://pypi.org/project/featurewiz,2021-07-08 21:40:45.000000,,1075.0,1075.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
867,bias-detector,intuit/bias-detector,,interpretability,https://github.com/intuit/bias-detector,https://github.com/intuit/bias-detector,MIT,2021-02-02 16:58:52.000000,2021-06-01 09:13:29.000000,2021-06-01 09:12:00.000000,7,,,34.0,,Bias Detector is a python package for detecting bias in machine learning models.,4.0,13,False,2021-04-22 15:20:54.000000,0.0.12,11.0,bias-detector,,,,,,,https://pypi.org/project/bias-detector,2021-04-22 15:20:54.000000,,179.0,179.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
868,model_search,google/model_search,,hyperopt,https://github.com/google/model_search,https://github.com/google/model_search,Apache-2.0,2021-01-19 18:26:34.000000,2021-07-26 12:43:38.000000,2021-03-17 17:06:04.000000,297,34.0,13.0,3108.0,8.0,AutoML algorithms for model architecture search at scale.,1.0,12,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
869,surpriver,tradytics/surpriver,,financial-data,https://github.com/tradytics/surpriver,https://github.com/tradytics/surpriver,GPL-3.0,2020-08-30 07:56:22.000000,2020-11-13 00:48:16.000000,2020-09-21 04:32:05.000000,239,10.0,5.0,1263.0,64.0,Find big moving stocks before they move using machine learning and anomaly detection.,6.0,12,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
870,MedicalNet,Tencent/MedicalNet,,medical-data,https://github.com/Tencent/MedicalNet,https://github.com/Tencent/MedicalNet,MIT,2019-07-17 09:53:10.000000,2020-08-27 13:37:27.000000,2020-08-27 13:37:26.000000,318,47.0,14.0,1150.0,26.0,Many studies have shown that the performance on deep learning is significantly affected by volume of training data...,1.0,12,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
871,GraphVite,DeepGraphLearning/graphvite,,graph,https://github.com/DeepGraphLearning/graphvite,https://github.com/DeepGraphLearning/graphvite,Apache-2.0,2019-07-16 15:48:20.000000,2021-01-14 02:19:03.000000,2021-01-14 02:18:46.000000,123,30.0,56.0,921.0,15.0,GraphVite: A General and High-performance Graph Embedding System.,1.0,12,True,,,4.0,,milagraph/graphvite,,,,,,,,,,166.0,https://anaconda.org/milagraph/graphvite,2020-03-19 18:21:30.972000,3822.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
872,autodist,petuum/autodist,,distributed-ml,https://github.com/petuum/autodist,https://github.com/petuum/autodist,Apache-2.0,2020-06-29 19:45:38.000000,2021-04-12 21:55:36.000000,2021-01-28 00:04:40.000000,20,11.0,1.0,102.0,208.0,Simple Distributed Deep Learning on TensorFlow.,11.0,12,False,,,2.0,autodist,,,,['tensorflow'],,,https://pypi.org/project/autodist,2020-07-16 05:36:19.000000,,52.0,52.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
