,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
662,hiddenlayer,waleedka/hiddenlayer,ml-experiments,,https://github.com/waleedka/hiddenlayer,https://github.com/waleedka/hiddenlayer,MIT,2018-05-18 22:34:51.000,2022-06-23 20:25:11.000000,2020-04-24 06:58:09,58,,241,43.0,12.0,52.0,35.0,1661,"Neural network graphs and training metrics for PyTorch, Tensorflow, and Keras.",6.0,21,False,2018-12-03 04:33:29.000,0.2,3.0,hiddenlayer,,,,"['pytorch', 'tensorflow', 'jupyter']",156.0,147.0,https://pypi.org/project/hiddenlayer,2020-04-24 07:32:11.000,9.0,1560.0,1560.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
663,lore,instacart/lore,ml-experiments,,https://github.com/instacart/lore,https://github.com/instacart/lore,MIT,2017-10-19 21:51:45.000,2022-09-27 19:41:48.000000,2022-09-27 19:41:48,274,,128,102.0,150.0,26.0,19.0,1543,Lore makes machine learning approachable for Software Engineers and maintainable for Machine Learning Researchers.,27.0,21,True,2022-02-02 23:30:10.000,0.8.5,232.0,lore,,,,,21.0,20.0,https://pypi.org/project/lore,2022-02-02 23:30:10.000,1.0,3498.0,3498.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
664,DELTA,Delta-ML/delta,nlp,,https://github.com/Delta-ML/delta,https://github.com/Delta-ML/delta,Apache-2.0,2019-05-29 08:33:57.000,2022-11-21 20:42:58.000000,2020-12-17 06:57:15,932,,298,67.0,192.0,5.0,74.0,1529,DELTA is a deep learning based natural language and speech processing platform.,41.0,21,False,2020-07-16 09:31:45.000,0.3.3,4.0,delta-nlp,,zh794390558/delta,,['tensorflow'],,,https://pypi.org/project/delta-nlp,2020-03-27 04:46:19.000,,22.0,326.0,,,,https://hub.docker.com/r/zh794390558/delta,2021-08-03 14:50:00.516864,,13097.0,3.0,,,,,,,,,,,,,,,,,,,,
665,graph4nlp,graph4ai/graph4nlp,graph,,https://github.com/graph4ai/graph4nlp,https://github.com/graph4ai/graph4nlp,Apache-2.0,2020-07-16 03:28:48.000,2022-12-21 15:43:53.000000,2022-11-13 04:54:45,1941,1.0,185,29.0,423.0,11.0,162.0,1524,Graph4nlp is the library for the easy use of Graph Neural Networks for NLP. Welcome to visit our DLG4NLP website..,27.0,21,True,2022-01-20 18:07:32.000,0.5.5,11.0,graph4nlp,,,,['pytorch'],,,https://pypi.org/project/graph4nlp,2022-01-20 15:18:44.000,,101.0,101.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
666,luminol,linkedin/luminol,time-series-data,,https://github.com/linkedin/luminol,https://github.com/linkedin/luminol,Apache-2.0,2015-11-18 23:16:33.000,2022-08-24 16:16:11.000000,2018-01-09 07:46:55,69,,210,66.0,28.0,31.0,12.0,1067,Anomaly Detection and Correlation library.,8.0,21,False,2016-01-20 01:01:44.000,0.3.1,5.0,luminol,,,,,83.0,68.0,https://pypi.org/project/luminol,2017-12-11 06:04:15.000,15.0,33937.0,33937.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
667,Skater,oracle/Skater,interpretability,,https://github.com/oracle/Skater,https://github.com/oracle/Skater,UPL-1.0,2017-01-26 05:45:42.000,2022-08-09 20:28:48.000000,2022-02-11 18:01:55,1106,,172,55.0,149.0,69.0,97.0,1048,Python Library for Model Interpretation/Explanations.,36.0,21,False,2018-09-21 07:03:32.000,1.1.2,23.0,skater,conda-forge/skater,,,,,,https://pypi.org/project/skater,2018-09-21 07:03:32.000,,12913.0,13750.0,https://anaconda.org/conda-forge/skater,2021-11-15 19:51:51.883,55255.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
668,fastFM,ibayer/fastFM,recommender-systems,,https://github.com/ibayer/fastFM,https://github.com/ibayer/fastFM,BSD-3-Clause,2014-10-27 12:25:51.000,2022-07-17 13:12:39.000000,2021-03-24 12:22:31,297,,198,30.0,61.0,47.0,60.0,1014,fastFM: A Library for Factorization Machines.,20.0,21,False,2017-11-23 06:59:56.000,0.2.11,10.0,fastfm,,,,,109.0,101.0,https://pypi.org/project/fastfm,2017-11-23 06:59:56.000,8.0,357.0,361.0,,,,,,,,3.0,,458.0,,,,,,,,,,,,,,,,,,
669,TensorNets,taehoonlee/tensornets,tensorflow-utils,,https://github.com/taehoonlee/tensornets,https://github.com/taehoonlee/tensornets,MIT,2017-09-19 05:19:01.000,2021-01-02 06:28:10.000000,2021-01-02 06:26:24,284,,184,52.0,12.0,16.0,42.0,1010,High level network definitions with pre-trained weights in TensorFlow.,6.0,21,False,2020-03-31 04:38:27.000,0.4.6,12.0,tensornets,,,,['tensorflow'],59.0,55.0,https://pypi.org/project/tensornets,2020-03-31 04:35:15.000,4.0,251.0,251.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
670,geoplotlib,andrea-cuttone/geoplotlib,geospatial-data,,https://github.com/andrea-cuttone/geoplotlib,https://github.com/andrea-cuttone/geoplotlib,MIT,2015-02-24 13:13:07.000,2022-06-13 13:53:07.000000,2019-05-06 07:06:50,159,,165,55.0,14.0,30.0,19.0,977,python toolbox for visualizing geographical data and making maps.,8.0,21,False,2016-07-27 14:55:01.000,0.3.2,4.0,geoplotlib,conda-forge/geoplotlib,,,,165.0,153.0,https://pypi.org/project/geoplotlib,2016-07-27 14:55:01.000,12.0,1043.0,1160.0,https://anaconda.org/conda-forge/geoplotlib,2021-05-31 16:11:51.234,2230.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
671,DiCE,interpretml/DiCE,interpretability,,https://github.com/interpretml/DiCE,https://github.com/interpretml/DiCE,MIT,2019-05-02 09:51:02.000,2022-12-21 20:56:11.000000,2022-12-12 10:34:15,590,18.0,140,17.0,205.0,52.0,88.0,976,Generate Diverse Counterfactual Explanations for any machine learning model.,16.0,21,True,2022-10-19 11:30:46.000,0.9,10.0,dice-ml,,,,"['tensorflow', 'pytorch']",4.0,,https://pypi.org/project/dice-ml,2022-06-02 13:40:03.000,4.0,33663.0,33663.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
672,tf-explain,sicara/tf-explain,interpretability,,https://github.com/sicara/tf-explain,https://github.com/sicara/tf-explain,MIT,2019-07-15 08:26:24.000,2022-06-30 08:14:18.000000,2022-06-30 08:14:18,208,,106,50.0,98.0,41.0,51.0,958,Interpretability Methods for tf.keras models with Tensorflow 2.x.,18.0,21,True,2021-11-18 20:57:29.000,0.3.1,8.0,tf-explain,,,,['tensorflow'],156.0,149.0,https://pypi.org/project/tf-explain,2021-11-18 20:57:29.000,7.0,2148.0,2148.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
673,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2021-10-29 14:44:11.000000,2021-10-29 14:44:08,205,,247,46.0,45.0,24.0,127.0,932,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,27.0,21,False,2020-10-12 06:56:40.000,0.7.6,21.0,aocr,,,,['tensorflow'],20.0,20.0,https://pypi.org/project/aocr,2019-04-19 05:28:27.000,,276.0,276.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
674,nude.py,hhatto/nude.py,image,,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000000,2020-11-23 13:49:02,79,,131,35.0,16.0,7.0,3.0,881,Nudity detection with Python.,12.0,21,False,2020-11-23 13:49:17.000,0.5.1,10.0,nudepy,,,,,3040.0,3030.0,https://pypi.org/project/nudepy,2020-11-23 13:49:17.000,10.0,6425.0,6425.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
675,What-If Tool,PAIR-code/what-if-tool,interpretability,,https://github.com/PAIR-code/what-if-tool,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2022-12-10 12:18:17.000000,2022-01-05 20:19:46,328,,143,28.0,104.0,63.0,56.0,768,Source code/webpage/demos for the What-If Tool.,20.0,21,True,2021-10-12 17:42:50.869,1.8.1,40.0,witwidget,conda-forge/tensorboard-plugin-wit,,,,3.0,,https://pypi.org/project/witwidget,2021-10-12 17:42:30.000,3.0,8718.0,59842.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2022-01-06 08:51:02.032,1493328.0,,,,,3.0,,,,wit-widget,https://www.npmjs.com/package/wit-widget,2021-10-12 17:42:50.869,,1347.0,,,,,,,,,,,,
676,nnAudio,KinWaiCheuk/nnAudio,audio,,https://github.com/KinWaiCheuk/nnAudio,https://github.com/KinWaiCheuk/nnAudio,MIT,2019-09-02 04:31:14.000,2022-10-09 13:39:00.000000,2022-10-09 13:38:49,282,1.0,75,19.0,66.0,12.0,41.0,768,Audio processing by using pytorch 1D convolution network.,13.0,21,True,2022-10-09 13:50:13.300,0.3.2,39.0,nnAudio,,,,,73.0,72.0,https://pypi.org/project/nnAudio,2021-12-24 09:38:22.000,1.0,2067.0,2067.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
677,Submit it,facebookincubator/submitit,distributed-ml,,https://github.com/facebookincubator/submitit,https://github.com/facebookincubator/submitit,MIT,2020-04-24 07:41:09.000,2022-10-13 11:11:27.000000,2022-09-28 08:58:38,127,,84,20.0,89.0,36.0,50.0,765,Python 3.6+ toolbox for submitting jobs to Slurm.,23.0,21,True,2022-07-20 17:19:06.753,1.4.5,19.0,submitit,conda-forge/submitit,,,,6.0,,https://pypi.org/project/submitit,2022-04-07 20:49:32.000,6.0,28431.0,28917.0,https://anaconda.org/conda-forge/submitit,2021-02-10 12:48:57.745,13612.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
678,TensorFrames,databricks/tensorframes,distributed-ml,,https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes,Apache-2.0,2016-03-04 19:25:19.000,2022-11-21 21:49:41.000000,2019-11-15 21:43:53,221,,158,76.0,97.0,51.0,43.0,756,[DEPRECATED] Tensorflow wrapper for DataFrames on Apache Spark.,16.0,21,False,2018-11-16 20:50:02.000,0.6.0,6.0,tensorframes,,,,"['tensorflow', 'spark']",1.0,,https://pypi.org/project/tensorframes,2018-05-16 14:20:28.000,1.0,36361.0,36361.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
679,deeplift,kundajelab/deeplift,interpretability,,https://github.com/kundajelab/deeplift,https://github.com/kundajelab/deeplift,MIT,2016-06-01 02:18:06.000,2022-04-28 10:04:52.000000,2021-11-11 17:50:26,553,,151,38.0,46.0,38.0,49.0,697,Public facing deeplift repo.,11.0,21,False,2018-07-13 21:11:52.000,0.6.6,21.0,deeplift,,,,,68.0,64.0,https://pypi.org/project/deeplift,2020-11-11 09:32:57.000,4.0,454.0,454.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
680,Baal,baal-org/baal,probabilistics,,https://github.com/baal-org/baal,https://github.com/baal-org/baal,Apache-2.0,2019-09-30 20:16:26.000,2022-12-28 17:03:26.000000,2022-12-28 17:03:24,194,13.0,65,18.0,135.0,22.0,70.0,687,Library to enable Bayesian active learning in your research or labeling work.,18.0,21,True,2022-10-28 21:55:27.000,1.7.0,16.0,baal,conda-forge/baal,,,,25.0,24.0,https://pypi.org/project/baal,2022-05-03 12:50:00.000,1.0,698.0,884.0,https://anaconda.org/conda-forge/baal,2022-10-31 01:52:41.875,4279.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
681,vecstack,vecxoz/vecstack,others,,https://github.com/vecxoz/vecstack,https://github.com/vecxoz/vecstack,MIT,2016-11-08 13:23:21.000,2021-05-23 07:15:46.567000,2019-10-30 09:27:48,189,,79,21.0,12.0,,38.0,671,Python package for stacking (machine learning technique).,1.0,21,False,2019-08-12 16:09:01.000,0.4.0,6.0,vecstack,conda-forge/vecstack,,,,255.0,248.0,https://pypi.org/project/vecstack,2019-08-12 16:01:22.000,7.0,6844.0,6902.0,https://anaconda.org/conda-forge/vecstack,2021-05-23 07:15:46.567,1114.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
682,Torchbearer,pytorchbearer/torchbearer,ml-frameworks,,https://github.com/pytorchbearer/torchbearer,https://github.com/pytorchbearer/torchbearer,MIT,2018-03-12 16:30:42.000,2021-03-26 19:56:57.000000,2021-03-26 19:56:57,430,,66,28.0,422.0,10.0,237.0,632,torchbearer: A model fitting library for PyTorch.,13.0,21,False,2020-01-31 14:07:22.000,0.5.3,24.0,torchbearer,,,,['pytorch'],71.0,67.0,https://pypi.org/project/torchbearer,2020-01-31 14:05:56.000,4.0,303.0,303.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
683,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2022-12-26 20:24:35.000000,2019-10-21 07:52:07,46,,51,29.0,12.0,11.0,15.0,623,Log TensorBoard events without touching TensorFlow.,5.0,21,False,2018-02-08 07:28:51.000,0.1.0,5.0,tensorboard_logger,,,,,51.0,,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000,51.0,18991.0,18991.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
684,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2022-07-07 13:25:34.000000,2022-07-07 13:25:27,208,,100,29.0,1.0,11.0,3.0,606,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,21,True,2022-04-02 16:20:07.000,0.1.3,13.0,combo,,,,"['sklearn', 'xgboost']",516.0,512.0,https://pypi.org/project/combo,2022-04-02 16:20:07.000,4.0,43566.0,43566.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
685,detecto,alankbi/detecto,image,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2022-12-10 18:58:38.000000,2022-02-09 16:35:40,142,,101,23.0,24.0,39.0,61.0,576,Build fully-functioning computer vision models with PyTorch.,12.0,21,True,2022-02-02 00:22:07.000,1.2.2,13.0,detecto,conda-forge/detecto,,,['pytorch'],118.0,116.0,https://pypi.org/project/detecto,2022-02-02 00:12:06.000,2.0,3073.0,3183.0,https://anaconda.org/conda-forge/detecto,2022-02-02 08:20:04.359,1993.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
686,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2022-08-16 18:12:08.000000,2022-08-16 17:43:49,1877,,56,18.0,215.0,62.0,262.0,555,The worlds cleanest AutoML library - Do hyperparameter tuning with the right pipeline abstractions to write clean deep..,7.0,21,True,2022-08-16 19:54:29.000,0.8.1,27.0,neuraxle,,,,,40.0,39.0,https://pypi.org/project/neuraxle,2022-04-15 21:08:21.000,1.0,294.0,294.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
687,seglearn,dmbee/seglearn,time-series-data,,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000,2022-08-27 09:01:18.000000,2022-08-27 09:00:35,283,,62,30.0,31.0,6.0,23.0,536,Python module for machine learning time series:.,14.0,21,True,2022-08-27 09:04:02.113,1.2.5,24.0,seglearn,,,,,18.0,17.0,https://pypi.org/project/seglearn,2021-03-13 16:18:30.000,1.0,2946.0,2946.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
688,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2022-12-28 17:45:22.000000,2022-12-02 22:39:51,750,15.0,61,18.0,107.0,8.0,45.0,534,A simplified framework and utilities for PyTorch.,19.0,21,False,2022-12-02 22:43:43.000,1.14,33.0,poutyne,,,,['pytorch'],104.0,99.0,https://pypi.org/project/poutyne,2022-04-28 20:18:33.000,5.0,3156.0,3156.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
689,pyhsmm,mattjj/pyhsmm,probabilistics,,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000,2022-10-26 08:37:57.000000,2020-08-24 17:03:59,1426,,163,56.0,20.0,39.0,60.0,527,Bayesian inference in HSMMs and HMMs.,13.0,21,False,2017-05-10 17:14:37.000,0.1.7,8.0,pyhsmm,,,,,30.0,25.0,https://pypi.org/project/pyhsmm,2017-05-10 17:14:37.000,5.0,51.0,51.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
690,tick,X-DataInitiative/tick,time-series-data,,https://github.com/X-DataInitiative/tick,https://github.com/X-DataInitiative/tick,BSD-3-Clause,2016-12-01 10:59:08.000,2022-12-22 22:25:40.000000,2022-12-15 13:45:47,415,2.0,87,34.0,272.0,63.0,170.0,410,"Module for statistical learning, with a particular emphasis on time-dependent modelling.",17.0,21,True,2019-09-11 11:25:15.000,0.6,23.0,tick,,,,,68.0,67.0,https://pypi.org/project/tick,2020-05-24 22:01:17.000,1.0,1153.0,1156.0,,,,,,,,3.0,,233.0,,,,,,,,,,,,,,,,,,
691,carefree-learn,carefree0910/carefree-learn,tabular,,https://github.com/carefree0910/carefree-learn,https://github.com/carefree0910/carefree-learn,MIT,2020-06-17 17:44:17.000,2022-12-12 14:13:46.000000,2022-12-12 14:13:39,4146,129.0,36,11.0,1.0,,80.0,381,Deep Learning PyTorch.,1.0,21,True,2022-10-11 01:10:44.774,0.3.3,56.0,carefree-learn,,,,['pytorch'],3.0,3.0,https://pypi.org/project/carefree-learn,2022-06-20 12:19:50.000,,1059.0,1059.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
692,quinn,MrPowers/quinn,ml-experiments,,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,Apache-2.0,2017-09-15 13:02:42.000,2022-08-22 17:10:41.000000,2021-02-09 04:48:07,110,,52,23.0,20.0,17.0,11.0,378,pyspark methods to enhance developer productivity.,6.0,21,False,2021-02-06 15:21:04.000,0.9.0,12.0,quinn,,,,['spark'],40.0,36.0,https://pypi.org/project/quinn,2021-02-06 15:21:04.000,4.0,503609.0,503609.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
693,TimeSide,Parisson/TimeSide,audio,,https://github.com/Parisson/TimeSide,https://github.com/Parisson/TimeSide,AGPL-3.0,2011-11-21 21:48:08.000,2022-12-23 14:38:05.000000,2022-07-22 15:13:31,3655,,59,26.0,97.0,64.0,152.0,340,Scalable audio processing framework written in Python with a RESTful API.,22.0,21,False,2020-11-27 09:33:19.000,0.9.6,27.0,TimeSide,,,,,30.0,16.0,https://pypi.org/project/TimeSide,2021-12-15 14:33:37.113,14.0,106.0,106.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
694,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2022-11-01 02:41:32.000000,2021-05-28 01:21:58,393,,127,34.0,318.0,75.0,125.0,288,Brain Imaging Analysis Kit.,34.0,21,False,2019-08-27 23:52:29.000,0.9.1,15.0,brainiak,,brainiak/brainiak,,,19.0,18.0,https://pypi.org/project/brainiak,2020-10-15 20:45:08.000,1.0,185.0,194.0,,,,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,799.0,3.0,,,,,,,,,,,,,,,,,,,,
695,Quantus,understandable-machine-intelligence-lab/quantus,interpretability,,https://github.com/understandable-machine-intelligence-lab/Quantus,https://github.com/understandable-machine-intelligence-lab/Quantus,LGPL-3.0,2021-03-18 15:04:58.000,2022-12-29 10:36:51.000000,2022-12-27 10:57:12,1247,477.0,42,4.0,134.0,30.0,50.0,270,Quantus is an eXplainable AI toolkit for responsible evaluation of neural network explanations.,17.0,21,False,2022-11-21 18:20:00.558,0.3.1,13.0,quantus,,,,,1.0,1.0,https://pypi.org/project/quantus,2022-04-20 14:21:12.000,,261.0,266.0,,,,,,,,3.0,,55.0,,,,,,,,,,,,,,,,,,
696,stop-words,Alir3z4/python-stop-words,nlp,,https://github.com/Alir3z4/python-stop-words,https://github.com/Alir3z4/python-stop-words,BSD-3-Clause,2014-05-26 06:44:03.000,2021-12-28 13:59:30.000000,2018-07-23 21:04:09,90,,26,6.0,18.0,3.0,9.0,142,Get list of common stop words in various languages in Python.,8.0,21,False,2018-07-23 20:58:34.000,2018.7.23,8.0,stop-words,,,,,1849.0,1703.0,https://pypi.org/project/stop-words,2018-07-23 20:55:55.000,146.0,141522.0,141522.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
697,graph-nets,deepmind/graph_nets,graph,,https://github.com/deepmind/graph_nets,https://github.com/deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2022-12-12 11:28:07.000000,2022-12-12 11:28:07,48,1.0,779,220.0,25.0,5.0,121.0,5199,Build Graph Nets in Tensorflow.,11.0,20,True,2020-01-29 16:00:25.000,1.1.0,7.0,graph-nets,,,,['tensorflow'],8.0,,https://pypi.org/project/graph-nets,2020-01-29 16:00:25.000,8.0,693.0,693.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
698,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2022-08-19 00:53:25.000000,2022-02-10 07:36:23,432,,464,83.0,179.0,100.0,161.0,3328,A high performance and generic framework for distributed DNN training.,21.0,20,True,2020-08-27 15:42:13.000,0.2.4,8.0,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,2021-08-02 17:37:42.000,,49.0,79.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1291.0,3.0,,,,,,,,,,,,,,,,,,,,
699,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2019-03-06 17:01:52.000000,2019-03-06 17:01:45,27,,327,76.0,1.0,18.0,7.0,2896,An optimizer that trains as fast as Adam and as good as SGD.,2.0,20,False,2019-03-06 16:44:42.000,0.0.5,4.0,adabound,,,,['pytorch'],159.0,152.0,https://pypi.org/project/adabound,2019-02-26 04:23:45.000,7.0,1748.0,1748.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
700,NLP Architect,IntelLabs/nlp-architect,nlp,,https://github.com/IntelLabs/nlp-architect,https://github.com/IntelLabs/nlp-architect,Apache-2.0,2018-05-17 21:00:13.000,2022-11-07 16:21:47.000000,2022-11-07 16:21:47,957,2.0,454,169.0,120.0,22.0,112.0,2883,A model library for exploring state-of-the-art deep learning topologies and techniques for optimizing Natural Language..,38.0,20,True,2020-11-17 12:32:37.000,0.5.5.1,13.0,nlp-architect,,,,,8.0,8.0,https://pypi.org/project/nlp-architect,2020-04-12 11:34:38.000,,121.0,121.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
701,image-match,ProvenanceLabs/image-match,image,,https://github.com/excerebrose/image-match,https://github.com/excerebrose/image-match,Apache-2.0,2016-03-08 18:16:45.000,2022-12-06 11:29:04.000000,2022-12-06 11:29:04,406,1.0,398,100.0,54.0,64.0,48.0,2827,Quickly search over billions of images.,19.0,20,True,2017-02-13 14:54:48.000,1.1.2,10.0,image_match,,,,,4.0,,https://pypi.org/project/image_match,2017-02-13 14:54:48.000,4.0,607.0,607.0,,,,,,,,3.0,,,,,,,,,,,,excerebrose/image-match,,,,,,,,
702,opyrator,ml-tooling/opyrator,others,,https://github.com/ml-tooling/opyrator,https://github.com/ml-tooling/opyrator,MIT,2021-04-06 08:09:06.000,2022-12-08 08:16:42.000000,2021-05-06 12:10:38,127,,131,48.0,33.0,2.0,28.0,2763,"Turns your machine learning code into microservices with web API, interactive GUI, and more.",4.0,20,False,2021-05-04 18:48:03.000,0.0.12,11.0,opyrator,conda-forge/opyrator,,,,42.0,42.0,https://pypi.org/project/opyrator,2021-05-04 18:48:03.000,,255.0,330.0,https://anaconda.org/conda-forge/opyrator,2022-01-08 18:03:03.967,831.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
703,pycls,facebookresearch/pycls,image,,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000,2022-07-12 01:15:33.000000,2022-07-12 01:13:05,104,,230,59.0,105.0,25.0,56.0,2021,"Codebase for Image Classification Research, written in PyTorch.",17.0,20,True,2021-05-21 00:29:47.000,0.2,3.0,pycls,,,,['pytorch'],9.0,9.0,https://pypi.org/project/pycls,2020-09-05 00:21:00.000,,19868.0,19868.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
704,nebullvm,nebuly-ai/nebullvm,model-serialisation,,https://github.com/nebuly-ai/nebullvm,https://github.com/nebuly-ai/nebullvm,Apache-2.0,2022-02-12 17:17:14.000,2022-12-27 07:41:26.000000,2022-12-27 07:41:26,134,19.0,78,19.0,57.0,29.0,48.0,1711,Accelerate AI models leveraging best-of-breed optimization techniques.,12.0,20,True,2022-11-10 18:58:02.677,0.5.0,16.0,nebullvm,,,,,7.0,7.0,https://pypi.org/project/nebullvm,2022-06-28 23:21:00.000,,316.0,316.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
