,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
690,small-text,webis-de/small-text,nlp,,https://github.com/webis-de/small-text,https://github.com/webis-de/small-text,MIT,2021-05-24 08:06:41.000,2022-10-09 12:00:18.000000,2022-10-08 12:12:18,329,71.0,35,25.0,1.0,4.0,16.0,349,Active Learning for Text Classification in Python.,2.0,21,True,2022-10-01 11:30:00.941,1.1.0,14.0,small-text,conda-forge/small-text,,,"['sklearn', 'pytorch']",13.0,13.0,https://pypi.org/project/small-text,2022-06-14 12:48:38.000,,433.0,652.0,https://anaconda.org/conda-forge/small-text,2022-10-01 11:49:54.200,657.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
691,happy-transformer,EricFillion/happy-transformer,nlp,,https://github.com/EricFillion/happy-transformer,https://github.com/EricFillion/happy-transformer,Apache-2.0,2019-10-06 22:02:12.000,2022-10-11 14:35:12.000000,2022-10-11 14:35:12,980,8.0,42,6.0,198.0,11.0,91.0,335,A package built on top of Hugging Faces transformers library that makes it easy to utilize state-of-the-art NLP models.,14.0,21,True,2022-02-06 06:58:53.000,2.4.1,39.0,happytransformer,,,,['huggingface'],92.0,91.0,https://pypi.org/project/happytransformer,2022-02-06 06:54:52.000,1.0,3594.0,3594.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
692,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2022-09-26 22:04:11.000000,2021-05-28 01:21:58,393,,126,34.0,318.0,75.0,124.0,282,Brain Imaging Analysis Kit.,34.0,21,False,2019-08-27 23:52:29.000,0.9.1,15.0,brainiak,,brainiak/brainiak,,,17.0,16.0,https://pypi.org/project/brainiak,2020-10-15 20:45:08.000,1.0,146.0,155.0,,,,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,772.0,3.0,,,,,,,,,,,,,,,,,,,,
693,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/deepmind/launchpad,https://github.com/deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2022-09-30 14:12:07.000000,2022-09-30 14:11:30,322,24.0,24,16.0,3.0,7.0,19.0,275,Launchpad is a library that simplifies writing distributed programs and seamlessly launching them on a range of..,22.0,21,False,2022-04-28 06:23:38.000,0.5.2,9.0,dm-launchpad,,,,['tensorflow'],26.0,26.0,https://pypi.org/project/dm-launchpad,2022-04-28 06:23:38.000,,6315.0,6315.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
694,lkpy,lenskit/lkpy,recommender-systems,,https://github.com/lenskit/lkpy,https://github.com/lenskit/lkpy,MIT,2018-06-08 21:05:10.000,2022-09-06 19:41:49.000000,2022-09-06 19:41:45,2438,19.0,56,8.0,219.0,27.0,71.0,212,Python recommendation toolkit.,13.0,21,False,2022-08-16 20:26:42.000,0.14.2,23.0,lenskit,conda-forge/lenskit,,,,2.0,,https://pypi.org/project/lenskit,2022-03-11 17:34:02.000,2.0,1233.0,1841.0,https://anaconda.org/conda-forge/lenskit,2022-08-17 15:08:24.355,13987.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
695,stop-words,Alir3z4/python-stop-words,nlp,,https://github.com/Alir3z4/python-stop-words,https://github.com/Alir3z4/python-stop-words,BSD-3-Clause,2014-05-26 06:44:03.000,2021-12-28 13:59:30.000000,2018-07-23 21:04:09,90,,26,6.0,18.0,3.0,9.0,140,Get list of common stop words in various languages in Python.,8.0,21,False,2018-07-23 20:58:34.000,2018.7.23,8.0,stop-words,,,,,1765.0,1619.0,https://pypi.org/project/stop-words,2018-07-23 20:55:55.000,146.0,164545.0,164545.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
696,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2022-07-05 09:37:41.000000,2022-01-07 13:32:00,148,,414,78.0,31.0,43.0,21.0,8807,"A small set of Python functions to draw pretty maps from OpenStreetMap data. Based on osmnx, matplotlib and shapely..",14.0,20,False,2021-10-19 13:33:43.000,0.1.3,4.0,prettymaps,conda-forge/prettymaps,,,,11.0,11.0,https://pypi.org/project/prettymaps,2021-10-19 13:33:43.000,,257.0,346.0,https://anaconda.org/conda-forge/prettymaps,2022-01-08 18:08:26.920,803.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
697,graph-nets,deepmind/graph_nets,graph,,https://github.com/deepmind/graph_nets,https://github.com/deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2020-12-04 17:43:48.000000,2020-12-04 17:43:47,47,,779,221.0,24.0,5.0,120.0,5166,Build Graph Nets in Tensorflow.,10.0,20,False,2020-01-29 16:00:25.000,1.1.0,7.0,graph-nets,,,,['tensorflow'],8.0,,https://pypi.org/project/graph-nets,2020-01-29 16:00:25.000,8.0,664.0,664.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
698,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2022-08-19 00:53:25.000000,2022-02-10 07:36:23,432,,455,84.0,179.0,100.0,161.0,3279,A high performance and generic framework for distributed DNN training.,19.0,20,True,2020-08-27 15:42:13.000,0.2.4,8.0,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,2021-08-02 17:37:42.000,,68.0,99.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1275.0,3.0,,,,,,,,,,,,,,,,,,,,
699,TensorWatch,microsoft/tensorwatch,ml-experiments,,https://github.com/microsoft/tensorwatch,https://github.com/microsoft/tensorwatch,MIT,2019-05-15 08:29:34.000,2021-04-13 09:44:02.000000,2021-01-15 19:46:05,112,,357,104.0,14.0,53.0,15.0,3250,"Debugging, monitoring and visualization for Python Machine Learning and Data Science.",13.0,20,False,2020-03-04 07:26:22.000,0.9.1,14.0,tensorwatch,,,,,99.0,92.0,https://pypi.org/project/tensorwatch,2020-03-04 07:26:22.000,7.0,1025.0,1025.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
700,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2019-03-06 17:01:52.000000,2019-03-06 17:01:45,27,,327,77.0,1.0,18.0,7.0,2894,An optimizer that trains as fast as Adam and as good as SGD.,2.0,20,False,2019-03-06 16:44:42.000,0.0.5,4.0,adabound,,,,['pytorch'],154.0,147.0,https://pypi.org/project/adabound,2019-02-26 04:23:45.000,7.0,1539.0,1539.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
701,opyrator,ml-tooling/opyrator,others,,https://github.com/ml-tooling/opyrator,https://github.com/ml-tooling/opyrator,MIT,2021-04-06 08:09:06.000,2022-10-06 03:18:39.000000,2021-05-06 12:10:38,127,,128,48.0,31.0,2.0,28.0,2710,"Turns your machine learning code into microservices with web API, interactive GUI, and more.",4.0,20,False,2021-05-04 18:48:03.000,0.0.12,11.0,opyrator,conda-forge/opyrator,,,,39.0,39.0,https://pypi.org/project/opyrator,2021-05-04 18:48:03.000,,175.0,248.0,https://anaconda.org/conda-forge/opyrator,2022-01-08 18:03:03.967,661.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
702,ffcv,libffcv/ffcv,image,,https://github.com/libffcv/ffcv,https://github.com/libffcv/ffcv,Apache-2.0,2021-10-13 17:03:39.000,2022-10-01 00:23:10.000000,2022-07-21 22:22:08,853,4.0,126,17.0,49.0,47.0,144.0,2263,FFCV: Fast Forward Computer Vision (and other ML workloads!).,17.0,20,True,2022-02-17 07:44:04.000,0.0.3,4.0,ffcv,,,,,10.0,10.0,https://pypi.org/project/ffcv,2022-01-28 20:40:22.000,,773.0,773.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
703,reformer-pytorch,lucidrains/reformer-pytorch,pytorch-utils,,https://github.com/lucidrains/reformer-pytorch,https://github.com/lucidrains/reformer-pytorch,MIT,2020-01-09 20:42:37.000,2022-06-24 01:30:44.000000,2022-06-24 01:30:35,247,,239,53.0,33.0,13.0,104.0,1803,"Reformer, the efficient Transformer, in Pytorch.",11.0,20,True,2021-11-06 23:09:00.000,1.4.4,139.0,reformer-pytorch,,,,['pytorch'],,,https://pypi.org/project/reformer-pytorch,2021-11-06 23:09:00.000,,1335.0,1335.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
704,FinTA,peerchemist/finta,financial-data,,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000,2022-07-24 08:40:51.000000,2022-07-24 08:40:51,394,2.0,558,76.0,48.0,22.0,64.0,1752,Common financial technical indicators implemented in Pandas.,28.0,20,False,2021-04-03 08:51:49.000,1.3,19.0,finta,,,,,10.0,,https://pypi.org/project/finta,2020-10-21 11:39:44.000,10.0,6384.0,6384.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
705,Antialiased CNNs,adobe/antialiased-cnns,pytorch-utils,,https://github.com/adobe/antialiased-cnns,https://github.com/adobe/antialiased-cnns,CC BY-NC-SA 4.0,2019-05-14 20:51:25.000,2021-09-29 18:48:52.000000,2021-09-29 18:48:52,239,,198,38.0,6.0,14.0,31.0,1556,pip install antialiased-cnns to improve stability and accuracy.,6.0,20,False,2020-10-23 22:45:52.000,0.3,6.0,antialiased-cnns,,,,['pytorch'],35.0,29.0,https://pypi.org/project/antialiased-cnns,2020-10-23 22:42:49.000,6.0,1710.0,1710.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
706,ThunderSVM,Xtra-Computing/thundersvm,ml-frameworks,,https://github.com/Xtra-Computing/thundersvm,https://github.com/Xtra-Computing/thundersvm,Apache-2.0,2014-12-11 04:24:04.000,2022-04-09 02:38:13.000000,2022-04-09 02:38:13,904,,196,53.0,51.0,61.0,148.0,1429,ThunderSVM: A Fast SVM Library on GPUs and CPUs.,34.0,20,True,2020-03-13 12:36:30.000,0.3.12,9.0,thundersvm,,,,,,,https://pypi.org/project/thundersvm,2020-03-13 12:36:30.000,,297.0,332.0,,,,,,,,3.0,,2518.0,,,,,,,,,,,,,,,,,,
707,nebullvm,nebuly-ai/nebullvm,model-serialisation,,https://github.com/nebuly-ai/nebullvm,https://github.com/nebuly-ai/nebullvm,Apache-2.0,2022-02-12 17:17:14.000,2022-10-11 13:00:22.000000,2022-10-10 09:10:51,116,26.0,63,16.0,45.0,29.0,29.0,1417,Accelerate AI models inference leveraging best-of-breed optimization techniques.,11.0,20,True,2022-09-08 07:58:07.028,0.4.2,13.0,nebullvm,,,,,3.0,3.0,https://pypi.org/project/nebullvm,2022-06-28 23:21:00.000,,429.0,429.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
708,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62,,101,39.0,13.0,14.0,9.0,1255,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,20,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,,63.0,63.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,,2003.0,2003.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
709,jraph,deepmind/jraph,graph,,https://github.com/deepmind/jraph,https://github.com/deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2022-08-31 13:14:24.000000,2022-08-31 13:13:15,103,8.0,64,35.0,12.0,15.0,26.0,1035,A Graph Neural Network Library in Jax.,17.0,20,True,2022-08-12 15:24:20.000,0.0.6.de0,5.0,jraph,conda-forge/jraph,,,['jax'],34.0,32.0,https://pypi.org/project/jraph,2022-06-06 13:33:22.000,2.0,3501.0,3588.0,https://anaconda.org/conda-forge/jraph,2021-10-31 19:30:27.109,1053.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
710,calamari,Calamari-OCR/calamari,ocr,,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,Apache-2.0,2018-03-20 15:22:29.000,2022-09-26 20:52:14.000000,2022-06-10 10:36:12,439,,195,55.0,77.0,50.0,202.0,938,Line based ATR Engine based on OCRopy.,19.0,20,True,2022-03-21 11:52:48.000,2.2.2,34.0,calamari_ocr,,,,,2.0,,https://pypi.org/project/calamari_ocr,2018-11-13 11:24:45.000,2.0,933.0,933.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
711,PFRL,pfnet/pfrl,reinforcement-learning,,https://github.com/pfnet/pfrl,https://github.com/pfnet/pfrl,MIT,2020-06-24 09:31:50.000,2022-09-21 12:53:05.000000,2022-09-21 12:53:05,410,2.0,117,103.0,112.0,27.0,40.0,918,PFRL: a PyTorch-based deep reinforcement learning library.,17.0,20,True,2021-07-07 02:43:23.000,0.3.0,5.0,pfrl,,,,,60.0,59.0,https://pypi.org/project/pfrl,2021-07-07 02:48:20.000,1.0,380.0,380.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
712,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:34:04.000000,2022-02-02 20:33:18,124,,127,15.0,11.0,36.0,43.0,877,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,20,True,2022-02-02 20:34:04.000,1.1.4,80.0,performer-pytorch,,,,['pytorch'],60.0,56.0,https://pypi.org/project/performer-pytorch,2022-02-02 20:34:04.000,4.0,13903.0,13903.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
713,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107,,188,34.0,15.0,18.0,22.0,784,TensorFlow implementation of an arbitrary order Factorization Machine.,10.0,20,True,2022-01-17 20:35:57.000,1.0.2,3.0,tffm,,,,['tensorflow'],12.0,11.0,https://pypi.org/project/tffm,2022-01-17 20:35:57.000,1.0,1468.0,1468.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
714,TensorFrames,databricks/tensorframes,distributed-ml,,https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes,Apache-2.0,2016-03-04 19:25:19.000,2022-05-26 20:14:58.000000,2019-11-15 21:43:53,221,,158,77.0,96.0,51.0,43.0,758,[DEPRECATED] Tensorflow wrapper for DataFrames on Apache Spark.,16.0,20,False,2018-11-16 20:50:02.000,0.6.0,6.0,tensorframes,,,,"['tensorflow', 'spark']",1.0,,https://pypi.org/project/tensorframes,2018-05-16 14:20:28.000,1.0,45082.0,45082.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
715,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000,2022-06-06 22:38:33.000000,2022-06-06 22:38:33,57,,64,7.0,5.0,4.0,19.0,724,scikit-learn cross validators for iterative stratification of multilabel data.,7.0,20,True,2021-10-03 18:49:49.000,0.1.7,6.0,iterative-stratification,,,,['sklearn'],244.0,234.0,https://pypi.org/project/iterative-stratification,2021-10-03 18:49:49.000,10.0,45546.0,45546.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
716,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2022-10-01 22:21:58.000000,2022-10-01 22:21:50,400,1.0,210,29.0,37.0,38.0,20.0,716,An open source python library for scalable Bayesian optimisation.,13.0,20,True,2022-10-01 22:28:00.848,0.1.7,10.0,dragonfly-opt,,,,,2.0,,https://pypi.org/project/dragonfly-opt,2020-07-03 18:05:12.000,2.0,39411.0,39411.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
717,sklearn-deap,rsteca/sklearn-deap,hyperopt,,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000,2021-07-30 15:13:54.000000,2021-07-30 15:06:27,104,,116,29.0,25.0,21.0,34.0,704,Use evolutionary algorithms instead of gridsearch in scikit-learn.,22.0,20,False,2021-07-30 15:13:54.000,0.3.0,14.0,sklearn-deap,,,,['sklearn'],39.0,37.0,https://pypi.org/project/sklearn-deap,2021-07-30 15:13:54.000,2.0,1474.0,1474.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
718,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2021-11-15 17:46:29.000000,2019-10-21 07:52:07,46,,51,29.0,11.0,11.0,15.0,624,Log TensorBoard events without touching TensorFlow.,5.0,20,False,2018-02-08 07:28:51.000,0.1.0,5.0,tensorboard_logger,,,,,51.0,,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000,51.0,12383.0,12383.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
719,TSFEL,fraunhoferportugal/tsfel,time-series-data,,https://github.com/fraunhoferportugal/tsfel,https://github.com/fraunhoferportugal/tsfel,BSD-3-Clause,2019-01-09 16:41:30.000,2022-10-05 19:09:33.000000,2022-03-16 14:38:31,280,,101,18.0,67.0,18.0,44.0,557,An intuitive library to extract features from time series.,14.0,20,True,2021-02-14 17:48:46.000,0.1.4,9.0,tsfel,,,,,41.0,41.0,https://pypi.org/project/tsfel,2021-02-14 17:40:32.000,,7284.0,7284.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
720,pyhsmm,mattjj/pyhsmm,probabilistics,,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000,2022-04-10 20:18:08.000000,2020-08-24 17:03:59,1426,,161,56.0,19.0,39.0,60.0,519,Bayesian inference in HSMMs and HMMs.,13.0,20,False,2017-05-10 17:14:37.000,0.1.7,8.0,pyhsmm,,,,,30.0,25.0,https://pypi.org/project/pyhsmm,2017-05-10 17:14:37.000,5.0,101.0,101.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
721,detoxify,unitaryai/detoxify,nlp,,https://github.com/unitaryai/detoxify,https://github.com/unitaryai/detoxify,Apache-2.0,2020-09-23 15:24:21.000,2022-10-12 14:24:44.000000,2022-10-03 23:30:23,208,2.0,69,12.0,28.0,20.0,18.0,485,Trained models & code to predict toxic comments on all 3 Jigsaw Toxic Comment Challenges. Built using Pytorch..,8.0,20,True,2022-04-12 17:23:22.000,0.5.0,11.0,detoxify,,,,,134.0,132.0,https://pypi.org/project/detoxify,2022-04-12 17:23:22.000,2.0,34408.0,38068.0,,,,,,,,3.0,,84194.0,,,,,,,,,,,,,,,,,,
722,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2021-02-24 14:21:28.000000,2019-10-22 07:18:40,362,,91,29.0,11.0,35.0,8.0,429,A python library for Bayesian time series modeling.,6.0,20,False,2016-11-06 01:43:35.000,0.1.1,13.0,pydlm,,,,,29.0,27.0,https://pypi.org/project/pydlm,2018-12-19 10:27:54.000,2.0,22424.0,22424.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
723,tick,X-DataInitiative/tick,time-series-data,,https://github.com/X-DataInitiative/tick,https://github.com/X-DataInitiative/tick,BSD-3-Clause,2016-12-01 10:59:08.000,2022-01-30 17:29:29.000000,2020-06-15 12:01:36,413,,83,36.0,264.0,58.0,168.0,402,"Module for statistical learning, with a particular emphasis on time-dependent modelling.",16.0,20,False,2019-09-11 11:25:15.000,0.6,23.0,tick,,,,,68.0,67.0,https://pypi.org/project/tick,2020-05-24 22:01:17.000,1.0,1010.0,1013.0,,,,,,,,3.0,,198.0,,,,,,,,,,,,,,,,,,
724,TextBox,RUCAIBox/TextBox,nlp,,https://github.com/RUCAIBox/TextBox,https://github.com/RUCAIBox/TextBox,MIT,2020-11-08 07:35:46.000,2022-10-08 06:08:42.000000,2022-10-08 06:08:42,1126,311.0,69,10.0,242.0,3.0,20.0,399,TextBox 2.0 is a text generation library with pre-trained language models.,15.0,20,True,2021-04-15 13:39:28.000,0.2.1,10.0,textbox,,,,,5.0,5.0,https://pypi.org/project/textbox,2021-04-15 09:35:06.000,,43.0,43.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
725,TimeSide,Parisson/TimeSide,audio,,https://github.com/Parisson/TimeSide,https://github.com/Parisson/TimeSide,AGPL-3.0,2011-11-21 21:48:08.000,2022-09-30 19:09:36.000000,2022-07-22 15:13:31,3655,1.0,56,26.0,89.0,64.0,152.0,334,Scalable audio processing framework written in Python with a RESTful API.,22.0,20,False,2020-11-27 09:33:19.000,0.9.6,27.0,TimeSide,,,,,30.0,16.0,https://pypi.org/project/TimeSide,2021-12-15 14:33:37.113,14.0,131.0,131.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
726,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292,,46,10.0,37.0,27.0,37.0,328,Data imputations library to preprocess datasets with missing data.,11.0,20,True,2019-04-29 02:31:32.000,0.0.8,8.0,impyute,,,,,158.0,155.0,https://pypi.org/project/impyute,2019-04-29 02:31:32.000,3.0,5488.0,5488.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
727,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2021-07-07 00:44:10.000000,2021-07-07 00:44:07,58,,49,26.0,38.0,7.0,10.0,282,Distributed scikit-learn meta-estimators in PySpark.,7.0,20,False,2020-05-14 22:20:14.000,0.1.9,12.0,sk-dist,,,,"['sklearn', 'spark']",13.0,11.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000,2.0,183834.0,183834.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
728,Quantus,understandable-machine-intelligence-lab/quantus,interpretability,,https://github.com/understandable-machine-intelligence-lab/Quantus,https://github.com/understandable-machine-intelligence-lab/Quantus,LGPL-3.0,2021-03-18 15:04:58.000,2022-10-13 15:33:12.000000,2022-10-13 06:51:12,920,252.0,40,3.0,110.0,21.0,42.0,242,Quantus is an eXplainable AI toolkit for responsible evaluation of neural network explanations.,16.0,20,False,2022-10-08 18:30:04.857,0.2.2,11.0,quantus,,,,,1.0,1.0,https://pypi.org/project/quantus,2022-04-20 14:21:12.000,,464.0,468.0,,,,,,,,3.0,,33.0,,,,,,,,,,,,,,,,,,
729,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12,153,,30,9.0,4.0,21.0,28.0,231,Yet another Python binding for fastText.,4.0,20,False,2018-12-08 15:32:09.000,0.4.6,13.0,pyfasttext,,,,,262.0,249.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000,13.0,3457.0,3462.0,,,,,,,,3.0,,348.0,,,,,,,,,,,,,,,,,,
730,pymdp,infer-actively/pymdp,others,,https://github.com/infer-actively/pymdp,https://github.com/infer-actively/pymdp,MIT,2019-11-27 19:03:35.000,2022-09-19 16:15:45.000000,2022-09-07 11:07:49,646,20.0,32,23.0,66.0,14.0,16.0,220,A Python implementation of active inference for Markov Decision Processes.,12.0,20,False,2022-08-24 21:16:21.000,0.0.6,6.0,inferactively-pymdp,,,,,3.0,3.0,https://pypi.org/project/inferactively-pymdp,2022-04-25 20:52:24.000,,232.0,232.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
731,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2022-10-08 14:07:13.000000,2022-05-09 15:19:36,394,,82,17.0,383.0,59.0,81.0,213,An open-source toolkit for large-scale genomic analysis.,21.0,20,False,2022-04-21 00:32:28.000,1.2.1,15.0,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,2022-04-19 23:43:38.000,,26897.0,27010.0,https://anaconda.org/conda-forge/glow,2021-04-28 16:52:48.812,2262.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
732,py3nvml,fbcotter/py3nvml,gpu-utilities,,https://github.com/fbcotter/py3nvml,https://github.com/fbcotter/py3nvml,BSD-3-Clause,2016-11-21 01:07:37.000,2022-06-20 06:00:11.237000,2022-04-14 09:41:50,86,,34,13.0,9.0,1.0,12.0,213,Python 3 Bindings for NVML library. Get NVIDIA GPU status inside your program.,9.0,20,False,2021-11-22 14:30:25.000,0.2.7,14.0,py3nvml,conda-forge/py3nvml,,,,585.0,545.0,https://pypi.org/project/py3nvml,2021-11-22 14:30:25.000,40.0,47588.0,48598.0,https://anaconda.org/conda-forge/py3nvml,2022-06-20 06:00:11.237,33330.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
