,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id,new_addition
681,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2022-05-27 05:51:07.000000,2022-05-25 05:43:59,218.0,,67,9.0,306.0,32.0,34.0,382,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,17.0,21,True,2021-02-17 15:38:45.000,0.2.9,11.0,lazypredict,conda-forge/lazypredict,['sklearn'],,5207.0,322.0,322.0,https://pypi.org/project/lazypredict,2021-02-17 15:38:45.000,,5148.0,https://anaconda.org/conda-forge/lazypredict,2021-08-24 21:49:02.096,710.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
682,quinn,MrPowers/quinn,ml-experiments,,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,Apache-2.0,2017-09-15 13:02:42.000,2022-08-22 17:10:41.000000,2021-02-09 04:48:07,110.0,,47,23.0,20.0,17.0,10.0,352,pyspark methods to enhance developer productivity.,6.0,21,False,2021-02-06 15:21:04.000,0.9.0,12.0,quinn,,['spark'],,774165.0,4.0,,https://pypi.org/project/quinn,2021-02-06 15:21:04.000,4.0,774165.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
683,happy-transformer,EricFillion/happy-transformer,nlp,,https://github.com/EricFillion/happy-transformer,https://github.com/EricFillion/happy-transformer,Apache-2.0,2019-10-06 22:02:12.000,2022-08-22 18:21:33.000000,2022-08-22 18:21:33,975.0,3.0,41,6.0,197.0,11.0,90.0,316,A package built on top of Hugging Faces transformers library that makes it easy to utilize state-of-the-art NLP models.,14.0,21,True,2022-02-06 06:58:53.000,2.4.1,39.0,happytransformer,,['huggingface'],,4607.0,82.0,81.0,https://pypi.org/project/happytransformer,2022-02-06 06:54:52.000,1.0,4607.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
684,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2022-08-10 20:44:02.000000,2021-05-28 01:21:58,393.0,,126,34.0,318.0,74.0,124.0,281,Brain Imaging Analysis Kit.,34.0,21,False,2019-08-27 23:52:29.000,0.9.1,15.0,brainiak,,,,186.0,17.0,16.0,https://pypi.org/project/brainiak,2020-10-15 20:45:08.000,1.0,177.0,,,,3.0,,,,,,,,,,brainiak/brainiak,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,762.0,,,,,,,,,,,,
685,gokart,m3dev/gokart,ml-experiments,,https://github.com/m3dev/gokart,https://github.com/m3dev/gokart,MIT,2018-12-23 07:40:27.000,2022-08-03 06:46:44.000000,2022-08-02 20:35:09,484.0,5.0,45,24.0,223.0,14.0,59.0,261,"Gokart solves reproducibility, task dependencies, constraints of good code, and ease of use for Machine Learning..",34.0,21,False,2022-08-03 06:49:10.455,1.2.0,67.0,gokart,,,,1054.0,4.0,,https://pypi.org/project/gokart,2022-07-05 05:10:17.000,4.0,1054.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
686,lkpy,lenskit/lkpy,recommender-systems,,https://github.com/lenskit/lkpy,https://github.com/lenskit/lkpy,MIT,2018-06-08 21:05:10.000,2022-08-17 15:08:24.355000,2022-08-16 20:27:57,2437.0,24.0,56,8.0,219.0,27.0,71.0,210,Python recommendation toolkit.,13.0,21,False,2022-08-16 20:26:42.000,0.14.2,23.0,lenskit,conda-forge/lenskit,,,1602.0,2.0,,https://pypi.org/project/lenskit,2022-03-11 17:34:02.000,2.0,1018.0,https://anaconda.org/conda-forge/lenskit,2022-08-17 15:08:24.355,12268.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
687,celer,mathurinm/celer,sklearn-utils,,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000,2022-08-23 08:19:52.000000,2022-08-23 08:07:43,255.0,12.0,25,9.0,187.0,30.0,72.0,162,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",11.0,21,False,2022-07-20 11:16:35.529,0.7.2,14.0,celer,,['sklearn'],,623.0,13.0,13.0,https://pypi.org/project/celer,2022-06-14 13:41:05.000,,623.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
688,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2022-07-05 09:37:41.000000,2022-01-07 13:32:00,148.0,,400,78.0,31.0,43.0,20.0,8727,"A small set of Python functions to draw pretty maps from OpenStreetMap data. Based on osmnx, matplotlib and shapely..",14.0,20,False,2021-10-19 13:33:43.000,0.1.3,4.0,prettymaps,conda-forge/prettymaps,,,507.0,10.0,10.0,https://pypi.org/project/prettymaps,2021-10-19 13:33:43.000,,422.0,https://anaconda.org/conda-forge/prettymaps,2022-01-08 18:08:26.920,597.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
689,graph-nets,deepmind/graph_nets,graph,,https://github.com/deepmind/graph_nets,https://github.com/deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2020-12-04 17:43:48.000000,2020-12-04 17:43:47,47.0,,769,222.0,24.0,7.0,120.0,5155,Build Graph Nets in Tensorflow.,10.0,20,False,2020-01-29 16:00:25.000,1.1.0,7.0,graph-nets,,['tensorflow'],,1046.0,7.0,,https://pypi.org/project/graph-nets,2020-01-29 16:00:25.000,7.0,1046.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
690,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2022-08-19 00:53:25.000000,2022-02-10 07:36:23,432.0,,453,84.0,179.0,100.0,160.0,3259,A high performance and generic framework for distributed DNN training.,19.0,20,True,2020-08-27 15:42:13.000,0.2.4,8.0,byteps,,,,53.0,,,https://pypi.org/project/byteps,2021-08-02 17:37:42.000,,20.0,,,,3.0,,,,,,,,,,bytepsimage/tensorflow,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1268.0,,,,,,,,,,,,
691,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2019-03-06 17:01:52.000000,2019-03-06 17:01:45,27.0,,327,77.0,1.0,18.0,7.0,2894,An optimizer that trains as fast as Adam and as good as SGD.,2.0,20,False,2019-03-06 16:44:42.000,0.0.5,4.0,adabound,,['pytorch'],,1268.0,150.0,143.0,https://pypi.org/project/adabound,2019-02-26 04:23:45.000,7.0,1268.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
692,image-match,ProvenanceLabs/image-match,image,,https://github.com/ProvenanceLabs/image-match,https://github.com/ProvenanceLabs/image-match,Apache-2.0,2016-03-08 18:16:45.000,2022-05-14 16:58:36.000000,2021-09-21 13:07:59,405.0,,398,100.0,54.0,64.0,48.0,2785,Quickly search over billions of images.,19.0,20,True,2017-02-13 14:54:48.000,1.1.2,10.0,image_match,,,,591.0,4.0,,https://pypi.org/project/image_match,2017-02-13 14:54:48.000,4.0,591.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
693,opyrator,ml-tooling/opyrator,others,,https://github.com/ml-tooling/opyrator,https://github.com/ml-tooling/opyrator,MIT,2021-04-06 08:09:06.000,2022-08-23 18:31:16.000000,2021-05-06 12:10:38,127.0,,126,47.0,30.0,2.0,27.0,2683,"Turns your machine learning code into microservices with web API, interactive GUI, and more.",4.0,20,False,2021-05-04 18:48:03.000,0.0.12,11.0,opyrator,conda-forge/opyrator,,,180.0,38.0,38.0,https://pypi.org/project/opyrator,2021-05-04 18:48:03.000,,112.0,https://anaconda.org/conda-forge/opyrator,2022-01-08 18:03:03.967,478.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
694,Apache Singa,apache/singa,distributed-ml,,https://github.com/apache/singa,https://github.com/apache/singa,Apache-2.0,2015-04-02 07:00:05.000,2022-08-25 09:20:24.000000,2022-06-01 08:52:55,2472.0,3.0,781,131.0,907.0,40.0,61.0,2657,a distributed deep learning platform.,79.0,20,True,2020-04-21 08:01:08.000,3.0.0,16.0,,nusdbsystem/singa,,,14.0,1.0,1.0,,,,,https://anaconda.org/nusdbsystem/singa,2021-08-09 13:10:26.397,508.0,3.0,,,,,,,,,,apache/singa,https://hub.docker.com/r/apache/singa,2022-05-31 15:24:19.649658,4.0,692.0,,,,,,,,,,,,
695,Coach,IntelLabs/coach,reinforcement-learning,,https://github.com/IntelLabs/coach,https://github.com/IntelLabs/coach,Apache-2.0,2017-10-01 19:27:43.000,2021-12-27 09:52:12.000000,2021-06-28 07:40:53,521.0,,428,131.0,225.0,87.0,183.0,2175,Reinforcement Learning Coach by Intel AI Lab enables easy experimentation with state of the art Reinforcement Learning..,35.0,20,False,2019-10-10 14:17:10.000,1.0.1,13.0,rl_coach,,,,110.0,2.0,,https://pypi.org/project/rl_coach,2019-10-10 14:17:10.000,2.0,110.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
696,pycls,facebookresearch/pycls,image,,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000,2022-07-12 01:15:33.000000,2022-07-12 01:13:05,104.0,2.0,228,59.0,105.0,25.0,56.0,1984,"Codebase for Image Classification Research, written in PyTorch.",17.0,20,True,2021-05-21 00:29:47.000,0.2,3.0,pycls,,['pytorch'],,40904.0,6.0,6.0,https://pypi.org/project/pycls,2020-09-05 00:21:00.000,,40904.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
697,reformer-pytorch,lucidrains/reformer-pytorch,pytorch-utils,,https://github.com/lucidrains/reformer-pytorch,https://github.com/lucidrains/reformer-pytorch,MIT,2020-01-09 20:42:37.000,2022-06-24 01:30:44.000000,2022-06-24 01:30:35,247.0,2.0,240,53.0,33.0,13.0,104.0,1781,"Reformer, the efficient Transformer, in Pytorch.",11.0,20,True,2021-11-06 23:09:00.000,1.4.4,139.0,reformer-pytorch,,['pytorch'],,1965.0,,,https://pypi.org/project/reformer-pytorch,2021-11-06 23:09:00.000,,1965.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
698,Antialiased CNNs,adobe/antialiased-cnns,pytorch-utils,,https://github.com/adobe/antialiased-cnns,https://github.com/adobe/antialiased-cnns,CC BY-NC-SA 4.0,2019-05-14 20:51:25.000,2021-09-29 18:48:52.000000,2021-09-29 18:48:52,239.0,,196,38.0,6.0,14.0,31.0,1550,pip install antialiased-cnns to improve stability and accuracy.,6.0,20,False,2020-10-23 22:45:52.000,0.3,6.0,antialiased-cnns,,['pytorch'],,1462.0,35.0,29.0,https://pypi.org/project/antialiased-cnns,2020-10-23 22:42:49.000,6.0,1462.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
699,lore,instacart/lore,ml-experiments,,https://github.com/instacart/lore,https://github.com/instacart/lore,MIT,2017-10-19 21:51:45.000,2022-04-11 17:21:50.000000,2022-04-11 17:21:50,273.0,,128,101.0,149.0,26.0,19.0,1538,Lore makes machine learning approachable for Software Engineers and maintainable for Machine Learning Researchers.,26.0,20,True,2022-02-02 23:30:10.000,0.8.5,232.0,lore,,,,511.0,21.0,20.0,https://pypi.org/project/lore,2022-02-02 23:30:10.000,1.0,511.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
700,ThunderSVM,Xtra-Computing/thundersvm,ml-frameworks,,https://github.com/Xtra-Computing/thundersvm,https://github.com/Xtra-Computing/thundersvm,Apache-2.0,2014-12-11 04:24:04.000,2022-04-09 02:38:13.000000,2022-04-09 02:38:13,904.0,,194,52.0,51.0,61.0,148.0,1418,ThunderSVM: A Fast SVM Library on GPUs and CPUs.,34.0,20,True,2020-03-13 12:36:30.000,0.3.12,9.0,thundersvm,,,2499.0,381.0,,,https://pypi.org/project/thundersvm,2020-03-13 12:36:30.000,,345.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
701,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,101,39.0,13.0,14.0,9.0,1256,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,20,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,1854.0,60.0,60.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,,1854.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
702,advertorch,BorealisAI/advertorch,adversarial,,https://github.com/BorealisAI/advertorch,https://github.com/BorealisAI/advertorch,GPL-3.0,2018-11-29 22:17:33.000,2022-05-29 19:09:18.000000,2022-05-29 19:09:18,309.0,1.0,169,29.0,56.0,18.0,34.0,1086,A Toolbox for Adversarial Robustness Research.,21.0,20,False,2020-06-15 01:20:07.000,0.2.3,10.0,advertorch,,['pytorch'],,345.0,89.0,85.0,https://pypi.org/project/advertorch,2020-06-15 01:20:07.000,4.0,345.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
703,torchsde,google-research/torchsde,pytorch-utils,,https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000,2021-07-26 13:59:41.000000,2021-07-26 13:59:38,157.0,,110,30.0,66.0,9.0,41.0,1033,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,5.0,20,False,2021-07-20 07:09:56.000,0.2.5,4.0,torchsde,conda-forge/torchsde,['pytorch'],,2843.0,19.0,19.0,https://pypi.org/project/torchsde,2021-07-20 07:09:56.000,,2242.0,https://anaconda.org/conda-forge/torchsde,2021-07-12 23:43:34.083,11432.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
704,calamari,Calamari-OCR/calamari,ocr,,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,Apache-2.0,2018-03-20 15:22:29.000,2022-07-05 18:12:32.000000,2022-06-10 10:36:12,439.0,1.0,194,55.0,76.0,50.0,202.0,935,Line based ATR Engine based on OCRopy.,19.0,20,True,2022-03-21 11:52:48.000,2.2.2,34.0,calamari_ocr,,,,435.0,2.0,,https://pypi.org/project/calamari_ocr,2018-11-13 11:24:45.000,2.0,435.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
705,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2021-10-29 14:44:11.000000,2021-10-29 14:44:08,205.0,,243,48.0,45.0,23.0,127.0,918,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,27.0,20,True,2020-10-12 06:56:40.000,0.7.6,21.0,aocr,,['tensorflow'],,97.0,20.0,20.0,https://pypi.org/project/aocr,2019-04-19 05:28:27.000,,97.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
706,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-06-11 07:21:47.000000,2021-08-06 08:18:46,282.0,,136,15.0,23.0,54.0,68.0,810,PyTorch to Keras model convertor.,13.0,20,True,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,472.0,52.0,51.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000,1.0,472.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
707,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,188,34.0,15.0,18.0,22.0,783,TensorFlow implementation of an arbitrary order Factorization Machine.,10.0,20,True,2022-01-17 20:35:57.000,1.0.2,3.0,tffm,,['tensorflow'],,1520.0,12.0,11.0,https://pypi.org/project/tffm,2022-01-17 20:35:57.000,1.0,1520.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
708,TensorFrames,databricks/tensorframes,distributed-ml,,https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes,Apache-2.0,2016-03-04 19:25:19.000,2022-05-26 20:14:58.000000,2019-11-15 21:43:53,221.0,,157,75.0,96.0,51.0,43.0,757,[DEPRECATED] Tensorflow wrapper for DataFrames on Apache Spark.,16.0,20,False,2018-11-16 20:50:02.000,0.6.0,6.0,tensorframes,,"['tensorflow', 'spark']",,39485.0,1.0,,https://pypi.org/project/tensorframes,2018-05-16 14:20:28.000,1.0,39485.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
709,Objax,google/objax,ml-frameworks,,https://github.com/google/objax,https://github.com/google/objax,Apache-2.0,2020-08-20 06:20:40.000,2022-08-24 18:59:01.000000,2022-07-12 21:58:34,432.0,1.0,60,26.0,147.0,45.0,60.0,714,Objax is a machine learning framework that provides an Object Oriented layer for JAX.,23.0,20,True,2022-02-01 00:17:20.000,1.6.0,9.0,objax,,['jax'],,452.0,27.0,25.0,https://pypi.org/project/objax,2022-01-31 23:28:27.000,2.0,452.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
710,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000,2022-06-06 22:38:33.000000,2022-06-06 22:38:33,57.0,2.0,64,7.0,5.0,4.0,19.0,709,scikit-learn cross validators for iterative stratification of multilabel data.,7.0,20,True,2021-10-03 18:49:49.000,0.1.7,6.0,iterative-stratification,,['sklearn'],,34962.0,231.0,221.0,https://pypi.org/project/iterative-stratification,2021-10-03 18:49:49.000,10.0,34962.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
711,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2022-06-21 21:35:50.000000,2020-04-25 18:37:42,198.0,,97,24.0,47.0,19.0,34.0,686,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,20,False,2019-08-08 01:24:38.000,0.0.9,9.0,matrixprofile-ts,,,,545.0,19.0,19.0,https://pypi.org/project/matrixprofile-ts,2019-08-08 01:24:38.000,,545.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
712,finetune,IndicoDataSolutions/finetune,nlp,,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000,2022-08-15 23:06:49.000000,2022-06-16 10:06:33,1489.0,3.0,71,35.0,582.0,22.0,117.0,658,Scikit-learn style model finetuning for NLP.,19.0,20,True,2020-01-10 22:42:24.000,0.8.6,38.0,finetune,,"['tensorflow', 'sklearn']",,95.0,11.0,9.0,https://pypi.org/project/finetune,2021-12-20 14:14:00.000,2.0,95.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
713,metricflow,transform-data/metricflow,others,,https://github.com/transform-data/metricflow,https://github.com/transform-data/metricflow,AGPL-3.0,2022-04-04 18:33:06.000,2022-08-23 22:03:39.000000,2022-08-23 22:03:39,463.0,332.0,45,15.0,174.0,27.0,17.0,643,"MetricFlow allows you to define, build, and maintain metrics in code.",26.0,20,False,2022-08-11 19:58:53.000,0.111.0,23.0,metricflow,,,,2551.0,,,https://pypi.org/project/metricflow,2022-08-11 19:58:07.028,,2551.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
714,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2021-11-15 17:46:29.000000,2019-10-21 07:52:07,46.0,,51,29.0,11.0,11.0,15.0,623,Log TensorBoard events without touching TensorFlow.,5.0,20,False,2018-02-08 07:28:51.000,0.1.0,5.0,tensorboard_logger,,,,54964.0,51.0,,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000,51.0,54964.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
715,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2022-08-21 19:31:38.000000,2022-07-16 21:38:46,719.0,6.0,62,17.0,106.0,8.0,45.0,529,A simplified framework and utilities for PyTorch.,18.0,20,False,2022-07-16 21:48:35.000,1.12,30.0,poutyne,,['pytorch'],,5419.0,96.0,91.0,https://pypi.org/project/poutyne,2022-04-28 20:18:33.000,5.0,5419.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
716,pyhsmm,mattjj/pyhsmm,probabilistics,,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000,2022-04-10 20:18:08.000000,2020-08-24 17:03:59,1426.0,,161,56.0,19.0,39.0,60.0,517,Bayesian inference in HSMMs and HMMs.,13.0,20,False,2017-05-10 17:14:37.000,0.1.7,8.0,pyhsmm,,,,86.0,30.0,25.0,https://pypi.org/project/pyhsmm,2017-05-10 17:14:37.000,5.0,86.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
717,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2021-02-24 14:21:28.000000,2019-10-22 07:18:40,362.0,,91,28.0,11.0,35.0,8.0,425,A python library for Bayesian time series modeling.,6.0,20,False,2016-11-06 01:43:35.000,0.1.1,13.0,pydlm,,,,27161.0,29.0,27.0,https://pypi.org/project/pydlm,2018-12-19 10:27:54.000,2.0,27161.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
718,Hyperactive,SimonBlanke/Hyperactive,hyperopt,,https://github.com/SimonBlanke/Hyperactive,https://github.com/SimonBlanke/Hyperactive,MIT,2018-11-01 08:53:30.000,2022-08-19 19:43:15.000000,2022-08-12 15:08:37,2102.0,1.0,32,10.0,6.0,6.0,42.0,411,An optimization and data collection toolbox for convenient and fast prototyping of computationally expensive models.,4.0,20,True,2022-05-04 16:40:08.000,4.2.0,66.0,hyperactive,,,101.0,942.0,18.0,15.0,https://pypi.org/project/hyperactive,2022-05-04 16:40:08.000,3.0,940.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
719,tick,X-DataInitiative/tick,time-series-data,,https://github.com/X-DataInitiative/tick,https://github.com/X-DataInitiative/tick,BSD-3-Clause,2016-12-01 10:59:08.000,2022-01-30 17:29:29.000000,2020-06-15 12:01:36,413.0,,84,36.0,264.0,57.0,167.0,397,"Module for statistical learning, with a particular emphasis on time-dependent modelling.",16.0,20,False,2019-09-11 11:25:15.000,0.6,23.0,tick,,,198.0,985.0,67.0,66.0,https://pypi.org/project/tick,2020-05-24 22:01:17.000,1.0,982.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
720,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2021-09-14 22:55:51.000000,2021-09-14 22:26:21,2409.0,,52,25.0,229.0,57.0,195.0,376,Studio: Simplify and expedite model building process.,21.0,20,True,2021-09-14 22:55:51.000,0.0.49,208.0,studioml,,,,37.0,5.0,5.0,https://pypi.org/project/studioml,2021-09-14 22:55:51.000,,37.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
721,carefree-learn,carefree0910/carefree-learn,tabular,,https://github.com/carefree0910/carefree-learn,https://github.com/carefree0910/carefree-learn,MIT,2020-06-17 17:44:17.000,2022-08-25 02:55:05.000000,2022-08-25 02:54:14,3684.0,433.0,33,10.0,1.0,,80.0,365,Deep Learning PyTorch.,1.0,20,True,2022-06-20 12:21:05.000,0.3.0,24.0,carefree-learn,,['pytorch'],,37.0,2.0,2.0,https://pypi.org/project/carefree-learn,2022-06-20 12:19:50.000,,37.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
722,Auto ViML,AutoViML/Auto_ViML,hyperopt,,https://github.com/AutoViML/Auto_ViML,https://github.com/AutoViML/Auto_ViML,Apache-2.0,2019-06-10 13:09:15.000,2022-08-16 11:44:37.000000,2022-08-16 11:44:18,301.0,3.0,81,25.0,5.0,4.0,17.0,362,Automatically Build Multiple ML Models with a Single Line of Code. Created by Ram Seshadri. Collaborators Welcome...,6.0,20,True,2022-06-01 23:08:15.000,0.1.710,137.0,autoviml,,,,456.0,19.0,17.0,https://pypi.org/project/autoviml,2022-06-01 23:08:15.000,2.0,456.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
723,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,46,9.0,37.0,27.0,37.0,325,Data imputations library to preprocess datasets with missing data.,11.0,20,True,2019-04-29 02:31:32.000,0.0.8,8.0,impyute,,,,8026.0,146.0,143.0,https://pypi.org/project/impyute,2019-04-29 02:31:32.000,3.0,8026.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
