,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
684,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2022-06-24 10:47:02.000000,2022-02-10 07:36:23,432.0,,453,84.0,179.0,100.0,160.0,3248,A high performance and generic framework for distributed DNN training.,19.0,20,True,2020-08-27 15:42:13.000,0.2.4,8.0,byteps,,,,120.0,,,https://pypi.org/project/byteps,2021-08-02 17:37:42.000,,87.0,,,,3.0,,,,,,,,,,bytepsimage/tensorflow,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1267.0,,,,,,,,,,,
685,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2019-03-06 17:01:52.000000,2019-03-06 17:01:45,27.0,,327,78.0,1.0,17.0,7.0,2894,An optimizer that trains as fast as Adam and as good as SGD.,2.0,20,False,2019-03-06 16:44:42.000,0.0.5,4.0,adabound,,['pytorch'],,1106.0,149.0,142.0,https://pypi.org/project/adabound,2019-02-26 04:23:45.000,7.0,1106.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
686,image-match,ProvenanceLabs/image-match,image,,https://github.com/ProvenanceLabs/image-match,https://github.com/ProvenanceLabs/image-match,Apache-2.0,2016-03-08 18:16:45.000,2022-05-14 16:58:36.000000,2021-09-21 13:07:59,405.0,,398,100.0,54.0,64.0,48.0,2775,Quickly search over billions of images.,19.0,20,True,2017-02-13 14:54:48.000,1.1.2,10.0,image_match,,,,427.0,4.0,,https://pypi.org/project/image_match,2017-02-13 14:54:48.000,4.0,427.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
687,opyrator,ml-tooling/opyrator,others,,https://github.com/ml-tooling/opyrator,https://github.com/ml-tooling/opyrator,MIT,2021-04-06 08:09:06.000,2022-07-29 23:29:35.000000,2021-05-06 12:10:38,127.0,,124,47.0,28.0,2.0,26.0,2668,"Turns your machine learning code into microservices with web API, interactive GUI, and more.",4.0,20,False,2021-05-04 18:48:03.000,0.0.12,11.0,opyrator,conda-forge/opyrator,,,166.0,38.0,38.0,https://pypi.org/project/opyrator,2021-05-04 18:48:03.000,,106.0,https://anaconda.org/conda-forge/opyrator,2022-01-08 18:03:03.967,426.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
688,Apache Singa,apache/singa,distributed-ml,,https://github.com/apache/singa,https://github.com/apache/singa,Apache-2.0,2015-04-02 07:00:05.000,2022-06-01 09:02:30.000000,2022-06-01 08:52:55,2472.0,8.0,784,131.0,896.0,40.0,59.0,2659,a distributed deep learning platform.,79.0,20,True,2020-04-21 08:01:08.000,3.0.0,16.0,,nusdbsystem/singa,,,11.0,1.0,1.0,,,,,https://anaconda.org/nusdbsystem/singa,2021-08-09 13:10:26.397,489.0,3.0,,,,,,,,,,apache/singa,https://hub.docker.com/r/apache/singa,2022-05-31 15:24:19.649658,4.0,389.0,,,,,,,,,,,
689,Antialiased CNNs,adobe/antialiased-cnns,pytorch-utils,,https://github.com/adobe/antialiased-cnns,https://github.com/adobe/antialiased-cnns,CC BY-NC-SA 4.0,2019-05-14 20:51:25.000,2021-09-29 18:48:52.000000,2021-09-29 18:48:52,239.0,,196,38.0,6.0,14.0,31.0,1546,pip install antialiased-cnns to improve stability and accuracy.,6.0,20,False,2020-10-23 22:45:52.000,0.3,6.0,antialiased-cnns,,['pytorch'],,1393.0,33.0,27.0,https://pypi.org/project/antialiased-cnns,2020-10-23 22:42:49.000,6.0,1393.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
690,lore,instacart/lore,ml-experiments,,https://github.com/instacart/lore,https://github.com/instacart/lore,MIT,2017-10-19 21:51:45.000,2022-04-11 17:21:50.000000,2022-04-11 17:21:50,273.0,,128,101.0,149.0,26.0,19.0,1537,Lore makes machine learning approachable for Software Engineers and maintainable for Machine Learning Researchers.,26.0,20,True,2022-02-02 23:30:10.000,0.8.5,232.0,lore,,,,298.0,20.0,19.0,https://pypi.org/project/lore,2022-02-02 23:30:10.000,1.0,298.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
691,DELTA,Delta-ML/delta,nlp,,https://github.com/Delta-ML/delta,https://github.com/Delta-ML/delta,Apache-2.0,2019-05-29 08:33:57.000,2022-05-26 20:08:07.000000,2020-12-17 06:57:15,932.0,,294,66.0,191.0,5.0,74.0,1522,DELTA is a deep learning based natural language and speech processing platform.,41.0,20,False,2020-07-16 09:31:45.000,0.3.3,4.0,delta-nlp,,['tensorflow'],,352.0,,,https://pypi.org/project/delta-nlp,2020-03-27 04:46:19.000,,17.0,,,,3.0,,,,,,,,,,zh794390558/delta,https://hub.docker.com/r/zh794390558/delta,2021-08-03 14:50:00.516864,,13086.0,,,,,,,,,,,
692,ThunderSVM,Xtra-Computing/thundersvm,ml-frameworks,,https://github.com/Xtra-Computing/thundersvm,https://github.com/Xtra-Computing/thundersvm,Apache-2.0,2014-12-11 04:24:04.000,2022-04-09 02:38:13.000000,2022-04-09 02:38:13,904.0,,193,52.0,51.0,61.0,148.0,1410,ThunderSVM: A Fast SVM Library on GPUs and CPUs.,34.0,20,True,2020-03-13 12:36:30.000,0.3.12,9.0,thundersvm,,,2472.0,575.0,,,https://pypi.org/project/thundersvm,2020-03-13 12:36:30.000,,540.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
693,graph4nlp,graph4ai/graph4nlp,graph,,https://github.com/graph4ai/graph4nlp,https://github.com/graph4ai/graph4nlp,Apache-2.0,2020-07-16 03:28:48.000,2022-05-28 03:54:57.000000,2022-05-28 03:54:57,1940.0,2.0,174,28.0,415.0,14.0,145.0,1397,Graph4nlp is the library for the easy use of Graph Neural Networks for NLP. Welcome to visit our DLG4NLP website..,27.0,20,True,2022-01-20 18:07:32.000,0.5.5,11.0,graph4nlp,,['pytorch'],,193.0,,,https://pypi.org/project/graph4nlp,2022-01-20 15:18:44.000,,193.0,,,,3.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,
694,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,101,39.0,13.0,14.0,9.0,1256,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,20,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,2361.0,58.0,58.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,,2361.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
695,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2022-07-29 19:08:05.000000,2022-07-29 19:07:59,350.0,102.0,148,29.0,385.0,34.0,33.0,1192,Scenic: A Jax Library for Computer Vision Research and Beyond.,43.0,20,True,,,,,,['jax'],,,24.0,24.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
696,advertorch,BorealisAI/advertorch,adversarial,,https://github.com/BorealisAI/advertorch,https://github.com/BorealisAI/advertorch,GPL-3.0,2018-11-29 22:17:33.000,2022-05-29 19:09:18.000000,2022-05-29 19:09:18,309.0,1.0,167,29.0,56.0,18.0,34.0,1083,A Toolbox for Adversarial Robustness Research.,21.0,20,False,2020-06-15 01:20:07.000,0.2.3,10.0,advertorch,,['pytorch'],,413.0,89.0,85.0,https://pypi.org/project/advertorch,2020-06-15 01:20:07.000,4.0,413.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
697,Skater,oracle/Skater,interpretability,,https://github.com/oracle/Skater,https://github.com/oracle/Skater,UPL-1.0,2017-01-26 05:45:42.000,2022-02-11 18:01:55.000000,2022-02-11 18:01:55,1106.0,,168,55.0,149.0,69.0,97.0,1031,Python Library for Model Interpretation/Explanations.,36.0,20,False,2018-09-21 07:03:32.000,1.1.2,23.0,skater,conda-forge/skater,,,4382.0,,,https://pypi.org/project/skater,2018-09-21 07:03:32.000,,3575.0,https://anaconda.org/conda-forge/skater,2021-11-15 19:51:51.883,50051.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
698,torchsde,google-research/torchsde,pytorch-utils,,https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000,2021-07-26 13:59:41.000000,2021-07-26 13:59:38,157.0,,109,30.0,66.0,9.0,41.0,1023,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,5.0,20,False,2021-07-20 07:09:56.000,0.2.5,4.0,torchsde,conda-forge/torchsde,['pytorch'],,1825.0,17.0,17.0,https://pypi.org/project/torchsde,2021-07-20 07:09:56.000,,1248.0,https://anaconda.org/conda-forge/torchsde,2021-07-12 23:43:34.083,10963.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
699,calamari,Calamari-OCR/calamari,ocr,,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,Apache-2.0,2018-03-20 15:22:29.000,2022-07-05 18:12:32.000000,2022-06-10 10:36:12,439.0,2.0,194,55.0,76.0,51.0,200.0,934,Line based ATR Engine based on OCRopy.,19.0,20,True,2022-03-21 11:52:48.000,2.2.2,34.0,calamari_ocr,,,,960.0,2.0,,https://pypi.org/project/calamari_ocr,2018-11-13 11:24:45.000,2.0,960.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
700,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2021-10-29 14:44:11.000000,2021-10-29 14:44:08,205.0,,243,47.0,45.0,24.0,126.0,919,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,27.0,20,True,2020-10-12 06:56:40.000,0.7.6,21.0,aocr,,['tensorflow'],,118.0,20.0,20.0,https://pypi.org/project/aocr,2019-04-19 05:28:27.000,,118.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
701,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:34:04.000000,2022-02-02 20:33:18,124.0,,116,15.0,11.0,35.0,43.0,849,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,20,True,2022-02-02 20:34:04.000,1.1.4,80.0,performer-pytorch,,['pytorch'],,15255.0,52.0,48.0,https://pypi.org/project/performer-pytorch,2022-02-02 20:34:04.000,4.0,15255.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
702,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-06-11 07:21:47.000000,2021-08-06 08:18:46,282.0,,137,15.0,23.0,54.0,68.0,808,PyTorch to Keras model convertor.,13.0,20,True,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,480.0,52.0,51.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000,1.0,480.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
703,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,188,34.0,15.0,18.0,22.0,782,TensorFlow implementation of an arbitrary order Factorization Machine.,10.0,20,True,2022-01-17 20:35:57.000,1.0.2,3.0,tffm,,['tensorflow'],,1432.0,12.0,11.0,https://pypi.org/project/tffm,2022-01-17 20:35:57.000,1.0,1432.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
704,TensorFrames,databricks/tensorframes,distributed-ml,,https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes,Apache-2.0,2016-03-04 19:25:19.000,2022-05-26 20:14:58.000000,2019-11-15 21:43:53,221.0,,157,75.0,96.0,51.0,43.0,758,[DEPRECATED] Tensorflow wrapper for DataFrames on Apache Spark.,16.0,20,False,2018-11-16 20:50:02.000,0.6.0,6.0,tensorframes,,"['tensorflow', 'spark']",,41096.0,1.0,,https://pypi.org/project/tensorframes,2018-05-16 14:20:28.000,1.0,41096.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
705,Objax,google/objax,ml-frameworks,,https://github.com/google/objax,https://github.com/google/objax,Apache-2.0,2020-08-20 06:20:40.000,2022-07-12 21:58:34.000000,2022-07-12 21:58:34,432.0,1.0,59,26.0,143.0,45.0,60.0,704,Objax is a machine learning framework that provides an Object Oriented layer for JAX.,23.0,20,True,2022-02-01 00:17:20.000,1.6.0,9.0,objax,,['jax'],,619.0,26.0,24.0,https://pypi.org/project/objax,2022-01-31 23:28:27.000,2.0,619.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
706,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2022-06-21 21:35:50.000000,2020-04-25 18:37:42,198.0,,97,24.0,47.0,19.0,34.0,684,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,20,False,2019-08-08 01:24:38.000,0.0.9,9.0,matrixprofile-ts,,,,569.0,19.0,19.0,https://pypi.org/project/matrixprofile-ts,2019-08-08 01:24:38.000,,569.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
707,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000,2022-06-06 22:38:33.000000,2022-06-06 22:38:33,57.0,2.0,63,7.0,5.0,4.0,19.0,674,scikit-learn cross validators for iterative stratification of multilabel data.,7.0,20,True,2021-10-03 18:49:49.000,0.1.7,6.0,iterative-stratification,,['sklearn'],,30967.0,230.0,220.0,https://pypi.org/project/iterative-stratification,2021-10-03 18:49:49.000,10.0,30967.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
708,finetune,IndicoDataSolutions/finetune,nlp,,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000,2022-08-04 00:08:34.000000,2022-06-16 10:06:33,1489.0,4.0,73,35.0,581.0,22.0,117.0,659,Scikit-learn style model finetuning for NLP.,19.0,20,True,2020-01-10 22:42:24.000,0.8.6,38.0,finetune,,"['tensorflow', 'sklearn']",,112.0,11.0,9.0,https://pypi.org/project/finetune,2021-12-20 14:14:00.000,2.0,112.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
709,metricflow,transform-data/metricflow,others,,https://github.com/transform-data/metricflow,https://github.com/transform-data/metricflow,AGPL-3.0,2022-04-04 18:33:06.000,2022-08-04 15:13:57.000000,2022-07-30 21:35:14,393.0,303.0,42,15.0,155.0,20.0,16.0,634,"MetricFlow allows you to define, build, and maintain metrics in code.",22.0,20,False,2022-07-25 21:11:26.000,0.110.1,22.0,metricflow,,,,5409.0,,,https://pypi.org/project/metricflow,2022-07-25 21:10:25.480,,5409.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
710,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2021-11-15 17:46:29.000000,2019-10-21 07:52:07,46.0,,51,29.0,11.0,11.0,15.0,623,Log TensorBoard events without touching TensorFlow.,5.0,20,False,2018-02-08 07:28:51.000,0.1.0,5.0,tensorboard_logger,,,,55679.0,51.0,,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000,51.0,55679.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
711,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2022-07-27 15:38:14.000000,2022-07-16 21:38:46,719.0,7.0,62,17.0,106.0,8.0,45.0,528,A simplified framework and utilities for PyTorch.,18.0,20,False,2022-07-16 21:48:35.000,1.12,30.0,poutyne,,['pytorch'],,4103.0,96.0,91.0,https://pypi.org/project/poutyne,2022-04-28 20:18:33.000,5.0,4103.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
712,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2022-07-22 07:15:08.617000,2022-07-22 04:03:38,237.0,64.0,44,19.0,30.0,4.0,8.0,528,EvoJAX: Hardware-accelerated Neuroevolution.,10.0,20,True,2022-07-22 04:10:00.315,0.2.12,18.0,evojax,conda-forge/evojax,['jax'],,1385.0,,,https://pypi.org/project/evojax,2022-06-15 05:15:21.000,,493.0,https://anaconda.org/conda-forge/evojax,2022-07-22 07:15:08.617,5357.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
713,seglearn,dmbee/seglearn,time-series-data,,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000,2022-06-16 18:12:39.000000,2022-06-16 18:12:39,270.0,1.0,61,30.0,31.0,6.0,23.0,522,Python module for machine learning time series:.,14.0,20,True,2021-03-13 16:18:30.000,1.2.3,22.0,seglearn,,,,1337.0,12.0,11.0,https://pypi.org/project/seglearn,2021-03-13 16:18:30.000,1.0,1337.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
714,pyhsmm,mattjj/pyhsmm,probabilistics,,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000,2022-04-10 20:18:08.000000,2020-08-24 17:03:59,1426.0,,161,56.0,19.0,39.0,60.0,518,Bayesian inference in HSMMs and HMMs.,13.0,20,False,2017-05-10 17:14:37.000,0.1.7,8.0,pyhsmm,,,,121.0,30.0,25.0,https://pypi.org/project/pyhsmm,2017-05-10 17:14:37.000,5.0,121.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
715,joypy,leotac/joypy,data-viz,,https://github.com/leotac/joypy,https://github.com/leotac/joypy,MIT,2017-07-30 17:18:50.000,2021-12-21 20:58:11.000000,2021-12-19 09:41:43,133.0,,46,11.0,19.0,11.0,37.0,435,Joyplots in Python with matplotlib & pandas.,6.0,20,True,2021-12-19 09:42:50.000,0.2.6,17.0,joypy,conda-forge/joypy,,,15789.0,185.0,180.0,https://pypi.org/project/joypy,2021-12-19 09:42:50.000,5.0,15423.0,https://anaconda.org/conda-forge/joypy,2020-12-28 14:07:53.760,15019.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
716,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2021-02-24 14:21:28.000000,2019-10-22 07:18:40,362.0,,91,28.0,11.0,35.0,8.0,424,A python library for Bayesian time series modeling.,6.0,20,False,2016-11-06 01:43:35.000,0.1.1,13.0,pydlm,,,,26645.0,29.0,27.0,https://pypi.org/project/pydlm,2018-12-19 10:27:54.000,2.0,26645.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
717,tick,X-DataInitiative/tick,time-series-data,,https://github.com/X-DataInitiative/tick,https://github.com/X-DataInitiative/tick,BSD-3-Clause,2016-12-01 10:59:08.000,2022-01-30 17:29:29.000000,2020-06-15 12:01:36,413.0,,84,36.0,264.0,58.0,166.0,396,"Module for statistical learning, with a particular emphasis on time-dependent modelling.",16.0,20,False,2019-09-11 11:25:15.000,0.6,23.0,tick,,,198.0,1087.0,66.0,65.0,https://pypi.org/project/tick,2020-05-24 22:01:17.000,1.0,1084.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
718,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2022-05-27 05:51:07.000000,2022-05-25 05:43:59,218.0,1.0,65,8.0,306.0,31.0,34.0,378,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,17.0,20,True,2021-02-17 15:38:45.000,0.2.9,11.0,lazypredict,conda-forge/lazypredict,['sklearn'],,5259.0,317.0,317.0,https://pypi.org/project/lazypredict,2021-02-17 15:38:45.000,,5207.0,https://anaconda.org/conda-forge/lazypredict,2021-08-24 21:49:02.096,631.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
719,Auto ViML,AutoViML/Auto_ViML,hyperopt,,https://github.com/AutoViML/Auto_ViML,https://github.com/AutoViML/Auto_ViML,Apache-2.0,2019-06-10 13:09:15.000,2022-06-15 13:29:54.000000,2022-06-15 13:29:25,300.0,2.0,81,24.0,5.0,5.0,16.0,356,Automatically Build Multiple ML Models with a Single Line of Code. Created by Ram Seshadri. Collaborators Welcome...,6.0,20,True,2022-06-01 23:08:15.000,0.1.710,137.0,autoviml,,,,1223.0,19.0,17.0,https://pypi.org/project/autoviml,2022-06-01 23:08:15.000,2.0,1223.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
720,quinn,MrPowers/quinn,ml-experiments,,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,Apache-2.0,2017-09-15 13:02:42.000,2022-04-24 17:37:43.000000,2021-02-09 04:48:07,110.0,,46,23.0,19.0,17.0,10.0,346,pyspark methods to enhance developer productivity.,6.0,20,False,2021-02-06 15:21:04.000,0.9.0,12.0,quinn,,['spark'],,757241.0,4.0,,https://pypi.org/project/quinn,2021-02-06 15:21:04.000,4.0,757241.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
721,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,46,9.0,37.0,27.0,37.0,323,Data imputations library to preprocess datasets with missing data.,11.0,20,True,2019-04-29 02:31:32.000,0.0.8,8.0,impyute,,,,3888.0,144.0,141.0,https://pypi.org/project/impyute,2019-04-29 02:31:32.000,3.0,3888.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
722,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2021-07-07 00:44:10.000000,2021-07-07 00:44:07,58.0,,49,26.0,38.0,7.0,10.0,282,Distributed scikit-learn meta-estimators in PySpark.,7.0,20,False,2020-05-14 22:20:14.000,0.1.9,12.0,sk-dist,,"['sklearn', 'spark']",,139972.0,12.0,10.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000,2.0,139972.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
723,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12,153.0,,30,9.0,4.0,21.0,28.0,230,Yet another Python binding for fastText.,4.0,20,False,2018-12-08 15:32:09.000,0.4.6,13.0,pyfasttext,,,348.0,3432.0,253.0,240.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000,13.0,3427.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
724,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2022-08-04 14:13:38.000000,2022-08-03 13:23:18,237.0,26.0,60,20.0,235.0,20.0,43.0,228,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,29.0,20,False,2022-06-03 15:51:13.000,0.2.0,10.0,pipeline-dp,,,,165.0,,,https://pypi.org/project/pipeline-dp,2022-06-03 15:53:33.000,,165.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
725,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2022-06-28 07:22:24.000000,2022-06-28 07:22:23,541.0,7.0,31,21.0,591.0,21.0,124.0,206,Highly optimized inference engine for Binarized Neural Networks.,18.0,20,False,2022-04-25 13:14:34.000,0.7.0,16.0,larq-compute-engine,,,703.0,536.0,6.0,6.0,https://pypi.org/project/larq-compute-engine,2022-04-25 13:14:34.000,,513.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
726,nvidia-ml-py3,nicolargo/nvidia-ml-py3,gpu-utilities,,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000,2021-07-24 06:21:40.748000,2019-03-06 20:41:09,5.0,,49,3.0,1.0,2.0,,85,Python 3 Bindings for the NVIDIA Management Library.,2.0,20,False,2017-06-03 07:43:46.000,7.352.0,1.0,nvidia-ml-py3,anaconda/nvidia-ml,,,982375.0,6227.0,6094.0,https://pypi.org/project/nvidia-ml-py3,2017-06-03 07:43:46.000,133.0,982360.0,https://anaconda.org/anaconda/nvidia-ml,2021-07-24 06:21:40.748,205.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
