,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
778,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2022-06-07 04:47:17.000000,2022-06-07 04:47:12,275,2.0,73,14.0,124.0,14.0,131.0,409,A Python library for dynamic classifier and ensemble selection.,14.0,18,True,2021-02-08 06:29:25.000,0.3.5,4.0,deslib,,,,['sklearn'],31.0,29.0,https://pypi.org/project/deslib,2021-02-08 06:29:25.000,2.0,684.0,684.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
779,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823,,48,11.0,60.0,15.0,41.0,312,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09.000,1.0.7,8.0,parameter-sherpa,,,,,23.0,21.0,https://pypi.org/project/parameter-sherpa,2019-11-23 21:32:27.000,2.0,440.0,440.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
780,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2022-07-15 07:13:01.000000,2022-04-28 23:30:20,217,,55,14.0,208.0,16.0,2.0,300,a tool that leverages rich metadata and lineage information in MLMD to build a model card.,13.0,18,True,2022-04-28 16:34:21.000,1.3.2,10.0,model-card-toolkit,,,,,10.0,10.0,https://pypi.org/project/model-card-toolkit,2022-04-28 16:34:21.000,,763.0,763.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
781,pandas-ml,pandas-ml/pandas-ml,others,,https://github.com/pandas-ml/pandas-ml,https://github.com/pandas-ml/pandas-ml,BSD-3-Clause,2015-02-21 03:14:04.000,2020-08-14 12:29:33.000000,2019-03-05 01:36:55,153,,67,20.0,93.0,25.0,18.0,294,"pandas, scikit-learn, xgboost and seaborn integration.",4.0,18,False,2019-03-05 01:36:12.000,0.6.1,9.0,pandas-ml,,,,"['sklearn', 'pandas']",11.0,,https://pypi.org/project/pandas-ml,2019-03-05 01:35:23.000,11.0,6121.0,6121.0,,,,,,,,3.0,,5.0,,,,,,,,,,,,,,,,,,
782,ivis,beringresearch/ivis,data-viz,,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000,2022-05-14 23:27:44.000000,2022-05-14 23:27:29,615,1.0,35,12.0,60.0,4.0,52.0,274,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,18,False,2022-03-10 14:58:28.000,2.07,33.0,ivis,,,,['tensorflow'],26.0,25.0,https://pypi.org/project/ivis,2022-03-10 14:57:02.000,1.0,914.0,914.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
783,skift,shaypal5/skift,nlp,,https://github.com/shaypal5/skift,https://github.com/shaypal5/skift,MIT,2018-02-03 11:37:21.000,2022-06-07 15:07:07.000000,2022-06-07 15:07:04,141,2.0,24,10.0,8.0,1.0,10.0,233,scikit-learn wrappers for Python fastText.,9.0,18,False,2022-02-14 13:45:54.000,0.0.23,18.0,skift,,,,['sklearn'],12.0,12.0,https://pypi.org/project/skift,2022-02-14 13:44:18.000,,1350.0,1350.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
784,Quantus,understandable-machine-intelligence-lab/quantus,interpretability,,https://github.com/understandable-machine-intelligence-lab/Quantus,https://github.com/understandable-machine-intelligence-lab/Quantus,CC-BY-NC-SA-3.0,2021-03-18 15:04:58.000,2022-07-27 14:26:24.000000,2022-07-21 17:29:14,670,90.0,32,4.0,87.0,15.0,33.0,213,Quantus is an eXplainable AI toolkit for responsible evaluation of neural network explanations.,15.0,18,False,2022-04-20 14:27:26.000,0.1.4,6.0,quantus,,,,,1.0,1.0,https://pypi.org/project/quantus,2022-04-20 14:21:12.000,,111.0,114.0,,,,,,,,3.0,,18.0,,,,,,,,,,,,,,,,,,
785,DeepMind Lab,deepmind/lab,reinforcement-learning,,https://github.com/deepmind/lab,https://github.com/deepmind/lab,,2016-11-30 13:41:26.000,2022-06-09 15:33:29.000000,2022-06-09 15:33:29,494,1.0,1362,475.0,19.0,57.0,162.0,6722,A customisable 3D platform for agent-based AI research.,8.0,17,False,2020-12-07 11:26:33.000,release-2020-12-07,8.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
786,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2022-07-27 23:06:41.000000,2022-05-24 23:48:09,791,1.0,64,10.0,822.0,125.0,65.0,1581,Version control for machine learning.,17.0,17,True,2021-03-11 21:15:01.000,0.4.2,7.0,keepsake,,,,,,,https://pypi.org/project/keepsake,2021-03-11 21:15:01.000,,345.0,345.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
787,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30,31,,156,46.0,3.0,13.0,15.0,1504,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,17,False,2020-11-18 08:19:23.000,0.4.0,11.0,lambda-networks,,,,['pytorch'],6.0,6.0,https://pypi.org/project/lambda-networks,2020-11-18 08:19:23.000,,38.0,38.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
788,Advisor,tobegit3hub/advisor,hyperopt,,https://github.com/tobegit3hub/advisor,https://github.com/tobegit3hub/advisor,Apache-2.0,2017-09-14 03:50:33.000,2019-11-11 07:09:57.869705,2019-11-11 06:59:31,165,,259,51.0,13.0,20.0,13.0,1470,Open-source implementation of Google Vizier for hyper parameters tuning.,11.0,17,False,2018-10-18 02:54:09.000,0.1.6,4.0,advisor,,tobegit3hub/advisor,,,,,https://pypi.org/project/advisor,2018-10-18 02:54:09.000,,23.0,51.0,,,,https://hub.docker.com/r/tobegit3hub/advisor,2019-11-11 07:09:57.869705,,1667.0,3.0,,,,,,,,,,,,,,,,,,,,
789,Fiber,uber/fiber,distributed-ml,,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000,2022-06-22 04:12:10.000000,2021-03-15 07:00:08,66,,108,23.0,35.0,20.0,8.0,976,Distributed Computing for AI Made Simple.,5.0,17,False,2020-07-09 03:28:28.000,0.2.1,6.0,fiber,,,,,42.0,41.0,https://pypi.org/project/fiber,2020-07-09 03:28:28.000,1.0,61.0,61.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
790,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2022-04-20 20:42:41.000000,2022-02-14 20:43:06,145,,142,18.0,40.0,19.0,56.0,719,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,17,True,2020-12-01 06:11:12.000,1.2.1.post2,10.0,robustness,conda-forge/robustness,,,,81.0,79.0,https://pypi.org/project/robustness,2020-12-01 06:21:33.000,2.0,301.0,479.0,https://anaconda.org/conda-forge/robustness,2021-04-30 19:03:43.367,4116.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
791,ThunderGBM,Xtra-Computing/thundergbm,ml-frameworks,,https://github.com/Xtra-Computing/thundergbm,https://github.com/Xtra-Computing/thundergbm,Apache-2.0,2016-11-11 09:58:08.000,2021-11-23 01:55:15.000000,2021-01-05 04:22:15,606,,82,25.0,4.0,36.0,37.0,627,ThunderGBM: Fast GBDTs and Random Forests on GPUs.,10.0,17,False,2020-05-01 23:16:25.000,0.3.16,24.0,thundergbm,,,,,,,https://pypi.org/project/thundergbm,2020-05-01 23:16:25.000,,190.0,190.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
792,nboost,koursaros-ai/nboost,nlp,,https://github.com/koursaros-ai/nboost,https://github.com/koursaros-ai/nboost,Apache-2.0,2019-10-29 20:56:24.000,2020-09-30 14:51:16.000000,2020-07-16 19:48:25,1336,,64,19.0,21.0,29.0,50.0,626,"NBoost is a scalable, search-api-boosting platform for deploying transformer models to improve the relevance of search..",10.0,17,False,2020-06-12 20:05:15.000,0.3.9,26.0,nboost,,,,,3.0,3.0,https://pypi.org/project/nboost,2020-06-12 20:05:15.000,,91.0,91.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
793,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2021-10-13 21:04:50.000000,2021-10-13 21:05:33,5078,,111,20.0,57.0,2.0,13.0,624,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,17,True,2021-10-13 21:04:12.000,2.0.8,119.0,caer,,,https://caer.rtfd.io,,1.0,,https://pypi.org/project/caer,2021-10-13 21:04:12.000,1.0,3333.0,3333.0,,,,,,,,3.0,,19.0,,,,,,,,,,,,,,,,,,
794,LOFO,aerdem4/lofo-importance,interpretability,,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000,2022-04-27 12:56:30.000000,2022-04-27 12:35:27,27,,55,15.0,29.0,4.0,16.0,480,Leave One Feature Out Importance.,3.0,17,True,2022-04-27 12:56:30.000,0.3.2,12.0,lofo-importance,,,,,20.0,19.0,https://pypi.org/project/lofo-importance,2022-04-27 12:56:30.000,1.0,517.0,517.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
795,apricot,jmschrei/apricot,others,,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000,2021-11-18 21:06:56.000000,2021-11-18 21:06:54,172,,41,9.0,8.0,8.0,18.0,440,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,4.0,17,True,2020-09-28 07:19:15.000,0.6.0,13.0,apricot-select,,,,,32.0,29.0,https://pypi.org/project/apricot-select,2020-09-28 07:19:15.000,3.0,207.0,207.0,,,,,,,,3.0,,12.0,,,,,,,,,,,,,,,,,,
796,KD-Lib,SforAiDl/KD_Lib,others,,https://github.com/SforAiDl/KD_Lib,https://github.com/SforAiDl/KD_Lib,MIT,2020-05-10 13:08:42.000,2022-06-22 04:10:13.000000,2022-05-18 08:31:17,290,5.0,36,15.0,77.0,13.0,46.0,406,A Pytorch Knowledge Distillation library for benchmarking and extending works in the domains of Knowledge..,6.0,17,True,2022-05-18 08:35:04.000,0.0.32,8.0,KD-Lib,,,,['pytorch'],,,https://pypi.org/project/KD-Lib,2022-05-18 08:35:04.000,,74.0,74.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
797,elegy,poets-ai/elegy,ml-frameworks,,https://github.com/poets-ai/elegy,https://github.com/poets-ai/elegy,MIT,2020-06-30 14:00:37.000,2022-07-20 05:28:42.000000,2022-05-23 17:26:29,339,1.0,26,14.0,146.0,32.0,66.0,396,A High Level API for Deep Learning in JAX.,17.0,17,True,2022-03-23 21:51:07.000,0.8.6,33.0,elegy,,,,"['tensorflow', 'jax']",,,https://pypi.org/project/elegy,2022-04-22 15:42:03.000,,480.0,480.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
798,animatplot,t-makaro/animatplot,data-viz,,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000,2021-04-07 10:46:25.000000,2020-10-05 06:14:18,178,,34,10.0,29.0,17.0,17.0,393,A python package for animating plots build on matplotlib.,7.0,17,False,2020-10-05 06:20:52.000,0.4.2,10.0,animatplot,conda-forge/animatplot,,,,37.0,35.0,https://pypi.org/project/animatplot,2020-10-05 06:20:52.000,2.0,190.0,399.0,https://anaconda.org/conda-forge/animatplot,2020-10-06 02:02:00.460,8601.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
799,TextBox,RUCAIBox/TextBox,nlp,,https://github.com/RUCAIBox/TextBox,https://github.com/RUCAIBox/TextBox,MIT,2020-11-08 07:35:46.000,2022-07-28 15:40:04.000000,2022-07-06 09:57:19,763,13.0,65,10.0,193.0,3.0,17.0,367,TextBox is an open-source library for building text generation system.,14.0,17,True,2021-04-15 13:39:28.000,0.2.1,10.0,textbox,,,,,5.0,5.0,https://pypi.org/project/textbox,2021-04-15 09:35:06.000,,41.0,41.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
800,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2022-07-28 16:29:47.000000,2022-05-18 11:53:38,1815,4.0,48,13.0,189.0,9.0,84.0,347,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,16.0,17,True,2022-04-12 08:55:43.000,0.1.0rc5,9.0,pykale,,,,['pytorch'],,,https://pypi.org/project/pykale,2022-04-12 08:56:50.000,,81.0,81.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
801,Camphr,PKSHATechnology-Research/camphr,nlp,,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000,2022-06-22 04:45:05.000000,2021-08-18 06:06:51,1404,,17,5.0,216.0,2.0,26.0,343,Camphr - NLP libary for creating pipeline components.,7.0,17,True,2021-07-28 07:48:46.000,0.10.0,48.0,camphr,,,,['spacy'],2.0,,https://pypi.org/project/camphr,2021-07-28 07:48:46.000,2.0,236.0,236.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
802,data-describe,data-describe/data-describe,data-viz,,https://github.com/data-describe/data-describe,https://github.com/data-describe/data-describe,Apache-2.0,2020-05-04 17:58:14.000,2022-07-13 05:05:44.000000,2021-11-19 06:05:15,700,,18,14.0,252.0,70.0,175.0,295,datadescribe: Pythonic EDA Accelerator for Data Science.,14.0,17,False,,,5.0,data-describe,,,,,,,https://pypi.org/project/data-describe,2020-12-03 23:07:43.000,,2176.0,2176.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
803,Julius,adefossez/julius,audio,,https://github.com/adefossez/julius,https://github.com/adefossez/julius,MIT,2020-10-26 10:54:21.000,2022-01-28 09:28:20.000000,2022-01-28 09:27:02,66,,17,8.0,8.0,2.0,9.0,279,Fast PyTorch based DSP for audio and 1D signals.,2.0,17,False,2021-10-20 08:30:11.000,0.2.6,10.0,julius,,,,['pytorch'],117.0,113.0,https://pypi.org/project/julius,2021-10-20 08:30:11.000,4.0,47388.0,47388.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
804,bluefog,Bluefog-Lib/bluefog,distributed-ml,,https://github.com/Bluefog-Lib/bluefog,https://github.com/Bluefog-Lib/bluefog,Apache-2.0,2019-12-03 05:27:21.000,2022-05-09 05:59:34.000000,2022-05-09 05:59:34,1093,6.0,63,28.0,56.0,26.0,31.0,264,Distributed and decentralized training framework for PyTorch over graph.,8.0,17,False,2021-05-15 01:39:45.000,0.3.0,9.0,bluefog,,,,['pytorch'],,,https://pypi.org/project/bluefog,2021-05-15 01:39:45.000,,50.0,54.0,,,,,,,,3.0,,109.0,,,,,,,,,,,,,,,,,,
805,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2022-06-21 21:58:39.000000,2022-05-17 17:14:41,62,2.0,47,5.0,6.0,10.0,13.0,255,TextAugment: Text Augmentation Library.,6.0,17,False,2020-11-05 15:04:26.000,1.3.4,8.0,textaugment,,,,,19.0,19.0,https://pypi.org/project/textaugment,2020-11-05 15:02:11.000,,6190.0,6191.0,,,,,,,,3.0,,53.0,,,,,,,,,,,,,,,,,,
806,Muda,bmcfee/muda,audio,,https://github.com/bmcfee/muda,https://github.com/bmcfee/muda,ISC,2014-11-07 21:21:22.000,2021-12-15 16:53:25.527000,2021-05-03 14:04:36,293,,32,12.0,36.0,8.0,44.0,209,A library for augmenting annotated audio data.,7.0,17,False,2019-11-15 15:46:21.000,0.4.1,12.0,muda,,,,,17.0,15.0,https://pypi.org/project/muda,2019-11-15 15:46:21.000,2.0,130.0,130.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
807,skggm,skggm/skggm,sklearn-utils,,https://github.com/skggm/skggm,https://github.com/skggm/skggm,MIT,2016-06-11 18:35:56.000,2022-03-11 01:14:19.000000,2022-03-11 01:14:19,702,,36,10.0,58.0,28.0,47.0,205,Scikit-learn compatible estimation of general graphical models.,6.0,17,False,2018-09-12 01:12:49.000,0.2.8,6.0,skggm,,,,['sklearn'],10.0,8.0,https://pypi.org/project/skggm,2018-09-12 01:12:49.000,2.0,60.0,60.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
808,pymdp,infer-actively/pymdp,others,,https://github.com/infer-actively/pymdp,https://github.com/infer-actively/pymdp,MIT,2019-11-27 19:03:35.000,2022-07-27 11:15:07.000000,2022-07-27 11:15:01,634,15.0,29,20.0,61.0,11.0,10.0,195,A Python implementation of active inference for Markov Decision Processes.,11.0,17,False,2022-04-25 21:04:08.000,0.0.5,5.0,inferactively-pymdp,,,,,2.0,2.0,https://pypi.org/project/inferactively-pymdp,2022-04-25 20:52:24.000,,144.0,144.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
809,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/vegafusion/vegafusion,https://github.com/vegafusion/vegafusion,AGPL-3.0,2021-10-01 09:19:27.000,2022-07-27 10:47:52.117000,2022-07-26 10:00:10,393,41.0,6,5.0,94.0,17.0,33.0,93,Serverside acceleration for the Vega visualization grammar.,2.0,17,False,2022-07-25 19:24:31.000,0.8.0,19.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,,4.0,3.0,https://pypi.org/project/vegafusion-jupyter,2022-07-05 15:18:37.000,1.0,379.0,3265.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2022-07-27 10:47:52.117,9914.0,,,,,3.0,,515.0,,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,2022-07-25 19:19:15.024,,323.0,,,,,,,,,,,,
810,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2022-07-27 20:10:18.000000,2022-07-27 20:10:18,282,129.0,6,1.0,109.0,1.0,,71,Free automated data enrichment library for machine learning searches through thousands of ready-to-use features from..,8.0,17,False,2022-07-27 18:23:05.046,1.1.8,161.0,upgini,,,,,,,https://pypi.org/project/upgini,2022-06-30 22:13:17.000,,2209.0,2209.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
811,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,Apache-2.0,2022-01-04 10:29:46.000,2022-07-28 13:24:39.000000,2022-07-21 12:43:48,168,92.0,6,3.0,2.0,57.0,33.0,56,Run anything in the cloud from the CLI as you do locally. Store artifacts in central file storage.,2.0,17,False,2022-06-25 16:25:04.000,0.0.4,69.0,dstack,,,,,,,https://pypi.org/project/dstack,2022-06-29 12:25:08.000,,690.0,690.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
812,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2022-04-27 04:22:32.000000,2022-01-28 07:38:03,142,,581,73.0,49.0,26.0,156.0,4344,Model parallel transformers in JAX and Haiku.,23.0,16,True,,,,,,,,['jax'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
813,StarSpace,facebookresearch/StarSpace,ml-frameworks,,https://github.com/facebookresearch/StarSpace,https://github.com/facebookresearch/StarSpace,MIT,2017-06-28 17:50:18.000,2021-11-03 16:23:46.000000,2019-12-13 19:03:25,138,,510,181.0,109.0,50.0,149.0,3775,"Learning embeddings for classification, retrieval and ranking.",17.0,16,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
814,OpenNRE,thunlp/OpenNRE,nlp,,https://github.com/thunlp/OpenNRE,https://github.com/thunlp/OpenNRE,MIT,2017-02-26 07:37:12.000,2022-04-06 12:13:02.000000,2022-04-06 12:13:01,162,,943,118.0,20.0,21.0,340.0,3735,An Open-Source Package for Neural Relation Extraction (NRE).,10.0,16,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
815,GraphEmbedding,shenweichen/GraphEmbedding,graph,,https://github.com/shenweichen/GraphEmbedding,https://github.com/shenweichen/GraphEmbedding,MIT,2019-02-11 16:27:20.000,2022-06-22 11:47:45.000000,2022-06-21 18:24:09,30,2.0,857,54.0,12.0,45.0,23.0,2913,Implementation and experiments of graph embedding algorithms.,9.0,16,True,,,,,,,,['sklearn'],19.0,19.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
816,Euler,alibaba/euler,graph,,https://github.com/alibaba/euler,https://github.com/alibaba/euler,Apache-2.0,2019-01-10 06:32:32.000,2022-06-26 20:58:20.000000,2020-07-29 05:53:01,8,,549,138.0,25.0,214.0,102.0,2781,A distributed graph deep learning framework.,5.0,16,False,2020-07-07 02:24:18.000,2.0.0,2.0,euler-gl,,,,['tensorflow'],,,https://pypi.org/project/euler-gl,2019-04-10 01:53:45.000,,12.0,12.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
817,micrograd,karpathy/micrograd,pytorch-utils,,https://github.com/karpathy/micrograd,https://github.com/karpathy/micrograd,MIT,2020-04-13 04:31:18.000,2021-06-24 12:28:13.000000,2020-04-18 19:15:25,24,,173,51.0,8.0,2.0,3.0,2143,A tiny scalar-valued autograd engine and a neural net library on top of it with PyTorch-like API.,2.0,16,False,2020-04-18 19:06:59.000,0.1.0,1.0,micrograd,,,,['pytorch'],8.0,7.0,https://pypi.org/project/micrograd,2020-04-18 19:06:59.000,1.0,185.0,185.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
818,Xcessiv,reiinakano/xcessiv,hyperopt,,https://github.com/reiinakano/xcessiv,https://github.com/reiinakano/xcessiv,Apache-2.0,2017-03-07 18:18:25.000,2018-06-06 22:23:37.000000,2017-08-21 00:51:15,316,,109,54.0,34.0,22.0,13.0,1263,"A web-based application for quick, scalable, and automated hyperparameter tuning and stacked ensembling in Python.",6.0,16,False,2017-08-21 00:53:25.000,0.5.1,34.0,xcessiv,,,,,2.0,1.0,https://pypi.org/project/xcessiv,2017-08-21 00:49:41.000,1.0,36.0,36.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
819,GraphGym,snap-stanford/GraphGym,graph,,https://github.com/snap-stanford/GraphGym,https://github.com/snap-stanford/GraphGym,MIT,2020-10-14 05:01:35.000,2022-07-25 07:28:39.000000,2022-03-25 19:14:18,70,,123,20.0,14.0,7.0,25.0,1096,Platform for designing and evaluating Graph Neural Networks (GNN).,5.0,16,True,2022-03-24 23:28:17.000,0.4.0,3.0,graphgym,,,,,2.0,2.0,https://pypi.org/project/graphgym,2022-03-24 23:19:13.000,,54.0,55.0,,,,,,,,3.0,,14.0,,,,,,,,,,,,,,,,,,
820,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91,,123,43.0,5.0,2.0,7.0,833,XAI - An eXplainability toolbox for machine learning.,3.0,16,True,2021-10-30 06:35:19.000,0.1.0,6.0,xai,,,,,24.0,18.0,https://pypi.org/project/xai,2021-10-30 06:33:26.000,6.0,124.0,124.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
821,MedicalTorch,perone/medicaltorch,medical-data,,https://github.com/perone/medicaltorch,https://github.com/perone/medicaltorch,Apache-2.0,2018-02-27 02:50:07.000,2022-04-01 08:52:48.000000,2021-04-16 18:50:54,57,,114,49.0,20.0,14.0,9.0,784,A medical imaging framework for Pytorch.,8.0,16,False,2018-11-24 00:33:11.000,0.2,2.0,medicaltorch,,,,['pytorch'],12.0,12.0,https://pypi.org/project/medicaltorch,2018-11-24 00:29:36.000,,233.0,233.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
822,Translate,pytorch/translate,nlp,,https://github.com/pytorch/translate,https://github.com/pytorch/translate,BSD-3-Clause,2018-04-24 16:44:04.000,2022-06-10 23:07:53.000000,2022-06-10 23:04:56,813,3.0,196,44.0,667.0,28.0,27.0,756,Translate - a PyTorch Language Library.,87.0,16,True,,,1.0,pytorch-translate,,,,['pytorch'],,,https://pypi.org/project/pytorch-translate,2018-05-01 19:59:40.000,,5.0,5.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
823,Anchor,marcotcr/anchor,interpretability,,https://github.com/marcotcr/anchor,https://github.com/marcotcr/anchor,BSD-2-Clause,2018-02-02 23:38:50.000,2022-07-19 18:09:12.000000,2022-07-19 18:08:39,47,2.0,98,26.0,10.0,19.0,51.0,711,Code for High-Precision Model-Agnostic Explanations paper.,10.0,16,True,,,10.0,anchor_exp,,,,,2.0,,https://pypi.org/project/anchor_exp,2020-09-10 22:52:00.000,2.0,1126.0,1126.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
