,name,github_id,pypi_id,conda_id,docs_url,category,labels,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,show,projectrank_placing,github_release_downloads,helm_id,brew_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,new_addition,trending,apt_id,yum_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,updated_github_id,dnf_id,yay_id
715,Euler,alibaba/euler,euler-gl,,,graph,['tensorflow'],https://github.com/alibaba/euler,https://github.com/alibaba/euler,Apache-2.0,2019-01-10 06:32:32.000000,2020-07-29 05:53:02.000000,2020-07-29 05:53:01.000000,499.0,200.0,97.0,2427.0,8.0,2020-07-07 02:24:18.000000,2.0.0,2.0,A distributed graph deep learning framework.,,,5.0,15,https://pypi.org/project/euler-gl,2019-04-10 01:53:45.000000,,16.0,16.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
716,GraphEmbedding,shenweichen/GraphEmbedding,,,,graph,['sklearn'],https://github.com/shenweichen/GraphEmbedding,https://github.com/shenweichen/GraphEmbedding,MIT,2019-02-11 16:27:20.000000,2020-10-18 09:32:47.000000,2020-10-18 09:32:47.000000,528.0,26.0,13.0,1686.0,28.0,,,,Implementation and experiments of graph embedding algorithms.,7.0,7.0,6.0,15,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
717,Botflow,kkyon/botflow,botflow,,,data-pipelines,,https://github.com/kkyon/botflow,https://github.com/kkyon/botflow,BSD-3-Clause,2018-08-20 03:13:31.000000,2019-05-23 14:40:51.000000,2019-05-23 14:40:50.000000,97.0,2.0,2.0,1151.0,192.0,,,5.0,"Python Fast Dataflow programming framework for Data pipeline work( Web Crawler,Machine Learning,Quantitative..",1.0,1.0,11.0,15,https://pypi.org/project/botflow,2018-09-14 14:38:32.000000,,47.0,47.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
718,Translate,pytorch/translate,pytorch-translate,,,nlp,['pytorch'],https://github.com/pytorch/translate,https://github.com/pytorch/translate,BSD-3-Clause,2018-04-24 16:44:04.000000,2020-12-22 12:28:34.000000,2020-11-16 20:42:29.000000,157.0,66.0,27.0,670.0,802.0,,,1.0,Translate - a PyTorch Language Library.,,,83.0,15,https://pypi.org/project/pytorch-translate,2018-05-01 19:59:40.000000,,14.0,14.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
719,SuperSQLite,plasticityai/supersqlite,supersqlite,,,db-clients,,https://github.com/plasticityai/supersqlite,https://github.com/plasticityai/supersqlite,MIT,2018-11-09 08:20:26.000000,2020-05-09 09:06:06.000000,2019-08-27 13:16:09.000000,18.0,3.0,1.0,655.0,221.0,2018-11-22 02:36:13.000000,0.0.78,56.0,A supercharged SQLite library for Python.,3.0,3.0,2.0,15,https://pypi.org/project/supersqlite,2018-11-19 04:01:04.000000,,207.0,207.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
720,PandaPy,firmai/pandapy,pandapy,,,data-containers,['pandas'],https://github.com/firmai/pandapy,https://github.com/firmai/pandapy,MIT,2020-01-15 18:21:23.000000,2020-11-12 16:18:45.000000,2020-11-12 16:18:44.000000,44.0,2.0,1.0,463.0,83.0,2020-11-12 16:12:54.000000,zen,22.0,PandaPy has the speed of NumPy and the usability of Pandas 10x to 50x faster (by @firmai).,1.0,1.0,3.0,15,https://pypi.org/project/pandapy,2020-01-25 23:10:32.000000,,97.0,97.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
721,Tensor Sensor,parrt/tensor-sensor,tensor-sensor,,,pytorch-utils,['pytorch'],https://github.com/parrt/tensor-sensor,https://github.com/parrt/tensor-sensor,MIT,2020-08-28 22:54:04.000000,2020-12-03 20:46:15.000000,2020-12-03 20:45:45.000000,22.0,4.0,12.0,432.0,148.0,2020-12-03 20:46:15.000000,0.1.1,33.0,The goal of this library is to generate more helpful exception messages for numpy/pytorch matrix algebra expressions.,,,2.0,15,https://pypi.org/project/tensor-sensor,2020-12-03 20:40:56.000000,,389.0,389.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
722,cuSignal,rapidsai/cusignal,,,,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000000,2020-12-15 18:46:05.000000,2020-12-15 18:46:03.000000,56.0,17.0,80.0,428.0,,2020-12-10 21:29:50.000000,0.17.0,3.0,GPU accelerated signal processing.,,,27.0,15,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
723,TF Compression,tensorflow/compression,tensorflow-compression,,,tensorflow-utils,['tensorflow'],https://github.com/tensorflow/compression,https://github.com/tensorflow/compression,Apache-2.0,2018-05-15 23:32:19.000000,2020-12-17 23:16:37.000000,2020-12-17 23:14:56.000000,142.0,3.0,51.0,404.0,131.0,2019-11-20 01:04:19.000000,1.3,7.0,Data compression in TensorFlow.,1.0,,9.0,15,https://pypi.org/project/tensorflow-compression,2020-12-04 19:23:50.000000,1.0,562.0,562.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
724,Parfit,jmcarpenter2/parfit,parfit,,,hyperopt,['sklearn'],https://github.com/jmcarpenter2/parfit,https://github.com/jmcarpenter2/parfit,MIT,2017-11-22 20:17:51.000000,2020-04-04 19:26:44.000000,2020-04-04 19:26:37.000000,26.0,5.0,5.0,199.0,127.0,,,23.0,"A package for parallelizing the fit and flexibly scoring of sklearn machine learning models, with visualization..",6.0,6.0,2.0,15,https://pypi.org/project/parfit,2018-10-11 22:03:16.000000,,4113.0,4113.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
725,NeuralQA,victordibia/neuralqa,neuralqa,,,nlp,,https://github.com/victordibia/neuralqa,https://github.com/victordibia/neuralqa,MIT,2020-05-19 03:55:56.000000,2020-12-16 17:42:12.000000,2020-12-16 17:41:37.000000,23.0,18.0,8.0,180.0,312.0,,,26.0,NeuralQA: A Usable Library for Question Answering on Large Datasets with BERT.,1.0,1.0,3.0,15,https://pypi.org/project/neuralqa,2020-07-29 16:39:37.000000,,119.0,119.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
726,steppy,minerva-ml/steppy,steppy,,,ml-experiments,,https://github.com/minerva-ml/steppy,https://github.com/minerva-ml/steppy,MIT,2018-01-15 09:40:49.000000,2018-11-23 09:49:59.000000,2018-11-23 09:47:34.000000,31.0,16.0,50.0,125.0,69.0,2018-11-23 09:49:59.000000,0.1.16,16.0,"Lightweight, Python library for fast and reproducible experimentation.",41.0,36.0,5.0,15,https://pypi.org/project/steppy,2018-11-23 09:49:59.000000,5.0,73.0,73.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
727,nptsne,biovault/nptsne,nptsne,,,data-viz,,https://github.com/biovault/nptsne,https://github.com/biovault/nptsne,Apache-2.0,2019-06-28 08:40:25.000000,2020-11-16 13:56:05.000000,2020-11-13 16:38:47.000000,2.0,7.0,2.0,24.0,834.0,2020-09-10 23:54:14.000000,1.1.0,2.0,nptsne is a numpy compatible python binary package that offers a number of APIs for fast tSNE calculation.,2.0,2.0,3.0,15,https://pypi.org/project/nptsne,2020-09-10 23:54:14.000000,,150.0,150.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
728,DE⫶TR,facebookresearch/detr,,,,image,['pytorch'],https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000000,2020-12-04 20:03:39.000000,2020-11-15 16:03:45.000000,800.0,56.0,195.0,5694.0,41.0,2020-06-29 16:41:01.000000,0.2,1.0,End-to-End Object Detection with Transformers.,,,19.0,14,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
729,PySlowFast,facebookresearch/SlowFast,,,,image,['pytorch'],https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000000,2020-12-17 20:29:47.000000,2020-12-17 20:29:39.000000,583.0,151.0,182.0,3207.0,93.0,,,,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,2.0,2.0,18.0,14,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
730,OpenNRE,thunlp/OpenNRE,,,,nlp,,https://github.com/thunlp/OpenNRE,https://github.com/thunlp/OpenNRE,MIT,2017-02-26 07:37:12.000000,2020-11-12 09:44:58.000000,2020-09-15 02:44:06.000000,830.0,12.0,284.0,2909.0,133.0,,,,An Open-Source Package for Neural Relation Extraction (NRE).,,,9.0,14,,,,,,,,,True,3,,,,,,,,,,,,,,,True,,,,,,,,,,,
731,ENAS,carpedm20/ENAS-pytorch,,,,hyperopt,,https://github.com/carpedm20/ENAS-pytorch,https://github.com/carpedm20/ENAS-pytorch,Apache-2.0,2018-02-15 04:54:37.000000,2020-12-09 18:13:03.000000,2020-06-16 07:23:32.000000,436.0,37.0,7.0,2357.0,53.0,,,,PyTorch implementation of Efficient Neural Architecture Search via Parameters Sharing.,,,6.0,14,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
732,GraphSAGE,williamleif/GraphSAGE,,,,graph,['tensorflow'],https://github.com/williamleif/GraphSAGE,https://github.com/williamleif/GraphSAGE,MIT,2017-05-29 15:36:22.000000,2020-11-13 17:49:54.000000,2018-09-19 19:27:00.000000,594.0,77.0,58.0,2048.0,59.0,,,,Representation learning on large graphs using stochastic graph convolutions.,,,9.0,14,,,,,,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
733,ZhuSuan,thu-ml/zhusuan,,,,probabilistics,['tensorflow'],https://github.com/thu-ml/zhusuan,https://github.com/thu-ml/zhusuan,MIT,2016-07-18 13:31:38.000000,2020-01-09 14:51:27.000000,2019-08-05 10:00:04.000000,378.0,8.0,53.0,1994.0,439.0,,,,"A probabilistic programming library for Bayesian deep learning, generative models, based on Tensorflow.",,,20.0,14,,,,,,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
734,lazynlp,chiphuyen/lazynlp,,,,web-scraping,,https://github.com/chiphuyen/lazynlp,https://github.com/chiphuyen/lazynlp,MIT,2019-02-27 23:23:19.000000,2020-11-11 12:16:30.000000,2019-10-07 16:52:30.000000,281.0,5.0,3.0,1883.0,14.0,2019-03-02 17:38:27.000000,1.0.0,1.0,Library to scrape and clean web pages to create massive datasets.,,,7.0,14,,,,,,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
735,micrograd,karpathy/micrograd,micrograd,,,pytorch-utils,['pytorch'],https://github.com/karpathy/micrograd,https://github.com/karpathy/micrograd,MIT,2020-04-13 04:31:18.000000,2020-12-18 12:55:50.000000,2020-04-18 19:15:25.000000,104.0,2.0,3.0,1498.0,24.0,2020-04-18 19:06:59.000000,0.1.0,1.0,A tiny scalar-valued autograd engine and a neural net library on top of it with PyTorch-like API.,,,2.0,14,https://pypi.org/project/micrograd,2020-04-18 19:06:59.000000,,44.0,44.0,,,,True,3,,,,,,,,,,,,,,,True,,,,,,,,,,,
736,OpenNE,thunlp/OpenNE,,,,graph,['tensorflow'],https://github.com/thunlp/OpenNE,https://github.com/thunlp/OpenNE,MIT,2017-10-08 04:58:20.000000,2020-11-30 14:02:23.000000,2019-08-12 10:56:27.000000,440.0,50.0,81.0,1384.0,98.0,,,,An Open-Source Package for Network Embedding (NE).,,,10.0,14,,,,,,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
737,MedicalTorch,perone/medicaltorch,medicaltorch,,,medical-data,['pytorch'],https://github.com/perone/medicaltorch,https://github.com/perone/medicaltorch,Apache-2.0,2018-02-27 02:50:07.000000,2020-09-30 13:21:57.000000,2019-08-15 10:03:51.000000,106.0,14.0,9.0,700.0,55.0,2018-11-24 00:33:11.000000,0.2,2.0,A medical imaging framework for Pytorch.,9.0,9.0,7.0,14,https://pypi.org/project/medicaltorch,2018-11-24 00:29:36.000000,,118.0,118.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
738,torchsde,google-research/torchsde,,,,pytorch-utils,['pytorch'],https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000000,2020-12-24 22:32:29.000000,2020-10-30 16:15:49.000000,52.0,5.0,26.0,623.0,137.0,2020-10-22 16:12:07.000000,0.2.1,3.0,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,,,4.0,14,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
739,Anchor,marcotcr/anchor,anchor_exp,,,interpretability,,https://github.com/marcotcr/anchor,https://github.com/marcotcr/anchor,BSD-2-Clause,2018-02-02 23:38:50.000000,2020-09-10 17:49:26.000000,2020-09-10 17:48:28.000000,87.0,8.0,44.0,610.0,39.0,,,8.0,Code for High-Precision Model-Agnostic Explanations paper.,,,8.0,14,https://pypi.org/project/anchor_exp,2020-06-26 20:56:50.000000,,610.0,610.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
740,Tez,abhishekkrthakur/tez,tez,,,pytorch-utils,['pytorch'],https://github.com/abhishekkrthakur/tez,https://github.com/abhishekkrthakur/tez,Apache-2.0,2020-11-13 10:19:22.000000,2020-12-26 12:37:23.000000,2020-12-26 12:36:57.000000,38.0,4.0,5.0,355.0,,2020-12-26 12:37:23.000000,0.0.8,7.0,Tez is a super-simple and lightweight Trainer for PyTorch. It also comes with many utils that you can use to tackle..,,,1.0,14,https://pypi.org/project/tez,2020-12-26 12:37:23.000000,,907.0,907.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
741,TransferNLP,feedly/transfer-nlp,transfer-nlp,,,nlp,['pytorch'],https://github.com/feedly/transfer-nlp,https://github.com/feedly/transfer-nlp,MIT,2019-03-12 20:00:31.000000,2020-05-28 19:00:02.000000,2020-05-28 17:31:53.000000,18.0,4.0,19.0,285.0,465.0,2020-05-28 19:00:02.000000,0.1.6,8.0,NLP library designed for reproducible experimentation management.,,,7.0,14,https://pypi.org/project/transfer-nlp,2020-05-28 19:00:02.000000,,80.0,80.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
742,nx-altair,Zsailer/nx_altair,nx-altair,,,data-viz,['jupyter'],https://github.com/Zsailer/nx_altair,https://github.com/Zsailer/nx_altair,MIT,2018-05-13 00:10:12.000000,2020-09-30 12:01:08.000000,2020-06-02 21:10:26.000000,19.0,4.0,4.0,151.0,51.0,2020-06-02 21:11:12.000000,0.1.6,8.0,Draw interactive NetworkX graphs with Altair.,2.0,,3.0,14,https://pypi.org/project/nx-altair,2020-06-02 21:11:12.000000,2.0,186.0,186.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
743,ModelChimp,ModelChimp/modelchimp,modelchimp,,,ml-experiments,,https://github.com/ModelChimp/modelchimp,https://github.com/ModelChimp/modelchimp,BSD-2-Clause,2018-11-05 08:39:03.000000,2020-12-24 02:55:08.000000,2019-12-06 08:58:55.000000,11.0,4.0,10.0,118.0,357.0,2019-04-09 10:43:15.000000,0.4.0,37.0,Experiment tracking for machine and deep learning projects.,,,2.0,14,https://pypi.org/project/modelchimp,2019-04-09 10:41:20.000000,,188.0,213.0,,,,False,3,,,,modelchimp/modelchimp-server,https://hub.docker.com/r/modelchimp/modelchimp-server,2019-04-09 10:15:09.532793,,634.0,,,,,,,,,,,,,,,,,,
744,DeepNeuro,QTIM-Lab/DeepNeuro,deepneuro,,,medical-data,,https://github.com/QTIM-Lab/DeepNeuro,https://github.com/QTIM-Lab/DeepNeuro,MIT,2017-06-01 19:36:34.000000,2020-06-24 13:00:15.000000,2020-06-24 13:00:14.000000,28.0,25.0,16.0,96.0,285.0,2019-04-11 16:57:02.000000,0.2.2,5.0,A deep learning python package for neuroimaging data. Made by:.,1.0,1.0,6.0,14,https://pypi.org/project/deepneuro,2019-04-11 16:57:02.000000,,59.0,59.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
745,Hypermax,electricbrainio/hypermax,hypermax,,,hyperopt,,https://github.com/electricbrainio/hypermax,https://github.com/electricbrainio/hypermax,BSD-3-Clause,2018-07-27 18:43:01.000000,2020-08-02 18:08:50.000000,2020-08-02 18:08:46.000000,14.0,3.0,1.0,94.0,207.0,2019-10-23 15:40:12.000000,0.5.1,11.0,"Better, faster hyper-parameter optimization.",4.0,4.0,9.0,14,https://pypi.org/project/hypermax,2019-10-23 15:40:12.000000,,42.0,42.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
746,StarSpace,facebookresearch/StarSpace,,,,ml-frameworks,,https://github.com/facebookresearch/StarSpace,https://github.com/facebookresearch/StarSpace,MIT,2017-06-28 17:50:18.000000,2020-05-18 03:40:57.000000,2019-12-13 19:03:25.000000,475.0,46.0,146.0,3510.0,138.0,,,,"Learning embeddings for classification, retrieval and ranking.",,,17.0,13,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
747,OpenKE,thunlp/OpenKE,,,,graph,,https://github.com/thunlp/OpenKE,https://github.com/thunlp/OpenKE,MIT,2017-10-08 11:20:23.000000,2020-04-08 11:00:38.000000,2020-04-08 11:00:32.000000,711.0,46.0,222.0,2290.0,97.0,,,,An Open-Source Package for Knowledge Embedding (KE).,,,10.0,13,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
748,pycls,facebookresearch/pycls,,,,image,['pytorch'],https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000000,2020-11-29 17:48:12.000000,2020-11-20 22:19:36.000000,144.0,10.0,44.0,1393.0,66.0,2020-04-15 19:33:22.000000,0.1,1.0,"Codebase for Image Classification Research, written in PyTorch.",1.0,1.0,7.0,13,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
749,Medical Detection Toolkit,MIC-DKFZ/medicaldetectiontoolkit,,,,medical-data,['pytorch'],https://github.com/MIC-DKFZ/medicaldetectiontoolkit,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,Apache-2.0,2018-10-12 12:34:57.000000,2020-10-14 11:17:37.000000,2020-04-18 12:52:08.000000,227.0,27.0,85.0,877.0,36.0,,,,"The Medical Detection Toolkit contains 2D + 3D implementations of prevalent object detectors such as Mask R-CNN,..",,,3.0,13,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
750,Torch-Struct,harvardnlp/pytorch-struct,,,,pytorch-utils,['pytorch'],https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000000,2020-12-05 20:47:02.000000,2020-07-30 15:58:25.000000,67.0,14.0,20.0,864.0,244.0,2019-11-25 04:08:05.000000,0.4,1.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",,,10.0,13,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
751,NeoML,neoml-lib/neoml,,,,ml-frameworks,,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000000,2020-12-25 15:17:39.000000,2020-12-25 14:09:47.000000,78.0,16.0,13.0,549.0,162.0,2020-06-14 17:44:03.000000,NeoML-master_1.0.1.0,1.0,Machine learning framework for both deep learning and traditional algorithms.,,,15.0,13,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
752,Adversary,airbnb/artificial-adversary,Adversary,,,adversarial,,https://github.com/airbnb/artificial-adversary,https://github.com/airbnb/artificial-adversary,MIT,2018-08-08 04:42:11.000000,2018-10-14 05:34:44.000000,2018-08-29 15:31:30.000000,47.0,7.0,,339.0,15.0,2018-08-29 15:14:41.000000,1.1.1,3.0,Tool to generate adversarial text examples and test machine learning models against them.,6.0,6.0,5.0,13,https://pypi.org/project/Adversary,2018-08-29 15:14:41.000000,,17.0,17.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
753,Julius,adefossez/julius,julius,,,audio,['pytorch'],https://github.com/adefossez/julius,https://github.com/adefossez/julius,MIT,2020-10-26 10:54:21.000000,2020-12-10 12:50:51.000000,2020-12-10 12:50:47.000000,6.0,,3.0,160.0,,2020-11-25 18:04:38.000000,0.2.0,4.0,Fast PyTorch based DSP for audio and 1D signals.,1.0,1.0,2.0,13,https://pypi.org/project/julius,2020-11-25 18:04:38.000000,,190.0,190.0,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
754,Auptimizer,LGE-ARC-AdvancedAI/auptimizer,auptimizer,,,hyperopt,,https://github.com/LGE-ARC-AdvancedAI/auptimizer,https://github.com/LGE-ARC-AdvancedAI/auptimizer,GPL-3.0,2019-09-12 01:08:37.000000,2020-12-04 01:00:53.000000,2020-12-04 00:51:11.000000,20.0,,3.0,153.0,68.0,2020-11-19 05:14:22.000000,1.4,6.0,An automatic ML model optimization tool.,,,11.0,13,https://pypi.org/project/auptimizer,2020-11-19 00:23:49.000000,,113.0,113.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
755,PySparNN,facebookresearch/pysparnn,,,,nn-search,,https://github.com/facebookresearch/pysparnn,https://github.com/facebookresearch/pysparnn,BSD-3-Clause,2016-03-28 20:43:42.000000,2020-10-02 06:01:01.000000,2018-01-31 16:50:23.000000,142.0,11.0,13.0,840.0,147.0,,,,Approximate Nearest Neighbor Search for Sparse Data in Python!.,,,5.0,12,,,,,,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
756,GraphVite,DeepGraphLearning/graphvite,,milagraph/graphvite,,graph,,https://github.com/DeepGraphLearning/graphvite,https://github.com/DeepGraphLearning/graphvite,Apache-2.0,2019-07-16 15:48:20.000000,2020-03-19 18:21:30.972000,2020-03-18 23:16:04.000000,113.0,23.0,51.0,815.0,14.0,,,4.0,GraphVite: A General and High-performance Graph Embedding System.,,,1.0,12,,,,,204.0,https://anaconda.org/milagraph/graphvite,2020-03-19 18:21:30.972000,3279.0,True,3,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
757,Attribution Priors,suinleelab/attributionpriors,attributionpriors,,,interpretability,"['tensorflow', 'pytorch']",https://github.com/suinleelab/attributionpriors,https://github.com/suinleelab/attributionpriors,MIT,2019-06-24 23:54:24.000000,2020-09-12 05:57:02.000000,2020-09-12 05:56:51.000000,3.0,1.0,3.0,71.0,64.0,2019-07-18 21:13:37.000000,0.1.3,4.0,Tools for training explainable models using attribution priors.,,,6.0,12,https://pypi.org/project/attributionpriors,2019-10-31 18:03:05.000000,,42.0,42.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
758,LazyCluster,ml-tooling/lazycluster,lazycluster,,,distributed-ml,,https://github.com/ml-tooling/lazycluster,https://github.com/ml-tooling/lazycluster,Apache-2.0,2019-08-07 08:05:13.000000,2020-12-14 15:24:54.000000,2020-12-14 15:24:53.000000,4.0,,,31.0,,2020-12-14 15:25:59.000000,0.2.4,5.0,Distributed machine learning made simple.,2.0,2.0,2.0,12,https://pypi.org/project/lazycluster,2020-12-14 14:49:33.000000,,136.0,136.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
759,MedicalNet,Tencent/MedicalNet,,,,medical-data,,https://github.com/Tencent/MedicalNet,https://github.com/Tencent/MedicalNet,MIT,2019-07-17 09:53:10.000000,2020-08-27 13:37:27.000000,2020-08-27 13:37:26.000000,270.0,40.0,14.0,1026.0,26.0,,,,Many studies have shown that the performance on deep learning is significantly affected by volume of training data...,,,1.0,11,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
760,Devol,joeddav/devol,,,,hyperopt,,https://github.com/joeddav/devol,https://github.com/joeddav/devol,MIT,2017-02-10 03:07:54.000000,2020-07-05 21:56:59.000000,2020-07-05 21:56:58.000000,109.0,7.0,20.0,923.0,116.0,,,,Genetic neural architecture search with Keras.,,,18.0,11,,,,,,,,,True,3,,,,,,,,,,,,,,,,,,,,,,,,,,
761,ONNX-T5,abelriboulot/onnxt5,onnxt5,,,nlp,,https://github.com/abelriboulot/onnxt5,https://github.com/abelriboulot/onnxt5,Apache-2.0,2020-08-01 09:38:35.000000,2020-09-02 11:27:43.000000,2020-09-02 11:27:37.000000,15.0,3.0,5.0,132.0,68.0,2020-08-15 15:25:00.000000,0.1.6,10.0,"Summarization, translation, sentiment-analysis, text-generation and more at blazing speed using a T5 version..",,,2.0,11,https://pypi.org/project/onnxt5,2020-09-02 11:22:09.000000,,82.0,82.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
762,Hypertunity,gdikov/hypertunity,hypertunity,,,hyperopt,,https://github.com/gdikov/hypertunity,https://github.com/gdikov/hypertunity,Apache-2.0,2019-06-02 12:04:55.000000,2020-01-26 23:14:49.000000,2020-01-26 22:53:29.000000,9.0,,2.0,118.0,64.0,2020-01-26 23:08:16.000000,1.0.1,7.0,A toolset for black-box hyperparameter optimisation.,2.0,2.0,2.0,11,https://pypi.org/project/hypertunity,2020-01-26 23:08:16.000000,,38.0,38.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
763,traintool,jrieke/traintool,traintool,,,ml-experiments,"['pytorch', 'tensorflow', 'sklearn']",https://github.com/jrieke/traintool,https://github.com/jrieke/traintool,Apache-2.0,2020-09-30 22:23:05.000000,2020-11-18 02:51:43.000000,2020-11-18 02:50:52.000000,1.0,,,8.0,120.0,2020-11-02 02:25:32.000000,0.0.3,3.0,Train off-the-shelf machine learning models in one line of code.,,,1.0,10,https://pypi.org/project/traintool,2020-11-02 02:25:32.000000,,52.0,52.0,,,,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
