,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,snap_id,new_addition,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,updated_github_id
653,PFRL,pfnet/pfrl,,reinforcement-learning,https://github.com/pfnet/pfrl,https://github.com/pfnet/pfrl,MIT,2020-06-24 09:31:50.000000,2021-01-12 21:15:44.000000,2021-01-06 00:43:43.000000,60,22.0,21.0,492,319.0,PFRL: a PyTorch-based deep reinforcement learning library.,10.0,19,True,2020-12-17 04:57:58.000000,0.2.1,4.0,pfrl,,,,,4.0,4.0,https://pypi.org/project/pfrl,2020-12-17 05:00:25.000000,,437.0,437.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
654,iterative-stratification,trent-b/iterative-stratification,,sklearn-utils,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000000,2020-09-12 15:32:44.000000,2020-09-12 15:35:02.000000,44,1.0,10.0,491,47.0,scikit-learn cross validators for iterative stratification of multilabel data.,4.0,19,True,2018-08-12 18:12:43.000000,0.1.6,5.0,iterative-stratification,,,,['sklearn'],99.0,99.0,https://pypi.org/project/iterative-stratification,2018-08-12 18:28:50.000000,,2723.0,2723.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
655,lets-plot,JetBrains/lets-plot,,data-viz,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000000,2021-01-15 22:27:26.000000,2021-01-15 22:27:21.000000,16,40.0,71.0,477,1730.0,An open-source plotting library for statistical data.,14.0,19,True,2020-12-23 21:48:58.000000,1.5.6,26.0,lets-plot,,,,,,,https://pypi.org/project/lets-plot,2020-12-23 21:38:29.000000,,5107.0,5107.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
656,N2,kakao/n2,,nn-search,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000000,2020-10-21 05:15:27.000000,2020-10-21 05:14:11.000000,51,17.0,22.0,450,242.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,17.0,19,True,2020-10-16 03:43:47.000000,0.1.7,8.0,n2,,,,,14.0,12.0,https://pypi.org/project/n2,2020-10-16 02:48:11.000000,2.0,321.0,321.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
657,HpBandSter,automl/HpBandSter,,hyperopt,https://github.com/automl/HpBandSter,https://github.com/automl/HpBandSter,BSD-3-Clause,2017-12-17 20:28:20.000000,2020-09-06 09:54:54.000000,2019-03-26 09:26:28.000000,92,53.0,34.0,439,187.0,a distributed Hyperband implementation on Steroids.,11.0,19,False,2019-07-30 12:47:43.000000,1.0,6.0,hpbandster,,,,,123.0,107.0,https://pypi.org/project/hpbandster,2018-10-24 09:31:01.000000,16.0,4859.0,4859.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
658,Poutyne,GRAAL-Research/poutyne,,pytorch-utils,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000000,2021-01-16 19:47:50.000000,2020-12-24 16:52:02.000000,47,12.0,33.0,422,495.0,A simplified framework and utilities for PyTorch.,15.0,19,False,2020-12-24 17:01:16.000000,1.2,18.0,poutyne,,,,['pytorch'],54.0,52.0,https://pypi.org/project/poutyne,2020-12-24 17:02:00.000000,2.0,829.0,829.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
659,Feature Engine,solegalli/feature_engine,,others,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2018-12-31 01:47:18.000000,2021-01-15 21:37:53.000000,2021-01-15 13:25:01.000000,126,27.0,71.0,419,102.0,Feature engineering package with sklearn like functionality.,20.0,19,True,2021-01-11 13:09:23.000000,1.0.1,24.0,feature_engine,conda-forge/feature_engine,,,,2.0,,https://pypi.org/project/feature_engine,2021-01-11 13:09:23.000000,2.0,13300.0,13538.0,https://anaconda.org/conda-forge/feature_engine,2021-01-11 14:21:26.008000,1193.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
660,pivottablejs,nicolaskruchten/jupyter_pivottablejs,,data-viz,https://github.com/nicolaskruchten/jupyter_pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25.000000,55,16.0,37.0,414,32.0,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",3.0,19,False,2018-01-15 18:14:37.000000,0.9.0,10.0,pivottablejs,,,,['jupyter'],155.0,141.0,https://pypi.org/project/pivottablejs,2018-01-15 18:14:37.000000,14.0,5633.0,5633.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
661,seglearn,dmbee/seglearn,,time-series-data,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000000,2021-01-16 23:27:36.000000,2021-01-16 23:21:41.000000,47,6.0,19.0,412,267.0,Python module for machine learning time series:.,13.0,19,True,2020-04-02 15:26:06.000000,1.2.1,20.0,seglearn,,,,,7.0,6.0,https://pypi.org/project/seglearn,2020-04-02 15:26:06.000000,1.0,1775.0,1775.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
662,animatplot,t-makaro/animatplot,,data-viz,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000000,2020-10-06 02:02:00.460000,2020-10-05 06:14:18.000000,33,16.0,15.0,353,178.0,A python package for animating plots build on matplotlib.,7.0,19,True,2020-10-05 06:20:52.000000,0.4.2,10.0,animatplot,conda-forge/animatplot,,,,15.0,14.0,https://pypi.org/project/animatplot,2020-10-05 06:20:52.000000,1.0,116.0,336.0,https://anaconda.org/conda-forge/animatplot,2020-10-06 02:02:00.460000,5067.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
663,MXBoard,awslabs/mxboard,,ml-experiments,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000000,2020-01-24 23:21:56.000000,2020-01-24 23:21:55.000000,46,16.0,15.0,330,42.0,Logging MXNet data for visualization in TensorBoard.,9.0,19,True,2018-05-22 20:25:51.000000,0.1.0,12.0,mxboard,,,,['mxnet'],94.0,93.0,https://pypi.org/project/mxboard,2018-05-22 20:25:51.000000,1.0,2377.0,2377.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
664,AutoViz,AutoViML/AutoViz,,data-viz,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000000,2020-12-21 03:22:01.000000,2020-12-21 03:21:52.000000,54,5.0,16.0,287,97.0,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",10.0,19,True,2020-12-10 02:33:19.000000,0.0.81,26.0,autoviz,,,,,26.0,26.0,https://pypi.org/project/autoviz,2020-12-10 02:33:19.000000,,913.0,913.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
665,PyKEEN,pykeen/pykeen,,graph,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000000,2021-01-17 12:14:54.000000,2021-01-15 13:08:09.000000,43,36.0,60.0,278,2256.0,A Python library for learning and evaluating knowledge graph embeddings.,17.0,19,True,2020-10-21 11:59:14.000000,1.0.5,31.0,pykeen,,,,,1.0,,https://pypi.org/project/pykeen,2020-08-25 14:33:23.000000,1.0,227.0,237.0,,,,,,,,3.0,73.0,,,,,,,,,,,,,,,,,,,,
666,textpipe,textpipe/textpipe,,nlp,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32.000000,2021-01-11 08:42:34.000000,2020-10-12 08:19:03.000000,17,20.0,24.0,260,366.0,Textpipe: clean and extract metadata from text.,27.0,19,True,2020-10-12 08:24:19.000000,0.12.1,38.0,textpipe,,,,,8.0,7.0,https://pypi.org/project/textpipe,2020-10-12 08:24:19.000000,1.0,502.0,502.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
667,scikit-tda,scikit-tda/scikit-tda,,sklearn-utils,https://github.com/scikit-tda/scikit-tda,https://github.com/scikit-tda/scikit-tda,MIT,2018-04-13 21:00:31.000000,2021-01-09 19:51:04.000000,2021-01-09 19:50:05.000000,32,11.0,3.0,259,56.0,Topological Data Analysis for Python.,2.0,19,True,2021-01-09 19:51:04.000000,0.1.0,3.0,scikit-tda,,,,['sklearn'],18.0,18.0,https://pypi.org/project/scikit-tda,2021-01-09 19:51:04.000000,,4702.0,4702.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
668,explainerdashboard,oegedijk/explainerdashboard,,interpretability,https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,MIT,2019-10-30 08:26:16.000000,2021-01-14 10:26:10.000000,2021-01-14 10:15:20.000000,37,9.0,46.0,247,490.0,Quickly build Explainable AI dashboards that show the inner workings of so-called blackbox machine learning models.,8.0,19,True,2021-01-14 10:25:38.000000,0.2.20.1,62.0,explainerdashboard,,,,,3.0,3.0,https://pypi.org/project/explainerdashboard,2021-01-14 10:26:10.000000,,1341.0,1341.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
669,pyfasttext,vrasneur/pyfasttext,,nlp,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12.000000,31,19.0,28.0,229,153.0,Yet another Python binding for fastText.,4.0,19,False,2018-12-08 15:02:54.000000,0.4.6,13.0,pyfasttext,,,,,137.0,132.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000000,5.0,1883.0,1890.0,,,,,,,,3.0,318.0,,,,,,,,,,,,,,,,,,,,
670,recmetrics,statisticianinstilettos/recmetrics,,recommender-systems,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000000,2020-12-03 21:21:02.000000,2020-12-03 21:21:00.000000,53,7.0,7.0,226,233.0,A library of metrics for evaluating recommender systems.,12.0,19,True,2019-02-10 16:12:38.000000,0.0.9,11.0,recmetrics,,,,,16.0,16.0,https://pypi.org/project/recmetrics,2019-02-10 16:12:38.000000,,665.0,665.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
671,quinn,MrPowers/quinn,,ml-experiments,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,Apache-2.0,2017-09-15 13:02:42.000000,2020-07-29 16:22:29.000000,2020-07-29 15:47:58.000000,26,17.0,6.0,203,106.0,pyspark methods to enhance developer productivity.,6.0,19,True,2020-07-26 02:55:16.000000,0.8.0,11.0,quinn,,,,['spark'],3.0,,https://pypi.org/project/quinn,2020-07-26 02:55:16.000000,3.0,111353.0,111353.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
672,Crypto Signals,CryptoSignal/crypto-signal,,financial-data,https://github.com/CryptoSignal/Crypto-Signal,https://github.com/CryptoSignal/Crypto-Signal,MIT,2017-09-16 23:49:24.000000,2020-12-29 14:48:31.000000,2020-09-03 12:26:48.000000,640,43.0,187.0,2427,563.0,"Github.com/CryptoSignal - #1 Quant Trading & Technical Analysis Bot - 2,100 + stars, 580 + forks.",25.0,18,True,,,,,,shadowreaver/crypto-signal,,,,,,,,,1025.0,,,,https://hub.docker.com/r/shadowreaver/crypto-signal,2020-09-03 13:00:35.801133,8.0,41015.0,3.0,,,,,,,,,,,,,,,,,,,,,
673,Spotlight,maciejkula/spotlight,,recommender-systems,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000000,2020-11-15 08:21:28.000000,2020-02-09 21:03:48.000000,366,64.0,48.0,2391,299.0,Deep recommender models using PyTorch.,11.0,18,True,2019-09-08 10:19:53.000000,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,,,137.0,https://anaconda.org/maciejkula/spotlight,2018-05-27 18:32:12.235000,5905.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
674,spark-deep-learning,databricks/spark-deep-learning,,data-pipelines,https://github.com/databricks/spark-deep-learning,https://github.com/databricks/spark-deep-learning,Apache-2.0,2017-05-31 17:30:28.000000,2021-01-16 01:44:12.000000,2021-01-16 01:44:11.000000,441,73.0,26.0,1793,134.0,Deep Learning Pipelines for Apache Spark.,15.0,18,True,2020-01-08 19:50:31.000000,1.6.0,9.0,,,,,['spark'],15.0,15.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
675,riko,nerevu/riko,,data-pipelines,https://github.com/nerevu/riko,https://github.com/nerevu/riko,MIT,2016-06-02 12:22:51.000000,2020-08-14 18:29:28.000000,2020-08-14 16:47:45.000000,70,22.0,8.0,1549,1257.0,A Python stream processing engine modeled after Yahoo! Pipes.,18.0,18,True,2020-08-14 18:29:28.000000,0.66.0,58.0,riko,,,,,1.0,,https://pypi.org/project/riko,2020-08-14 18:29:28.000000,1.0,129.0,129.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
676,NeuroNER,Franck-Dernoncourt/NeuroNER,,nlp,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000000,2020-11-13 18:07:48.000000,2019-10-02 23:26:11.000000,440,78.0,67.0,1525,132.0,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,18,False,2019-10-02 23:30:15.000000,1.0.8,7.0,pyneuroner,,,,,8.0,8.0,https://pypi.org/project/pyneuroner,2019-10-02 23:30:15.000000,,80.0,80.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
677,Higher,facebookresearch/higher,,pytorch-utils,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000000,2020-11-23 06:15:24.000000,2020-10-28 16:53:07.000000,73,24.0,47.0,1029,28.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,6.0,18,True,2020-07-14 12:20:32.000000,0.2.1,2.0,higher,,,,['pytorch'],27.0,27.0,https://pypi.org/project/higher,2020-07-14 12:20:32.000000,,661.0,661.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
678,Bounter,RaRe-Technologies/bounter,,data-containers,https://github.com/RaRe-Technologies/bounter,https://github.com/RaRe-Technologies/bounter,MIT,2017-07-18 07:24:15.000000,2020-08-17 06:37:51.000000,2020-08-16 11:55:16.000000,48,11.0,9.0,893,152.0,Efficient Counter that uses a limited (bounded) amount of memory regardless of data size.,8.0,18,True,2019-01-17 09:39:52.000000,1.1.1,7.0,bounter,,,,,34.0,20.0,https://pypi.org/project/bounter,2020-08-17 06:37:51.000000,14.0,268.0,268.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
679,Norfair,tryolabs/norfair,,image,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000000,2020-12-22 05:04:27.000000,2020-12-22 05:04:25.000000,43,5.0,12.0,767,242.0,Lightweight Python library for adding real-time 2D object tracking to any detector.,7.0,18,True,2020-12-07 18:34:32.000000,0.1.8,9.0,norfair,,,,,,,https://pypi.org/project/norfair,2020-12-07 18:34:32.000000,,240.0,240.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
680,calamari,Calamari-OCR/calamari,,ocr,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,Apache-2.0,2018-03-20 15:22:29.000000,2021-01-16 17:58:02.000000,2021-01-14 19:50:05.000000,161,20.0,132.0,762,262.0,Line based ATR Engine based on OCRopy.,17.0,18,True,2020-03-29 13:38:21.000000,1.0.5,22.0,calamari_ocr,,,,,2.0,,https://pypi.org/project/calamari_ocr,2018-11-13 11:24:45.000000,2.0,346.0,346.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
681,DALEX,ModelOriented/DALEX,,interpretability,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000000,2021-01-06 20:40:34.000000,2021-01-06 20:33:02.000000,108,9.0,245.0,752,531.0,moDel Agnostic Language for Exploration and eXplanation.,16.0,18,False,2021-01-04 17:21:32.000000,1.0.0,18.0,dalex,,,,,6.0,6.0,https://pypi.org/project/dalex,2020-12-28 23:47:30.000000,,479.0,479.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
682,pytorch2keras,nerox8664/pytorch2keras,,model-serialisation,https://github.com/nerox8664/pytorch2keras,https://github.com/nerox8664/pytorch2keras,MIT,2017-11-16 20:21:43.000000,2020-05-14 10:03:56.000000,2020-05-14 10:03:04.000000,111,39.0,65.0,655,277.0,PyTorch to Keras model convertor.,11.0,18,True,2020-05-14 10:03:56.000000,0.2.4,23.0,pytorch2keras,,,,,18.0,17.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000000,1.0,368.0,368.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
683,Torchbearer,pytorchbearer/torchbearer,,ml-frameworks,https://github.com/pytorchbearer/torchbearer,https://github.com/pytorchbearer/torchbearer,MIT,2018-03-12 16:30:42.000000,2020-02-17 21:18:06.000000,2020-02-17 21:18:01.000000,62,8.0,237.0,580,427.0,torchbearer: A model fitting library for PyTorch.,13.0,18,True,2020-01-31 14:07:22.000000,0.5.3,24.0,torchbearer,,,,['pytorch'],40.0,37.0,https://pypi.org/project/torchbearer,2020-01-31 14:05:56.000000,3.0,189.0,189.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
684,vecstack,vecxoz/vecstack,,others,https://github.com/vecxoz/vecstack,https://github.com/vecxoz/vecstack,MIT,2016-11-08 13:23:21.000000,2020-09-14 08:31:07.000000,2019-10-30 09:27:48.000000,66,,34.0,572,189.0,Python package for stacking (machine learning technique).,1.0,18,False,2019-08-12 16:09:01.000000,0.4.0,6.0,vecstack,,,,,103.0,99.0,https://pypi.org/project/vecstack,2019-08-12 16:01:22.000000,4.0,757.0,757.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
685,pyhsmm,mattjj/pyhsmm,,probabilistics,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000000,2020-09-29 20:58:26.000000,2020-08-24 17:03:59.000000,148,34.0,60.0,476,1426.0,Bayesian inference in HSMMs and HMMs.,13.0,18,True,2017-05-10 17:14:37.000000,0.1.7,8.0,pyhsmm,,,,,21.0,17.0,https://pypi.org/project/pyhsmm,2017-05-10 17:14:37.000000,4.0,53.0,53.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
686,robustness,MadryLab/robustness,,adversarial,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000000,2020-12-01 06:11:12.000000,2020-12-01 05:49:45.000000,80,5.0,49.0,452,137.0,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",11.0,18,True,2020-12-01 06:11:12.000000,1.2.1.post2,8.0,robustness,,,,,32.0,31.0,https://pypi.org/project/robustness,2020-08-05 04:42:24.000000,1.0,250.0,250.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
687,What-If Tool,PAIR-code/what-if-tool,,interpretability,https://github.com/PAIR-code/what-if-tool,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000000,2021-01-14 22:01:35.000000,2021-01-14 18:29:32.000000,89,35.0,34.0,418,306.0,Source code/webpage/demos for the What-If Tool.,18.0,18,True,2020-06-28 14:23:49.040000,1.7.0,37.0,witwidget,,,,,0.0,,https://pypi.org/project/witwidget,2020-06-28 14:22:37.000000,0.0,2288.0,3904.0,,,,,,,,3.0,,,,wit-widget,https://www.npmjs.com/package/wit-widget,2021-01-13 16:16:17.851000,,1616.0,,,,,,,,,,,,,
688,PyWaffle,gyli/PyWaffle,,data-viz,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000000,2020-07-26 23:22:17.000000,2020-07-26 23:22:13.000000,61,2.0,10.0,380,249.0,Make Waffle Charts in Python.,6.0,18,True,2020-07-26 19:16:45.000000,0.6.1,22.0,pywaffle,,,,,39.0,39.0,https://pypi.org/project/pywaffle,2020-07-26 19:16:45.000000,,743.0,743.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
689,lazypredict,shankarpandala/lazypredict,,hyperopt,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000000,2021-01-16 12:31:14.000000,2021-01-13 11:20:45.000000,74,42.0,22.0,331,81.0,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,8.0,18,True,2020-07-09 04:53:31.000000,0.2.7,9.0,lazypredict,,,,['sklearn'],15.0,15.0,https://pypi.org/project/lazypredict,2020-07-09 04:53:31.000000,,1030.0,1030.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
690,apricot,jmschrei/apricot,,others,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000000,2020-09-30 20:53:48.000000,2020-09-30 20:53:44.000000,29,3.0,11.0,300,151.0,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,2.0,18,True,2020-09-28 07:19:15.000000,0.6.0,13.0,apricot-select,,,,,12.0,12.0,https://pypi.org/project/apricot-select,2020-09-28 07:19:15.000000,,410.0,410.0,,,,,,,,3.0,8.0,,,,,,,,,,,,,,,,,,,,
691,sk-dist,Ibotta/sk-dist,,distributed-ml,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000000,2021-01-07 17:01:27.000000,2021-01-07 17:01:23.000000,42,7.0,9.0,250,46.0,Distributed scikit-learn meta-estimators in PySpark.,6.0,18,True,2020-05-14 22:20:14.000000,0.1.9,12.0,sk-dist,,,,"['sklearn', 'spark']",8.0,6.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000000,2.0,3359.0,3359.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
692,Brainiak,brainiak/brainiak,,medical-data,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000000,2020-10-15 21:11:03.379549,2020-10-15 16:28:46.000000,106,63.0,117.0,229,388.0,Brain Imaging Analysis Kit.,32.0,18,True,2019-08-27 23:52:29.000000,0.9.1,15.0,brainiak,,brainiak/brainiak,,,13.0,12.0,https://pypi.org/project/brainiak,2020-10-15 20:45:08.000000,1.0,98.0,105.0,,,,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,464.0,3.0,,,,,,,,,,,,,,,,,,,,,
693,DeepGraph,deepgraph/deepgraph,,graph,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,BSD-3-Clause,2015-10-27 12:28:45.000000,2021-01-15 08:36:25.609000,2020-10-01 13:17:00.000000,33,7.0,5.0,227,160.0,Analyze Data with Pandas-based Networks. Documentation:.,2.0,18,True,2020-10-01 13:20:38.000000,0.2.3,13.0,deepgraph,conda-forge/deepgraph,,,['pandas'],1.0,1.0,https://pypi.org/project/deepgraph,2020-10-01 13:18:38.000000,,239.0,2098.0,https://anaconda.org/conda-forge/deepgraph,2021-01-15 08:36:25.609000,76231.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
694,ivis,beringresearch/ivis,,data-viz,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,GPL-2.0,2018-08-13 08:31:01.000000,2021-01-12 17:00:57.000000,2021-01-12 17:00:41.000000,19,4.0,39.0,220,509.0,Dimensionality reduction in very large datasets using Siamese Networks.,7.0,18,False,2021-01-06 17:09:59.000000,2.0.1,27.0,ivis,,,,['tensorflow'],13.0,13.0,https://pypi.org/project/ivis,2021-01-06 17:07:15.000000,0.0,636.0,636.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
695,skift,shaypal5/skift,,nlp,https://github.com/shaypal5/skift,https://github.com/shaypal5/skift,MIT,2018-02-03 11:37:21.000000,2020-09-07 07:33:31.000000,2020-09-07 07:33:23.000000,22,2.0,8.0,209,127.0,scikit-learn wrappers for Python fastText.,6.0,18,True,2020-08-04 07:56:43.000000,0.0.19,15.0,skift,,,,['sklearn'],8.0,8.0,https://pypi.org/project/skift,2020-08-27 15:01:05.000000,,1223.0,1223.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
696,FiftyOne,voxel51/fiftyone,,data-viz,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000000,2021-01-16 21:26:58.000000,2021-01-16 02:38:03.000000,15,113.0,181.0,178,5467.0,"Visualize, create, and debug image and video datasets and model predictions.",10.0,18,True,2021-01-08 19:08:48.000000,0.7.1,38.0,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",,,https://pypi.org/project/fiftyone,2021-01-16 00:00:47.000000,,569.0,569.0,,,,,,,,3.0,,,,,,,,,,,,,,True,,,,,,,
