,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,trending,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
702,seglearn,dmbee/seglearn,time-series-data,,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000,2022-08-27 09:01:18.000000,2022-08-27 09:00:35,283.0,,64.0,28.0,31.0,5.0,24.0,564.0,Python module for machine learning time series:.,14.0,21,False,2022-08-27 09:04:02.113,1.2.5,24.0,seglearn,,,,,49.0,47.0,https://pypi.org/project/seglearn,2021-03-13 16:18:30.000,2.0,1638.0,1638.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
703,small-text,webis-de/small-text,nlp,,https://github.com/webis-de/small-text,https://github.com/webis-de/small-text,MIT,2021-05-24 08:06:41.000,2024-05-01 19:34:57.000000,2023-12-29 21:08:41,477.0,,57.0,26.0,9.0,17.0,35.0,520.0,Active Learning for Text Classification in Python.,6.0,21,True,2023-12-29 21:23:01.000,1.3.3,20.0,small-text,conda-forge/small-text,,,"['sklearn', 'pytorch']",28.0,28.0,https://pypi.org/project/small-text,2023-12-29 21:17:11.000,,693.0,950.0,https://anaconda.org/conda-forge/small-text,2023-12-29 21:40:00.838,5667.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
704,Auto ViML,AutoViML/Auto_ViML,hyperopt,,https://github.com/AutoViML/Auto_ViML,https://github.com/AutoViML/Auto_ViML,Apache-2.0,2019-06-10 13:09:15.000,2024-04-29 12:02:05.000000,2023-12-03 19:05:16,320.0,,97.0,26.0,7.0,3.0,31.0,490.0,Automatically Build Multiple ML Models with a Single Line of Code. Created by Ram Seshadri. Collaborators Welcome...,8.0,21,True,2023-05-21 22:50:00.406,0.1.716,142.0,autoviml,,,,,26.0,24.0,https://pypi.org/project/autoviml,2022-06-01 23:08:15.000,2.0,1422.0,1422.0,,,,,,,,3.0,,,,,,,,,,,,,2.0,,,,,,,
705,optunity,claesenm/optunity,hyperopt,,https://github.com/claesenm/optunity,https://github.com/claesenm/optunity,BSD-3-Clause,2014-05-28 17:29:11.000,2023-11-25 01:31:29.000000,2020-05-11 14:32:38,782.0,,78.0,24.0,12.0,48.0,49.0,414.0,optimization routines for hyperparameter tuning.,9.0,21,False,2015-09-30 05:02:00.000,1.1.1,6.0,optunity,,,,,117.0,114.0,https://pypi.org/project/optunity,2015-09-30 05:02:00.000,3.0,4954.0,4954.0,,,,,,,,3.0,93.0,,,,,,,,,,,,,,,,,,,
706,Julius,adefossez/julius,audio,,https://github.com/adefossez/julius,https://github.com/adefossez/julius,MIT,2020-10-26 10:54:21.000,2022-09-26 14:14:12.000000,2022-09-19 16:13:14,69.0,,27.0,9.0,9.0,2.0,9.0,402.0,Fast PyTorch based DSP for audio and 1D signals.,2.0,21,False,2022-09-20 06:43:57.063,0.2.7,11.0,julius,,,,['pytorch'],1327.0,1321.0,https://pypi.org/project/julius,2022-09-20 06:43:57.063,6.0,199398.0,199398.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
707,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2023-09-06 17:29:29.000000,2023-09-06 17:29:29,2412.0,,52.0,24.0,231.0,57.0,195.0,381.0,Studio: Simplify and expedite model building process.,24.0,21,True,2021-09-14 22:55:51.000,0.0.49,208.0,studioml,,,,,5.0,5.0,https://pypi.org/project/studioml,2021-09-14 22:55:51.000,,756.0,756.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
708,SUOD,yzhao062/SUOD,others,,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000,2024-02-08 01:53:44.000000,2024-02-08 01:48:49,168.0,1.0,48.0,17.0,2.0,11.0,3.0,372.0,(MLSys 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,3.0,21,True,2024-02-08 01:53:44.000,0.1.3,14.0,suod,,,,,512.0,510.0,https://pypi.org/project/suod,2024-02-08 01:53:44.000,2.0,21668.0,21668.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
709,TimeSide,Parisson/TimeSide,audio,,https://github.com/yomguy/TimeSide,https://github.com/yomguy/TimeSide,AGPL-3.0,2011-11-21 21:48:08.000,2023-10-24 10:20:08.000000,2023-02-01 10:38:52,3728.0,,61.0,28.0,110.0,33.0,184.0,366.0,scalable audio processing framework and server written in Python.,22.0,21,False,2023-01-03 17:34:09.000,1.1.3,28.0,TimeSide,,,,,17.0,17.0,https://pypi.org/project/TimeSide,2020-11-27 09:33:19.000,,177.0,177.0,,,,,,,,3.0,,,yomguy/TimeSide,,,,,,,,,,,,,,,,,
710,tsflex,predict-idlab/tsflex,time-series-data,,https://github.com/predict-idlab/tsflex,https://github.com/predict-idlab/tsflex,MIT,2021-07-06 15:16:45.577,2024-04-24 09:11:29.000000,2024-04-24 09:11:29,818.0,8.0,25.0,7.0,74.0,30.0,22.0,363.0,Flexible time series feature extraction & processing.,6.0,21,True,2024-04-04 10:31:07.000,0.4.0,37.0,tsflex,conda-forge/tsflex,,,,14.0,13.0,https://pypi.org/project/tsflex,2024-04-04 10:23:01.000,1.0,1080.0,1696.0,https://anaconda.org/conda-forge/tsflex,2024-04-08 09:54:58.786,20973.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
711,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,49.0,11.0,37.0,29.0,37.0,349.0,Data imputations library to preprocess datasets with missing data.,11.0,21,False,2019-04-29 02:33:05.659,0.0.8,8.0,impyute,,,,,243.0,228.0,https://pypi.org/project/impyute,2017-05-31 08:31:47.000,15.0,6934.0,6934.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
712,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/google-deepmind/launchpad,https://github.com/google-deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2023-08-22 08:22:46.000000,2023-08-22 08:22:26,367.0,,33.0,18.0,6.0,18.0,21.0,305.0,Launchpad is a library that simplifies writing distributed programs and seamlessly launching them on a range of..,28.0,21,True,2022-04-28 06:23:38.000,0.5.2,9.0,dm-launchpad,,,,['tensorflow'],96.0,95.0,https://pypi.org/project/dm-launchpad,2022-04-28 06:23:38.000,1.0,1577.0,1577.0,,,,,,,,3.0,,,google-deepmind/launchpad,,,,,,,,,,,,,,,,,
713,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/vega/vegafusion,https://github.com/vega/vegafusion,BSD-3-Clause,2021-10-01 09:19:27.000,2024-04-12 11:56:49.287000,2024-04-11 22:00:10,655.0,19.0,12.0,24.0,343.0,44.0,83.0,292.0,Serverside scaling for Vega and Altair visualizations.,3.0,21,False,2024-04-11 22:12:06.000,1.6.7,73.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,,3.0,,https://pypi.org/project/vegafusion-jupyter,2024-04-11 22:04:14.000,1.0,1706.0,6355.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2024-04-12 11:56:49.287,111621.0,,,,,3.0,5087.0,,vega/vegafusion,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,2024-04-11 22:08:30.475,2.0,175.0,,,,,,,,,,,,
714,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2024-04-18 12:38:22.000000,2023-02-07 20:17:52,60.0,,56.0,26.0,42.0,8.0,10.0,286.0,Distributed scikit-learn meta-estimators in PySpark.,8.0,21,False,2020-05-14 22:20:14.000,0.1.9,12.0,sk-dist,,,,"['sklearn', 'spark']",18.0,16.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000,2.0,417322.0,417322.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
715,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2024-03-12 15:58:25.000000,2024-03-12 15:58:25,48.0,1.0,2305.0,148.0,89.0,256.0,286.0,12862.0,End-to-End Object Detection with Transformers.,27.0,20,True,2020-06-29 16:41:01.000,0.2,1.0,,,,,['pytorch'],21.0,21.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
716,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2023-10-03 18:02:27.000000,2022-02-10 07:36:23,432.0,,475.0,85.0,180.0,108.0,161.0,3574.0,A high performance and generic framework for distributed DNN training.,21.0,20,False,2020-08-27 15:42:13.000,0.2.4,8.0,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,2021-08-02 17:37:42.000,,72.0,94.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1333.0,3.0,,,,,,,,,,,,,,,,,,,,
717,TensorWatch,microsoft/tensorwatch,ml-experiments,,https://github.com/microsoft/tensorwatch,https://github.com/microsoft/tensorwatch,MIT,2019-05-15 08:29:34.000,2023-08-30 07:47:40.000000,2023-08-30 07:47:36,119.0,,357.0,96.0,16.0,53.0,17.0,3369.0,"Debugging, monitoring and visualization for Python Machine Learning and Data Science.",15.0,20,True,2020-03-04 07:26:22.000,0.9.1,14.0,tensorwatch,,,,,150.0,143.0,https://pypi.org/project/tensorwatch,2020-03-04 07:26:22.000,7.0,893.0,893.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
718,vissl,facebookresearch/vissl,image,,https://github.com/facebookresearch/vissl,https://github.com/facebookresearch/vissl,MIT,2020-04-09 19:40:33.000,2024-03-03 01:41:37.000000,2024-03-03 01:31:19,412.0,2.0,328.0,53.0,414.0,82.0,106.0,3230.0,"VISSL is FAIRs library of extensible, modular and scalable components for SOTA Self-Supervised Learning with images.",38.0,20,True,2021-11-02 17:21:02.000,0.1.6,6.0,vissl,,,,['pytorch'],1.0,,https://pypi.org/project/vissl,2021-11-02 15:36:07.000,1.0,170.0,170.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
719,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,Apache-2.0,2019-12-06 08:25:24.000,2023-05-16 10:47:48.000000,2023-05-10 04:35:39,269.0,,317.0,59.0,242.0,174.0,111.0,3098.0,LightSeq: A High Performance Library for Sequence Processing and Generation.,20.0,20,True,2022-11-03 06:46:55.989,3.0.1,22.0,lightseq,,,,,2.0,,https://pypi.org/project/lightseq,2022-11-03 06:46:55.989,2.0,2817.0,2829.0,,,,,,,,3.0,673.0,,,,,,,,,,,,,,,,,,,
720,igel,nidhaloff/igel,hyperopt,,https://github.com/nidhaloff/igel,https://github.com/nidhaloff/igel,MIT,2020-08-27 20:54:59.000,2023-04-08 21:24:52.000000,2023-04-08 21:24:51,429.0,,168.0,65.0,54.0,6.0,44.0,3078.0,"a delightful machine learning tool that allows you to train, test, and use models without writing code.",20.0,20,False,2021-11-19 16:51:47.000,1.0.0,34.0,igel,,,,,4.0,4.0,https://pypi.org/project/igel,2021-11-19 16:45:29.543,,303.0,303.0,,,,,,,,3.0,41.0,,,,,,,,,,,,,,,,,,,
721,pytorchviz,szagoruyko/pytorchviz,pytorch-utils,,https://github.com/szagoruyko/pytorchviz,https://github.com/szagoruyko/pytorchviz,MIT,2018-01-30 15:37:55.000,2024-04-02 17:52:52.000000,2021-06-15 18:41:51,22.0,,268.0,31.0,22.0,27.0,37.0,3031.0,A small package to create visualizations of PyTorch execution graphs.,6.0,20,False,,,,,,,,,1788.0,1788.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
722,image-match,ProvenanceLabs/image-match,image,,https://github.com/rhsimplex/image-match,https://github.com/rhsimplex/image-match,Apache-2.0,2016-03-08 18:16:45.000,2022-12-06 11:29:04.000000,2022-12-06 11:29:04,406.0,,398.0,101.0,54.0,64.0,48.0,2915.0,Quickly search over billions of images.,19.0,20,False,2017-02-13 14:54:48.000,1.1.2,10.0,image_match,,,,,2.0,,https://pypi.org/project/image_match,2017-02-13 14:54:48.000,2.0,1528.0,1528.0,,,,,,,,3.0,,,rhsimplex/image-match,,,,,,,,,,,,,,,,,
723,StreamAlert,airbnb/streamalert,others,,https://github.com/airbnb/streamalert,https://github.com/airbnb/streamalert,Apache-2.0,2017-01-22 01:10:56.000,2023-10-23 17:15:34.000000,2022-07-20 20:54:36,1904.0,,332.0,101.0,1000.0,94.0,261.0,2826.0,"StreamAlert is a serverless, realtime data analysis framework which empowers you to ingest, analyze, and alert on data..",33.0,20,False,2021-11-04 19:07:51.000,3.5.0,28.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
724,DeepWalk,phanein/deepwalk,graph,,https://github.com/phanein/deepwalk,https://github.com/phanein/deepwalk,GPL-3.0,2014-08-23 03:38:20.000,2023-06-14 23:22:41.000000,2020-04-02 01:05:35,46.0,,827.0,85.0,30.0,45.0,80.0,2647.0,DeepWalk - Deep Learning for Graphs.,10.0,20,False,2018-04-29 21:05:18.000,1.0.3,4.0,deepwalk,,,,,69.0,69.0,https://pypi.org/project/deepwalk,2018-04-29 21:05:18.000,,629.0,629.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
725,Coach,IntelLabs/coach,reinforcement-learning,,https://github.com/IntelLabs/coach,https://github.com/IntelLabs/coach,Apache-2.0,2017-10-01 19:27:43.000,2022-12-11 17:54:07.000000,2022-12-11 17:54:06,524.0,,454.0,127.0,225.0,87.0,183.0,2309.0,Reinforcement Learning Coach by Intel AI Lab enables easy experimentation with state of the art Reinforcement Learning..,38.0,20,False,2019-10-10 14:17:10.000,1.0.1,13.0,rl_coach,,,,,2.0,,https://pypi.org/project/rl_coach,2019-10-10 14:17:10.000,2.0,97.0,97.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
726,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000,2023-06-16 16:17:31.557000,2021-09-30 21:51:09,8208.0,,178.0,55.0,895.0,129.0,586.0,1901.0,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",50.0,20,False,2021-08-16 15:40:43.000,21.08.00,19.0,,blazingsql/blazingsql-protocol,,,,,,,,,,18.0,https://anaconda.org/blazingsql/blazingsql-protocol,2023-06-16 16:17:31.557,1020.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
727,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30,31.0,,157.0,46.0,3.0,13.0,15.0,1533.0,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,20,False,2020-11-18 08:19:23.000,0.4.0,11.0,lambda-networks,,,,['pytorch'],27.0,27.0,https://pypi.org/project/lambda-networks,2020-11-18 08:19:23.000,,2526.0,2526.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
728,anaGo,Hironsan/anago,nlp,,https://github.com/Hironsan/anago,https://github.com/Hironsan/anago,MIT,2017-06-26 21:28:36.000,2022-12-07 23:44:31.000000,2021-04-01 12:34:50,298.0,,356.0,61.0,47.0,37.0,71.0,1478.0,"Bidirectional LSTM-CRF and ELMo for Named-Entity Recognition, Part-of-Speech Tagging and so on.",11.0,20,False,2018-07-17 01:59:21.000,1.0.8,14.0,anago,,,,['tensorflow'],38.0,32.0,https://pypi.org/project/anago,2018-07-17 01:59:21.000,6.0,132.0,132.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
729,DLTK,DLTK/DLTK,medical-data,,https://github.com/DLTK/DLTK,https://github.com/DLTK/DLTK,Apache-2.0,2017-05-02 15:40:36.000,2023-03-24 22:27:46.000000,2019-01-21 14:01:28,379.0,,405.0,102.0,36.0,13.0,24.0,1422.0,Deep Learning Toolkit for Medical Image Analysis.,9.0,20,False,2018-02-26 17:43:57.000,0.2.1,5.0,dltk,,,,['tensorflow'],31.0,31.0,https://pypi.org/project/dltk,2018-02-26 17:43:57.000,,133.0,133.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
730,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,101.0,40.0,13.0,14.0,9.0,1266.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,20,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,,142.0,141.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,1.0,3309.0,3309.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
731,geoplotlib,andrea-cuttone/geoplotlib,geospatial-data,,https://github.com/andrea-cuttone/geoplotlib,https://github.com/andrea-cuttone/geoplotlib,MIT,2015-02-24 13:13:07.000,2023-06-16 19:26:09.140000,2019-05-06 07:06:50,159.0,,169.0,56.0,14.0,30.0,19.0,1016.0,python toolbox for visualizing geographical data and making maps.,8.0,20,False,2016-07-27 14:55:01.000,0.3.2,4.0,geoplotlib,conda-forge/geoplotlib,,,,186.0,174.0,https://pypi.org/project/geoplotlib,2016-07-27 14:55:01.000,12.0,528.0,761.0,https://anaconda.org/conda-forge/geoplotlib,2023-06-16 19:26:09.140,8415.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
732,nude.py,hhatto/nude.py,image,,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000000,2020-11-23 13:49:02,79.0,,133.0,36.0,16.0,8.0,4.0,921.0,Nudity detection with Python.,12.0,20,False,2020-11-23 13:49:17.000,0.5.1,10.0,nudepy,,,,,3627.0,3622.0,https://pypi.org/project/nudepy,2020-11-23 13:49:17.000,5.0,754.0,754.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
733,PDPbox,SauceCat/PDPbox,data-viz,,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000,2023-06-10 14:57:37.569000,2023-06-05 01:35:02,228.0,,129.0,18.0,24.0,28.0,39.0,823.0,python partial dependence plot toolbox.,7.0,20,True,2023-06-05 02:53:01.145,0.3.0,4.0,pdpbox,conda-forge/pdpbox,,,,26.0,,https://pypi.org/project/pdpbox,2021-03-14 16:21:17.000,26.0,20540.0,20889.0,https://anaconda.org/conda-forge/pdpbox,2023-06-10 14:57:37.569,20244.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
734,sklearn-deap,rsteca/sklearn-deap,hyperopt,,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000,2024-02-10 07:16:54.000000,2021-07-30 15:06:27,104.0,,126.0,30.0,29.0,21.0,34.0,759.0,Use evolutionary algorithms instead of gridsearch in scikit-learn.,23.0,20,False,2021-07-30 15:13:54.000,0.3.0,14.0,sklearn-deap,,,,['sklearn'],44.0,44.0,https://pypi.org/project/sklearn-deap,2021-07-30 15:13:54.000,,957.0,957.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
735,NearPy,pixelogik/NearPy,nn-search,,https://github.com/pixelogik/NearPy,https://github.com/pixelogik/NearPy,MIT,2013-04-25 09:10:26.000,2023-02-23 15:20:18.000000,2023-01-22 20:07:16,161.0,,148.0,36.0,33.0,25.0,39.0,757.0,"Python framework for fast (approximated) nearest neighbour search in large, high-dimensional data sets using different..",20.0,20,False,2016-09-27 13:04:44.000,1.0.0,8.0,NearPy,,,,,105.0,105.0,https://pypi.org/project/NearPy,2016-09-27 13:03:12.000,,853.0,853.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
736,TensorFrames,databricks/tensorframes,distributed-ml,,https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes,Apache-2.0,2016-03-04 19:25:19.000,2023-03-30 20:05:58.000000,2019-11-15 21:43:53,221.0,,158.0,78.0,98.0,51.0,43.0,751.0,[DEPRECATED] Tensorflow wrapper for DataFrames on Apache Spark.,16.0,20,False,2018-11-16 20:50:02.000,0.6.0,6.0,tensorframes,,,,"['tensorflow', 'spark']",1.0,,https://pypi.org/project/tensorframes,2018-05-16 14:20:28.000,1.0,10637.0,10637.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
737,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,https://github.com/NVIDIA-Merlin/Merlin,https://github.com/NVIDIA-Merlin/Merlin,Apache-2.0,2021-03-30 23:35:26.000,2024-04-28 01:04:18.000000,2024-04-25 13:16:31,491.0,1.0,110.0,33.0,558.0,206.0,246.0,687.0,"NVIDIA Merlin is an open source library providing end-to-end GPU-accelerated recommender systems, from feature..",32.0,20,True,2024-01-15 02:09:18.000,23.12.00,16.0,merlin-core,,,,,1.0,,https://pypi.org/project/merlin-core,2023-08-29 16:27:32.000,1.0,4279.0,4279.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
738,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2024-04-03 18:32:28.000000,2021-09-16 17:56:31,171.0,,143.0,34.0,82.0,14.0,55.0,616.0,Code for the TCAV ML interpretability project.,19.0,20,False,2021-02-23 16:17:42.000,0.2.2,4.0,tcav,,,,['tensorflow'],22.0,19.0,https://pypi.org/project/tcav,2021-02-23 16:17:42.000,3.0,368.0,368.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
739,detecto,alankbi/detecto,image,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2023-07-28 19:05:13.000000,2022-02-09 16:35:40,142.0,,104.0,23.0,25.0,43.0,61.0,607.0,Build fully-functioning computer vision models with PyTorch.,12.0,20,False,2022-02-02 00:22:07.000,1.2.2,13.0,detecto,conda-forge/detecto,,,['pytorch'],171.0,169.0,https://pypi.org/project/detecto,2022-02-02 00:12:06.000,2.0,1916.0,2024.0,https://anaconda.org/conda-forge/detecto,2023-06-16 19:26:16.964,3808.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
740,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2023-06-16 16:12:33.889000,2022-06-08 03:46:02,305.0,,103.0,10.0,14.0,5.0,16.0,574.0,Make Waffle Charts in Python.,6.0,20,False,2022-06-08 03:10:36.000,1.1.0,27.0,pywaffle,conda-forge/pywaffle,,,,355.0,351.0,https://pypi.org/project/pywaffle,2022-06-08 03:10:36.000,4.0,6724.0,6904.0,https://anaconda.org/conda-forge/pywaffle,2023-06-16 16:12:33.889,11754.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
741,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2024-01-11 20:34:53.000000,2023-10-04 12:31:54,297.0,,97.0,15.0,53.0,13.0,15.0,558.0,A library of metrics for evaluating recommender systems.,20.0,20,True,2022-04-26 18:03:18.000,0.1.5,20.0,recmetrics,,,,,51.0,51.0,https://pypi.org/project/recmetrics,2022-04-26 17:57:01.000,,18884.0,18884.0,,,,,,,,3.0,6.0,,,,,,,,,,,,,,,,,,,
742,pyhsmm,mattjj/pyhsmm,probabilistics,,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000,2022-10-26 08:37:57.000000,2020-08-24 17:03:59,1426.0,,166.0,56.0,20.0,39.0,60.0,544.0,Bayesian inference in HSMMs and HMMs.,13.0,20,False,2017-05-10 17:14:37.000,0.1.7,8.0,pyhsmm,,,,,34.0,29.0,https://pypi.org/project/pyhsmm,2017-05-10 17:14:37.000,5.0,116.0,116.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
743,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-11-11 03:23:44.000000,2023-11-11 03:23:44,413.0,,57.0,60.0,9.0,25.0,25.0,529.0,Python library assists deep learning on graphs.,18.0,20,True,2021-09-05 23:08:21.000,0.2.1,5.0,deepsnap,,,,,99.0,97.0,https://pypi.org/project/deepsnap,2021-09-05 22:57:16.000,2.0,361.0,361.0,,,,,,,,3.0,10.0,,,,,,,,,,,,,,,,,,,
744,scikit-tda,scikit-tda/scikit-tda,sklearn-utils,,https://github.com/scikit-tda/scikit-tda,https://github.com/scikit-tda/scikit-tda,MIT,2018-04-13 21:00:31.000,2024-03-30 13:25:33.000000,2024-03-30 13:25:33,69.0,5.0,51.0,18.0,9.0,12.0,10.0,495.0,Topological Data Analysis for Python.,6.0,20,True,2024-03-17 19:09:40.000,1.1.0,5.0,scikit-tda,,,,['sklearn'],55.0,55.0,https://pypi.org/project/scikit-tda,2021-08-03 00:23:20.000,,3487.0,3487.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
745,Hyperactive,SimonBlanke/Hyperactive,hyperopt,,https://github.com/SimonBlanke/Hyperactive,https://github.com/SimonBlanke/Hyperactive,MIT,2018-11-01 08:53:30.000,2023-12-15 16:29:56.000000,2023-12-15 16:28:41,2274.0,,41.0,12.0,11.0,9.0,52.0,490.0,An optimization and data collection toolbox for convenient and fast prototyping of computationally expensive models.,7.0,20,True,2023-11-01 10:40:28.000,4.6.0,75.0,hyperactive,,,,,34.0,29.0,https://pypi.org/project/hyperactive,2023-10-24 14:03:36.000,5.0,3436.0,3438.0,,,,,,,,3.0,135.0,,,,,,,,,,,,,,,,,,,
