,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id,new_addition
737,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2022-06-14 09:21:13.000000,2022-06-07 10:14:23,277.0,11.0,66,8.0,14.0,18.0,45.0,616,A standard framework for modelling Deep Learning Models for tabular data.,10.0,19,True,2021-09-01 11:51:30.000,0.7.0,8.0,pytorch_tabular,,['pytorch'],,1358.0,1.0,,https://pypi.org/project/pytorch_tabular,2021-09-01 11:51:30.000,1.0,1358.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
738,metricflow,transform-data/metricflow,others,,https://github.com/transform-data/metricflow,https://github.com/transform-data/metricflow,AGPL-3.0,2022-04-04 18:33:06.000,2022-06-30 15:15:59.000000,2022-06-29 00:35:06,211.0,210.0,41,16.0,105.0,22.0,8.0,612,"MetricFlow allows you to define, build, and maintain metrics in code.",21.0,19,False,2022-06-24 19:06:37.000,0.100.2,20.0,metricflow,,,,416.0,,,https://pypi.org/project/metricflow,2022-06-24 19:06:37.000,,416.0,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
739,Baal,baal-org/baal,probabilistics,,https://github.com/baal-org/baal,https://github.com/baal-org/baal,Apache-2.0,2019-09-30 20:16:26.000,2022-06-30 01:42:13.000000,2022-05-20 13:12:25,176.0,14.0,55,20.0,124.0,25.0,58.0,608,Library to enable Bayesian active learning in your research or labeling work.,14.0,19,True,2022-05-03 12:50:35.000,1.6.0,15.0,baal,conda-forge/baal,,,731.0,1.0,,https://pypi.org/project/baal,2022-05-03 12:50:00.000,1.0,616.0,https://anaconda.org/conda-forge/baal,2022-05-04 11:29:40.433,1962.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
740,cuSignal,rapidsai/cusignal,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000,2022-06-29 18:52:01.000000,2022-06-02 15:52:39,1208.0,16.0,94,41.0,357.0,16.0,119.0,603,GPU accelerated signal processing.,38.0,19,True,2022-06-07 15:35:58.000,22.06.00,13.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
741,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2022-06-21 23:29:45.000000,2021-09-16 17:56:31,171.0,,129,31.0,73.0,7.0,54.0,526,Code for the TCAV ML interpretability project.,19.0,19,True,2021-02-23 16:17:42.000,0.2.2,4.0,tcav,,['tensorflow'],,51.0,16.0,13.0,https://pypi.org/project/tcav,2021-02-23 16:17:42.000,3.0,51.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
742,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2021-05-20 05:41:36.000000,2021-05-20 05:39:44,264.0,,64,40.0,16.0,17.0,22.0,521,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,18.0,19,False,2020-10-16 03:43:47.000,0.1.7,9.0,n2,,,,889.0,26.0,23.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000,3.0,889.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
743,Auto TS,AutoViML/Auto_TS,time-series-data,,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000,2022-05-02 19:33:52.000000,2022-02-13 22:22:57,250.0,,83,15.0,13.0,10.0,64.0,441,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",6.0,19,True,2022-01-31 11:56:13.000,0.0.64,30.0,auto-ts,,,,2123.0,,,https://pypi.org/project/auto-ts,2022-01-31 11:56:13.000,,2123.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
744,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2021-09-28 07:21:22.000000,2021-09-19 23:51:06,406.0,,47,60.0,6.0,15.0,24.0,425,Python library assists deep learning on graphs.,15.0,19,True,2021-09-05 23:08:21.000,0.2.1,5.0,deepsnap,,,8.0,497.0,25.0,24.0,https://pypi.org/project/deepsnap,2021-09-05 22:57:16.000,1.0,497.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
745,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2022-06-07 04:47:17.000000,2022-06-07 04:47:12,275.0,2.0,73,14.0,124.0,16.0,129.0,403,A Python library for dynamic classifier and ensemble selection.,14.0,19,True,2021-02-08 06:29:25.000,0.3.5,4.0,deslib,,['sklearn'],,1970.0,30.0,28.0,https://pypi.org/project/deslib,2021-02-08 06:29:25.000,2.0,1970.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
746,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2021-01-13 23:05:23.000000,2020-06-10 01:07:39,253.0,,83,20.0,52.0,22.0,17.0,383,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,4.0,19,False,2020-06-10 01:53:55.000,0.4.3,7.0,rrcf,,,,8586.0,38.0,36.0,https://pypi.org/project/rrcf,2020-06-10 01:53:55.000,2.0,8586.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
747,scikit-rebate,EpistasisLab/scikit-rebate,others,,https://github.com/EpistasisLab/scikit-rebate,https://github.com/EpistasisLab/scikit-rebate,MIT,2016-09-19 13:36:17.000,2021-12-29 00:49:30.000000,2021-02-15 17:10:59,283.0,,65,23.0,47.0,13.0,19.0,359,"A scikit-learn-compatible Python implementation of ReBATE, a suite of Relief-based feature selection algorithms for..",13.0,19,False,2017-04-12 16:12:01.000,0.3.4,13.0,skrebate,conda-forge/skrebate,['sklearn'],,2937.0,40.0,,https://pypi.org/project/skrebate,2021-03-20 17:11:52.000,40.0,2465.0,https://anaconda.org/conda-forge/skrebate,2021-02-16 02:08:21.926,25025.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
748,chefboost,serengil/chefboost,ml-frameworks,,https://github.com/serengil/chefboost,https://github.com/serengil/chefboost,MIT,2019-03-06 12:26:27.000,2022-05-21 23:15:46.000000,2022-05-21 23:15:32,354.0,2.0,89,15.0,3.0,5.0,25.0,335,"A Lightweight Decision Tree Framework supporting regular algorithms: ID3, C4,5, CART, CHAID and Regression Trees; some..",6.0,19,True,2022-02-16 06:14:54.000,0.0.17,17.0,chefboost,,,,734.0,24.0,24.0,https://pypi.org/project/chefboost,2022-02-16 06:14:54.000,,734.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
749,MXBoard,awslabs/mxboard,ml-experiments,,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000,2021-11-30 10:46:24.000000,2020-01-24 23:21:55,42.0,,46,25.0,19.0,16.0,15.0,329,Logging MXNet data for visualization in TensorBoard.,9.0,19,False,2018-05-22 20:25:51.000,0.1.0,12.0,mxboard,,['mxnet'],,7670.0,158.0,151.0,https://pypi.org/project/mxboard,2018-05-22 20:25:51.000,7.0,7670.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
750,SUOD,yzhao062/SUOD,others,,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000,2022-04-11 14:23:30.000000,2022-04-11 14:23:27,145.0,1.0,42,14.0,1.0,6.0,3.0,326,(MLSys 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,1.0,19,True,2021-10-01 18:05:35.000,0.0.8,9.0,suod,,,,35408.0,429.0,429.0,https://pypi.org/project/suod,2021-10-01 18:05:35.000,,35408.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
751,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,48,11.0,60.0,15.0,41.0,311,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,19,False,2020-07-31 05:29:09.000,1.0.7,8.0,parameter-sherpa,,,,4065.0,23.0,21.0,https://pypi.org/project/parameter-sherpa,2019-11-23 21:32:27.000,2.0,4065.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
752,fastT5,Ki6an/fastT5,nlp,,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000,2022-04-05 03:23:12.000000,2022-04-05 03:21:24,38.0,2.0,35,8.0,9.0,12.0,37.0,307,boost inference speed of T5 models by 5x & reduce the model size by 3x.,5.0,19,True,2022-04-05 03:23:12.000,0.1.4,14.0,fastt5,,,,1594.0,17.0,17.0,https://pypi.org/project/fastt5,2022-04-05 03:23:12.000,,1594.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
753,textpipe,textpipe/textpipe,nlp,,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32.000,2021-06-09 11:55:53.000000,2021-06-09 11:55:53,371.0,,23,23.0,239.0,24.0,25.0,296,Textpipe: clean and extract metadata from text.,28.0,19,False,2021-01-25 14:05:21.000,0.12.2,39.0,textpipe,,,,559.0,9.0,8.0,https://pypi.org/project/textpipe,2021-01-25 14:05:21.000,1.0,559.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
754,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2021-07-07 00:44:10.000000,2021-07-07 00:44:07,58.0,,49,26.0,38.0,7.0,10.0,283,Distributed scikit-learn meta-estimators in PySpark.,7.0,19,False,2020-05-14 22:20:14.000,0.1.9,12.0,sk-dist,,"['sklearn', 'spark']",,39819.0,12.0,10.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000,2.0,39819.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
755,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2022-06-17 17:04:02.000000,2022-05-26 22:42:51,297.0,13.0,69,19.0,296.0,16.0,8.0,260,Tensorflows Fairness Evaluation and Visualization Toolkit.,31.0,19,False,2022-05-27 17:07:20.000,0.39.0,25.0,fairness-indicators,,"['tensorflow', 'jupyter']",,523.0,,,https://pypi.org/project/fairness-indicators,2022-05-27 17:07:20.000,,523.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
756,somoclu,peterwittek/somoclu,distributed-ml,,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000,2021-11-15 19:51:57.895000,2021-10-31 08:28:12,619.0,,62,27.0,29.0,26.0,108.0,237,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",19.0,19,False,2021-10-31 08:33:47.000,1.7.6,17.0,somoclu,conda-forge/somoclu,,1604.0,2249.0,7.0,,https://pypi.org/project/somoclu,2020-04-25 05:33:32.000,7.0,1175.0,https://anaconda.org/conda-forge/somoclu,2021-11-15 19:51:57.895,61276.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
757,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2022-06-30 06:51:13.000000,2022-06-22 13:09:43,226.0,26.0,58,20.0,222.0,21.0,42.0,221,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,28.0,19,False,2022-06-03 15:51:13.000,0.2.0,10.0,pipeline-dp,,,,112.0,,,https://pypi.org/project/pipeline-dp,2022-06-03 15:53:33.000,,112.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
758,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2022-05-05 21:21:02.000000,2022-04-08 17:51:44,568.0,1.0,17,16.0,454.0,84.0,75.0,194,Functional tensors for probabilistic programming.,10.0,19,False,2022-03-21 15:23:15.000,0.4.3,9.0,funsor,,['pytorch'],,1132.0,35.0,32.0,https://pypi.org/project/funsor,2022-03-21 15:16:11.000,3.0,1132.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
759,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/IBCNServices/pyRDF2Vec,https://github.com/IBCNServices/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2022-06-09 07:32:56.000000,2022-05-06 06:37:14,1184.0,24.0,31,13.0,38.0,5.0,52.0,159,Python Implementation and Extension of RDF2Vec.,6.0,19,False,2021-06-09 10:56:14.000,0.2.3,11.0,pyrdf2vec,,,,166.0,,,https://pypi.org/project/pyrdf2vec,2021-06-09 10:56:14.000,,166.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
760,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2022-01-08 18:08:26.920000,2022-01-07 13:32:00,148.0,,373,76.0,29.0,38.0,20.0,8258,"A small set of Python functions to draw pretty maps from OpenStreetMap data. Based on osmnx, matplotlib and shapely..",14.0,18,False,2021-10-19 13:33:43.000,0.1.3,4.0,prettymaps,conda-forge/prettymaps,,,525.0,6.0,6.0,https://pypi.org/project/prettymaps,2021-10-19 13:33:43.000,,467.0,https://anaconda.org/conda-forge/prettymaps,2022-01-08 18:08:26.920,291.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
761,DeepMind Lab,deepmind/lab,reinforcement-learning,,https://github.com/deepmind/lab,https://github.com/deepmind/lab,GPL-2.0,2016-11-30 13:41:26.000,2022-06-09 15:33:29.000000,2022-06-09 15:33:29,494.0,1.0,1326,476.0,19.0,55.0,162.0,6706,A customisable 3D platform for agent-based AI research.,8.0,18,False,2020-12-07 11:26:33.000,release-2020-12-07,8.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
762,SerpentAI,SerpentAI/SerpentAI,reinforcement-learning,,https://github.com/SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,MIT,2017-04-16 21:48:39.000,2021-12-05 00:55:52.000000,2020-05-22 22:34:09,250.0,,736,332.0,58.0,2.0,,6275,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!.,7.0,18,False,2018-02-17 00:12:46.000,2018.1.2,18.0,SerpentAI,,,174.0,60.0,,,https://pypi.org/project/SerpentAI,2018-02-17 00:12:46.000,,54.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
763,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2020-11-15 08:21:28.000000,2020-02-09 21:03:48,299.0,,395,110.0,79.0,67.0,48.0,2746,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53.000,0.1.6,7.0,,maciejkula/spotlight,['pytorch'],,117.0,,,,,,,https://anaconda.org/maciejkula/spotlight,2018-05-27 18:32:12.235,7045.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
764,pytorchviz,szagoruyko/pytorchviz,pytorch-utils,,https://github.com/szagoruyko/pytorchviz,https://github.com/szagoruyko/pytorchviz,MIT,2018-01-30 15:37:55.000,2021-07-15 01:54:59.000000,2021-06-15 18:41:51,22.0,,230,30.0,18.0,21.0,36.0,2283,A small package to create visualizations of PyTorch execution graphs.,6.0,18,True,,,,,,,,,707.0,707.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
765,NeuroNER,Franck-Dernoncourt/NeuroNER,nlp,,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000,2022-06-21 21:47:21.000000,2019-10-02 23:26:11,132.0,,454,83.0,34.0,82.0,67.0,1617,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,18,False,2019-10-02 23:30:15.000,1.0.8,7.0,pyneuroner,,,,90.0,,,https://pypi.org/project/pyneuroner,2019-10-02 23:30:15.000,,90.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
766,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2022-06-21 21:26:28.000000,2022-05-15 02:19:26,376.0,1.0,243,56.0,58.0,8.0,30.0,1244,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,18,True,2018-12-05 02:48:50.000,0.4.1,2.0,advbox,,,,21.0,,,https://pypi.org/project/advbox,2018-12-05 02:48:50.000,,21.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
767,FinQuant,fmilthaler/FinQuant,financial-data,,https://github.com/fmilthaler/FinQuant,https://github.com/fmilthaler/FinQuant,MIT,2019-01-20 15:07:19.000,2021-04-05 00:03:18.000000,2020-05-03 16:12:29,469.0,,111,33.0,42.0,16.0,11.0,784,"A program for financial portfolio management, analysis and optimisation.",9.0,18,False,2020-05-03 16:19:19.000,0.2.2,6.0,FinQuant,,,,227.0,28.0,28.0,https://pypi.org/project/FinQuant,2020-05-03 16:19:19.000,,227.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
768,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2022-04-20 20:42:41.000000,2022-02-14 20:43:06,145.0,,140,18.0,40.0,18.0,56.0,706,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,18,True,2020-12-01 06:11:12.000,1.2.1.post2,10.0,robustness,conda-forge/robustness,,,590.0,81.0,79.0,https://pypi.org/project/robustness,2020-12-01 06:21:33.000,2.0,416.0,https://anaconda.org/conda-forge/robustness,2021-04-30 19:03:43.367,3849.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
769,baikal,alegonz/baikal,others,,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000,2022-06-27 08:19:21.216000,2021-04-11 07:50:00,405.0,,29,19.0,38.0,6.0,14.0,593,A graph-based functional API for building complex scikit-learn pipelines.,2.0,18,False,2020-11-15 13:40:18.000,0.4.2,12.0,baikal,conda-forge/cython-blis,,,40692.0,4.0,3.0,https://pypi.org/project/baikal,2020-11-15 13:40:18.000,1.0,391.0,https://anaconda.org/conda-forge/cython-blis,2022-06-27 08:19:21.216,1571768.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
770,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2022-05-27 18:56:38.000000,2022-05-27 18:56:33,797.0,12.0,31,15.0,13.0,,17.0,523,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,18,True,2022-05-04 20:51:15.000,3.1.1,25.0,opytimizer,,,,116.0,7.0,7.0,https://pypi.org/project/opytimizer,2022-05-04 20:51:15.000,,116.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
771,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,131,59.0,72.0,18.0,71.0,520,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,18,False,2019-07-30 09:28:26.000,0.2.2,14.0,atm,,,,92.0,12.0,12.0,https://pypi.org/project/atm,2019-07-30 09:25:11.000,,92.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
772,Case Recommender,caserec/CaseRecommender,recommender-systems,,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000,2021-11-25 23:19:05.000000,2021-11-25 23:08:43,204.0,,79,23.0,18.0,7.0,20.0,410,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,18,True,2021-11-25 23:19:05.000,1.1.1,42.0,caserecommender,,['sklearn'],,196.0,10.0,10.0,https://pypi.org/project/caserecommender,2021-11-25 23:19:05.000,,196.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
773,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2022-06-15 16:34:19.000000,2022-05-18 11:53:38,1815.0,31.0,47,13.0,189.0,14.0,84.0,343,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,16.0,18,True,2022-04-12 08:55:43.000,0.1.0rc5,9.0,pykale,,['pytorch'],,59.0,,,https://pypi.org/project/pykale,2022-04-12 08:56:50.000,,59.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
774,datmo,datmo/datmo,ml-experiments,,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000,2022-06-21 21:41:58.000000,2019-11-29 00:48:44,1051.0,,28,10.0,121.0,42.0,150.0,341,Open source production model management tool for data scientists.,6.0,18,False,2018-12-07 06:16:42.000,0.0.40,41.0,datmo,,,,63.0,5.0,5.0,https://pypi.org/project/datmo,2018-12-07 06:16:42.000,,63.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
775,pandas-ml,pandas-ml/pandas-ml,others,,https://github.com/pandas-ml/pandas-ml,https://github.com/pandas-ml/pandas-ml,BSD-3-Clause,2015-02-21 03:14:04.000,2020-08-14 12:29:33.000000,2019-03-05 01:36:55,153.0,,67,20.0,93.0,25.0,18.0,294,"pandas, scikit-learn, xgboost and seaborn integration.",4.0,18,False,2019-03-05 01:36:12.000,0.6.1,9.0,pandas-ml,,"['sklearn', 'pandas']",5.0,5692.0,11.0,,https://pypi.org/project/pandas-ml,2019-03-05 01:35:23.000,11.0,5692.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
776,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2022-06-26 19:36:44.000000,2022-04-28 23:30:20,217.0,2.0,53,13.0,204.0,16.0,2.0,289,a tool that leverages rich metadata and lineage information in MLMD to build a model card.,13.0,18,False,2022-04-28 16:34:21.000,1.3.2,10.0,model-card-toolkit,,,,1103.0,10.0,10.0,https://pypi.org/project/model-card-toolkit,2022-04-28 16:34:21.000,,1103.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
777,ivis,beringresearch/ivis,data-viz,,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000,2022-05-14 23:27:44.000000,2022-05-14 23:27:29,615.0,1.0,34,12.0,60.0,3.0,52.0,270,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,18,False,2022-03-10 14:58:28.000,2.07,33.0,ivis,,['tensorflow'],,586.0,26.0,25.0,https://pypi.org/project/ivis,2022-03-10 14:57:02.000,1.0,586.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
778,Muda,bmcfee/muda,audio,,https://github.com/bmcfee/muda,https://github.com/bmcfee/muda,ISC,2014-11-07 21:21:22.000,2021-12-15 16:53:25.527000,2021-05-03 14:04:36,293.0,,32,12.0,36.0,8.0,44.0,209,A library for augmenting annotated audio data.,7.0,18,False,2019-11-15 15:46:21.000,0.4.1,12.0,muda,,,,161.0,16.0,14.0,https://pypi.org/project/muda,2019-11-15 15:46:21.000,2.0,161.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
779,Quantus,understandable-machine-intelligence-lab/quantus,interpretability,,https://github.com/understandable-machine-intelligence-lab/Quantus,https://github.com/understandable-machine-intelligence-lab/Quantus,CC-BY-NC-SA-3.0,2021-03-18 15:04:58.000,2022-06-30 12:40:14.000000,2022-06-16 15:25:03,588.0,63.0,29,3.0,85.0,11.0,31.0,201,Quantus is an eXplainable AI toolkit for responsible evaluation of neural network explanations.,10.0,18,False,2022-04-20 14:27:26.000,0.1.4,6.0,quantus,,,16.0,99.0,1.0,1.0,https://pypi.org/project/quantus,2022-04-20 14:21:12.000,,95.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
780,OMLT,cog-imperial/omlt,model-serialisation,,https://github.com/cog-imperial/OMLT,https://github.com/cog-imperial/OMLT,BSD-3-Clause,2021-06-03 12:39:38.000,2022-04-29 16:06:54.000000,2022-04-29 16:06:54,345.0,4.0,28,13.0,47.0,9.0,17.0,136,Represent trained machine learning models as Pyomo optimization formulations.,11.0,18,False,2022-01-21 16:05:52.000,0.3.1,6.0,omlt,,,,16254.0,1.0,,https://pypi.org/project/omlt,2022-02-08 01:23:07.000,1.0,16254.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
