,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,brew_id,apt_id,yum_id,conda_dependent_project_count,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
846,Anchor,marcotcr/anchor,interpretability,,https://github.com/marcotcr/anchor,https://github.com/marcotcr/anchor,BSD-2-Clause,2018-02-02 23:38:50.000,2022-07-19 18:09:12.000000,2022-07-19 18:08:39,47.0,,112.0,29.0,10.0,25.0,51.0,797.0,Code for High-Precision Model-Agnostic Explanations paper.,10.0,16,False,,,10.0,anchor_exp,,,,,2.0,,https://pypi.org/project/anchor_exp,2020-09-10 22:52:00.000,2.0,1333.0,1333.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
847,FlashTorch,MisaOgura/flashtorch,interpretability,,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000,2023-09-21 07:22:50.000000,2023-09-21 07:22:50,127.0,,85.0,16.0,15.0,10.0,22.0,739.0,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,16,False,2020-05-29 14:39:38.000,0.1.3,12.0,flashtorch,,,,['pytorch'],23.0,23.0,https://pypi.org/project/flashtorch,2020-05-29 14:38:32.000,,214.0,214.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
848,cuSignal,rapidsai/cusignal,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000,2023-09-21 18:53:21.000000,2023-09-21 18:53:18,1296.0,,128.0,43.0,435.0,25.0,130.0,721.0,GPU accelerated signal processing.,45.0,16,False,2023-08-09 16:45:21.000,23.08.00,21.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
849,TensorFrames,databricks/tensorframes,distributed-ml,,https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes,Apache-2.0,2016-03-04 19:25:19.000,2018-12-28 23:37:03.000000,,,,150.0,,,51.0,,718.0,Tensorflow wrapper for DataFrames on Apache Spark.,9.0,16,False,2018-05-16 14:20:28.000,0.2.9,2.0,tensorframes,,,,"['tensorflow', 'spark']",1.0,,https://pypi.org/project/tensorframes,2018-05-16 14:20:28.000,1.0,11209.0,11209.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
850,SpeedTorch,Santosh-Gupta/SpeedTorch,gpu-utilities,,https://github.com/Santosh-Gupta/SpeedTorch,https://github.com/Santosh-Gupta/SpeedTorch,MIT,2019-09-07 18:57:52.000,2020-02-21 23:13:29.000000,2020-02-21 23:13:28,170.0,,38.0,24.0,4.0,4.0,2.0,685.0,Library for faster pinned CPU - GPU transfer in Pytorch.,3.0,16,False,2020-01-06 05:27:17.000,0.1.6,14.0,SpeedTorch,,,,['pytorch'],9.0,7.0,https://pypi.org/project/SpeedTorch,2020-01-06 05:27:17.000,2.0,244.0,244.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
851,KD-Lib,SforAiDl/KD_Lib,others,,https://github.com/SforAiDl/KD_Lib,https://github.com/SforAiDl/KD_Lib,MIT,2020-05-10 13:08:42.000,2023-03-01 21:06:37.000000,2023-03-01 21:03:09,298.0,,58.0,15.0,83.0,19.0,49.0,618.0,A Pytorch Knowledge Distillation library for benchmarking and extending works in the domains of Knowledge..,6.0,16,False,2022-05-18 08:35:04.000,0.0.32,8.0,KD-Lib,,,,['pytorch'],,,https://pypi.org/project/KD-Lib,2022-05-18 08:35:04.000,,273.0,273.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
852,caliban,google/caliban,ml-experiments,,https://github.com/google/caliban,https://github.com/google/caliban,Apache-2.0,2020-06-02 18:12:50.000,2024-06-06 22:38:20.000000,2024-01-25 16:57:26,261.0,,66.0,19.0,101.0,19.0,15.0,500.0,"Research workflows made easy, locally and in the Cloud.",10.0,16,False,2023-06-16 17:26:21.434,0.4.2,11.0,caliban,,,,,4.0,4.0,https://pypi.org/project/caliban,2020-09-12 19:41:23.000,,418.0,418.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
853,VizSeq,facebookresearch/vizseq,nlp,,https://github.com/facebookresearch/vizseq,https://github.com/facebookresearch/vizseq,MIT,2019-08-26 13:19:38.000,2024-10-29 16:15:42.000000,2024-09-28 19:49:30,81.0,,61.0,16.0,68.0,7.0,9.0,443.0,"An Analysis Toolkit for Natural Language Generation (Translation, Captioning, Summarization, etc.).",4.0,16,True,2020-08-07 01:13:52.000,0.1.15,16.0,vizseq,,,,,12.0,12.0,https://pypi.org/project/vizseq,2020-08-07 01:13:52.000,,284.0,284.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
854,pdvega,altair-viz/pdvega,data-viz,,https://github.com/altair-viz/pdvega,https://github.com/altair-viz/pdvega,MIT,2018-01-11 21:30:27.000,2019-03-29 16:09:14.000000,2019-03-29 16:09:13,177.0,,30.0,23.0,21.0,17.0,10.0,344.0,Interactive plotting for Pandas using Vega-Lite.,9.0,16,False,,,1.0,pdvega,,,,,91.0,91.0,https://pypi.org/project/pdvega,2018-02-01 04:56:43.000,,51.0,51.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
855,pandas-ml,pandas-ml/pandas-ml,others,,https://github.com/pandas-ml/pandas-ml,https://github.com/pandas-ml/pandas-ml,BSD-3-Clause,2015-02-21 03:14:04.000,2020-08-14 12:29:33.000000,2019-03-05 01:36:55,153.0,,79.0,18.0,93.0,30.0,18.0,319.0,"pandas, scikit-learn, xgboost and seaborn integration.",5.0,16,False,2019-03-05 01:36:12.000,0.6.1,9.0,pandas-ml,,,,"['sklearn', 'pandas']",2.0,,https://pypi.org/project/pandas-ml,2019-03-05 01:35:23.000,2.0,2295.0,2295.0,,,,,,,,3.0,12.0,,,,,,,,,,,,,,,,,,,
856,skift,shaypal5/skift,nlp,,https://github.com/shaypal5/skift,https://github.com/shaypal5/skift,MIT,2018-02-03 11:37:21.000,2022-06-07 15:07:07.000000,2022-06-07 15:07:04,141.0,,24.0,10.0,8.0,1.0,10.0,235.0,scikit-learn wrappers for Python fastText.,9.0,16,False,2022-02-14 13:45:54.000,0.0.23,18.0,skift,,,,['sklearn'],17.0,17.0,https://pypi.org/project/skift,2018-03-15 09:05:47.000,,432.0,432.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
857,ipyexperiments,stas00/ipyexperiments,gpu-utilities,,https://github.com/stas00/ipyexperiments,https://github.com/stas00/ipyexperiments,Apache-2.0,2018-11-15 01:19:40.000,2023-12-15 03:22:24.000000,2023-12-15 03:22:22,207.0,,14.0,9.0,2.0,,5.0,213.0,"Automatic GPU+CPU memory profiling, re-use and memory leaks detection using jupyter/ipython experiment containers.",3.0,16,False,2023-12-15 03:21:06.000,0.1.29,25.0,ipyexperiments,,,,['jupyter'],12.0,10.0,https://pypi.org/project/ipyexperiments,2023-12-15 03:21:06.000,2.0,253.0,253.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
858,ZhuSuan,thu-ml/zhusuan,probabilistics,,https://github.com/thu-ml/zhusuan,https://github.com/thu-ml/zhusuan,MIT,2016-07-18 13:31:38.000,2022-12-17 20:33:19.000000,2019-08-05 10:00:04,439.0,,420.0,144.0,72.0,12.0,53.0,2218.0,"A probabilistic programming library for Bayesian deep learning, generative models, based on Tensorflow.",20.0,15,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
859,BLINK,facebookresearch/BLINK,nlp,,https://github.com/facebookresearch/BLINK,https://github.com/facebookresearch/BLINK,MIT,2019-09-25 21:27:44.000,2023-09-21 16:18:30.000000,2021-04-02 03:03:34,211.0,,232.0,39.0,40.0,73.0,34.0,1181.0,Entity Linker solution.,16.0,15,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
860,MedicalTorch,perone/medicaltorch,medical-data,,https://github.com/perone/medicaltorch,https://github.com/perone/medicaltorch,Apache-2.0,2018-02-27 02:50:07.000,2024-04-26 17:46:05.000000,2021-04-16 18:50:54,57.0,,123.0,48.0,22.0,15.0,9.0,862.0,A medical imaging framework for Pytorch.,8.0,15,False,2018-11-24 00:33:11.000,0.2,2.0,medicaltorch,,,,['pytorch'],18.0,18.0,https://pypi.org/project/medicaltorch,2018-11-24 00:29:36.000,,116.0,116.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
861,Translate,pytorch/translate,nlp,,https://github.com/pytorch/translate,https://github.com/pytorch/translate,BSD-3-Clause,2018-04-24 16:44:04.000,2023-04-27 20:56:00.000000,2022-06-10 23:04:56,813.0,,203.0,43.0,667.0,28.0,27.0,834.0,Translate - a PyTorch Language Library.,89.0,15,False,,,1.0,pytorch-translate,,,,['pytorch'],,,https://pypi.org/project/pytorch-translate,2018-05-01 19:59:40.000,,13.0,13.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
862,NeuralCompression,facebookresearch/NeuralCompression,others,,https://github.com/facebookresearch/NeuralCompression,https://github.com/facebookresearch/NeuralCompression,MIT,2021-07-09 15:14:13.000,2024-09-20 14:21:23.000000,2024-09-20 14:21:18,142.0,,43.0,20.0,171.0,6.0,65.0,535.0,A collection of tools for neural compression enthusiasts.,10.0,15,True,2023-10-03 14:26:28.000,0.3.1,6.0,neuralcompression,,,,,,,https://pypi.org/project/neuralcompression,2023-10-03 14:26:28.000,,213.0,213.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
863,atspy,firmai/atspy,time-series-data,,https://github.com/firmai/atspy,https://github.com/firmai/atspy,MIT,2020-01-28 05:00:10.000,2022-11-21 21:55:23.000000,2021-12-18 09:26:18,99.0,,88.0,21.0,18.0,22.0,2.0,513.0,AtsPy: Automated Time Series Models in Python (by @firmai).,5.0,15,False,2020-11-12 16:10:48.000,zen,39.0,atspy,,,,,14.0,14.0,https://pypi.org/project/atspy,2020-04-24 18:16:15.000,,546.0,546.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
864,ExplainX.ai,explainX/explainx,interpretability,,https://github.com/explainX/explainx,https://github.com/explainX/explainx,MIT,2020-06-16 14:27:15.000,2024-08-21 16:55:05.000000,2024-08-21 16:55:05,192.0,,53.0,10.0,17.0,10.0,29.0,427.0,Explainable AI framework for data scientists. Explain & debug any blackbox machine learning model with a single line..,5.0,15,True,2021-02-07 11:06:21.000,2.407,56.0,explainx,,,,,,,https://pypi.org/project/explainx,2021-02-04 16:44:24.000,,1009.0,1009.0,,,,,,,,3.0,20.0,,,,,,,,,,,,,,,,,,,
865,Adversary,airbnb/artificial-adversary,adversarial,,https://github.com/airbnb/artificial-adversary,https://github.com/airbnb/artificial-adversary,MIT,2018-08-08 04:42:11.000,2023-06-16 19:21:01.312000,2018-08-29 15:31:30,15.0,,56.0,18.0,6.0,6.0,,402.0,Tool to generate adversarial text examples and test machine learning models against them.,5.0,15,False,2018-08-29 15:14:41.000,1.1.1,3.0,Adversary,conda-forge/artificial-adversary,,,,13.0,12.0,https://pypi.org/project/Adversary,2018-08-29 15:14:41.000,1.0,130.0,272.0,https://anaconda.org/conda-forge/artificial-adversary,2023-06-16 19:21:01.312,7828.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
866,ptgnn,microsoft/ptgnn,graph,,https://github.com/microsoft/ptgnn,https://github.com/microsoft/ptgnn,MIT,2020-05-12 08:42:30.000,2022-02-01 17:31:29.000000,2022-02-01 17:31:29,99.0,,39.0,12.0,17.0,2.0,5.0,375.0,A PyTorch Graph Neural Network Library.,8.0,15,False,2021-10-21 21:43:04.000,0.10.4,18.0,ptgnn,,,,['pytorch'],5.0,5.0,https://pypi.org/project/ptgnn,2021-10-21 21:43:04.000,,530.0,530.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
867,TorchDrift,torchdrift/torchdrift,pytorch-utils,,https://github.com/TorchDrift/TorchDrift,https://github.com/TorchDrift/TorchDrift,Apache-2.0,2021-02-10 09:27:48.000,2022-08-26 08:15:45.000000,2022-08-26 08:15:45,38.0,,15.0,11.0,6.0,9.0,6.0,315.0,Drift Detection for your PyTorch Models.,4.0,15,False,2021-03-08 12:21:48.000,0.1.0,3.0,torchdrift,,,,['pytorch'],28.0,28.0,https://pypi.org/project/torchdrift,2021-03-08 12:51:05.000,,215.0,215.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
868,data-describe,data-describe/data-describe,data-viz,,https://github.com/data-describe/data-describe,https://github.com/data-describe/data-describe,Apache-2.0,2020-05-04 17:58:14.000,2023-02-22 05:20:46.000000,2021-11-19 06:05:15,700.0,,19.0,13.0,271.0,64.0,181.0,299.0,datadescribe: Pythonic EDA Accelerator for Data Science.,13.0,15,False,,,5.0,data-describe,,,,,,,https://pypi.org/project/data-describe,2020-12-03 23:07:43.000,,506.0,506.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
869,backprop,backprop-ai/backprop,model-serialisation,,https://github.com/backprop-ai/backprop,https://github.com/backprop-ai/backprop,Apache-2.0,2020-10-30 15:25:14.000,2024-07-31 15:16:51.000000,2021-05-03 09:15:21,219.0,,12.0,16.0,14.0,5.0,4.0,243.0,"Backprop makes it simple to use, finetune, and deploy state-of-the-art ML models.",8.0,15,False,2021-04-20 13:53:12.000,0.1.2,16.0,backprop,,,,,5.0,5.0,https://pypi.org/project/backprop,2024-07-31 15:16:51.000,,477.0,477.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
870,NeuralQA,victordibia/neuralqa,nlp,,https://github.com/victordibia/neuralqa,https://github.com/victordibia/neuralqa,MIT,2020-05-19 03:55:56.000,2023-06-07 20:12:03.000000,2020-12-16 17:41:37,312.0,,31.0,7.0,72.0,31.0,8.0,231.0,NeuralQA: A Usable Library for Question Answering on Large Datasets with BERT.,3.0,15,False,,,27.0,neuralqa,,,,,6.0,6.0,https://pypi.org/project/neuralqa,2020-09-18 17:54:50.000,,230.0,230.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
871,Headliner,as-ideas/headliner,nlp,,https://github.com/spring-media/headliner,https://github.com/spring-media/headliner,MIT,2019-09-30 11:33:28.000,2021-03-26 07:19:57.000000,2020-02-14 09:03:27,276.0,,41.0,16.0,7.0,2.0,13.0,228.0,Easy training and deployment of seq2seq models.,2.0,15,False,2020-01-24 09:06:29.000,1.0.2,30.0,headliner,,,,,8.0,7.0,https://pypi.org/project/headliner,2020-01-24 09:06:29.000,1.0,555.0,555.0,,,,,,,,3.0,,,spring-media/headliner,,,,,,,,,,,,,,,,,
872,nx-altair,Zsailer/nx_altair,data-viz,,https://github.com/Zsailer/nx_altair,https://github.com/Zsailer/nx_altair,MIT,2018-05-13 00:10:12.000,2023-09-27 23:13:07.000000,2020-06-02 21:10:26,51.0,,26.0,11.0,15.0,9.0,4.0,224.0,Draw interactive NetworkX graphs with Altair.,3.0,15,False,2020-06-02 21:11:12.000,0.1.6,8.0,nx-altair,,,,['jupyter'],9.0,,https://pypi.org/project/nx-altair,2020-06-02 21:11:12.000,9.0,681.0,681.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
873,Parfit,jmcarpenter2/parfit,hyperopt,,https://github.com/jmcarpenter2/parfit,https://github.com/jmcarpenter2/parfit,MIT,2017-11-22 20:17:51.000,2024-02-13 04:16:38.000000,2020-04-04 19:26:37,127.0,,28.0,5.0,5.0,6.0,5.0,199.0,"A package for parallelizing the fit and flexibly scoring of sklearn machine learning models, with visualization..",4.0,15,False,,,23.0,parfit,,,,['sklearn'],29.0,29.0,https://pypi.org/project/parfit,2018-10-11 22:03:16.000,,789.0,789.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
874,HugsVision,qanastek/HugsVision,image,,https://github.com/qanastek/HugsVision,https://github.com/qanastek/HugsVision,MIT,2021-08-12 21:46:08.000,2023-08-13 00:37:26.000000,2023-01-22 01:25:39,75.0,,18.0,3.0,2.0,17.0,23.0,195.0,HugsVision is a easy to use huggingface wrapper for state-of-the-art computer vision.,2.0,15,False,2023-01-22 01:21:35.467,0.75.5,78.0,hugsvision,,,,['huggingface'],14.0,14.0,https://pypi.org/project/hugsvision,2023-01-22 01:21:35.467,,834.0,834.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
875,LazyCluster,ml-tooling/lazycluster,distributed-ml,,https://github.com/ml-tooling/lazycluster,https://github.com/ml-tooling/lazycluster,Apache-2.0,2019-08-07 08:05:13.000,2023-02-16 02:23:02.000000,2021-08-19 13:59:11,444.0,,11.0,7.0,20.0,3.0,,49.0,Distributed machine learning made simple.,2.0,15,False,2020-12-14 15:25:59.000,0.2.4,5.0,lazycluster,,,,,45.0,45.0,https://pypi.org/project/lazycluster,2020-12-14 14:49:33.000,,173.0,173.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
876,CometML,comet-ml/examples,ml-experiments,,,https://www.comet.com,MIT,,2025-02-25 14:13:27.000000,,,,,,,,,,Supercharging Machine Learning.,,15,True,2025-02-24 16:48:55.000,3.49.2,310.0,comet_ml,comet_ml,,,,90.0,,https://pypi.org/project/comet_ml,2025-02-25 14:13:27.000,90.0,199563.0,199563.0,https://anaconda.org/anaconda/comet_ml,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
877,GraphEmbedding,shenweichen/GraphEmbedding,graph,,https://github.com/shenweichen/GraphEmbedding,https://github.com/shenweichen/GraphEmbedding,MIT,2019-02-11 16:27:20.000,2024-03-14 09:28:18.000000,2022-06-21 18:24:09,30.0,,1001.0,63.0,13.0,45.0,26.0,3772.0,Implementation and experiments of graph embedding algorithms.,9.0,14,False,,,,,,,,['sklearn'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
878,GraphSAGE,williamleif/GraphSAGE,graph,,https://github.com/williamleif/GraphSAGE,https://github.com/williamleif/GraphSAGE,MIT,2017-05-29 15:36:22.000,2024-08-04 16:33:52.000000,2018-09-19 19:27:00,59.0,,843.0,78.0,35.0,120.0,59.0,3483.0,Representation learning on large graphs using stochastic graph convolutions.,9.0,14,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
879,OpenNE,thunlp/OpenNE,graph,,https://github.com/thunlp/OpenNE,https://github.com/thunlp/OpenNE,MIT,2017-10-08 04:58:20.000,2024-01-10 11:53:25.000000,2024-01-10 11:53:25,104.0,,488.0,66.0,26.0,10.0,97.0,1695.0,An Open-Source Package for Network Embedding (NE).,12.0,14,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
880,Medical Detection Toolkit,MIC-DKFZ/medicaldetectiontoolkit,medical-data,,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,Apache-2.0,2018-10-12 12:34:57.000,2024-06-17 22:47:46.000000,2022-04-04 08:29:54,41.0,,294.0,53.0,23.0,42.0,85.0,1318.0,"The Medical Detection Toolkit contains 2D + 3D implementations of prevalent object detectors such as Mask R-CNN,..",3.0,14,False,,,,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
881,GraphVite,DeepGraphLearning/graphvite,graph,,https://github.com/DeepGraphLearning/graphvite,https://github.com/DeepGraphLearning/graphvite,Apache-2.0,2019-07-16 15:48:20.000,2024-06-14 21:18:09.000000,2024-06-14 21:18:09,16.0,,153.0,32.0,,53.0,60.0,1243.0,GraphVite: A General and High-performance Graph Embedding System.,1.0,14,True,,,4.0,,milagraph/graphvite,,,,,,,,,,76.0,https://anaconda.org/milagraph/graphvite,2023-06-16 16:16:18.265,5040.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
882,Skater,oracle/Skater,interpretability,,https://github.com/oracle/Skater,https://github.com/oracle/Skater,UPL-1.0,2017-01-26 05:45:42.000,2023-09-18 15:13:22.392000,,,,182.0,,,72.0,,1067.0,Python Library for Model Interpretation/Explanations.,7.0,14,False,2018-09-21 07:03:32.000,1.1.2,23.0,skater,conda-forge/skater,,,,1.0,,https://pypi.org/project/skater,2018-09-21 07:03:32.000,1.0,434.0,2094.0,https://anaconda.org/conda-forge/skater,2023-09-18 15:13:22.392,91310.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
883,interpret-text,interpretml/interpret-text,interpretability,,https://github.com/interpretml/interpret-text,https://github.com/interpretml/interpret-text,MIT,2019-09-04 16:39:48.000,2024-02-05 16:37:11.000000,2024-02-05 16:37:10,152.0,,69.0,19.0,177.0,87.0,16.0,418.0,A library that incorporates state-of-the-art explainers for text-based machine learning models and visualizes the..,18.0,14,True,2021-12-07 15:12:02.000,0.1.3,5.0,interpret-text,,,,['jupyter'],,,https://pypi.org/project/interpret-text,2021-12-07 01:57:31.000,,132.0,132.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
884,tsaug,arundo/tsaug,time-series-data,,https://github.com/arundo/tsaug,https://github.com/arundo/tsaug,Apache-2.0,2019-09-27 00:38:05.000,2023-01-11 11:16:16.000000,2020-04-17 02:46:38,10.0,,37.0,11.0,8.0,10.0,3.0,351.0,A Python package for time series augmentation.,4.0,14,False,2020-04-17 02:50:25.000,0.2.1,4.0,tsaug,,,,,2.0,,https://pypi.org/project/tsaug,2020-04-17 02:50:25.000,2.0,2581.0,2581.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
885,TransferNLP,feedly/transfer-nlp,nlp,,https://github.com/feedly/transfer-nlp,https://github.com/feedly/transfer-nlp,MIT,2019-03-12 20:00:31.000,2024-07-25 10:16:22.000000,2020-05-28 17:31:53,465.0,,16.0,11.0,58.0,4.0,20.0,293.0,NLP library designed for reproducible experimentation management.,7.0,14,False,2020-05-28 19:00:02.000,0.1.6,8.0,transfer-nlp,,,,['pytorch'],,,https://pypi.org/project/transfer-nlp,2020-05-28 19:00:02.000,,218.0,218.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
886,nanodl,HMUNACHI/nanodl,ml-frameworks,,https://github.com/HMUNACHI/nanodl,https://github.com/HMUNACHI/nanodl,MIT,2023-08-22 13:22:24.000,2024-08-28 21:24:22.000000,2024-08-28 21:24:19,158.0,,11.0,8.0,15.0,2.0,7.0,281.0,A Jax-based library for designing and training transformer models from scratch.,3.0,14,False,2024-08-28 20:41:08.000,0.0.0,8.0,nanodl,,,,['jax'],2.0,2.0,https://pypi.org/project/nanodl,2024-08-28 20:41:08.000,,171.0,171.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
887,ONNX-T5,abelriboulot/onnxt5,nlp,,https://github.com/abelriboulot/onnxt5,https://github.com/abelriboulot/onnxt5,Apache-2.0,2020-08-01 09:38:35.000,2022-11-02 18:43:57.000000,2021-01-28 09:24:52,74.0,,28.0,8.0,6.0,8.0,8.0,252.0,"Summarization, translation, sentiment-analysis, text-generation and more at blazing speed using a T5 version..",4.0,14,False,2021-01-28 09:26:15.000,0.1.8,11.0,onnxt5,,,,,4.0,4.0,https://pypi.org/project/onnxt5,2021-01-28 09:26:15.000,,148.0,148.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
888,DeepNeuro,QTIM-Lab/DeepNeuro,medical-data,,https://github.com/QTIM-Lab/DeepNeuro,https://github.com/QTIM-Lab/DeepNeuro,MIT,2017-06-01 19:36:34.000,2020-06-24 13:00:15.000000,2020-06-24 13:00:14,285.0,,37.0,14.0,18.0,27.0,18.0,126.0,A deep learning python package for neuroimaging data. Made by:.,6.0,14,False,2019-06-10 21:04:04.000,0.2.3,6.0,deepneuro,,,,,3.0,3.0,https://pypi.org/project/deepneuro,2019-06-10 21:04:04.000,,124.0,124.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
889,nylon,Palashio/nylon,others,,https://github.com/Palashio/nylon,https://github.com/Palashio/nylon,MIT,2021-06-04 17:33:49.000,2021-07-29 20:34:04.000000,2021-07-23 19:37:10,185.0,,8.0,7.0,4.0,14.0,18.0,83.0,"An intelligent, flexible grammar of machine learning.",3.0,14,False,2021-06-25 14:27:32.000,0.0.7,8.0,nylon-ai,,,,,3.0,3.0,https://pypi.org/project/nylon-ai,2021-06-25 14:27:32.000,,313.0,313.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
890,OpenKE,thunlp/OpenKE,graph,,https://github.com/thunlp/OpenKE,https://github.com/thunlp/OpenKE,,2017-10-08 11:20:23.000,2024-01-10 11:51:05.000000,2024-01-10 11:51:05,143.0,,984.0,103.0,28.0,28.0,357.0,3916.0,An Open-Source Package for Knowledge Embedding (KE).,14.0,13,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
891,ENAS,carpedm20/ENAS-pytorch,hyperopt,,https://github.com/carpedm20/ENAS-pytorch,https://github.com/carpedm20/ENAS-pytorch,Apache-2.0,2018-02-15 04:54:37.000,2023-07-06 21:33:33.000000,2020-06-16 07:23:32,53.0,,485.0,108.0,12.0,39.0,8.0,2709.0,PyTorch implementation of Efficient Neural Architecture Search via Parameters Sharing.,6.0,13,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
892,ml-ane-transformers,apple/ml-ane-transformers,model-serialisation,,https://github.com/apple/ml-ane-transformers,https://github.com/apple/ml-ane-transformers,,2022-06-03 16:36:06.000,2023-04-25 09:24:38.000000,2022-08-09 04:03:14,5.0,,89.0,48.0,4.0,3.0,,2595.0,Reference implementation of the Transformer architecture optimized for Apple Neural Engine (ANE).,1.0,13,False,2022-08-09 04:22:55.000,0.1.3,4.0,ane-transformers,,,,['pytorch'],1.0,,https://pypi.org/project/ane-transformers,2022-08-09 04:22:00.465,1.0,2004.0,2006.0,,,,,,,,3.0,80.0,,,,,,,,,,,,,,,,,,,
893,traingenerator,jrieke/traingenerator,others,,https://github.com/jrieke/traingenerator,https://github.com/jrieke/traingenerator,MIT,2020-12-03 16:47:16.000,2023-08-23 08:35:09.000000,2022-06-30 14:05:23,118.0,,177.0,37.0,10.0,13.0,3.0,1370.0,A web app to generate template code for machine learning.,3.0,13,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
