,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,new_addition
782,bluefog,Bluefog-Lib/bluefog,distributed-ml,,https://github.com/Bluefog-Lib/bluefog,https://github.com/Bluefog-Lib/bluefog,Apache-2.0,2019-12-03 05:27:21.000,2024-07-25 10:59:34.000000,2023-03-28 03:38:13,1094.0,,69.0,28.0,59.0,30.0,32.0,292.0,Distributed and decentralized training framework for PyTorch over graph.,9.0,18,False,2021-05-15 01:39:45.000,0.3.0,10.0,bluefog,,,,['pytorch'],5.0,5.0,https://pypi.org/project/bluefog,2021-05-15 01:39:45.000,,328.0,331.0,,,,,,,,3.0,206.0,,,,,,,,,,,,,,,,,,,,
783,DeepGraph,deepgraph/deepgraph,graph,,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,BSD-3-Clause,2015-10-27 12:28:45.000,2024-09-03 22:45:13.000000,2024-03-27 08:46:27,190.0,,41.0,19.0,4.0,10.0,8.0,286.0,Analyze Data with Pandas-based Networks. Documentation:.,3.0,18,False,2024-03-27 10:16:33.000,0.2.4,14.0,deepgraph,conda-forge/deepgraph,,,['pandas'],12.0,12.0,https://pypi.org/project/deepgraph,2024-03-27 10:16:33.000,,1657.0,6399.0,https://anaconda.org/conda-forge/deepgraph,2024-07-11 16:39:33.824,237148.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
784,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2024-10-17 15:32:02.000000,2024-10-17 15:32:02,431.0,8.0,77.0,21.0,447.0,28.0,51.0,276.0,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,32.0,18,False,2023-10-25 10:51:36.000,0.2.1,23.0,pipeline-dp,,,,,5.0,5.0,https://pypi.org/project/pipeline-dp,2023-11-22 19:01:05.000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
785,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2024-10-28 07:18:15.000000,2024-10-28 07:18:14,592.0,1.0,35.0,24.0,645.0,21.0,129.0,243.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,18,False,2024-06-21 06:39:45.000,0.16.0,21.0,larq-compute-engine,,,,,10.0,10.0,https://pypi.org/project/larq-compute-engine,2024-06-21 07:18:03.000,,,21.0,,,,,,,,3.0,1229.0,,,,,,,,,,,,,,,,,,,,
786,DeepMind Lab,deepmind/lab,reinforcement-learning,,https://github.com/google-deepmind/lab,https://github.com/google-deepmind/lab,,2016-11-30 13:41:26.000,2023-01-04 15:38:37.000000,2023-01-04 15:19:06,509.0,,1351.0,466.0,21.0,59.0,167.0,7141.0,A customisable 3D platform for agent-based AI research.,9.0,17,False,2020-12-07 11:26:33.000,release-2020-12-07,8.0,,,,,,,,,,,,,,,,,,,,3.0,,google-deepmind/lab,,,,,,,,,,,,,,,,,,,
787,SerpentAI,SerpentAI/SerpentAI,reinforcement-learning,,https://github.com/SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,MIT,2017-04-16 21:48:39.000,2022-11-07 01:59:31.000000,2020-05-22 22:34:09,250.0,,785.0,337.0,58.0,2.0,,6794.0,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!.,7.0,17,False,2018-02-17 00:12:46.000,2018.1.2,18.0,SerpentAI,,,,,,,https://pypi.org/project/SerpentAI,2018-02-17 00:12:46.000,,,7.0,,,,,,,,3.0,390.0,,,,,,,,,,,,,,,,,,,,
788,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,Apache-2.0,2019-12-06 08:25:24.000,2023-05-16 10:47:48.000000,2023-05-10 04:35:39,269.0,,322.0,58.0,242.0,176.0,111.0,3217.0,LightSeq: A High Performance Library for Sequence Processing and Generation.,20.0,17,False,2022-11-03 06:46:55.989,3.0.1,22.0,lightseq,,,,,2.0,,https://pypi.org/project/lightseq,2022-11-03 06:46:55.989,2.0,,11.0,,,,,,,,3.0,700.0,,,,,,,,,,,,,,,,,,,,
789,igel,nidhaloff/igel,hyperopt,,https://github.com/nidhaloff/igel,https://github.com/nidhaloff/igel,MIT,2020-08-27 20:54:59.000,2023-04-08 21:24:52.000000,2023-04-08 21:24:51,429.0,,172.0,65.0,54.0,6.0,44.0,3092.0,"a delightful machine learning tool that allows you to train, test, and use models without writing code.",20.0,17,False,2021-11-19 16:51:47.000,1.0.0,34.0,igel,,,,,6.0,6.0,https://pypi.org/project/igel,2021-11-19 16:45:29.543,,,0.0,,,,,,,,3.0,50.0,,,,,,,,,,,,,,,,,,,,
790,reformer-pytorch,lucidrains/reformer-pytorch,pytorch-utils,,https://github.com/lucidrains/reformer-pytorch,https://github.com/lucidrains/reformer-pytorch,MIT,2020-01-09 20:42:37.000,2023-06-21 14:17:49.000000,2023-06-21 14:07:30,249.0,,252.0,54.0,35.0,16.0,105.0,2129.0,"Reformer, the efficient Transformer, in Pytorch.",11.0,17,False,2021-11-06 23:09:00.000,1.4.4,139.0,reformer-pytorch,,,,['pytorch'],,,https://pypi.org/project/reformer-pytorch,2021-11-06 23:09:00.000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
791,Magnitude,plasticityai/magnitude,nn-search,,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16.000,2023-08-03 00:59:57.000000,2020-07-17 20:19:46,350.0,,118.0,38.0,11.0,39.0,51.0,1629.0,"A fast, efficient universal vector embedding utility package.",4.0,17,False,2020-05-25 11:26:36.000,0.1.143,128.0,pymagnitude,,,,,9.0,,https://pypi.org/project/pymagnitude,2020-05-25 11:26:36.000,9.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
792,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,98.0,39.0,13.0,15.0,9.0,1273.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,17,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,,175.0,173.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,2.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
793,Tez,abhishekkrthakur/tez,pytorch-utils,,https://github.com/abhishekkrthakur/tez,https://github.com/abhishekkrthakur/tez,Apache-2.0,2020-11-13 10:19:22.000,2023-01-29 16:52:18.000000,2022-09-16 11:03:31,144.0,,144.0,17.0,11.0,25.0,18.0,1163.0,Tez is a super-simple and lightweight Trainer for PyTorch. It also comes with many utils that you can use to tackle..,2.0,17,False,2022-09-20 02:28:33.973,0.7.2,26.0,tez,,,,['pytorch'],59.0,57.0,https://pypi.org/project/tez,2022-09-20 02:28:33.973,2.0,700.0,700.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
794,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91.0,,174.0,44.0,5.0,4.0,7.0,1131.0,XAI - An eXplainability toolbox for machine learning.,3.0,17,False,2021-10-30 06:35:19.000,0.1.0,6.0,xai,,,,,35.0,35.0,https://pypi.org/project/xai,2021-10-30 06:33:26.000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
795,Fiber,uber/fiber,distributed-ml,,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000,2023-03-19 22:55:22.000000,2021-03-15 07:00:08,66.0,,110.0,19.0,37.0,20.0,8.0,1042.0,Distributed Computing for AI Made Simple.,5.0,17,False,2020-07-09 03:28:28.000,0.2.1,6.0,fiber,,,,,84.0,83.0,https://pypi.org/project/fiber,2020-07-09 03:28:28.000,1.0,270.0,270.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
796,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,175.0,33.0,15.0,19.0,22.0,780.0,TensorFlow implementation of an arbitrary order Factorization Machine.,11.0,17,False,2022-01-17 20:35:57.000,1.0.2,3.0,tffm,,,,['tensorflow'],16.0,16.0,https://pypi.org/project/tffm,2022-01-17 20:35:57.000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
797,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2024-07-16 19:49:29.000000,2020-04-25 18:37:42,198.0,,102.0,26.0,49.0,15.0,54.0,734.0,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,17,False,2019-08-08 01:24:38.000,0.0.9,9.0,matrixprofile-ts,,,,,31.0,29.0,https://pypi.org/project/matrixprofile-ts,2019-08-08 01:24:38.000,2.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
798,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,hyperopt,,https://github.com/HunterMcGushion/hyperparameter_hunter,https://github.com/HunterMcGushion/hyperparameter_hunter,MIT,2018-06-01 23:17:00.000,2021-01-20 03:52:41.000000,2021-01-20 03:52:40,1096.0,,103.0,24.0,101.0,37.0,84.0,706.0,Easy hyperparameter optimization and automatic result saving across machine learning algorithms and libraries.,4.0,17,False,2021-02-16 11:34:12.211,3.0.0,16.0,hyperparameter-hunter,,,,,,,https://pypi.org/project/hyperparameter-hunter,2018-06-14 02:21:57.000,,615.0,622.0,,,,,,,,3.0,545.0,,,,,,,,,,,,,,,,,,,,
799,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000000,2023-01-14 04:46:24,210.0,,107.0,30.0,1.0,15.0,3.0,642.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,17,False,2022-04-02 16:20:07.000,0.1.3,13.0,combo,,,,"['sklearn', 'xgboost']",690.0,673.0,https://pypi.org/project/combo,2022-04-02 16:20:07.000,17.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
800,textflint,textflint/textflint,adversarial,,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000,2022-09-27 17:09:16.000000,2022-06-21 04:27:47,257.0,,94.0,18.0,19.0,4.0,29.0,642.0,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,18.0,17,False,2022-03-15 07:18:47.000,0.1.0,6.0,textflint,,,,,18.0,18.0,https://pypi.org/project/textflint,2022-03-15 07:18:47.000,,158.0,158.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
801,random-forest-importances,parrt/random-forest-importances,interpretability,,https://github.com/parrt/random-forest-importances,https://github.com/parrt/random-forest-importances,MIT,2018-03-22 19:20:13.000,2024-09-29 18:55:40.000000,2024-09-29 18:55:40,251.0,2.0,131.0,22.0,20.0,8.0,31.0,602.0,Code to compute permutation and drop-column importances in Python scikit-learn models.,15.0,17,True,2021-01-28 23:23:17.000,1.3.7,22.0,rfpimp,,,,['sklearn'],176.0,171.0,https://pypi.org/project/rfpimp,2021-01-28 23:19:33.000,5.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
802,featurewiz,AutoViML/featurewiz,hyperopt,,https://github.com/AutoViML/featurewiz,https://github.com/AutoViML/featurewiz,Apache-2.0,2020-11-29 16:46:16.000,2024-05-02 14:24:25.000000,2024-05-02 14:23:46,346.0,,90.0,7.0,20.0,8.0,94.0,594.0,Use advanced feature engineering strategies and select best features from your data set with a single line of code...,18.0,17,True,2024-02-10 13:12:00.000,0.5.7,162.0,featurewiz,,,,,81.0,79.0,https://pypi.org/project/featurewiz,2024-02-10 13:12:00.000,2.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
803,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-11-11 03:23:44.000000,2023-11-11 03:23:44,413.0,,57.0,60.0,9.0,25.0,25.0,553.0,Python library assists deep learning on graphs.,18.0,17,False,2021-09-05 23:08:21.000,0.2.1,5.0,deepsnap,,,,,118.0,116.0,https://pypi.org/project/deepsnap,2021-09-05 22:57:16.000,2.0,,0.0,,,,,,,,3.0,14.0,,,,,,,,,,,,,,,,,,,,
804,kglib,vaticle/kglib,graph,,https://github.com/typedb/typedb-ml,https://github.com/typedb/typedb-ml,Apache-2.0,2018-09-16 16:46:48.000,2023-11-18 17:08:08.000000,2023-11-18 17:08:08,508.0,,98.0,39.0,106.0,12.0,51.0,550.0,TypeDB-ML is the Machine Learning integrations library for TypeDB.,13.0,17,False,2022-07-29 11:37:34.000,0.3.0,8.0,grakn-kglib,,,,,,,https://pypi.org/project/grakn-kglib,2020-08-19 15:39:10.000,,188.0,191.0,,,,,,,,3.0,251.0,typedb/typedb-ml,,,,,,,,,,,,,,,,,,,
805,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2024-02-24 12:21:01.000000,2023-08-12 16:28:59,266.0,,109.0,19.0,57.0,27.0,21.0,499.0,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,7.0,17,False,2023-04-30 02:25:49.592,0.4.4,8.0,rrcf,,,,,90.0,82.0,https://pypi.org/project/rrcf,2023-04-30 02:25:49.592,8.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
806,OpenRec,ylongqi/openrec,recommender-systems,,https://github.com/ylongqi/openrec,https://github.com/ylongqi/openrec,Apache-2.0,2017-11-29 16:04:40.000,2023-03-24 23:54:19.000000,2020-02-19 07:57:17,213.0,,84.0,36.0,47.0,5.0,12.0,412.0,OpenRec is an open-source and modular library for neural network-inspired recommendation algorithms.,11.0,17,False,2020-02-18 06:52:11.000,0.3.0,12.0,openrec,,,,,5.0,4.0,https://pypi.org/project/openrec,2020-02-18 06:52:11.000,1.0,151.0,151.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
807,SUOD,yzhao062/SUOD,others,,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000,2024-02-08 01:53:44.000000,2024-02-08 01:48:49,168.0,,49.0,17.0,2.0,12.0,3.0,381.0,(MLSys 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,3.0,17,True,2024-02-08 01:53:44.000,0.1.3,14.0,suod,,,,,545.0,537.0,https://pypi.org/project/suod,2024-02-08 01:53:44.000,8.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
808,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2024-02-25 19:17:18.000000,2024-02-25 19:17:13,576.0,,90.0,29.0,319.0,76.0,27.0,378.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,17,True,2021-06-17 01:15:10.000,0.1.16,19.0,tensorflow-cloud,,,,['tensorflow'],7.0,,https://pypi.org/project/tensorflow-cloud,2021-06-17 01:15:10.000,7.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
809,tfdeploy,riga/tfdeploy,model-serialisation,,https://github.com/riga/tfdeploy,https://github.com/riga/tfdeploy,BSD-3-Clause,2016-03-07 13:08:21.000,2024-02-25 19:50:49.000000,2024-02-25 19:50:49,174.0,,38.0,21.0,5.0,11.0,23.0,353.0,Deploy tensorflow graphs for fast evaluation and export to tensorflow-less environments running numpy.,4.0,17,True,2017-03-30 10:51:26.000,0.4.2,22.0,tfdeploy,,,,['tensorflow'],,,https://pypi.org/project/tfdeploy,2017-03-30 10:51:26.000,,320.0,320.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
810,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,53.0,11.0,60.0,17.0,41.0,333.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,17,False,2020-07-31 05:29:09.000,1.0.7,8.0,parameter-sherpa,,,,,44.0,40.0,https://pypi.org/project/parameter-sherpa,2019-11-23 21:32:27.000,4.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
811,MXBoard,awslabs/mxboard,ml-experiments,,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000,2021-11-30 10:46:24.000000,2020-01-24 23:21:55,42.0,,47.0,25.0,19.0,15.0,17.0,325.0,Logging MXNet data for visualization in TensorBoard.,9.0,17,False,2018-05-22 20:25:51.000,0.1.0,12.0,mxboard,,,,['mxnet'],264.0,264.0,https://pypi.org/project/mxboard,2018-05-22 20:25:51.000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
812,stop-words,Alir3z4/python-stop-words,nlp,,https://github.com/Alir3z4/python-stop-words,https://github.com/Alir3z4/python-stop-words,BSD-3-Clause,2014-05-26 06:44:03.000,2024-03-12 10:32:40.000000,2018-07-23 21:04:09,90.0,,29.0,7.0,20.0,5.0,9.0,155.0,Get list of common stop words in various languages in Python.,8.0,17,False,2018-07-23 20:58:34.000,2018.7.23,8.0,stop-words,,,,,2448.0,2404.0,https://pypi.org/project/stop-words,2018-07-23 20:55:55.000,44.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
813,steppy,minerva-ml/steppy,ml-experiments,,https://github.com/minerva-ml/steppy,https://github.com/minerva-ml/steppy,MIT,2018-01-15 09:40:49.000,2018-11-23 09:49:59.000000,2018-11-23 09:47:34,69.0,,32.0,13.0,54.0,13.0,50.0,134.0,"Lightweight, Python library for fast and reproducible experimentation.",7.0,17,False,2018-11-23 09:49:59.000,0.1.16,16.0,steppy,,,,,64.0,59.0,https://pypi.org/project/steppy,2018-11-23 09:49:59.000,5.0,208.0,208.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
814,Collie,ShopRunner/collie,recommender-systems,,https://github.com/ShopRunner/collie,https://github.com/ShopRunner/collie,BSD-3-Clause,2021-04-12 20:54:06.000,2024-02-21 16:29:12.000000,2023-03-31 15:44:32,231.0,,20.0,31.0,53.0,7.0,7.0,108.0,"A library for preparing, training, and evaluating scalable deep learning hybrid recommender systems using PyTorch.",15.0,17,False,2023-03-31 16:09:03.477,1.3.1,10.0,collie,,,,['pytorch'],50.0,50.0,https://pypi.org/project/collie,2022-01-18 23:07:16.000,,378.0,378.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
815,OpenNRE,thunlp/OpenNRE,nlp,,https://github.com/thunlp/OpenNRE,https://github.com/thunlp/OpenNRE,MIT,2017-02-26 07:37:12.000,2024-01-10 11:52:49.000000,2024-01-10 11:52:48,177.0,,1055.0,123.0,24.0,17.0,353.0,4358.0,An Open-Source Package for Neural Relation Extraction (NRE).,14.0,16,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
816,StarSpace,facebookresearch/StarSpace,ml-frameworks,,https://github.com/facebookresearch/StarSpace,https://github.com/facebookresearch/StarSpace,MIT,2017-06-28 17:50:18.000,2022-12-04 04:02:21.000000,2019-12-13 19:03:25,138.0,,531.0,176.0,110.0,56.0,149.0,3949.0,"Learning embeddings for classification, retrieval and ranking.",17.0,16,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
817,automl-gs,minimaxir/automl-gs,hyperopt,,https://github.com/minimaxir/automl-gs,https://github.com/minimaxir/automl-gs,MIT,2019-01-13 18:57:44.000,2019-10-22 11:20:40.000000,2019-04-05 06:48:14,102.0,,170.0,61.0,10.0,26.0,6.0,1856.0,"Provide an input CSV and a target field to predict, generate a model + code to run it.",7.0,16,False,2019-04-05 06:51:04.000,0.2.1,2.0,automl_gs,,,,,,,https://pypi.org/project/automl_gs,2019-04-05 06:47:54.000,,86.0,86.0,,,,,,,,3.0,52.0,,,,,,,,,,,,,,,,,,,,
818,greykite,linkedin/greykite,time-series-data,,https://github.com/linkedin/greykite,https://github.com/linkedin/greykite,BSD-2-Clause,2021-04-27 17:05:53.000,2024-06-13 10:11:03.000000,2024-01-16 17:27:35,27.0,,106.0,39.0,31.0,30.0,79.0,1815.0,"A flexible, intuitive and fast forecasting library.",10.0,16,True,2024-01-18 18:33:20.000,1.0.0,11.0,greykite,,,,,34.0,34.0,https://pypi.org/project/greykite,2024-01-12 20:13:07.000,,,1.0,,,,,,,,3.0,36.0,,,,,,,,,,,,,,,,,,,,
819,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2024-12-04 23:21:39.000000,2024-12-03 12:26:16,792.0,1.0,71.0,28.0,1013.0,127.0,65.0,1649.0,Version control for machine learning.,18.0,16,True,2021-03-11 21:15:01.000,0.4.2,7.0,keepsake,,,,,1.0,,https://pypi.org/project/keepsake,2021-01-25 21:51:16.000,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
820,TextBox,RUCAIBox/TextBox,nlp,,https://github.com/RUCAIBox/TextBox,https://github.com/RUCAIBox/TextBox,MIT,2020-11-08 07:35:46.000,2023-07-27 14:39:30.000000,2023-05-18 02:26:52,1358.0,,117.0,20.0,295.0,3.0,70.0,1080.0,TextBox 2.0 is a text generation library with pre-trained language models.,18.0,16,False,2022-12-28 02:06:22.000,2.0.0,10.0,textbox,,,,,7.0,7.0,https://pypi.org/project/textbox,2021-04-15 09:35:06.000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
821,madgrad,facebookresearch/madgrad,pytorch-utils,,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000,2023-04-11 19:24:43.000000,2023-04-11 19:24:38,24.0,,57.0,17.0,7.0,,10.0,803.0,MADGRAD Optimization Method.,2.0,16,False,,,4.0,madgrad,,,,['pytorch'],93.0,92.0,https://pypi.org/project/madgrad,2022-03-08 18:23:32.000,1.0,2671.0,2671.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
822,Anchor,marcotcr/anchor,interpretability,,https://github.com/marcotcr/anchor,https://github.com/marcotcr/anchor,BSD-2-Clause,2018-02-02 23:38:50.000,2022-07-19 18:09:12.000000,2022-07-19 18:08:39,47.0,,112.0,28.0,10.0,25.0,51.0,799.0,Code for High-Precision Model-Agnostic Explanations paper.,10.0,16,False,,,10.0,anchor_exp,,,,,2.0,,https://pypi.org/project/anchor_exp,2020-09-10 22:52:00.000,2.0,1265.0,1265.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
823,FlashTorch,MisaOgura/flashtorch,interpretability,,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000,2023-09-21 07:22:50.000000,2023-09-21 07:22:50,127.0,,85.0,16.0,15.0,10.0,22.0,736.0,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,16,False,2020-05-29 14:39:38.000,0.1.3,12.0,flashtorch,,,,['pytorch'],23.0,23.0,https://pypi.org/project/flashtorch,2020-05-29 14:38:32.000,,421.0,421.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
824,Test Tube,williamFalcon/test-tube,hyperopt,,https://github.com/williamFalcon/test-tube,https://github.com/williamFalcon/test-tube,MIT,2017-09-06 02:14:57.000,2022-07-22 06:10:37.000000,2020-03-17 22:44:47,642.0,,74.0,25.0,37.0,27.0,21.0,736.0,Python library to easily log experiments and parallelize hyperparameter search for neural networks.,16.0,16,False,2019-12-01 01:19:50.000,0.7.5,64.0,test_tube,,,,,35.0,,https://pypi.org/project/test_tube,2019-12-01 01:19:50.000,35.0,,0.0,,,,,,,,3.0,29.0,,,,,,,,,,,,,,,,,,,,
825,TensorFrames,databricks/tensorframes,distributed-ml,,https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes,Apache-2.0,2016-03-04 19:25:19.000,2018-12-28 23:37:03.000000,,,,150.0,,,51.0,,718.0,Tensorflow wrapper for DataFrames on Apache Spark.,9.0,16,False,2018-05-16 14:20:28.000,0.2.9,2.0,tensorframes,,,,"['tensorflow', 'spark']",1.0,,https://pypi.org/project/tensorframes,2018-05-16 14:20:28.000,1.0,10713.0,10713.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
826,cuSignal,rapidsai/cusignal,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000,2023-09-21 18:53:21.000000,2023-09-21 18:53:18,1296.0,,128.0,42.0,435.0,25.0,130.0,717.0,GPU accelerated signal processing.,46.0,16,False,2023-08-09 16:45:21.000,23.08.00,21.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
827,KD-Lib,SforAiDl/KD_Lib,others,,https://github.com/SforAiDl/KD_Lib,https://github.com/SforAiDl/KD_Lib,MIT,2020-05-10 13:08:42.000,2023-03-01 21:06:37.000000,2023-03-01 21:03:09,298.0,,57.0,16.0,83.0,18.0,49.0,609.0,A Pytorch Knowledge Distillation library for benchmarking and extending works in the domains of Knowledge..,6.0,16,False,2022-05-18 08:35:04.000,0.0.32,8.0,KD-Lib,,,,['pytorch'],,,https://pypi.org/project/KD-Lib,2022-05-18 08:35:04.000,,204.0,204.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
