,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,trending,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
714,ThunderSVM,Xtra-Computing/thundersvm,ml-frameworks,,https://github.com/Xtra-Computing/thundersvm,https://github.com/Xtra-Computing/thundersvm,Apache-2.0,2014-12-11 04:24:04.000,2022-04-09 02:38:13.000000,2022-04-09 02:38:13,904.0,,203,53.0,51.0,64.0,148.0,1473,ThunderSVM: A Fast SVM Library on GPUs and CPUs.,34.0,20,True,2020-03-13 12:36:30.000,0.3.12,9.0,thundersvm,,,,,,,https://pypi.org/project/thundersvm,2020-03-13 12:36:30.000,,442.0,475.0,,,,,,,,3.0,2598.0,,,,,,,,,,,,,,,,,,,
715,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,101,40.0,13.0,14.0,9.0,1260,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,20,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,,82.0,81.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,1.0,2209.0,2209.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
716,DiCE,interpretml/DiCE,interpretability,,https://github.com/interpretml/DiCE,https://github.com/interpretml/DiCE,MIT,2019-05-02 09:51:02.000,2023-04-26 18:42:19.000000,2023-04-25 20:28:08,608.0,18.0,154,17.0,213.0,52.0,89.0,1076,Generate Diverse Counterfactual Explanations for any machine learning model.,16.0,20,True,2022-10-19 11:30:46.000,0.9,10.0,dice-ml,,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/dice-ml,,,30909.0,30909.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
717,TensorNets,taehoonlee/tensornets,tensorflow-utils,,https://github.com/taehoonlee/tensornets,https://github.com/taehoonlee/tensornets,MIT,2017-09-19 05:19:01.000,2021-01-02 06:28:10.000000,2021-01-02 06:26:24,284.0,,184,52.0,12.0,16.0,42.0,1012,High level network definitions with pre-trained weights in TensorFlow.,6.0,20,False,2020-03-31 04:38:27.000,0.4.6,12.0,tensornets,,,,['tensorflow'],64.0,60.0,https://pypi.org/project/tensornets,2020-03-31 04:35:15.000,4.0,94.0,94.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
718,calamari,Calamari-OCR/calamari,ocr,,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,Apache-2.0,2018-03-20 15:22:29.000,2023-01-03 12:07:57.000000,2022-11-22 10:31:22,441.0,,202,55.0,79.0,55.0,204.0,970,Line based ATR Engine based on OCRopy.,20.0,20,True,2022-03-21 11:52:48.000,2.2.2,34.0,calamari_ocr,,,,,,,https://pypi.org/project/calamari_ocr,,,1461.0,1461.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
719,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:34:04.000000,2022-02-02 20:33:18,124.0,,138,16.0,11.0,40.0,43.0,945,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,20,False,2022-02-02 20:34:04.000,1.1.4,80.0,performer-pytorch,,,,['pytorch'],86.0,81.0,https://pypi.org/project/performer-pytorch,2022-02-02 20:34:04.000,5.0,15042.0,15042.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
720,What-If Tool,PAIR-code/what-if-tool,interpretability,,https://github.com/PAIR-code/what-if-tool,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2022-12-10 12:18:17.000000,2022-01-05 20:19:46,328.0,,147,29.0,104.0,64.0,56.0,804,Source code/webpage/demos for the What-If Tool.,20.0,20,False,2021-10-12 17:36:36.000,1.8.1,4.0,witwidget,conda-forge/tensorboard-plugin-wit,,,,,,https://pypi.org/project/witwidget,,,10901.0,64407.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2022-01-06 08:51:02.032,1782244.0,,,,,3.0,,,wit-widget,https://www.npmjs.com/package/wit-widget,,,1088.0,,,,,,,,,,,,,
721,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,188,34.0,15.0,18.0,22.0,785,TensorFlow implementation of an arbitrary order Factorization Machine.,10.0,20,False,2022-01-17 20:35:57.000,1.0.2,3.0,tffm,,,,['tensorflow'],13.0,12.0,https://pypi.org/project/tffm,2022-01-17 20:35:57.000,1.0,1523.0,1523.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
722,Objax,google/objax,ml-frameworks,,https://github.com/google/objax,https://github.com/google/objax,Apache-2.0,2020-08-20 06:20:40.000,2023-04-13 22:08:12.000000,2023-04-07 20:10:24,445.0,5.0,68,26.0,156.0,40.0,60.0,741,,25.0,20,False,2022-02-01 00:17:20.000,1.6.0,7.0,objax,,,,['jax'],35.0,35.0,https://pypi.org/project/objax,,,666.0,666.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
723,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2023-04-23 10:08:18.000000,2020-04-25 18:37:42,198.0,,98,25.0,48.0,19.0,35.0,709,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,20,False,2019-08-08 01:24:38.000,0.0.9,9.0,matrixprofile-ts,,,,,22.0,20.0,https://pypi.org/project/matrixprofile-ts,2019-08-08 01:24:38.000,2.0,551.0,551.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
724,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2023-04-10 02:14:41.000000,2023-02-20 06:04:49,289.0,13.0,54,23.0,44.0,10.0,16.0,651,EvoJAX: Hardware-accelerated Neuroevolution.,13.0,20,True,2022-10-05 05:02:01.602,0.2.15,21.0,evojax,conda-forge/evojax,,,['jax'],4.0,3.0,https://pypi.org/project/evojax,2022-10-05 05:02:01.602,1.0,719.0,1827.0,https://anaconda.org/conda-forge/evojax,2022-10-05 08:26:30.971,15522.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
725,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2023-04-26 12:53:28.000000,2023-03-16 16:14:19,588.0,2.0,114,15.0,47.0,22.0,106.0,638,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,28.0,20,True,2023-03-16 18:03:36.000,1.6.1,30.0,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],,,https://pypi.org/project/torch-cluster,,,14771.0,16495.0,https://anaconda.org/conda-forge/pytorch_cluster,2023-03-23 15:22:25.321,60348.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
726,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2022-12-26 20:24:35.000000,2019-10-21 07:52:07,46.0,,51,30.0,12.0,11.0,15.0,625,Log TensorBoard events without touching TensorFlow.,5.0,20,False,2018-02-08 07:28:51.000,0.1.0,5.0,tensorboard_logger,,,,,52.0,,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000,52.0,17463.0,17463.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
727,detecto,alankbi/detecto,image,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2022-12-10 18:58:38.000000,2022-02-09 16:35:40,142.0,,100,23.0,24.0,42.0,61.0,587,Build fully-functioning computer vision models with PyTorch.,12.0,20,False,2022-02-02 00:22:07.000,1.2.2,13.0,detecto,conda-forge/detecto,,,['pytorch'],132.0,130.0,https://pypi.org/project/detecto,2022-02-02 00:12:06.000,2.0,3202.0,3313.0,https://anaconda.org/conda-forge/detecto,2022-02-02 08:20:04.359,2445.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
728,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2023-03-25 01:07:25.000000,2021-09-16 17:56:31,171.0,,143,35.0,78.0,14.0,55.0,571,Code for the TCAV ML interpretability project.,19.0,20,False,2021-02-23 16:17:42.000,0.2.2,4.0,tcav,,,,['tensorflow'],20.0,17.0,https://pypi.org/project/tcav,2021-02-23 16:17:42.000,3.0,223.0,223.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
729,Auto TS,AutoViML/Auto_TS,time-series-data,,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000,2023-03-27 12:01:51.000000,2023-03-27 12:01:51,271.0,10.0,98,18.0,19.0,6.0,80.0,569,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",9.0,20,True,2023-03-24 12:40:00.620,0.0.69,32.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,2022-08-16 12:44:30.642,,3473.0,3473.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
730,seglearn,dmbee/seglearn,time-series-data,,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000,2022-08-27 09:04:02.113000,2022-08-27 09:00:35,283.0,,64,30.0,31.0,6.0,24.0,548,Python module for machine learning time series:.,14.0,20,True,2022-08-27 09:04:02.113,1.2.5,24.0,seglearn,,,,,39.0,37.0,https://pypi.org/project/seglearn,2022-08-27 09:04:02.113,2.0,1411.0,1411.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
731,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2023-04-26 20:25:58.000000,2023-03-19 18:52:00,757.0,4.0,62,18.0,110.0,8.0,45.0,543,A simplified framework and utilities for PyTorch.,19.0,20,False,2023-03-19 19:00:48.000,1.15,34.0,poutyne,,,,['pytorch'],114.0,109.0,https://pypi.org/project/poutyne,2022-12-02 22:44:33.020,5.0,5435.0,5435.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
732,pyhsmm,mattjj/pyhsmm,probabilistics,,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000,2022-10-26 08:37:57.000000,2020-08-24 17:03:59,1426.0,,162,56.0,20.0,39.0,60.0,530,Bayesian inference in HSMMs and HMMs.,13.0,20,False,2017-05-10 17:14:37.000,0.1.7,8.0,pyhsmm,,,,,30.0,25.0,https://pypi.org/project/pyhsmm,2017-05-10 17:14:37.000,5.0,131.0,131.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
733,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2023-03-17 20:11:57.000000,2023-03-17 20:11:57,287.0,23.0,94,14.0,34.0,8.0,14.0,496,A library of metrics for evaluating recommender systems.,19.0,20,True,2022-04-26 18:03:18.000,0.1.5,20.0,recmetrics,,,,,39.0,39.0,https://pypi.org/project/recmetrics,2022-04-26 17:57:01.000,,2287.0,2287.0,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,
734,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2023-01-09 20:08:52.000000,2023-01-09 20:06:01,2410.0,,52,25.0,230.0,57.0,195.0,375,Studio: Simplify and expedite model building process.,22.0,20,True,2021-09-14 22:55:51.000,0.0.49,208.0,studioml,,,,,5.0,5.0,https://pypi.org/project/studioml,2021-09-14 22:55:51.000,,56.0,56.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
735,sklearn-evaluation,edublancas/sklearn-evaluation,interpretability,,https://github.com/edublancas/sklearn-evaluation,https://github.com/edublancas/sklearn-evaluation,MIT,2023-01-15 21:18:52.000,2023-03-07 19:42:00.442000,2023-01-13 21:57:34,832.0,,41,,,,,357,"Machine learning model evaluation made easy: plots, tables, HTML reports, experiment tracking and Jupyter notebook..",19.0,20,True,2023-03-23 17:16:00.413,0.12.0,48.0,sklearn-evaluation,,,,['sklearn'],5.0,,https://pypi.org/project/sklearn-evaluation,2023-03-07 19:42:00.442,5.0,85529.0,85529.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
736,SUOD,yzhao062/SUOD,others,,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000,2023-04-07 01:12:52.000000,2022-07-07 13:45:02,146.0,,43,16.0,2.0,7.0,3.0,346,(MLSys 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,2.0,20,True,2021-10-01 18:05:35.000,0.0.8,9.0,suod,,,,,479.0,477.0,https://pypi.org/project/suod,2021-10-01 18:05:35.000,2.0,21994.0,21994.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
737,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,47,10.0,37.0,28.0,37.0,336,Data imputations library to preprocess datasets with missing data.,11.0,20,False,2019-04-29 02:31:32.000,0.0.8,8.0,impyute,,,,,179.0,175.0,https://pypi.org/project/impyute,2019-04-29 02:31:32.000,4.0,7177.0,7177.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
738,Julius,adefossez/julius,audio,,https://github.com/adefossez/julius,https://github.com/adefossez/julius,MIT,2020-10-26 10:54:21.000,2022-09-26 14:14:12.000000,2022-09-19 16:13:14,69.0,,21,9.0,9.0,1.0,9.0,334,Fast PyTorch based DSP for audio and 1D signals.,2.0,20,True,2022-09-20 06:43:57.063,0.2.7,11.0,julius,,,,['pytorch'],313.0,307.0,https://pypi.org/project/julius,2022-09-20 06:43:57.063,6.0,109926.0,109926.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
739,MXBoard,awslabs/mxboard,ml-experiments,,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000,2021-11-30 10:46:24.000000,2020-01-24 23:21:55,42.0,,46,26.0,19.0,16.0,15.0,328,Logging MXNet data for visualization in TensorBoard.,9.0,20,False,2018-05-22 20:25:51.000,0.1.0,12.0,mxboard,,,,['mxnet'],199.0,192.0,https://pypi.org/project/mxboard,2018-05-22 20:25:51.000,7.0,6564.0,6564.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
740,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2023-03-06 19:18:14.000000,2021-05-28 01:21:58,393.0,,127,34.0,319.0,77.0,125.0,296,Brain Imaging Analysis Kit.,34.0,20,False,2019-08-27 23:52:29.000,0.9.1,15.0,brainiak,,brainiak/brainiak,,,19.0,18.0,https://pypi.org/project/brainiak,2020-10-15 20:45:08.000,1.0,96.0,105.0,,,,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,830.0,3.0,,,,,,,,,,,,,,,,,,,,
741,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2023-03-23 15:39:49.000000,2023-02-07 20:17:52,60.0,2.0,50,25.0,41.0,8.0,10.0,283,Distributed scikit-learn meta-estimators in PySpark.,8.0,20,False,2020-05-14 22:20:14.000,0.1.9,12.0,sk-dist,,,,"['sklearn', 'spark']",16.0,14.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000,2.0,241707.0,241707.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
742,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12,153.0,,30,9.0,4.0,20.0,29.0,230,Yet another Python binding for fastText.,4.0,20,False,2018-12-08 15:32:09.000,0.4.6,13.0,pyfasttext,,,,,316.0,302.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000,14.0,3682.0,3687.0,,,,,,,,3.0,360.0,,,,,,,,,,,,,,,,,,,
743,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2023-04-25 06:51:46.000000,2023-04-25 06:51:44,562.0,3.0,34,23.0,615.0,21.0,125.0,225,Highly optimized inference engine for Binarized Neural Networks.,18.0,20,False,2023-01-20 22:15:03.430,0.11.0,18.0,larq-compute-engine,,,,,7.0,7.0,https://pypi.org/project/larq-compute-engine,2023-01-20 22:15:03.430,,375.0,398.0,,,,,,,,3.0,897.0,,,,,,,,,,,,,,,,,,,
744,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/hex-inc/vegafusion,https://github.com/hex-inc/vegafusion,BSD-3-Clause,2021-10-01 09:19:27.000,2023-04-19 22:07:14.649000,2023-04-19 14:42:06,534.0,58.0,9,19.0,217.0,22.0,54.0,223,Serverside scaling for Vega and Altair visualizations.,2.0,20,False,2023-04-19 14:51:10.000,1.2.2,43.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,,8.0,6.0,https://pypi.org/project/vegafusion-jupyter,2023-01-30 21:11:00.495,1.0,669.0,5103.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2023-04-19 22:07:14.649,46156.0,,,,,3.0,2446.0,,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,2023-04-19 14:48:11.503,1.0,721.0,,,,,hex-inc/vegafusion,,,,,,,,
745,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-02-16 21:22:03.000000,2023-02-06 22:03:09,575.0,1.0,19,18.0,463.0,89.0,75.0,219,Functional tensors for probabilistic programming.,11.0,20,False,2023-01-23 08:32:39.757,0.4.5,11.0,funsor,,,,['pytorch'],51.0,47.0,https://pypi.org/project/funsor,2023-01-23 08:32:39.757,4.0,1310.0,1310.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
746,micrograd,karpathy/micrograd,pytorch-utils,,https://github.com/karpathy/micrograd,https://github.com/karpathy/micrograd,MIT,2020-04-13 04:31:18.000,2023-04-16 16:51:06.000000,2020-04-18 19:15:25,24.0,,554,103.0,23.0,20.0,7.0,4714,A tiny scalar-valued autograd engine and a neural net library on top of it with PyTorch-like API.,2.0,19,False,2020-04-18 19:06:59.000,0.1.0,1.0,micrograd,,,,['pytorch'],23.0,21.0,https://pypi.org/project/micrograd,2020-04-18 19:06:59.000,2.0,4915.0,4915.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
747,igel,nidhaloff/igel,hyperopt,,https://github.com/nidhaloff/igel,https://github.com/nidhaloff/igel,MIT,2020-08-27 20:54:59.000,2023-04-08 21:24:52.000000,2023-04-08 21:24:51,429.0,2.0,162,65.0,54.0,6.0,44.0,3041,"a delightful machine learning tool that allows you to train, test, and use models without writing code.",20.0,19,True,2021-11-19 16:51:47.000,1.0.0,34.0,igel,,,,,4.0,4.0,https://pypi.org/project/igel,2021-11-19 16:44:23.000,,30.0,31.0,,,,,,,,3.0,33.0,,,,,,,,,,,,,,,,,,,
748,pytorchviz,szagoruyko/pytorchviz,pytorch-utils,,https://github.com/szagoruyko/pytorchviz,https://github.com/szagoruyko/pytorchviz,MIT,2018-01-30 15:37:55.000,2021-07-15 01:54:59.000000,2021-06-15 18:41:51,22.0,,252,32.0,18.0,27.0,36.0,2631,A small package to create visualizations of PyTorch execution graphs.,6.0,19,False,,,,,,,,,1050.0,1050.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
749,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2023-04-26 21:02:39.000000,2023-04-26 21:02:32,537.0,67.0,303,37.0,627.0,149.0,67.0,2121,Scenic: A Jax Library for Computer Vision Research and Beyond.,62.0,19,True,,,,,,,,['jax'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
750,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30,31.0,,155,47.0,3.0,13.0,15.0,1519,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,19,False,2020-11-18 08:19:23.000,0.4.0,11.0,lambda-networks,,,,['pytorch'],6.0,6.0,https://pypi.org/project/lambda-networks,2020-11-18 08:19:23.000,,2905.0,2905.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
751,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2023-02-15 19:57:27.000000,2022-08-08 02:56:23,378.0,,250,56.0,65.0,8.0,31.0,1306,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,19,True,2018-12-05 02:48:50.000,0.4.1,2.0,advbox,,,,,,,https://pypi.org/project/advbox,2018-12-05 02:48:50.000,,38.0,38.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
752,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,86,34.0,72.0,24.0,30.0,1072,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,19,False,2021-02-15 20:20:59.000,0.5,2.0,torch-struct,,,,['pytorch'],,,https://pypi.org/project/torch-struct,2021-02-14 02:43:46.000,,64520.0,64520.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
753,FinQuant,fmilthaler/FinQuant,financial-data,,https://github.com/fmilthaler/FinQuant,https://github.com/fmilthaler/FinQuant,MIT,2019-01-20 15:07:19.000,2022-09-10 19:14:50.000000,2020-05-03 16:12:29,469.0,,141,36.0,43.0,19.0,11.0,944,"A program for financial portfolio management, analysis and optimisation.",9.0,19,False,2020-05-03 16:19:19.000,0.2.2,6.0,FinQuant,,,,,68.0,68.0,https://pypi.org/project/FinQuant,2020-05-03 16:19:19.000,,413.0,413.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
754,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2021-07-18 06:52:12.000000,2020-04-17 02:27:44,79.0,,127,27.0,73.0,38.0,36.0,935,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,19,False,2020-04-17 02:18:00.000,0.6.2,13.0,adtk,conda-forge/adtk,,,,2.0,,https://pypi.org/project/adtk,2020-04-17 02:18:00.000,2.0,234104.0,234281.0,https://anaconda.org/conda-forge/adtk,2020-04-20 19:46:14.062,6575.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
755,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2023-04-17 18:56:30.000000,2023-04-17 18:56:30,421.0,4.0,170,60.0,6.0,13.0,29.0,897,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",4.0,19,True,2020-08-29 18:48:20.000,2.5.0,25.0,alphapy,,,,,3.0,3.0,https://pypi.org/project/alphapy,2020-08-29 18:44:15.000,,57.0,57.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
756,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2023-04-04 09:28:01.000000,2023-03-15 23:56:54,407.0,9.0,101,16.0,76.0,13.0,89.0,894,A standard framework for modelling Deep Learning Models for tabular data.,15.0,19,True,2023-01-20 12:52:22.000,1.0.1,10.0,pytorch_tabular,,,,['pytorch'],2.0,,https://pypi.org/project/pytorch_tabular,2023-01-20 12:10:00.661,2.0,2149.0,2149.0,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,
757,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-12-08 11:42:52.000000,2021-08-06 08:18:46,282.0,,141,15.0,24.0,57.0,69.0,838,PyTorch to Keras model convertor.,13.0,19,False,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,,75.0,74.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000,1.0,632.0,632.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
