,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
711,NLP Architect,IntelLabs/nlp-architect,nlp,,https://github.com/IntelLabs/nlp-architect,https://github.com/IntelLabs/nlp-architect,Apache-2.0,2018-05-17 21:00:13.000,2022-11-07 16:21:47.000000,2022-11-07 16:21:47,957.0,,454.0,166.0,120.0,22.0,112.0,2926.0,A model library for exploring state-of-the-art deep learning topologies and techniques for optimizing Natural Language..,38.0,20,False,2020-11-17 12:32:37.000,0.5.5.1,13.0,nlp-architect,,,,,99.0,9.0,9.0,https://pypi.org/project/nlp-architect,2020-04-12 11:34:38.000,,99.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
712,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2023-07-23 10:44:20.000000,2019-03-06 17:01:45,27.0,,327.0,74.0,2.0,18.0,7.0,2905.0,An optimizer that trains as fast as Adam and as good as SGD.,2.0,20,False,2019-03-06 16:44:42.000,0.0.5,4.0,adabound,,,['pytorch'],,872.0,194.0,186.0,https://pypi.org/project/adabound,2019-02-26 04:23:45.000,8.0,872.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
713,image-match,ProvenanceLabs/image-match,image,,https://github.com/rhsimplex/image-match,https://github.com/rhsimplex/image-match,Apache-2.0,2016-03-08 18:16:45.000,2022-12-06 11:29:04.000000,2022-12-06 11:29:04,406.0,,398.0,102.0,54.0,64.0,48.0,2899.0,Quickly search over billions of images.,19.0,20,False,2017-02-13 14:54:48.000,1.1.2,10.0,image_match,,,,,326.0,4.0,,https://pypi.org/project/image_match,2017-02-13 14:54:48.000,4.0,326.0,,,,3.0,,,rhsimplex/image-match,,,,,,,,,,,,,,,,,,,,
714,StreamAlert,airbnb/streamalert,others,,https://github.com/airbnb/streamalert,https://github.com/airbnb/streamalert,Apache-2.0,2017-01-22 01:10:56.000,2023-10-23 17:15:34.000000,2022-07-20 20:54:36,1904.0,,322.0,101.0,1000.0,87.0,260.0,2815.0,"StreamAlert is a serverless, realtime data analysis framework which empowers you to ingest, analyze, and alert on data..",33.0,20,False,2021-11-04 19:07:51.000,3.5.0,28.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
715,DeepWalk,phanein/deepwalk,graph,,https://github.com/phanein/deepwalk,https://github.com/phanein/deepwalk,GPL-3.0,2014-08-23 03:38:20.000,2023-06-14 23:22:41.000000,2020-04-02 01:05:35,46.0,,827.0,86.0,30.0,45.0,80.0,2616.0,DeepWalk - Deep Learning for Graphs.,10.0,20,False,2018-04-29 21:05:18.000,1.0.3,4.0,deepwalk,,,,,814.0,76.0,69.0,https://pypi.org/project/deepwalk,2018-04-29 21:05:18.000,7.0,814.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
716,Coach,IntelLabs/coach,reinforcement-learning,,https://github.com/IntelLabs/coach,https://github.com/IntelLabs/coach,Apache-2.0,2017-10-01 19:27:43.000,2022-12-11 17:54:07.000000,2022-12-11 17:54:06,524.0,,454.0,127.0,225.0,87.0,183.0,2289.0,Reinforcement Learning Coach by Intel AI Lab enables easy experimentation with state of the art Reinforcement Learning..,38.0,20,False,2019-10-10 14:17:10.000,1.0.1,13.0,rl_coach,,,,,109.0,2.0,,https://pypi.org/project/rl_coach,2019-10-10 14:17:10.000,2.0,109.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
717,pycls,facebookresearch/pycls,image,,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000,2023-08-26 21:36:44.000000,2023-08-26 20:55:56,106.0,,232.0,62.0,105.0,25.0,56.0,2092.0,"Codebase for Image Classification Research, written in PyTorch.",19.0,20,True,2021-05-21 00:29:47.000,0.2,3.0,pycls,,,['pytorch'],,1113.0,16.0,16.0,https://pypi.org/project/pycls,2020-09-05 00:21:00.000,,1113.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
718,reformer-pytorch,lucidrains/reformer-pytorch,pytorch-utils,,https://github.com/lucidrains/reformer-pytorch,https://github.com/lucidrains/reformer-pytorch,MIT,2020-01-09 20:42:37.000,2023-06-21 14:17:49.000000,2023-06-21 14:07:30,249.0,,251.0,54.0,35.0,15.0,105.0,2016.0,"Reformer, the efficient Transformer, in Pytorch.",11.0,20,True,2021-11-06 23:09:00.000,1.4.4,139.0,reformer-pytorch,,,['pytorch'],,3227.0,,,https://pypi.org/project/reformer-pytorch,2021-11-06 23:09:00.000,,3227.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
719,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000,2023-06-16 16:17:31.557000,2021-09-30 21:51:09,8208.0,,175.0,55.0,895.0,129.0,586.0,1872.0,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",50.0,20,False,2021-08-16 15:40:43.000,21.08.00,19.0,,blazingsql/blazingsql-protocol,,,,19.0,,,,,,,https://anaconda.org/blazingsql/blazingsql-protocol,2023-06-16 16:17:31.557,1019.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
720,DELTA,Delta-ML/delta,nlp,,https://github.com/Delta-ML/delta,https://github.com/Delta-ML/delta,Apache-2.0,2019-05-29 08:33:57.000,2023-10-11 20:58:29.000000,2020-12-17 06:57:15,932.0,,294.0,67.0,201.0,5.0,74.0,1577.0,DELTA is a deep learning based natural language and speech processing platform.,41.0,20,False,2020-07-16 09:31:45.000,0.3.3,4.0,delta-nlp,,,['tensorflow'],,260.0,,,https://pypi.org/project/delta-nlp,2020-03-27 04:46:19.000,,26.0,,,,3.0,,,,,,,,,zh794390558/delta,https://hub.docker.com/r/zh794390558/delta,2021-08-03 14:50:00.516864,,13117.0,,,,,,,,,,
721,lore,instacart/lore,ml-experiments,,https://github.com/instacart/lore,https://github.com/instacart/lore,MIT,2017-10-19 21:51:45.000,2023-05-13 02:26:19.000000,2022-09-27 19:41:48,274.0,,140.0,101.0,150.0,21.0,20.0,1553.0,Lore makes machine learning approachable for Software Engineers and maintainable for Machine Learning Researchers.,29.0,20,False,2022-02-18 18:01:38.000,0.8.6,233.0,lore,,,,,850.0,22.0,21.0,https://pypi.org/project/lore,2022-02-18 18:01:38.000,1.0,850.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
722,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30,31.0,,157.0,46.0,3.0,13.0,15.0,1529.0,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,20,False,2020-11-18 08:19:23.000,0.4.0,11.0,lambda-networks,,,['pytorch'],,1406.0,22.0,22.0,https://pypi.org/project/lambda-networks,2020-11-18 08:19:23.000,,1406.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
723,DLTK,DLTK/DLTK,medical-data,,https://github.com/DLTK/DLTK,https://github.com/DLTK/DLTK,Apache-2.0,2017-05-02 15:40:36.000,2023-03-24 22:27:46.000000,2019-01-21 14:01:28,379.0,,399.0,102.0,36.0,11.0,24.0,1412.0,Deep Learning Toolkit for Medical Image Analysis.,9.0,20,False,2018-02-26 17:43:57.000,0.2.1,5.0,dltk,,,['tensorflow'],,39.0,31.0,31.0,https://pypi.org/project/dltk,2018-02-26 17:43:57.000,,39.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
724,jraph,deepmind/jraph,graph,,https://github.com/google-deepmind/jraph,https://github.com/google-deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2023-06-16 19:27:46.249000,2022-08-31 13:13:15,103.0,,80.0,40.0,14.0,12.0,27.0,1270.0,A Graph Neural Network Library in Jax.,17.0,20,False,2022-08-12 15:24:20.000,0.0.6.de0,5.0,jraph,conda-forge/jraph,,['jax'],,5666.0,143.0,132.0,https://pypi.org/project/jraph,2022-08-12 15:25:29.659,11.0,5512.0,https://anaconda.org/conda-forge/jraph,2023-06-16 19:27:46.249,4162.0,3.0,,,google-deepmind/jraph,,,,,,,,,,,,,,,,,,,,
725,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,101.0,41.0,13.0,14.0,9.0,1264.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,20,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,,1257.0,116.0,115.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,1.0,1257.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
726,geoplotlib,andrea-cuttone/geoplotlib,geospatial-data,,https://github.com/andrea-cuttone/geoplotlib,https://github.com/andrea-cuttone/geoplotlib,MIT,2015-02-24 13:13:07.000,2023-06-16 19:26:09.140000,2019-05-06 07:06:50,159.0,,169.0,56.0,14.0,30.0,19.0,1013.0,python toolbox for visualizing geographical data and making maps.,8.0,20,False,2016-07-27 14:55:01.000,0.3.2,4.0,geoplotlib,conda-forge/geoplotlib,,,,786.0,180.0,168.0,https://pypi.org/project/geoplotlib,2016-07-27 14:55:01.000,12.0,535.0,https://anaconda.org/conda-forge/geoplotlib,2023-06-16 19:26:09.140,8053.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
727,TensorNets,taehoonlee/tensornets,tensorflow-utils,,https://github.com/taehoonlee/tensornets,https://github.com/taehoonlee/tensornets,MIT,2017-09-19 05:19:01.000,2021-01-02 06:28:10.000000,2021-01-02 06:26:24,284.0,,184.0,52.0,12.0,16.0,42.0,1010.0,High level network definitions with pre-trained weights in TensorFlow.,6.0,20,False,2020-03-31 04:38:27.000,0.4.6,12.0,tensornets,,,['tensorflow'],,41.0,79.0,75.0,https://pypi.org/project/tensornets,2020-03-31 04:35:15.000,4.0,41.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
728,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2024-01-14 08:39:28.000000,2020-04-17 02:27:44,79.0,,130.0,25.0,76.0,43.0,36.0,996.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,20,False,2020-04-17 02:18:00.000,0.6.2,13.0,adtk,conda-forge/adtk,,,,243882.0,2.0,,https://pypi.org/project/adtk,2020-04-17 02:18:00.000,2.0,243714.0,https://anaconda.org/conda-forge/adtk,2023-06-16 19:18:16.533,7743.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
729,nnAudio,KinWaiCheuk/nnAudio,audio,,https://github.com/KinWaiCheuk/nnAudio,https://github.com/KinWaiCheuk/nnAudio,MIT,2019-09-02 04:31:14.000,2023-09-04 22:14:55.000000,2023-09-04 22:14:55,303.0,,87.0,18.0,72.0,18.0,42.0,926.0,Audio processing by using pytorch 1D convolution network.,15.0,20,True,2022-10-09 13:50:13.300,0.3.2,39.0,nnAudio,,,,,4272.0,156.0,153.0,https://pypi.org/project/nnAudio,2021-12-24 09:38:22.000,3.0,4272.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
730,PDPbox,SauceCat/PDPbox,data-viz,,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000,2023-06-10 14:57:37.569000,2023-06-05 01:35:02,228.0,,127.0,17.0,24.0,27.0,39.0,799.0,python partial dependence plot toolbox.,7.0,20,True,2023-06-05 02:53:01.145,0.3.0,4.0,pdpbox,conda-forge/pdpbox,,,,21486.0,26.0,,https://pypi.org/project/pdpbox,2021-03-14 16:21:17.000,26.0,21121.0,https://anaconda.org/conda-forge/pdpbox,2023-06-10 14:57:37.569,19726.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
731,TensorFrames,databricks/tensorframes,distributed-ml,,https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes,Apache-2.0,2016-03-04 19:25:19.000,2023-03-30 20:05:58.000000,2019-11-15 21:43:53,221.0,,158.0,76.0,98.0,51.0,43.0,753.0,[DEPRECATED] Tensorflow wrapper for DataFrames on Apache Spark.,16.0,20,False,2018-11-16 20:50:02.000,0.6.0,6.0,tensorframes,,,"['tensorflow', 'spark']",,17681.0,1.0,,https://pypi.org/project/tensorframes,2018-05-16 14:20:28.000,1.0,17681.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
732,sklearn-deap,rsteca/sklearn-deap,hyperopt,,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000,2023-07-02 20:27:29.000000,2021-07-30 15:06:27,104.0,,128.0,30.0,28.0,21.0,34.0,751.0,Use evolutionary algorithms instead of gridsearch in scikit-learn.,23.0,20,False,2021-07-30 15:13:54.000,0.3.0,14.0,sklearn-deap,,,['sklearn'],,216.0,44.0,42.0,https://pypi.org/project/sklearn-deap,2021-07-30 15:13:54.000,2.0,216.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
733,NearPy,pixelogik/NearPy,nn-search,,https://github.com/pixelogik/NearPy,https://github.com/pixelogik/NearPy,MIT,2013-04-25 09:10:26.000,2023-02-23 15:20:18.000000,2023-01-22 20:07:16,161.0,,147.0,37.0,33.0,25.0,39.0,750.0,"Python framework for fast (approximated) nearest neighbour search in large, high-dimensional data sets using different..",20.0,20,True,2016-09-27 13:04:44.000,1.0.0,8.0,NearPy,,,,,591.0,113.0,97.0,https://pypi.org/project/NearPy,2016-09-27 13:03:12.000,16.0,591.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
734,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2023-10-03 19:59:49.000000,2023-08-29 06:49:30,294.0,,62.0,23.0,47.0,10.0,17.0,730.0,EvoJAX: Hardware-accelerated Neuroevolution.,14.0,20,True,2023-08-29 06:52:02.000,0.2.16,22.0,evojax,conda-forge/evojax,,['jax'],,1381.0,20.0,18.0,https://pypi.org/project/evojax,2023-08-29 06:52:02.000,2.0,410.0,https://anaconda.org/conda-forge/evojax,2023-08-29 10:08:55.843,22355.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
735,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2022-12-26 20:24:35.000000,2019-10-21 07:52:07,46.0,,52.0,30.0,12.0,11.0,15.0,629.0,Log TensorBoard events without touching TensorFlow.,5.0,20,False,2018-02-08 07:28:51.000,0.1.0,5.0,tensorboard_logger,,,,,5368.0,221.0,167.0,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000,54.0,5368.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
736,detecto,alankbi/detecto,image,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2023-07-28 19:05:13.000000,2022-02-09 16:35:40,142.0,,105.0,24.0,25.0,43.0,61.0,607.0,Build fully-functioning computer vision models with PyTorch.,12.0,20,False,2022-02-02 00:22:07.000,1.2.2,13.0,detecto,conda-forge/detecto,,['pytorch'],,1624.0,157.0,155.0,https://pypi.org/project/detecto,2022-02-02 00:12:06.000,2.0,1511.0,https://anaconda.org/conda-forge/detecto,2023-06-16 19:26:16.964,3510.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
737,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2023-06-16 16:12:33.889000,2022-06-08 03:46:02,305.0,,103.0,10.0,14.0,5.0,16.0,567.0,Make Waffle Charts in Python.,6.0,20,False,2022-06-08 03:10:36.000,1.1.0,27.0,pywaffle,conda-forge/pywaffle,,,,3213.0,315.0,311.0,https://pypi.org/project/pywaffle,2022-06-08 03:10:36.000,4.0,3027.0,https://anaconda.org/conda-forge/pywaffle,2023-06-16 16:12:33.889,11347.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
738,seglearn,dmbee/seglearn,time-series-data,,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000,2022-08-27 09:01:18.000000,2022-08-27 09:00:35,283.0,,64.0,29.0,31.0,5.0,24.0,560.0,Python module for machine learning time series:.,14.0,20,False,2022-08-27 09:04:02.113,1.2.5,24.0,seglearn,,,,,505.0,48.0,46.0,https://pypi.org/project/seglearn,2021-03-13 16:18:30.000,2.0,505.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
739,pyhsmm,mattjj/pyhsmm,probabilistics,,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000,2022-10-26 08:37:57.000000,2020-08-24 17:03:59,1426.0,,165.0,57.0,20.0,39.0,60.0,535.0,Bayesian inference in HSMMs and HMMs.,13.0,20,False,2017-05-10 17:14:37.000,0.1.7,8.0,pyhsmm,,,,,53.0,32.0,27.0,https://pypi.org/project/pyhsmm,2017-05-10 17:14:37.000,5.0,53.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
740,joypy,leotac/joypy,data-viz,,https://github.com/leotac/joypy,https://github.com/leotac/joypy,MIT,2017-07-30 17:18:50.000,2023-06-16 16:14:43.440000,2021-12-19 09:41:43,133.0,,53.0,11.0,20.0,12.0,37.0,518.0,Joyplots in Python with matplotlib & pandas.,6.0,20,False,2021-12-19 09:42:50.000,0.2.6,17.0,joypy,conda-forge/joypy,,,,7974.0,340.0,331.0,https://pypi.org/project/joypy,2021-12-19 09:42:50.000,9.0,7563.0,https://anaconda.org/conda-forge/joypy,2023-06-16 16:14:43.440,23860.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
741,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2023-12-29 09:08:36.000000,2023-07-18 10:24:07,542.0,,35.0,14.0,223.0,15.0,40.0,477.0,Monitor the stability of a Pandas or Spark dataframe.,17.0,20,True,2023-07-18 10:32:00.587,1.4.6,36.0,popmon,,,"['pandas', 'spark']",138.0,6238.0,22.0,20.0,https://pypi.org/project/popmon,2023-07-18 10:32:00.587,2.0,6235.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
742,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2024-01-10 08:10:56.000000,2024-01-10 08:10:55,2818.0,85.0,60.0,12.0,255.0,9.0,109.0,413.0,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,22.0,20,True,2023-07-13 11:41:03.541,0.1.2,12.0,pykale,,,['pytorch'],,55.0,1.0,1.0,https://pypi.org/project/pykale,2022-04-12 08:56:50.000,,55.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
743,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2023-07-26 12:05:00.000000,2023-07-26 12:04:59,273.0,,80.0,20.0,247.0,10.0,23.0,397.0,A toolkit that streamlines and automates the generation of model cards.,22.0,20,True,2023-04-03 18:05:05.715,2.0.0,12.0,model-card-toolkit,,,,17.0,1163.0,24.0,23.0,https://pypi.org/project/model-card-toolkit,2022-04-28 16:34:21.000,1.0,1163.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
744,TimeSide,Parisson/TimeSide,audio,,https://github.com/yomguy/TimeSide,https://github.com/yomguy/TimeSide,AGPL-3.0,2011-11-21 21:48:08.000,2023-10-24 10:20:08.000000,2023-02-01 10:38:52,3728.0,,61.0,27.0,110.0,32.0,184.0,359.0,scalable audio processing framework and server written in Python.,22.0,20,False,2023-01-03 17:34:09.000,1.1.3,28.0,TimeSide,,,,,83.0,30.0,16.0,https://pypi.org/project/TimeSide,2020-11-27 09:33:19.000,14.0,83.0,,,,3.0,,,yomguy/TimeSide,,,,,,,,,,,,,,,,,,,,
745,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2024-01-09 17:09:55.000000,2023-11-17 08:50:12,72.0,3.0,58.0,8.0,11.0,11.0,18.0,356.0,TextAugment: Text Augmentation Library.,8.0,20,True,2023-11-16 20:54:10.000,2.0.0,9.0,textaugment,,,,64.0,4128.0,76.0,72.0,https://pypi.org/project/textaugment,2023-11-16 20:49:04.000,4.0,4127.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
746,MXBoard,awslabs/mxboard,ml-experiments,,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000,2021-11-30 10:46:24.000000,2020-01-24 23:21:55,42.0,,46.0,26.0,19.0,15.0,16.0,325.0,Logging MXNet data for visualization in TensorBoard.,9.0,20,False,2018-05-22 20:25:51.000,0.1.0,12.0,mxboard,,,['mxnet'],,1593.0,238.0,232.0,https://pypi.org/project/mxboard,2018-05-22 20:25:51.000,6.0,1593.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
747,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2023-03-23 15:39:49.000000,2023-02-07 20:17:52,60.0,,56.0,26.0,41.0,8.0,10.0,287.0,Distributed scikit-learn meta-estimators in PySpark.,8.0,20,False,2020-05-14 22:20:14.000,0.1.9,12.0,sk-dist,,,"['sklearn', 'spark']",,265877.0,18.0,16.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000,2.0,265877.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
748,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2023-12-04 13:11:50.000000,2023-12-04 13:11:50,418.0,16.0,74.0,22.0,431.0,28.0,51.0,265.0,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,31.0,20,False,2023-10-25 10:51:36.000,0.2.1,23.0,pipeline-dp,,,,,130.0,1.0,1.0,https://pypi.org/project/pipeline-dp,2023-11-22 19:01:05.000,,130.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
749,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2024-01-18 09:09:11.000000,2023-01-26 17:04:18,400.0,,103.0,19.0,392.0,68.0,86.0,250.0,An open-source toolkit for large-scale genomic analysis.,24.0,20,False,2022-04-21 00:32:28.000,1.2.1,15.0,glow.py,conda-forge/glow,,,,52295.0,,,https://pypi.org/project/glow.py,2022-04-19 23:43:38.000,,52187.0,https://anaconda.org/conda-forge/glow,2023-06-16 19:24:57.965,3796.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
750,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/IBCNServices/pyRDF2Vec,https://github.com/IBCNServices/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2024-01-02 08:24:08.000000,2023-07-02 18:02:16,1462.0,,45.0,15.0,161.0,18.0,62.0,234.0,Python Implementation and Extension of RDF2Vec.,7.0,20,False,2021-06-09 10:56:14.000,0.2.3,11.0,pyrdf2vec,,,,,204.0,41.0,39.0,https://pypi.org/project/pyrdf2vec,2021-06-09 10:56:14.000,2.0,204.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
751,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2024-01-18 07:16:13.000000,2024-01-18 07:16:12,582.0,6.0,32.0,24.0,635.0,21.0,127.0,232.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,20,False,2023-08-10 10:30:37.000,0.13.0,20.0,larq-compute-engine,,,,993.0,937.0,7.0,7.0,https://pypi.org/project/larq-compute-engine,2023-08-10 10:30:37.000,,916.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
752,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12,153.0,,31.0,9.0,4.0,20.0,29.0,228.0,Yet another Python binding for fastText.,4.0,20,False,2018-12-08 15:32:09.000,0.4.6,13.0,pyfasttext,,,,365.0,1194.0,405.0,391.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000,14.0,1190.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
753,numerizer,jaidevd/numerizer,nlp,,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000,2023-05-01 07:53:03.000000,2023-05-01 07:50:02,24.0,,23.0,8.0,11.0,5.0,9.0,210.0,A Python module to convert natural language numerics into ints and floats.,4.0,20,False,2023-05-01 07:55:52.405,0.2.3,11.0,numerizer,,,,,61337.0,70.0,68.0,https://pypi.org/project/numerizer,2023-01-03 08:08:01.830,2.0,61337.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
754,OpenNRE,thunlp/OpenNRE,nlp,,https://github.com/thunlp/OpenNRE,https://github.com/thunlp/OpenNRE,MIT,2017-02-26 07:37:12.000,2024-01-10 11:52:49.000000,2024-01-10 11:52:48,177.0,11.0,1028.0,120.0,24.0,11.0,352.0,4174.0,An Open-Source Package for Neural Relation Extraction (NRE).,13.0,19,True,,,,,,,,,,3.0,3.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
755,igel,nidhaloff/igel,hyperopt,,https://github.com/nidhaloff/igel,https://github.com/nidhaloff/igel,MIT,2020-08-27 20:54:59.000,2023-04-08 21:24:52.000000,2023-04-08 21:24:51,429.0,,168.0,66.0,54.0,6.0,44.0,3075.0,"a delightful machine learning tool that allows you to train, test, and use models without writing code.",20.0,19,True,2021-11-19 16:51:47.000,1.0.0,34.0,igel,,,,40.0,87.0,4.0,4.0,https://pypi.org/project/igel,2021-11-19 16:45:29.543,,87.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
