,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,updated_github_id,snap_id,apt_id,yum_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,new_addition,bitbucket_id
787,textflint,textflint/textflint,,adversarial,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000000,2021-10-08 14:08:09.000000,2021-10-08 13:25:47.000000,73,1.0,20.0,514.0,169.0,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,12.0,16,False,2021-08-30 06:41:29.000000,0.0.5,5.0,textflint,,,,,,,https://pypi.org/project/textflint,2021-08-30 06:41:29.000000,,123.0,123.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
788,Auto Tune Models,HDI-Project/ATM,,hyperopt,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58.000000,127,17.0,71.0,511.0,775.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,16,False,2019-07-30 09:28:26.000000,0.2.2,14.0,atm,,,,,6.0,6.0,https://pypi.org/project/atm,2019-07-30 09:25:11.000000,,116.0,116.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
789,HpBandSter,automl/HpBandSter,,hyperopt,https://github.com/automl/HpBandSter,https://github.com/automl/HpBandSter,BSD-3-Clause,2017-12-17 20:28:20.000000,2021-01-31 10:05:37.000000,2019-03-26 09:26:28.000000,104,57.0,35.0,493.0,187.0,a distributed Hyperband implementation on Steroids.,11.0,16,False,2019-07-30 12:47:43.000000,1.0,8.0,hpbandster,,,,,187.0,171.0,https://pypi.org/project/hpbandster,2018-11-06 12:56:55.000000,16.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
790,kglib,vaticle/kglib,,graph,https://github.com/vaticle/kglib,https://github.com/vaticle/kglib,Apache-2.0,2018-09-16 16:46:48.000000,2021-09-02 08:37:17.000000,2021-01-15 11:17:51.000000,85,12.0,49.0,465.0,487.0,Grakn Knowledge Graph Library (ML R&D).,7.0,16,True,2020-08-19 15:39:10.000000,0.2.2,7.0,grakn-kglib,,,,,,,https://pypi.org/project/grakn-kglib,2020-08-19 15:39:10.000000,,65.0,71.0,,,,,,,,3.0,211.0,,,,,,,,,,,,,,,,,,,,,
791,pytorch_tabular,manujosephv/pytorch_tabular,,tabular,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000000,2021-10-07 10:17:16.000000,2021-10-07 10:17:15.000000,39,16.0,27.0,444.0,,A standard framework for modelling Deep Learning Models for tabular data.,4.0,16,True,2021-09-01 11:51:30.000000,0.7.0,8.0,pytorch_tabular,,,,['pytorch'],,,https://pypi.org/project/pytorch_tabular,2021-09-01 11:51:30.000000,,973.0,973.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
792,OpenRec,ylongqi/openrec,,recommender-systems,https://github.com/ylongqi/openrec,https://github.com/ylongqi/openrec,Apache-2.0,2017-11-29 16:04:40.000000,2021-08-25 14:59:08.000000,2020-02-19 07:57:17.000000,84,5.0,12.0,387.0,213.0,OpenRec is an open-source and modular library for neural network-inspired recommendation algorithms.,11.0,16,False,2020-02-18 06:52:11.000000,0.3.0,12.0,openrec,,,,,2.0,1.0,https://pypi.org/project/openrec,2020-02-18 06:52:11.000000,1.0,40.0,40.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
793,animatplot,t-makaro/animatplot,,data-viz,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000000,2021-04-07 10:46:25.000000,2020-10-05 06:14:18.000000,34,17.0,16.0,386.0,178.0,A python package for animating plots build on matplotlib.,7.0,16,True,2020-10-05 06:20:52.000000,0.4.2,10.0,animatplot,conda-forge/animatplot,,,,2.0,,https://pypi.org/project/animatplot,2020-10-05 06:20:52.000000,2.0,603.0,819.0,https://anaconda.org/conda-forge/animatplot,2020-10-06 02:02:00.460000,6913.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
794,carefree-learn,carefree0910/carefree-learn,,tabular,https://github.com/carefree0910/carefree-learn,https://github.com/carefree0910/carefree-learn,MIT,2020-06-17 17:44:17.000000,2021-10-19 10:54:34.000000,2021-10-19 10:54:27.000000,28,4.0,80.0,353.0,194.0,Deep Learning PyTorch.,1.0,16,True,2021-04-09 01:12:31.000000,0.1.16,17.0,carefree-learn,,,,['pytorch'],2.0,2.0,https://pypi.org/project/carefree-learn,2021-03-18 01:39:58.000000,,193.0,193.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
795,datmo,datmo/datmo,,ml-experiments,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000000,2021-06-01 22:48:33.000000,2019-11-29 00:48:44.000000,27,42.0,149.0,338.0,1051.0,Open source production model management tool for data scientists.,6.0,16,False,2018-12-07 06:16:42.000000,0.0.40,41.0,datmo,,,,,5.0,5.0,https://pypi.org/project/datmo,2018-12-07 06:16:42.000000,,133.0,133.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
796,bodywork-core,bodywork-ml/bodywork-core,,data-pipelines,https://github.com/bodywork-ml/bodywork-core,https://github.com/bodywork-ml/bodywork-core,AGPL-3.0,2020-11-17 11:38:17.000000,2021-10-21 07:02:23.000000,2021-07-05 08:09:48.000000,13,12.0,43.0,298.0,467.0,"ML pipeline orchestration and model deployments on Kubernetes, made really easy.",4.0,16,False,2021-07-05 08:15:59.000000,2.1.7,45.0,bodywork,,,,,7.0,7.0,https://pypi.org/project/bodywork,2021-07-05 08:15:59.000000,,84.0,84.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
797,elegy,poets-ai/elegy,,ml-frameworks,https://github.com/poets-ai/elegy,https://github.com/poets-ai/elegy,Apache-2.0,2020-06-30 14:00:37.000000,2021-10-09 20:09:49.000000,2021-08-13 02:23:05.000000,16,24.0,40.0,273.0,307.0,Elegy is a framework-agnostic Trainer interface for the Jax ecosystem.,14.0,16,False,2021-06-01 15:54:50.000000,0.7.4,23.0,elegy,,,,"['tensorflow', 'jax']",,,https://pypi.org/project/elegy,2021-06-01 15:45:43.000000,,148.0,148.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
798,DeepGraph,deepgraph/deepgraph,,graph,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,BSD-3-Clause,2015-10-27 12:28:45.000000,2021-07-26 14:36:30.155000,2021-06-14 10:58:10.000000,36,9.0,5.0,246.0,162.0,Analyze Data with Pandas-based Networks. Documentation:.,2.0,16,False,2020-10-01 13:20:38.000000,0.2.3,13.0,deepgraph,conda-forge/deepgraph,,,['pandas'],1.0,1.0,https://pypi.org/project/deepgraph,2020-10-01 13:18:38.000000,,339.0,2538.0,https://anaconda.org/conda-forge/deepgraph,2021-07-26 14:36:30.155000,109955.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
799,launchpad,deepmind/launchpad,,distributed-ml,https://github.com/deepmind/launchpad,https://github.com/deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000000,2021-10-21 12:58:49.000000,2021-10-21 12:57:48.000000,15,,15.0,233.0,150.0,Launchpad is a library that simplifies writing distributed programs and seamlessly launching them on a range of..,12.0,16,False,2021-07-19 14:37:01.000000,0.3.1,4.0,dm-launchpad,,,,['tensorflow'],,,https://pypi.org/project/dm-launchpad,2021-07-19 14:37:01.000000,,56.0,56.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
800,dbnd,databand-ai/dbnd,,data-pipelines,https://github.com/databand-ai/dbnd,https://github.com/databand-ai/dbnd,Apache-2.0,2020-01-02 10:42:47.000000,2021-10-20 18:20:14.000000,2021-10-20 17:20:52.000000,19,2.0,2.0,200.0,31.0,DBND is an agile pipeline framework that helps data engineering teams track and orchestrate their data processes.,12.0,16,False,2021-10-20 18:17:05.000000,0.51.2,220.0,dbnd,,,,,25.0,25.0,https://pypi.org/project/dbnd,2021-10-20 18:17:05.000000,0.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
801,Parfit,jmcarpenter2/parfit,,hyperopt,https://github.com/jmcarpenter2/parfit,https://github.com/jmcarpenter2/parfit,MIT,2017-11-22 20:17:51.000000,2020-04-04 19:26:44.000000,2020-04-04 19:26:37.000000,25,6.0,5.0,198.0,127.0,"A package for parallelizing the fit and flexibly scoring of sklearn machine learning models, with visualization..",2.0,16,False,,,23.0,parfit,,,,['sklearn'],9.0,9.0,https://pypi.org/project/parfit,2018-10-11 22:03:16.000000,,15411.0,15411.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
802,nx-altair,Zsailer/nx_altair,,data-viz,https://github.com/Zsailer/nx_altair,https://github.com/Zsailer/nx_altair,MIT,2018-05-13 00:10:12.000000,2020-09-30 12:01:08.000000,2020-06-02 21:10:26.000000,20,6.0,4.0,172.0,51.0,Draw interactive NetworkX graphs with Altair.,3.0,16,False,2020-06-02 21:11:12.000000,0.1.6,8.0,nx-altair,,,,['jupyter'],4.0,,https://pypi.org/project/nx-altair,2020-06-02 21:11:12.000000,4.0,2114.0,2114.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
803,ipyexperiments,stas00/ipyexperiments,,gpu-utilities,https://github.com/stas00/ipyexperiments,https://github.com/stas00/ipyexperiments,Apache-2.0,2018-11-15 01:19:40.000000,2021-09-16 21:08:52.000000,2021-09-16 21:08:49.000000,10,,4.0,140.0,197.0,jupyter/ipython experiment containers for GPU and general RAM re-use.,3.0,16,False,2021-03-28 03:39:09.000000,0.1.26,23.0,ipyexperiments,,,,['jupyter'],7.0,5.0,https://pypi.org/project/ipyexperiments,2021-03-28 03:39:09.000000,2.0,153.0,153.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
804,Feature Engine,solegalli/feature_engine,,others,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2020-08-06 19:43:35.639000,2021-10-14 21:19:53.000000,2021-08-06 12:03:40.000000,3,,,5.0,,Feature engineering package with sklearn like functionality.,24.0,16,False,2021-08-31 12:15:02.000000,1.1.2,28.0,feature_engine,conda-forge/feature_engine,,,,2.0,,https://pypi.org/project/feature_engine,2021-08-31 12:15:02.000000,2.0,45258.0,45672.0,https://anaconda.org/conda-forge/feature_engine,2021-09-01 07:47:26.156000,5796.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
805,PySlowFast,facebookresearch/SlowFast,,image,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000000,2021-10-20 16:29:32.000000,2021-09-21 23:19:02.000000,815,229.0,232.0,4268.0,,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,25.0,15,True,,,,,,,,['pytorch'],5.0,5.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
806,cleanlab,cgnorthcutt/cleanlab,,others,,https://github.com/cgnorthcutt/cleanlab,MIT,,2020-02-17 07:33:06.000000,,211,,,2222.0,,"Find label errors in datasets, weak supervision, and learning with noisy labels. Works for all datasets and models.",,15,False,2020-02-17 07:33:06.000000,0.1.1,15.0,cleanlab,,,,,0.0,,https://pypi.org/project/cleanlab,2020-02-17 07:33:06.000000,0.0,3868.0,3868.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
807,pdftabextract,WZBSocialScienceCenter/pdftabextract,,ocr,https://github.com/WZBSocialScienceCenter/pdftabextract,https://github.com/WZBSocialScienceCenter/pdftabextract,Apache-2.0,2016-07-08 11:44:46.000000,2018-10-26 13:57:18.000000,,202,2.0,,1418.0,,A set of tools for extracting tables from PDF files helping to do data mining on (OCR-processed) scanned documents.,2.0,15,False,2018-01-09 08:00:24.000000,0.3.0,5.0,pdftabextract,,,,,1.0,,https://pypi.org/project/pdftabextract,2018-01-09 08:00:24.000000,1.0,289.0,289.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
808,Xcessiv,reiinakano/xcessiv,,hyperopt,https://github.com/reiinakano/xcessiv,https://github.com/reiinakano/xcessiv,Apache-2.0,2017-03-07 18:18:25.000000,2018-06-06 22:23:37.000000,2017-08-21 00:51:15.000000,109,22.0,13.0,1259.0,316.0,"A web-based application for quick, scalable, and automated hyperparameter tuning and stacked ensembling in Python.",6.0,15,False,2017-08-21 00:53:25.000000,0.5.1,34.0,xcessiv,,,,,2.0,1.0,https://pypi.org/project/xcessiv,2017-08-21 00:49:41.000000,1.0,11.0,11.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
809,ecco,jalammar/ecco,,interpretability,https://github.com/jalammar/ecco,https://github.com/jalammar/ecco,BSD-3-Clause,2020-11-07 10:06:34.000000,2021-08-02 09:18:24.000000,2021-08-02 09:18:22.000000,55,14.0,9.0,896.0,,Visualize and explore NLP language models. Ecco creates interactive visualizations directly in Jupyter notebooks..,3.0,15,True,2021-08-02 08:50:55.000000,0.0.15,15.0,ecco,,,,['pytorch'],3.0,3.0,https://pypi.org/project/ecco,2021-08-02 08:50:55.000000,0.0,,0.0,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
810,XAI,EthicalML/xai,,interpretability,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000000,2021-07-20 20:24:37.000000,2021-04-23 07:08:20.000000,106,5.0,3.0,717.0,87.0,XAI - An eXplainability toolbox for machine learning.,3.0,15,True,2019-04-21 14:53:12.000000,0.0.5,5.0,xai,,,,,17.0,11.0,https://pypi.org/project/xai,2019-04-21 14:53:12.000000,6.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
811,Translate,pytorch/translate,,nlp,https://github.com/pytorch/translate,https://github.com/pytorch/translate,BSD-3-Clause,2018-04-24 16:44:04.000000,2021-10-06 18:21:48.000000,2021-10-06 18:21:42.000000,170,66.0,27.0,714.0,810.0,Translate - a PyTorch Language Library.,87.0,15,True,,,1.0,pytorch-translate,,,,['pytorch'],,,https://pypi.org/project/pytorch-translate,2018-05-01 19:59:40.000000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
812,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,,hyperopt,https://github.com/HunterMcGushion/hyperparameter_hunter,https://github.com/HunterMcGushion/hyperparameter_hunter,MIT,2018-06-01 23:17:00.000000,2021-01-20 03:52:41.000000,2021-01-20 03:52:40.000000,87,37.0,84.0,672.0,1096.0,Easy hyperparameter optimization and automatic result saving across machine learning algorithms and libraries.,4.0,15,True,2019-08-06 09:09:45.000000,3.0.0,16.0,hyperparameter-hunter,,,,,2.0,,https://pypi.org/project/hyperparameter-hunter,2019-08-06 08:52:20.000000,2.0,43.0,51.0,,,,,,,,3.0,327.0,,,,,,,,,,,,,,,,,,,,,
813,Anchor,marcotcr/anchor,,interpretability,https://github.com/marcotcr/anchor,https://github.com/marcotcr/anchor,BSD-2-Clause,2018-02-02 23:38:50.000000,2021-09-07 02:51:38.000000,2021-04-19 22:37:22.000000,93,18.0,48.0,670.0,42.0,Code for High-Precision Model-Agnostic Explanations paper.,8.0,15,True,,,8.0,anchor_exp,,,,,,,https://pypi.org/project/anchor_exp,2020-06-26 20:56:50.000000,,745.0,745.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
814,FlashTorch,MisaOgura/flashtorch,,interpretability,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000000,2021-06-30 12:46:02.000000,2021-04-27 11:10:20.000000,75,10.0,22.0,626.0,127.0,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,15,True,2020-05-29 14:39:38.000000,0.1.3,12.0,flashtorch,,,,['pytorch'],7.0,7.0,https://pypi.org/project/flashtorch,2020-05-29 14:38:32.000000,,273.0,273.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
815,ThunderGBM,Xtra-Computing/thundergbm,,ml-frameworks,https://github.com/Xtra-Computing/thundergbm,https://github.com/Xtra-Computing/thundergbm,Apache-2.0,2016-11-11 09:58:08.000000,2021-04-01 02:08:51.000000,2021-01-05 04:22:15.000000,79,22.0,28.0,610.0,606.0,ThunderGBM: Fast GBDTs and Random Forests on GPUs.,10.0,15,True,2020-05-01 23:16:25.000000,0.3.16,24.0,thundergbm,,,,,,,https://pypi.org/project/thundergbm,2020-05-01 23:16:25.000000,,76.0,76.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
816,tfdeploy,riga/tfdeploy,,model-serialisation,https://github.com/riga/tfdeploy,https://github.com/riga/tfdeploy,BSD-3-Clause,2016-03-07 13:08:21.000000,2021-01-08 09:52:54.000000,2021-01-08 09:52:49.000000,38,11.0,23.0,346.0,170.0,Deploy tensorflow graphs for fast evaluation and export to tensorflow-less environments running numpy.,4.0,15,True,2017-03-30 10:51:26.000000,0.4.2,22.0,tfdeploy,,,,['tensorflow'],2.0,,https://pypi.org/project/tfdeploy,2017-03-30 10:51:26.000000,2.0,104.0,104.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
817,TextBox,RUCAIBox/TextBox,,nlp,https://github.com/RUCAIBox/TextBox,https://github.com/RUCAIBox/TextBox,MIT,2020-11-08 07:35:46.000000,2021-10-21 13:46:25.000000,2021-10-21 13:46:25.000000,50,3.0,12.0,313.0,,TextBox is an open-source library for building text generation system.,9.0,15,True,2021-04-15 13:39:28.000000,0.2.1,10.0,textbox,,,,,5.0,5.0,https://pypi.org/project/textbox,2021-04-15 09:35:06.000000,,37.0,37.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
818,sk-dist,Ibotta/sk-dist,,distributed-ml,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000000,2021-07-07 00:44:10.000000,2021-07-07 00:44:07.000000,47,7.0,10.0,270.0,58.0,Distributed scikit-learn meta-estimators in PySpark.,7.0,15,False,2020-05-14 22:20:14.000000,0.1.9,12.0,sk-dist,,,,"['sklearn', 'spark']",10.0,8.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000000,2.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
819,ExplainX.ai,explainX/explainx,,interpretability,https://github.com/explainX/explainx,https://github.com/explainX/explainx,MIT,2020-06-16 14:27:15.000000,2021-02-07 11:06:21.000000,2021-02-02 09:03:57.000000,37,10.0,17.0,234.0,184.0,Explainable AI framework for data scientists. Explain & debug any blackbox machine learning model with a single line..,4.0,15,False,2021-02-07 11:06:21.000000,2.407,56.0,explainx,,,,,,,https://pypi.org/project/explainx,2021-02-04 16:44:24.000000,,889.0,889.0,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
820,NeuralQA,victordibia/neuralqa,,nlp,https://github.com/victordibia/neuralqa,https://github.com/victordibia/neuralqa,MIT,2020-05-19 03:55:56.000000,2021-10-06 21:16:37.000000,2020-12-16 17:41:37.000000,30,31.0,8.0,211.0,312.0,NeuralQA: A Usable Library for Question Answering on Large Datasets with BERT.,3.0,15,False,,,27.0,neuralqa,,,,,2.0,2.0,https://pypi.org/project/neuralqa,2020-09-18 17:54:50.000000,,68.0,68.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
821,steppy,minerva-ml/steppy,,ml-experiments,https://github.com/minerva-ml/steppy,https://github.com/minerva-ml/steppy,MIT,2018-01-15 09:40:49.000000,2018-11-23 09:49:59.000000,2018-11-23 09:47:34.000000,33,16.0,50.0,130.0,69.0,"Lightweight, Python library for fast and reproducible experimentation.",5.0,15,False,2018-11-23 09:49:59.000000,0.1.16,16.0,steppy,,,,,46.0,41.0,https://pypi.org/project/steppy,2018-11-23 09:49:59.000000,5.0,14.0,14.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
822,celer,mathurinm/celer,,sklearn-utils,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000000,2021-10-05 16:06:59.000000,2021-10-05 13:56:58.000000,22,16.0,54.0,125.0,,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",9.0,15,False,2020-10-12 12:26:09.000000,0.5.1,10.0,celer,,,,['sklearn'],8.0,8.0,https://pypi.org/project/celer,2020-12-09 13:19:10.000000,,204.0,204.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
823,dabl,amueller/dabl,,sklearn-utils,https://github.com/amueller/dabl,https://github.com/amueller/dabl,BSD-3-Clause,2020-01-30 18:26:49.000000,2021-07-09 20:34:09.000000,2021-07-09 18:47:52.000000,9,1.0,,110.0,,Data Analysis Baseline Library.,21.0,15,False,2021-07-09 19:20:43.000000,0.2.2,12.0,dabl,,,,['sklearn'],,,https://pypi.org/project/dabl,2021-07-09 19:20:43.000000,,1845.0,1845.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
824,featurewiz,AutoViML/featurewiz,,hyperopt,https://github.com/AutoViML/featurewiz,https://github.com/AutoViML/featurewiz,Apache-2.0,2020-11-29 16:46:16.000000,2021-07-13 12:15:03.000000,2021-07-08 21:39:56.000000,27,5.0,1.0,82.0,,Use advanced feature engineering strategies and select the best features from your data set fast with a single line of..,2.0,15,False,2021-07-08 21:40:45.000000,0.0.42,42.0,featurewiz,,,,,3.0,3.0,https://pypi.org/project/featurewiz,2021-07-08 21:40:45.000000,,1789.0,1789.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
825,OpenNRE,thunlp/OpenNRE,,nlp,https://github.com/thunlp/OpenNRE,https://github.com/thunlp/OpenNRE,MIT,2017-02-26 07:37:12.000000,2021-06-21 10:38:53.000000,2021-05-31 02:53:22.000000,876,21.0,315.0,3336.0,158.0,An Open-Source Package for Neural Relation Extraction (NRE).,9.0,14,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
826,OpenKE,thunlp/OpenKE,,graph,https://github.com/thunlp/OpenKE,https://github.com/thunlp/OpenKE,MIT,2017-10-08 11:20:23.000000,2021-09-29 09:46:39.000000,2021-04-06 08:24:50.000000,819,68.0,300.0,2748.0,97.0,An Open-Source Package for Knowledge Embedding (KE).,10.0,14,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
827,Euler,alibaba/euler,,graph,https://github.com/alibaba/euler,https://github.com/alibaba/euler,Apache-2.0,2019-01-10 06:32:32.000000,2021-04-19 11:30:28.000000,2020-07-29 05:53:01.000000,529,213.0,102.0,2679.0,8.0,A distributed graph deep learning framework.,5.0,14,False,2020-07-07 02:24:18.000000,2.0.0,2.0,euler-gl,,,,['tensorflow'],,,https://pypi.org/project/euler-gl,2019-04-10 01:53:45.000000,,8.0,8.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
828,GraphSAGE,williamleif/GraphSAGE,,graph,https://github.com/williamleif/GraphSAGE,https://github.com/williamleif/GraphSAGE,MIT,2017-05-29 15:36:22.000000,2021-08-25 15:01:46.000000,2018-09-19 19:27:00.000000,698,96.0,59.0,2511.0,59.0,Representation learning on large graphs using stochastic graph convolutions.,9.0,14,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
829,ZhuSuan,thu-ml/zhusuan,,probabilistics,https://github.com/thu-ml/zhusuan,https://github.com/thu-ml/zhusuan,MIT,2016-07-18 13:31:38.000000,2020-01-09 14:51:27.000000,2019-08-05 10:00:04.000000,399,8.0,53.0,2081.0,439.0,"A probabilistic programming library for Bayesian deep learning, generative models, based on Tensorflow.",20.0,14,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
830,riko,nerevu/riko,,data-pipelines,https://github.com/nerevu/riko,https://github.com/nerevu/riko,MIT,2016-06-02 12:22:51.000000,2020-08-14 18:29:28.000000,,72,22.0,,1552.0,,A Python stream processing engine modeled after Yahoo! Pipes.,14.0,14,False,2020-08-14 18:29:28.000000,0.66.0,58.0,riko,,,,,1.0,,https://pypi.org/project/riko,2020-08-14 18:29:28.000000,1.0,21.0,21.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
831,keepsake,replicate/keepsake,,ml-experiments,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000000,2021-10-20 23:22:06.000000,2021-05-07 00:33:52.000000,56,123.0,64.0,1518.0,,Version control for machine learning.,16.0,14,True,2021-03-11 21:15:01.000000,0.4.2,7.0,keepsake,,,,,,,https://pypi.org/project/keepsake,2021-03-11 21:15:01.000000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
832,OpenNE,thunlp/OpenNE,,graph,https://github.com/thunlp/OpenNE,https://github.com/thunlp/OpenNE,MIT,2017-10-08 04:58:20.000000,2021-09-15 14:38:30.000000,2019-08-12 10:56:27.000000,463,50.0,94.0,1511.0,98.0,An Open-Source Package for Network Embedding (NE).,10.0,14,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
833,torchsde,google-research/torchsde,,pytorch-utils,https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000000,2021-07-26 13:59:41.000000,2021-07-26 13:59:38.000000,91,7.0,34.0,850.0,157.0,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,1.0,14,True,2021-01-05 18:31:38.000000,0.2.4,4.0,,,,,['pytorch'],8.0,8.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
