,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,trending,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
693,NLP Architect,IntelLabs/nlp-architect,nlp,,https://github.com/IntelLabs/nlp-architect,https://github.com/IntelLabs/nlp-architect,Apache-2.0,2018-05-17 21:00:13.000,2022-11-07 16:21:47.000000,2022-11-07 16:21:47,957.0,2.0,454,169.0,120.0,22.0,112.0,2883,A model library for exploring state-of-the-art deep learning topologies and techniques for optimizing Natural Language..,38.0,20,True,2020-11-17 12:32:37.000,0.5.5.1,13.0,nlp-architect,,,,,8.0,8.0,https://pypi.org/project/nlp-architect,2020-04-12 11:34:38.000,,115.0,115.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
694,image-match,ProvenanceLabs/image-match,image,,https://github.com/rhsimplex/image-match,https://github.com/rhsimplex/image-match,Apache-2.0,2016-03-08 18:16:45.000,2022-12-06 11:29:04.000000,2022-12-06 11:29:04,406.0,1.0,398,100.0,54.0,64.0,48.0,2830,Quickly search over billions of images.,19.0,20,True,2017-02-13 14:54:48.000,1.1.2,10.0,image_match,,,,,4.0,,https://pypi.org/project/image_match,2017-02-13 14:54:48.000,4.0,534.0,534.0,,,,,,,,3.0,,,,,,,,,,,rhsimplex/image-match,,,,,,,,,
695,opyrator,ml-tooling/opyrator,others,,https://github.com/ml-tooling/opyrator,https://github.com/ml-tooling/opyrator,MIT,2021-04-06 08:09:06.000,2022-12-08 08:16:42.000000,2021-05-06 12:10:38,127.0,,131,48.0,33.0,2.0,29.0,2765,"Turns your machine learning code into microservices with web API, interactive GUI, and more.",4.0,20,False,2021-05-04 18:48:03.000,0.0.12,11.0,opyrator,conda-forge/opyrator,,,,42.0,42.0,https://pypi.org/project/opyrator,2021-05-04 18:48:03.000,,220.0,289.0,https://anaconda.org/conda-forge/opyrator,2022-01-08 18:03:03.967,839.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
696,lore,instacart/lore,ml-experiments,,https://github.com/instacart/lore,https://github.com/instacart/lore,MIT,2017-10-19 21:51:45.000,2022-09-27 19:41:48.000000,2022-09-27 19:41:48,274.0,,128,102.0,149.0,26.0,19.0,1543,Lore makes machine learning approachable for Software Engineers and maintainable for Machine Learning Researchers.,27.0,20,True,2022-02-02 23:30:10.000,0.8.5,232.0,lore,,,,,21.0,20.0,https://pypi.org/project/lore,2022-02-02 23:30:10.000,1.0,677.0,677.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
697,ThunderSVM,Xtra-Computing/thundersvm,ml-frameworks,,https://github.com/Xtra-Computing/thundersvm,https://github.com/Xtra-Computing/thundersvm,Apache-2.0,2014-12-11 04:24:04.000,2022-04-09 02:38:13.000000,2022-04-09 02:38:13,904.0,,200,53.0,51.0,61.0,148.0,1447,ThunderSVM: A Fast SVM Library on GPUs and CPUs.,34.0,20,True,2020-03-13 12:36:30.000,0.3.12,9.0,thundersvm,,,,,,,https://pypi.org/project/thundersvm,2020-03-13 12:36:30.000,,320.0,354.0,,,,,,,,3.0,2547.0,,,,,,,,,,,,,,,,,,,
698,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,101,39.0,13.0,14.0,9.0,1255,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,20,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,,67.0,67.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,,1900.0,1900.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
699,benchmark_VAE,clementchadebec/benchmark_VAE,others,,https://github.com/clementchadebec/benchmark_VAE,https://github.com/clementchadebec/benchmark_VAE,Apache-2.0,2021-10-02 16:26:24.000,2023-01-05 09:08:42.000000,2023-01-05 09:08:42,338.0,6.0,96,14.0,39.0,7.0,23.0,1133,Unifying Variational Autoencoder (VAE) implementations in Pytorch (NeurIPS 2022).,7.0,20,True,2022-10-19 12:00:33.174,0.0.9,9.0,pythae,,,,['pytorch'],3.0,3.0,https://pypi.org/project/pythae,2022-07-05 08:11:05.000,,268.0,268.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
700,jraph,deepmind/jraph,graph,,https://github.com/deepmind/jraph,https://github.com/deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2022-08-31 13:14:24.000000,2022-08-31 13:13:15,103.0,,66,35.0,12.0,15.0,26.0,1089,A Graph Neural Network Library in Jax.,17.0,20,True,2022-08-12 15:24:20.000,0.0.6.de0,5.0,jraph,conda-forge/jraph,,,['jax'],49.0,47.0,https://pypi.org/project/jraph,2022-06-06 13:33:22.000,2.0,1753.0,1841.0,https://anaconda.org/conda-forge/jraph,2021-10-31 19:30:27.109,1327.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
701,DiCE,interpretml/DiCE,interpretability,,https://github.com/interpretml/DiCE,https://github.com/interpretml/DiCE,MIT,2019-05-02 09:51:02.000,2022-12-21 20:56:11.000000,2022-12-12 10:34:15,590.0,8.0,141,17.0,205.0,52.0,88.0,980,Generate Diverse Counterfactual Explanations for any machine learning model.,16.0,20,True,2022-10-19 11:30:46.000,0.9,10.0,dice-ml,,,,"['tensorflow', 'pytorch']",4.0,,https://pypi.org/project/dice-ml,2022-06-02 13:40:03.000,4.0,30695.0,30695.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
702,PFRL,pfnet/pfrl,reinforcement-learning,,https://github.com/pfnet/pfrl,https://github.com/pfnet/pfrl,MIT,2020-06-24 09:31:50.000,2022-09-21 12:53:05.000000,2022-09-21 12:53:05,410.0,,129,100.0,112.0,27.0,40.0,963,PFRL: a PyTorch-based deep reinforcement learning library.,18.0,20,True,2021-07-07 02:43:23.000,0.3.0,5.0,pfrl,,,,,69.0,68.0,https://pypi.org/project/pfrl,2021-07-07 02:48:20.000,1.0,606.0,606.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
703,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-12-08 11:42:52.000000,2021-08-06 08:18:46,282.0,,140,15.0,24.0,57.0,68.0,828,PyTorch to Keras model convertor.,13.0,20,False,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,,64.0,63.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000,1.0,399.0,399.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
704,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,188,34.0,15.0,18.0,22.0,785,TensorFlow implementation of an arbitrary order Factorization Machine.,10.0,20,True,2022-01-17 20:35:57.000,1.0.2,3.0,tffm,,,,['tensorflow'],12.0,11.0,https://pypi.org/project/tffm,2022-01-17 20:35:57.000,1.0,1461.0,1461.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
705,nnAudio,KinWaiCheuk/nnAudio,audio,,https://github.com/KinWaiCheuk/nnAudio,https://github.com/KinWaiCheuk/nnAudio,MIT,2019-09-02 04:31:14.000,2022-10-09 13:39:00.000000,2022-10-09 13:38:49,282.0,1.0,75,19.0,66.0,12.0,41.0,769,Audio processing by using pytorch 1D convolution network.,13.0,20,True,2022-10-09 13:50:13.300,0.3.2,39.0,nnAudio,,,,,77.0,76.0,https://pypi.org/project/nnAudio,2021-12-24 09:38:22.000,1.0,1953.0,1953.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
706,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000,2022-06-06 22:38:33.000000,2022-06-06 22:38:33,57.0,,68,6.0,5.0,4.0,20.0,745,scikit-learn cross validators for iterative stratification of multilabel data.,7.0,20,True,2021-10-03 18:49:49.000,0.1.7,6.0,iterative-stratification,,,,['sklearn'],271.0,261.0,https://pypi.org/project/iterative-stratification,2021-10-03 18:49:49.000,10.0,36630.0,36630.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
707,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2022-10-01 22:21:58.000000,2022-10-01 22:21:50,400.0,,214,29.0,37.0,38.0,20.0,744,An open source python library for scalable Bayesian optimisation.,13.0,20,True,2022-10-01 22:28:00.848,0.1.7,10.0,dragonfly-opt,,,,,2.0,,https://pypi.org/project/dragonfly-opt,2020-07-03 18:05:12.000,2.0,36257.0,36257.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
708,sklearn-deap,rsteca/sklearn-deap,hyperopt,,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000,2022-12-29 13:21:52.000000,2021-07-30 15:06:27,104.0,,122,30.0,27.0,21.0,34.0,709,Use evolutionary algorithms instead of gridsearch in scikit-learn.,22.0,20,False,2021-07-30 15:13:54.000,0.3.0,14.0,sklearn-deap,,,,['sklearn'],40.0,38.0,https://pypi.org/project/sklearn-deap,2021-07-30 15:13:54.000,2.0,607.0,607.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
709,NeoML,neoml-lib/neoml,ml-frameworks,,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000,2022-12-30 11:47:13.000000,2022-12-28 17:38:44,825.0,39.0,112,30.0,719.0,29.0,49.0,705,Machine learning framework for both deep learning and traditional algorithms.,33.0,20,True,2022-09-07 14:55:47.749,2.0.92,8.0,neoml,,,,,,,https://pypi.org/project/neoml,2022-05-31 17:55:38.000,,139.0,139.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
710,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2022-12-27 15:34:10.000000,2020-04-25 18:37:42,198.0,,96,24.0,48.0,19.0,35.0,697,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,20,False,2019-08-08 01:24:38.000,0.0.9,9.0,matrixprofile-ts,,,,,20.0,20.0,https://pypi.org/project/matrixprofile-ts,2019-08-08 01:24:38.000,,1027.0,1027.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
711,finetune,IndicoDataSolutions/finetune,nlp,,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000,2022-12-19 15:32:12.000000,2022-06-16 10:06:33,1489.0,,72,34.0,605.0,23.0,117.0,665,Scikit-learn style model finetuning for NLP.,19.0,20,True,2020-01-10 22:42:24.000,0.8.6,38.0,finetune,,,,"['tensorflow', 'sklearn']",11.0,9.0,https://pypi.org/project/finetune,2021-12-20 14:14:00.000,2.0,142.0,142.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
712,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2022-12-21 04:49:33.000000,2022-12-21 04:49:33,276.0,12.0,48,22.0,41.0,5.0,12.0,597,EvoJAX: Hardware-accelerated Neuroevolution.,12.0,20,True,2022-10-05 05:02:01.602,0.2.15,21.0,evojax,conda-forge/evojax,,,['jax'],2.0,2.0,https://pypi.org/project/evojax,2022-06-15 05:15:21.000,,443.0,1566.0,https://anaconda.org/conda-forge/evojax,2022-10-05 08:26:30.971,12354.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
713,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2023-01-04 14:45:37.000000,2022-10-06 13:01:52,803.0,,34,14.0,15.0,,19.0,547,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,20,True,2022-09-09 15:00:41.386,3.1.2,26.0,opytimizer,,,,,10.0,10.0,https://pypi.org/project/opytimizer,2022-05-04 20:51:15.000,,1626.0,1626.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
714,random-forest-importances,parrt/random-forest-importances,interpretability,,https://github.com/parrt/random-forest-importances,https://github.com/parrt/random-forest-importances,MIT,2018-03-22 19:20:13.000,2021-01-30 21:50:08.000000,2021-01-30 21:50:02,249.0,,122,22.0,18.0,8.0,29.0,537,Code to compute permutation and drop-column importances in Python scikit-learn models.,14.0,20,False,2021-01-28 23:23:17.000,1.3.7,22.0,rfpimp,,,,['sklearn'],5.0,,https://pypi.org/project/rfpimp,2021-01-28 23:19:33.000,5.0,40238.0,40238.0,,,,,,,,3.0,,,,,,,,,,,,,-2.0,,,,,,,
715,pyhsmm,mattjj/pyhsmm,probabilistics,,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000,2022-10-26 08:37:57.000000,2020-08-24 17:03:59,1426.0,,163,56.0,20.0,39.0,60.0,527,Bayesian inference in HSMMs and HMMs.,13.0,20,False,2017-05-10 17:14:37.000,0.1.7,8.0,pyhsmm,,,,,30.0,25.0,https://pypi.org/project/pyhsmm,2017-05-10 17:14:37.000,5.0,50.0,50.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
716,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2022-12-15 10:05:41.000000,2022-12-12 16:42:53,858.0,1.0,90,42.0,59.0,41.0,21.0,512,Bias and Fairness Audit Toolkit.,17.0,20,True,2020-12-16 11:48:14.000,0.42.0,16.0,aequitas,,,,,127.0,121.0,https://pypi.org/project/aequitas,2020-12-16 11:48:14.000,6.0,922.0,922.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
717,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,MPL-2.0,2022-01-04 10:29:46.000,2022-12-27 13:55:41.000000,2022-12-27 13:55:40,448.0,155.0,25,8.0,6.0,32.0,102.0,457,An open-source ML workflow orchestration system designed for reproducibility and collaboration.,6.0,20,True,2022-12-06 14:42:01.000,0.0.14,96.0,dstack,,,,,,,https://pypi.org/project/dstack,2022-06-29 12:25:08.000,,340.0,340.0,,,,,,,,3.0,,,,,,,,,,,,,-2.0,,,,,,,
718,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2021-02-24 14:21:28.000000,2019-10-22 07:18:40,362.0,,91,29.0,11.0,35.0,8.0,438,A python library for Bayesian time series modeling.,6.0,20,False,2016-11-06 01:43:35.000,0.1.1,13.0,pydlm,,,,,29.0,27.0,https://pypi.org/project/pydlm,2018-12-19 10:27:54.000,2.0,37323.0,37323.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
719,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2021-01-13 23:05:23.000000,2020-06-10 01:07:39,253.0,,91,21.0,52.0,24.0,18.0,415,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,4.0,20,False,2020-06-10 01:53:55.000,0.4.3,7.0,rrcf,,,,,44.0,42.0,https://pypi.org/project/rrcf,2020-06-10 01:53:55.000,2.0,6356.0,6356.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
720,tick,X-DataInitiative/tick,time-series-data,,https://github.com/X-DataInitiative/tick,https://github.com/X-DataInitiative/tick,BSD-3-Clause,2016-12-01 10:59:08.000,2022-12-22 22:25:40.000000,2022-12-15 13:45:47,415.0,2.0,87,34.0,272.0,63.0,170.0,410,"Module for statistical learning, with a particular emphasis on time-dependent modelling.",17.0,20,True,2019-09-11 11:25:15.000,0.6,23.0,tick,,,,,68.0,67.0,https://pypi.org/project/tick,2020-05-24 22:01:17.000,1.0,1073.0,1076.0,,,,,,,,3.0,235.0,,,,,,,,,,,,,,,,,,,
721,happy-transformer,EricFillion/happy-transformer,nlp,,https://github.com/EricFillion/happy-transformer,https://github.com/EricFillion/happy-transformer,Apache-2.0,2019-10-06 22:02:12.000,2022-12-15 03:00:15.000000,2022-10-31 15:00:35,982.0,2.0,47,7.0,199.0,19.0,93.0,377,A package built on top of Hugging Faces transformers library that makes it easy to utilize state-of-the-art NLP models.,14.0,20,True,2022-02-06 06:58:53.000,2.4.1,39.0,happytransformer,,,,['huggingface'],108.0,106.0,https://pypi.org/project/happytransformer,2022-02-06 06:54:52.000,2.0,4240.0,4240.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
722,small-text,webis-de/small-text,nlp,,https://github.com/webis-de/small-text,https://github.com/webis-de/small-text,MIT,2021-05-24 08:06:41.000,2023-01-02 20:33:46.000000,2022-11-27 22:59:46,346.0,19.0,40,26.0,1.0,6.0,18.0,376,Active Learning for Text Classification in Python.,2.0,20,True,2022-10-14 20:42:35.000,1.1.1,15.0,small-text,conda-forge/small-text,,,"['sklearn', 'pytorch']",15.0,15.0,https://pypi.org/project/small-text,2022-06-14 12:48:38.000,,231.0,472.0,https://anaconda.org/conda-forge/small-text,2022-10-14 20:56:34.839,1448.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
723,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,46,10.0,37.0,27.0,37.0,329,Data imputations library to preprocess datasets with missing data.,11.0,20,False,2019-04-29 02:31:32.000,0.0.8,8.0,impyute,,,,,165.0,162.0,https://pypi.org/project/impyute,2019-04-29 02:31:32.000,3.0,4908.0,4908.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
724,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2021-07-07 00:44:10.000000,2021-07-07 00:44:07,58.0,,49,25.0,38.0,7.0,10.0,282,Distributed scikit-learn meta-estimators in PySpark.,7.0,20,False,2020-05-14 22:20:14.000,0.1.9,12.0,sk-dist,,,,"['sklearn', 'spark']",16.0,14.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000,2.0,190240.0,190240.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
725,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/deepmind/launchpad,https://github.com/deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2022-12-12 12:17:19.000000,2022-12-12 12:16:32,331.0,9.0,24,16.0,3.0,8.0,19.0,279,Launchpad is a library that simplifies writing distributed programs and seamlessly launching them on a range of..,22.0,20,False,2022-04-28 06:23:38.000,0.5.2,9.0,dm-launchpad,,,,['tensorflow'],32.0,32.0,https://pypi.org/project/dm-launchpad,2022-04-28 06:23:38.000,,2260.0,2260.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
726,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,https://github.com/maximtrp/scikit-posthocs,https://github.com/maximtrp/scikit-posthocs,MIT,2017-06-22 19:41:37.000,2022-08-21 20:24:17.000000,2022-08-21 20:24:17,487.0,,30,6.0,9.0,6.0,41.0,264,Multiple Pairwise Comparisons (Post Hoc) Tests in Python.,10.0,20,False,2022-05-07 07:58:05.000,0.7.0,22.0,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],21.0,,https://pypi.org/project/scikit-posthocs,2022-05-07 07:58:05.000,21.0,36282.0,41855.0,https://anaconda.org/conda-forge/scikit-posthocs,2022-05-08 18:15:36.676,150493.0,,,,,3.0,25.0,,,,,,,,,,,,,,,,,,,
727,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2023-01-05 15:16:45.000000,2023-01-05 14:42:45,302.0,31.0,64,22.0,306.0,19.0,44.0,243,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,30.0,20,False,2022-06-03 15:51:13.000,0.2.0,12.0,pipeline-dp,,,,,,,https://pypi.org/project/pipeline-dp,2022-06-03 15:53:33.000,,155.0,155.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
728,pymdp,infer-actively/pymdp,others,,https://github.com/infer-actively/pymdp,https://github.com/infer-actively/pymdp,MIT,2019-11-27 19:03:35.000,2022-12-15 09:59:47.000000,2022-12-08 15:21:50,657.0,11.0,36,24.0,70.0,12.0,18.0,237,A Python implementation of active inference for Markov Decision Processes.,12.0,20,False,2022-12-08 15:31:56.000,0.0.7,7.0,inferactively-pymdp,,,,,5.0,5.0,https://pypi.org/project/inferactively-pymdp,2022-04-25 20:52:24.000,,253.0,253.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
729,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12,153.0,,30,9.0,4.0,21.0,28.0,230,Yet another Python binding for fastText.,4.0,20,False,2018-12-08 15:32:09.000,0.4.6,13.0,pyfasttext,,,,,280.0,267.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000,13.0,3668.0,3673.0,,,,,,,,3.0,350.0,,,,,,,,,,,,,,,,,,,
730,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2023-01-03 09:09:17.000000,2023-01-03 09:09:16,557.0,7.0,32,21.0,610.0,21.0,125.0,217,Highly optimized inference engine for Binarized Neural Networks.,18.0,20,False,2022-08-25 08:27:32.000,0.8.0,17.0,larq-compute-engine,,,,,6.0,6.0,https://pypi.org/project/larq-compute-engine,2022-04-25 13:14:34.000,,408.0,431.0,,,,,,,,3.0,809.0,,,,,,,,,,,,,,,,,,,
731,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/IBCNServices/pyRDF2Vec,https://github.com/IBCNServices/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2023-01-02 07:30:17.000000,2022-09-02 12:52:20,1313.0,,38,14.0,101.0,12.0,56.0,173,Python Implementation and Extension of RDF2Vec.,6.0,20,False,2021-06-09 10:56:14.000,0.2.3,11.0,pyrdf2vec,,,,,23.0,23.0,https://pypi.org/project/pyrdf2vec,2021-06-09 10:56:14.000,,659.0,659.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
732,nvidia-ml-py3,nicolargo/nvidia-ml-py3,gpu-utilities,,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000,2021-07-24 06:21:40.748000,2019-03-06 20:41:09,5.0,,49,4.0,1.0,2.0,,95,Python 3 Bindings for the NVIDIA Management Library.,2.0,20,False,2017-06-03 07:43:46.000,7.352.0,1.0,nvidia-ml-py3,anaconda/nvidia-ml,,,,6890.0,6757.0,https://pypi.org/project/nvidia-ml-py3,2017-06-03 07:43:46.000,133.0,898223.0,898251.0,https://anaconda.org/anaconda/nvidia-ml,2021-07-24 06:21:40.748,506.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
733,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2022-11-23 13:29:32.000000,2022-03-07 12:59:53,46.0,,1871,147.0,80.0,203.0,281.0,10281,End-to-End Object Detection with Transformers.,25.0,19,True,2020-06-29 16:41:01.000,0.2,1.0,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
734,DeepMind Lab,deepmind/lab,reinforcement-learning,,https://github.com/deepmind/lab,https://github.com/deepmind/lab,,2016-11-30 13:41:26.000,2023-01-04 15:38:37.000000,2023-01-04 15:19:06,509.0,15.0,1370,473.0,21.0,59.0,165.0,6789,A customisable 3D platform for agent-based AI research.,9.0,19,False,2020-12-07 11:26:33.000,release-2020-12-07,8.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
735,SerpentAI,SerpentAI/SerpentAI,reinforcement-learning,,https://github.com/SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,MIT,2017-04-16 21:48:39.000,2022-11-07 01:59:31.000000,2020-05-22 22:34:09,250.0,,736,334.0,58.0,2.0,,6395,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!.,7.0,19,False,2018-02-17 00:12:46.000,2018.1.2,18.0,SerpentAI,,,,,,,https://pypi.org/project/SerpentAI,2018-02-17 00:12:46.000,,69.0,76.0,,,,,,,,3.0,236.0,,,,,,,,,,,,,,,,,,,
736,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2023-01-03 22:17:16.000000,2023-01-03 22:09:45,183.0,1.0,1068,98.0,42.0,331.0,269.0,5344,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,28.0,19,True,,,1.0,pyslowfast,,,,['pytorch'],10.0,10.0,https://pypi.org/project/pyslowfast,2020-01-15 23:51:07.000,,11.0,11.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
737,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2022-12-21 23:38:02.000000,2020-02-09 21:03:48,299.0,,401,109.0,83.0,67.0,48.0,2814,Deep recommender models using PyTorch.,11.0,19,False,2019-09-08 10:19:53.000,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,,,120.0,https://anaconda.org/maciejkula/spotlight,2018-05-27 18:32:12.235,8069.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
