,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,updated_github_id,apt_id,yum_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,bitbucket_id
819,madgrad,facebookresearch/madgrad,,pytorch-utils,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000000,2021-08-20 18:31:57.000000,2021-08-20 18:31:57.000000,51,2.0,7.0,750.0,,MADGRAD Optimization Method.,1.0,15,True,,,2.0,madgrad,,['pytorch'],,3927.0,18.0,18.0,https://pypi.org/project/madgrad,2021-04-01 13:54:29.000000,,3927.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
820,Translate,pytorch/translate,,nlp,https://github.com/pytorch/translate,https://github.com/pytorch/translate,BSD-3-Clause,2018-04-24 16:44:04.000000,2021-10-06 18:21:48.000000,2021-10-06 18:21:42.000000,171,66.0,27.0,717.0,810.0,Translate - a PyTorch Language Library.,87.0,15,True,,,1.0,pytorch-translate,,['pytorch'],,6.0,,,https://pypi.org/project/pytorch-translate,2018-05-01 19:59:40.000000,,6.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
821,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,,hyperopt,https://github.com/HunterMcGushion/hyperparameter_hunter,https://github.com/HunterMcGushion/hyperparameter_hunter,MIT,2018-06-01 23:17:00.000000,2021-01-20 03:52:41.000000,2021-01-20 03:52:40.000000,87,37.0,84.0,678.0,1096.0,Easy hyperparameter optimization and automatic result saving across machine learning algorithms and libraries.,4.0,15,True,2019-08-06 09:09:45.000000,3.0.0,16.0,hyperparameter-hunter,,,329.0,67.0,2.0,,https://pypi.org/project/hyperparameter-hunter,2019-08-06 08:52:20.000000,2.0,59.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
822,Anchor,marcotcr/anchor,,interpretability,https://github.com/marcotcr/anchor,https://github.com/marcotcr/anchor,BSD-2-Clause,2018-02-02 23:38:50.000000,2021-11-17 21:38:50.000000,2021-11-17 21:38:50.000000,93,18.0,50.0,674.0,45.0,Code for High-Precision Model-Agnostic Explanations paper.,10.0,15,True,,,8.0,anchor_exp,,,,962.0,,,https://pypi.org/project/anchor_exp,2020-06-26 20:56:50.000000,,962.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
823,NeoML,neoml-lib/neoml,,ml-frameworks,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000000,2021-11-27 15:33:04.000000,2021-11-27 15:33:03.000000,98,28.0,22.0,656.0,481.0,Machine learning framework for both deep learning and traditional algorithms.,24.0,15,True,2021-06-22 05:25:53.000000,NeoML-master_2.0.5.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
824,FlashTorch,MisaOgura/flashtorch,,interpretability,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000000,2021-06-30 12:46:02.000000,2021-04-27 11:10:20.000000,75,10.0,22.0,633.0,127.0,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,15,True,2020-05-29 14:39:38.000000,0.1.3,12.0,flashtorch,,['pytorch'],,180.0,7.0,7.0,https://pypi.org/project/flashtorch,2020-05-29 14:38:32.000000,,180.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
825,atspy,firmai/atspy,,time-series-data,https://github.com/firmai/atspy,https://github.com/firmai/atspy,MIT,2020-01-28 05:00:10.000000,2021-08-30 13:03:29.000000,2021-08-30 13:03:29.000000,77,18.0,2.0,395.0,98.0,AtsPy: Automated Time Series Models in Python (by @firmai).,5.0,15,True,2020-11-12 16:10:48.000000,zen,39.0,atspy,,,,866.0,3.0,3.0,https://pypi.org/project/atspy,2020-04-24 18:16:15.000000,,866.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
826,tfdeploy,riga/tfdeploy,,model-serialisation,https://github.com/riga/tfdeploy,https://github.com/riga/tfdeploy,BSD-3-Clause,2016-03-07 13:08:21.000000,2021-01-08 09:52:54.000000,2021-01-08 09:52:49.000000,38,11.0,23.0,345.0,170.0,Deploy tensorflow graphs for fast evaluation and export to tensorflow-less environments running numpy.,4.0,15,True,2017-03-30 10:51:26.000000,0.4.2,22.0,tfdeploy,,['tensorflow'],,41.0,2.0,,https://pypi.org/project/tfdeploy,2017-03-30 10:51:26.000000,2.0,41.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
827,TextBox,RUCAIBox/TextBox,,nlp,https://github.com/RUCAIBox/TextBox,https://github.com/RUCAIBox/TextBox,MIT,2020-11-08 07:35:46.000000,2021-12-01 01:14:03.000000,2021-12-01 01:14:02.000000,53,4.0,13.0,319.0,,TextBox is an open-source library for building text generation system.,11.0,15,True,2021-04-15 13:39:28.000000,0.2.1,10.0,textbox,,,,49.0,5.0,5.0,https://pypi.org/project/textbox,2021-04-15 09:35:06.000000,,49.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
828,data-describe,data-describe/data-describe,,data-viz,https://github.com/data-describe/data-describe,https://github.com/data-describe/data-describe,Apache-2.0,2020-05-04 17:58:14.000000,2021-11-30 05:04:57.000000,2021-11-19 06:05:15.000000,15,69.0,175.0,287.0,700.0,datadescribe: Pythonic EDA Accelerator for Data Science.,14.0,15,False,,,5.0,data-describe,,,,244.0,,,https://pypi.org/project/data-describe,2020-12-03 23:07:43.000000,,244.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
829,interpret-text,interpretml/interpret-text,,interpretability,https://github.com/interpretml/interpret-text,https://github.com/interpretml/interpret-text,MIT,2019-09-04 16:39:48.000000,2021-12-02 15:35:17.000000,2021-11-30 19:24:23.000000,53,55.0,16.0,285.0,144.0,A library that incorporates state-of-the-art explainers for text-based machine learning models and visualizes the..,17.0,15,False,2020-05-20 23:42:32.000000,0.1.2,3.0,interpret-text,,['jupyter'],,83.0,,,https://pypi.org/project/interpret-text,2020-05-20 23:42:32.000000,,83.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
830,ExplainX.ai,explainX/explainx,,interpretability,https://github.com/explainX/explainx,https://github.com/explainX/explainx,MIT,2020-06-16 14:27:15.000000,2021-02-07 11:06:21.000000,2021-02-02 09:03:57.000000,37,10.0,17.0,249.0,184.0,Explainable AI framework for data scientists. Explain & debug any blackbox machine learning model with a single line..,4.0,15,False,2021-02-07 11:06:21.000000,2.407,56.0,explainx,,,2.0,350.0,,,https://pypi.org/project/explainx,2021-02-04 16:44:24.000000,,350.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
831,Headliner,as-ideas/headliner,,nlp,https://github.com/as-ideas/headliner,https://github.com/as-ideas/headliner,MIT,2019-09-30 11:33:28.000000,2021-03-26 07:19:57.000000,2020-02-14 09:03:27.000000,40,1.0,13.0,229.0,276.0,Easy training and deployment of seq2seq models.,2.0,15,False,2020-01-24 09:06:29.000000,1.0.2,30.0,headliner,,,,111.0,4.0,3.0,https://pypi.org/project/headliner,2020-01-24 09:06:29.000000,1.0,111.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
832,NeuralQA,victordibia/neuralqa,,nlp,https://github.com/victordibia/neuralqa,https://github.com/victordibia/neuralqa,MIT,2020-05-19 03:55:56.000000,2021-11-10 19:59:22.000000,2020-12-16 17:41:37.000000,31,31.0,8.0,216.0,312.0,NeuralQA: A Usable Library for Question Answering on Large Datasets with BERT.,3.0,15,False,,,27.0,neuralqa,,,,68.0,2.0,2.0,https://pypi.org/project/neuralqa,2020-09-18 17:54:50.000000,,68.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
833,dabl,amueller/dabl,,sklearn-utils,https://github.com/amueller/dabl,https://github.com/amueller/dabl,BSD-3-Clause,2020-01-30 18:26:49.000000,2021-07-09 20:34:09.000000,2021-07-09 18:47:52.000000,9,1.0,,113.0,,Data Analysis Baseline Library.,21.0,15,False,2021-07-09 19:20:43.000000,0.2.2,12.0,dabl,,['sklearn'],,2016.0,,,https://pypi.org/project/dabl,2021-07-09 19:20:43.000000,,2016.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
834,OpenNRE,thunlp/OpenNRE,,nlp,https://github.com/thunlp/OpenNRE,https://github.com/thunlp/OpenNRE,MIT,2017-02-26 07:37:12.000000,2021-06-21 10:38:53.000000,2021-05-31 02:53:22.000000,894,21.0,315.0,3407.0,158.0,An Open-Source Package for Neural Relation Extraction (NRE).,9.0,14,True,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
835,Euler,alibaba/euler,,graph,https://github.com/alibaba/euler,https://github.com/alibaba/euler,Apache-2.0,2019-01-10 06:32:32.000000,2021-04-19 11:30:28.000000,2020-07-29 05:53:01.000000,536,213.0,102.0,2692.0,8.0,A distributed graph deep learning framework.,5.0,14,False,2020-07-07 02:24:18.000000,2.0.0,2.0,euler-gl,,['tensorflow'],,16.0,,,https://pypi.org/project/euler-gl,2019-04-10 01:53:45.000000,,16.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
836,ZhuSuan,thu-ml/zhusuan,,probabilistics,https://github.com/thu-ml/zhusuan,https://github.com/thu-ml/zhusuan,MIT,2016-07-18 13:31:38.000000,2020-01-09 14:51:27.000000,2019-08-05 10:00:04.000000,400,8.0,53.0,2087.0,439.0,"A probabilistic programming library for Bayesian deep learning, generative models, based on Tensorflow.",20.0,14,False,,,,,,['tensorflow'],,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
837,micrograd,karpathy/micrograd,,pytorch-utils,https://github.com/karpathy/micrograd,https://github.com/karpathy/micrograd,MIT,2020-04-13 04:31:18.000000,2021-06-24 12:28:13.000000,2020-04-18 19:15:25.000000,143,2.0,3.0,1834.0,24.0,A tiny scalar-valued autograd engine and a neural net library on top of it with PyTorch-like API.,2.0,14,False,2020-04-18 19:06:59.000000,0.1.0,1.0,micrograd,,['pytorch'],,32.0,4.0,4.0,https://pypi.org/project/micrograd,2020-04-18 19:06:59.000000,0.0,32.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
838,Torch-Struct,harvardnlp/pytorch-struct,,pytorch-utils,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000000,2021-11-15 13:42:41.000000,2021-11-04 18:34:31.000000,76,21.0,28.0,1003.0,268.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",13.0,14,True,2021-02-15 20:20:59.000000,0.5,2.0,,,['pytorch'],,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
839,AutoGL,THUMNLab/AutoGL,,graph,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000000,2021-12-02 07:08:42.000000,2021-11-23 02:46:46.000000,70,5.0,11.0,716.0,,An autoML framework & toolkit for machine learning on graphs.,9.0,14,True,2020-12-23 08:15:15.000000,0.1.1,2.0,auto-graph-learning,,['pytorch'],,41.0,,,https://pypi.org/project/auto-graph-learning,2020-12-23 08:05:25.000000,,41.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
840,cuSignal,rapidsai/cusignal,,gpu-utilities,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000000,2021-12-02 14:19:04.000000,2021-12-02 14:19:03.000000,79,15.0,110.0,549.0,,GPU accelerated signal processing.,36.0,14,True,2021-10-07 00:27:16.000000,21.10.00,10.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
841,PandaPy,firmai/pandapy,,data-containers,https://github.com/firmai/pandapy,https://github.com/firmai/pandapy,MIT,2020-01-15 18:21:23.000000,2021-10-20 11:36:04.000000,2021-10-20 11:36:04.000000,56,2.0,1.0,485.0,85.0,PandaPy has the speed of NumPy and the usability of Pandas 10x to 50x faster (by @firmai).,3.0,14,True,2020-11-12 16:12:54.000000,zen,22.0,pandapy,,['pandas'],,39.0,1.0,1.0,https://pypi.org/project/pandapy,2020-01-25 23:10:32.000000,,39.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
842,deltapy,firmai/deltapy,,tabular,https://github.com/firmai/deltapy,https://github.com/firmai/deltapy,MIT,2020-04-08 05:27:53.000000,2021-10-20 12:30:02.000000,2021-10-20 12:30:02.000000,39,1.0,1.0,383.0,40.0,DeltaPy - Tabular Data Augmentation (by @firmai).,4.0,14,True,2020-11-12 16:13:21.000000,zen,11.0,deltapy,,,,106.0,2.0,2.0,https://pypi.org/project/deltapy,2020-04-09 01:48:32.000000,,106.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
843,VizSeq,facebookresearch/vizseq,,nlp,https://github.com/facebookresearch/vizseq,https://github.com/facebookresearch/vizseq,MIT,2019-08-26 13:19:38.000000,2021-09-14 21:59:53.000000,2021-09-02 03:19:31.000000,42,7.0,9.0,368.0,,"An Analysis Toolkit for Natural Language Generation (Translation, Captioning, Summarization, etc.).",3.0,14,True,2020-08-07 01:13:52.000000,0.1.15,16.0,vizseq,,,,50.0,3.0,3.0,https://pypi.org/project/vizseq,2020-08-07 01:13:52.000000,,50.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
844,Adversary,airbnb/artificial-adversary,,adversarial,https://github.com/airbnb/artificial-adversary,https://github.com/airbnb/artificial-adversary,MIT,2018-08-08 04:42:11.000000,2018-10-14 05:34:44.000000,2018-08-29 15:31:30.000000,51,6.0,,360.0,15.0,Tool to generate adversarial text examples and test machine learning models against them.,5.0,14,False,2018-08-29 15:14:41.000000,1.1.1,3.0,Adversary,,,,42.0,6.0,6.0,https://pypi.org/project/Adversary,2018-08-29 15:14:41.000000,0.0,42.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
845,pykale,pykale/pykale,,others,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000000,2021-11-21 02:19:03.000000,2021-11-20 16:19:21.000000,35,10.0,61.0,310.0,,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,16.0,14,True,2021-10-13 22:01:16.000000,0.1.0rc4,8.0,pykale,,['pytorch'],,44.0,,,https://pypi.org/project/pykale,2021-10-13 22:02:19.000000,,44.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
846,TransferNLP,feedly/transfer-nlp,,nlp,https://github.com/feedly/transfer-nlp,https://github.com/feedly/transfer-nlp,MIT,2019-03-12 20:00:31.000000,2020-05-28 19:00:02.000000,2020-05-28 17:31:53.000000,18,4.0,20.0,287.0,465.0,NLP library designed for reproducible experimentation management.,7.0,14,False,2020-05-28 19:00:02.000000,0.1.6,8.0,transfer-nlp,,['pytorch'],,76.0,,,https://pypi.org/project/transfer-nlp,2020-05-28 19:00:02.000000,,76.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
847,tsaug,arundo/tsaug,,time-series-data,https://github.com/arundo/tsaug,https://github.com/arundo/tsaug,Apache-2.0,2019-09-27 00:38:05.000000,2020-04-17 02:55:58.000000,2020-04-17 02:46:38.000000,22,6.0,3.0,215.0,10.0,A Python package for time series augmentation.,4.0,14,False,2020-04-17 02:50:25.000000,0.2.1,4.0,tsaug,,,,490.0,,,https://pypi.org/project/tsaug,2020-04-17 02:50:25.000000,,490.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
848,ONNX-T5,abelriboulot/onnxt5,,nlp,https://github.com/abelriboulot/onnxt5,https://github.com/abelriboulot/onnxt5,Apache-2.0,2020-08-01 09:38:35.000000,2021-01-28 09:26:15.000000,2021-01-28 09:24:52.000000,23,6.0,8.0,185.0,74.0,"Summarization, translation, sentiment-analysis, text-generation and more at blazing speed using a T5 version..",3.0,14,False,2021-01-28 09:26:15.000000,0.1.8,11.0,onnxt5,,,,74.0,,,https://pypi.org/project/onnxt5,2021-01-28 09:26:15.000000,,74.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
849,TorchDrift,torchdrift/torchdrift,,pytorch-utils,https://github.com/TorchDrift/TorchDrift,https://github.com/TorchDrift/TorchDrift,Apache-2.0,2021-02-10 09:27:48.000000,2021-06-29 11:52:29.000000,2021-06-29 11:52:29.000000,5,2.0,4.0,182.0,33.0,Drift Detection for your PyTorch Models.,2.0,14,False,2021-03-08 12:21:48.000000,0.1.0,3.0,torchdrift,,['pytorch'],,112.0,12.0,12.0,https://pypi.org/project/torchdrift,2021-03-08 12:51:05.000000,,112.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
850,textvec,textvec/textvec,,nlp,https://github.com/textvec/textvec,https://github.com/textvec/textvec,MIT,2018-04-12 14:03:53.000000,2020-12-03 14:23:11.000000,2020-12-03 14:23:04.000000,21,3.0,6.0,178.0,70.0,Text vectorization tool to outperform TFIDF for classification tasks.,4.0,14,False,2019-09-12 07:41:04.000000,2.0,4.0,textvec,,['sklearn'],,44.0,4.0,4.0,https://pypi.org/project/textvec,2020-12-03 14:17:09.000000,,44.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
851,ipyexperiments,stas00/ipyexperiments,,gpu-utilities,https://github.com/stas00/ipyexperiments,https://github.com/stas00/ipyexperiments,Apache-2.0,2018-11-15 01:19:40.000000,2021-09-16 21:08:52.000000,2021-09-16 21:08:49.000000,10,,4.0,142.0,197.0,jupyter/ipython experiment containers for GPU and general RAM re-use.,3.0,14,False,2021-03-28 03:39:09.000000,0.1.26,23.0,ipyexperiments,,['jupyter'],,96.0,7.0,5.0,https://pypi.org/project/ipyexperiments,2021-03-28 03:39:09.000000,2.0,96.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
852,numerizer,jaidevd/numerizer,,nlp,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000000,2021-04-04 05:05:33.000000,2021-04-03 04:27:49.000000,8,2.0,4.0,131.0,17.0,A Python module to convert natural language numerics into ints and floats.,2.0,14,False,2021-04-03 04:33:45.000000,0.2.0,8.0,numerizer,,,,2197.0,14.0,14.0,https://pypi.org/project/numerizer,2021-04-03 04:33:45.000000,,2197.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
853,ModelChimp,ModelChimp/modelchimp,,ml-experiments,https://github.com/ModelChimp/modelchimp,https://github.com/ModelChimp/modelchimp,BSD-2-Clause,2018-11-05 08:39:03.000000,2021-12-02 03:57:15.000000,2021-08-01 07:11:57.000000,12,4.0,10.0,122.0,363.0,Experiment tracking for machine and deep learning projects.,3.0,14,False,2019-04-09 10:43:15.000000,0.4.0,37.0,modelchimp,,,,81.0,,,https://pypi.org/project/modelchimp,2019-04-09 10:41:20.000000,,64.0,,,,3.0,,modelchimp/modelchimp-server,https://hub.docker.com/r/modelchimp/modelchimp-server,2019-04-09 10:15:09.532793,,647.0,,,,,,,,,,,,,,,,,,,,
854,DeepNeuro,QTIM-Lab/DeepNeuro,,medical-data,https://github.com/QTIM-Lab/DeepNeuro,https://github.com/QTIM-Lab/DeepNeuro,MIT,2017-06-01 19:36:34.000000,2020-06-24 13:00:15.000000,2020-06-24 13:00:14.000000,34,27.0,16.0,108.0,285.0,A deep learning python package for neuroimaging data. Made by:.,6.0,14,False,2019-06-10 21:04:04.000000,0.2.3,6.0,deepneuro,,,,52.0,1.0,1.0,https://pypi.org/project/deepneuro,2019-06-10 21:04:04.000000,,52.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
855,Hypermax,electricbrainio/hypermax,,hyperopt,https://github.com/electricbrainio/hypermax,https://github.com/electricbrainio/hypermax,BSD-3-Clause,2018-07-27 18:43:01.000000,2020-08-02 18:08:50.000000,2020-08-02 18:08:46.000000,14,3.0,2.0,97.0,207.0,"Better, faster hyper-parameter optimization.",9.0,14,False,2019-10-23 15:40:12.000000,0.5.1,11.0,hypermax,,,,33.0,4.0,4.0,https://pypi.org/project/hypermax,2019-10-23 15:40:12.000000,,33.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
856,contextual-ai,SAP/contextual-ai,,interpretability,https://github.com/SAP/contextual-ai,https://github.com/SAP/contextual-ai,Apache-2.0,2020-05-12 07:15:56.000000,2021-11-11 10:54:41.000000,2021-11-11 10:53:33.000000,10,4.0,11.0,73.0,630.0,"Contextual AI adds explainability to different stages of machine learning pipelines - data, training, and inference -..",12.0,14,False,2021-01-25 04:56:57.000000,0.0.2,2.0,contextual-ai,,,,95.0,,,https://pypi.org/project/contextual-ai,2021-01-25 04:56:57.000000,,95.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
857,nptsne,biovault/nptsne,,data-viz,https://github.com/biovault/nptsne,https://github.com/biovault/nptsne,Apache-2.0,2019-06-28 08:40:25.000000,2021-12-02 08:18:44.000000,2021-02-03 08:52:27.000000,2,7.0,5.0,27.0,857.0,nptsne is a numpy compatible python binary package that offers a number of APIs for fast tSNE calculation.,3.0,14,False,2020-09-10 23:54:14.000000,1.1.0,2.0,nptsne,,,,57.0,3.0,3.0,https://pypi.org/project/nptsne,2020-09-10 23:54:14.000000,,57.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
858,StarSpace,facebookresearch/StarSpace,,ml-frameworks,https://github.com/facebookresearch/StarSpace,https://github.com/facebookresearch/StarSpace,MIT,2017-06-28 17:50:18.000000,2021-11-03 16:23:46.000000,2019-12-13 19:03:25.000000,499,50.0,148.0,3704.0,,"Learning embeddings for classification, retrieval and ranking.",17.0,13,False,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
859,OpenKE,thunlp/OpenKE,,graph,https://github.com/thunlp/OpenKE,https://github.com/thunlp/OpenKE,MIT,2017-10-08 11:20:23.000000,2021-09-29 09:46:39.000000,2021-04-06 08:24:50.000000,822,68.0,308.0,2824.0,97.0,An Open-Source Package for Knowledge Embedding (KE).,10.0,13,True,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
860,GraphSAGE,williamleif/GraphSAGE,,graph,https://github.com/williamleif/GraphSAGE,https://github.com/williamleif/GraphSAGE,MIT,2017-05-29 15:36:22.000000,2021-08-25 15:01:46.000000,2018-09-19 19:27:00.000000,712,96.0,59.0,2563.0,59.0,Representation learning on large graphs using stochastic graph convolutions.,9.0,13,False,,,,,,['tensorflow'],,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
861,ENAS,carpedm20/ENAS-pytorch,,hyperopt,https://github.com/carpedm20/ENAS-pytorch,https://github.com/carpedm20/ENAS-pytorch,Apache-2.0,2018-02-15 04:54:37.000000,2020-12-09 18:13:03.000000,2020-06-16 07:23:32.000000,456,37.0,7.0,2499.0,53.0,PyTorch implementation of Efficient Neural Architecture Search via Parameters Sharing.,6.0,13,False,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
862,OpenNE,thunlp/OpenNE,,graph,https://github.com/thunlp/OpenNE,https://github.com/thunlp/OpenNE,MIT,2017-10-08 04:58:20.000000,2021-09-15 14:38:30.000000,2019-08-12 10:56:27.000000,468,50.0,94.0,1522.0,98.0,An Open-Source Package for Network Embedding (NE).,10.0,13,False,,,,,,['tensorflow'],,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
863,Auptimizer,LGE-ARC-AdvancedAI/auptimizer,,hyperopt,https://github.com/LGE-ARC-AdvancedAI/auptimizer,https://github.com/LGE-ARC-AdvancedAI/auptimizer,GPL-3.0,2019-09-12 01:08:37.000000,2021-11-10 20:14:57.000000,2021-03-03 01:30:06.000000,21,1.0,5.0,178.0,79.0,An automatic ML model optimization tool.,11.0,13,False,2021-03-03 02:00:23.000000,2.0,7.0,auptimizer,,,,55.0,,,https://pypi.org/project/auptimizer,2021-03-02 02:40:32.000000,,55.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
864,autodist,petuum/autodist,,distributed-ml,https://github.com/petuum/autodist,https://github.com/petuum/autodist,Apache-2.0,2020-06-29 19:45:38.000000,2021-04-12 21:55:36.000000,2021-01-28 00:04:40.000000,21,11.0,1.0,113.0,208.0,Simple Distributed Deep Learning on TensorFlow.,11.0,13,False,,,2.0,autodist,,['tensorflow'],,23.0,,,https://pypi.org/project/autodist,2020-07-16 05:36:19.000000,,23.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
865,Attribution Priors,suinleelab/attributionpriors,,interpretability,https://github.com/suinleelab/attributionpriors,https://github.com/suinleelab/attributionpriors,MIT,2019-06-24 23:54:24.000000,2021-03-19 19:43:58.000000,2021-03-19 19:43:51.000000,10,1.0,3.0,90.0,72.0,Tools for training explainable models using attribution priors.,6.0,13,False,2021-03-16 17:47:18.000000,1.0.0,4.0,attributionpriors,,"['tensorflow', 'pytorch']",,35.0,3.0,3.0,https://pypi.org/project/attributionpriors,2019-10-31 18:03:05.000000,,35.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
