,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
708,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2023-10-20 17:48:54.000000,2023-10-20 17:48:54,207.0,,249.0,47.0,46.0,26.0,127.0,1082.0,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,28.0,21,False,2020-10-12 06:56:40.000,0.7.6,21.0,aocr,,,,['tensorflow'],32.0,32.0,https://pypi.org/project/aocr,2019-04-19 05:28:27.000,,621.0,621.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
709,fastFM,ibayer/fastFM,recommender-systems,,https://github.com/ibayer/fastFM,https://github.com/ibayer/fastFM,BSD-3-Clause,2014-10-27 12:25:51.000,2022-07-17 13:12:39.000000,2021-03-24 12:22:31,297.0,,206.0,27.0,61.0,52.0,61.0,1082.0,fastFM: A Library for Factorization Machines.,20.0,21,False,2017-11-23 06:59:56.000,0.2.11,10.0,fastfm,,,,,130.0,127.0,https://pypi.org/project/fastfm,2017-11-23 06:59:56.000,3.0,901.0,907.0,,,,,,,,3.0,808.0,,,,,,,,,,,,,,,,,,,
710,TensorNets,taehoonlee/tensornets,tensorflow-utils,,https://github.com/taehoonlee/tensornets,https://github.com/taehoonlee/tensornets,MIT,2017-09-19 05:19:01.000,2021-01-02 06:28:10.000000,2021-01-02 06:26:24,284.0,,182.0,50.0,12.0,16.0,42.0,1003.0,High level network definitions with pre-trained weights in TensorFlow.,6.0,21,False,2020-03-31 04:38:27.000,0.4.6,12.0,tensornets,,,,['tensorflow'],91.0,87.0,https://pypi.org/project/tensornets,2020-03-31 04:35:15.000,4.0,183.0,183.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
711,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2025-03-25 16:01:17.456000,2022-02-14 20:43:06,145.0,,181.0,18.0,42.0,28.0,60.0,930.0,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,21,False,2020-12-01 06:11:12.000,1.2.1.post2,10.0,robustness,conda-forge/robustness,,,,204.0,201.0,https://pypi.org/project/robustness,2020-12-01 06:21:33.000,3.0,1184.0,1385.0,https://anaconda.org/conda-forge/robustness,2025-03-25 16:01:17.456,11080.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
712,PDPbox,SauceCat/PDPbox,data-viz,,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000,2025-03-25 16:00:51.866000,2023-06-05 01:35:02,228.0,,129.0,17.0,25.0,29.0,41.0,852.0,python partial dependence plot toolbox.,7.0,21,False,2023-06-05 02:53:01.145,0.3.0,4.0,pdpbox,conda-forge/pdpbox,,,,26.0,,https://pypi.org/project/pdpbox,2021-03-14 16:21:17.000,26.0,13237.0,13721.0,https://anaconda.org/conda-forge/pdpbox,2025-03-25 16:00:51.866,23261.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
713,deeplift,kundajelab/deeplift,interpretability,,https://github.com/kundajelab/deeplift,https://github.com/kundajelab/deeplift,MIT,2016-06-01 02:18:06.000,2022-04-28 10:04:52.000000,2021-11-11 17:50:26,553.0,,165.0,37.0,46.0,43.0,49.0,852.0,Public facing deeplift repo.,11.0,21,False,2018-07-13 21:11:52.000,0.6.6,21.0,deeplift,,,,,118.0,109.0,https://pypi.org/project/deeplift,2020-11-11 09:32:57.000,9.0,916.0,916.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
714,Objax,google/objax,ml-frameworks,,https://github.com/google/objax,https://github.com/google/objax,Apache-2.0,2020-08-20 06:20:40.000,2024-01-27 00:16:56.000000,2024-01-27 00:08:50,463.0,,78.0,23.0,162.0,51.0,62.0,771.0,Objax is a machine learning framework that provides an Object Oriented layer for JAX.,26.0,21,False,2023-11-06 22:17:30.000,1.8.0,11.0,objax,,,,['jax'],76.0,72.0,https://pypi.org/project/objax,2023-11-06 22:03:10.000,4.0,986.0,986.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
715,NearPy,pixelogik/NearPy,nn-search,,https://github.com/pixelogik/NearPy,https://github.com/pixelogik/NearPy,MIT,2013-04-25 09:10:26.000,2023-02-23 15:20:18.000000,2023-01-22 20:07:16,161.0,,148.0,36.0,33.0,26.0,39.0,767.0,"Python framework for fast (approximated) nearest neighbour search in large, high-dimensional data sets using different..",20.0,21,False,2016-09-27 13:04:44.000,1.0.0,8.0,NearPy,,,,,119.0,119.0,https://pypi.org/project/NearPy,2016-09-27 13:03:12.000,,1114.0,1114.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
716,Test Tube,williamFalcon/test-tube,hyperopt,,https://github.com/williamFalcon/test-tube,https://github.com/williamFalcon/test-tube,MIT,2017-09-06 02:14:57.000,2022-07-22 06:10:37.000000,2020-03-17 22:44:47,642.0,,74.0,24.0,37.0,27.0,21.0,736.0,Python library to easily log experiments and parallelize hyperparameter search for neural networks.,16.0,21,False,2019-12-01 01:19:50.000,0.7.5,64.0,test_tube,,,,,35.0,,https://pypi.org/project/test_tube,2019-12-01 01:19:50.000,35.0,39348.0,39348.0,,,,,,,,3.0,29.0,,,,,,,,,,,,,,,,,,,
717,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000000,2023-01-14 04:46:24,210.0,,107.0,29.0,1.0,15.0,3.0,648.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,21,False,2022-04-02 16:20:07.000,0.1.3,13.0,combo,,,,"['sklearn', 'xgboost']",709.0,692.0,https://pypi.org/project/combo,2022-04-02 16:20:07.000,17.0,19617.0,19617.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
718,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2022-12-26 20:24:35.000000,2019-10-21 07:52:07,46.0,,50.0,28.0,12.0,13.0,15.0,630.0,Log TensorBoard events without touching TensorFlow.,5.0,21,False,2018-02-08 07:28:51.000,0.1.0,5.0,tensorboard_logger,,,,,258.0,250.0,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000,8.0,50290.0,50290.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
719,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2023-05-01 22:43:43.000000,2022-08-16 17:43:49,1877.0,,57.0,18.0,217.0,49.0,316.0,610.0,The worlds cleanest AutoML library - Do hyperparameter tuning with the right pipeline abstractions to write clean deep..,9.0,21,False,2022-08-16 19:54:29.000,0.8.1,27.0,neuraxle,,,,,68.0,67.0,https://pypi.org/project/neuraxle,2022-08-16 19:50:37.507,1.0,541.0,541.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
720,seglearn,dmbee/seglearn,time-series-data,,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000,2022-08-27 09:01:18.000000,2022-08-27 09:00:35,283.0,,64.0,26.0,31.0,5.0,24.0,574.0,Python module for machine learning time series:.,14.0,21,False,2022-08-27 09:04:02.113,1.2.5,24.0,seglearn,,,,,53.0,51.0,https://pypi.org/project/seglearn,2021-03-13 16:18:30.000,2.0,1594.0,1594.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
721,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2024-12-03 23:28:10.000000,2024-12-03 23:20:00,773.0,,65.0,15.0,116.0,8.0,48.0,571.0,A simplified framework and utilities for PyTorch.,23.0,21,False,2024-12-03 23:22:07.000,1.17.3,39.0,poutyne,,,,['pytorch'],151.0,146.0,https://pypi.org/project/poutyne,2024-12-03 23:22:26.000,5.0,4288.0,4288.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
722,pyhsmm,mattjj/pyhsmm,probabilistics,,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000,2025-01-25 05:40:47.000000,2025-01-25 05:40:47,1428.0,2.0,170.0,55.0,21.0,39.0,61.0,555.0,Bayesian inference in HSMMs and HMMs.,14.0,21,True,2017-05-10 17:14:37.000,0.1.7,8.0,pyhsmm,,,,,35.0,34.0,https://pypi.org/project/pyhsmm,2017-05-10 17:14:37.000,1.0,274.0,274.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
723,tick,X-DataInitiative/tick,time-series-data,,https://github.com/X-DataInitiative/tick,https://github.com/X-DataInitiative/tick,BSD-3-Clause,2016-12-01 10:59:08.000,2024-11-27 12:27:25.000000,2023-03-05 00:16:57,419.0,,110.0,34.0,277.0,85.0,174.0,498.0,"Module for statistical learning, with a particular emphasis on time-dependent modelling.",20.0,21,False,2019-09-11 11:25:15.000,0.6,23.0,tick,,,,,95.0,93.0,https://pypi.org/project/tick,2020-05-24 22:01:17.000,2.0,1131.0,1135.0,,,,,,,,3.0,419.0,,,,,,,,,,,,,,,,,,,
724,chefboost,serengil/chefboost,ml-frameworks,,https://github.com/serengil/chefboost,https://github.com/serengil/chefboost,MIT,2019-03-06 12:26:27.000,2024-10-30 20:48:45.000000,2024-10-30 20:48:45,404.0,,101.0,16.0,11.0,,50.0,471.0,"A Lightweight Decision Tree Framework supporting regular algorithms: ID3, C4.5, CART, CHAID and Regression Trees; some..",7.0,21,True,2024-10-30 20:46:59.000,0.0.19,19.0,chefboost,,,,,68.0,68.0,https://pypi.org/project/chefboost,2024-10-30 20:46:59.000,,6886.0,6886.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
725,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2025-03-19 20:20:48.000000,2025-03-17 13:22:31,3103.0,40.0,64.0,10.0,274.0,11.0,117.0,455.0,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,26.0,21,True,2023-07-13 11:41:03.541,0.1.2,12.0,pykale,,,,['pytorch'],6.0,6.0,https://pypi.org/project/pykale,2022-04-12 08:56:50.000,,349.0,349.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
726,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2025-01-29 14:59:50.000000,2025-01-29 14:59:43,578.0,2.0,90.0,27.0,321.0,76.0,27.0,378.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,28.0,21,True,2021-06-17 01:15:10.000,0.1.16,19.0,tensorflow-cloud,,,,['tensorflow'],7.0,,https://pypi.org/project/tensorflow-cloud,2021-06-17 01:15:10.000,7.0,30898.0,30898.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
727,vega,vega/ipyvega,data-viz,,https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2025-03-25 16:00:06.255000,2025-01-01 01:30:41,688.0,2.0,65.0,27.0,508.0,15.0,91.0,377.0,IPython/Jupyter notebook module for Vega and Vega-Lite.,15.0,21,True,2024-09-25 14:29:32.000,4.1.0,41.0,vega,conda-forge/vega,,,['jupyter'],21.0,4.0,https://pypi.org/project/vega,2024-09-25 14:29:32.000,17.0,21984.0,34362.0,https://anaconda.org/conda-forge/vega,2025-03-25 16:00:06.255,717948.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
728,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,49.0,10.0,37.0,29.0,37.0,359.0,Data imputations library to preprocess datasets with missing data.,11.0,21,False,2019-04-29 02:33:05.659,0.0.8,8.0,impyute,,,,,263.0,247.0,https://pypi.org/project/impyute,2017-05-31 08:31:47.000,16.0,3935.0,3935.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
729,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2024-04-18 12:38:22.000000,2023-02-07 20:17:52,60.0,,56.0,24.0,42.0,8.0,10.0,284.0,Distributed scikit-learn meta-estimators in PySpark.,8.0,21,False,2020-05-14 22:20:14.000,0.1.9,12.0,sk-dist,,,,"['sklearn', 'spark']",22.0,20.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000,2.0,464774.0,464774.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
730,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2025-03-25 16:01:37.366000,2024-11-07 18:17:34,501.0,,113.0,19.0,587.0,58.0,130.0,274.0,An open-source toolkit for large-scale genomic analysis.,28.0,21,False,2024-10-20 03:22:37.000,2.0.3,17.0,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,2024-03-12 08:52:09.000,,16982.0,17109.0,https://anaconda.org/conda-forge/glow,2025-03-25 16:01:37.366,6171.0,,,,,3.0,193.0,,,,,,,,,,,,,,,,,,,
731,somoclu,peterwittek/somoclu,distributed-ml,,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000,2025-03-25 16:00:23.409000,2024-01-18 11:58:51,626.0,,69.0,27.0,32.0,34.0,113.0,273.0,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",20.0,21,False,2023-02-18 02:51:08.166,1.7.6,18.0,somoclu,conda-forge/somoclu,,,,18.0,,https://pypi.org/project/somoclu,2023-02-18 02:51:08.166,18.0,1825.0,4873.0,https://anaconda.org/conda-forge/somoclu,2025-03-25 16:00:23.409,160661.0,,,,,3.0,2103.0,,,,,,,,,,,,,,,,,,,
732,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/predict-idlab/pyRDF2Vec,https://github.com/predict-idlab/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2025-03-03 07:02:26.000000,2023-07-02 18:02:16,1462.0,,50.0,14.0,230.0,23.0,64.0,256.0,Python Implementation and Extension of RDF2Vec.,7.0,21,False,2021-06-09 10:56:14.000,0.2.3,11.0,pyrdf2vec,,,,,53.0,47.0,https://pypi.org/project/pyrdf2vec,2021-06-09 10:56:14.000,6.0,573.0,573.0,,,,,,,,3.0,,predict-idlab/pyRDF2Vec,,,,,,,,,,,,,,,,,,
733,DeepMatcher,anhaidgroup/deepmatcher,nlp,,https://github.com/anhaidgroup/deepmatcher,https://github.com/anhaidgroup/deepmatcher,BSD-3-Clause,2017-12-01 19:01:11.000,2024-06-18 11:46:06.000000,2021-06-13 00:22:13,176.0,,1727.0,19.0,19.0,72.0,24.0,5198.0,Python package for performing Entity and Text Matching using Deep Learning.,7.0,20,False,2021-05-27 22:28:29.000,0.1.2,13.0,deepmatcher,,,,,,,https://pypi.org/project/deepmatcher,2021-06-13 01:13:24.000,,1569.0,1569.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
734,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,Apache-2.0,2019-12-06 08:25:24.000,2023-05-16 10:47:48.000000,2023-05-10 04:35:39,269.0,,325.0,56.0,242.0,176.0,111.0,3262.0,LightSeq: A High Performance Library for Sequence Processing and Generation.,17.0,20,False,2022-11-03 06:46:55.989,3.0.1,22.0,lightseq,,,,,2.0,,https://pypi.org/project/lightseq,2022-11-03 06:46:55.989,2.0,3789.0,3800.0,,,,,,,,3.0,706.0,,,,,,,,,,,,,,,,,,,
735,StreamAlert,airbnb/streamalert,others,,https://github.com/airbnb/streamalert,https://github.com/airbnb/streamalert,Apache-2.0,2017-01-22 01:10:56.000,2023-10-23 17:15:34.000000,2022-07-20 20:54:36,1904.0,,332.0,100.0,1000.0,94.0,263.0,2864.0,"StreamAlert is a serverless, realtime data analysis framework which empowers you to ingest, analyze, and alert on data..",33.0,20,False,2021-11-04 19:07:51.000,3.5.0,28.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
736,DeepWalk,phanein/deepwalk,graph,,https://github.com/phanein/deepwalk,https://github.com/phanein/deepwalk,GPL-3.0,2014-08-23 03:38:20.000,2023-06-14 23:22:41.000000,2020-04-02 01:05:35,46.0,,831.0,85.0,30.0,46.0,80.0,2714.0,DeepWalk - Deep Learning for Graphs.,10.0,20,False,2018-04-29 21:05:18.000,1.0.3,4.0,deepwalk,,,,,78.0,78.0,https://pypi.org/project/deepwalk,2018-04-29 21:05:18.000,,516.0,516.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
737,DIG,divelab/DIG,graph,,https://github.com/divelab/DIG,https://github.com/divelab/DIG,GPL-3.0,2020-10-30 03:51:15.000,2024-07-15 07:18:56.000000,2024-02-04 20:37:53,1083.0,,282.0,29.0,41.0,35.0,176.0,1938.0,A library for graph deep learning research.,50.0,20,False,2023-04-07 20:33:15.000,1.1.0,10.0,dig,,,,,,,https://pypi.org/project/dig,2015-08-23 10:30:20.000,,585.0,585.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
738,Magnitude,plasticityai/magnitude,nn-search,,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16.000,2023-08-03 00:59:57.000000,2020-07-17 20:19:46,350.0,,118.0,37.0,11.0,39.0,51.0,1644.0,"A fast, efficient universal vector embedding utility package.",4.0,20,False,2020-05-25 11:26:36.000,0.1.143,128.0,pymagnitude,,,,,9.0,,https://pypi.org/project/pymagnitude,2020-05-25 11:26:36.000,9.0,1926.0,1926.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
739,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2024-12-15 17:30:26.000000,2024-12-15 17:30:23,439.0,,230.0,68.0,7.0,15.0,29.0,1445.0,Python AutoML for Trading Systems and Sports Betting.,5.0,20,True,2020-08-29 18:48:20.000,2.5.0,25.0,alphapy,,,,,8.0,8.0,https://pypi.org/project/alphapy,2020-08-29 18:44:15.000,,652.0,652.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
740,DLTK,DLTK/DLTK,medical-data,,https://github.com/DLTK/DLTK,https://github.com/DLTK/DLTK,Apache-2.0,2017-05-02 15:40:36.000,2023-03-24 22:27:46.000000,2019-01-21 14:01:28,379.0,,405.0,99.0,36.0,13.0,24.0,1435.0,Deep Learning Toolkit for Medical Image Analysis.,9.0,20,False,2018-02-26 17:43:57.000,0.2.1,5.0,dltk,,,,['tensorflow'],34.0,34.0,https://pypi.org/project/dltk,2018-02-26 17:43:57.000,,146.0,146.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
741,DiCE,interpretml/DiCE,interpretability,,https://github.com/interpretml/DiCE,https://github.com/interpretml/DiCE,MIT,2019-05-02 09:51:02.000,2024-11-22 18:05:50.000000,2024-11-22 17:35:27,783.0,,192.0,17.0,266.0,88.0,94.0,1392.0,Generate Diverse Counterfactual Explanations for any machine learning model.,19.0,20,True,2023-10-26 11:36:48.000,0.11,12.0,dice-ml,,,,"['tensorflow', 'pytorch']",6.0,,https://pypi.org/project/dice-ml,2023-10-27 03:54:06.000,6.0,33182.0,33182.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
742,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2023-02-15 19:57:27.000000,2022-08-08 02:56:23,378.0,,257.0,54.0,65.0,8.0,31.0,1391.0,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,20,False,2018-12-05 02:48:50.000,0.4.1,2.0,advbox,,,,,5.0,5.0,https://pypi.org/project/advbox,2018-12-05 02:48:50.000,,157.0,157.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
743,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,99.0,37.0,14.0,15.0,9.0,1275.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,20,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,,182.0,180.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,2.0,3503.0,3503.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
744,nude.py,hhatto/nude.py,image,,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000000,2020-11-23 13:49:02,79.0,,131.0,34.0,16.0,9.0,4.0,925.0,Nudity detection with Python.,12.0,20,False,2020-11-23 13:49:17.000,0.5.1,10.0,nudepy,,,,,3655.0,3650.0,https://pypi.org/project/nudepy,2020-11-23 13:49:17.000,5.0,509.0,509.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
745,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2025-03-25 16:02:01.728000,2024-06-27 07:26:43,298.0,,100.0,24.0,52.0,20.0,17.0,892.0,EvoJAX: Hardware-accelerated Neuroevolution.,14.0,20,True,2024-06-18 06:17:13.000,0.2.17,23.0,evojax,conda-forge/evojax,,,['jax'],33.0,27.0,https://pypi.org/project/evojax,2024-06-18 06:17:13.000,6.0,1116.0,2095.0,https://anaconda.org/conda-forge/evojax,2025-03-25 16:02:01.728,36242.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
746,TF Compression,tensorflow/compression,tensorflow-utils,,https://github.com/tensorflow/compression,https://github.com/tensorflow/compression,Apache-2.0,2018-05-15 23:32:19.000,2025-01-29 19:10:28.000000,2025-01-29 19:09:36,299.0,1.0,251.0,44.0,18.0,11.0,92.0,876.0,Data compression in TensorFlow.,24.0,20,True,2024-08-07 20:25:13.000,2.17.0,26.0,tensorflow-compression,,,,['tensorflow'],2.0,,https://pypi.org/project/tensorflow-compression,2024-02-02 01:38:32.000,2.0,2164.0,2164.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
747,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,https://github.com/NVIDIA-Merlin/Merlin,https://github.com/NVIDIA-Merlin/Merlin,Apache-2.0,2021-03-30 23:35:26.000,2024-12-05 20:47:53.000000,2024-07-22 10:16:42,493.0,,121.0,31.0,561.0,211.0,247.0,812.0,"NVIDIA Merlin is an open source library providing end-to-end GPU-accelerated recommender systems, from feature..",32.0,20,True,2024-06-14 12:19:07.000,24.06.00,16.0,merlin-core,,,,,1.0,,https://pypi.org/project/merlin-core,2023-08-29 16:27:32.000,1.0,21607.0,21607.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
748,sklearn-deap,rsteca/sklearn-deap,hyperopt,,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000,2024-02-10 07:16:54.000000,2021-07-30 15:06:27,104.0,,124.0,29.0,29.0,21.0,34.0,773.0,Use evolutionary algorithms instead of gridsearch in scikit-learn.,23.0,20,False,2021-07-30 15:13:54.000,0.3.0,14.0,sklearn-deap,,,,['sklearn'],49.0,49.0,https://pypi.org/project/sklearn-deap,2021-07-30 15:13:54.000,,729.0,729.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
749,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2024-07-30 21:34:45.000000,2021-09-16 17:56:31,171.0,,150.0,33.0,84.0,16.0,55.0,635.0,Code for the TCAV ML interpretability project.,19.0,20,False,2021-02-23 16:17:42.000,0.2.2,4.0,tcav,,,,['tensorflow'],31.0,28.0,https://pypi.org/project/tcav,2021-02-23 16:17:42.000,3.0,284.0,284.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
750,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2023-06-27 16:54:16.000000,2023-06-27 16:54:13,266.0,,75.0,38.0,17.0,14.0,22.0,573.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,22.0,20,False,2020-10-16 03:43:47.000,0.1.7,9.0,n2,,,,,42.0,38.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000,4.0,335.0,335.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
751,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-11-11 03:23:44.000000,2023-11-11 03:23:44,413.0,,57.0,59.0,9.0,25.0,25.0,554.0,Python library assists deep learning on graphs.,18.0,20,False,2021-09-05 23:08:21.000,0.2.1,5.0,deepsnap,,,,,127.0,125.0,https://pypi.org/project/deepsnap,2021-09-05 22:57:16.000,2.0,545.0,545.0,,,,,,,,3.0,15.0,,,,,,,,,,,,,,,,,,,
