,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
779,somoclu,peterwittek/somoclu,distributed-ml,,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000,2021-11-15 19:51:57.895000,2021-10-31 08:28:12,619.0,,61,26.0,29.0,26.0,107.0,235,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",19.0,19,False,2021-10-31 08:33:47.000,1.7.6,17.0,somoclu,conda-forge/somoclu,,,,7.0,,https://pypi.org/project/somoclu,2020-04-25 05:33:32.000,7.0,1583.0,2644.0,https://anaconda.org/conda-forge/somoclu,2021-11-15 19:51:57.895,58441.0,,,,,3.0,1592.0,,,,,,,,,,,,,,,,,,,
780,fletcher,xhochy/fletcher,data-containers,,https://github.com/xhochy/fletcher,https://github.com/xhochy/fletcher,MIT,2018-03-04 16:44:22.000,2021-11-04 09:30:27.570000,2021-02-18 14:46:18,520.0,,33,19.0,146.0,34.0,40.0,222,Pandas ExtensionDType/Array backed by Apache Arrow.,24.0,19,False,2021-01-17 20:11:01.000,0.7.2,16.0,fletcher,conda-forge/fletcher,,,['pandas'],5.0,4.0,https://pypi.org/project/fletcher,2021-01-17 20:11:01.000,1.0,273.0,1179.0,https://anaconda.org/conda-forge/fletcher,2021-11-04 09:30:27.570,40804.0,,,,,3.0,13.0,,,,,,,,,,,,,,,,,,,
781,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2022-03-07 12:59:53.000000,2022-03-07 12:59:53,46.0,1.0,1513,148.0,72.0,148.0,270.0,8686,End-to-End Object Detection with Transformers.,25.0,18,True,2020-06-29 16:41:01.000,0.2,1.0,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
782,SerpentAI,SerpentAI/SerpentAI,reinforcement-learning,,https://github.com/SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,MIT,2017-04-16 21:48:39.000,2021-12-05 00:55:52.000000,2020-05-22 22:34:09,250.0,,716,331.0,58.0,2.0,,6229,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!.,7.0,18,False,2018-02-17 00:12:46.000,2018.1.2,18.0,SerpentAI,,,,,,,https://pypi.org/project/SerpentAI,2018-02-17 00:12:46.000,,62.0,69.0,,,,,,,,3.0,170.0,,,,,,,,,,,,,,,,,,,
783,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2022-04-09 19:00:16.000000,2022-04-06 20:04:41,164.0,1.0,914,95.0,34.0,257.0,248.0,4727,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,25.0,18,True,,,1.0,pyslowfast,,,,['pytorch'],7.0,7.0,https://pypi.org/project/pyslowfast,2020-01-15 23:51:07.000,,17.0,17.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
784,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2020-11-15 08:21:28.000000,2020-02-09 21:03:48,299.0,,395,111.0,79.0,67.0,48.0,2705,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53.000,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,,,116.0,https://anaconda.org/maciejkula/spotlight,2018-05-27 18:32:12.235,6776.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
785,pytorchviz,szagoruyko/pytorchviz,pytorch-utils,,https://github.com/szagoruyko/pytorchviz,https://github.com/szagoruyko/pytorchviz,MIT,2018-01-30 15:37:55.000,2021-07-15 01:54:59.000000,2021-06-15 18:41:51,22.0,,225,31.0,18.0,19.0,35.0,2190,A small package to create visualizations of PyTorch execution graphs.,6.0,18,True,,,,,,,,,633.0,633.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
786,Mara Pipelines,mara/mara-pipelines,data-pipelines,,https://github.com/mara/mara-pipelines,https://github.com/mara/mara-pipelines,MIT,2018-03-31 20:37:22.000,2022-04-01 08:22:19.000000,2021-09-18 06:45:18,141.0,,88,57.0,48.0,11.0,13.0,1887,"A lightweight opinionated ETL framework, halfway between plain scripts and Apache Airflow.",16.0,18,True,2021-01-23 22:34:03.000,3.1.2,7.0,mara-pipelines,,,,,9.0,9.0,https://pypi.org/project/mara-pipelines,2021-01-23 22:34:03.000,,312.0,312.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
787,NeuroNER,Franck-Dernoncourt/NeuroNER,nlp,,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000,2022-02-10 00:08:21.000000,2019-10-02 23:26:11,132.0,,452,84.0,31.0,82.0,67.0,1606,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,18,False,2019-10-02 23:30:15.000,1.0.8,7.0,pyneuroner,,,,,,,https://pypi.org/project/pyneuroner,2019-10-02 23:30:15.000,,91.0,91.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
788,riko,nerevu/riko,data-pipelines,,https://github.com/nerevu/riko,https://github.com/nerevu/riko,MIT,2016-06-02 12:22:51.000,2021-12-28 23:04:04.000000,2021-12-28 23:01:31,1269.0,,75,53.0,23.0,22.0,8.0,1586,A Python stream processing engine modeled after Yahoo! Pipes.,18.0,18,True,2021-12-28 23:04:04.000,0.67.0,59.0,riko,,,,,1.0,,https://pypi.org/project/riko,2021-12-28 23:04:04.000,1.0,41.0,41.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
789,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2022-04-20 23:06:17.000000,2022-03-15 20:49:26,790.0,2.0,62,9.0,729.0,123.0,65.0,1561,Version control for machine learning.,17.0,18,True,2021-03-11 21:15:01.000,0.4.2,7.0,keepsake,,,,,,,https://pypi.org/project/keepsake,2021-03-11 21:15:01.000,,1099.0,1099.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
790,Fiber,uber/fiber,distributed-ml,,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000,2021-06-30 02:02:42.000000,2021-03-15 07:00:08,66.0,,107,23.0,34.0,20.0,8.0,964,Distributed Computing for AI Made Simple.,5.0,18,False,2020-07-09 03:28:28.000,0.2.1,6.0,fiber,,,,,36.0,35.0,https://pypi.org/project/fiber,2020-07-09 03:28:28.000,1.0,1734.0,1734.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
791,Databolt Flow,d6t/d6tflow,data-pipelines,,https://github.com/d6t/d6tflow,https://github.com/d6t/d6tflow,MIT,2019-02-03 01:51:22.000,2021-10-06 00:53:48.000000,2021-09-28 02:59:00,266.0,,70,22.0,18.0,10.0,13.0,939,Python library for building highly effective data science workflows.,12.0,18,True,2021-10-06 00:53:48.000,0.2.5,21.0,d6tflow,,,,,20.0,20.0,https://pypi.org/project/d6tflow,2021-10-06 00:53:48.000,,351.0,351.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
792,Bounter,RaRe-Technologies/bounter,data-containers,,https://github.com/RaRe-Technologies/bounter,https://github.com/RaRe-Technologies/bounter,MIT,2017-07-18 07:24:15.000,2021-09-19 00:43:46.000000,2021-05-24 07:29:54,156.0,,48,21.0,27.0,16.0,9.0,934,Efficient Counter that uses a limited (bounded) amount of memory regardless of data size.,8.0,18,True,2022-02-18 13:23:55.000,1.1.1,7.0,bounter,,,,,33.0,25.0,https://pypi.org/project/bounter,2020-08-17 06:37:51.000,8.0,109.0,109.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
793,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2022-04-21 14:55:30.000000,2022-04-21 13:51:44,235.0,78.0,103,26.0,257.0,17.0,20.0,847,Scenic: A Jax Library for Computer Vision Research and Beyond.,35.0,18,True,,,,,,,,['jax'],15.0,15.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
794,AutoGL,THUMNLab/AutoGL,graph,,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000,2022-04-19 03:42:03.000000,2022-04-19 03:40:55,617.0,50.0,87,28.0,86.0,6.0,14.0,780,An autoML framework & toolkit for machine learning on graphs.,13.0,18,True,2020-12-23 08:15:15.000,0.1.1,2.0,auto-graph-learning,,,,['pytorch'],,,https://pypi.org/project/auto-graph-learning,2020-12-23 08:05:25.000,,43.0,43.0,,,,,,,,3.0,,,2.0,,,,,,,,,,,,,,,,,
795,FinQuant,fmilthaler/FinQuant,financial-data,,https://github.com/fmilthaler/FinQuant,https://github.com/fmilthaler/FinQuant,MIT,2019-01-20 15:07:19.000,2021-04-05 00:03:18.000000,2020-05-03 16:12:29,469.0,,102,33.0,42.0,16.0,11.0,755,"A program for financial portfolio management, analysis and optimisation.",9.0,18,False,2020-05-03 16:19:19.000,0.2.2,6.0,FinQuant,,,,,27.0,27.0,https://pypi.org/project/FinQuant,2020-05-03 16:19:19.000,,273.0,273.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
796,madgrad,facebookresearch/madgrad,pytorch-utils,,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000,2022-03-10 20:23:05.000000,2022-03-10 20:22:58,23.0,10.0,55,18.0,6.0,,7.0,753,MADGRAD Optimization Method.,2.0,18,True,,,3.0,madgrad,,,,['pytorch'],25.0,25.0,https://pypi.org/project/madgrad,2022-03-08 18:23:32.000,,8114.0,8114.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
797,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2022-04-20 20:42:41.000000,2022-02-14 20:43:06,145.0,4.0,136,18.0,40.0,16.0,56.0,686,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,18,True,2020-12-01 06:11:12.000,1.2.1.post2,10.0,robustness,conda-forge/robustness,,,,76.0,74.0,https://pypi.org/project/robustness,2020-12-01 06:21:33.000,2.0,353.0,520.0,https://anaconda.org/conda-forge/robustness,2021-04-30 19:03:43.367,3353.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
798,Tensor Sensor,parrt/tensor-sensor,pytorch-utils,,https://github.com/parrt/tensor-sensor,https://github.com/parrt/tensor-sensor,MIT,2020-08-28 22:54:04.000,2022-04-07 20:52:55.000000,2022-04-07 20:49:56,235.0,1.0,33,12.0,13.0,8.0,15.0,637,"The goal of this library is to generate more helpful exception messages for matrix algebra expressions for numpy,..",4.0,18,True,2021-12-11 21:24:11.000,1.0,37.0,tensor-sensor,conda-forge/tensor-sensor,,,['pytorch'],7.0,7.0,https://pypi.org/project/tensor-sensor,2021-12-11 21:24:35.000,,8905.0,8940.0,https://anaconda.org/conda-forge/tensor-sensor,2021-12-11 23:37:02.831,210.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
799,baikal,alegonz/baikal,others,,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000,2022-04-11 10:14:45.147000,2021-04-11 07:50:00,405.0,,29,20.0,38.0,6.0,14.0,592,A graph-based functional API for building complex scikit-learn pipelines.,2.0,18,True,2020-11-15 13:40:18.000,0.4.2,10.0,baikal,conda-forge/cython-blis,,,,4.0,3.0,https://pypi.org/project/baikal,2020-11-15 13:40:18.000,1.0,457.0,38267.0,https://anaconda.org/conda-forge/cython-blis,2022-04-11 10:14:45.147,1399003.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
800,kale,kubeflow-kale/kale,data-pipelines,,https://github.com/kubeflow-kale/kale,https://github.com/kubeflow-kale/kale,Apache-2.0,2019-01-24 17:58:44.000,2022-04-09 05:46:45.000000,2021-10-20 12:44:09,644.0,,103,17.0,260.0,83.0,73.0,526,Kubeflows superfood for Data Scientists.,10.0,18,True,2021-05-19 12:56:53.000,0.7.0,15.0,kubeflow-kale,,,,['jupyter'],,,https://pypi.org/project/kubeflow-kale,2021-05-19 12:56:53.000,,1664.0,1664.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
801,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,130,59.0,72.0,18.0,71.0,519,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,18,False,2019-07-30 09:28:26.000,0.2.2,14.0,atm,,,,,11.0,11.0,https://pypi.org/project/atm,2019-07-30 09:25:11.000,,124.0,124.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
802,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2021-05-20 05:41:36.000000,2021-05-20 05:39:44,264.0,,64,39.0,16.0,17.0,20.0,512,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,18.0,18,True,2020-10-16 03:43:47.000,0.1.7,9.0,n2,,,,,26.0,23.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000,3.0,653.0,653.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
803,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2021-01-13 23:05:23.000000,2020-06-10 01:07:39,253.0,,82,20.0,52.0,22.0,17.0,368,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,4.0,18,False,2020-06-10 01:53:55.000,0.4.3,7.0,rrcf,,,,,36.0,34.0,https://pypi.org/project/rrcf,2020-06-10 01:53:55.000,2.0,7637.0,7637.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
804,TextBox,RUCAIBox/TextBox,nlp,,https://github.com/RUCAIBox/TextBox,https://github.com/RUCAIBox/TextBox,MIT,2020-11-08 07:35:46.000,2022-04-06 09:14:20.000000,2022-04-06 09:14:20,750.0,43.0,62,10.0,163.0,3.0,16.0,348,TextBox is an open-source library for building text generation system.,13.0,18,True,2021-04-15 13:39:28.000,0.2.1,10.0,textbox,,,,,5.0,5.0,https://pypi.org/project/textbox,2021-04-15 09:35:06.000,,51.0,51.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
805,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2022-04-21 12:59:02.000000,2022-04-12 16:16:19,1784.0,14.0,42,9.0,184.0,14.0,83.0,334,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,16.0,18,True,2022-04-12 08:55:43.000,0.1.0rc5,9.0,pykale,,,,['pytorch'],,,https://pypi.org/project/pykale,2022-04-12 08:56:50.000,,84.0,84.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
806,SUOD,yzhao062/SUOD,others,,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000,2022-04-11 14:23:30.000000,2022-04-11 14:23:27,145.0,1.0,40,15.0,1.0,6.0,2.0,316,(MLSys 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,1.0,18,True,2021-10-01 18:05:35.000,0.0.8,9.0,suod,,,,,422.0,422.0,https://pypi.org/project/suod,2021-10-01 18:05:35.000,,23719.0,23719.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
807,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,48,11.0,60.0,15.0,41.0,308,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09.000,1.0.7,8.0,parameter-sherpa,,,,,21.0,19.0,https://pypi.org/project/parameter-sherpa,2019-11-23 21:32:27.000,2.0,362.0,362.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
808,pandas-ml,pandas-ml/pandas-ml,others,,https://github.com/pandas-ml/pandas-ml,https://github.com/pandas-ml/pandas-ml,BSD-3-Clause,2015-02-21 03:14:04.000,2020-08-14 12:29:33.000000,2019-03-05 01:36:55,153.0,,65,20.0,93.0,25.0,18.0,288,"pandas, scikit-learn, xgboost and seaborn integration.",4.0,18,False,2019-03-05 01:36:12.000,0.6.1,9.0,pandas-ml,,,,"['sklearn', 'pandas']",11.0,,https://pypi.org/project/pandas-ml,2019-03-05 01:35:23.000,11.0,6836.0,6836.0,,,,,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,
809,Muda,bmcfee/muda,audio,,https://github.com/bmcfee/muda,https://github.com/bmcfee/muda,ISC,2014-11-07 21:21:22.000,2021-12-15 16:53:25.527000,2021-05-03 14:04:36,293.0,,34,12.0,36.0,7.0,44.0,206,A library for augmenting annotated audio data.,7.0,18,False,2019-11-15 15:46:21.000,0.4.1,12.0,muda,,,,,15.0,14.0,https://pypi.org/project/muda,2021-12-15 16:53:25.527,1.0,174.0,174.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
810,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/IBCNServices/pyRDF2Vec,https://github.com/IBCNServices/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2022-03-25 07:21:36.000000,2022-03-25 07:21:33,1158.0,15.0,29,13.0,14.0,4.0,49.0,147,Python Implementation and Extension of RDF2Vec.,6.0,18,False,2021-06-09 10:56:14.000,0.2.3,11.0,pyrdf2vec,,,,,,,https://pypi.org/project/pyrdf2vec,2021-06-09 10:56:14.000,,173.0,173.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
811,celer,mathurinm/celer,sklearn-utils,,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000,2022-04-21 14:51:52.000000,2022-04-19 13:13:49,237.0,9.0,25,9.0,163.0,20.0,56.0,138,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",10.0,18,False,2021-10-28 09:58:28.000,0.6.1,11.0,celer,,,,['sklearn'],11.0,11.0,https://pypi.org/project/celer,2021-10-28 09:58:28.000,,490.0,490.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
812,Feature Engine,solegalli/feature_engine,others,,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2020-08-06 19:43:35.639,2022-01-04 17:54:20.182000,2021-08-06 12:03:40,126.0,,5,1.0,1.0,,,17,Feature engineering package with sklearn like functionality.,24.0,18,False,2022-01-04 14:15:17.000,1.2.0,29.0,feature_engine,conda-forge/feature_engine,,,,57.0,,https://pypi.org/project/feature_engine,2022-01-04 14:15:17.000,57.0,67183.0,67593.0,https://anaconda.org/conda-forge/feature_engine,2022-01-04 17:54:20.182,8207.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
813,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2022-01-08 18:08:26.920000,2022-01-07 13:32:00,148.0,,352,72.0,29.0,33.0,20.0,7956,"A small set of Python functions to draw pretty maps from OpenStreetMap data. Based on osmnx, matplotlib and shapely..",14.0,17,False,2021-10-19 13:33:43.000,0.1.3,4.0,prettymaps,conda-forge/prettymaps,,,,5.0,5.0,https://pypi.org/project/prettymaps,2021-10-19 13:33:43.000,,388.0,421.0,https://anaconda.org/conda-forge/prettymaps,2022-01-08 18:08:26.920,99.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
814,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/geohot/tinygrad,https://github.com/geohot/tinygrad,MIT,2020-10-18 16:23:12.000,2022-04-21 07:11:09.000000,2022-04-05 17:30:50,676.0,5.0,595,126.0,214.0,21.0,87.0,5975,You like pytorch? You like micrograd? You love tinygrad!.,58.0,17,True,,,,,,,,['pytorch'],2.0,2.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
815,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30,31.0,,155,46.0,3.0,12.0,15.0,1503,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,17,False,2020-11-18 08:19:23.000,0.4.0,11.0,lambda-networks,,,,['pytorch'],5.0,5.0,https://pypi.org/project/lambda-networks,2020-11-18 08:19:23.000,,129.0,129.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
816,Advisor,tobegit3hub/advisor,hyperopt,,https://github.com/tobegit3hub/advisor,https://github.com/tobegit3hub/advisor,Apache-2.0,2017-09-14 03:50:33.000,2019-11-11 07:09:57.869705,2019-11-11 06:59:31,165.0,,257,51.0,13.0,20.0,13.0,1450,Open-source implementation of Google Vizier for hyper parameters tuning.,11.0,17,False,2018-10-18 02:54:09.000,0.1.6,4.0,advisor,,tobegit3hub/advisor,,,,,https://pypi.org/project/advisor,2018-10-18 02:54:09.000,,68.0,98.0,,,,https://hub.docker.com/r/tobegit3hub/advisor,2019-11-11 07:09:57.869705,,1662.0,3.0,,,,,,,,,,,,,,,,,,,,
817,MedicalTorch,perone/medicaltorch,medical-data,,https://github.com/perone/medicaltorch,https://github.com/perone/medicaltorch,Apache-2.0,2018-02-27 02:50:07.000,2022-04-01 08:52:48.000000,2021-04-16 18:50:54,57.0,,115,49.0,19.0,14.0,9.0,772,A medical imaging framework for Pytorch.,8.0,17,True,2018-11-24 00:33:11.000,0.2,2.0,medicaltorch,,,,['pytorch'],12.0,12.0,https://pypi.org/project/medicaltorch,2018-11-24 00:29:36.000,,155.0,155.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
818,nboost,koursaros-ai/nboost,nlp,,https://github.com/koursaros-ai/nboost,https://github.com/koursaros-ai/nboost,Apache-2.0,2019-10-29 20:56:24.000,2020-09-30 14:51:16.000000,2020-07-16 19:48:25,1336.0,,65,19.0,21.0,29.0,50.0,618,"NBoost is a scalable, search-api-boosting platform for deploying transformer models to improve the relevance of search..",10.0,17,False,2020-06-12 20:05:15.000,0.3.9,26.0,nboost,,,,,3.0,3.0,https://pypi.org/project/nboost,2020-06-12 20:05:15.000,,70.0,70.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
819,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2021-10-13 21:04:50.000000,2021-10-13 21:05:33,5078.0,,101,18.0,57.0,2.0,13.0,612,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,17,True,2021-10-13 21:04:12.000,2.0.8,119.0,caer,,,https://caer.rtfd.io,,1.0,,https://pypi.org/project/caer,2021-10-13 21:04:12.000,1.0,4322.0,4322.0,,,,,,,,3.0,19.0,,,,,,,,,,,,,,,,,,,
820,textflint,textflint/textflint,adversarial,,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000,2022-03-15 12:38:43.000000,2022-03-15 12:38:01,256.0,10.0,88,18.0,18.0,3.0,26.0,550,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,18.0,17,False,2022-03-15 07:18:47.000,0.1.0,6.0,textflint,,,,,2.0,2.0,https://pypi.org/project/textflint,2022-03-15 07:18:47.000,,97.0,97.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
821,LOFO,aerdem4/lofo-importance,interpretability,,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000,2022-04-09 21:35:46.000000,2021-10-04 13:20:39,26.0,,53,15.0,28.0,3.0,16.0,454,Leave One Feature Out Importance.,3.0,17,True,2021-10-04 13:21:59.000,0.3.1,11.0,lofo-importance,,,,,13.0,13.0,https://pypi.org/project/lofo-importance,2021-10-04 13:21:59.000,,328.0,328.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
822,apricot,jmschrei/apricot,others,,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000,2021-11-18 21:06:56.000000,2021-11-18 21:06:54,172.0,,40,8.0,8.0,6.0,18.0,417,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,4.0,17,True,2020-09-28 07:19:15.000,0.6.0,13.0,apricot-select,,,,,27.0,24.0,https://pypi.org/project/apricot-select,2020-09-28 07:19:15.000,3.0,649.0,649.0,,,,,,,,3.0,10.0,,,,,,,,,,,,,,,,,,,
823,animatplot,t-makaro/animatplot,data-viz,,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000,2021-04-07 10:46:25.000000,2020-10-05 06:14:18,178.0,,34,10.0,29.0,17.0,17.0,389,A python package for animating plots build on matplotlib.,7.0,17,False,2020-10-05 06:20:52.000,0.4.2,10.0,animatplot,conda-forge/animatplot,,,,35.0,33.0,https://pypi.org/project/animatplot,2020-10-05 06:20:52.000,2.0,294.0,498.0,https://anaconda.org/conda-forge/animatplot,2020-10-06 02:02:00.460,7753.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
