,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
741,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2023-06-01 07:36:32.000000,2023-02-07 10:12:31,47,,2003,148.0,85.0,212.0,283.0,11424,End-to-End Object Detection with Transformers.,26.0,19,True,2020-06-29 16:41:01.000,0.2,1.0,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
742,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2023-07-10 14:25:15.000000,2023-06-13 12:45:58,188,2.0,1086,97.0,46.0,342.0,275.0,5788,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,31.0,19,True,,,,pyslowfast,,,,['pytorch'],11.0,11.0,https://pypi.org/project/pyslowfast,,,14.0,14.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
743,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2023-06-16 13:22:46.522000,2020-02-09 21:03:48,299,,406,110.0,83.0,67.0,48.0,2886,Deep recommender models using PyTorch.,11.0,19,False,2019-09-08 10:19:53.000,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,,,115.0,https://anaconda.org/maciejkula/spotlight,2023-06-16 13:22:46.522,8406.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
744,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,Apache-2.0,2019-12-06 08:25:24.000,2023-05-16 10:47:48.000000,2023-05-10 04:35:39,269,1.0,309,60.0,242.0,168.0,109.0,2872,LightSeq: A High Performance Library for Sequence Processing and Generation.,17.0,19,True,2022-11-03 06:46:55.989,3.0.1,22.0,lightseq,,,,,2.0,,https://pypi.org/project/lightseq,2022-11-03 06:46:55.989,2.0,844.0,859.0,,,,,,,,3.0,666.0,,,,,,,,,,,,,,,,,,
745,pytorchviz,szagoruyko/pytorchviz,pytorch-utils,,https://github.com/szagoruyko/pytorchviz,https://github.com/szagoruyko/pytorchviz,MIT,2018-01-30 15:37:55.000,2021-07-15 01:54:59.000000,2021-06-15 18:41:51,22,,253,33.0,18.0,27.0,36.0,2728,A small package to create visualizations of PyTorch execution graphs.,6.0,19,False,,,,,,,,,1228.0,1228.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
746,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30,31,,157,46.0,3.0,13.0,15.0,1525,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,19,False,2020-11-18 08:19:23.000,0.4.0,11.0,lambda-networks,,,,['pytorch'],8.0,8.0,https://pypi.org/project/lambda-networks,2020-11-18 08:19:23.000,,3344.0,3344.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
747,fastFM,ibayer/fastFM,recommender-systems,,https://github.com/ibayer/fastFM,https://github.com/ibayer/fastFM,,2014-10-27 12:25:51.000,2022-07-17 13:12:39.000000,2021-03-24 12:22:31,297,,197,28.0,61.0,47.0,60.0,1041,fastFM: A Library for Factorization Machines.,20.0,19,False,2017-11-22 16:13:16.000,0.2.11,10.0,fastfm,,,,,109.0,109.0,https://pypi.org/project/fastfm,,,368.0,373.0,,,,,,,,3.0,578.0,,,,,,,,,,,,,,,,,,
748,geoplotlib,andrea-cuttone/geoplotlib,geospatial-data,,https://github.com/andrea-cuttone/geoplotlib,https://github.com/andrea-cuttone/geoplotlib,MIT,2015-02-24 13:13:07.000,2023-06-16 19:26:09.140000,2019-05-06 07:06:50,159,,165,56.0,14.0,27.0,19.0,1000,python toolbox for visualizing geographical data and making maps.,8.0,19,False,,,1.0,geoplotlib,conda-forge/geoplotlib,,,,161.0,161.0,https://pypi.org/project/geoplotlib,,,664.0,818.0,https://anaconda.org/conda-forge/geoplotlib,2023-06-16 19:26:09.140,4023.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
749,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:34:04.000000,2022-02-02 20:33:18,124,,139,16.0,11.0,41.0,43.0,967,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,19,False,2022-02-02 20:34:04.000,1.1.4,80.0,performer-pytorch,,,,['pytorch'],98.0,93.0,https://pypi.org/project/performer-pytorch,2022-02-02 20:34:04.000,5.0,1288.0,1288.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
750,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2023-07-25 22:19:06.000000,2023-07-25 22:18:57,423,2.0,178,60.0,7.0,13.0,29.0,948,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",5.0,19,True,2020-08-29 18:48:20.000,2.5.0,25.0,alphapy,,,,,4.0,4.0,https://pypi.org/project/alphapy,2020-08-29 18:44:15.000,,240.0,240.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
751,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-12-08 11:42:52.000000,2021-08-06 08:18:46,282,,144,15.0,24.0,58.0,69.0,840,PyTorch to Keras model convertor.,13.0,19,False,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,,84.0,83.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000,1.0,383.0,383.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
752,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2023-06-16 19:21:11.893000,2022-02-14 20:43:06,145,,155,19.0,41.0,20.0,58.0,816,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,19,False,2020-12-01 06:11:12.000,1.2.1.post2,10.0,robustness,conda-forge/robustness,,,,146.0,143.0,https://pypi.org/project/robustness,2020-12-01 06:21:33.000,3.0,223.0,426.0,https://anaconda.org/conda-forge/robustness,2023-06-16 19:21:11.893,7139.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
753,PDPbox,SauceCat/PDPbox,data-viz,,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000,2023-06-10 14:57:37.569000,2023-06-05 01:35:02,228,1.0,123,18.0,24.0,24.0,39.0,761,python partial dependence plot toolbox.,7.0,19,True,2023-06-05 02:44:20.000,0.3.0,3.0,pdpbox,conda-forge/pdpbox,,,,,,https://pypi.org/project/pdpbox,,,34432.0,34809.0,https://anaconda.org/conda-forge/pdpbox,2023-06-10 14:57:37.569,18120.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
754,NeoML,neoml-lib/neoml,ml-frameworks,,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000,2023-07-26 20:20:36.000000,2023-07-25 14:58:22,1001,100.0,119,32.0,851.0,15.0,50.0,735,Machine learning framework for both deep learning and traditional algorithms.,34.0,19,True,2021-06-22 05:25:53.000,NeoML-master_2.0.5.0,2.0,neoml,,,,,,,https://pypi.org/project/neoml,,,46.0,46.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
755,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2023-04-23 10:08:18.000000,2020-04-25 18:37:42,198,,98,27.0,48.0,19.0,35.0,715,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,19,False,2019-08-08 01:24:38.000,0.0.9,9.0,matrixprofile-ts,,,,,22.0,20.0,https://pypi.org/project/matrixprofile-ts,2019-08-08 01:24:38.000,2.0,591.0,591.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
756,cuSignal,rapidsai/cusignal,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000,2023-07-21 14:01:58.000000,2023-07-17 19:13:23,1289,12.0,118,43.0,429.0,24.0,130.0,689,GPU accelerated signal processing.,46.0,19,True,2023-06-07 15:00:54.000,23.06.00,20.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
757,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2022-12-26 20:24:35.000000,2019-10-21 07:52:07,46,,52,30.0,12.0,11.0,15.0,625,Log TensorBoard events without touching TensorFlow.,5.0,19,False,2018-02-08 07:28:51.000,0.1.0,5.0,tensorboard_logger,,,,,179.0,128.0,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000,51.0,4959.0,4959.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
758,Auto TS,AutoViML/Auto_TS,time-series-data,,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000,2023-05-17 01:16:27.000000,2023-05-17 01:16:05,274,3.0,102,19.0,19.0,,82.0,601,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",9.0,19,True,2023-05-17 01:18:01.881,0.0.71,34.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,2022-08-16 12:44:30.642,,3408.0,3408.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
759,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2023-07-06 21:34:56.000000,2021-09-16 17:56:31,171,,143,35.0,79.0,14.0,55.0,578,Code for the TCAV ML interpretability project.,19.0,19,False,2021-02-23 16:17:42.000,0.2.2,4.0,tcav,,,,['tensorflow'],20.0,17.0,https://pypi.org/project/tcav,2021-02-23 16:17:42.000,3.0,128.0,128.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
760,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2023-06-27 16:54:16.000000,2023-06-27 16:54:13,266,2.0,70,40.0,17.0,13.0,22.0,550,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,20.0,19,True,2020-10-16 03:43:47.000,0.1.7,9.0,n2,,,,,31.0,27.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000,4.0,484.0,484.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
761,skope-rules,scikit-learn-contrib/skope-rules,sklearn-utils,,https://github.com/scikit-learn-contrib/skope-rules,https://github.com/scikit-learn-contrib/skope-rules,,2018-02-18 13:42:47.000,2023-02-14 11:18:28.000000,2023-02-14 11:18:28,249,,88,26.0,31.0,28.0,6.0,550,machine learning with logical rules in Python.,19.0,19,False,2020-12-11 09:37:02.000,1.0.1,1.0,skope-rules,,,,['sklearn'],282.0,282.0,https://pypi.org/project/skope-rules,,,56387.0,56387.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
762,animatplot,t-makaro/animatplot,data-viz,,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000,2023-06-16 16:14:07.121000,2020-10-05 06:14:18,178,,38,11.0,29.0,17.0,17.0,402,A python package for animating plots build on matplotlib.,7.0,19,False,2020-10-05 06:20:52.000,0.4.2,10.0,animatplot,conda-forge/animatplot,,,,53.0,51.0,https://pypi.org/project/animatplot,2020-10-05 06:20:52.000,2.0,293.0,519.0,https://anaconda.org/conda-forge/animatplot,2023-06-16 16:14:07.121,11989.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
763,sklearn-evaluation,edublancas/sklearn-evaluation,interpretability,,https://github.com/edublancas/sklearn-evaluation,https://github.com/edublancas/sklearn-evaluation,MIT,2023-01-15 21:18:52.000,2023-01-15 22:50:39.000000,2023-01-13 21:57:34,832,,41,,,,,357,"Machine learning model evaluation made easy: plots, tables, HTML reports, experiment tracking and Jupyter notebook..",19.0,19,True,2023-03-23 17:16:00.413,0.12.0,48.0,sklearn-evaluation,,,,['sklearn'],3.0,,https://pypi.org/project/sklearn-evaluation,2020-12-28 15:13:44.000,3.0,36161.0,36161.0,,,,,,,,3.0,,,9.0,,,,,,,,,,,,,,,,
764,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2023-07-10 20:21:43.000000,2023-05-03 22:38:20,315,1.0,78,25.0,322.0,21.0,9.0,314,Tensorflows Fairness Evaluation and Visualization Toolkit.,33.0,19,True,2023-05-03 23:01:17.460,0.44.0,30.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,2022-12-13 19:06:03.653,,1218.0,1218.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
765,tsflex,predict-idlab/tsflex,time-series-data,,https://github.com/predict-idlab/tsflex,https://github.com/predict-idlab/tsflex,MIT,2021-07-06 15:16:45.577,2023-07-27 10:32:22.000000,2023-07-27 10:32:22,806,28.0,19,7.0,64.0,26.0,18.0,305,Flexible time series feature extraction & processing.,6.0,19,True,2023-02-23 13:56:43.000,0.3.0,36.0,tsflex,conda-forge/tsflex,,,,7.0,7.0,https://pypi.org/project/tsflex,2022-10-11 21:38:11.312,,929.0,1660.0,https://anaconda.org/conda-forge/tsflex,2023-06-16 19:26:46.251,17564.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
766,solt,Oulu-IMEDS/solt,image,,https://github.com/Oulu-IMEDS/solt,https://github.com/Oulu-IMEDS/solt,MIT,2018-08-02 15:09:05.000,2023-07-17 13:39:53.000000,2022-07-12 07:44:31,366,,19,6.0,31.0,20.0,39.0,257,Streaming over lightweight data transformations.,5.0,19,False,2020-03-10 14:09:31.000,0.1.9,18.0,solt,,,,,51.0,48.0,https://pypi.org/project/solt,2020-03-10 14:09:31.000,3.0,214.0,214.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
767,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2023-07-27 14:00:23.000000,2023-07-26 13:10:59,384,39.0,69,24.0,396.0,31.0,51.0,256,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,30.0,19,False,2022-06-03 15:53:33.000,0.2.0,14.0,pipeline-dp,,,,,1.0,1.0,https://pypi.org/project/pipeline-dp,2023-01-30 14:45:00.398,,129.0,129.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
768,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2023-07-27 10:51:31.000000,2023-07-25 09:44:01,587,88.0,20,4.0,233.0,3.0,,237,Data search & enrichment library for Machine Learning Easily find and add relevant features to your ML pipeline from..,9.0,19,False,2023-07-25 09:44:15.000,1.1.172,443.0,upgini,,,,,1.0,1.0,https://pypi.org/project/upgini,2023-07-25 09:44:15.000,,5091.0,5091.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
769,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-02-16 21:22:03.000000,2023-02-06 22:03:09,575,,19,19.0,463.0,90.0,75.0,219,Functional tensors for probabilistic programming.,11.0,19,False,2023-01-23 08:32:39.757,0.4.5,11.0,funsor,,,,['pytorch'],55.0,52.0,https://pypi.org/project/funsor,2023-01-23 08:32:39.757,3.0,1662.0,1662.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
770,numerizer,jaidevd/numerizer,nlp,,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000,2023-05-01 07:53:03.000000,2023-05-01 07:50:02,24,1.0,23,8.0,11.0,3.0,9.0,206,A Python module to convert natural language numerics into ints and floats.,4.0,19,False,2023-01-03 08:04:12.000,0.2.2,3.0,numerizer,,,,,54.0,54.0,https://pypi.org/project/numerizer,,,28304.0,28304.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
771,nvidia-ml-py3,nicolargo/nvidia-ml-py3,gpu-utilities,,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000,2023-06-16 19:26:58.970000,2019-03-06 20:41:09,5,,57,5.0,1.0,2.0,1.0,110,Python 3 Bindings for the NVIDIA Management Library.,2.0,19,False,2017-06-03 07:43:46.000,7.352.0,1.0,nvidia-ml-py3,anaconda/nvidia-ml,,,,8008.0,7836.0,https://pypi.org/project/nvidia-ml-py3,2017-06-03 07:43:46.000,172.0,310438.0,310475.0,https://anaconda.org/anaconda/nvidia-ml,2023-06-16 19:26:58.970,902.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
772,Collie,ShopRunner/collie,recommender-systems,,https://github.com/ShopRunner/collie,https://github.com/ShopRunner/collie,BSD-3-Clause,2021-04-12 20:54:06.000,2023-07-25 21:26:27.000000,2023-03-31 15:44:32,231,,21,27.0,52.0,7.0,7.0,100,"A library for preparing, training, and evaluating scalable deep learning hybrid recommender systems using PyTorch.",15.0,19,False,2023-03-31 16:09:03.477,1.3.1,10.0,collie,,,,['pytorch'],34.0,34.0,https://pypi.org/project/collie,2022-01-18 23:07:16.000,,184.0,184.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
773,SerpentAI,SerpentAI/SerpentAI,reinforcement-learning,,https://github.com/SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,MIT,2017-04-16 21:48:39.000,2022-11-07 01:59:31.000000,2020-05-22 22:34:09,250,,765,338.0,58.0,2.0,,6537,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!.,7.0,18,False,2018-02-17 00:12:46.000,2018.1.2,18.0,SerpentAI,,,,,,,https://pypi.org/project/SerpentAI,2018-02-17 00:12:46.000,,104.0,111.0,,,,,,,,3.0,294.0,,,,,,,,,,,,,,,,,,
774,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2023-07-25 15:11:26.000000,2023-07-25 15:11:20,578,41.0,329,36.0,679.0,91.0,71.0,2366,Scenic: A Jax Library for Computer Vision Research and Beyond.,66.0,18,True,,,,,,,,['jax'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
775,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2023-03-03 23:59:33.000000,2022-05-24 23:48:09,791,,69,22.0,1004.0,113.0,65.0,1632,Version control for machine learning.,17.0,18,False,2021-03-11 20:50:26.000,0.4.2,7.0,keepsake,,,,,,,https://pypi.org/project/keepsake,,,507.0,507.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
776,DLTK,DLTK/DLTK,medical-data,,https://github.com/DLTK/DLTK,https://github.com/DLTK/DLTK,Apache-2.0,2017-05-02 15:40:36.000,2023-03-24 22:27:46.000000,2019-01-21 14:01:28,379,,402,102.0,36.0,7.0,24.0,1388,Deep Learning Toolkit for Medical Image Analysis.,9.0,18,False,,,,dltk,,,,['tensorflow'],31.0,31.0,https://pypi.org/project/dltk,,,127.0,127.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
777,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2023-02-15 19:57:27.000000,2022-08-08 02:56:23,378,,250,57.0,65.0,8.0,31.0,1326,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,18,True,2018-12-05 02:48:50.000,0.4.1,2.0,advbox,,,,,2.0,2.0,https://pypi.org/project/advbox,2018-12-05 02:48:50.000,,50.0,50.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
778,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2023-06-19 20:23:17.000000,2022-10-01 22:21:50,400,,223,31.0,38.0,39.0,20.0,791,An open source python library for scalable Bayesian optimisation.,13.0,18,True,,,,dragonfly-opt,,,,,,,https://pypi.org/project/dragonfly-opt,,,30963.0,30963.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
779,Tensor Sensor,parrt/tensor-sensor,pytorch-utils,,https://github.com/parrt/tensor-sensor,https://github.com/parrt/tensor-sensor,MIT,2020-08-28 22:54:04.000,2023-06-16 19:27:38.210000,2022-04-07 20:49:56,235,,36,13.0,13.0,8.0,16.0,731,"The goal of this library is to generate more helpful exception messages for matrix algebra expressions for numpy,..",4.0,18,False,2021-12-11 21:24:11.000,1.0,37.0,tensor-sensor,conda-forge/tensor-sensor,,,['pytorch'],23.0,23.0,https://pypi.org/project/tensor-sensor,2021-12-11 21:24:35.000,,2293.0,2410.0,https://anaconda.org/conda-forge/tensor-sensor,2023-06-16 19:27:38.210,2458.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
780,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2023-05-29 09:36:13.000000,2021-10-13 21:05:33,5078,,88,20.0,58.0,2.0,13.0,699,"A lightweight Computer Vision library. Scale your models, not boilerplate.",,18,False,2021-10-06 07:29:20.000,2.0.3,13.0,caer,,,https://caer.rtfd.io,,,,https://pypi.org/project/caer,,,3031.0,3031.0,,,,,,,,3.0,27.0,,,,,,,,,,,,,,,,,,
781,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2023-07-04 06:28:41.000000,2023-07-04 06:28:40,291,2.0,55,23.0,45.0,6.0,16.0,675,EvoJAX: Hardware-accelerated Neuroevolution.,14.0,18,True,,,18.0,evojax,conda-forge/evojax,,,['jax'],10.0,10.0,https://pypi.org/project/evojax,,,866.0,1995.0,https://anaconda.org/conda-forge/evojax,2023-06-18 08:40:51.674,19195.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
782,baikal,alegonz/baikal,others,,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000,2023-06-16 16:14:37.465000,2021-04-11 07:50:00,405,,29,19.0,42.0,6.0,18.0,593,A graph-based functional API for building complex scikit-learn pipelines.,2.0,18,False,2020-11-15 13:40:18.000,0.4.2,14.0,baikal,conda-forge/cython-blis,,,,9.0,8.0,https://pypi.org/project/baikal,2020-11-15 13:40:18.000,1.0,151.0,36787.0,https://anaconda.org/conda-forge/cython-blis,2023-06-16 16:14:37.465,1905077.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
783,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775,,137,59.0,72.0,18.0,71.0,522,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,18,False,2019-07-30 09:28:26.000,0.2.2,14.0,atm,,,,,15.0,15.0,https://pypi.org/project/atm,2019-07-30 09:25:11.000,,120.0,120.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
784,DeepMatcher,anhaidgroup/deepmatcher,nlp,,https://github.com/anhaidgroup/deepmatcher,https://github.com/anhaidgroup/deepmatcher,BSD-3-Clause,2017-12-01 19:01:11.000,2023-05-02 04:54:25.000000,2021-06-13 00:22:13,176,,117,19.0,17.0,67.0,24.0,496,Python package for performing Entity and Text Matching using Deep Learning.,7.0,18,False,,,,deepmatcher,,,,,25.0,25.0,https://pypi.org/project/deepmatcher,,,2885.0,2885.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
785,elegy,poets-ai/elegy,ml-frameworks,,https://github.com/poets-ai/elegy,https://github.com/poets-ai/elegy,MIT,2020-06-30 14:00:37.000,2022-12-15 19:23:10.000000,2022-05-23 17:26:29,339,,31,16.0,148.0,39.0,66.0,451,A High Level API for Deep Learning in JAX.,18.0,18,False,2022-03-23 21:47:54.000,0.8.6,21.0,elegy,,,,"['tensorflow', 'jax']",40.0,40.0,https://pypi.org/project/elegy,,,305.0,305.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
