,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,helm_id,brew_id,apt_id,yum_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,trending,dnf_id,yay_id,snap_id,new_addition
776,nvidia-ml-py3,nicolargo/nvidia-ml-py3,gpu-utilities,,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000,2023-06-16 19:26:58.970000,2019-03-06 20:41:09,5.0,,57,5.0,1.0,2.0,1.0,108,Python 3 Bindings for the NVIDIA Management Library.,2.0,19,False,2017-06-03 07:43:46.000,7.352.0,1.0,nvidia-ml-py3,anaconda/nvidia-ml,,,,7902.0,7731.0,https://pypi.org/project/nvidia-ml-py3,287935.0,287972.0,https://anaconda.org/anaconda/nvidia-ml,2023-06-16 19:26:58.970,853.0,,,,,3.0,,2017-06-03 07:43:46.000,171.0,,,,,,,,,,,,,,,,,,,
777,SerpentAI,SerpentAI/SerpentAI,reinforcement-learning,,https://github.com/SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,MIT,2017-04-16 21:48:39.000,2022-11-07 01:59:31.000000,2020-05-22 22:34:09,250.0,,765,338.0,58.0,2.0,,6519,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!.,7.0,18,False,2018-02-17 00:12:46.000,2018.1.2,18.0,SerpentAI,,,,,,,https://pypi.org/project/SerpentAI,89.0,96.0,,,,,,,,3.0,291.0,2018-02-17 00:12:46.000,,,,,,,,,,,,,,,,,,,,
778,micrograd,karpathy/micrograd,pytorch-utils,,https://github.com/karpathy/micrograd,https://github.com/karpathy/micrograd,MIT,2020-04-13 04:31:18.000,2023-06-23 11:51:30.000000,2020-04-18 19:15:25,24.0,,651,107.0,30.0,25.0,7.0,5427,A tiny scalar-valued autograd engine and a neural net library on top of it with PyTorch-like API.,2.0,18,False,2020-04-18 19:06:59.000,0.1.0,1.0,micrograd,,,,['pytorch'],25.0,23.0,https://pypi.org/project/micrograd,532.0,532.0,,,,,,,,3.0,,2020-04-18 19:06:59.000,2.0,,,,,,,,,,,,,,,,,,,
779,graph-nets,deepmind/graph_nets,graph,,https://github.com/deepmind/graph_nets,https://github.com/deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2022-12-12 11:28:07.000000,2022-12-12 11:28:07,48.0,,772,222.0,25.0,6.0,122.0,5270,Build Graph Nets in Tensorflow.,11.0,18,True,,,,graph-nets,,,,['tensorflow'],,,https://pypi.org/project/graph-nets,2016.0,2016.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
780,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2023-03-03 23:59:33.000000,2022-05-24 23:48:09,791.0,,68,21.0,1004.0,113.0,65.0,1628,Version control for machine learning.,17.0,18,False,2021-03-11 20:50:26.000,0.4.2,7.0,keepsake,,,,,,,https://pypi.org/project/keepsake,388.0,388.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
781,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2023-02-15 19:57:27.000000,2022-08-08 02:56:23,378.0,,250,57.0,65.0,8.0,31.0,1315,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,18,True,2018-12-05 02:48:50.000,0.4.1,2.0,advbox,,,,,2.0,2.0,https://pypi.org/project/advbox,42.0,42.0,,,,,,,,3.0,,2018-12-05 02:48:50.000,,,,,,,,,,,,,,,,,,,,
782,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,95,41.0,13.0,13.0,9.0,1261,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,18,False,,,,doc2text,,,,,90.0,90.0,https://pypi.org/project/doc2text,2289.0,2289.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
783,FinQuant,fmilthaler/FinQuant,financial-data,,https://github.com/fmilthaler/FinQuant,https://github.com/fmilthaler/FinQuant,MIT,2019-01-20 15:07:19.000,2022-09-10 19:14:50.000000,2020-05-03 16:12:29,469.0,,145,36.0,43.0,19.0,11.0,975,"A program for financial portfolio management, analysis and optimisation.",5.0,18,False,,,5.0,FinQuant,,,,,77.0,77.0,https://pypi.org/project/FinQuant,237.0,237.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
784,Tensor Sensor,parrt/tensor-sensor,pytorch-utils,,https://github.com/parrt/tensor-sensor,https://github.com/parrt/tensor-sensor,MIT,2020-08-28 22:54:04.000,2023-06-16 19:27:38.210000,2022-04-07 20:49:56,235.0,,36,13.0,13.0,8.0,16.0,730,"The goal of this library is to generate more helpful exception messages for matrix algebra expressions for numpy,..",4.0,18,False,2021-12-11 21:24:11.000,1.0,37.0,tensor-sensor,conda-forge/tensor-sensor,,,['pytorch'],22.0,22.0,https://pypi.org/project/tensor-sensor,2159.0,2275.0,https://anaconda.org/conda-forge/tensor-sensor,2023-06-16 19:27:38.210,2336.0,,,,,3.0,,2021-12-11 21:24:35.000,,,,,,,,,,,,,,,,,,,,
785,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2023-05-29 09:36:13.000000,2021-10-13 21:05:33,5078.0,,86,20.0,58.0,2.0,13.0,694,"A lightweight Computer Vision library. Scale your models, not boilerplate.",,18,False,2021-10-06 07:29:20.000,2.0.3,13.0,caer,,,https://caer.rtfd.io,,,,https://pypi.org/project/caer,2925.0,2925.0,,,,,,,,3.0,26.0,,,,,,,,,,,,,,,,,,,,,
786,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2023-04-24 11:42:30.000000,2022-07-27 19:55:38,93.0,,51,13.0,10.0,22.0,17.0,685,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,5.0,18,True,2022-07-27 19:51:53.000,1.2.7,8.0,parallelformers,,,,,23.0,23.0,https://pypi.org/project/parallelformers,3886.0,3886.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
787,baikal,alegonz/baikal,others,,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000,2023-06-16 16:14:37.465000,2021-04-11 07:50:00,405.0,,29,19.0,42.0,6.0,18.0,595,A graph-based functional API for building complex scikit-learn pipelines.,2.0,18,False,2020-11-15 13:40:18.000,0.4.2,14.0,baikal,conda-forge/cython-blis,,,,9.0,8.0,https://pypi.org/project/baikal,198.0,37046.0,https://anaconda.org/conda-forge/cython-blis,2023-06-16 16:14:37.465,1879284.0,,,,,3.0,,2020-11-15 13:40:18.000,1.0,,,,,,,,,,,,,,,,,,,
788,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,136,59.0,72.0,18.0,71.0,523,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,18,False,2019-07-30 09:28:26.000,0.2.2,6.0,atm,,,,,15.0,15.0,https://pypi.org/project/atm,148.0,148.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
789,DeepMatcher,anhaidgroup/deepmatcher,nlp,,https://github.com/anhaidgroup/deepmatcher,https://github.com/anhaidgroup/deepmatcher,BSD-3-Clause,2017-12-01 19:01:11.000,2023-05-02 04:54:25.000000,2021-06-13 00:22:13,176.0,,117,19.0,17.0,66.0,24.0,490,Python package for performing Entity and Text Matching using Deep Learning.,7.0,18,False,,,,deepmatcher,,,,,24.0,24.0,https://pypi.org/project/deepmatcher,3026.0,3026.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
790,elegy,poets-ai/elegy,ml-frameworks,,https://github.com/poets-ai/elegy,https://github.com/poets-ai/elegy,MIT,2020-06-30 14:00:37.000,2022-12-15 19:23:10.000000,2022-05-23 17:26:29,339.0,,31,15.0,148.0,39.0,66.0,448,A High Level API for Deep Learning in JAX.,18.0,18,False,2022-03-23 21:51:07.000,0.8.6,33.0,elegy,,,,"['tensorflow', 'jax']",40.0,40.0,https://pypi.org/project/elegy,278.0,278.0,,,,,,,,3.0,,2022-04-22 15:42:03.000,,,,,,,,,,,,,,,,,,,,
791,Case Recommender,caserec/CaseRecommender,recommender-systems,,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000,2021-11-25 23:08:48.000000,2021-11-25 23:08:43,204.0,,87,24.0,18.0,5.0,20.0,440,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,18,False,2021-11-25 23:10:34.000,1.1.1,2.0,caserecommender,,,,['sklearn'],12.0,12.0,https://pypi.org/project/caserecommender,170.0,170.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
792,sklearn-evaluation,edublancas/sklearn-evaluation,interpretability,,https://github.com/edublancas/sklearn-evaluation,https://github.com/edublancas/sklearn-evaluation,MIT,2023-01-15 21:18:52.000,2023-01-15 22:50:39.000000,2023-01-13 21:57:34,832.0,,41,,,,,357,"Machine learning model evaluation made easy: plots, tables, HTML reports, experiment tracking and Jupyter notebook..",19.0,18,True,2023-03-23 17:16:00.413,0.12.0,48.0,sklearn-evaluation,,,,['sklearn'],2.0,,https://pypi.org/project/sklearn-evaluation,62696.0,62696.0,,,,,,,,3.0,,2020-12-28 15:13:44.000,2.0,,,,,,,,,,,,,,,8.0,,,,
793,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,51,11.0,60.0,16.0,41.0,321,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09.000,1.0.7,4.0,parameter-sherpa,,,,,30.0,30.0,https://pypi.org/project/parameter-sherpa,246.0,246.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
794,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2023-04-03 11:31:55.000000,2023-04-03 11:31:55,66.0,1.0,56,8.0,9.0,9.0,13.0,321,TextAugment: Text Augmentation Library.,7.0,18,True,2020-11-05 15:04:26.000,1.3.4,8.0,textaugment,,,,,59.0,55.0,https://pypi.org/project/textaugment,3275.0,3276.0,,,,,,,,3.0,60.0,2020-11-05 15:02:11.000,4.0,,,,,,,,,,,,,,,,,,,
795,solt,Oulu-IMEDS/solt,image,,https://github.com/Oulu-IMEDS/solt,https://github.com/Oulu-IMEDS/solt,MIT,2018-08-02 15:09:05.000,2022-07-12 07:44:45.000000,2022-07-12 07:44:31,366.0,,19,6.0,30.0,20.0,39.0,256,Streaming over lightweight data transformations.,5.0,18,False,2020-03-10 14:07:18.000,0.1.9,10.0,solt,,,,,46.0,46.0,https://pypi.org/project/solt,278.0,278.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
796,OMLT,cog-imperial/omlt,model-serialisation,,https://github.com/cog-imperial/OMLT,https://github.com/cog-imperial/OMLT,BSD-3-Clause,2021-06-03 12:39:38.000,2023-06-26 13:20:38.000000,2023-06-16 18:49:30,400.0,1.0,43,13.0,67.0,9.0,29.0,202,Represent trained machine learning models as Pyomo optimization formulations.,13.0,18,False,2022-01-21 16:05:52.000,0.3.1,7.0,omlt,,,,,1.0,,https://pypi.org/project/omlt,13296.0,13296.0,,,,,,,,3.0,,2022-02-08 01:23:07.000,1.0,,,,,,,,,,,,,,,,,,,
797,Collie,ShopRunner/collie,recommender-systems,,https://github.com/ShopRunner/collie,https://github.com/ShopRunner/collie,BSD-3-Clause,2021-04-12 20:54:06.000,2023-05-23 06:27:40.000000,2023-03-31 15:44:32,231.0,,21,27.0,49.0,7.0,7.0,100,"A library for preparing, training, and evaluating scalable deep learning hybrid recommender systems using PyTorch.",15.0,18,False,2023-03-31 16:09:03.477,1.3.1,10.0,collie,,,,['pytorch'],34.0,34.0,https://pypi.org/project/collie,143.0,143.0,,,,,,,,3.0,,2022-01-18 23:07:16.000,,,,,,,,,,,,,,,,,,,,
798,DeepMind Lab,deepmind/lab,reinforcement-learning,,https://github.com/deepmind/lab,https://github.com/deepmind/lab,,2016-11-30 13:41:26.000,2023-01-04 15:38:37.000000,2023-01-04 15:19:06,509.0,,1383,472.0,21.0,59.0,166.0,6887,A customisable 3D platform for agent-based AI research.,9.0,17,False,2020-12-07 11:26:33.000,release-2020-12-07,8.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
799,OpenNRE,thunlp/OpenNRE,nlp,,https://github.com/thunlp/OpenNRE,https://github.com/thunlp/OpenNRE,MIT,2017-02-26 07:37:12.000,2023-06-12 21:29:55.000000,2023-01-03 11:24:22,166.0,,969,119.0,23.0,8.0,352.0,4023,An Open-Source Package for Neural Relation Extraction (NRE).,12.0,17,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
800,Advisor,tobegit3hub/advisor,hyperopt,,https://github.com/tobegit3hub/advisor,https://github.com/tobegit3hub/advisor,Apache-2.0,2017-09-14 03:50:33.000,2019-11-11 07:09:57.869705,2019-11-11 06:59:31,165.0,,258,53.0,13.0,20.0,13.0,1523,Open-source implementation of Google Vizier for hyper parameters tuning.,11.0,17,False,2018-10-18 02:54:09.000,0.1.6,4.0,advisor,,tobegit3hub/advisor,,,,,https://pypi.org/project/advisor,48.0,72.0,,,,https://hub.docker.com/r/tobegit3hub/advisor,2019-11-11 07:09:57.869705,,1681.0,3.0,,2018-10-18 02:54:09.000,,,,,,,,,,,,,,,,,,,,
801,GraphGym,snap-stanford/GraphGym,graph,,https://github.com/snap-stanford/GraphGym,https://github.com/snap-stanford/GraphGym,MIT,2020-10-14 05:01:35.000,2023-03-30 17:22:47.000000,2023-03-14 23:02:49,75.0,,160,23.0,17.0,12.0,27.0,1407,Platform for designing and evaluating Graph Neural Networks (GNN).,6.0,17,True,2022-03-24 23:28:17.000,0.4.0,3.0,graphgym,,,,,2.0,2.0,https://pypi.org/project/graphgym,60.0,61.0,,,,,,,,3.0,25.0,2022-03-24 23:19:13.000,,,,,,,,,,,,,,,,,,,,
802,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,85,34.0,72.0,24.0,30.0,1075,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,17,False,2021-02-15 20:20:59.000,0.5,2.0,torch-struct,,,,['pytorch'],,,https://pypi.org/project/torch-struct,5135.0,5135.0,,,,,,,,3.0,,2021-02-14 02:43:46.000,,,,,,,,,,,,,,,,,,,,
803,Fiber,uber/fiber,distributed-ml,,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000,2023-03-19 22:55:22.000000,2021-03-15 07:00:08,66.0,,111,22.0,37.0,20.0,8.0,1022,Distributed Computing for AI Made Simple.,5.0,17,False,2020-07-09 03:28:28.000,0.2.1,6.0,fiber,,,,,62.0,61.0,https://pypi.org/project/fiber,101.0,101.0,,,,,,,,3.0,,2020-07-09 03:28:28.000,1.0,,,,,,,,,,,,,,,,,,,
804,TextBox,RUCAIBox/TextBox,nlp,,https://github.com/RUCAIBox/TextBox,https://github.com/RUCAIBox/TextBox,MIT,2020-11-08 07:35:46.000,2023-05-18 02:26:52.000000,2023-05-18 02:26:52,1358.0,9.0,113,18.0,294.0,3.0,61.0,992,TextBox 2.0 is a text generation library with pre-trained language models.,18.0,17,True,2022-12-28 02:06:22.000,2.0.0,10.0,textbox,,,,,5.0,5.0,https://pypi.org/project/textbox,14.0,14.0,,,,,,,,3.0,,2021-04-15 09:35:06.000,,,,,,,,,,,,,,,,,,,,
805,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,174,34.0,15.0,18.0,22.0,785,TensorFlow implementation of an arbitrary order Factorization Machine.,11.0,17,False,,,,tffm,,,,['tensorflow'],13.0,13.0,https://pypi.org/project/tffm,788.0,788.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
806,FlashTorch,MisaOgura/flashtorch,interpretability,,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000,2023-04-04 09:45:40.000000,2020-05-29 14:37:29,126.0,,88,18.0,15.0,9.0,22.0,710,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,17,False,2020-05-29 14:39:38.000,0.1.3,5.0,flashtorch,,,,['pytorch'],15.0,15.0,https://pypi.org/project/flashtorch,177.0,177.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
807,ThunderGBM,Xtra-Computing/thundergbm,ml-frameworks,,https://github.com/Xtra-Computing/thundergbm,https://github.com/Xtra-Computing/thundergbm,Apache-2.0,2016-11-11 09:58:08.000,2022-09-13 05:57:13.000000,2022-09-13 05:57:00,608.0,,83,25.0,4.0,35.0,42.0,667,ThunderGBM: Fast GBDTs and Random Forests on GPUs.,10.0,17,True,2019-05-07 08:47:56.000,0.3.2,3.0,thundergbm,,,,,2.0,2.0,https://pypi.org/project/thundergbm,155.0,155.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
808,nboost,koursaros-ai/nboost,nlp,,https://github.com/koursaros-ai/nboost,https://github.com/koursaros-ai/nboost,Apache-2.0,2019-10-29 20:56:24.000,2020-09-30 14:51:16.000000,2020-07-16 19:48:25,1336.0,,65,19.0,21.0,29.0,50.0,662,"NBoost is a scalable, search-api-boosting platform for deploying transformer models to improve the relevance of search..",10.0,17,False,2020-06-12 20:05:15.000,0.3.9,26.0,nboost,,,,,3.0,3.0,https://pypi.org/project/nboost,119.0,119.0,,,,,,,,3.0,,2020-06-12 20:05:15.000,,,,,,,,,,,,,,,,,,,,
809,textflint,textflint/textflint,adversarial,,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000,2022-09-27 17:09:16.000000,2022-06-21 04:27:47,257.0,,94,18.0,19.0,3.0,29.0,613,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,18.0,17,False,2022-03-15 07:18:47.000,0.1.0,6.0,textflint,,,,,10.0,10.0,https://pypi.org/project/textflint,157.0,157.0,,,,,,,,3.0,,2022-03-15 07:18:47.000,,,,,,,,,,,,,,,,,,,,
810,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2023-05-11 15:22:02.000000,2023-05-11 15:21:58,809.0,2.0,37,15.0,16.0,,19.0,574,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,17,True,2022-09-09 14:58:46.000,3.1.2,26.0,opytimizer,,,,,15.0,15.0,https://pypi.org/project/opytimizer,443.0,443.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
811,caliban,google/caliban,ml-experiments,,https://github.com/google/caliban,https://github.com/google/caliban,Apache-2.0,2020-06-02 18:12:50.000,2023-06-16 17:24:58.000000,2023-06-16 17:22:58,255.0,1.0,66,22.0,83.0,19.0,15.0,479,"Research workflows made easy, locally and in the Cloud.",10.0,17,True,2023-06-16 17:26:21.434,0.4.2,11.0,caliban,,,,,1.0,1.0,https://pypi.org/project/caliban,203.0,203.0,,,,,,,,3.0,,2020-09-12 19:41:23.000,,,,,,,,,,,,,,,,,,,,
812,shap-hypetune,cerlymarco/shap-hypetune,hyperopt,,https://github.com/cerlymarco/shap-hypetune,https://github.com/cerlymarco/shap-hypetune,MIT,2021-05-16 09:30:03.000,2022-08-24 08:33:07.000000,2022-08-24 08:31:37,29.0,,57,6.0,1.0,2.0,24.0,466,A python package for simultaneous Hyperparameters Tuning and Features Selection for Gradient Boosting Models.,2.0,17,True,2022-08-24 08:33:07.000,0.2.6,9.0,shap-hypetune,,,,,15.0,14.0,https://pypi.org/project/shap-hypetune,2238.0,2238.0,,,,,,,,3.0,,2022-08-24 08:33:00.976,1.0,,,,,,,,,,,,,,,,,,,
813,chefboost,serengil/chefboost,ml-frameworks,,https://github.com/serengil/chefboost,https://github.com/serengil/chefboost,MIT,2019-03-06 12:26:27.000,2023-03-30 21:45:50.000000,2023-03-30 21:45:50,361.0,,95,18.0,3.0,3.0,27.0,401,"A Lightweight Decision Tree Framework supporting regular algorithms: ID3, C4,5, CART, CHAID and Regression Trees; some..",6.0,17,True,,,,chefboost,,,,,45.0,45.0,https://pypi.org/project/chefboost,576.0,576.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
814,datmo,datmo/datmo,ml-experiments,,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000,2022-06-21 21:41:58.000000,2019-11-29 00:48:44,1051.0,,29,11.0,121.0,31.0,150.0,343,Open source production model management tool for data scientists.,6.0,17,False,2018-12-07 06:16:42.000,0.0.40,41.0,datmo,,,,,5.0,5.0,https://pypi.org/project/datmo,54.0,54.0,,,,,,,,3.0,,2018-12-07 06:16:42.000,,,,,,,,,,,,,,,,,,,,
815,NeuralCompression,facebookresearch/NeuralCompression,others,,https://github.com/facebookresearch/NeuralCompression,https://github.com/facebookresearch/NeuralCompression,MIT,2021-07-09 15:14:13.000,2023-06-27 08:38:55.000000,2023-06-20 18:24:20,106.0,4.0,34,20.0,139.0,4.0,59.0,343,A collection of tools for neural compression enthusiasts.,6.0,17,True,2023-06-14 14:03:00.462,0.2.2,4.0,neuralcompression,,,,,,,https://pypi.org/project/neuralcompression,184.0,184.0,,,,,,,,3.0,,2022-01-12 14:55:21.000,,,,,,,,,,,,,,,,,,,,
816,textpipe,textpipe/textpipe,nlp,,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32.000,2021-06-09 11:55:53.000000,2021-06-09 11:55:53,371.0,,27,22.0,239.0,15.0,25.0,301,Textpipe: clean and extract metadata from text.,29.0,17,False,,,,textpipe,,,,,8.0,8.0,https://pypi.org/project/textpipe,187.0,187.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
817,data-describe,data-describe/data-describe,data-viz,,https://github.com/data-describe/data-describe,https://github.com/data-describe/data-describe,Apache-2.0,2020-05-04 17:58:14.000,2023-02-22 05:20:46.000000,2021-11-19 06:05:15,700.0,,18,13.0,271.0,70.0,175.0,295,datadescribe: Pythonic EDA Accelerator for Data Science.,14.0,17,False,,,5.0,data-describe,,,,,,,https://pypi.org/project/data-describe,10571.0,10571.0,,,,,,,,3.0,,2020-12-03 23:07:43.000,,,,,,,,,,,,,,,,,,,,
818,bluefog,Bluefog-Lib/bluefog,distributed-ml,,https://github.com/Bluefog-Lib/bluefog,https://github.com/Bluefog-Lib/bluefog,Apache-2.0,2019-12-03 05:27:21.000,2023-03-28 03:38:13.000000,2023-03-28 03:38:13,1094.0,,65,28.0,57.0,29.0,32.0,287,Distributed and decentralized training framework for PyTorch over graph.,9.0,17,False,2021-05-15 01:39:45.000,0.3.0,9.0,bluefog,,,,['pytorch'],3.0,3.0,https://pypi.org/project/bluefog,70.0,73.0,,,,,,,,3.0,131.0,2021-05-15 01:39:45.000,,,,,,,,,,,,,,,,,,,,
819,DeepGraph,deepgraph/deepgraph,graph,,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,BSD-3-Clause,2015-10-27 12:28:45.000,2023-06-16 13:21:31.322000,2021-06-14 10:58:10,162.0,,39,19.0,1.0,10.0,5.0,273,Analyze Data with Pandas-based Networks. Documentation:.,2.0,17,False,2020-10-01 13:20:38.000,0.2.3,13.0,deepgraph,conda-forge/deepgraph,,,['pandas'],8.0,8.0,https://pypi.org/project/deepgraph,350.0,2677.0,https://anaconda.org/conda-forge/deepgraph,2023-06-16 13:21:31.322,162941.0,,,,,3.0,,2020-10-01 13:18:38.000,,,,,,,,,,,,,,,,,,,,
820,skift,shaypal5/skift,nlp,,https://github.com/shaypal5/skift,https://github.com/shaypal5/skift,MIT,2018-02-03 11:37:21.000,2022-06-07 15:07:07.000000,2022-06-07 15:07:04,141.0,,24,11.0,8.0,1.0,10.0,234,scikit-learn wrappers for Python fastText.,9.0,17,False,2022-02-14 13:45:54.000,0.0.23,18.0,skift,,,,['sklearn'],12.0,12.0,https://pypi.org/project/skift,2134.0,2134.0,,,,,,,,3.0,,2018-03-15 09:05:47.000,,,,,,,,,,,,,,,,,,,,
821,skggm,skggm/skggm,sklearn-utils,,https://github.com/skggm/skggm,https://github.com/skggm/skggm,MIT,2016-06-11 18:35:56.000,2023-06-15 16:53:56.000000,2023-06-15 16:53:55,703.0,1.0,41,11.0,59.0,29.0,47.0,224,Scikit-learn compatible estimation of general graphical models.,7.0,17,False,2018-09-12 01:11:31.000,0.2.8,6.0,skggm,,,,['sklearn'],12.0,12.0,https://pypi.org/project/skggm,81.0,81.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
