,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,trending,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
843,kglib,vaticle/kglib,graph,,https://github.com/vaticle/kglib,https://github.com/vaticle/kglib,Apache-2.0,2018-09-16 16:46:48.000,2021-10-22 14:09:11.000000,2021-10-22 14:09:00,488.0,,88,34.0,98.0,12.0,50.0,497,Grakn Knowledge Graph Library (ML R&D).,7.0,16,True,2020-08-19 15:39:10.000,0.2.2,7.0,grakn-kglib,,,,,,,https://pypi.org/project/grakn-kglib,2020-08-19 15:39:10.000,,125.0,130.0,,,,,,,,3.0,211.0,,,,,,,,,,,,,,,,,,,
844,LOFO,aerdem4/lofo-importance,interpretability,,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000,2021-10-04 13:21:59.000000,2021-10-04 13:20:39,26.0,,52,15.0,26.0,3.0,16.0,453,Leave One Feature Out Importance.,3.0,16,True,2021-10-04 13:21:59.000,0.3.1,11.0,lofo-importance,,,,,11.0,11.0,https://pypi.org/project/lofo-importance,2021-10-04 13:21:59.000,,370.0,370.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
845,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2022-03-02 08:03:39.000000,2022-03-02 08:03:39,82.0,2.0,24,10.0,7.0,6.0,11.0,447,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,4.0,16,True,2021-12-29 21:48:48.000,1.2.4,16.0,parallelformers,,,,,5.0,5.0,https://pypi.org/project/parallelformers,2021-12-29 21:47:16.000,,336.0,336.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
846,atspy,firmai/atspy,time-series-data,,https://github.com/firmai/atspy,https://github.com/firmai/atspy,MIT,2020-01-28 05:00:10.000,2022-02-10 01:20:22.000000,2021-12-18 09:26:18,99.0,,83,21.0,14.0,18.0,2.0,427,AtsPy: Automated Time Series Models in Python (by @firmai).,5.0,16,True,2020-11-12 16:10:48.000,zen,39.0,atspy,,,,,5.0,5.0,https://pypi.org/project/atspy,2020-04-24 18:16:15.000,,1620.0,1620.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
847,caliban,google/caliban,ml-experiments,,https://github.com/google/caliban,https://github.com/google/caliban,Apache-2.0,2020-06-02 18:12:50.000,2022-02-26 01:11:41.000000,2020-09-25 16:15:35,254.0,,45,19.0,80.0,15.0,12.0,418,"Research workflows made easy, locally and in the Cloud.",9.0,16,False,2020-09-12 19:41:23.000,0.4.1,10.0,caliban,,,,,,,https://pypi.org/project/caliban,2020-09-12 19:41:23.000,,213.0,213.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
848,OpenRec,ylongqi/openrec,recommender-systems,,https://github.com/ylongqi/openrec,https://github.com/ylongqi/openrec,Apache-2.0,2017-11-29 16:04:40.000,2022-02-09 23:36:33.000000,2020-02-19 07:57:17,213.0,,84,37.0,43.0,5.0,12.0,392,OpenRec is an open-source and modular library for neural network-inspired recommendation algorithms.,11.0,16,False,2020-02-18 06:52:11.000,0.3.0,12.0,openrec,,,,,2.0,1.0,https://pypi.org/project/openrec,2020-02-18 06:52:11.000,1.0,75.0,75.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
849,Pywick,achaiah/pywick,pytorch-utils,,https://github.com/achaiah/pywick,https://github.com/achaiah/pywick,MIT,2019-03-25 15:42:47.000,2022-02-04 15:57:11.000000,2021-10-22 03:09:17,149.0,,38,15.0,39.0,2.0,12.0,369,High-level batteries-included neural network training library for Pytorch.,4.0,16,True,2021-10-22 03:19:11.000,0.6.5,8.0,pywick,,,,['pytorch'],6.0,6.0,https://pypi.org/project/pywick,2021-10-22 03:19:11.000,,65.0,65.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
850,tfdeploy,riga/tfdeploy,model-serialisation,,https://github.com/riga/tfdeploy,https://github.com/riga/tfdeploy,BSD-3-Clause,2016-03-07 13:08:21.000,2021-01-08 09:52:54.000000,2021-01-08 09:52:49,170.0,,38,23.0,5.0,11.0,23.0,347,Deploy tensorflow graphs for fast evaluation and export to tensorflow-less environments running numpy.,4.0,16,False,2017-03-30 10:51:26.000,0.4.2,22.0,tfdeploy,,,,['tensorflow'],2.0,,https://pypi.org/project/tfdeploy,2017-03-30 10:51:26.000,2.0,112.0,112.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
851,Camphr,PKSHATechnology-Research/camphr,nlp,,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000,2021-08-18 06:06:52.000000,2021-08-18 06:06:51,1404.0,,17,5.0,215.0,2.0,26.0,343,Camphr - NLP libary for creating pipeline components.,7.0,16,True,2021-07-28 07:48:46.000,0.10.0,48.0,camphr,,,,['spacy'],2.0,,https://pypi.org/project/camphr,2021-07-28 07:48:46.000,2.0,822.0,822.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
852,data-describe,data-describe/data-describe,data-viz,,https://github.com/data-describe/data-describe,https://github.com/data-describe/data-describe,Apache-2.0,2020-05-04 17:58:14.000,2022-04-04 05:06:57.000000,2021-11-19 06:05:15,700.0,,16,14.0,242.0,69.0,175.0,292,datadescribe: Pythonic EDA Accelerator for Data Science.,14.0,16,False,,,5.0,data-describe,,,,,,,https://pypi.org/project/data-describe,2020-12-03 23:07:43.000,,486.0,486.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
853,Julius,adefossez/julius,audio,,https://github.com/adefossez/julius,https://github.com/adefossez/julius,MIT,2020-10-26 10:54:21.000,2022-01-28 09:28:20.000000,2022-01-28 09:27:02,66.0,1.0,16,8.0,8.0,2.0,9.0,263,Fast PyTorch based DSP for audio and 1D signals.,2.0,16,False,2021-10-20 08:30:11.000,0.2.6,10.0,julius,,,,['pytorch'],79.0,75.0,https://pypi.org/project/julius,2021-10-20 08:30:11.000,4.0,13425.0,13425.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
854,DeepGraph,deepgraph/deepgraph,graph,,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,BSD-3-Clause,2015-10-27 12:28:45.000,2021-11-08 16:53:47.290000,2021-06-14 10:58:10,162.0,,37,18.0,1.0,9.0,5.0,250,Analyze Data with Pandas-based Networks. Documentation:.,2.0,16,False,2020-10-01 13:20:38.000,0.2.3,13.0,deepgraph,conda-forge/deepgraph,,,['pandas'],3.0,3.0,https://pypi.org/project/deepgraph,2020-10-01 13:18:38.000,,368.0,2500.0,https://anaconda.org/conda-forge/deepgraph,2021-11-08 16:53:47.290,119426.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
855,NeuralQA,victordibia/neuralqa,nlp,,https://github.com/victordibia/neuralqa,https://github.com/victordibia/neuralqa,MIT,2020-05-19 03:55:56.000,2022-03-27 17:43:28.000000,2020-12-16 17:41:37,312.0,,31,5.0,60.0,31.0,8.0,217,NeuralQA: A Usable Library for Question Answering on Large Datasets with BERT.,3.0,16,False,,,27.0,neuralqa,,,,,4.0,4.0,https://pypi.org/project/neuralqa,2020-09-18 17:54:50.000,,149.0,149.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
856,Parfit,jmcarpenter2/parfit,hyperopt,,https://github.com/jmcarpenter2/parfit,https://github.com/jmcarpenter2/parfit,MIT,2017-11-22 20:17:51.000,2020-04-04 19:26:44.000000,2020-04-04 19:26:37,127.0,,25,4.0,4.0,6.0,5.0,200,"A package for parallelizing the fit and flexibly scoring of sklearn machine learning models, with visualization..",2.0,16,False,,,23.0,parfit,,,,['sklearn'],11.0,11.0,https://pypi.org/project/parfit,2018-10-11 22:03:16.000,,17331.0,17331.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
857,nx-altair,Zsailer/nx_altair,data-viz,,https://github.com/Zsailer/nx_altair,https://github.com/Zsailer/nx_altair,MIT,2018-05-13 00:10:12.000,2022-01-08 12:10:11.000000,2020-06-02 21:10:26,51.0,,22,11.0,14.0,6.0,4.0,189,Draw interactive NetworkX graphs with Altair.,3.0,16,False,2020-06-02 21:11:12.000,0.1.6,8.0,nx-altair,,,,['jupyter'],3.0,,https://pypi.org/project/nx-altair,2020-06-02 21:11:12.000,3.0,3799.0,3799.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
858,flupy,olirice/flupy,data-pipelines,,https://github.com/olirice/flupy,https://github.com/olirice/flupy,MIT,2018-01-06 16:46:04.000,2022-02-18 14:51:19.000000,2022-02-17 15:29:05,197.0,2.0,12,7.0,16.0,3.0,9.0,170,Fluent data pipelines for python and your shell.,6.0,16,False,2021-10-15 12:35:59.000,1.1.9,37.0,flupy,,,,,1.0,,https://pypi.org/project/flupy,2021-10-15 12:35:59.000,1.0,59125.0,59125.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
859,steppy,minerva-ml/steppy,ml-experiments,,https://github.com/minerva-ml/steppy,https://github.com/minerva-ml/steppy,MIT,2018-01-15 09:40:49.000,2018-11-23 09:49:59.000000,2018-11-23 09:47:34,69.0,,33,14.0,54.0,16.0,50.0,132,"Lightweight, Python library for fast and reproducible experimentation.",5.0,16,False,2018-11-23 09:49:59.000,0.1.16,16.0,steppy,,,,,48.0,43.0,https://pypi.org/project/steppy,2018-11-23 09:49:59.000,5.0,85.0,85.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
860,dabl,amueller/dabl,sklearn-utils,,https://github.com/amueller/dabl,https://github.com/amueller/dabl,BSD-3-Clause,2020-01-30 18:26:49.000,2022-03-29 00:57:29.000000,2021-07-09 18:47:52,275.0,,9,3.0,3.0,1.0,,113,Data Analysis Baseline Library.,21.0,16,False,2021-07-09 19:20:43.000,0.2.2,12.0,dabl,,,,['sklearn'],,,https://pypi.org/project/dabl,2021-07-09 19:20:43.000,,2612.0,2612.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
861,StarSpace,facebookresearch/StarSpace,ml-frameworks,,https://github.com/facebookresearch/StarSpace,https://github.com/facebookresearch/StarSpace,MIT,2017-06-28 17:50:18.000,2021-11-03 16:23:46.000000,2019-12-13 19:03:25,138.0,,506,181.0,109.0,50.0,148.0,3744,"Learning embeddings for classification, retrieval and ranking.",17.0,15,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
862,OpenKE,thunlp/OpenKE,graph,,https://github.com/thunlp/OpenKE,https://github.com/thunlp/OpenKE,MIT,2017-10-08 11:20:23.000,2021-09-29 09:46:39.000000,2021-04-06 08:24:50,113.0,,862,97.0,25.0,68.0,334.0,2972,An Open-Source Package for Knowledge Embedding (KE).,10.0,15,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
863,GraphSAGE,williamleif/GraphSAGE,graph,,https://github.com/williamleif/GraphSAGE,https://github.com/williamleif/GraphSAGE,MIT,2017-05-29 15:36:22.000,2022-03-16 15:14:25.000000,2018-09-19 19:27:00,59.0,,748,74.0,28.0,96.0,59.0,2679,Representation learning on large graphs using stochastic graph convolutions.,9.0,15,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
864,ZhuSuan,thu-ml/zhusuan,probabilistics,,https://github.com/thu-ml/zhusuan,https://github.com/thu-ml/zhusuan,MIT,2016-07-18 13:31:38.000,2020-01-09 14:51:27.000000,2019-08-05 10:00:04,439.0,,407,144.0,70.0,8.0,53.0,2119,"A probabilistic programming library for Bayesian deep learning, generative models, based on Tensorflow.",20.0,15,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
865,micrograd,karpathy/micrograd,pytorch-utils,,https://github.com/karpathy/micrograd,https://github.com/karpathy/micrograd,MIT,2020-04-13 04:31:18.000,2021-06-24 12:28:13.000000,2020-04-18 19:15:25,24.0,,156,50.0,8.0,2.0,3.0,2026,A tiny scalar-valued autograd engine and a neural net library on top of it with PyTorch-like API.,2.0,15,False,2020-04-18 19:06:59.000,0.1.0,1.0,micrograd,,,,['pytorch'],8.0,7.0,https://pypi.org/project/micrograd,2020-04-18 19:06:59.000,1.0,32.0,32.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
866,Botflow,kkyon/botflow,data-pipelines,,https://github.com/kkyon/botflow,https://github.com/kkyon/botflow,BSD-3-Clause,2018-08-20 03:13:31.000,2020-12-31 09:03:22.000000,2019-05-23 14:40:50,192.0,,102,55.0,28.0,3.0,2.0,1184,"Python Fast Dataflow programming framework for Data pipeline work( Web Crawler,Machine Learning,Quantitative..",11.0,15,False,2018-09-14 14:38:32.000,0.2.0,5.0,botflow,,,,,1.0,1.0,https://pypi.org/project/botflow,2018-09-14 14:38:32.000,,91.0,91.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
867,BLINK,facebookresearch/BLINK,nlp,,https://github.com/facebookresearch/BLINK,https://github.com/facebookresearch/BLINK,MIT,2019-09-25 21:27:44.000,2022-03-01 19:09:39.000000,2021-04-02 03:03:34,211.0,,155,37.0,33.0,50.0,31.0,842,Entity Linker solution.,16.0,15,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
868,Translate,pytorch/translate,nlp,,https://github.com/pytorch/translate,https://github.com/pytorch/translate,BSD-3-Clause,2018-04-24 16:44:04.000,2021-10-06 18:21:48.000000,2021-10-06 18:21:42,810.0,,174,44.0,667.0,66.0,27.0,730,Translate - a PyTorch Language Library.,87.0,15,True,,,1.0,pytorch-translate,,,,['pytorch'],,,https://pypi.org/project/pytorch-translate,2018-05-01 19:59:40.000,,13.0,13.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
869,Anchor,marcotcr/anchor,interpretability,,https://github.com/marcotcr/anchor,https://github.com/marcotcr/anchor,BSD-2-Clause,2018-02-02 23:38:50.000,2021-11-17 21:38:50.000000,2021-11-17 21:38:50,45.0,,97,24.0,10.0,19.0,51.0,696,Code for High-Precision Model-Agnostic Explanations paper.,10.0,15,True,,,8.0,anchor_exp,,,,,,,https://pypi.org/project/anchor_exp,2020-06-26 20:56:50.000,,996.0,996.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
870,FlashTorch,MisaOgura/flashtorch,interpretability,,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000,2021-06-30 12:46:02.000000,2021-04-27 11:10:20,127.0,,84,19.0,14.0,10.0,22.0,655,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,15,True,2020-05-29 14:39:38.000,0.1.3,12.0,flashtorch,,,,['pytorch'],9.0,9.0,https://pypi.org/project/flashtorch,2020-05-29 14:38:32.000,,269.0,269.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
871,SpeedTorch,Santosh-Gupta/SpeedTorch,gpu-utilities,,https://github.com/Santosh-Gupta/SpeedTorch,https://github.com/Santosh-Gupta/SpeedTorch,MIT,2019-09-07 18:57:52.000,2020-02-21 23:13:29.000000,2020-02-21 23:13:28,170.0,,40,26.0,4.0,4.0,2.0,650,Library for faster pinned CPU - GPU transfer in Pytorch.,3.0,15,False,2020-01-06 05:27:17.000,0.1.6,14.0,SpeedTorch,,,,['pytorch'],5.0,3.0,https://pypi.org/project/SpeedTorch,2020-01-06 05:27:17.000,2.0,121.0,121.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
872,VizSeq,facebookresearch/vizseq,nlp,,https://github.com/facebookresearch/vizseq,https://github.com/facebookresearch/vizseq,MIT,2019-08-26 13:19:38.000,2022-02-28 16:00:22.000000,2022-02-28 16:00:18,61.0,6.0,47,16.0,47.0,7.0,9.0,384,"An Analysis Toolkit for Natural Language Generation (Translation, Captioning, Summarization, etc.).",3.0,15,True,2020-08-07 01:13:52.000,0.1.15,16.0,vizseq,,,,,5.0,5.0,https://pypi.org/project/vizseq,2020-08-07 01:13:52.000,,137.0,137.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
873,Adversary,airbnb/artificial-adversary,adversarial,,https://github.com/airbnb/artificial-adversary,https://github.com/airbnb/artificial-adversary,MIT,2018-08-08 04:42:11.000,2022-01-07 11:24:14.000000,2018-08-29 15:31:30,15.0,,51,21.0,6.0,6.0,,363,Tool to generate adversarial text examples and test machine learning models against them.,5.0,15,False,2018-08-29 15:14:41.000,1.1.1,3.0,Adversary,conda-forge/artificial-adversary,,,,7.0,6.0,https://pypi.org/project/Adversary,2018-08-29 15:14:41.000,1.0,74.0,197.0,https://anaconda.org/conda-forge/artificial-adversary,2021-04-30 19:05:10.636,2589.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
874,interpret-text,interpretml/interpret-text,interpretability,,https://github.com/interpretml/interpret-text,https://github.com/interpretml/interpret-text,MIT,2019-09-04 16:39:48.000,2022-03-26 13:36:14.000000,2021-12-06 17:38:41,146.0,,56,19.0,147.0,58.0,16.0,308,A library that incorporates state-of-the-art explainers for text-based machine learning models and visualizes the..,17.0,15,True,2021-12-07 15:12:02.000,0.1.3,5.0,interpret-text,,,,['jupyter'],,,https://pypi.org/project/interpret-text,2021-12-07 01:57:31.000,,138.0,138.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
875,ExplainX.ai,explainX/explainx,interpretability,,https://github.com/explainX/explainx,https://github.com/explainX/explainx,MIT,2020-06-16 14:27:15.000,2022-01-07 00:02:17.000000,2021-02-02 09:03:57,184.0,,41,8.0,12.0,10.0,17.0,301,Explainable AI framework for data scientists. Explain & debug any blackbox machine learning model with a single line..,4.0,15,False,2021-02-07 11:06:21.000,2.407,56.0,explainx,,,,,,,https://pypi.org/project/explainx,2021-02-04 16:44:24.000,,2209.0,2209.0,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,
876,NeuralCompression,facebookresearch/NeuralCompression,others,,https://github.com/facebookresearch/NeuralCompression,https://github.com/facebookresearch/NeuralCompression,MIT,2021-07-09 15:14:13.000,2022-04-05 16:38:51.000000,2022-04-05 16:38:48,93.0,9.0,19,13.0,121.0,18.0,44.0,245,A collection of tools for neural compression enthusiasts.,3.0,15,False,2022-01-12 14:55:21.000,0.2.1,3.0,neuralcompression,,,,,,,https://pypi.org/project/neuralcompression,2022-01-12 14:55:21.000,,63.0,63.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
877,Headliner,as-ideas/headliner,nlp,,https://github.com/as-ideas/headliner,https://github.com/as-ideas/headliner,MIT,2019-09-30 11:33:28.000,2021-03-26 07:19:57.000000,2020-02-14 09:03:27,276.0,,41,16.0,7.0,1.0,13.0,231,Easy training and deployment of seq2seq models.,2.0,15,False,2020-01-24 09:06:29.000,1.0.2,30.0,headliner,,,,,4.0,3.0,https://pypi.org/project/headliner,2020-01-24 09:06:29.000,1.0,340.0,340.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
878,ipyexperiments,stas00/ipyexperiments,gpu-utilities,,https://github.com/stas00/ipyexperiments,https://github.com/stas00/ipyexperiments,Apache-2.0,2018-11-15 01:19:40.000,2021-12-07 18:50:39.000000,2021-12-07 18:50:38,203.0,,11,6.0,2.0,1.0,5.0,145,jupyter/ipython experiment containers for GPU and general RAM re-use.,3.0,15,False,2021-12-07 18:44:34.000,0.1.28,24.0,ipyexperiments,,,,['jupyter'],7.0,5.0,https://pypi.org/project/ipyexperiments,2021-12-07 18:44:34.000,2.0,299.0,299.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
879,nptsne,biovault/nptsne,data-viz,,https://github.com/biovault/nptsne,https://github.com/biovault/nptsne,Apache-2.0,2019-06-28 08:40:25.000,2022-03-16 13:45:37.000000,2021-02-03 08:52:27,857.0,,2,3.0,1.0,7.0,6.0,28,nptsne is a numpy compatible python binary package that offers a number of APIs for fast tSNE calculation.,3.0,15,False,2021-12-23 15:53:08.000,1.2.0,3.0,nptsne,,,,,3.0,3.0,https://pypi.org/project/nptsne,2021-12-23 15:53:08.000,,226.0,226.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
880,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2022-04-07 12:16:20.000000,2022-04-07 10:38:46,127.0,86.0,3,1.0,46.0,,,23,Features search library for supervised machine learning searches through thousands of ready-to-use features from..,8.0,15,False,2021-12-03 01:26:10.000,0.9.0,77.0,upgini,,,,,,,https://pypi.org/project/upgini,2022-04-07 09:19:02.000,,1170.0,1170.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
881,OpenNE,thunlp/OpenNE,graph,,https://github.com/thunlp/OpenNE,https://github.com/thunlp/OpenNE,MIT,2017-10-08 04:58:20.000,2022-01-28 17:40:30.000000,2019-08-12 10:56:27,98.0,,471,66.0,23.0,50.0,94.0,1557,An Open-Source Package for Network Embedding (NE).,10.0,14,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
882,Medical Detection Toolkit,MIC-DKFZ/medicaldetectiontoolkit,medical-data,,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,Apache-2.0,2018-10-12 12:34:57.000,2022-04-04 08:30:04.000000,2022-04-04 08:29:54,41.0,1.0,278,51.0,13.0,40.0,85.0,1113,"The Medical Detection Toolkit contains 2D + 3D implementations of prevalent object detectors such as Mask R-CNN,..",3.0,14,True,,,,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
883,ptgnn,microsoft/ptgnn,graph,,https://github.com/microsoft/ptgnn,https://github.com/microsoft/ptgnn,MIT,2020-05-12 08:42:30.000,2022-02-01 17:31:29.000000,2022-02-01 17:31:29,99.0,1.0,37,11.0,17.0,2.0,5.0,318,A PyTorch Graph Neural Network Library.,7.0,14,True,2021-10-21 21:43:04.000,0.10.4,18.0,ptgnn,,,,['pytorch'],1.0,1.0,https://pypi.org/project/ptgnn,2021-10-21 21:43:04.000,,162.0,162.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
884,TransferNLP,feedly/transfer-nlp,nlp,,https://github.com/feedly/transfer-nlp,https://github.com/feedly/transfer-nlp,MIT,2019-03-12 20:00:31.000,2020-05-28 19:00:02.000000,2020-05-28 17:31:53,465.0,,18,13.0,57.0,4.0,20.0,290,NLP library designed for reproducible experimentation management.,7.0,14,False,2020-05-28 19:00:02.000,0.1.6,8.0,transfer-nlp,,,,['pytorch'],,,https://pypi.org/project/transfer-nlp,2020-05-28 19:00:02.000,,168.0,168.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
885,tsaug,arundo/tsaug,time-series-data,,https://github.com/arundo/tsaug,https://github.com/arundo/tsaug,Apache-2.0,2019-09-27 00:38:05.000,2020-04-17 02:55:58.000000,2020-04-17 02:46:38,10.0,,29,10.0,7.0,7.0,3.0,235,A Python package for time series augmentation.,4.0,14,False,2020-04-17 02:50:25.000,0.2.1,4.0,tsaug,,,,,,,https://pypi.org/project/tsaug,2020-04-17 02:50:25.000,,1771.0,1771.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
886,backprop,backprop-ai/backprop,model-serialisation,,https://github.com/backprop-ai/backprop,https://github.com/backprop-ai/backprop,Apache-2.0,2020-10-30 15:25:14.000,2021-05-03 09:15:25.000000,2021-05-03 09:15:21,219.0,,12,16.0,14.0,4.0,4.0,224,"Backprop makes it simple to use, finetune, and deploy state-of-the-art ML models.",8.0,14,False,2021-04-20 13:53:12.000,0.1.2,14.0,backprop,,,,,,,https://pypi.org/project/backprop,2021-04-20 13:53:12.000,,265.0,265.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
887,Maze,enlite-ai/maze,reinforcement-learning,,https://github.com/enlite-ai/maze,https://github.com/enlite-ai/maze,Custom,2021-02-11 08:26:37.000,2022-03-09 11:42:07.000000,2021-12-13 15:30:15,947.0,,5,7.0,24.0,1.0,2.0,205,Maze Applied Reinforcement Learning Framework.,3.0,14,False,2021-12-13 16:04:42.000,0.1.8,20.0,maze-rl,,enliteai/maze,,['pytorch'],1.0,1.0,https://pypi.org/project/maze-rl,2021-12-13 16:04:42.000,,147.0,163.0,,,,https://hub.docker.com/r/enliteai/maze,2021-06-24 21:00:27.801118,,236.0,3.0,,,,,,,,,,,,,,,,,,,,
888,TorchDrift,torchdrift/torchdrift,pytorch-utils,,https://github.com/TorchDrift/TorchDrift,https://github.com/TorchDrift/TorchDrift,Apache-2.0,2021-02-10 09:27:48.000,2021-06-29 11:52:29.000000,2021-06-29 11:52:29,33.0,,7,10.0,4.0,4.0,5.0,203,Drift Detection for your PyTorch Models.,2.0,14,False,2021-03-08 12:21:48.000,0.1.0,3.0,torchdrift,,,,['pytorch'],18.0,18.0,https://pypi.org/project/torchdrift,2021-03-08 12:51:05.000,,168.0,168.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
889,ONNX-T5,abelriboulot/onnxt5,nlp,,https://github.com/abelriboulot/onnxt5,https://github.com/abelriboulot/onnxt5,Apache-2.0,2020-08-01 09:38:35.000,2021-01-28 09:26:15.000000,2021-01-28 09:24:52,74.0,,23,7.0,4.0,7.0,8.0,195,"Summarization, translation, sentiment-analysis, text-generation and more at blazing speed using a T5 version..",3.0,14,False,2021-01-28 09:26:15.000,0.1.8,11.0,onnxt5,,,,,,,https://pypi.org/project/onnxt5,2021-01-28 09:26:15.000,,155.0,155.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
890,Auptimizer,LGE-ARC-AdvancedAI/auptimizer,hyperopt,,https://github.com/LGE-ARC-AdvancedAI/auptimizer,https://github.com/LGE-ARC-AdvancedAI/auptimizer,GPL-3.0,2019-09-12 01:08:37.000,2022-03-31 09:26:58.000000,2021-03-03 01:30:06,79.0,,22,21.0,26.0,1.0,5.0,183,An automatic ML model optimization tool.,11.0,14,False,2021-03-03 02:00:23.000,2.0,7.0,auptimizer,,,,,,,https://pypi.org/project/auptimizer,2021-03-02 02:40:32.000,,236.0,236.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
