,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,trending,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
760,cuSignal,rapidsai/cusignal,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000,2023-04-17 15:48:43.000000,2023-04-17 15:48:40,1274.0,22.0,111.0,43.0,415.0,21.0,129.0,668.0,GPU accelerated signal processing.,44.0,19,True,2023-04-12 13:24:36.000,23.04.00,19.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
761,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2021-05-20 05:41:36.000000,2021-05-20 05:39:44,264.0,,70.0,40.0,16.0,12.0,22.0,546.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,18.0,19,False,2020-10-16 03:43:47.000,0.1.7,9.0,n2,,,,,29.0,26.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000,3.0,589.0,589.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
762,apricot,jmschrei/apricot,others,,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000,2021-11-18 21:06:56.000000,2021-11-18 21:06:54,172.0,,45.0,9.0,8.0,10.0,19.0,468.0,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,4.0,19,False,2020-09-28 07:19:15.000,0.6.0,13.0,apricot-select,,,,,48.0,45.0,https://pypi.org/project/apricot-select,2020-09-28 07:19:15.000,3.0,1100.0,1100.0,,,,,,,,3.0,22.0,,,,,,,,,,,,,,,,,,
763,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2023-02-27 22:51:28.000000,2023-02-27 22:51:28,276.0,1.0,73.0,13.0,125.0,14.0,135.0,437.0,A Python library for dynamic classifier and ensemble selection.,15.0,19,True,2021-02-08 06:29:25.000,0.3.5,4.0,deslib,,,,['sklearn'],38.0,36.0,https://pypi.org/project/deslib,2021-02-08 06:29:25.000,2.0,1295.0,1295.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
764,chefboost,serengil/chefboost,ml-frameworks,,https://github.com/serengil/chefboost,https://github.com/serengil/chefboost,MIT,2019-03-06 12:26:27.000,2023-03-30 21:45:50.000000,2023-03-30 21:45:50,361.0,7.0,94.0,17.0,3.0,5.0,27.0,394.0,"A Lightweight Decision Tree Framework supporting regular algorithms: ID3, C4,5, CART, CHAID and Regression Trees; some..",6.0,19,True,2022-02-16 06:14:54.000,0.0.17,17.0,chefboost,,,,,37.0,37.0,https://pypi.org/project/chefboost,2022-02-16 06:14:54.000,,706.0,706.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
765,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2023-04-03 11:31:55.000000,2023-04-03 11:31:55,66.0,4.0,55.0,8.0,9.0,7.0,13.0,308.0,TextAugment: Text Augmentation Library.,7.0,19,True,2020-11-05 15:04:26.000,1.3.4,8.0,textaugment,,,,,48.0,47.0,https://pypi.org/project/textaugment,2020-11-05 15:02:11.000,1.0,3385.0,3386.0,,,,,,,,3.0,55.0,,,,,,,,,,,,,,,,,,
766,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2023-04-07 17:27:45.000000,2023-04-07 17:27:41,314.0,4.0,78.0,24.0,319.0,18.0,9.0,305.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,33.0,19,True,2022-12-13 19:06:03.653,0.43.0,29.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,2022-12-13 19:06:03.653,,830.0,830.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
767,ivis,beringresearch/ivis,data-viz,,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000,2023-01-11 12:30:05.335000,2023-01-11 12:11:20,623.0,,37.0,11.0,60.0,3.0,56.0,297.0,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,19,False,2023-01-11 12:30:05.335,2.0.9,35.0,ivis,,,,['tensorflow'],27.0,26.0,https://pypi.org/project/ivis,2023-01-11 12:30:05.335,1.0,342.0,342.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
768,tsflex,predict-idlab/tsflex,time-series-data,,https://github.com/predict-idlab/tsflex,https://github.com/predict-idlab/tsflex,MIT,2021-07-06 15:16:45.577,2023-02-24 12:14:10.000000,2023-02-24 09:59:07,774.0,12.0,17.0,5.0,59.0,26.0,14.0,255.0,Flexible time series feature extraction & processing.,5.0,19,False,2023-02-23 13:56:43.000,0.3.0,36.0,tsflex,conda-forge/tsflex,,,,4.0,4.0,https://pypi.org/project/tsflex,2022-10-11 21:38:11.312,,1513.0,2192.0,https://anaconda.org/conda-forge/tsflex,2022-10-12 07:05:42.735,14269.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
769,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2023-01-26 17:04:18.000000,2023-01-26 17:04:18,400.0,5.0,96.0,18.0,385.0,57.0,86.0,227.0,An open-source toolkit for large-scale genomic analysis.,24.0,19,False,2022-04-21 00:32:28.000,1.2.1,15.0,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,2022-04-19 23:43:38.000,,49754.0,49868.0,https://anaconda.org/conda-forge/glow,2021-04-28 16:52:48.812,2968.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
770,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2023-02-22 14:48:36.000000,2023-02-22 14:48:34,561.0,2.0,33.0,22.0,614.0,21.0,126.0,225.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,19,False,2023-01-20 22:15:03.430,0.11.0,18.0,larq-compute-engine,,,,,7.0,7.0,https://pypi.org/project/larq-compute-engine,2023-01-20 22:15:03.430,,419.0,442.0,,,,,,,,3.0,892.0,,,,,,,,,,,,,,,,,,
771,OMLT,cog-imperial/omlt,model-serialisation,,https://github.com/cog-imperial/OMLT,https://github.com/cog-imperial/OMLT,BSD-3-Clause,2021-06-03 12:39:38.000,2023-03-27 14:02:24.000000,2022-11-28 08:00:21,399.0,,38.0,15.0,59.0,9.0,23.0,194.0,Represent trained machine learning models as Pyomo optimization formulations.,13.0,19,False,2022-01-21 16:05:52.000,0.3.1,7.0,omlt,,,,,1.0,,https://pypi.org/project/omlt,2022-02-08 01:23:07.000,1.0,18850.0,18850.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
772,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2023-04-18 21:28:10.000000,2023-04-18 21:27:57,495.0,55.0,16.0,4.0,199.0,2.0,,188.0,Data search library for Machine Learning Easily find and add relevant features to your ML pipeline from hundreds of..,9.0,19,False,2023-04-18 21:30:04.467,1.1.117,350.0,upgini,,,,,1.0,1.0,https://pypi.org/project/upgini,2022-06-30 22:13:17.000,,2593.0,2593.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
773,celer,mathurinm/celer,sklearn-utils,,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000,2023-04-19 15:32:40.000000,2023-04-19 15:21:42,259.0,4.0,29.0,11.0,194.0,19.0,72.0,172.0,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",11.0,19,False,2020-10-12 12:26:09.000,0.5.1,3.0,celer,,,,['sklearn'],21.0,21.0,https://pypi.org/project/celer,,,683.0,683.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
774,nvidia-ml-py3,nicolargo/nvidia-ml-py3,gpu-utilities,,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000,2021-07-24 06:21:40.748000,2019-03-06 20:41:09,5.0,,57.0,5.0,1.0,2.0,,100.0,Python 3 Bindings for the NVIDIA Management Library.,2.0,19,False,2017-06-03 07:43:46.000,7.352.0,1.0,nvidia-ml-py3,anaconda/nvidia-ml,,,,7404.0,7271.0,https://pypi.org/project/nvidia-ml-py3,2017-06-03 07:43:46.000,133.0,333146.0,333181.0,https://anaconda.org/anaconda/nvidia-ml,2021-07-24 06:21:40.748,751.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
775,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2023-04-15 07:33:54.000000,2023-02-07 10:12:31,47.0,1.0,1905.0,148.0,83.0,200.0,282.0,10828.0,End-to-End Object Detection with Transformers.,26.0,18,True,2020-06-29 16:41:01.000,0.2,1.0,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
776,graph-nets,deepmind/graph_nets,graph,,https://github.com/deepmind/graph_nets,https://github.com/deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2022-12-12 11:28:07.000000,2022-12-12 11:28:07,48.0,,768.0,221.0,25.0,5.0,121.0,5245.0,Build Graph Nets in Tensorflow.,11.0,18,True,,,,graph-nets,,,,['tensorflow'],,,https://pypi.org/project/graph-nets,,,1285.0,1285.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
777,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2022-12-21 23:38:02.000000,2020-02-09 21:03:48,299.0,,407.0,110.0,83.0,67.0,48.0,2848.0,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53.000,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,,,118.0,https://anaconda.org/maciejkula/spotlight,2018-05-27 18:32:12.235,8276.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
778,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2023-03-03 23:59:33.000000,2022-05-24 23:48:09,791.0,,71.0,16.0,1004.0,127.0,65.0,1622.0,Version control for machine learning.,17.0,18,True,2021-03-11 21:15:01.000,0.4.2,7.0,keepsake,,,,,1.0,,https://pypi.org/project/keepsake,2021-03-11 21:15:01.000,1.0,207.0,207.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
779,GraphGym,snap-stanford/GraphGym,graph,,https://github.com/snap-stanford/GraphGym,https://github.com/snap-stanford/GraphGym,MIT,2020-10-14 05:01:35.000,2023-03-30 17:22:47.000000,2023-03-14 23:02:49,75.0,4.0,160.0,23.0,17.0,12.0,27.0,1340.0,Platform for designing and evaluating Graph Neural Networks (GNN).,6.0,18,True,2022-03-24 23:28:17.000,0.4.0,3.0,graphgym,,,,,2.0,2.0,https://pypi.org/project/graphgym,2022-03-24 23:19:13.000,,84.0,85.0,,,,,,,,3.0,22.0,,,,,,,,,,,,,,,,,,
780,Fiber,uber/fiber,distributed-ml,,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000,2023-03-19 22:55:22.000000,2021-03-15 07:00:08,66.0,,109.0,22.0,37.0,20.0,8.0,1011.0,Distributed Computing for AI Made Simple.,5.0,18,False,2020-07-09 03:28:28.000,0.2.1,6.0,fiber,,,,,49.0,48.0,https://pypi.org/project/fiber,2020-07-09 03:28:28.000,1.0,87.0,87.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
781,TextBox,RUCAIBox/TextBox,nlp,,https://github.com/RUCAIBox/TextBox,https://github.com/RUCAIBox/TextBox,MIT,2020-11-08 07:35:46.000,2023-04-17 03:42:51.000000,2023-04-17 03:42:51,1352.0,25.0,106.0,18.0,292.0,3.0,48.0,951.0,TextBox 2.0 is a text generation library with pre-trained language models.,18.0,18,True,2022-12-28 02:06:22.000,2.0.0,10.0,textbox,,,,,5.0,5.0,https://pypi.org/project/textbox,2021-04-15 09:35:06.000,,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
782,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2022-10-24 19:29:28.000000,2022-02-14 20:43:06,145.0,,150.0,18.0,41.0,21.0,57.0,785.0,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,18,False,2020-12-01 06:11:12.000,1.2.1.post2,10.0,robustness,conda-forge/robustness,,,,120.0,118.0,https://pypi.org/project/robustness,2020-12-01 06:21:33.000,2.0,276.0,468.0,https://anaconda.org/conda-forge/robustness,2021-04-30 19:03:43.367,6155.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
783,LOFO,aerdem4/lofo-importance,interpretability,,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000,2023-04-14 10:59:37.000000,2023-04-14 10:59:37,29.0,1.0,74.0,16.0,31.0,6.0,19.0,712.0,Leave One Feature Out Importance.,5.0,18,True,2023-04-15 05:47:00.405,0.3.3,13.0,lofo-importance,,,,,27.0,25.0,https://pypi.org/project/lofo-importance,2022-04-27 12:56:30.000,2.0,2021.0,2021.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
784,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2023-04-01 08:26:45.000000,2021-10-13 21:05:33,5078.0,,83.0,19.0,58.0,2.0,13.0,684.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,18,False,2021-10-06 07:29:20.000,2.0.3,13.0,caer,,,https://caer.rtfd.io,,,,https://pypi.org/project/caer,,,2584.0,2584.0,,,,,,,,3.0,21.0,,,,,,,,,,,,,,,,,,
785,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2023-02-24 14:52:25.000000,2023-02-24 14:52:25,807.0,4.0,36.0,14.0,15.0,2.0,19.0,563.0,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,18,True,2022-09-09 15:00:41.386,3.1.2,26.0,opytimizer,,,,,13.0,13.0,https://pypi.org/project/opytimizer,2022-09-09 15:00:41.386,,246.0,246.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
786,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,137.0,59.0,72.0,18.0,71.0,522.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,18,False,2019-07-30 09:28:26.000,0.2.2,14.0,atm,,,,,14.0,14.0,https://pypi.org/project/atm,2019-07-30 09:25:11.000,,106.0,106.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
787,DeepMatcher,anhaidgroup/deepmatcher,nlp,,https://github.com/anhaidgroup/deepmatcher,https://github.com/anhaidgroup/deepmatcher,BSD-3-Clause,2017-12-01 19:01:11.000,2023-03-01 23:43:35.000000,2021-06-13 00:22:13,176.0,,113.0,19.0,16.0,66.0,24.0,485.0,Python package for performing Entity and Text Matching using Deep Learning.,7.0,18,False,,,,deepmatcher,,,,,23.0,23.0,https://pypi.org/project/deepmatcher,,,2759.0,2759.0,,,,,,,,3.0,,,,,,,,,,,-5.0,,,,,,,,
788,fastT5,Ki6an/fastT5,nlp,,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000,2022-04-05 03:23:12.000000,2022-04-05 03:21:24,38.0,,52.0,11.0,9.0,18.0,40.0,449.0,boost inference speed of T5 models by 5x & reduce the model size by 3x.,5.0,18,True,2022-04-05 03:23:12.000,0.1.4,14.0,fastt5,,,,,30.0,30.0,https://pypi.org/project/fastt5,2022-04-05 03:23:12.000,,1206.0,1206.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
789,elegy,poets-ai/elegy,ml-frameworks,,https://github.com/poets-ai/elegy,https://github.com/poets-ai/elegy,MIT,2020-06-30 14:00:37.000,2022-12-15 19:23:10.000000,2022-05-23 17:26:29,339.0,,32.0,15.0,148.0,39.0,66.0,444.0,A High Level API for Deep Learning in JAX.,18.0,18,True,2022-03-23 21:51:07.000,0.8.6,33.0,elegy,,,,"['tensorflow', 'jax']",38.0,38.0,https://pypi.org/project/elegy,2022-04-22 15:42:03.000,,299.0,299.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
790,Sematch,gsi-upm/sematch,graph,,https://github.com/gsi-upm/sematch,https://github.com/gsi-upm/sematch,Apache-2.0,2012-11-30 11:11:53.000,2023-02-02 12:13:56.000000,2019-03-27 03:17:24,122.0,,105.0,70.0,6.0,14.0,19.0,409.0,semantic similarity framework for knowledge graph.,5.0,18,False,2017-04-17 10:56:52.000,1.0.4,5.0,sematch,,,,,40.0,37.0,https://pypi.org/project/sematch,2017-04-17 10:56:52.000,3.0,183.0,183.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
791,animatplot,t-makaro/animatplot,data-viz,,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000,2021-04-07 10:46:25.000000,2020-10-05 06:14:18,178.0,,38.0,10.0,29.0,17.0,17.0,400.0,A python package for animating plots build on matplotlib.,7.0,18,False,2020-10-05 06:20:52.000,0.4.2,10.0,animatplot,conda-forge/animatplot,,,,45.0,43.0,https://pypi.org/project/animatplot,2020-10-05 06:20:52.000,2.0,282.0,502.0,https://anaconda.org/conda-forge/animatplot,2020-10-06 02:02:00.460,11012.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
792,scikit-tda,scikit-tda/scikit-tda,sklearn-utils,,https://github.com/scikit-tda/scikit-tda,https://github.com/scikit-tda/scikit-tda,MIT,2018-04-13 21:00:31.000,2022-03-13 16:33:15.000000,2022-03-13 16:33:15,64.0,,47.0,18.0,7.0,15.0,4.0,392.0,Topological Data Analysis for Python.,4.0,18,False,2021-08-03 00:23:20.000,1.0.0,4.0,scikit-tda,,,,['sklearn'],43.0,43.0,https://pypi.org/project/scikit-tda,2021-08-03 00:23:20.000,,2237.0,2237.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
793,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,51.0,11.0,60.0,16.0,41.0,319.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09.000,1.0.7,4.0,parameter-sherpa,,,,,30.0,30.0,https://pypi.org/project/parameter-sherpa,,,224.0,224.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
794,pandas-ml,pandas-ml/pandas-ml,others,,https://github.com/pandas-ml/pandas-ml,https://github.com/pandas-ml/pandas-ml,BSD-3-Clause,2015-02-21 03:14:04.000,2020-08-14 12:29:33.000000,2019-03-05 01:36:55,153.0,,71.0,19.0,93.0,25.0,18.0,303.0,"pandas, scikit-learn, xgboost and seaborn integration.",4.0,18,False,2019-03-05 01:36:12.000,0.6.1,9.0,pandas-ml,,,,"['sklearn', 'pandas']",11.0,,https://pypi.org/project/pandas-ml,2019-03-05 01:35:23.000,11.0,7115.0,7115.0,,,,,,,,3.0,6.0,,,,,,,,,,,,,,,,,,
795,solt,Oulu-IMEDS/solt,image,,https://github.com/Oulu-IMEDS/solt,https://github.com/Oulu-IMEDS/solt,MIT,2018-08-02 15:09:05.000,2022-07-12 07:44:45.000000,2022-07-12 07:44:31,366.0,,19.0,6.0,30.0,13.0,39.0,256.0,Streaming over lightweight data transformations.,5.0,18,False,2020-03-10 14:07:18.000,0.1.9,10.0,solt,,,,,43.0,43.0,https://pypi.org/project/solt,,,201.0,201.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
796,pymdp,infer-actively/pymdp,others,,https://github.com/infer-actively/pymdp,https://github.com/infer-actively/pymdp,MIT,2019-11-27 19:03:35.000,2023-04-13 13:45:38.000000,2023-03-25 17:55:41,661.0,4.0,43.0,24.0,71.0,12.0,20.0,251.0,A Python implementation of active inference for Markov Decision Processes.,13.0,18,False,2023-03-25 17:58:52.000,0.0.7.1,8.0,inferactively-pymdp,,,,,6.0,6.0,https://pypi.org/project/inferactively-pymdp,2022-12-08 15:25:01.498,,377.0,377.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
797,skggm,skggm/skggm,sklearn-utils,,https://github.com/skggm/skggm,https://github.com/skggm/skggm,MIT,2016-06-11 18:35:56.000,2023-03-21 12:10:06.000000,2022-03-11 01:14:19,702.0,,40.0,11.0,59.0,31.0,47.0,219.0,Scikit-learn compatible estimation of general graphical models.,6.0,18,False,2018-09-12 01:12:49.000,0.2.8,6.0,skggm,,,,['sklearn'],11.0,9.0,https://pypi.org/project/skggm,2018-09-12 01:12:49.000,2.0,78.0,78.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
798,Collie,ShopRunner/collie,recommender-systems,,https://github.com/ShopRunner/collie,https://github.com/ShopRunner/collie,BSD-3-Clause,2021-04-12 20:54:06.000,2023-03-31 15:45:38.000000,2023-03-31 15:44:32,231.0,9.0,20.0,26.0,48.0,6.0,7.0,98.0,"A library for preparing, training, and evaluating scalable deep learning hybrid recommender systems using PyTorch.",15.0,18,False,2023-03-31 16:09:03.477,1.3.1,10.0,collie,,,,['pytorch'],21.0,21.0,https://pypi.org/project/collie,2022-08-20 22:05:06.388,,184.0,184.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
799,DeepMind Lab,deepmind/lab,reinforcement-learning,,https://github.com/deepmind/lab,https://github.com/deepmind/lab,,2016-11-30 13:41:26.000,2023-01-04 15:38:37.000000,2023-01-04 15:19:06,509.0,,1371.0,471.0,21.0,59.0,166.0,6865.0,A customisable 3D platform for agent-based AI research.,9.0,17,False,2020-12-07 11:26:33.000,release-2020-12-07,8.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
800,NeuroNER,Franck-Dernoncourt/NeuroNER,nlp,,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000,2023-03-24 22:29:09.000000,2019-10-02 23:26:11,132.0,,463.0,82.0,36.0,83.0,68.0,1652.0,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,17,False,2019-03-13 20:28:15.000,1.0-dev2,1.0,pyneuroner,,,,,,,https://pypi.org/project/pyneuroner,,,228.0,228.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
801,Advisor,tobegit3hub/advisor,hyperopt,,https://github.com/tobegit3hub/advisor,https://github.com/tobegit3hub/advisor,Apache-2.0,2017-09-14 03:50:33.000,2019-11-11 07:09:57.869705,2019-11-11 06:59:31,165.0,,261.0,53.0,13.0,20.0,13.0,1514.0,Open-source implementation of Google Vizier for hyper parameters tuning.,11.0,17,False,2018-10-18 02:54:09.000,0.1.6,4.0,advisor,,tobegit3hub/advisor,,,,,https://pypi.org/project/advisor,2018-10-18 02:54:09.000,,48.0,73.0,,,,https://hub.docker.com/r/tobegit3hub/advisor,2019-11-11 07:09:57.869705,,1680.0,3.0,,,,,,,,,,,,,,,,,,,
802,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91.0,,133.0,44.0,5.0,2.0,7.0,898.0,XAI - An eXplainability toolbox for machine learning.,3.0,17,False,2021-10-30 06:35:19.000,0.1.0,6.0,xai,,,,,26.0,20.0,https://pypi.org/project/xai,2021-10-30 06:33:26.000,6.0,218.0,218.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
803,Tensor Sensor,parrt/tensor-sensor,pytorch-utils,,https://github.com/parrt/tensor-sensor,https://github.com/parrt/tensor-sensor,MIT,2020-08-28 22:54:04.000,2022-04-07 20:52:55.000000,2022-04-07 20:49:56,235.0,,37.0,13.0,13.0,8.0,16.0,721.0,"The goal of this library is to generate more helpful exception messages for matrix algebra expressions for numpy,..",4.0,17,True,2021-12-11 21:24:11.000,1.0,37.0,tensor-sensor,conda-forge/tensor-sensor,,,['pytorch'],17.0,17.0,https://pypi.org/project/tensor-sensor,2021-12-11 21:24:35.000,,2323.0,2435.0,https://anaconda.org/conda-forge/tensor-sensor,2021-12-11 23:37:02.831,2020.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
804,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2022-12-27 15:34:10.000000,2020-04-25 18:37:42,198.0,,98.0,25.0,48.0,19.0,35.0,708.0,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,17,False,,,,matrixprofile-ts,,,,,20.0,20.0,https://pypi.org/project/matrixprofile-ts,,,634.0,634.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
805,FlashTorch,MisaOgura/flashtorch,interpretability,,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000,2023-04-04 09:45:40.000000,2020-05-29 14:37:29,126.0,,86.0,18.0,15.0,9.0,22.0,704.0,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,17,False,2020-05-29 14:39:38.000,0.1.3,5.0,flashtorch,,,,['pytorch'],11.0,11.0,https://pypi.org/project/flashtorch,,,257.0,257.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
