,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,new_addition
771,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:34:04.000000,2022-02-02 20:33:18,124.0,,138.0,17.0,11.0,42.0,43.0,1079.0,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,19,False,2022-02-02 20:34:04.000,1.1.4,80.0,performer-pytorch,,,['pytorch'],,3865.0,153.0,148.0,https://pypi.org/project/performer-pytorch,2022-02-02 20:34:04.000,5.0,3865.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
772,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-12-08 11:42:52.000000,2021-08-06 08:18:46,282.0,,141.0,14.0,24.0,58.0,69.0,857.0,PyTorch to Keras model convertor.,13.0,19,False,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,,277.0,102.0,101.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000,1.0,277.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
773,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2023-06-19 20:23:17.000000,2022-10-01 22:21:50,400.0,,230.0,29.0,38.0,43.0,21.0,849.0,An open source python library for scalable Bayesian optimisation.,13.0,19,False,2022-10-01 22:28:00.848,0.1.7,10.0,dragonfly-opt,,,,,2088.0,,,https://pypi.org/project/dragonfly-opt,2022-10-01 22:28:00.848,,2088.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
774,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,175.0,33.0,15.0,19.0,22.0,780.0,TensorFlow implementation of an arbitrary order Factorization Machine.,11.0,19,False,2022-01-17 20:35:57.000,1.0.2,3.0,tffm,,,['tensorflow'],,211.0,14.0,14.0,https://pypi.org/project/tffm,2022-01-17 20:35:57.000,,211.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
775,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2024-08-18 17:19:42.000000,2024-08-18 17:07:49,821.0,2.0,40.0,15.0,18.0,1.0,22.0,599.0,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,19,True,2024-08-18 17:19:42.000,3.1.4,28.0,opytimizer,,,,,626.0,17.0,17.0,https://pypi.org/project/opytimizer,2024-08-18 17:19:42.000,,626.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
776,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2024-01-11 20:34:53.000000,2023-10-04 12:31:54,297.0,,97.0,15.0,53.0,13.0,16.0,561.0,A library of metrics for evaluating recommender systems.,20.0,19,True,2022-04-26 18:03:18.000,0.1.5,20.0,recmetrics,,,,7.0,4090.0,56.0,56.0,https://pypi.org/project/recmetrics,2022-04-26 17:57:01.000,,4090.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
777,fastT5,Ki6an/fastT5,nlp,,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000,2023-04-24 18:46:40.000000,2022-04-05 03:21:24,38.0,,71.0,13.0,10.0,24.0,41.0,557.0,boost inference speed of T5 models by 5x & reduce the model size by 3x.,5.0,19,False,2022-04-05 03:23:12.000,0.1.4,14.0,fastt5,,,,,1236.0,51.0,51.0,https://pypi.org/project/fastt5,2022-04-05 03:23:12.000,,1236.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
778,scikit-tda,scikit-tda/scikit-tda,sklearn-utils,,https://github.com/scikit-tda/scikit-tda,https://github.com/scikit-tda/scikit-tda,MIT,2018-04-13 21:00:31.000,2024-07-19 18:49:00.000000,2024-07-19 16:10:42,70.0,1.0,54.0,18.0,10.0,4.0,18.0,518.0,Topological Data Analysis for Python.,6.0,19,True,2024-07-19 18:49:00.000,1.1.1,6.0,scikit-tda,,,['sklearn'],,1138.0,60.0,60.0,https://pypi.org/project/scikit-tda,2024-07-19 18:49:00.000,,1138.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
779,elegy,poets-ai/elegy,ml-frameworks,,https://github.com/poets-ai/elegy,https://github.com/poets-ai/elegy,MIT,2020-06-30 14:00:37.000,2022-12-15 19:23:10.000000,2022-05-23 17:26:29,339.0,,32.0,16.0,148.0,40.0,66.0,468.0,A High Level API for Deep Learning in JAX.,18.0,19,False,2022-03-23 21:51:07.000,0.8.6,33.0,elegy,,,"['tensorflow', 'jax']",,366.0,52.0,52.0,https://pypi.org/project/elegy,2022-04-22 15:42:03.000,,366.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
780,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2024-09-04 12:31:15.000000,2024-07-27 08:09:44,3033.0,8.0,63.0,11.0,266.0,11.0,110.0,435.0,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,24.0,19,True,2023-07-13 11:41:03.541,0.1.2,12.0,pykale,,,['pytorch'],,131.0,3.0,3.0,https://pypi.org/project/pykale,2022-04-12 08:56:50.000,,131.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
781,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2023-07-26 12:05:00.000000,2023-07-26 12:04:59,273.0,,83.0,20.0,247.0,10.0,23.0,418.0,A toolkit that streamlines and automates the generation of model cards.,22.0,19,False,2023-04-03 18:05:05.715,2.0.0,12.0,model-card-toolkit,,,,24.0,1004.0,25.0,24.0,https://pypi.org/project/model-card-toolkit,2022-04-28 16:34:21.000,1.0,1004.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
782,scikit-rebate,EpistasisLab/scikit-rebate,others,,https://github.com/EpistasisLab/scikit-rebate,https://github.com/EpistasisLab/scikit-rebate,MIT,2016-09-19 13:36:17.000,2023-06-16 16:08:23.527000,2021-02-15 17:10:59,283.0,,72.0,24.0,48.0,18.0,19.0,405.0,"A scikit-learn-compatible Python implementation of ReBATE, a suite of Relief-based feature selection algorithms for..",14.0,19,False,2017-04-12 16:12:01.000,0.3.4,13.0,skrebate,conda-forge/skrebate,,['sklearn'],,5566.0,28.0,,https://pypi.org/project/skrebate,2021-03-20 17:11:52.000,28.0,5138.0,https://anaconda.org/conda-forge/skrebate,2023-06-16 16:08:23.527,34242.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
783,DeepGraph,deepgraph/deepgraph,graph,,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,BSD-3-Clause,2015-10-27 12:28:45.000,2024-09-03 22:45:13.000000,2024-03-27 08:46:27,190.0,,41.0,19.0,4.0,10.0,8.0,283.0,Analyze Data with Pandas-based Networks. Documentation:.,3.0,19,False,2024-03-27 10:16:33.000,0.2.4,14.0,deepgraph,conda-forge/deepgraph,,['pandas'],,5146.0,10.0,10.0,https://pypi.org/project/deepgraph,2024-03-27 10:16:33.000,,586.0,https://anaconda.org/conda-forge/deepgraph,2024-07-11 16:39:33.824,214359.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
784,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2024-08-02 14:28:42.000000,2024-08-02 14:28:42,423.0,1.0,76.0,21.0,441.0,27.0,51.0,271.0,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,32.0,19,False,2023-10-25 10:51:36.000,0.2.1,23.0,pipeline-dp,,,,,234.0,3.0,3.0,https://pypi.org/project/pipeline-dp,2023-11-22 19:01:05.000,,234.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
785,numerizer,jaidevd/numerizer,nlp,,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000,2023-05-01 07:53:03.000000,2023-05-01 07:50:02,24.0,,23.0,8.0,11.0,5.0,9.0,212.0,A Python module to convert natural language numerics into ints and floats.,4.0,19,False,2023-05-01 07:55:52.405,0.2.3,11.0,numerizer,,,,,15952.0,91.0,89.0,https://pypi.org/project/numerizer,2023-01-03 08:08:01.830,2.0,15952.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
786,celer,mathurinm/celer,sklearn-utils,,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000,2024-08-01 08:27:07.000000,2024-08-01 08:10:33,265.0,3.0,33.0,11.0,202.0,21.0,76.0,198.0,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",13.0,19,False,2023-07-26 15:36:39.000,0.7.3,15.0,celer,,,['sklearn'],,618.0,40.0,39.0,https://pypi.org/project/celer,2023-07-26 15:36:39.000,1.0,618.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
787,SerpentAI,SerpentAI/SerpentAI,reinforcement-learning,,https://github.com/SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,MIT,2017-04-16 21:48:39.000,2022-11-07 01:59:31.000000,2020-05-22 22:34:09,250.0,,765.0,338.0,58.0,2.0,,6744.0,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!.,7.0,18,False,2018-02-17 00:12:46.000,2018.1.2,18.0,SerpentAI,,,,359.0,88.0,,,https://pypi.org/project/SerpentAI,2018-02-17 00:12:46.000,,82.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
788,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2023-01-21 00:09:29.000000,2023-01-12 19:54:10,143.0,,891.0,112.0,51.0,46.0,160.0,6269.0,Model parallel transformers in JAX and Haiku.,23.0,18,False,,,,,,,['jax'],,,20.0,20.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
789,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2024-08-28 18:43:26.000000,2024-08-28 18:43:21,703.0,10.0,423.0,39.0,851.0,149.0,118.0,3229.0,Scenic: A Jax Library for Computer Vision Research and Beyond.,84.0,18,True,,,,,,,['jax'],,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
790,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2023-06-16 13:22:46.522000,2020-02-09 21:03:48,299.0,,413.0,106.0,83.0,67.0,48.0,2966.0,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53.000,0.1.6,7.0,,maciejkula/spotlight,,['pytorch'],,98.0,,,,,,,https://anaconda.org/maciejkula/spotlight,2023-06-16 13:22:46.522,8603.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
791,GraphGym,snap-stanford/GraphGym,graph,,https://github.com/snap-stanford/GraphGym,https://github.com/snap-stanford/GraphGym,MIT,2020-10-14 05:01:35.000,2023-11-10 05:37:18.000000,2023-03-14 23:02:49,75.0,,176.0,23.0,20.0,18.0,30.0,1671.0,Platform for designing and evaluating Graph Neural Networks (GNN).,6.0,18,False,2022-03-24 23:28:17.000,0.4.0,3.0,graphgym,,,,40.0,116.0,7.0,7.0,https://pypi.org/project/graphgym,2022-03-24 23:19:13.000,,115.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
792,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2024-08-12 14:02:24.000000,2022-05-24 23:48:09,791.0,,71.0,26.0,1005.0,127.0,65.0,1647.0,Version control for machine learning.,17.0,18,False,2021-03-11 21:15:01.000,0.4.2,7.0,keepsake,,,,,117.0,1.0,,https://pypi.org/project/keepsake,2021-01-25 21:51:16.000,1.0,117.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
793,Xcessiv,reiinakano/xcessiv,hyperopt,,https://github.com/reiinakano/xcessiv,https://github.com/reiinakano/xcessiv,Apache-2.0,2017-03-07 18:18:25.000,2018-06-06 22:23:37.000000,2017-08-21 00:51:15,316.0,,109.0,55.0,34.0,22.0,13.0,1266.0,"A web-based application for quick, scalable, and automated hyperparameter tuning and stacked ensembling in Python.",6.0,18,False,2017-08-21 00:53:25.000,0.5.1,34.0,xcessiv,,,,,192.0,3.0,2.0,https://pypi.org/project/xcessiv,2017-08-21 00:49:41.000,1.0,192.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
794,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91.0,,163.0,43.0,5.0,4.0,7.0,1095.0,XAI - An eXplainability toolbox for machine learning.,3.0,18,False,2021-10-30 06:35:19.000,0.1.0,6.0,xai,,,,,326.0,31.0,31.0,https://pypi.org/project/xai,2021-10-30 06:33:26.000,,326.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
795,UForm,unum-cloud/uform,nlp,,https://github.com/unum-cloud/uform,https://github.com/unum-cloud/uform,Apache-2.0,2023-02-21 10:04:40.000,2024-05-29 14:46:40.000000,2024-04-25 03:40:02,286.0,,60.0,15.0,60.0,8.0,21.0,1011.0,"Pocket-Sized Multimodal AI for content understanding and generation across multilingual texts, images, and video, up..",14.0,18,True,2024-04-25 03:41:41.000,3.0.2,34.0,uform,,,['pytorch'],381.0,961.0,7.0,6.0,https://pypi.org/project/uform,2024-04-25 03:41:41.000,1.0,941.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
796,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2024-01-11 13:06:10.000000,2022-02-14 20:43:06,145.0,,179.0,18.0,42.0,23.0,60.0,903.0,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,18,False,2020-12-01 06:11:12.000,1.2.1.post2,10.0,robustness,conda-forge/robustness,,,,516.0,190.0,187.0,https://pypi.org/project/robustness,2020-12-01 06:21:33.000,3.0,322.0,https://anaconda.org/conda-forge/robustness,2023-06-16 19:21:11.893,9545.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
797,LOFO,aerdem4/lofo-importance,interpretability,,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000,2024-01-16 09:19:50.000000,2024-01-16 09:12:58,32.0,,84.0,14.0,35.0,3.0,24.0,813.0,Leave One Feature Out Importance.,6.0,18,True,2024-01-16 09:19:50.000,0.3.4,14.0,lofo-importance,,,,,3207.0,37.0,33.0,https://pypi.org/project/lofo-importance,2024-01-16 09:19:50.000,4.0,3207.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
798,Tensor Sensor,parrt/tensor-sensor,pytorch-utils,,https://github.com/parrt/tensor-sensor,https://github.com/parrt/tensor-sensor,MIT,2020-08-28 22:54:04.000,2023-06-16 19:27:38.210000,2022-04-07 20:49:56,235.0,,36.0,12.0,13.0,8.0,16.0,768.0,"The goal of this library is to generate more helpful exception messages for matrix algebra expressions for numpy,..",4.0,18,False,2021-12-11 21:24:11.000,1.0,37.0,tensor-sensor,conda-forge/tensor-sensor,,['pytorch'],,2860.0,43.0,43.0,https://pypi.org/project/tensor-sensor,2021-12-11 21:24:35.000,,2763.0,https://anaconda.org/conda-forge/tensor-sensor,2023-06-16 19:27:38.210,3416.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
799,nboost,koursaros-ai/nboost,nlp,,https://github.com/koursaros-ai/nboost,https://github.com/koursaros-ai/nboost,Apache-2.0,2019-10-29 20:56:24.000,2020-09-30 14:51:16.000000,2020-07-16 19:48:25,1336.0,,65.0,17.0,21.0,29.0,50.0,675.0,"NBoost is a scalable, search-api-boosting platform for deploying transformer models to improve the relevance of search..",10.0,18,False,2020-06-12 20:05:15.000,0.3.9,26.0,nboost,,,,,528.0,4.0,4.0,https://pypi.org/project/nboost,2020-06-12 20:05:15.000,,528.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
800,baikal,alegonz/baikal,others,,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000,2023-10-01 08:59:57.840000,2021-04-11 07:50:00,405.0,,29.0,18.0,42.0,6.0,18.0,592.0,A graph-based functional API for building complex scikit-learn pipelines.,2.0,18,False,2020-11-15 13:40:18.000,0.4.2,15.0,baikal,conda-forge/cython-blis,,,,47256.0,14.0,13.0,https://pypi.org/project/baikal,2020-11-15 13:40:18.000,1.0,251.0,https://anaconda.org/conda-forge/cython-blis,2023-10-01 08:59:57.840,2256242.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
801,shap-hypetune,cerlymarco/shap-hypetune,hyperopt,,https://github.com/cerlymarco/shap-hypetune,https://github.com/cerlymarco/shap-hypetune,MIT,2021-05-16 09:30:03.000,2024-06-08 12:12:57.000000,2024-02-21 14:09:04,30.0,,70.0,7.0,6.0,4.0,32.0,558.0,A python package for simultaneous Hyperparameters Tuning and Features Selection for Gradient Boosting Models.,3.0,18,True,2024-02-21 14:38:09.000,0.2.7,10.0,shap-hypetune,,,,,1377.0,21.0,19.0,https://pypi.org/project/shap-hypetune,2024-02-21 14:34:22.000,2.0,1377.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
802,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,140.0,56.0,72.0,18.0,71.0,524.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",17.0,18,False,2019-07-30 09:28:26.000,0.2.2,14.0,atm,,,,,148.0,21.0,21.0,https://pypi.org/project/atm,2019-07-30 09:25:11.000,,148.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
803,Quantus,understandable-machine-intelligence-lab/quantus,interpretability,,https://github.com/understandable-machine-intelligence-lab/Quantus,https://github.com/understandable-machine-intelligence-lab/Quantus,GPL-3.0,2021-03-18 15:04:58.000,2024-08-11 17:21:13.000000,2024-08-11 17:21:13,1772.0,1.0,74.0,9.0,218.0,49.0,81.0,524.0,Quantus is an eXplainable AI toolkit for responsible evaluation of neural network explanations.,20.0,18,False,2023-12-05 11:42:47.000,0.5.3,27.0,quantus,,,,178.0,741.0,33.0,32.0,https://pypi.org/project/quantus,2023-12-05 11:42:47.000,1.0,736.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
804,Case Recommender,caserec/CaseRecommender,recommender-systems,,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000,2024-01-10 20:36:33.000000,2021-11-25 23:08:43,204.0,,92.0,22.0,19.0,6.0,20.0,478.0,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,18,False,2021-11-25 23:19:05.000,1.1.1,42.0,caserecommender,,,['sklearn'],,508.0,13.0,13.0,https://pypi.org/project/caserecommender,2021-11-25 23:19:05.000,,508.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
805,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2024-04-15 06:19:14.000000,2024-04-15 06:19:14,282.0,,105.0,13.0,130.0,18.0,138.0,477.0,A Python library for dynamic classifier and ensemble selection.,17.0,18,True,2024-04-12 03:07:31.000,0.3.7,6.0,deslib,,,['sklearn'],,745.0,3.0,,https://pypi.org/project/deslib,2024-04-12 03:07:31.000,3.0,745.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
806,Sematch,gsi-upm/sematch,graph,,https://github.com/gsi-upm/sematch,https://github.com/gsi-upm/sematch,Apache-2.0,2012-11-30 11:11:53.000,2023-11-07 11:11:44.000000,2023-11-07 11:10:46,137.0,,105.0,71.0,7.0,15.0,19.0,428.0,semantic similarity framework for knowledge graph.,10.0,18,True,2017-04-17 10:56:52.000,1.0.4,5.0,sematch,,,,,226.0,47.0,47.0,https://pypi.org/project/sematch,2017-04-17 10:56:52.000,,226.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
807,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2024-02-20 11:57:52.000000,2023-11-17 08:50:12,72.0,,60.0,8.0,12.0,11.0,18.0,393.0,TextAugment: Text Augmentation Library.,8.0,18,True,2023-11-16 20:54:10.000,2.0.0,9.0,textaugment,,,,92.0,6058.0,126.0,122.0,https://pypi.org/project/textaugment,2023-11-16 20:49:04.000,4.0,6057.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
808,datmo,datmo/datmo,ml-experiments,,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000,2022-06-21 21:41:58.000000,2019-11-29 00:48:44,1051.0,,30.0,11.0,121.0,31.0,150.0,345.0,Open source production model management tool for data scientists.,6.0,18,False,2018-12-07 06:16:42.000,0.0.40,41.0,datmo,,,,,182.0,6.0,6.0,https://pypi.org/project/datmo,2018-12-07 06:16:42.000,,182.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
809,Camphr,PKSHATechnology-Research/camphr,nlp,,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000,2023-03-07 22:10:10.175000,2021-08-18 06:06:51,1404.0,,17.0,6.0,217.0,4.0,26.0,340.0,Camphr - NLP libary for creating pipeline components.,8.0,18,False,2023-03-07 22:10:10.175,0.8.9,49.0,camphr,,,['spacy'],,303.0,16.0,14.0,https://pypi.org/project/camphr,2023-03-07 22:10:10.175,2.0,303.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
810,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,52.0,11.0,60.0,17.0,41.0,331.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09.000,1.0.7,8.0,parameter-sherpa,,,,,215.0,41.0,37.0,https://pypi.org/project/parameter-sherpa,2019-11-23 21:32:27.000,4.0,215.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
811,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2024-09-03 22:33:34.000000,2024-07-08 16:17:35,399.0,1.0,129.0,34.0,325.0,84.0,131.0,330.0,Brain Imaging Analysis Kit.,35.0,18,True,2019-08-27 23:52:29.000,0.9.1,15.0,brainiak,,,,,214.0,,,https://pypi.org/project/brainiak,2020-10-15 20:45:08.000,,197.0,,,,3.0,brainiak/brainiak,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,1844.0,,,,,,,,,,,,,,,,,,,,
812,bluefog,Bluefog-Lib/bluefog,distributed-ml,,https://github.com/Bluefog-Lib/bluefog,https://github.com/Bluefog-Lib/bluefog,Apache-2.0,2019-12-03 05:27:21.000,2024-07-25 10:59:34.000000,2023-03-28 03:38:13,1094.0,,69.0,28.0,59.0,30.0,32.0,291.0,Distributed and decentralized training framework for PyTorch over graph.,9.0,18,False,2021-05-15 01:39:45.000,0.3.0,10.0,bluefog,,,['pytorch'],181.0,83.0,4.0,4.0,https://pypi.org/project/bluefog,2021-05-15 01:39:45.000,,80.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
813,chitra,gradsflow/chitra,ml-experiments,,https://github.com/aniketmaurya/chitra,https://github.com/aniketmaurya/chitra,Apache-2.0,2020-01-23 14:17:54.000,2024-07-02 00:10:02.000000,2024-06-01 12:08:31,372.0,,37.0,6.0,134.0,,35.0,224.0,"A multi-functional library for full-stack Deep Learning. Simplifies Model Building, API development, and Model..",14.0,18,False,2021-11-26 17:10:22.000,0.2.0,38.0,chitra,conda-forge/chitra,,,,1987.0,1.0,,https://pypi.org/project/chitra,2022-01-09 08:50:45.005,1.0,1878.0,https://anaconda.org/conda-forge/chitra,2023-06-18 08:40:33.534,3495.0,3.0,,,,,,,,aniketmaurya/chitra,,,,,,,,,,,,,,,,,
814,DeepMind Lab,deepmind/lab,reinforcement-learning,,https://github.com/google-deepmind/lab,https://github.com/google-deepmind/lab,,2016-11-30 13:41:26.000,2023-01-04 15:38:37.000000,2023-01-04 15:19:06,509.0,,1348.0,466.0,21.0,59.0,167.0,7090.0,A customisable 3D platform for agent-based AI research.,9.0,17,False,2020-12-07 11:26:33.000,release-2020-12-07,8.0,,,,,,,,,,,,,,,,3.0,,,,,,,,google-deepmind/lab,,,,,,,,,,,,,,,,,
