,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,helm_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,gitlab_id,gitlab_url
672,pdftabextract,WZBSocialScienceCenter/pdftabextract,,ocr,https://github.com/WZBSocialScienceCenter/pdftabextract,https://github.com/WZBSocialScienceCenter/pdftabextract,Apache-2.0,2016-07-08 11:44:46.000000,2020-12-28 00:52:23.000000,2018-10-26 13:57:02.000000,332,3.0,18.0,1913,168.0,A set of tools for extracting tables from PDF files helping to do data mining on (OCR-processed) scanned documents.,2.0,19,False,2018-01-09 08:00:24.000000,0.3.0,5.0,pdftabextract,,,,406.0,38.0,37.0,https://pypi.org/project/pdftabextract,2018-01-09 08:00:24.000000,1.0,406.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,Mara Pipelines,mara/mara-pipelines,,data-pipelines,https://github.com/mara/mara-pipelines,https://github.com/mara/mara-pipelines,MIT,2018-03-31 20:37:22.000000,2021-03-08 23:02:36.000000,2021-03-08 23:02:33.000000,80,11.0,12.0,1668,134.0,"A lightweight opinionated ETL framework, halfway between plain scripts and Apache Airflow.",16.0,19,True,2021-01-23 22:34:03.000000,3.1.2,7.0,mara-pipelines,,,,191.0,7.0,7.0,https://pypi.org/project/mara-pipelines,2021-01-23 22:34:03.000000,,191.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,checklist,marcotcr/checklist,,interpretability,https://github.com/marcotcr/checklist,https://github.com/marcotcr/checklist,MIT,2020-03-09 17:18:49.000000,2021-04-21 20:15:57.000000,2021-03-30 06:59:43.000000,116,4.0,64.0,1329,224.0,Beyond Accuracy: Behavioral Testing of NLP models with CheckList.,10.0,19,True,2020-09-21 18:30:40.000000,0.0.10,9.0,checklist,,['jupyter'],,969.0,8.0,6.0,https://pypi.org/project/checklist,2020-09-21 18:30:40.000000,2.0,969.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,TensorNets,taehoonlee/tensornets,,tensorflow-utils,https://github.com/taehoonlee/tensornets,https://github.com/taehoonlee/tensornets,MIT,2017-09-19 05:19:01.000000,2021-01-02 06:28:10.000000,2021-01-02 06:26:24.000000,188,14.0,42.0,985,284.0,High level network definitions with pre-trained weights in TensorFlow.,6.0,19,True,2020-03-31 04:38:27.000000,0.4.6,12.0,tensornets,,['tensorflow'],,228.0,37.0,33.0,https://pypi.org/project/tensornets,2020-03-31 04:35:15.000000,4.0,228.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,Paddle Graph Learning,PaddlePaddle/PGL,,graph,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000000,2021-04-16 08:11:09.000000,2021-04-15 02:28:16.000000,139,18.0,37.0,984,,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,16.0,19,True,2021-03-12 05:46:43.000000,2.1.1,9.0,pgl,,['paddle'],,1251.0,13.0,11.0,https://pypi.org/project/pgl,2021-03-12 05:52:49.000000,2.0,1251.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,Skater,oracle/Skater,,interpretability,https://github.com/oracle/Skater,https://github.com/oracle/Skater,UPL-1.0,2017-01-26 05:45:42.000000,2020-11-01 15:57:12.273000,2020-06-29 20:07:12.000000,163,69.0,97.0,973,1101.0,Python Library for Model Interpretation/Explanations.,34.0,19,False,2018-09-21 07:03:32.000000,1.1.2,23.0,skater,conda-forge/skater,,,3582.0,,,https://pypi.org/project/skater,2018-09-21 07:03:32.000000,,2767.0,https://anaconda.org/conda-forge/skater,2020-11-01 15:57:12.273000,37521.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,Fiber,uber/fiber,,distributed-ml,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000000,2021-03-24 19:18:22.000000,2021-03-15 07:00:08.000000,95,13.0,8.0,884,66.0,Distributed Computing for AI Made Simple.,5.0,19,True,2020-07-09 03:28:28.000000,0.2.1,6.0,fiber,,,,1921.0,27.0,26.0,https://pypi.org/project/fiber,2020-07-09 03:28:28.000000,1.0,1921.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,advertorch,BorealisAI/advertorch,,adversarial,https://github.com/BorealisAI/advertorch,https://github.com/BorealisAI/advertorch,GPL-3.0,2018-11-29 22:17:33.000000,2021-02-26 11:22:02.000000,2020-06-15 01:16:18.000000,134,15.0,28.0,847,270.0,A Toolbox for Adversarial Robustness Research.,16.0,19,False,2020-06-15 01:20:07.000000,0.2.3,10.0,advertorch,,['pytorch'],,1940.0,42.0,36.0,https://pypi.org/project/advertorch,2020-06-15 01:20:07.000000,6.0,1940.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,TensorFrames,databricks/tensorframes,,distributed-ml,https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes,Apache-2.0,2016-03-04 19:25:19.000000,2020-11-13 17:47:02.000000,2019-11-15 21:43:53.000000,157,51.0,43.0,767,221.0,[DEPRECATED] Tensorflow wrapper for DataFrames on Apache Spark.,16.0,19,False,2018-11-16 20:50:02.000000,0.6.0,6.0,tensorframes,,"['tensorflow', 'spark']",,10702.0,1.0,,https://pypi.org/project/tensorframes,2018-05-16 14:20:28.000000,1.0,10702.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,tffm,geffy/tffm,,tensorflow-utils,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000000,2020-05-22 21:40:58.000000,2020-05-22 21:40:57.000000,175,17.0,20.0,764,106.0,TensorFlow implementation of an arbitrary order Factorization Machine.,10.0,19,True,2018-01-27 11:43:26.000000,1.0.1,2.0,tffm,,['tensorflow'],,2236.0,12.0,11.0,https://pypi.org/project/tffm,2018-01-27 11:43:26.000000,1.0,2236.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,Hivemind,learning-at-home/hivemind,,distributed-ml,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000000,2021-04-22 14:30:21.000000,2021-04-22 14:30:20.000000,41,35.0,33.0,677,337.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,16.0,19,True,2021-04-02 18:12:33.000000,0.9.6,8.0,hivemind,,,,250.0,3.0,2.0,https://pypi.org/project/hivemind,2021-04-05 13:20:34.000000,1.0,250.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,Test Tube,williamFalcon/test-tube,,hyperopt,https://github.com/williamFalcon/test-tube,https://github.com/williamFalcon/test-tube,MIT,2017-09-06 02:14:57.000000,2021-01-17 20:04:39.000000,2020-03-17 22:44:47.000000,61,25.0,21.0,676,642.0,Python library to easily log experiments and parallelize hyperparameter search for neural networks.,16.0,19,False,2019-12-01 01:19:36.000000,0.7.5,53.0,test_tube,,,8.0,16183.0,5.0,,https://pypi.org/project/test_tube,2018-12-12 22:45:59.000000,5.0,16183.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,matrixprofile-ts,target/matrixprofile-ts,,time-series-data,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000000,2020-04-25 18:38:20.000000,2020-04-25 18:37:42.000000,92,19.0,34.0,629,198.0,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,19,True,2019-08-08 01:24:38.000000,0.0.9,9.0,matrixprofile-ts,,,,3348.0,15.0,15.0,https://pypi.org/project/matrixprofile-ts,2019-08-08 01:24:38.000000,,3348.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,vecstack,vecxoz/vecstack,,others,https://github.com/vecxoz/vecstack,https://github.com/vecxoz/vecstack,MIT,2016-11-08 13:23:21.000000,2020-09-14 08:31:07.000000,2019-10-30 09:27:48.000000,66,,36.0,591,189.0,Python package for stacking (machine learning technique).,1.0,19,False,2019-08-12 16:09:01.000000,0.4.0,6.0,vecstack,,,,2528.0,131.0,123.0,https://pypi.org/project/vecstack,2019-08-12 16:01:22.000000,8.0,2528.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,Performer Pytorch,lucidrains/performer-pytorch,,pytorch-utils,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000000,2021-04-21 06:30:05.000000,2021-04-21 06:29:48.000000,73,19.0,38.0,586,,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",4.0,19,True,2021-04-21 06:30:05.000000,1.0.11,75.0,performer-pytorch,,['pytorch'],,3344.0,17.0,17.0,https://pypi.org/project/performer-pytorch,2021-04-21 05:45:21.000000,0.0,3344.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PFRL,pfnet/pfrl,,reinforcement-learning,https://github.com/pfnet/pfrl,https://github.com/pfnet/pfrl,MIT,2020-06-24 09:31:50.000000,2021-04-21 13:43:41.000000,2021-04-14 04:37:13.000000,68,22.0,25.0,568,352.0,PFRL: a PyTorch-based deep reinforcement learning library.,12.0,19,True,2020-12-17 05:00:25.000000,0.2.1,4.0,pfrl,,,,1033.0,8.0,8.0,https://pypi.org/project/pfrl,2020-12-17 05:00:25.000000,,1033.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,iterative-stratification,trent-b/iterative-stratification,,sklearn-utils,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000000,2020-09-12 15:32:44.000000,2020-09-12 15:35:02.000000,49,2.0,11.0,552,47.0,scikit-learn cross validators for iterative stratification of multilabel data.,4.0,19,True,2018-08-12 18:28:50.000000,0.1.6,5.0,iterative-stratification,,['sklearn'],,7314.0,138.0,124.0,https://pypi.org/project/iterative-stratification,2018-08-12 18:28:50.000000,14.0,7314.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,robustness,MadryLab/robustness,,adversarial,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000000,2021-04-19 20:53:34.000000,2021-03-04 15:19:19.000000,94,6.0,51.0,523,139.0,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",12.0,19,True,2020-12-01 06:11:12.000000,1.2.1.post2,10.0,robustness,,,,500.0,47.0,45.0,https://pypi.org/project/robustness,2020-12-01 06:21:33.000000,2.0,500.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,deeplift,kundajelab/deeplift,,interpretability,https://github.com/kundajelab/deeplift,https://github.com/kundajelab/deeplift,MIT,2016-06-01 02:18:06.000000,2020-11-11 19:56:24.000000,2020-11-11 19:56:23.000000,127,29.0,47.0,521,551.0,Public facing deeplift repo.,11.0,19,True,2018-07-13 21:11:52.000000,0.6.6,21.0,deeplift,,,,898.0,48.0,44.0,https://pypi.org/project/deeplift,2020-11-11 09:32:57.000000,4.0,898.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,N2,kakao/n2,,nn-search,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000000,2020-10-21 05:15:27.000000,2020-10-21 05:14:11.000000,52,17.0,22.0,460,242.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,17.0,19,True,2020-10-16 03:43:47.000000,0.1.7,9.0,n2,,,,2420.0,18.0,14.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000000,4.0,2420.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,tcav,tensorflow/tcav,,interpretability,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000000,2021-03-23 17:16:42.000000,2021-03-23 17:16:22.000000,105,4.0,45.0,448,160.0,Code for the TCAV ML interpretability project.,18.0,19,True,2021-02-23 16:17:42.000000,0.2.2,4.0,tcav,,['tensorflow'],,174.0,8.0,6.0,https://pypi.org/project/tcav,2021-02-23 16:17:42.000000,2.0,174.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,pivottablejs,nicolaskruchten/jupyter_pivottablejs,,data-viz,https://github.com/nicolaskruchten/jupyter_pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25.000000,58,16.0,37.0,432,32.0,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",3.0,19,False,2018-01-15 18:14:37.000000,0.9.0,10.0,pivottablejs,,['jupyter'],,7616.0,187.0,153.0,https://pypi.org/project/pivottablejs,2018-01-15 18:14:37.000000,34.0,7616.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,Orbit,uber/orbit,,probabilistics,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000000,2021-04-15 18:49:26.000000,2021-04-15 18:48:58.000000,29,19.0,180.0,394,619.0,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,10.0,19,True,2021-04-03 01:15:52.000000,1.0.13,12.0,orbit-ml,,,,396.0,4.0,4.0,https://pypi.org/project/orbit-ml,2021-04-03 01:15:52.000000,,396.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PyKEEN,pykeen/pykeen,,graph,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000000,2021-04-22 13:01:31.000000,2021-04-21 15:07:17.000000,61,63.0,106.0,383,2346.0,A Python library for learning and evaluating knowledge graph embeddings.,18.0,19,True,2021-03-04 16:07:36.000000,1.4.0,35.0,pykeen,,,79.0,863.0,2.0,,https://pypi.org/project/pykeen,2021-02-15 14:13:30.000000,2.0,856.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,animatplot,t-makaro/animatplot,,data-viz,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000000,2021-04-07 10:46:25.000000,2020-10-05 06:14:18.000000,32,17.0,16.0,363,178.0,A python package for animating plots build on matplotlib.,7.0,19,True,2020-10-05 06:20:52.000000,0.4.2,10.0,animatplot,conda-forge/animatplot,,,918.0,16.0,14.0,https://pypi.org/project/animatplot,2020-10-05 06:20:52.000000,2.0,701.0,https://anaconda.org/conda-forge/animatplot,2020-10-06 02:02:00.460000,5650.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,AutoViz,AutoViML/AutoViz,,data-viz,https://github.com/AutoViML/AutoViz,https://github.com/AutoViML/AutoViz,Apache-2.0,2019-07-17 17:14:06.000000,2020-12-21 03:22:01.000000,2020-12-21 03:21:52.000000,58,3.0,20.0,331,97.0,"Automatically Visualize any dataset, any size with a single line of code. Created by Ram Seshadri. Collaborators..",10.0,19,True,2020-12-10 02:33:19.000000,0.0.81,26.0,autoviz,,,,3124.0,36.0,36.0,https://pypi.org/project/autoviz,2020-12-10 02:33:19.000000,,3124.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,MXBoard,awslabs/mxboard,,ml-experiments,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000000,2020-01-24 23:21:56.000000,2020-01-24 23:21:55.000000,46,16.0,15.0,331,42.0,Logging MXNet data for visualization in TensorBoard.,9.0,19,False,2018-05-22 20:25:51.000000,0.1.0,12.0,mxboard,,['mxnet'],,2949.0,112.0,100.0,https://pypi.org/project/mxboard,2018-05-22 20:25:51.000000,12.0,2949.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,Camphr,PKSHATechnology-Research/camphr,,nlp,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000000,2021-04-19 08:49:12.000000,2021-04-02 10:18:07.000000,17,12.0,21.0,327,1235.0,"spaCy plugin for Transformers , Udify, ELmo, etc.",7.0,19,True,2021-03-05 10:59:35.000000,0.8.8,45.0,camphr,,['spacy'],,1672.0,0.0,,https://pypi.org/project/camphr,2021-03-05 10:59:35.000000,0.0,1672.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,apricot,jmschrei/apricot,,others,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000000,2021-02-18 03:37:56.000000,2021-02-18 03:37:55.000000,29,3.0,14.0,311,167.0,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,2.0,19,True,2020-09-28 07:19:15.000000,0.6.0,13.0,apricot-select,,,8.0,1173.0,15.0,15.0,https://pypi.org/project/apricot-select,2020-09-28 07:19:15.000000,0.0,1173.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,rrcf,kLabUM/rrcf,,others,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000000,2021-01-13 23:05:23.000000,2020-06-10 01:07:39.000000,73,18.0,17.0,303,253.0,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,4.0,19,True,2020-06-10 01:53:55.000000,0.4.3,7.0,rrcf,,,,3736.0,19.0,19.0,https://pypi.org/project/rrcf,2020-06-10 01:53:55.000000,0.0,3736.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,pandas-ml,pandas-ml/pandas-ml,,others,https://github.com/pandas-ml/pandas-ml,https://github.com/pandas-ml/pandas-ml,BSD-3-Clause,2015-02-21 03:14:04.000000,2020-08-14 12:29:33.000000,2019-03-05 01:36:55.000000,59,24.0,17.0,272,153.0,"pandas, scikit-learn, xgboost and seaborn integration.",4.0,19,False,2019-03-05 01:36:12.000000,0.6.1,9.0,pandas-ml,,"['sklearn', 'pandas']",5.0,6403.0,10.0,,https://pypi.org/project/pandas-ml,2019-03-05 01:35:23.000000,10.0,6403.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,sk-dist,Ibotta/sk-dist,,distributed-ml,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000000,2021-03-01 23:05:15.000000,2021-03-01 23:05:11.000000,44,7.0,9.0,262,47.0,Distributed scikit-learn meta-estimators in PySpark.,6.0,19,True,2020-05-14 22:20:14.000000,0.1.9,12.0,sk-dist,,"['sklearn', 'spark']",,10321.0,8.0,6.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000000,2.0,10321.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,pyfasttext,vrasneur/pyfasttext,,nlp,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12.000000,30,21.0,28.0,229,153.0,Yet another Python binding for fastText.,4.0,19,False,2018-12-08 15:32:09.000000,0.4.6,13.0,pyfasttext,,,324.0,3786.0,164.0,151.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000000,13.0,3779.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,Auto TS,AutoViML/Auto_TS,,time-series-data,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000000,2021-03-14 19:58:41.000000,2021-03-14 19:58:35.000000,40,10.0,31.0,218,234.0,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",6.0,19,True,2021-03-14 04:16:59.000000,0.0.36,15.0,auto-ts,,,,1168.0,,,https://pypi.org/project/auto-ts,2021-03-14 04:16:59.000000,,1168.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,pymap3d,geospace-code/pymap3d,,geospatial-data,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000000,2021-04-13 11:02:07.764000,2021-04-13 05:26:01.000000,60,2.0,24.0,184,,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,10.0,19,True,2021-04-13 05:29:45.000000,2.6.1,48.0,pymap3d,conda-forge/pymap3d,,,41663.0,6.0,,https://pypi.org/project/pymap3d,2021-03-21 04:53:39.000000,6.0,41011.0,https://anaconda.org/conda-forge/pymap3d,2021-04-13 11:02:07.764000,8486.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,Funsor,pyro-ppl/funsor,,probabilistics,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000000,2021-04-18 19:07:37.000000,2021-04-16 21:06:39.000000,15,70.0,67.0,170,532.0,Functional tensors for probabilistic programming.,9.0,19,True,2021-01-24 17:27:54.000000,0.4.0,6.0,funsor,,['pytorch'],,584.0,13.0,13.0,https://pypi.org/project/funsor,2021-01-24 17:26:50.000000,0.0,584.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,BatchFlow,analysiscenter/batchflow,,data-pipelines,https://github.com/analysiscenter/batchflow,https://github.com/analysiscenter/batchflow,Apache-2.0,2017-03-13 14:22:53.000000,2021-04-22 12:57:56.000000,2021-04-22 12:57:56.000000,36,46.0,64.0,157,4460.0,BatchFlow helps you conveniently work with random or sequential batches of your data and define data processing and..,29.0,19,True,2021-03-05 13:23:43.000000,0.5.0beta3,6.0,batchflow,,,,163.0,,,https://pypi.org/project/batchflow,2021-03-05 13:45:58.000000,,163.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,flupy,olirice/flupy,,data-pipelines,https://github.com/olirice/flupy,https://github.com/olirice/flupy,MIT,2018-01-06 16:46:04.000000,2021-03-09 13:15:35.000000,2021-03-09 13:15:26.000000,9,,7.0,155,177.0,Fluent data pipelines for python and your shell.,4.0,19,True,2021-01-06 12:37:15.000000,1.1.6,34.0,flupy,,,,12508.0,0.0,,https://pypi.org/project/flupy,2021-01-06 12:37:15.000000,0.0,12508.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,nvidia-ml-py3,nicolargo/nvidia-ml-py3,,gpu-utilities,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000000,2019-03-06 20:41:10.000000,2019-03-06 20:41:09.000000,14,2.0,,68,5.0,Python 3 Bindings for the NVIDIA Management Library.,2.0,19,False,2017-06-03 07:43:46.000000,7.352.0,1.0,nvidia-ml-py3,,,,679185.0,3279.0,3059.0,https://pypi.org/project/nvidia-ml-py3,2017-06-03 07:43:46.000000,220.0,679185.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,Crypto Signals,CryptoSignal/crypto-signal,,financial-data,https://github.com/CryptoSignal/Crypto-Signal,https://github.com/CryptoSignal/Crypto-Signal,MIT,2017-09-16 23:49:24.000000,2021-04-02 19:11:17.000000,2020-09-03 12:26:48.000000,768,41.0,192.0,2927,563.0,"Github.com/CryptoSignal - #1 Quant Trading & Technical Analysis Bot - 2,100 + stars, 580 + forks.",25.0,18,True,,,,,,,,1022.0,,,,,,,,,,3.0,,,shadowreaver/crypto-signal,https://hub.docker.com/r/shadowreaver/crypto-signal,2020-09-03 13:00:35.801133,8.0,43964.0,,,,,,,,,,,,,,,,,,,,
712,LIT,PAIR-code/lit,,interpretability,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000000,2021-04-21 21:38:33.000000,2021-04-05 17:58:30.000000,249,48.0,42.0,2502,,The Language Interpretability Tool: Interactively analyze NLP models for model understanding in an extensible and..,14.0,18,True,2021-04-05 19:14:45.000000,0.3,5.0,lit-nlp,,,,545.0,3.0,3.0,https://pypi.org/project/lit-nlp,2021-04-05 19:12:37.000000,,545.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,riko,nerevu/riko,,data-pipelines,https://github.com/nerevu/riko,https://github.com/nerevu/riko,MIT,2016-06-02 12:22:51.000000,2020-08-14 18:29:28.000000,2020-08-14 16:47:45.000000,72,22.0,8.0,1562,1257.0,A Python stream processing engine modeled after Yahoo! Pipes.,18.0,18,True,2020-08-14 18:29:28.000000,0.66.0,58.0,riko,,,,616.0,1.0,,https://pypi.org/project/riko,2020-08-14 18:29:28.000000,1.0,616.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,NeuroNER,Franck-Dernoncourt/NeuroNER,,nlp,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000000,2020-11-13 18:07:48.000000,2019-10-02 23:26:11.000000,440,80.0,67.0,1548,132.0,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,18,False,2019-10-02 23:30:15.000000,1.0.8,7.0,pyneuroner,,,,263.0,9.0,9.0,https://pypi.org/project/pyneuroner,2019-10-02 23:30:15.000000,,263.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,River,online-ml/river,,others,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000000,2021-04-21 13:52:17.000000,2021-04-19 20:00:53.000000,201,33.0,269.0,1546,3111.0,Online machine learning in Python.,63.0,18,True,,,,,,,,,9.0,9.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
