,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
670,Image Super-Resolution,idealo/image-super-resolution,image,,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000,2024-12-18 16:08:09.000000,2024-12-18 16:08:09,151.0,1.0,746.0,103.0,35.0,107.0,113.0,4690.0,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,11.0,21,True,2020-01-08 15:37:35.000,2.2.0,11.0,ISR,,idealo/image-super-resolution-gpu,,['tensorflow'],5.0,,https://pypi.org/project/ISR,2020-01-08 15:37:35.000,5.0,4984.0,4987.0,,,,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,1.0,273.0,3.0,,,,,,,,,,,,,,,,,,,,
671,tf-quant-finance,google/tf-quant-finance,financial-data,,https://github.com/google/tf-quant-finance,https://github.com/google/tf-quant-finance,Apache-2.0,2019-07-24 16:09:50.000,2024-11-06 15:17:48.000000,2024-11-06 15:17:44,957.0,1.0,581.0,171.0,47.0,35.0,28.0,4638.0,High-performance TensorFlow library for quantitative finance.,47.0,21,True,,,30.0,tf-quant-finance,,,,['tensorflow'],3.0,,https://pypi.org/project/tf-quant-finance,2022-08-19 12:40:54.257,3.0,885.0,885.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
672,igel,nidhaloff/igel,hyperopt,,https://github.com/nidhaloff/igel,https://github.com/nidhaloff/igel,MIT,2020-08-27 20:54:59.000,2023-04-08 21:24:52.000000,2023-04-08 21:24:51,429.0,,177.0,65.0,55.0,6.0,44.0,3096.0,"a delightful machine learning tool that allows you to train, test, and use models without writing code.",22.0,21,False,2021-11-19 16:51:47.000,1.0.0,34.0,igel,,,,,6.0,6.0,https://pypi.org/project/igel,2021-11-19 16:45:29.543,,768.0,769.0,,,,,,,,3.0,54.0,,,,,,,,,,,,,,,,,,,
673,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2023-07-23 10:44:20.000000,2019-03-06 17:01:45,27.0,,331.0,71.0,2.0,19.0,7.0,2908.0,An optimizer that trains as fast as Adam and as good as SGD.,2.0,21,False,2019-03-06 16:44:42.000,0.0.5,4.0,adabound,,,,['pytorch'],219.0,216.0,https://pypi.org/project/adabound,2019-02-26 04:23:45.000,3.0,1583.0,1583.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
674,pdftabextract,WZBSocialScienceCenter/pdftabextract,ocr,,https://github.com/WZBSocialScienceCenter/pdftabextract,https://github.com/WZBSocialScienceCenter/pdftabextract,Apache-2.0,2016-07-08 11:44:46.000,2022-06-24 09:51:22.000000,2022-06-24 09:51:22,171.0,,372.0,84.0,4.0,5.0,18.0,2227.0,A set of tools for extracting tables from PDF files helping to do data mining on (OCR-processed) scanned documents.,3.0,21,False,2018-01-09 08:00:24.000,0.3.0,5.0,pdftabextract,,,,,51.0,51.0,https://pypi.org/project/pdftabextract,2018-01-09 08:00:24.000,,445.0,445.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
675,reformer-pytorch,lucidrains/reformer-pytorch,pytorch-utils,,https://github.com/lucidrains/reformer-pytorch,https://github.com/lucidrains/reformer-pytorch,MIT,2020-01-09 20:42:37.000,2023-06-21 14:17:49.000000,2023-06-21 14:07:30,249.0,,252.0,54.0,35.0,16.0,105.0,2140.0,"Reformer, the efficient Transformer, in Pytorch.",11.0,21,False,2021-11-06 23:09:00.000,1.4.4,139.0,reformer-pytorch,,,,['pytorch'],,,https://pypi.org/project/reformer-pytorch,2021-11-06 23:09:00.000,,11558.0,11558.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
676,ecco,jalammar/ecco,interpretability,,https://github.com/jalammar/ecco,https://github.com/jalammar/ecco,BSD-3-Clause,2020-11-07 10:06:34.000,2024-08-15 19:08:06.000000,2024-08-15 19:08:06,312.0,,165.0,24.0,34.0,33.0,31.0,1994.0,"Explain, analyze, and visualize NLP language models. Ecco creates interactive visualizations directly in Jupyter..",12.0,21,True,2022-01-09 21:17:53.000,0.1.2,18.0,ecco,conda-forge/ecco,,,['pytorch'],33.0,32.0,https://pypi.org/project/ecco,2022-01-09 21:14:50.000,1.0,896.0,1059.0,https://anaconda.org/conda-forge/ecco,2023-06-16 19:28:19.211,5993.0,,,,,3.0,130.0,,,,,,,,,,,,,,,,,,,
677,lore,instacart/lore,ml-experiments,,https://github.com/instacart/lore,https://github.com/instacart/lore,MIT,2017-10-19 21:51:45.000,2023-05-13 02:26:19.000000,2022-09-27 19:41:48,274.0,,135.0,100.0,150.0,21.0,20.0,1550.0,Lore makes machine learning approachable for Software Engineers and maintainable for Machine Learning Researchers.,29.0,21,False,2022-02-18 18:01:38.000,0.8.6,233.0,lore,,,,,24.0,24.0,https://pypi.org/project/lore,2022-02-18 18:01:38.000,,3868.0,3868.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
678,MLBox,AxeldeRomblay/MLBox,hyperopt,,https://github.com/AxeldeRomblay/MLBox,https://github.com/AxeldeRomblay/MLBox,BSD-1-Clause,2017-06-01 16:59:24.000,2023-08-06 18:20:04.000000,2020-08-25 09:26:27,1121.0,,271.0,65.0,51.0,23.0,75.0,1503.0,MLBox is a powerful Automated Machine Learning python library.,9.0,21,False,2020-08-25 09:32:37.000,0.8.5,21.0,mlbox,,,,,37.0,37.0,https://pypi.org/project/mlbox,2020-08-25 09:32:37.000,,482.0,482.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
679,anaGo,Hironsan/anago,nlp,,https://github.com/Hironsan/anago,https://github.com/Hironsan/anago,MIT,2017-06-26 21:28:36.000,2022-12-07 23:44:31.000000,2021-04-01 12:34:50,298.0,,351.0,61.0,47.0,37.0,71.0,1476.0,"Bidirectional LSTM-CRF and ELMo for Named-Entity Recognition, Part-of-Speech Tagging and so on.",11.0,21,False,2018-07-17 01:59:21.000,1.0.8,14.0,anago,,,,['tensorflow'],41.0,35.0,https://pypi.org/project/anago,2018-07-17 01:59:21.000,6.0,429.0,429.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
680,DiCE,interpretml/DiCE,interpretability,,https://github.com/interpretml/DiCE,https://github.com/interpretml/DiCE,MIT,2019-05-02 09:51:02.000,2024-11-22 18:05:50.000000,2024-11-22 17:35:27,783.0,4.0,187.0,19.0,264.0,88.0,94.0,1374.0,Generate Diverse Counterfactual Explanations for any machine learning model.,19.0,21,True,2023-10-26 11:36:48.000,0.11,12.0,dice-ml,,,,"['tensorflow', 'pytorch']",6.0,,https://pypi.org/project/dice-ml,2023-10-27 03:54:06.000,6.0,28727.0,28727.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
681,tensorrec,jfkirk/tensorrec,recommender-systems,,https://github.com/jfkirk/tensorrec,https://github.com/jfkirk/tensorrec,Apache-2.0,2017-02-28 18:51:11.000,2023-05-22 21:34:54.000000,2020-02-04 21:10:25,334.0,,221.0,64.0,48.0,40.0,90.0,1278.0,A TensorFlow recommendation algorithm and framework in Python.,9.0,21,False,2019-04-02 00:53:47.000,0.26.2,30.0,tensorrec,,,,['tensorflow'],37.0,37.0,https://pypi.org/project/tensorrec,2019-04-02 00:53:47.000,,361.0,361.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
682,Sockeye,awslabs/sockeye,nlp,,https://github.com/awslabs/sockeye,https://github.com/awslabs/sockeye,Apache-2.0,2017-06-08 07:44:30.000,2024-10-24 08:18:17.000000,2024-10-24 08:17:36,836.0,1.0,323.0,50.0,798.0,11.0,300.0,1213.0,Sequence-to-sequence framework with a focus on Neural Machine Translation based on PyTorch.,60.0,21,True,2023-03-03 07:51:00.411,3.1.34,85.0,sockeye,,,,['mxnet'],,,https://pypi.org/project/sockeye,2023-03-03 07:51:00.411,,1632.0,1632.0,,,,,,,,3.0,21.0,,,,,,,,,,,,,,,,,,,
683,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2023-10-20 17:48:54.000000,2023-10-20 17:48:54,207.0,,250.0,48.0,46.0,26.0,127.0,1080.0,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,28.0,21,False,2020-10-12 06:56:40.000,0.7.6,21.0,aocr,,,,['tensorflow'],32.0,32.0,https://pypi.org/project/aocr,2019-04-19 05:28:27.000,,651.0,651.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
684,fastFM,ibayer/fastFM,recommender-systems,,https://github.com/ibayer/fastFM,https://github.com/ibayer/fastFM,BSD-3-Clause,2014-10-27 12:25:51.000,2022-07-17 13:12:39.000000,2021-03-24 12:22:31,297.0,,206.0,28.0,61.0,52.0,61.0,1079.0,fastFM: A Library for Factorization Machines.,20.0,21,False,2017-11-23 06:59:56.000,0.2.11,10.0,fastfm,,,,,130.0,127.0,https://pypi.org/project/fastfm,2017-11-23 06:59:56.000,3.0,1020.0,1026.0,,,,,,,,3.0,792.0,,,,,,,,,,,,,,,,,,,
685,TensorNets,taehoonlee/tensornets,tensorflow-utils,,https://github.com/taehoonlee/tensornets,https://github.com/taehoonlee/tensornets,MIT,2017-09-19 05:19:01.000,2021-01-02 06:28:10.000000,2021-01-02 06:26:24,284.0,,182.0,52.0,12.0,16.0,42.0,1003.0,High level network definitions with pre-trained weights in TensorFlow.,6.0,21,False,2020-03-31 04:38:27.000,0.4.6,12.0,tensornets,,,,['tensorflow'],89.0,85.0,https://pypi.org/project/tensornets,2020-03-31 04:35:15.000,4.0,159.0,159.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
686,Baal,baal-org/baal,probabilistics,,https://github.com/baal-org/baal,https://github.com/baal-org/baal,Apache-2.0,2019-09-30 20:16:26.000,2024-06-27 20:02:41.000000,2024-06-27 20:02:41,240.0,,86.0,18.0,160.0,20.0,94.0,881.0,Bayesian active learning library for research and industrial usecases.,23.0,21,True,2024-06-11 15:50:56.000,2.0.0,21.0,baal,conda-forge/baal,,,,66.0,64.0,https://pypi.org/project/baal,2024-06-11 15:50:56.000,2.0,1746.0,1977.0,https://anaconda.org/conda-forge/baal,2023-06-12 15:14:19.747,11121.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
687,TF Compression,tensorflow/compression,tensorflow-utils,,https://github.com/tensorflow/compression,https://github.com/tensorflow/compression,Apache-2.0,2018-05-15 23:32:19.000,2024-12-17 19:11:53.000000,2024-12-17 19:10:41,298.0,2.0,251.0,46.0,18.0,11.0,92.0,866.0,Data compression in TensorFlow.,24.0,21,True,2024-08-07 20:25:13.000,2.17.0,26.0,tensorflow-compression,,,,['tensorflow'],2.0,,https://pypi.org/project/tensorflow-compression,2024-02-02 01:38:32.000,2.0,1943.0,1943.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
688,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000,2024-10-12 16:41:54.000000,2024-10-12 16:34:55,60.0,2.0,75.0,6.0,5.0,2.0,25.0,855.0,scikit-learn cross validators for iterative stratification of multilabel data.,7.0,21,True,2024-10-12 16:41:54.000,0.1.9,8.0,iterative-stratification,,,,['sklearn'],543.0,528.0,https://pypi.org/project/iterative-stratification,2024-10-12 16:41:54.000,15.0,25681.0,25681.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
689,deeplift,kundajelab/deeplift,interpretability,,https://github.com/kundajelab/deeplift,https://github.com/kundajelab/deeplift,MIT,2016-06-01 02:18:06.000,2022-04-28 10:04:52.000000,2021-11-11 17:50:26,553.0,,163.0,37.0,46.0,43.0,49.0,844.0,Public facing deeplift repo.,11.0,21,False,2018-07-13 21:11:52.000,0.6.6,21.0,deeplift,,,,,111.0,102.0,https://pypi.org/project/deeplift,2020-11-11 09:32:57.000,9.0,668.0,668.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
690,Objax,google/objax,ml-frameworks,,https://github.com/google/objax,https://github.com/google/objax,Apache-2.0,2020-08-20 06:20:40.000,2024-01-27 00:16:56.000000,2024-01-27 00:08:50,463.0,,78.0,25.0,162.0,51.0,62.0,771.0,Objax is a machine learning framework that provides an Object Oriented layer for JAX.,26.0,21,True,2023-11-06 22:17:30.000,1.8.0,11.0,objax,,,,['jax'],69.0,65.0,https://pypi.org/project/objax,2023-11-06 22:03:10.000,4.0,659.0,659.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
691,TreeInterpreter,andosa/treeinterpreter,interpretability,,https://github.com/andosa/treeinterpreter,https://github.com/andosa/treeinterpreter,BSD-3-Clause,2015-08-02 20:26:21.000,2023-07-18 10:50:27.000000,2021-02-28 18:33:06,37.0,,140.0,25.0,19.0,26.0,5.0,748.0,Package for interpreting scikit-learns decision tree and random forest predictions.,11.0,21,False,2021-01-10 20:12:39.000,0.2.3,5.0,treeinterpreter,conda-forge/treeinterpreter,,,['sklearn'],683.0,675.0,https://pypi.org/project/treeinterpreter,2021-01-10 20:12:39.000,8.0,49876.0,50048.0,https://anaconda.org/conda-forge/treeinterpreter,2023-06-16 19:22:55.011,8812.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
692,Test Tube,williamFalcon/test-tube,hyperopt,,https://github.com/williamFalcon/test-tube,https://github.com/williamFalcon/test-tube,MIT,2017-09-06 02:14:57.000,2022-07-22 06:10:37.000000,2020-03-17 22:44:47,642.0,,74.0,25.0,37.0,27.0,21.0,736.0,Python library to easily log experiments and parallelize hyperparameter search for neural networks.,16.0,21,False,2019-12-01 01:19:50.000,0.7.5,64.0,test_tube,,,,,35.0,,https://pypi.org/project/test_tube,2019-12-01 01:19:50.000,35.0,34978.0,34978.0,,,,,,,,3.0,29.0,,,,,,,,,,,,,,,,,,,
693,finetune,IndicoDataSolutions/finetune,nlp,,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000,2025-01-03 13:26:25.000000,2025-01-03 13:26:20,1509.0,1.0,79.0,33.0,692.0,22.0,118.0,707.0,Scikit-learn style model finetuning for NLP.,23.0,21,True,2023-09-29 10:19:51.000,0.10.0,39.0,finetune,,,,"['tensorflow', 'sklearn']",15.0,13.0,https://pypi.org/project/finetune,2023-09-29 10:19:51.000,2.0,770.0,770.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
694,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000000,2023-01-14 04:46:24,210.0,,107.0,30.0,1.0,15.0,3.0,645.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,21,False,2022-04-02 16:20:07.000,0.1.3,13.0,combo,,,,"['sklearn', 'xgboost']",693.0,676.0,https://pypi.org/project/combo,2022-04-02 16:20:07.000,17.0,16925.0,16925.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
695,Torchbearer,pytorchbearer/torchbearer,ml-frameworks,,https://github.com/pytorchbearer/torchbearer,https://github.com/pytorchbearer/torchbearer,MIT,2018-03-12 16:30:42.000,2023-12-04 11:10:47.000000,2023-12-04 11:10:46,442.0,,68.0,25.0,433.0,10.0,237.0,637.0,torchbearer: A model fitting library for PyTorch.,14.0,21,False,2023-12-01 18:48:07.000,0.5.5,26.0,torchbearer,,,,['pytorch'],98.0,94.0,https://pypi.org/project/torchbearer,2023-12-01 18:48:07.000,4.0,462.0,462.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
696,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2022-12-26 20:24:35.000000,2019-10-21 07:52:07,46.0,,50.0,29.0,12.0,13.0,15.0,631.0,Log TensorBoard events without touching TensorFlow.,5.0,21,False,2018-02-08 07:28:51.000,0.1.0,5.0,tensorboard_logger,,,,,240.0,232.0,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000,8.0,30173.0,30173.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
697,skope-rules,scikit-learn-contrib/skope-rules,sklearn-utils,,https://github.com/scikit-learn-contrib/skope-rules,https://github.com/scikit-learn-contrib/skope-rules,BSD-1-Clause,2018-02-18 13:42:47.000,2024-01-31 14:01:51.000000,2023-02-14 11:18:28,249.0,,98.0,26.0,32.0,35.0,6.0,626.0,machine learning with logical rules in Python.,19.0,21,False,2020-12-11 09:37:02.000,1.0.1,4.0,skope-rules,,,,['sklearn'],417.0,409.0,https://pypi.org/project/skope-rules,2020-01-25 12:01:37.000,8.0,31481.0,31481.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
698,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2023-05-01 22:43:43.000000,2022-08-16 17:43:49,1877.0,,57.0,19.0,216.0,49.0,315.0,609.0,The worlds cleanest AutoML library - Do hyperparameter tuning with the right pipeline abstractions to write clean deep..,9.0,21,False,2022-08-16 19:54:29.000,0.8.1,27.0,neuraxle,,,,,67.0,66.0,https://pypi.org/project/neuraxle,2022-08-16 19:50:37.507,1.0,400.0,400.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
699,small-text,webis-de/small-text,nlp,,https://github.com/webis-de/small-text,https://github.com/webis-de/small-text,MIT,2021-05-24 08:06:41.000,2025-01-06 14:00:18.000000,2025-01-01 13:42:10,705.0,31.0,66.0,24.0,10.0,15.0,47.0,604.0,Active Learning for Text Classification in Python.,9.0,21,True,2024-11-24 19:15:11.000,2.0.0.de1,23.0,small-text,conda-forge/small-text,,,"['sklearn', 'pytorch']",33.0,33.0,https://pypi.org/project/small-text,2024-11-24 18:42:07.000,,589.0,970.0,https://anaconda.org/conda-forge/small-text,2025-01-05 17:19:16.066,11432.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
700,featurewiz,AutoViML/featurewiz,hyperopt,,https://github.com/AutoViML/featurewiz,https://github.com/AutoViML/featurewiz,Apache-2.0,2020-11-29 16:46:16.000,2024-05-02 14:24:25.000000,2024-05-02 14:23:46,346.0,,90.0,7.0,20.0,10.0,95.0,596.0,Use advanced feature engineering strategies and select best features from your data set with a single line of code...,18.0,21,True,2024-02-10 13:12:00.000,0.5.7,162.0,featurewiz,,,,,82.0,80.0,https://pypi.org/project/featurewiz,2024-02-10 13:12:00.000,2.0,25448.0,25448.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
701,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2024-06-16 04:23:17.000000,2024-06-16 04:23:17,307.0,,106.0,9.0,15.0,6.0,16.0,590.0,Make Waffle Charts in Python.,6.0,21,True,2024-06-16 04:18:08.000,1.1.1,28.0,pywaffle,conda-forge/pywaffle,,,,456.0,450.0,https://pypi.org/project/pywaffle,2024-06-16 04:18:08.000,6.0,10505.0,10701.0,https://anaconda.org/conda-forge/pywaffle,2023-06-16 16:12:33.889,14372.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
702,seglearn,dmbee/seglearn,time-series-data,,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000,2022-08-27 09:01:18.000000,2022-08-27 09:00:35,283.0,,64.0,26.0,31.0,5.0,24.0,573.0,Python module for machine learning time series:.,14.0,21,False,2022-08-27 09:04:02.113,1.2.5,24.0,seglearn,,,,,53.0,51.0,https://pypi.org/project/seglearn,2021-03-13 16:18:30.000,2.0,2058.0,2058.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
703,joypy,leotac/joypy,data-viz,,https://github.com/leotac/joypy,https://github.com/leotac/joypy,MIT,2017-07-30 17:18:50.000,2024-03-21 11:25:40.000000,2021-12-19 09:41:43,133.0,,59.0,10.0,21.0,16.0,37.0,573.0,Joyplots in Python with matplotlib & pandas.,8.0,21,False,2021-12-19 09:42:50.000,0.2.6,17.0,joypy,conda-forge/joypy,,,,497.0,488.0,https://pypi.org/project/joypy,2021-12-19 09:42:50.000,9.0,11211.0,11629.0,https://anaconda.org/conda-forge/joypy,2023-06-16 16:14:43.440,29286.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
704,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2024-12-03 23:28:10.000000,2024-12-03 23:20:00,773.0,2.0,65.0,17.0,116.0,8.0,48.0,572.0,A simplified framework and utilities for PyTorch.,23.0,21,False,2024-12-03 23:22:07.000,1.17.3,39.0,poutyne,,,,['pytorch'],149.0,144.0,https://pypi.org/project/poutyne,2024-12-03 23:22:26.000,5.0,2775.0,2775.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
705,Quantus,understandable-machine-intelligence-lab/quantus,interpretability,,https://github.com/understandable-machine-intelligence-lab/Quantus,https://github.com/understandable-machine-intelligence-lab/Quantus,GPL-3.0,2021-03-18 15:04:58.000,2024-11-09 11:50:38.000000,2024-11-09 11:50:38,1794.0,7.0,75.0,10.0,220.0,50.0,83.0,569.0,Quantus is an eXplainable AI toolkit for responsible evaluation of neural network explanations.,24.0,21,False,2023-12-05 11:42:47.000,0.5.3,27.0,quantus,,,,,40.0,39.0,https://pypi.org/project/quantus,2023-12-05 11:42:47.000,1.0,1257.0,1265.0,,,,,,,,3.0,285.0,,,,,,,,,,,,,,,,,,,
706,pyhsmm,mattjj/pyhsmm,probabilistics,,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000,2022-10-26 08:37:57.000000,2020-08-24 17:03:59,1426.0,,169.0,56.0,20.0,39.0,60.0,551.0,Bayesian inference in HSMMs and HMMs.,13.0,21,False,2017-05-10 17:14:37.000,0.1.7,8.0,pyhsmm,,,,,35.0,34.0,https://pypi.org/project/pyhsmm,2017-05-10 17:14:37.000,1.0,227.0,227.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
707,tick,X-DataInitiative/tick,time-series-data,,https://github.com/X-DataInitiative/tick,https://github.com/X-DataInitiative/tick,BSD-3-Clause,2016-12-01 10:59:08.000,2024-11-27 12:27:25.000000,2023-03-05 00:16:57,419.0,,109.0,36.0,277.0,85.0,174.0,494.0,"Module for statistical learning, with a particular emphasis on time-dependent modelling.",20.0,21,False,2019-09-11 11:25:15.000,0.6,23.0,tick,,,,,91.0,89.0,https://pypi.org/project/tick,2020-05-24 22:01:17.000,2.0,1004.0,1008.0,,,,,,,,3.0,402.0,,,,,,,,,,,,,,,,,,,
708,chefboost,serengil/chefboost,ml-frameworks,,https://github.com/serengil/chefboost,https://github.com/serengil/chefboost,MIT,2019-03-06 12:26:27.000,2024-10-30 20:48:45.000000,2024-10-30 20:48:45,404.0,5.0,101.0,18.0,11.0,,50.0,466.0,"A Lightweight Decision Tree Framework supporting regular algorithms: ID3, C4.5, CART, CHAID and Regression Trees; some..",7.0,21,True,2024-10-30 20:46:59.000,0.0.19,19.0,chefboost,,,,,65.0,65.0,https://pypi.org/project/chefboost,2024-10-30 20:46:59.000,,6823.0,6823.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
709,Julius,adefossez/julius,audio,,https://github.com/adefossez/julius,https://github.com/adefossez/julius,MIT,2020-10-26 10:54:21.000,2022-09-26 14:14:12.000000,2022-09-19 16:13:14,69.0,,25.0,9.0,9.0,2.0,9.0,432.0,Fast PyTorch based DSP for audio and 1D signals.,2.0,21,False,2022-09-20 06:43:57.063,0.2.7,11.0,julius,,,,['pytorch'],2282.0,2238.0,https://pypi.org/project/julius,2022-09-20 06:43:57.063,44.0,286710.0,286710.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
710,SUOD,yzhao062/SUOD,others,,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000,2024-02-08 01:53:44.000000,2024-02-08 01:48:49,168.0,,49.0,17.0,2.0,12.0,3.0,385.0,(MLSys 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,3.0,21,True,2024-02-08 01:53:44.000,0.1.3,14.0,suod,,,,,546.0,538.0,https://pypi.org/project/suod,2024-02-08 01:53:44.000,8.0,9977.0,9977.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
711,TimeSide,Parisson/TimeSide,audio,,https://github.com/Parisson/TimeSide,https://github.com/Parisson/TimeSide,AGPL-3.0,2011-11-21 21:48:08.000,2024-10-14 17:26:35.000000,2024-10-14 15:20:39,3847.0,3.0,60.0,29.0,110.0,33.0,184.0,378.0,scalable audio processing framework and server written in Python.,23.0,21,False,2023-01-03 17:34:09.000,1.1.3,28.0,TimeSide,,,,,20.0,20.0,https://pypi.org/project/TimeSide,2020-11-27 09:33:19.000,,379.0,379.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
712,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2024-02-25 19:17:18.000000,2024-02-25 19:17:13,576.0,,90.0,29.0,319.0,76.0,27.0,377.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,21,True,2021-06-17 01:15:10.000,0.1.16,19.0,tensorflow-cloud,,,,['tensorflow'],7.0,,https://pypi.org/project/tensorflow-cloud,2021-06-17 01:15:10.000,7.0,33816.0,33816.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
713,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,49.0,11.0,37.0,29.0,37.0,358.0,Data imputations library to preprocess datasets with missing data.,11.0,21,False,2019-04-29 02:33:05.659,0.0.8,8.0,impyute,,,,,260.0,244.0,https://pypi.org/project/impyute,2017-05-31 08:31:47.000,16.0,3004.0,3004.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
