,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,projectrank_placing,github_release_downloads,trending,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
743,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2024-02-20 11:57:52.000000,2023-11-17 08:50:12,72.0,,59.0,8.0,12.0,11.0,18.0,364.0,TextAugment: Text Augmentation Library.,8.0,20,True,2023-11-16 20:54:10.000,2.0.0,9.0,textaugment,,,,,88.0,84.0,https://pypi.org/project/textaugment,2023-11-16 20:49:04.000,4.0,4775.0,4776.0,,,,,3.0,64.0,,,,,,,,,,,,,,,,,,,,,,
744,TimeSide,Parisson/TimeSide,audio,,https://github.com/yomguy/TimeSide,https://github.com/yomguy/TimeSide,AGPL-3.0,2011-11-21 21:48:08.000,2023-10-24 10:20:08.000000,2023-02-01 10:38:52,3728.0,,61.0,27.0,110.0,33.0,184.0,363.0,scalable audio processing framework and server written in Python.,22.0,20,False,2023-01-03 17:34:09.000,1.1.3,6.0,TimeSide,,,,,17.0,17.0,https://pypi.org/project/TimeSide,,,96.0,96.0,,,,,3.0,,,,yomguy/TimeSide,,,,,,,,,,,,,,,,,,,
745,MXBoard,awslabs/mxboard,ml-experiments,,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000,2021-11-30 10:46:24.000000,2020-01-24 23:21:55,42.0,,47.0,25.0,19.0,15.0,16.0,325.0,Logging MXNet data for visualization in TensorBoard.,9.0,20,False,2018-05-22 20:25:51.000,0.1.0,12.0,mxboard,,,,['mxnet'],242.0,236.0,https://pypi.org/project/mxboard,2018-05-22 20:25:51.000,6.0,1806.0,1806.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
746,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/IBCNServices/pyRDF2Vec,https://github.com/IBCNServices/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2024-03-02 06:47:42.000000,2023-07-02 18:02:16,1462.0,,44.0,15.0,171.0,19.0,64.0,236.0,Python Implementation and Extension of RDF2Vec.,7.0,20,False,2021-06-09 10:56:14.000,0.2.3,11.0,pyrdf2vec,,,,,42.0,40.0,https://pypi.org/project/pyrdf2vec,2021-06-09 10:56:14.000,2.0,336.0,336.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
747,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2024-02-05 07:59:49.000000,2024-02-05 07:59:48,584.0,4.0,33.0,24.0,637.0,21.0,127.0,234.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,20,False,2023-08-10 10:30:37.000,0.13.0,20.0,larq-compute-engine,,,,,7.0,7.0,https://pypi.org/project/larq-compute-engine,2023-08-10 10:30:37.000,,2453.0,2473.0,,,,,3.0,1003.0,,,,,,,,,,,,,,,,,,,,,,
748,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12,153.0,,31.0,9.0,4.0,20.0,29.0,227.0,Yet another Python binding for fastText.,4.0,20,False,2018-12-08 15:32:09.000,0.4.6,13.0,pyfasttext,,,,,424.0,410.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000,14.0,1778.0,1782.0,,,,,3.0,369.0,,,,,,,,,,,,,,,,,,,,,,
749,numerizer,jaidevd/numerizer,nlp,,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000,2023-05-01 07:53:03.000000,2023-05-01 07:50:02,24.0,,23.0,8.0,11.0,5.0,9.0,212.0,A Python module to convert natural language numerics into ints and floats.,4.0,20,False,2023-05-01 07:55:52.405,0.2.3,11.0,numerizer,,,,,76.0,74.0,https://pypi.org/project/numerizer,2023-01-03 08:08:01.830,2.0,62034.0,62034.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
750,modelkit,Cornerstone-OnDemand/modelkit,model-serialisation,,https://github.com/Cornerstone-OnDemand/modelkit,https://github.com/Cornerstone-OnDemand/modelkit,MIT,2021-05-14 12:10:51.000,2024-03-05 09:02:43.000000,2024-03-05 08:55:36,860.0,19.0,17.0,8.0,182.0,11.0,23.0,150.0,Toolkit for developing and maintaining ML models.,14.0,20,False,2024-02-02 14:57:28.000,0.1.2,35.0,modelkit,,,,,,,https://pypi.org/project/modelkit,2024-02-02 14:55:53.000,,9373.0,9373.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
751,micrograd,karpathy/micrograd,pytorch-utils,,https://github.com/karpathy/micrograd,https://github.com/karpathy/micrograd,MIT,2020-04-13 04:31:18.000,2024-03-05 14:05:51.000000,2020-04-18 19:15:25,24.0,,1014.0,138.0,42.0,34.0,10.0,7785.0,A tiny scalar-valued autograd engine and a neural net library on top of it with PyTorch-like API.,2.0,19,False,2020-04-18 19:06:59.000,0.1.0,1.0,micrograd,,,,['pytorch'],40.0,38.0,https://pypi.org/project/micrograd,2020-04-18 19:06:59.000,2.0,1194.0,1194.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
752,pdftabextract,WZBSocialScienceCenter/pdftabextract,ocr,,https://github.com/WZBSocialScienceCenter/pdftabextract,https://github.com/WZBSocialScienceCenter/pdftabextract,Apache-2.0,2016-07-08 11:44:46.000,2022-06-24 09:51:22.000000,2022-06-24 09:51:22,171.0,,362.0,86.0,4.0,3.0,18.0,2150.0,A set of tools for extracting tables from PDF files helping to do data mining on (OCR-processed) scanned documents.,3.0,19,False,,,,pdftabextract,,,,,48.0,48.0,https://pypi.org/project/pdftabextract,,,451.0,451.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
753,pycls,facebookresearch/pycls,image,,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000,2023-08-26 21:36:44.000000,2023-08-26 20:55:56,106.0,,230.0,62.0,105.0,24.0,56.0,2102.0,"Codebase for Image Classification Research, written in PyTorch.",19.0,19,True,2021-05-21 00:29:47.000,0.2,2.0,pycls,,,,['pytorch'],17.0,17.0,https://pypi.org/project/pycls,,,855.0,855.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
754,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:34:04.000000,2022-02-02 20:33:18,124.0,,138.0,17.0,11.0,41.0,43.0,1041.0,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,19,False,2022-02-02 20:34:04.000,1.1.4,80.0,performer-pytorch,,,,['pytorch'],124.0,119.0,https://pypi.org/project/performer-pytorch,2022-02-02 20:34:04.000,5.0,2296.0,2296.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
755,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2024-02-10 16:41:21.000000,2024-02-10 16:41:20,438.0,2.0,187.0,61.0,7.0,13.0,29.0,1036.0,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",5.0,19,True,2020-08-29 18:48:20.000,2.5.0,25.0,alphapy,,,,,4.0,4.0,https://pypi.org/project/alphapy,2020-08-29 18:44:15.000,,152.0,152.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
756,AstroML,astroML/astroML,others,,https://github.com/astroML/astroML,https://github.com/astroML/astroML,BSD-2-Clause,2012-10-17 22:33:50.000,2024-01-27 00:07:06.000000,2024-01-04 20:41:21,582.0,2.0,292.0,97.0,121.0,59.0,97.0,999.0,"Machine learning, statistics, and data mining for astronomy and astrophysics.",31.0,19,True,,,6.0,astroML,conda-forge/astroml,,,['sklearn'],,,https://pypi.org/project/astroML,,,1663.0,2199.0,https://anaconda.org/conda-forge/astroml,2023-06-16 13:21:24.079,42387.0,,3.0,,-3.0,,,,,,,,,,,,,,,,,,,,,
757,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2024-01-11 13:06:10.000000,2022-02-14 20:43:06,145.0,,171.0,18.0,42.0,22.0,59.0,881.0,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,19,False,2020-12-01 06:11:12.000,1.2.1.post2,7.0,robustness,conda-forge/robustness,,,,169.0,169.0,https://pypi.org/project/robustness,,,325.0,513.0,https://anaconda.org/conda-forge/robustness,2023-06-16 19:21:11.893,8085.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
758,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-12-08 11:42:52.000000,2021-08-06 08:18:46,282.0,,143.0,15.0,24.0,58.0,69.0,846.0,PyTorch to Keras model convertor.,13.0,19,False,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,,98.0,97.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000,1.0,495.0,495.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
759,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2023-06-19 20:23:17.000000,2022-10-01 22:21:50,400.0,,226.0,31.0,38.0,40.0,21.0,832.0,An open source python library for scalable Bayesian optimisation.,13.0,19,False,2022-10-01 22:28:00.848,0.1.7,10.0,dragonfly-opt,,,,,2.0,,https://pypi.org/project/dragonfly-opt,2022-10-01 22:28:00.848,2.0,5743.0,5743.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
760,LOFO,aerdem4/lofo-importance,interpretability,,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000,2024-01-16 09:15:43.000000,2024-01-16 09:12:58,32.0,3.0,80.0,14.0,35.0,2.0,23.0,791.0,Leave One Feature Out Importance.,6.0,19,True,2024-01-16 09:15:43.000,0.3.4,1.0,lofo-importance,,,,,27.0,27.0,https://pypi.org/project/lofo-importance,,,2948.0,2948.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
761,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2023-10-03 19:59:49.000000,2023-08-29 06:49:30,294.0,,68.0,22.0,47.0,11.0,17.0,757.0,EvoJAX: Hardware-accelerated Neuroevolution.,14.0,19,True,2023-08-29 06:52:02.000,0.2.16,22.0,evojax,conda-forge/evojax,,,['jax'],20.0,18.0,https://pypi.org/project/evojax,2023-08-29 06:52:02.000,2.0,697.0,1604.0,https://anaconda.org/conda-forge/evojax,2023-08-29 10:08:55.843,22697.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
762,TreeInterpreter,andosa/treeinterpreter,interpretability,,https://github.com/andosa/treeinterpreter,https://github.com/andosa/treeinterpreter,BSD-3-Clause,2015-08-02 20:26:21.000,2023-07-18 10:50:27.000000,2021-02-28 18:33:06,37.0,,137.0,25.0,19.0,20.0,5.0,735.0,Package for interpreting scikit-learns decision tree and random forest predictions.,11.0,19,False,,,1.0,treeinterpreter,conda-forge/treeinterpreter,,,['sklearn'],607.0,607.0,https://pypi.org/project/treeinterpreter,,,45075.0,45234.0,https://anaconda.org/conda-forge/treeinterpreter,2023-06-16 19:22:55.011,6540.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
763,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2024-01-23 00:12:47.000000,2021-09-16 17:56:31,171.0,,143.0,34.0,81.0,14.0,55.0,612.0,Code for the TCAV ML interpretability project.,19.0,19,False,2021-02-23 16:17:42.000,0.2.2,4.0,tcav,,,,['tensorflow'],22.0,19.0,https://pypi.org/project/tcav,2021-02-23 16:17:42.000,3.0,128.0,128.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
764,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2023-06-16 16:12:33.889000,2022-06-08 03:46:02,305.0,,103.0,10.0,14.0,5.0,16.0,569.0,Make Waffle Charts in Python.,6.0,19,False,,,5.0,pywaffle,conda-forge/pywaffle,,,,331.0,331.0,https://pypi.org/project/pywaffle,,,5253.0,5435.0,https://anaconda.org/conda-forge/pywaffle,2023-06-16 16:12:33.889,11500.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
765,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2023-06-27 16:54:16.000000,2023-06-27 16:54:13,266.0,,75.0,39.0,17.0,13.0,22.0,562.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,20.0,19,True,2020-10-16 03:43:47.000,0.1.7,9.0,n2,,,,,35.0,31.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000,4.0,335.0,335.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
766,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2023-07-09 16:15:44.000000,2023-07-09 16:09:49,767.0,,63.0,18.0,111.0,8.0,48.0,556.0,A simplified framework and utilities for PyTorch.,20.0,19,False,2023-07-09 16:15:44.000,1.17.1,37.0,poutyne,,,,['pytorch'],137.0,132.0,https://pypi.org/project/poutyne,2022-04-28 20:18:33.000,5.0,2800.0,2800.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
767,fastT5,Ki6an/fastT5,nlp,,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000,2023-04-24 18:46:40.000000,2022-04-05 03:21:24,38.0,,67.0,12.0,10.0,23.0,41.0,533.0,boost inference speed of T5 models by 5x & reduce the model size by 3x.,5.0,19,False,2022-04-05 03:23:12.000,0.1.4,14.0,fastt5,,,,,47.0,47.0,https://pypi.org/project/fastt5,2022-04-05 03:23:12.000,,2888.0,2888.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
768,shap-hypetune,cerlymarco/shap-hypetune,hyperopt,,https://github.com/cerlymarco/shap-hypetune,https://github.com/cerlymarco/shap-hypetune,MIT,2021-05-16 09:30:03.000,2024-02-21 14:38:09.000000,2024-02-21 14:09:04,30.0,1.0,67.0,6.0,5.0,1.0,28.0,522.0,A python package for simultaneous Hyperparameters Tuning and Features Selection for Gradient Boosting Models.,3.0,19,True,2024-02-21 14:38:09.000,0.2.7,5.0,shap-hypetune,,,,,15.0,15.0,https://pypi.org/project/shap-hypetune,,,1784.0,1784.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
769,Auto ViML,AutoViML/Auto_ViML,hyperopt,,https://github.com/AutoViML/Auto_ViML,https://github.com/AutoViML/Auto_ViML,Apache-2.0,2019-06-10 13:09:15.000,2023-12-03 19:05:32.000000,2023-12-03 19:05:16,320.0,,96.0,26.0,6.0,3.0,31.0,487.0,Automatically Build Multiple ML Models with a Single Line of Code. Created by Ram Seshadri. Collaborators Welcome...,8.0,19,True,2023-05-21 22:50:00.406,0.1.716,142.0,autoviml,,,,,26.0,24.0,https://pypi.org/project/autoviml,2022-06-01 23:08:15.000,2.0,973.0,973.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
770,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2024-02-27 08:23:20.000000,2023-06-18 21:56:30,277.0,,79.0,14.0,127.0,17.0,136.0,466.0,A Python library for dynamic classifier and ensemble selection.,17.0,19,True,,,,deslib,,,,['sklearn'],45.0,45.0,https://pypi.org/project/deslib,,,1212.0,1212.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
771,elegy,poets-ai/elegy,ml-frameworks,,https://github.com/poets-ai/elegy,https://github.com/poets-ai/elegy,MIT,2020-06-30 14:00:37.000,2022-12-15 19:23:10.000000,2022-05-23 17:26:29,339.0,,31.0,17.0,148.0,39.0,66.0,463.0,A High Level API for Deep Learning in JAX.,18.0,19,False,2022-03-23 21:51:07.000,0.8.6,33.0,elegy,,,,"['tensorflow', 'jax']",43.0,43.0,https://pypi.org/project/elegy,2022-04-22 15:42:03.000,,302.0,302.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
772,sklearn-evaluation,edublancas/sklearn-evaluation,interpretability,,https://github.com/edublancas/sklearn-evaluation,https://github.com/edublancas/sklearn-evaluation,MIT,2023-01-15 21:18:52.000,2024-02-08 01:27:56.000000,2023-01-13 21:57:34,832.0,,55.0,,,,,431.0,"Machine learning model evaluation made easy: plots, tables, HTML reports, experiment tracking and Jupyter notebook..",19.0,19,False,2024-02-08 01:27:56.000,0.12.1,49.0,sklearn-evaluation,,,,['sklearn'],5.0,,https://pypi.org/project/sklearn-evaluation,2024-02-08 01:27:56.000,5.0,2230.0,2230.0,,,,,3.0,,9.0,,,,,,,,,,,,,,,,,,,,,
773,tsflex,predict-idlab/tsflex,time-series-data,,https://github.com/predict-idlab/tsflex,https://github.com/predict-idlab/tsflex,MIT,2021-07-06 15:16:45.577,2024-02-14 13:20:04.000000,2024-02-14 13:19:04,813.0,3.0,23.0,7.0,70.0,26.0,21.0,352.0,Flexible time series feature extraction & processing.,6.0,19,True,2023-02-23 13:56:43.000,0.3.0,36.0,tsflex,conda-forge/tsflex,,,,12.0,12.0,https://pypi.org/project/tsflex,2022-10-11 21:38:11.312,,394.0,1028.0,https://anaconda.org/conda-forge/tsflex,2023-06-16 19:26:46.251,20308.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
774,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2024-03-12 21:12:08.000000,2024-03-08 22:45:44,321.0,5.0,78.0,26.0,337.0,21.0,9.0,329.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,35.0,19,True,2023-05-03 23:01:17.460,0.44.0,30.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,2022-12-13 19:06:03.653,,2438.0,2438.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
775,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-08-31 18:37:21.000000,2023-08-31 18:34:42,577.0,,20.0,20.0,464.0,90.0,76.0,229.0,Functional tensors for probabilistic programming.,11.0,19,False,2023-08-31 18:37:22.000,0.4.6,12.0,funsor,,,,['pytorch'],73.0,66.0,https://pypi.org/project/funsor,2023-01-23 08:32:39.757,7.0,5301.0,5301.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
776,SerpentAI,SerpentAI/SerpentAI,reinforcement-learning,,https://github.com/SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,MIT,2017-04-16 21:48:39.000,2022-11-07 01:59:31.000000,2020-05-22 22:34:09,250.0,,765.0,339.0,58.0,2.0,,6670.0,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!.,7.0,18,False,2018-02-17 00:12:46.000,2018.1.2,18.0,SerpentAI,,,,,,,https://pypi.org/project/SerpentAI,2018-02-17 00:12:46.000,,78.0,85.0,,,,,3.0,334.0,,,,,,,,,,,,,,,,,,,,,,
777,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2023-01-21 00:09:29.000000,2023-01-12 19:54:10,143.0,,872.0,108.0,51.0,46.0,159.0,6192.0,Model parallel transformers in JAX and Haiku.,23.0,18,False,,,,,,,,['jax'],20.0,20.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
778,OpenNRE,thunlp/OpenNRE,nlp,,https://github.com/thunlp/OpenNRE,https://github.com/thunlp/OpenNRE,MIT,2017-02-26 07:37:12.000,2024-01-10 11:52:49.000000,2024-01-10 11:52:48,177.0,11.0,988.0,120.0,24.0,12.0,352.0,4203.0,An Open-Source Package for Neural Relation Extraction (NRE).,13.0,18,True,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
779,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2023-06-16 13:22:46.522000,2020-02-09 21:03:48,299.0,,412.0,107.0,83.0,67.0,48.0,2936.0,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53.000,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,,,105.0,https://anaconda.org/maciejkula/spotlight,2023-06-16 13:22:46.522,8541.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
780,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2024-03-13 13:54:36.000000,2024-03-12 15:12:12,667.0,27.0,387.0,37.0,796.0,149.0,111.0,2859.0,Scenic: A Jax Library for Computer Vision Research and Beyond.,77.0,18,True,,,,,,,,['jax'],,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
781,NeuroNER,Franck-Dernoncourt/NeuroNER,nlp,,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000,2023-03-24 22:29:09.000000,2019-10-02 23:26:11,132.0,,463.0,80.0,36.0,83.0,68.0,1672.0,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,18,False,2019-10-02 23:30:15.000,1.0.8,7.0,pyneuroner,,,,,,,https://pypi.org/project/pyneuroner,2019-10-02 23:30:15.000,,174.0,174.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
782,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2023-03-03 23:59:33.000000,2022-05-24 23:48:09,791.0,,71.0,25.0,1004.0,127.0,65.0,1641.0,Version control for machine learning.,17.0,18,False,2021-03-11 21:15:01.000,0.4.2,7.0,keepsake,,,,,1.0,,https://pypi.org/project/keepsake,2021-01-25 21:51:16.000,1.0,454.0,454.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
783,GraphGym,snap-stanford/GraphGym,graph,,https://github.com/snap-stanford/GraphGym,https://github.com/snap-stanford/GraphGym,MIT,2020-10-14 05:01:35.000,2023-11-10 05:37:18.000000,2023-03-14 23:02:49,75.0,,176.0,22.0,20.0,16.0,30.0,1585.0,Platform for designing and evaluating Graph Neural Networks (GNN).,6.0,18,True,2022-03-24 23:28:17.000,0.4.0,3.0,graphgym,,,,,4.0,4.0,https://pypi.org/project/graphgym,2022-03-24 23:19:13.000,,84.0,85.0,,,,,3.0,33.0,,,,,,,,,,,,,,,,,,,,,,
784,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2023-02-15 19:57:27.000000,2022-08-08 02:56:23,378.0,,253.0,57.0,65.0,8.0,31.0,1364.0,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,18,False,2018-12-05 02:48:50.000,0.4.1,2.0,advbox,,,,,2.0,2.0,https://pypi.org/project/advbox,2018-12-05 02:48:50.000,,38.0,38.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
785,baikal,alegonz/baikal,others,,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000,2023-10-01 08:59:57.840000,2021-04-11 07:50:00,405.0,,29.0,19.0,42.0,6.0,18.0,593.0,A graph-based functional API for building complex scikit-learn pipelines.,2.0,18,False,2020-11-15 13:40:18.000,0.4.2,15.0,baikal,conda-forge/cython-blis,,,,12.0,11.0,https://pypi.org/project/baikal,2020-11-15 13:40:18.000,1.0,180.0,49180.0,https://anaconda.org/conda-forge/cython-blis,2023-10-01 08:59:57.840,2058000.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,
786,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,138.0,58.0,72.0,18.0,71.0,523.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",17.0,18,False,2019-07-30 09:28:26.000,0.2.2,14.0,atm,,,,,19.0,19.0,https://pypi.org/project/atm,2019-07-30 09:25:11.000,,132.0,132.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
787,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2023-10-04 01:35:07.000000,2023-09-04 05:41:43,372.0,,95.0,28.0,21.0,36.0,12.0,467.0,A python library for Bayesian time series modeling.,6.0,18,True,2023-05-07 06:30:08.000,0.1.1.12,1.0,pydlm,,,,,33.0,33.0,https://pypi.org/project/pydlm,,,23493.0,23493.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
