,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
681,TimeSide,Parisson/TimeSide,audio,,https://github.com/Parisson/TimeSide,https://github.com/Parisson/TimeSide,AGPL-3.0,2011-11-21 21:48:08.000,2022-06-22 02:54:50.000000,2022-03-10 13:10:21,3593,,56,25.0,80.0,64.0,150.0,322,Scalable audio processing framework written in Python with a RESTful API.,22.0,21,False,2020-11-27 09:33:19.000,0.9.6,27.0,TimeSide,,,,,30.0,16.0,https://pypi.org/project/TimeSide,2021-12-15 14:33:37.113,14.0,127.0,127.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
682,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2022-04-04 15:48:18.000000,2021-05-28 01:21:58,393,,123,34.0,317.0,73.0,124.0,276,Brain Imaging Analysis Kit.,34.0,21,False,2019-08-27 23:52:29.000,0.9.1,15.0,brainiak,,brainiak/brainiak,,,17.0,16.0,https://pypi.org/project/brainiak,2020-10-15 20:45:08.000,1.0,242.0,251.0,,,,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,749.0,3.0,,,,,,,,,,,,,,,,,,,
683,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/deepmind/launchpad,https://github.com/deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2022-06-22 07:22:19.000000,2022-06-22 07:21:56,290,30.0,21,17.0,2.0,4.0,19.0,270,Launchpad is a library that simplifies writing distributed programs and seamlessly launching them on a range of..,17.0,21,False,2022-04-28 06:23:38.000,0.5.2,9.0,dm-launchpad,,,,['tensorflow'],13.0,13.0,https://pypi.org/project/dm-launchpad,2022-04-28 06:23:38.000,,4302.0,4302.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
684,lkpy,lenskit/lkpy,recommender-systems,,https://github.com/lenskit/lkpy,https://github.com/lenskit/lkpy,MIT,2018-06-08 21:05:10.000,2022-05-02 15:04:03.000000,2022-05-02 15:03:59,2413,12.0,55,8.0,215.0,24.0,69.0,208,Python recommendation toolkit.,13.0,21,False,2022-03-11 17:33:42.000,0.14.1,22.0,lenskit,conda-forge/lenskit,,,,1.0,,https://pypi.org/project/lenskit,2022-03-11 17:34:02.000,1.0,2954.0,3483.0,https://anaconda.org/conda-forge/lenskit,2022-03-11 23:10:26.423,10062.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
685,py3nvml,fbcotter/py3nvml,gpu-utilities,,https://github.com/fbcotter/py3nvml,https://github.com/fbcotter/py3nvml,BSD-3-Clause,2016-11-21 01:07:37.000,2022-06-20 06:00:11.237000,2022-04-14 09:41:50,86,1.0,31,13.0,9.0,3.0,12.0,207,Python 3 Bindings for NVML library. Get NVIDIA GPU status inside your program.,9.0,21,False,2021-11-22 14:30:25.000,0.2.7,14.0,py3nvml,conda-forge/py3nvml,,,,502.0,464.0,https://pypi.org/project/py3nvml,2021-11-22 14:30:25.000,38.0,78744.0,79706.0,https://anaconda.org/conda-forge/py3nvml,2022-06-20 06:00:11.237,27900.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
686,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2022-05-09 15:19:36.000000,2022-05-09 15:19:36,394,8.0,71,18.0,378.0,60.0,80.0,206,An open-source toolkit for large-scale genomic analysis.,21.0,21,False,2022-04-21 00:32:28.000,1.2.1,15.0,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,2022-04-19 23:43:38.000,,25282.0,25390.0,https://anaconda.org/conda-forge/glow,2021-04-28 16:52:48.812,1736.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
687,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2022-06-09 07:02:07.000000,2022-06-09 07:02:06,540,19.0,30,21.0,590.0,21.0,123.0,194,Highly optimized inference engine for Binarized Neural Networks.,18.0,21,False,2022-04-25 13:14:34.000,0.7.0,16.0,larq-compute-engine,,,,,6.0,6.0,https://pypi.org/project/larq-compute-engine,2022-04-25 13:14:34.000,,555.0,578.0,,,,,,,,3.0,667.0,,,,,,,,,,,,,,,,,,
688,stop-words,Alir3z4/python-stop-words,nlp,,https://github.com/Alir3z4/python-stop-words,https://github.com/Alir3z4/python-stop-words,BSD-3-Clause,2014-05-26 06:44:03.000,2021-12-28 13:59:30.000000,2018-07-23 21:04:09,90,,26,6.0,18.0,3.0,9.0,138,Get list of common stop words in various languages in Python.,8.0,21,False,2018-07-23 20:58:34.000,2018.7.23,8.0,stop-words,,,,,1696.0,1550.0,https://pypi.org/project/stop-words,2018-07-23 20:55:55.000,146.0,125674.0,125674.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
689,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2022-06-22 05:18:35.000000,2022-03-07 12:59:53,46,,1588,149.0,75.0,164.0,271.0,9223,End-to-End Object Detection with Transformers.,25.0,20,True,2020-06-29 16:41:01.000,0.2,1.0,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
690,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/geohot/tinygrad,https://github.com/geohot/tinygrad,MIT,2020-10-18 16:23:12.000,2022-06-23 01:03:27.000000,2022-06-22 16:37:50,867,194.0,607,124.0,235.0,21.0,89.0,6146,You like pytorch? You like micrograd? You love tinygrad!.,60.0,20,True,,,,,,,,['pytorch'],2.0,2.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
691,graph-nets,deepmind/graph_nets,graph,,https://github.com/deepmind/graph_nets,https://github.com/deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2020-12-04 17:43:48.000000,2020-12-04 17:43:47,47,,767,222.0,24.0,7.0,120.0,5137,Build Graph Nets in Tensorflow.,10.0,20,False,2020-01-29 16:00:25.000,1.1.0,7.0,graph-nets,,,,['tensorflow'],7.0,,https://pypi.org/project/graph-nets,2020-01-29 16:00:25.000,7.0,681.0,681.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
692,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2022-06-17 17:18:34.000000,2022-02-10 07:36:23,432,,451,83.0,179.0,100.0,160.0,3206,A high performance and generic framework for distributed DNN training.,19.0,20,True,2020-08-27 15:42:13.000,0.2.4,8.0,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,2021-08-02 17:37:42.000,,69.0,104.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1262.0,3.0,,,,,,,,,,,,,,,,,,,
693,opyrator,ml-tooling/opyrator,others,,https://github.com/ml-tooling/opyrator,https://github.com/ml-tooling/opyrator,MIT,2021-04-06 08:09:06.000,2022-06-22 04:17:25.000000,2021-05-06 12:10:38,127,,123,46.0,27.0,3.0,24.0,2644,"Turns your machine learning code into microservices with web API, interactive GUI, and more.",4.0,20,False,2021-05-04 18:48:03.000,0.0.12,11.0,opyrator,conda-forge/opyrator,,,,38.0,38.0,https://pypi.org/project/opyrator,2021-05-04 18:48:03.000,,229.0,265.0,https://anaconda.org/conda-forge/opyrator,2022-01-08 18:03:03.967,184.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
694,Backtesting.py,kernc/backtesting.py,financial-data,,https://github.com/kernc/backtesting.py,https://github.com/kernc/backtesting.py,AGPL-3.0,2019-01-02 03:11:32.000,2022-06-15 08:30:39.000000,2022-03-27 23:39:16,252,2.0,507,88.0,63.0,51.0,262.0,2545,Backtest trading strategies in Python.,15.0,20,False,2021-12-13 01:36:44.000,0.3.3,21.0,backtesting,,,,,,,https://pypi.org/project/backtesting,2021-12-13 01:36:44.000,,6376.0,6376.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
695,pdftabextract,WZBSocialScienceCenter/pdftabextract,ocr,,https://github.com/WZBSocialScienceCenter/pdftabextract,https://github.com/WZBSocialScienceCenter/pdftabextract,Apache-2.0,2016-07-08 11:44:46.000,2022-06-23 14:36:54.000000,2022-03-07 07:43:44,169,,345,88.0,4.0,3.0,18.0,1993,A set of tools for extracting tables from PDF files helping to do data mining on (OCR-processed) scanned documents.,2.0,20,True,2018-01-09 08:00:24.000,0.3.0,5.0,pdftabextract,,,,,41.0,40.0,https://pypi.org/project/pdftabextract,2018-01-09 08:00:24.000,1.0,533.0,533.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
696,pycls,facebookresearch/pycls,image,,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000,2022-06-13 22:31:39.000000,2022-06-03 18:57:30,103,7.0,223,60.0,105.0,25.0,56.0,1954,"Codebase for Image Classification Research, written in PyTorch.",17.0,20,True,2021-05-21 00:29:47.000,0.2,3.0,pycls,,,,['pytorch'],5.0,5.0,https://pypi.org/project/pycls,2020-09-05 00:21:00.000,,6461.0,6461.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
697,greykite,linkedin/greykite,time-series-data,,https://github.com/linkedin/greykite,https://github.com/linkedin/greykite,BSD-2-Clause,2021-04-27 17:05:53.000,2021-12-22 19:04:12.000000,2021-12-15 21:44:21,18,,69,37.0,12.0,10.0,53.0,1534,"A flexible, intuitive and fast forecasting library.",7.0,20,True,2021-12-22 19:04:12.000,0.1.1,7.0,greykite,,,,,10.0,10.0,https://pypi.org/project/greykite,2021-12-15 01:42:19.000,,25292.0,25292.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
698,Antialiased CNNs,adobe/antialiased-cnns,pytorch-utils,,https://github.com/adobe/antialiased-cnns,https://github.com/adobe/antialiased-cnns,CC BY-NC-SA 4.0,2019-05-14 20:51:25.000,2021-09-29 18:48:52.000000,2021-09-29 18:48:52,239,,193,38.0,6.0,11.0,31.0,1533,pip install antialiased-cnns to improve stability and accuracy.,6.0,20,False,2020-10-23 22:45:52.000,0.3,6.0,antialiased-cnns,,,,['pytorch'],28.0,26.0,https://pypi.org/project/antialiased-cnns,2020-10-23 22:42:49.000,2.0,1238.0,1238.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
699,ThunderSVM,Xtra-Computing/thundersvm,ml-frameworks,,https://github.com/Xtra-Computing/thundersvm,https://github.com/Xtra-Computing/thundersvm,Apache-2.0,2014-12-11 04:24:04.000,2022-04-09 02:38:13.000000,2022-04-09 02:38:13,904,2.0,192,52.0,51.0,62.0,146.0,1400,ThunderSVM: A Fast SVM Library on GPUs and CPUs.,34.0,20,True,2020-03-13 12:36:30.000,0.3.12,9.0,thundersvm,,,,,,,https://pypi.org/project/thundersvm,2020-03-13 12:36:30.000,,677.0,713.0,,,,,,,,3.0,2438.0,,,,,,,,,,,,,,,,,,
700,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271,,81,32.0,72.0,24.0,30.0,1033,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,20,True,2021-02-15 20:20:59.000,0.5,2.0,torch-struct,,,,['pytorch'],,,https://pypi.org/project/torch-struct,2021-02-14 02:43:46.000,,93219.0,93219.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
701,Skater,oracle/Skater,interpretability,,https://github.com/oracle/Skater,https://github.com/oracle/Skater,UPL-1.0,2017-01-26 05:45:42.000,2022-02-11 18:01:55.000000,2022-02-11 18:01:55,1106,,166,55.0,149.0,69.0,97.0,1030,Python Library for Model Interpretation/Explanations.,36.0,20,False,2018-09-21 07:03:32.000,1.1.2,23.0,skater,conda-forge/skater,,,,,,https://pypi.org/project/skater,2018-09-21 07:03:32.000,,4023.0,4835.0,https://anaconda.org/conda-forge/skater,2021-11-15 19:51:51.883,48732.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
702,torchsde,google-research/torchsde,pytorch-utils,,https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000,2021-07-26 13:59:41.000000,2021-07-26 13:59:38,157,,106,30.0,66.0,8.0,41.0,996,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,5.0,20,True,2021-07-20 07:09:56.000,0.2.5,4.0,torchsde,conda-forge/torchsde,,,['pytorch'],17.0,17.0,https://pypi.org/project/torchsde,2021-07-20 07:09:56.000,,1323.0,1913.0,https://anaconda.org/conda-forge/torchsde,2021-07-12 23:43:34.083,10039.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
703,jraph,deepmind/jraph,graph,,https://github.com/deepmind/jraph,https://github.com/deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2022-06-21 10:02:03.000000,2022-06-21 09:55:30,89,12.0,60,34.0,12.0,13.0,14.0,945,A Graph Neural Network Library in Jax.,16.0,20,True,2022-06-06 13:32:58.000,0.0.5.de0,4.0,jraph,conda-forge/jraph,,,['jax'],25.0,23.0,https://pypi.org/project/jraph,2022-06-06 13:33:22.000,2.0,1619.0,1678.0,https://anaconda.org/conda-forge/jraph,2021-10-31 19:30:27.109,474.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
704,anomalib,openvinotoolkit/anomalib,others,,https://github.com/openvinotoolkit/anomalib,https://github.com/openvinotoolkit/anomalib,Apache-2.0,2021-11-02 09:11:38.000,2022-06-23 14:27:47.000000,2022-06-22 07:16:03,199,85.0,130,15.0,186.0,47.0,123.0,915,"An anomaly detection library comprising state-of-the-art algorithms and features such as experiment management, hyper-..",14.0,20,True,2022-06-09 15:18:37.000,.0.3.2,11.0,anomalib,,,,,,,https://pypi.org/project/anomalib,2022-05-17 16:11:53.000,,1135.0,1135.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
705,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2021-10-29 14:44:11.000000,2021-10-29 14:44:08,205,,242,47.0,45.0,24.0,126.0,910,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,27.0,20,True,2020-10-12 06:56:40.000,0.7.6,21.0,aocr,,,,['tensorflow'],20.0,20.0,https://pypi.org/project/aocr,2019-04-19 05:28:27.000,,139.0,139.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
706,Vulkan Kompute,KomputeProject/kompute,gpu-utilities,,https://github.com/KomputeProject/kompute,https://github.com/KomputeProject/kompute,Apache-2.0,2020-07-29 05:23:33.000,2022-06-22 09:50:17.000000,2022-06-21 07:15:10,1030,27.0,62,26.0,117.0,56.0,119.0,884,"General purpose GPU compute framework built on Vulkan to support 1000s of cross vendor graphics cards (AMD, Qualcomm,..",19.0,20,True,2022-04-13 10:24:33.000,0.8.1,13.0,kp,,,,,4.0,4.0,https://pypi.org/project/kp,2022-04-13 10:22:18.000,,120.0,127.0,,,,,,,,3.0,158.0,,,,,,,,,,,,,,,,,,
707,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-06-11 07:21:47.000000,2021-08-06 08:18:46,282,,135,15.0,23.0,54.0,68.0,801,PyTorch to Keras model convertor.,13.0,20,True,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,,50.0,49.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000,1.0,627.0,627.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
708,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2022-06-21 21:35:50.000000,2020-04-25 18:37:42,198,,96,24.0,47.0,19.0,34.0,681,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,20,False,2019-08-08 01:24:38.000,0.0.9,9.0,matrixprofile-ts,,,,,19.0,19.0,https://pypi.org/project/matrixprofile-ts,2019-08-08 01:24:38.000,,798.0,798.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
709,promptsource,bigscience-workshop/promptsource,nlp,,https://github.com/bigscience-workshop/promptsource,https://github.com/bigscience-workshop/promptsource,Apache-2.0,2021-05-19 15:26:25.000,2022-06-17 06:54:13.000000,2022-05-22 21:36:21,740,7.0,143,20.0,647.0,11.0,130.0,676,"Toolkit for creating, sharing and using natural language prompts.",58.0,20,True,2022-04-18 22:31:03.000,0.2.3,5.0,promptsource,,,,,8.0,8.0,https://pypi.org/project/promptsource,2022-04-18 22:31:03.000,,988.0,988.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
710,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2022-05-12 05:04:25.000000,2020-07-03 18:01:17,397,,205,29.0,36.0,36.0,19.0,651,An open source python library for scalable Bayesian optimisation.,12.0,20,False,2020-07-03 18:05:12.000,0.1.6,9.0,dragonfly-opt,,,,,2.0,,https://pypi.org/project/dragonfly-opt,2020-07-03 18:05:12.000,2.0,37733.0,37733.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
711,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2021-11-15 17:46:29.000000,2019-10-21 07:52:07,46,,51,29.0,11.0,11.0,15.0,621,Log TensorBoard events without touching TensorFlow.,5.0,20,False,2018-02-08 07:28:51.000,0.1.0,5.0,tensorboard_logger,,,,,51.0,,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000,51.0,43775.0,43775.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
712,TSFEL,fraunhoferportugal/tsfel,time-series-data,,https://github.com/fraunhoferportugal/tsfel,https://github.com/fraunhoferportugal/tsfel,BSD-3-Clause,2019-01-09 16:41:30.000,2022-06-02 08:44:09.000000,2022-03-16 14:38:31,280,,73,18.0,65.0,10.0,43.0,524,An intuitive library to extract features from time series.,14.0,20,True,2021-02-14 17:48:46.000,0.1.4,9.0,tsfel,,,,,36.0,36.0,https://pypi.org/project/tsfel,2021-02-14 17:40:32.000,,4626.0,4626.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
713,seglearn,dmbee/seglearn,time-series-data,,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000,2022-06-16 18:12:39.000000,2022-06-16 18:12:39,270,2.0,58,30.0,31.0,6.0,23.0,519,Python module for machine learning time series:.,14.0,20,True,2021-03-13 16:18:30.000,1.2.3,22.0,seglearn,,,,,12.0,11.0,https://pypi.org/project/seglearn,2021-03-13 16:18:30.000,1.0,4196.0,4196.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
714,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2022-06-22 06:44:14.000000,2022-06-22 06:44:06,232,95.0,38,19.0,29.0,5.0,8.0,490,EvoJAX: Hardware-accelerated Neuroevolution.,10.0,20,True,2022-06-15 05:15:21.000,0.2.10,17.0,evojax,conda-forge/evojax,,,['jax'],,,https://pypi.org/project/evojax,2022-06-15 05:15:21.000,,690.0,1163.0,https://anaconda.org/conda-forge/evojax,2022-06-15 08:27:17.364,1894.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
715,joypy,leotac/joypy,data-viz,,https://github.com/leotac/joypy,https://github.com/leotac/joypy,MIT,2017-07-30 17:18:50.000,2021-12-21 20:58:11.000000,2021-12-19 09:41:43,133,,47,11.0,19.0,11.0,37.0,421,Joyplots in Python with matplotlib & pandas.,6.0,20,True,2021-12-19 09:42:50.000,0.2.6,17.0,joypy,conda-forge/joypy,,,,173.0,168.0,https://pypi.org/project/joypy,2021-12-19 09:42:50.000,5.0,19779.0,20138.0,https://anaconda.org/conda-forge/joypy,2020-12-28 14:07:53.760,14035.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
716,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2021-02-24 14:21:28.000000,2019-10-22 07:18:40,362,,90,28.0,11.0,35.0,8.0,417,A python library for Bayesian time series modeling.,6.0,20,False,2016-11-06 01:43:35.000,0.1.1,13.0,pydlm,,,,,29.0,27.0,https://pypi.org/project/pydlm,2018-12-19 10:27:54.000,2.0,29566.0,29566.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
717,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2022-04-26 18:03:18.000000,2022-04-17 14:49:12,264,19.0,85,13.0,28.0,9.0,12.0,404,A library of metrics for evaluating recommender systems.,16.0,20,True,2022-04-26 18:03:18.000,0.1.5,20.0,recmetrics,,,,,25.0,25.0,https://pypi.org/project/recmetrics,2022-04-26 17:57:01.000,,820.0,820.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
718,carefree-learn,carefree0910/carefree-learn,tabular,,https://github.com/carefree0910/carefree-learn,https://github.com/carefree0910/carefree-learn,MIT,2020-06-17 17:44:17.000,2022-06-21 10:39:56.000000,2022-06-21 10:39:03,3342,142.0,33,10.0,1.0,,80.0,361,Deep Learning PyTorch.,1.0,20,True,2022-06-20 12:21:05.000,0.3.0,24.0,carefree-learn,,,,['pytorch'],2.0,2.0,https://pypi.org/project/carefree-learn,2022-06-20 12:19:50.000,,165.0,165.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
719,Auto ViML,AutoViML/Auto_ViML,hyperopt,,https://github.com/AutoViML/Auto_ViML,https://github.com/AutoViML/Auto_ViML,Apache-2.0,2019-06-10 13:09:15.000,2022-06-15 13:29:54.000000,2022-06-15 13:29:25,300,7.0,77,24.0,5.0,4.0,16.0,347,Automatically Build Multiple ML Models with a Single Line of Code. Created by Ram Seshadri. Collaborators Welcome...,6.0,20,True,2022-06-01 23:08:15.000,0.1.710,137.0,autoviml,,,,,18.0,16.0,https://pypi.org/project/autoviml,2022-06-01 23:08:15.000,2.0,576.0,576.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
720,sklearn-evaluation,edublancas/sklearn-evaluation,interpretability,,https://github.com/edublancas/sklearn-evaluation,https://github.com/edublancas/sklearn-evaluation,MIT,2015-09-04 16:33:42.000,2022-06-20 12:55:00.000000,2022-04-16 14:38:16,540,5.0,31,13.0,6.0,9.0,30.0,325,"Machine learning model evaluation made easy: plots, tables, HTML reports, experiment tracking and Jupyter notebook..",8.0,20,True,2021-10-17 18:15:40.000,0.5.7,20.0,sklearn-evaluation,,,,['sklearn'],48.0,46.0,https://pypi.org/project/sklearn-evaluation,2022-04-16 14:38:40.000,2.0,992.0,992.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
721,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292,,45,9.0,37.0,27.0,37.0,317,Data imputations library to preprocess datasets with missing data.,11.0,20,True,2019-04-29 02:31:32.000,0.0.8,8.0,impyute,,,,,144.0,141.0,https://pypi.org/project/impyute,2019-04-29 02:31:32.000,3.0,2782.0,2782.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
722,fastT5,Ki6an/fastT5,nlp,,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000,2022-04-05 03:23:12.000000,2022-04-05 03:21:24,38,6.0,34,8.0,9.0,12.0,37.0,302,boost inference speed of T5 models by 5x & reduce the model size by 3x.,5.0,20,True,2022-04-05 03:23:12.000,0.1.4,14.0,fastt5,,,,,16.0,16.0,https://pypi.org/project/fastt5,2022-04-05 03:23:12.000,,1357.0,1357.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
723,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12,153,,30,9.0,4.0,21.0,28.0,229,Yet another Python binding for fastText.,4.0,20,False,2018-12-08 15:32:09.000,0.4.6,13.0,pyfasttext,,,,,242.0,229.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000,13.0,4260.0,4266.0,,,,,,,,3.0,348.0,,,,,,,,,,,,,,,,,,
724,celer,mathurinm/celer,sklearn-utils,,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000,2022-06-19 20:42:46.000000,2022-06-15 06:10:35,247,18.0,25,9.0,180.0,27.0,66.0,140,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",11.0,20,False,2022-06-14 13:41:05.000,0.7.1,13.0,celer,,,,['sklearn'],11.0,11.0,https://pypi.org/project/celer,2022-06-14 13:41:05.000,,981.0,981.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
