,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,updated_github_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
839,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2023-07-14 19:31:30.000000,2023-06-18 21:56:30,277.0,1.0,73,14.0,126.0,14.0,136.0,441,A Python library for dynamic classifier and ensemble selection.,16.0,16,True,2021-02-08 06:29:25.000,0.3.5,4.0,deslib,,,,['sklearn'],2.0,,https://pypi.org/project/deslib,983.0,983.0,,,,,,,,3.0,,2021-02-08 06:29:25.000,2.0,,,,,,,,,,,,,,,,,,,
840,ExplainX.ai,explainX/explainx,interpretability,,https://github.com/explainX/explainx,https://github.com/explainX/explainx,MIT,2020-06-16 14:27:15.000,2023-07-06 22:00:59.000000,2022-09-15 18:52:06,185.0,,49,10.0,14.0,12.0,17.0,363,Explainable AI framework for data scientists. Explain & debug any blackbox machine learning model with a single line..,4.0,16,True,2021-02-07 11:06:21.000,2.407,56.0,explainx,,,,,,,https://pypi.org/project/explainx,2591.0,2591.0,,,,,,,,3.0,11.0,2021-02-04 16:44:24.000,,,,,,,,,,,,,,,,,,,,
841,tfdeploy,riga/tfdeploy,model-serialisation,,https://github.com/riga/tfdeploy,https://github.com/riga/tfdeploy,BSD-3-Clause,2016-03-07 13:08:21.000,2021-01-08 09:52:54.000000,2021-01-08 09:52:49,170.0,,38,21.0,5.0,11.0,23.0,352,Deploy tensorflow graphs for fast evaluation and export to tensorflow-less environments running numpy.,4.0,16,False,2017-03-30 10:51:26.000,0.4.2,22.0,tfdeploy,,,,['tensorflow'],2.0,,https://pypi.org/project/tfdeploy,38.0,38.0,,,,,,,,3.0,,2017-03-30 10:51:26.000,2.0,,,,,,,,,,,,,,,,,,,
842,pdvega,altair-viz/pdvega,data-viz,,https://github.com/altair-viz/pdvega,https://github.com/altair-viz/pdvega,MIT,2018-01-11 21:30:27.000,2019-03-29 16:09:14.000000,2019-03-29 16:09:13,177.0,,33,24.0,21.0,17.0,10.0,346,Interactive plotting for Pandas using Vega-Lite.,9.0,16,False,,,1.0,pdvega,,,,,88.0,81.0,https://pypi.org/project/pdvega,84.0,84.0,,,,,,,,3.0,,2018-02-01 04:56:43.000,7.0,,,,,,,,,,,,,,,,,,,
843,datmo,datmo/datmo,ml-experiments,,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000,2022-06-21 21:41:58.000000,2019-11-29 00:48:44,1051.0,,29,11.0,121.0,31.0,150.0,345,Open source production model management tool for data scientists.,6.0,16,False,2018-12-07 06:16:42.000,0.0.40,41.0,datmo,,,,,5.0,5.0,https://pypi.org/project/datmo,20.0,20.0,,,,,,,,3.0,,2018-12-07 06:16:42.000,,,,,,,,,,,,,,,,,,,,
844,textpipe,textpipe/textpipe,nlp,,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32.000,2021-06-09 11:55:53.000000,2021-06-09 11:55:53,371.0,,27,22.0,239.0,15.0,25.0,300,Textpipe: clean and extract metadata from text.,29.0,16,False,,,,textpipe,,,,,8.0,8.0,https://pypi.org/project/textpipe,147.0,147.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
845,data-describe,data-describe/data-describe,data-viz,,https://github.com/data-describe/data-describe,https://github.com/data-describe/data-describe,Apache-2.0,2020-05-04 17:58:14.000,2023-02-22 05:20:46.000000,2021-11-19 06:05:15,700.0,,18,14.0,271.0,70.0,175.0,295,datadescribe: Pythonic EDA Accelerator for Data Science.,14.0,16,False,,,5.0,data-describe,,,,,,,https://pypi.org/project/data-describe,8016.0,8016.0,,,,,,,,3.0,,2020-12-03 23:07:43.000,,,,,,,,,,,,,,,,,,,,
846,Parfit,jmcarpenter2/parfit,hyperopt,,https://github.com/jmcarpenter2/parfit,https://github.com/jmcarpenter2/parfit,MIT,2017-11-22 20:17:51.000,2020-04-04 19:26:44.000000,2020-04-04 19:26:37,127.0,,27,5.0,4.0,6.0,5.0,199,"A package for parallelizing the fit and flexibly scoring of sklearn machine learning models, with visualization..",4.0,16,False,,,23.0,parfit,,,,['sklearn'],25.0,25.0,https://pypi.org/project/parfit,4589.0,4589.0,,,,,,,,3.0,,2018-10-11 22:03:16.000,,,,,,,,,,,,,,,,,,,,
847,HugsVision,qanastek/HugsVision,image,,https://github.com/qanastek/HugsVision,https://github.com/qanastek/HugsVision,MIT,2021-08-12 21:46:08.000,2023-08-13 00:37:26.000000,2023-01-22 01:25:39,75.0,,20,5.0,2.0,15.0,23.0,182,HugsVision is a easy to use huggingface wrapper for state-of-the-art computer vision.,2.0,16,False,2023-01-22 01:21:35.467,0.75.5,78.0,hugsvision,,,,['huggingface'],10.0,10.0,https://pypi.org/project/hugsvision,520.0,520.0,,,,,,,,3.0,,2023-01-22 01:21:35.467,,,,,,,,,,,,,,,,,,,,
848,ipyexperiments,stas00/ipyexperiments,gpu-utilities,,https://github.com/stas00/ipyexperiments,https://github.com/stas00/ipyexperiments,Apache-2.0,2018-11-15 01:19:40.000,2021-12-07 18:50:39.000000,2021-12-07 18:50:38,203.0,,11,6.0,2.0,1.0,5.0,159,jupyter/ipython experiment containers for GPU and general RAM re-use.,3.0,16,False,2021-12-07 18:44:34.000,0.1.28,24.0,ipyexperiments,,,,['jupyter'],10.0,8.0,https://pypi.org/project/ipyexperiments,254.0,254.0,,,,,,,,3.0,,2021-12-07 18:44:34.000,2.0,,,,,,,,,,,,,,,,,,,
849,modelkit,Cornerstone-OnDemand/modelkit,model-serialisation,,https://github.com/Cornerstone-OnDemand/modelkit,https://github.com/Cornerstone-OnDemand/modelkit,MIT,2021-05-14 12:10:51.000,2023-08-30 09:27:31.000000,2023-08-24 10:05:07,820.0,11.0,16,8.0,163.0,14.0,20.0,146,Toolkit for developing and maintaining ML models.,14.0,16,False,2023-08-24 10:06:11.000,0.0.30,30.0,modelkit,,,,,,,https://pypi.org/project/modelkit,548.0,548.0,,,,,,,,3.0,,2023-08-24 10:06:11.000,,,,,,,,,,,,,,,,,,,,
850,steppy,minerva-ml/steppy,ml-experiments,,https://github.com/minerva-ml/steppy,https://github.com/minerva-ml/steppy,MIT,2018-01-15 09:40:49.000,2018-11-23 09:49:59.000000,2018-11-23 09:47:34,69.0,,32,14.0,54.0,16.0,50.0,136,"Lightweight, Python library for fast and reproducible experimentation.",7.0,16,False,2018-11-23 09:49:59.000,0.1.16,16.0,steppy,,,,,55.0,50.0,https://pypi.org/project/steppy,33.0,33.0,,,,,,,,3.0,,2018-11-23 09:49:59.000,5.0,,,,,,,,,,,,,,,,,,,
851,OpenKE,thunlp/OpenKE,graph,,https://github.com/thunlp/OpenKE,https://github.com/thunlp/OpenKE,MIT,2017-10-08 11:20:23.000,2022-12-20 03:03:28.000000,2022-11-03 07:32:51,114.0,,947,100.0,27.0,16.0,352.0,3517,An Open-Source Package for Knowledge Embedding (KE).,11.0,15,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
852,ZhuSuan,thu-ml/zhusuan,probabilistics,,https://github.com/thu-ml/zhusuan,https://github.com/thu-ml/zhusuan,MIT,2016-07-18 13:31:38.000,2022-12-17 20:33:19.000000,2019-08-05 10:00:04,439.0,,423,143.0,72.0,12.0,53.0,2187,"A probabilistic programming library for Bayesian deep learning, generative models, based on Tensorflow.",20.0,15,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
853,automl-gs,minimaxir/automl-gs,hyperopt,,https://github.com/minimaxir/automl-gs,https://github.com/minimaxir/automl-gs,MIT,2019-01-13 18:57:44.000,2019-10-22 11:20:40.000000,2019-04-05 06:48:14,102.0,,165,61.0,10.0,26.0,6.0,1823,"Provide an input CSV and a target field to predict, generate a model + code to run it.",7.0,15,False,2019-04-05 06:51:04.000,0.2.1,2.0,automl_gs,,,,,,,https://pypi.org/project/automl_gs,19.0,19.0,,,,,,,,3.0,41.0,2019-04-05 06:47:54.000,,,,,,,,,,,,,,,,,,,,
854,OpenNE,thunlp/OpenNE,graph,,https://github.com/thunlp/OpenNE,https://github.com/thunlp/OpenNE,MIT,2017-10-08 04:58:20.000,2023-07-06 21:16:22.000000,2022-11-02 02:28:59,99.0,,483,67.0,26.0,5.0,96.0,1649,An Open-Source Package for Network Embedding (NE).,11.0,15,True,,,,,,,,['tensorflow'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
855,Medical Detection Toolkit,MIC-DKFZ/medicaldetectiontoolkit,medical-data,,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,Apache-2.0,2018-10-12 12:34:57.000,2023-07-18 12:33:22.000000,2022-04-04 08:29:54,41.0,,294,53.0,19.0,42.0,85.0,1220,"The Medical Detection Toolkit contains 2D + 3D implementations of prevalent object detectors such as Mask R-CNN,..",3.0,15,False,,,,,,,,['pytorch'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
856,BLINK,facebookresearch/BLINK,nlp,,https://github.com/facebookresearch/BLINK,https://github.com/facebookresearch/BLINK,MIT,2019-09-25 21:27:44.000,2023-06-12 21:29:28.000000,2021-04-02 03:03:34,211.0,,209,40.0,39.0,56.0,34.0,1080,Entity Linker solution.,16.0,15,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
857,AutoGL,THUMNLab/AutoGL,graph,,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000,2023-06-16 02:32:11.000000,2022-12-30 06:04:33,733.0,,110,28.0,108.0,9.0,22.0,949,An autoML framework & toolkit for machine learning on graphs.,15.0,15,True,2022-12-30 06:11:04.000,0.4.0,4.0,auto-graph-learning,,,,['pytorch'],,,https://pypi.org/project/auto-graph-learning,1.0,1.0,,,,,,,,3.0,,2020-12-23 08:05:25.000,,,,,,,,,,,,,,,,,,,,
858,MedicalTorch,perone/medicaltorch,medical-data,,https://github.com/perone/medicaltorch,https://github.com/perone/medicaltorch,Apache-2.0,2018-02-27 02:50:07.000,2022-12-27 06:48:51.000000,2021-04-16 18:50:54,57.0,,121,51.0,21.0,15.0,9.0,820,A medical imaging framework for Pytorch.,8.0,15,False,2018-11-24 00:33:11.000,0.2,2.0,medicaltorch,,,,['pytorch'],14.0,14.0,https://pypi.org/project/medicaltorch,80.0,80.0,,,,,,,,3.0,,2018-11-24 00:29:36.000,,,,,,,,,,,,,,,,,,,,
859,Translate,pytorch/translate,nlp,,https://github.com/pytorch/translate,https://github.com/pytorch/translate,BSD-3-Clause,2018-04-24 16:44:04.000,2023-04-27 20:56:00.000000,2022-06-10 23:04:56,813.0,,196,44.0,667.0,28.0,27.0,801,Translate - a PyTorch Language Library.,88.0,15,False,,,1.0,pytorch-translate,,,,['pytorch'],,,https://pypi.org/project/pytorch-translate,13.0,13.0,,,,,,,,3.0,,2018-05-01 19:59:40.000,,,,,,,,,,,,,,,,,,,,
860,FlashTorch,MisaOgura/flashtorch,interpretability,,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000,2023-04-04 09:45:40.000000,2020-05-29 14:37:29,126.0,,88,17.0,15.0,10.0,22.0,712,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,15,False,2020-05-29 14:39:38.000,0.1.3,12.0,flashtorch,,,,['pytorch'],15.0,15.0,https://pypi.org/project/flashtorch,104.0,104.0,,,,,,,,3.0,,2020-05-29 14:38:32.000,,,,,,,,,,,,,,,,,,,,
861,SpeedTorch,Santosh-Gupta/SpeedTorch,gpu-utilities,,https://github.com/Santosh-Gupta/SpeedTorch,https://github.com/Santosh-Gupta/SpeedTorch,MIT,2019-09-07 18:57:52.000,2020-02-21 23:13:29.000000,2020-02-21 23:13:28,170.0,,40,26.0,4.0,4.0,2.0,666,Library for faster pinned CPU - GPU transfer in Pytorch.,3.0,15,False,2020-01-06 05:27:17.000,0.1.6,14.0,SpeedTorch,,,,['pytorch'],7.0,5.0,https://pypi.org/project/SpeedTorch,98.0,98.0,,,,,,,,3.0,,2020-01-06 05:27:17.000,2.0,,,,,,,,,,,,,,,,,,,
862,KD-Lib,SforAiDl/KD_Lib,others,,https://github.com/SforAiDl/KD_Lib,https://github.com/SforAiDl/KD_Lib,MIT,2020-05-10 13:08:42.000,2023-03-01 21:06:37.000000,2023-03-01 21:03:09,298.0,,50,17.0,83.0,18.0,49.0,538,A Pytorch Knowledge Distillation library for benchmarking and extending works in the domains of Knowledge..,6.0,15,True,2022-05-18 08:35:04.000,0.0.32,8.0,KD-Lib,,,,['pytorch'],,,https://pypi.org/project/KD-Lib,75.0,75.0,,,,,,,,3.0,,2022-05-18 08:35:04.000,,,,,,,,,,,,,,,,,,,,
863,OpenRec,ylongqi/openrec,recommender-systems,,https://github.com/ylongqi/openrec,https://github.com/ylongqi/openrec,Apache-2.0,2017-11-29 16:04:40.000,2023-03-24 23:54:19.000000,2020-02-19 07:57:17,213.0,,84,37.0,47.0,5.0,12.0,401,OpenRec is an open-source and modular library for neural network-inspired recommendation algorithms.,11.0,15,False,2020-02-18 06:52:11.000,0.3.0,12.0,openrec,,,,,2.0,1.0,https://pypi.org/project/openrec,22.0,22.0,,,,,,,,3.0,,2020-02-18 06:52:11.000,1.0,,,,,,,,,,,,,,,,,,,
864,Pywick,achaiah/pywick,pytorch-utils,,https://github.com/achaiah/pywick,https://github.com/achaiah/pywick,MIT,2019-03-25 15:42:47.000,2022-02-04 15:57:11.000000,2021-10-22 03:09:17,149.0,,38,16.0,39.0,2.0,13.0,394,High-level batteries-included neural network training library for Pytorch.,4.0,15,False,2021-10-22 03:19:11.000,0.6.5,8.0,pywick,,,,['pytorch'],9.0,9.0,https://pypi.org/project/pywick,65.0,65.0,,,,,,,,3.0,,2021-10-22 03:19:11.000,,,,,,,,,,,,,,,,,,,,
865,Adversary,airbnb/artificial-adversary,adversarial,,https://github.com/airbnb/artificial-adversary,https://github.com/airbnb/artificial-adversary,MIT,2018-08-08 04:42:11.000,2023-06-16 19:21:01.312000,2018-08-29 15:31:30,15.0,,56,19.0,6.0,6.0,,381,Tool to generate adversarial text examples and test machine learning models against them.,5.0,15,False,2018-08-29 15:14:41.000,1.1.1,3.0,Adversary,conda-forge/artificial-adversary,,,,9.0,8.0,https://pypi.org/project/Adversary,37.0,186.0,https://anaconda.org/conda-forge/artificial-adversary,2023-06-16 19:21:01.312,5526.0,,,,,3.0,,2018-08-29 15:14:41.000,1.0,,,,,,,,,,,,,,,,,,,
866,NeuralQA,victordibia/neuralqa,nlp,,https://github.com/victordibia/neuralqa,https://github.com/victordibia/neuralqa,MIT,2020-05-19 03:55:56.000,2023-06-07 20:12:03.000000,2020-12-16 17:41:37,312.0,,33,8.0,72.0,31.0,8.0,225,NeuralQA: A Usable Library for Question Answering on Large Datasets with BERT.,3.0,15,False,,,27.0,neuralqa,,,,,4.0,4.0,https://pypi.org/project/neuralqa,56.0,56.0,,,,,,,,3.0,,2020-09-18 17:54:50.000,,,,,,,,,,,,,,,,,,,,
867,nx-altair,Zsailer/nx_altair,data-viz,,https://github.com/Zsailer/nx_altair,https://github.com/Zsailer/nx_altair,MIT,2018-05-13 00:10:12.000,2022-01-08 12:10:11.000000,2020-06-02 21:10:26,51.0,,25,11.0,14.0,6.0,4.0,216,Draw interactive NetworkX graphs with Altair.,3.0,15,False,2020-06-02 21:11:12.000,0.1.6,8.0,nx-altair,,,,['jupyter'],4.0,,https://pypi.org/project/nx-altair,789.0,789.0,,,,,,,,3.0,,2020-06-02 21:11:12.000,4.0,,,,,,,,,,,,,,,,,,,
868,dabl,amueller/dabl,sklearn-utils,,https://github.com/amueller/dabl,https://github.com/amueller/dabl,BSD-3-Clause,2020-01-30 18:26:49.000,2023-02-28 01:21:32.000000,2023-02-24 00:50:55,299.0,,9,5.0,3.0,1.0,,124,Data Analysis Baseline Library.,23.0,15,False,2023-02-28 01:21:03.335,0.2.5,15.0,dabl,,,,['sklearn'],,,https://pypi.org/project/dabl,1507.0,1507.0,,,,,,,,3.0,,2022-11-03 05:52:04.962,,,,,,,,,,,,,,,,,,,,
869,GraphSAGE,williamleif/GraphSAGE,graph,,https://github.com/williamleif/GraphSAGE,https://github.com/williamleif/GraphSAGE,MIT,2017-05-29 15:36:22.000,2022-11-21 22:24:51.000000,2018-09-19 19:27:00,59.0,,818,77.0,34.0,116.0,59.0,3128,Representation learning on large graphs using stochastic graph convolutions.,9.0,14,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
870,ENAS,carpedm20/ENAS-pytorch,hyperopt,,https://github.com/carpedm20/ENAS-pytorch,https://github.com/carpedm20/ENAS-pytorch,Apache-2.0,2018-02-15 04:54:37.000,2023-07-06 21:33:33.000000,2020-06-16 07:23:32,53.0,,476,110.0,12.0,39.0,8.0,2641,PyTorch implementation of Efficient Neural Architecture Search via Parameters Sharing.,6.0,14,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
871,traingenerator,jrieke/traingenerator,others,,https://github.com/jrieke/traingenerator,https://github.com/jrieke/traingenerator,MIT,2020-12-03 16:47:16.000,2023-08-23 08:35:09.000000,2022-06-30 14:05:23,118.0,,169,38.0,10.0,13.0,3.0,1306,A web app to generate template code for machine learning.,3.0,14,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
872,GraphVite,DeepGraphLearning/graphvite,graph,,https://github.com/DeepGraphLearning/graphvite,https://github.com/DeepGraphLearning/graphvite,Apache-2.0,2019-07-16 15:48:20.000,2023-06-16 16:16:18.265000,2021-01-14 02:18:46,15.0,,146,32.0,,50.0,59.0,1148,GraphVite: A General and High-performance Graph Embedding System.,1.0,14,False,,,4.0,,milagraph/graphvite,,,,,,,,97.0,https://anaconda.org/milagraph/graphvite,2023-06-16 16:16:18.265,4674.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
873,atspy,firmai/atspy,time-series-data,,https://github.com/firmai/atspy,https://github.com/firmai/atspy,MIT,2020-01-28 05:00:10.000,2022-11-21 21:55:23.000000,2021-12-18 09:26:18,99.0,,86,21.0,18.0,22.0,2.0,492,AtsPy: Automated Time Series Models in Python (by @firmai).,5.0,14,False,2020-11-12 16:10:48.000,zen,39.0,atspy,,,,,10.0,10.0,https://pypi.org/project/atspy,145.0,145.0,,,,,,,,3.0,,2020-04-24 18:16:15.000,,,,,,,,,,,,,,,,,,,,
874,VizSeq,facebookresearch/vizseq,nlp,,https://github.com/facebookresearch/vizseq,https://github.com/facebookresearch/vizseq,MIT,2019-08-26 13:19:38.000,2023-07-11 13:38:58.000000,2023-07-11 13:38:50,71.0,1.0,57,17.0,57.0,7.0,9.0,434,"An Analysis Toolkit for Natural Language Generation (Translation, Captioning, Summarization, etc.).",3.0,14,True,2020-08-07 01:13:52.000,0.1.15,16.0,vizseq,,,,,7.0,7.0,https://pypi.org/project/vizseq,61.0,61.0,,,,,,,,3.0,,2020-08-07 01:13:52.000,,,,,,,,,,,,,,,,,,,,
875,ptgnn,microsoft/ptgnn,graph,,https://github.com/microsoft/ptgnn,https://github.com/microsoft/ptgnn,MIT,2020-05-12 08:42:30.000,2022-02-01 17:31:29.000000,2022-02-01 17:31:29,99.0,,40,12.0,17.0,2.0,5.0,372,A PyTorch Graph Neural Network Library.,7.0,14,False,2021-10-21 21:43:04.000,0.10.4,18.0,ptgnn,,,,['pytorch'],3.0,3.0,https://pypi.org/project/ptgnn,103.0,103.0,,,,,,,,3.0,,2021-10-21 21:43:04.000,,,,,,,,,,,,,,,,,,,,
876,TorchDrift,torchdrift/torchdrift,pytorch-utils,,https://github.com/TorchDrift/TorchDrift,https://github.com/TorchDrift/TorchDrift,Apache-2.0,2021-02-10 09:27:48.000,2022-08-26 08:15:45.000000,2022-08-26 08:15:45,38.0,,15,11.0,6.0,9.0,6.0,298,Drift Detection for your PyTorch Models.,4.0,14,False,2021-03-08 12:21:48.000,0.1.0,3.0,torchdrift,,,,['pytorch'],25.0,25.0,https://pypi.org/project/torchdrift,112.0,112.0,,,,,,,,3.0,,2021-03-08 12:51:05.000,,,,,,,,,,,,,,,,,,,,
877,backprop,backprop-ai/backprop,model-serialisation,,https://github.com/backprop-ai/backprop,https://github.com/backprop-ai/backprop,Apache-2.0,2020-10-30 15:25:14.000,2021-05-03 09:15:25.000000,2021-05-03 09:15:21,219.0,,12,16.0,14.0,5.0,4.0,241,"Backprop makes it simple to use, finetune, and deploy state-of-the-art ML models.",8.0,14,False,2021-04-20 13:53:12.000,0.1.2,14.0,backprop,,,,,2.0,2.0,https://pypi.org/project/backprop,191.0,191.0,,,,,,,,3.0,,2021-04-20 13:53:12.000,,,,,,,,,,,,,,,,,,,,
878,textvec,textvec/textvec,nlp,,https://github.com/textvec/textvec,https://github.com/textvec/textvec,MIT,2018-04-12 14:03:53.000,2023-07-06 21:22:20.000000,2022-07-05 09:43:05,72.0,,26,8.0,16.0,4.0,6.0,189,Text vectorization tool to outperform TFIDF for classification tasks.,11.0,14,False,2019-09-12 07:41:04.000,2.0,4.0,textvec,,,,['sklearn'],4.0,4.0,https://pypi.org/project/textvec,29.0,29.0,,,,,,,,3.0,,2020-12-03 14:17:09.000,,,,,,,,,,,,,,,,,,,,
879,Torch Points 3D,nicolas-chaulet/torch-points3d,image,,https://github.com/nicolas-chaulet/torch-points3d,https://github.com/nicolas-chaulet/torch-points3d,BSD-3-Clause,2022-01-09 14:41:37.000,2021-12-10 20:17:18.000000,2021-12-10 20:17:18,1788.0,,36,1.0,,,,158,Pytorch framework for doing deep learning on point clouds.,29.0,14,False,,,,torch-points3d,,,,['pytorch'],,,https://pypi.org/project/torch-points3d,549.0,549.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
880,jaxdf,ucl-bug/jaxdf,jax-utils,,https://github.com/ucl-bug/jaxdf,https://github.com/ucl-bug/jaxdf,LGPL-3.0,2021-09-08 16:38:46.000,2023-08-07 12:46:14.000000,2023-08-07 12:45:03,300.0,30.0,7,8.0,121.0,11.0,6.0,97,A JAX-based research framework for writing differentiable numerical simulators with arbitrary discretizations.,4.0,14,False,2023-06-28 12:19:42.000,0.2.6,8.0,,,,,['jax'],4.0,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
881,ml-ane-transformers,apple/ml-ane-transformers,model-serialisation,,https://github.com/apple/ml-ane-transformers,https://github.com/apple/ml-ane-transformers,,2022-06-03 16:36:06.000,2023-04-25 09:24:38.000000,2022-08-09 04:03:14,5.0,,72,46.0,4.0,1.0,,2340,Reference implementation of the Transformer architecture optimized for Apple Neural Engine (ANE).,1.0,13,False,2022-08-09 04:22:55.000,0.1.3,4.0,ane-transformers,,,,['pytorch'],,,https://pypi.org/project/ane-transformers,1794.0,1797.0,,,,,,,,3.0,47.0,2022-08-09 04:22:00.465,,,,,,,,,,,,,,,,,,,,
882,MedicalNet,Tencent/MedicalNet,medical-data,,https://github.com/Tencent/MedicalNet,https://github.com/Tencent/MedicalNet,MIT,2019-07-17 09:53:10.000,2023-07-06 21:26:54.000000,2020-08-27 13:37:26,26.0,,395,63.0,6.0,62.0,17.0,1685,Many studies have shown that the performance on deep learning is significantly affected by volume of training data...,1.0,13,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
883,rliable,google-research/rliable,reinforcement-learning,,https://github.com/google-research/rliable,https://github.com/google-research/rliable,Apache-2.0,2021-08-20 00:41:06.000,2023-05-29 18:33:56.000000,2023-05-29 18:33:56,62.0,,40,11.0,7.0,2.0,11.0,611,"[NeurIPS21 Outstanding Paper] Library for reliable evaluation on RL and ML benchmarks, even with only a handful of..",6.0,13,True,,,,rliable`,,,,,84.0,84.0,https://pypi.org/project/rliable`,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
884,interpret-text,interpretml/interpret-text,interpretability,,https://github.com/interpretml/interpret-text,https://github.com/interpretml/interpret-text,MIT,2019-09-04 16:39:48.000,2023-01-06 03:52:07.000000,2021-12-06 17:38:41,146.0,,66,20.0,167.0,87.0,17.0,376,A library that incorporates state-of-the-art explainers for text-based machine learning models and visualizes the..,17.0,13,False,2021-12-07 15:12:02.000,0.1.3,5.0,interpret-text,,,,['jupyter'],,,https://pypi.org/project/interpret-text,105.0,105.0,,,,,,,,3.0,,2021-12-07 01:57:31.000,,,,,,,,,,,,,,,,,,,,
885,tsaug,arundo/tsaug,time-series-data,,https://github.com/arundo/tsaug,https://github.com/arundo/tsaug,Apache-2.0,2019-09-27 00:38:05.000,2023-01-11 11:16:16.000000,2020-04-17 02:46:38,10.0,,35,12.0,8.0,9.0,3.0,314,A Python package for time series augmentation.,4.0,13,False,2020-04-17 02:50:25.000,0.2.1,4.0,tsaug,,,,,2.0,,https://pypi.org/project/tsaug,854.0,854.0,,,,,,,,3.0,,2020-04-17 02:50:25.000,2.0,,,,,,,,,,,,,,,,,,,
886,TransferNLP,feedly/transfer-nlp,nlp,,https://github.com/feedly/transfer-nlp,https://github.com/feedly/transfer-nlp,MIT,2019-03-12 20:00:31.000,2020-05-28 19:00:02.000000,2020-05-28 17:31:53,465.0,,19,12.0,57.0,4.0,20.0,291,NLP library designed for reproducible experimentation management.,7.0,13,False,2020-05-28 19:00:02.000,0.1.6,8.0,transfer-nlp,,,,['pytorch'],,,https://pypi.org/project/transfer-nlp,27.0,27.0,,,,,,,,3.0,,2020-05-28 19:00:02.000,,,,,,,,,,,,,,,,,,,,
887,ONNX-T5,abelriboulot/onnxt5,nlp,,https://github.com/abelriboulot/onnxt5,https://github.com/abelriboulot/onnxt5,Apache-2.0,2020-08-01 09:38:35.000,2022-11-02 18:43:57.000000,2021-01-28 09:24:52,74.0,,28,8.0,6.0,7.0,8.0,235,"Summarization, translation, sentiment-analysis, text-generation and more at blazing speed using a T5 version..",3.0,13,False,2021-01-28 09:24:24.000,0.1.9,9.0,onnxt5,,,,,1.0,1.0,https://pypi.org/project/onnxt5,32.0,32.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
