,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
683,detoxify,unitaryai/detoxify,nlp,,https://github.com/unitaryai/detoxify,https://github.com/unitaryai/detoxify,Apache-2.0,2020-09-23 15:24:21.000,2022-10-19 17:41:51.000000,2022-10-19 17:41:50,210.0,4.0,70,12.0,28.0,20.0,19.0,489,Trained models & code to predict toxic comments on all 3 Jigsaw Toxic Comment Challenges. Built using Pytorch..,9.0,21,True,2022-04-12 17:23:22.000,0.5.0,11.0,detoxify,,,86900.0,41484.0,141.0,139.0,https://pypi.org/project/detoxify,2022-04-12 17:23:22.000,2.0,37706.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
684,skope-rules,scikit-learn-contrib/skope-rules,sklearn-utils,,https://github.com/scikit-learn-contrib/skope-rules,https://github.com/scikit-learn-contrib/skope-rules,BSD-1-Clause,2018-02-18 13:42:47.000,2022-07-24 13:44:59.000000,2020-10-23 14:31:57,247.0,,80,26.0,30.0,25.0,6.0,486,machine learning with logical rules in Python.,18.0,21,False,2020-12-11 09:37:02.000,1.0.1,4.0,skope-rules,,['sklearn'],,126938.0,147.0,142.0,https://pypi.org/project/skope-rules,2020-01-25 12:01:37.000,5.0,126938.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
685,joypy,leotac/joypy,data-viz,,https://github.com/leotac/joypy,https://github.com/leotac/joypy,MIT,2017-07-30 17:18:50.000,2021-12-21 20:58:11.000000,2021-12-19 09:41:43,133.0,,47,11.0,19.0,11.0,37.0,446,Joyplots in Python with matplotlib & pandas.,6.0,21,True,2021-12-19 09:42:50.000,0.2.6,17.0,joypy,conda-forge/joypy,,,12915.0,205.0,200.0,https://pypi.org/project/joypy,2021-12-19 09:42:50.000,5.0,12533.0,https://anaconda.org/conda-forge/joypy,2020-12-28 14:07:53.760,16462.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
686,Hyperactive,SimonBlanke/Hyperactive,hyperopt,,https://github.com/SimonBlanke/Hyperactive,https://github.com/SimonBlanke/Hyperactive,MIT,2018-11-01 08:53:30.000,2022-09-18 18:31:41.000000,2022-09-18 18:31:06,2107.0,6.0,35,10.0,7.0,6.0,42.0,414,An optimization and data collection toolbox for convenient and fast prototyping of computationally expensive models.,5.0,21,True,2022-05-04 16:40:08.000,4.2.0,66.0,hyperactive,,,101.0,723.0,20.0,16.0,https://pypi.org/project/hyperactive,2022-05-04 16:40:08.000,4.0,721.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
687,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2021-09-14 22:55:51.000000,2021-09-14 22:26:21,2409.0,,52,25.0,229.0,57.0,195.0,377,Studio: Simplify and expedite model building process.,21.0,21,False,2021-09-14 22:55:51.000,0.0.49,208.0,studioml,,,,554.0,5.0,5.0,https://pypi.org/project/studioml,2021-09-14 22:55:51.000,,554.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
688,quinn,MrPowers/quinn,ml-experiments,,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,Apache-2.0,2017-09-15 13:02:42.000,2022-08-22 17:10:41.000000,2021-02-09 04:48:07,110.0,,47,23.0,20.0,17.0,11.0,362,pyspark methods to enhance developer productivity.,6.0,21,False,2021-02-06 15:21:04.000,0.9.0,12.0,quinn,,['spark'],,563453.0,4.0,,https://pypi.org/project/quinn,2021-02-06 15:21:04.000,4.0,563453.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
689,small-text,webis-de/small-text,nlp,,https://github.com/webis-de/small-text,https://github.com/webis-de/small-text,MIT,2021-05-24 08:06:41.000,2022-10-14 20:56:34.839000,2022-10-14 20:33:11,333.0,70.0,36,25.0,1.0,4.0,17.0,349,Active Learning for Text Classification in Python.,2.0,21,True,2022-10-14 20:42:35.000,1.1.1,15.0,small-text,conda-forge/small-text,"['sklearn', 'pytorch']",,746.0,14.0,14.0,https://pypi.org/project/small-text,2022-06-14 12:48:38.000,,492.0,https://anaconda.org/conda-forge/small-text,2022-10-14 20:56:34.839,763.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
690,happy-transformer,EricFillion/happy-transformer,nlp,,https://github.com/EricFillion/happy-transformer,https://github.com/EricFillion/happy-transformer,Apache-2.0,2019-10-06 22:02:12.000,2022-10-11 14:35:12.000000,2022-10-11 14:35:12,980.0,8.0,42,6.0,198.0,11.0,91.0,338,A package built on top of Hugging Faces transformers library that makes it easy to utilize state-of-the-art NLP models.,14.0,21,True,2022-02-06 06:58:53.000,2.4.1,39.0,happytransformer,,['huggingface'],,3529.0,92.0,91.0,https://pypi.org/project/happytransformer,2022-02-06 06:54:52.000,1.0,3529.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
691,TimeSide,Parisson/TimeSide,audio,,https://github.com/Parisson/TimeSide,https://github.com/Parisson/TimeSide,AGPL-3.0,2011-11-21 21:48:08.000,2022-09-30 19:09:36.000000,2022-07-22 15:13:31,3655.0,,56,26.0,89.0,64.0,152.0,333,Scalable audio processing framework written in Python with a RESTful API.,22.0,21,False,2020-11-27 09:33:19.000,0.9.6,27.0,TimeSide,,,,129.0,30.0,16.0,https://pypi.org/project/TimeSide,2021-12-15 14:33:37.113,14.0,129.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
692,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2022-10-17 19:02:40.000000,2021-05-28 01:21:58,393.0,,126,34.0,318.0,75.0,124.0,283,Brain Imaging Analysis Kit.,34.0,21,False,2019-08-27 23:52:29.000,0.9.1,15.0,brainiak,,,,161.0,18.0,17.0,https://pypi.org/project/brainiak,2020-10-15 20:45:08.000,1.0,152.0,,,,3.0,,,,,,,,,brainiak/brainiak,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,772.0,,,,,,,,,,,,
693,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/deepmind/launchpad,https://github.com/deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2022-09-30 14:12:07.000000,2022-09-30 14:11:30,322.0,20.0,24,16.0,3.0,7.0,19.0,278,Launchpad is a library that simplifies writing distributed programs and seamlessly launching them on a range of..,22.0,21,False,2022-04-28 06:23:38.000,0.5.2,9.0,dm-launchpad,,['tensorflow'],,5542.0,26.0,26.0,https://pypi.org/project/dm-launchpad,2022-04-28 06:23:38.000,,5542.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
694,stop-words,Alir3z4/python-stop-words,nlp,,https://github.com/Alir3z4/python-stop-words,https://github.com/Alir3z4/python-stop-words,BSD-3-Clause,2014-05-26 06:44:03.000,2021-12-28 13:59:30.000000,2018-07-23 21:04:09,90.0,,26,6.0,18.0,3.0,9.0,140,Get list of common stop words in various languages in Python.,8.0,21,False,2018-07-23 20:58:34.000,2018.7.23,8.0,stop-words,,,,161355.0,1772.0,1626.0,https://pypi.org/project/stop-words,2018-07-23 20:55:55.000,146.0,161355.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
695,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2022-07-05 09:37:41.000000,2022-01-07 13:32:00,148.0,,416,79.0,31.0,43.0,22.0,8824,"A small set of Python functions to draw pretty maps from OpenStreetMap data. Based on osmnx, matplotlib and shapely..",14.0,20,False,2021-10-19 13:33:43.000,0.1.3,4.0,prettymaps,conda-forge/prettymaps,,,330.0,11.0,11.0,https://pypi.org/project/prettymaps,2021-10-19 13:33:43.000,,239.0,https://anaconda.org/conda-forge/prettymaps,2022-01-08 18:08:26.920,825.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
696,graph-nets,deepmind/graph_nets,graph,,https://github.com/deepmind/graph_nets,https://github.com/deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2020-12-04 17:43:48.000000,2020-12-04 17:43:47,47.0,,779,221.0,24.0,5.0,120.0,5170,Build Graph Nets in Tensorflow.,10.0,20,False,2020-01-29 16:00:25.000,1.1.0,7.0,graph-nets,,['tensorflow'],,689.0,8.0,,https://pypi.org/project/graph-nets,2020-01-29 16:00:25.000,8.0,689.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
697,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2022-08-19 00:53:25.000000,2022-02-10 07:36:23,432.0,,455,84.0,179.0,100.0,161.0,3280,A high performance and generic framework for distributed DNN training.,19.0,20,True,2020-08-27 15:42:13.000,0.2.4,8.0,byteps,,,,95.0,,,https://pypi.org/project/byteps,2021-08-02 17:37:42.000,,64.0,,,,3.0,,,,,,,,,bytepsimage/tensorflow,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1276.0,,,,,,,,,,,,
698,TensorWatch,microsoft/tensorwatch,ml-experiments,,https://github.com/microsoft/tensorwatch,https://github.com/microsoft/tensorwatch,MIT,2019-05-15 08:29:34.000,2021-04-13 09:44:02.000000,2021-01-15 19:46:05,112.0,,357,103.0,14.0,53.0,15.0,3249,"Debugging, monitoring and visualization for Python Machine Learning and Data Science.",13.0,20,False,2020-03-04 07:26:22.000,0.9.1,14.0,tensorwatch,,,,1008.0,99.0,92.0,https://pypi.org/project/tensorwatch,2020-03-04 07:26:22.000,7.0,1008.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
699,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2019-03-06 17:01:52.000000,2019-03-06 17:01:45,27.0,,327,77.0,1.0,18.0,7.0,2896,An optimizer that trains as fast as Adam and as good as SGD.,2.0,20,False,2019-03-06 16:44:42.000,0.0.5,4.0,adabound,,['pytorch'],,1672.0,154.0,147.0,https://pypi.org/project/adabound,2019-02-26 04:23:45.000,7.0,1672.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
700,NLP Architect,IntelLabs/nlp-architect,nlp,,https://github.com/IntelLabs/nlp-architect,https://github.com/IntelLabs/nlp-architect,Apache-2.0,2018-05-17 21:00:13.000,2022-10-20 08:02:36.000000,2022-10-20 05:49:09,956.0,1.0,454,167.0,120.0,22.0,112.0,2876,A model library for exploring state-of-the-art deep learning topologies and techniques for optimizing Natural Language..,37.0,20,True,2020-11-17 12:32:37.000,0.5.5.1,13.0,nlp-architect,,,,140.0,8.0,8.0,https://pypi.org/project/nlp-architect,2020-04-12 11:34:38.000,,140.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
701,image-match,ProvenanceLabs/image-match,image,,https://github.com/ProvenanceLabs/image-match,https://github.com/ProvenanceLabs/image-match,Apache-2.0,2016-03-08 18:16:45.000,2022-05-14 16:58:36.000000,2021-09-21 13:07:59,405.0,,398,100.0,54.0,64.0,48.0,2811,Quickly search over billions of images.,19.0,20,False,2017-02-13 14:54:48.000,1.1.2,10.0,image_match,,,,697.0,4.0,,https://pypi.org/project/image_match,2017-02-13 14:54:48.000,4.0,697.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
702,opyrator,ml-tooling/opyrator,others,,https://github.com/ml-tooling/opyrator,https://github.com/ml-tooling/opyrator,MIT,2021-04-06 08:09:06.000,2022-10-06 03:18:39.000000,2021-05-06 12:10:38,127.0,,127,48.0,31.0,2.0,28.0,2717,"Turns your machine learning code into microservices with web API, interactive GUI, and more.",4.0,20,False,2021-05-04 18:48:03.000,0.0.12,11.0,opyrator,conda-forge/opyrator,,,253.0,39.0,39.0,https://pypi.org/project/opyrator,2021-05-04 18:48:03.000,,178.0,https://anaconda.org/conda-forge/opyrator,2022-01-08 18:03:03.967,676.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
703,ffcv,libffcv/ffcv,image,,https://github.com/libffcv/ffcv,https://github.com/libffcv/ffcv,Apache-2.0,2021-10-13 17:03:39.000,2022-10-01 00:23:10.000000,2022-07-21 22:22:08,853.0,,126,17.0,49.0,50.0,144.0,2268,FFCV: Fast Forward Computer Vision (and other ML workloads!).,17.0,20,True,2022-02-17 07:44:04.000,0.0.3,4.0,ffcv,,,,774.0,10.0,10.0,https://pypi.org/project/ffcv,2022-01-28 20:40:22.000,,774.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
704,reformer-pytorch,lucidrains/reformer-pytorch,pytorch-utils,,https://github.com/lucidrains/reformer-pytorch,https://github.com/lucidrains/reformer-pytorch,MIT,2020-01-09 20:42:37.000,2022-06-24 01:30:44.000000,2022-06-24 01:30:35,247.0,,239,53.0,33.0,13.0,104.0,1805,"Reformer, the efficient Transformer, in Pytorch.",11.0,20,True,2021-11-06 23:09:00.000,1.4.4,139.0,reformer-pytorch,,['pytorch'],,1522.0,,,https://pypi.org/project/reformer-pytorch,2021-11-06 23:09:00.000,,1522.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
705,FinTA,peerchemist/finta,financial-data,,https://github.com/peerchemist/finta,https://github.com/peerchemist/finta,LGPL-3.0,2016-09-01 21:02:46.000,2022-07-24 08:40:51.000000,2022-07-24 08:40:51,394.0,2.0,558,76.0,48.0,22.0,64.0,1756,Common financial technical indicators implemented in Pandas.,28.0,20,False,2021-04-03 08:51:49.000,1.3,19.0,finta,,,,6763.0,10.0,,https://pypi.org/project/finta,2020-10-21 11:39:44.000,10.0,6763.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
706,Antialiased CNNs,adobe/antialiased-cnns,pytorch-utils,,https://github.com/adobe/antialiased-cnns,https://github.com/adobe/antialiased-cnns,CC BY-NC-SA 4.0,2019-05-14 20:51:25.000,2021-09-29 18:48:52.000000,2021-09-29 18:48:52,239.0,,198,38.0,6.0,14.0,31.0,1556,pip install antialiased-cnns to improve stability and accuracy.,6.0,20,False,2020-10-23 22:45:52.000,0.3,6.0,antialiased-cnns,,['pytorch'],,1665.0,35.0,29.0,https://pypi.org/project/antialiased-cnns,2020-10-23 22:42:49.000,6.0,1665.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
707,ThunderSVM,Xtra-Computing/thundersvm,ml-frameworks,,https://github.com/Xtra-Computing/thundersvm,https://github.com/Xtra-Computing/thundersvm,Apache-2.0,2014-12-11 04:24:04.000,2022-04-09 02:38:13.000000,2022-04-09 02:38:13,904.0,,196,53.0,51.0,61.0,148.0,1433,ThunderSVM: A Fast SVM Library on GPUs and CPUs.,34.0,20,True,2020-03-13 12:36:30.000,0.3.12,9.0,thundersvm,,,2520.0,297.0,,,https://pypi.org/project/thundersvm,2020-03-13 12:36:30.000,,262.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
708,nebullvm,nebuly-ai/nebullvm,model-serialisation,,https://github.com/nebuly-ai/nebullvm,https://github.com/nebuly-ai/nebullvm,Apache-2.0,2022-02-12 17:17:14.000,2022-10-20 12:09:59.000000,2022-10-19 13:49:13,117.0,24.0,63,16.0,45.0,29.0,29.0,1427,Accelerate AI models inference leveraging best-of-breed optimization techniques.,11.0,20,True,2022-09-19 18:39:59.641,0.4.3,14.0,nebullvm,,,,492.0,3.0,3.0,https://pypi.org/project/nebullvm,2022-06-28 23:21:00.000,,492.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
709,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,101,39.0,13.0,14.0,9.0,1255,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,20,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,2449.0,63.0,63.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,,2449.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
710,jraph,deepmind/jraph,graph,,https://github.com/deepmind/jraph,https://github.com/deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2022-08-31 13:14:24.000000,2022-08-31 13:13:15,103.0,8.0,65,35.0,12.0,15.0,26.0,1038,A Graph Neural Network Library in Jax.,17.0,20,True,2022-08-12 15:24:20.000,0.0.6.de0,5.0,jraph,conda-forge/jraph,['jax'],,3864.0,34.0,32.0,https://pypi.org/project/jraph,2022-06-06 13:33:22.000,2.0,3775.0,https://anaconda.org/conda-forge/jraph,2021-10-31 19:30:27.109,1074.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
711,TensorNets,taehoonlee/tensornets,tensorflow-utils,,https://github.com/taehoonlee/tensornets,https://github.com/taehoonlee/tensornets,MIT,2017-09-19 05:19:01.000,2021-01-02 06:28:10.000000,2021-01-02 06:26:24,284.0,,184,51.0,12.0,16.0,42.0,1011,High level network definitions with pre-trained weights in TensorFlow.,6.0,20,False,2020-03-31 04:38:27.000,0.4.6,12.0,tensornets,,['tensorflow'],,143.0,57.0,53.0,https://pypi.org/project/tensornets,2020-03-31 04:35:15.000,4.0,143.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
712,benchmark_VAE,clementchadebec/benchmark_VAE,others,,https://github.com/clementchadebec/benchmark_VAE,https://github.com/clementchadebec/benchmark_VAE,Apache-2.0,2021-10-02 16:26:24.000,2022-10-19 10:25:56.000000,2022-10-19 09:26:33,334.0,15.0,82,13.0,34.0,3.0,21.0,1010,Unifying Generative Autoencoder implementations in Python.,5.0,20,True,2022-10-19 12:00:33.174,0.0.9,9.0,pythae,,['pytorch'],,380.0,3.0,3.0,https://pypi.org/project/pythae,2022-07-05 08:11:05.000,,380.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
713,calamari,Calamari-OCR/calamari,ocr,,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,Apache-2.0,2018-03-20 15:22:29.000,2022-09-26 20:52:14.000000,2022-06-10 10:36:12,439.0,,195,55.0,77.0,50.0,202.0,938,Line based ATR Engine based on OCRopy.,19.0,20,True,2022-03-21 11:52:48.000,2.2.2,34.0,calamari_ocr,,,,731.0,2.0,,https://pypi.org/project/calamari_ocr,2018-11-13 11:24:45.000,2.0,731.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
714,PFRL,pfnet/pfrl,reinforcement-learning,,https://github.com/pfnet/pfrl,https://github.com/pfnet/pfrl,MIT,2020-06-24 09:31:50.000,2022-09-21 12:53:05.000000,2022-09-21 12:53:05,410.0,2.0,119,103.0,112.0,27.0,40.0,922,PFRL: a PyTorch-based deep reinforcement learning library.,17.0,20,True,2021-07-07 02:43:23.000,0.3.0,5.0,pfrl,,,,423.0,62.0,61.0,https://pypi.org/project/pfrl,2021-07-07 02:48:20.000,1.0,423.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
715,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:34:04.000000,2022-02-02 20:33:18,124.0,,127,15.0,11.0,36.0,43.0,879,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,20,True,2022-02-02 20:34:04.000,1.1.4,80.0,performer-pytorch,,['pytorch'],,13554.0,64.0,60.0,https://pypi.org/project/performer-pytorch,2022-02-02 20:34:04.000,4.0,13554.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
716,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,188,34.0,15.0,18.0,22.0,783,TensorFlow implementation of an arbitrary order Factorization Machine.,10.0,20,True,2022-01-17 20:35:57.000,1.0.2,3.0,tffm,,['tensorflow'],,1458.0,12.0,11.0,https://pypi.org/project/tffm,2022-01-17 20:35:57.000,1.0,1458.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
717,TensorFrames,databricks/tensorframes,distributed-ml,,https://github.com/databricks/tensorframes,https://github.com/databricks/tensorframes,Apache-2.0,2016-03-04 19:25:19.000,2022-05-26 20:14:58.000000,2019-11-15 21:43:53,221.0,,158,77.0,96.0,51.0,43.0,758,[DEPRECATED] Tensorflow wrapper for DataFrames on Apache Spark.,16.0,20,False,2018-11-16 20:50:02.000,0.6.0,6.0,tensorframes,,"['tensorflow', 'spark']",,43135.0,1.0,,https://pypi.org/project/tensorframes,2018-05-16 14:20:28.000,1.0,43135.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
718,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2022-10-01 22:21:58.000000,2022-10-01 22:21:50,400.0,1.0,211,29.0,37.0,38.0,20.0,726,An open source python library for scalable Bayesian optimisation.,13.0,20,True,2022-10-01 22:28:00.848,0.1.7,10.0,dragonfly-opt,,,,37089.0,2.0,,https://pypi.org/project/dragonfly-opt,2020-07-03 18:05:12.000,2.0,37089.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
719,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000,2022-06-06 22:38:33.000000,2022-06-06 22:38:33,57.0,,64,7.0,5.0,4.0,19.0,726,scikit-learn cross validators for iterative stratification of multilabel data.,7.0,20,True,2021-10-03 18:49:49.000,0.1.7,6.0,iterative-stratification,,['sklearn'],,49947.0,246.0,236.0,https://pypi.org/project/iterative-stratification,2021-10-03 18:49:49.000,10.0,49947.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
720,finetune,IndicoDataSolutions/finetune,nlp,,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000,2022-10-19 02:17:46.000000,2022-06-16 10:06:33,1489.0,,71,34.0,590.0,22.0,117.0,663,Scikit-learn style model finetuning for NLP.,19.0,20,True,2020-01-10 22:42:24.000,0.8.6,38.0,finetune,,"['tensorflow', 'sklearn']",,130.0,11.0,9.0,https://pypi.org/project/finetune,2021-12-20 14:14:00.000,2.0,130.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
721,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2021-11-15 17:46:29.000000,2019-10-21 07:52:07,46.0,,51,29.0,11.0,11.0,15.0,624,Log TensorBoard events without touching TensorFlow.,5.0,20,False,2018-02-08 07:28:51.000,0.1.0,5.0,tensorboard_logger,,,,11464.0,51.0,,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000,51.0,11464.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
722,pyhsmm,mattjj/pyhsmm,probabilistics,,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000,2022-04-10 20:18:08.000000,2020-08-24 17:03:59,1426.0,,162,56.0,19.0,39.0,60.0,522,Bayesian inference in HSMMs and HMMs.,13.0,20,False,2017-05-10 17:14:37.000,0.1.7,8.0,pyhsmm,,,,110.0,30.0,25.0,https://pypi.org/project/pyhsmm,2017-05-10 17:14:37.000,5.0,110.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
723,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2021-02-24 14:21:28.000000,2019-10-22 07:18:40,362.0,,91,29.0,11.0,35.0,8.0,432,A python library for Bayesian time series modeling.,6.0,20,False,2016-11-06 01:43:35.000,0.1.1,13.0,pydlm,,,,23618.0,29.0,27.0,https://pypi.org/project/pydlm,2018-12-19 10:27:54.000,2.0,23618.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
724,TextBox,RUCAIBox/TextBox,nlp,,https://github.com/RUCAIBox/TextBox,https://github.com/RUCAIBox/TextBox,MIT,2020-11-08 07:35:46.000,2022-10-19 11:49:45.000000,2022-10-19 11:49:44,1145.0,306.0,70,10.0,245.0,3.0,20.0,408,TextBox 2.0 is a text generation library with pre-trained language models.,16.0,20,True,2021-04-15 13:39:28.000,0.2.1,10.0,textbox,,,,42.0,5.0,5.0,https://pypi.org/project/textbox,2021-04-15 09:35:06.000,,42.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
725,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2021-01-13 23:05:23.000000,2020-06-10 01:07:39,253.0,,90,21.0,52.0,25.0,17.0,405,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,4.0,20,False,2020-06-10 01:53:55.000,0.4.3,7.0,rrcf,,,,8211.0,41.0,39.0,https://pypi.org/project/rrcf,2020-06-10 01:53:55.000,2.0,8211.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
726,tick,X-DataInitiative/tick,time-series-data,,https://github.com/X-DataInitiative/tick,https://github.com/X-DataInitiative/tick,BSD-3-Clause,2016-12-01 10:59:08.000,2022-01-30 17:29:29.000000,2020-06-15 12:01:36,413.0,,84,35.0,264.0,58.0,168.0,402,"Module for statistical learning, with a particular emphasis on time-dependent modelling.",16.0,20,False,2019-09-11 11:25:15.000,0.6,23.0,tick,,,222.0,1006.0,68.0,67.0,https://pypi.org/project/tick,2020-05-24 22:01:17.000,1.0,1003.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
