,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,gitlab_id,gitlab_url
698,tffm,geffy/tffm,,tensorflow-utils,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000000,2020-05-22 21:40:58.000000,2020-05-22 21:40:57.000000,174,17.0,20.0,757,106.0,TensorFlow implementation of an arbitrary order Factorization Machine.,10.0,18,True,2018-01-27 11:43:26.000000,1.0.1,2.0,tffm,,,,['tensorflow'],11.0,10.0,https://pypi.org/project/tffm,2018-01-27 11:43:26.000000,1.0,936.0,936.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
699,pytorch2keras,nerox8664/pytorch2keras,,model-serialisation,https://github.com/nerox8664/pytorch2keras,https://github.com/nerox8664/pytorch2keras,MIT,2017-11-16 20:21:43.000000,2020-05-14 10:03:56.000000,2020-05-14 10:03:04.000000,112,41.0,66.0,666,277.0,PyTorch to Keras model convertor.,11.0,18,True,2020-05-14 10:03:56.000000,0.2.4,23.0,pytorch2keras,,,,,20.0,19.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000000,1.0,365.0,365.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
700,vecstack,vecxoz/vecstack,,others,https://github.com/vecxoz/vecstack,https://github.com/vecxoz/vecstack,MIT,2016-11-08 13:23:21.000000,2020-09-14 08:31:07.000000,2019-10-30 09:27:48.000000,66,1.0,34.0,582,189.0,Python package for stacking (machine learning technique).,1.0,18,False,2019-08-12 16:09:01.000000,0.4.0,6.0,vecstack,,,,,119.0,111.0,https://pypi.org/project/vecstack,2019-08-12 16:01:22.000000,8.0,887.0,887.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
701,pyhsmm,mattjj/pyhsmm,,probabilistics,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000000,2020-09-29 20:58:26.000000,2020-08-24 17:03:59.000000,148,34.0,60.0,484,1426.0,Bayesian inference in HSMMs and HMMs.,13.0,18,True,2017-05-10 17:14:37.000000,0.1.7,8.0,pyhsmm,,,,,25.0,17.0,https://pypi.org/project/pyhsmm,2017-05-10 17:14:37.000000,8.0,55.0,55.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
702,robustness,MadryLab/robustness,,adversarial,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000000,2021-02-22 01:25:25.000000,2020-12-01 05:49:45.000000,86,5.0,49.0,483,137.0,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",11.0,18,True,2020-12-01 06:11:12.000000,1.2.1.post2,10.0,robustness,,,,,39.0,37.0,https://pypi.org/project/robustness,2020-12-01 06:21:33.000000,2.0,266.0,266.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
703,TF Compression,tensorflow/compression,,tensorflow-utils,https://github.com/tensorflow/compression,https://github.com/tensorflow/compression,Apache-2.0,2018-05-15 23:32:19.000000,2021-02-22 18:06:35.000000,2021-02-21 23:13:18.000000,156,1.0,57.0,444,149.0,Data compression in TensorFlow.,9.0,18,True,2021-01-06 01:50:06.000000,2.0b2,8.0,tensorflow-compression,,,,['tensorflow'],1.0,,https://pypi.org/project/tensorflow-compression,2021-01-06 01:36:13.000000,1.0,280.0,280.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
704,tcav,tensorflow/tcav,,interpretability,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000000,2021-02-23 16:17:42.000000,2021-02-23 16:16:33.000000,101,2.0,40.0,437,156.0,Code for the TCAV ML interpretability project.,17.0,18,True,2021-02-23 16:17:42.000000,0.2.2,4.0,tcav,,,,['tensorflow'],8.0,6.0,https://pypi.org/project/tcav,2021-02-23 16:17:42.000000,2.0,59.0,59.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
705,PyWaffle,gyli/PyWaffle,,data-viz,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000000,2020-07-26 23:22:17.000000,2020-07-26 23:22:13.000000,63,2.0,10.0,401,249.0,Make Waffle Charts in Python.,6.0,18,True,2020-07-26 19:16:45.000000,0.6.1,22.0,pywaffle,,,,,41.0,41.0,https://pypi.org/project/pywaffle,2020-07-26 19:16:45.000000,,733.0,733.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
706,Orbit,uber/orbit,,probabilistics,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000000,2021-02-24 22:09:58.000000,2021-02-24 22:09:58.000000,22,19.0,161.0,331,586.0,Bayesian forecasting with object-oriented design and probabilistic models under the hood.,7.0,18,True,2021-02-19 16:42:02.000000,1.0.12,11.0,orbit-ml,,,,,4.0,4.0,https://pypi.org/project/orbit-ml,2021-02-19 16:42:02.000000,,92.0,92.0,,,,,,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,
707,Camphr,PKSHATechnology-Research/camphr,,nlp,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000000,2021-02-25 09:05:24.000000,2021-02-22 08:55:42.000000,17,12.0,16.0,327,1198.0,"spaCy plugin for Transformers , Udify, ELmo, etc.",7.0,18,True,2021-02-18 07:39:01.000000,0.8.3,41.0,camphr,,,,['spacy'],0.0,,https://pypi.org/project/camphr,2021-02-18 07:39:01.000000,0.0,310.0,310.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
708,sk-dist,Ibotta/sk-dist,,distributed-ml,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000000,2021-01-07 17:01:27.000000,2021-01-07 17:01:23.000000,44,7.0,9.0,257,46.0,Distributed scikit-learn meta-estimators in PySpark.,6.0,18,True,2020-05-14 22:20:14.000000,0.1.9,12.0,sk-dist,,,,"['sklearn', 'spark']",8.0,6.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000000,2.0,2913.0,2913.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
709,DeepGraph,deepgraph/deepgraph,,graph,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,BSD-3-Clause,2015-10-27 12:28:45.000000,2021-01-15 08:36:25.609000,2020-10-01 13:17:00.000000,33,7.0,5.0,228,160.0,Analyze Data with Pandas-based Networks. Documentation:.,2.0,18,True,2020-10-01 13:20:38.000000,0.2.3,13.0,deepgraph,conda-forge/deepgraph,,,['pandas'],1.0,1.0,https://pypi.org/project/deepgraph,2020-10-01 13:18:38.000000,,145.0,2076.0,https://anaconda.org/conda-forge/deepgraph,2021-01-15 08:36:25.609000,81130.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
710,somoclu,peterwittek/somoclu,,distributed-ml,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000000,2020-10-13 18:39:07.609000,2020-07-24 13:00:47.000000,55,26.0,103.0,224,590.0,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",17.0,18,True,2018-03-03 02:44:37.000000,1.7.5,17.0,somoclu,conda-forge/somoclu,,,,4.0,,https://pypi.org/project/somoclu,2020-04-25 05:33:32.000000,4.0,439.0,1447.0,https://anaconda.org/conda-forge/somoclu,2020-10-13 18:39:07.609000,41565.0,,,,,3.0,1448.0,,,,,,,,,,,,,,,,,,,,,
711,ivis,beringresearch/ivis,,data-viz,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,GPL-2.0,2018-08-13 08:31:01.000000,2021-01-20 11:32:35.000000,2021-01-20 11:32:25.000000,20,4.0,41.0,221,517.0,Dimensionality reduction in very large datasets using Siamese Networks.,7.0,18,False,2021-01-06 17:09:59.000000,2.0.1,27.0,ivis,,,,['tensorflow'],14.0,14.0,https://pypi.org/project/ivis,2021-01-06 17:07:15.000000,0.0,309.0,309.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
712,FiftyOne,voxel51/fiftyone,,data-viz,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000000,2021-02-25 00:39:55.000000,2021-02-24 06:24:20.000000,18,128.0,218.0,213,5467.0,"Visualize, create, and debug image and video datasets and model predictions.",10.0,18,True,2021-02-18 14:35:21.000000,0.7.3,43.0,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",,,https://pypi.org/project/fiftyone,2021-02-18 17:58:21.000000,,346.0,346.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
713,skift,shaypal5/skift,,nlp,https://github.com/shaypal5/skift,https://github.com/shaypal5/skift,MIT,2018-02-03 11:37:21.000000,2021-01-19 11:35:21.000000,2021-01-19 11:35:09.000000,22,2.0,8.0,211,127.0,scikit-learn wrappers for Python fastText.,6.0,18,True,2020-08-27 15:01:05.000000,0.0.19,15.0,skift,,,,['sklearn'],8.0,8.0,https://pypi.org/project/skift,2020-08-27 15:01:05.000000,,2292.0,2292.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
714,fairness-indicators,tensorflow/fairness-indicators,,interpretability,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000000,2021-02-25 08:16:43.000000,2021-02-23 12:50:43.000000,53,15.0,5.0,183,245.0,Tensorflow's Fairness Evaluation and Visualization Toolkit.,19.0,18,True,2021-01-28 22:09:49.000000,0.27.0,13.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,2021-01-28 22:09:49.000000,,267.0,267.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
715,Auto TS,AutoViML/Auto_TS,,time-series-data,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000000,2021-01-24 03:19:22.000000,2021-01-24 03:17:19.000000,35,8.0,23.0,178,230.0,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",5.0,18,True,2021-01-24 03:19:22.000000,0.0.35,14.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,2021-01-24 03:19:22.000000,,219.0,219.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
716,flupy,olirice/flupy,,data-pipelines,https://github.com/olirice/flupy,https://github.com/olirice/flupy,MIT,2018-01-06 16:46:04.000000,2021-01-06 12:37:41.000000,2021-01-06 12:37:33.000000,9,,7.0,153,176.0,Fluent data pipelines for python and your shell.,4.0,18,True,2021-01-06 12:37:15.000000,1.1.6,34.0,flupy,,,,,0.0,,https://pypi.org/project/flupy,2021-01-06 12:37:15.000000,0.0,3387.0,3387.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
717,nvidia-ml-py3,nicolargo/nvidia-ml-py3,,gpu-utilities,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000000,2019-03-06 20:41:10.000000,2019-03-06 20:41:09.000000,14,2.0,,64,5.0,Python 3 Bindings for the NVIDIA Management Library.,2.0,18,False,2017-06-03 07:43:46.000000,7.352.0,1.0,nvidia-ml-py3,,,,,2911.0,2691.0,https://pypi.org/project/nvidia-ml-py3,2017-06-03 07:43:46.000000,220.0,273449.0,273449.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
718,DeepMind Lab,deepmind/lab,,reinforcement-learning,https://github.com/deepmind/lab,https://github.com/deepmind/lab,GPL-2.0,2016-11-30 13:41:26.000000,2021-01-29 16:39:16.000000,2021-01-24 11:42:21.000000,1286,37.0,153.0,6407,477.0,A customisable 3D platform for agent-based AI research.,7.0,17,False,2020-12-07 11:26:33.000000,release-2020-12-07,8.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
719,ReAgent,facebookresearch/ReAgent,,reinforcement-learning,https://github.com/facebookresearch/ReAgent,https://github.com/facebookresearch/ReAgent,BSD-3-Clause,2017-07-27 17:53:21.000000,2021-02-24 22:20:05.000000,2021-02-24 04:05:48.000000,383,20.0,74.0,2816,1097.0,"A platform for Reasoning systems (Reinforcement Learning, Contextual Bandits, etc.).",86.0,17,True,,,,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
720,Spotlight,maciejkula/spotlight,,recommender-systems,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000000,2020-11-15 08:21:28.000000,2020-02-09 21:03:48.000000,372,67.0,48.0,2417,299.0,Deep recommender models using PyTorch.,11.0,17,True,2019-09-08 10:19:53.000000,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,,,136.0,https://anaconda.org/maciejkula/spotlight,2018-05-27 18:32:12.235000,5999.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
721,LIT,PAIR-code/lit,,interpretability,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000000,2021-02-25 14:19:36.000000,2020-11-17 00:43:10.000000,242,38.0,33.0,2383,,The Language Interpretability Tool: Interactively analyze NLP models for model understanding in an extensible and..,10.0,17,True,2020-11-17 00:53:31.000000,0.2,4.0,lit-nlp,,,,,1.0,1.0,https://pypi.org/project/lit-nlp,2020-11-17 00:52:37.000000,,301.0,301.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
722,PaddleDetection,PaddlePaddle/PaddleDetection,,image,https://github.com/PaddlePaddle/PaddleDetection,https://github.com/PaddlePaddle/PaddleDetection,Apache-2.0,2019-10-25 07:21:14.000000,2021-02-25 08:42:16.000000,2021-02-25 08:42:16.000000,655,343.0,878.0,2299,746.0,Object detection and instance segmentation toolkit based on PaddlePaddle.,48.0,17,True,2019-11-27 05:15:38.000000,0.1.0,1.0,,,,,['paddle'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
723,NeuroNER,Franck-Dernoncourt/NeuroNER,,nlp,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000000,2020-11-13 18:07:48.000000,2019-10-02 23:26:11.000000,440,79.0,67.0,1537,132.0,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,17,False,2019-10-02 23:30:15.000000,1.0.8,7.0,pyneuroner,,,,,8.0,8.0,https://pypi.org/project/pyneuroner,2019-10-02 23:30:15.000000,,77.0,77.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
724,BlazingSQL,BlazingDB/blazingsql,,gpu-utilities,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000000,2021-02-25 04:19:02.000000,2021-02-24 14:43:55.000000,132,247.0,349.0,1423,,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",40.0,17,True,2020-12-14 17:43:48.000000,0.17.0,15.0,,blazingsql/blazingsql-protocol,,,,,,,,,,53.0,https://anaconda.org/blazingsql/blazingsql-protocol,2019-11-11 19:54:17.621000,916.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
725,River,online-ml/river,,others,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000000,2021-02-24 19:54:16.000000,2021-02-24 19:51:34.000000,182,40.0,253.0,1411,3002.0,Online machine learning in Python.,59.0,17,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
726,Advisor,tobegit3hub/advisor,,hyperopt,https://github.com/tobegit3hub/advisor,https://github.com/tobegit3hub/advisor,Apache-2.0,2017-09-14 03:50:33.000000,2019-11-11 07:09:57.869705,2019-11-11 06:59:31.000000,240,19.0,13.0,1348,165.0,Open-source implementation of Google Vizier for hyper parameters tuning.,11.0,17,False,2018-10-18 02:54:09.000000,0.1.6,4.0,advisor,,tobegit3hub/advisor,,,,,https://pypi.org/project/advisor,2018-10-18 02:54:09.000000,,25.0,62.0,,,,https://hub.docker.com/r/tobegit3hub/advisor,2019-11-11 07:09:57.869705,,1557.0,3.0,,,,,,,,,,,,,,,,,,,,,,
727,Botflow,kkyon/botflow,,data-pipelines,https://github.com/kkyon/botflow,https://github.com/kkyon/botflow,BSD-3-Clause,2018-08-20 03:13:31.000000,2020-12-31 09:03:22.000000,2019-05-23 14:40:50.000000,98,2.0,2.0,1159,192.0,"Python Fast Dataflow programming framework for Data pipeline work( Web Crawler,Machine Learning,Quantitative..",11.0,17,False,2018-09-14 14:38:32.000000,0.2.0,5.0,botflow,,,,,1.0,1.0,https://pypi.org/project/botflow,2018-09-14 14:38:32.000000,,27.0,27.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
728,Backtesting.py,kernc/backtesting.py,,financial-data,https://github.com/kernc/backtesting.py,https://github.com/kernc/backtesting.py,AGPL-3.0,2019-01-02 03:11:32.000000,2021-02-10 02:19:32.000000,2021-02-10 02:19:13.000000,252,21.0,175.0,1042,219.0,Backtest trading strategies in Python.,8.0,17,False,2017-07-22 02:00:06.000000,0.0.1,1.0,backtesting,,,,,,,https://pypi.org/project/backtesting,2017-07-22 02:00:06.000000,,2227.0,2227.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
729,sklearn-porter,nok/sklearn-porter,,model-serialisation,https://github.com/nok/sklearn-porter,https://github.com/nok/sklearn-porter,MIT,2016-06-22 22:21:34.000000,2021-02-24 01:39:24.000000,2019-12-18 13:31:50.000000,126,39.0,29.0,999,699.0,"Transpile trained scikit-learn estimators to C, Java, JavaScript and others.",11.0,17,False,2019-12-18 13:39:19.000000,0.7.4,20.0,sklearn-porter,,,,['sklearn'],1.0,,https://pypi.org/project/sklearn-porter,2019-12-18 13:39:19.000000,1.0,249.0,249.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
730,Bounter,RaRe-Technologies/bounter,,data-containers,https://github.com/RaRe-Technologies/bounter,https://github.com/RaRe-Technologies/bounter,MIT,2017-07-18 07:24:15.000000,2020-08-17 06:37:51.000000,2020-08-16 11:55:16.000000,48,11.0,9.0,896,152.0,Efficient Counter that uses a limited (bounded) amount of memory regardless of data size.,8.0,17,True,2020-08-17 06:37:51.000000,1.1.1,7.0,bounter,,,,,34.0,20.0,https://pypi.org/project/bounter,2020-08-17 06:37:51.000000,14.0,128.0,128.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
731,advertorch,BorealisAI/advertorch,,adversarial,https://github.com/BorealisAI/advertorch,https://github.com/BorealisAI/advertorch,GPL-3.0,2018-11-29 22:17:33.000000,2020-09-25 15:01:47.000000,2020-06-15 01:16:18.000000,129,13.0,28.0,816,270.0,A Toolbox for Adversarial Robustness Research.,16.0,17,False,2020-06-15 01:20:07.000000,0.2.3,10.0,advertorch,,,,['pytorch'],33.0,30.0,https://pypi.org/project/advertorch,2020-06-15 01:20:07.000000,3.0,438.0,438.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
732,Saliency,PAIR-code/saliency,,tensorflow-utils,https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35.000000,2021-02-24 21:05:58.000000,2020-10-01 22:54:59.000000,137,11.0,10.0,638,64.0,"TensorFlow implementation for SmoothGrad, Grad-CAM, Guided backprop, Integrated Gradients and other saliency techniques.",12.0,17,True,2019-09-26 17:59:23.000000,0.0.5,5.0,saliency,,,,['tensorflow'],15.0,13.0,https://pypi.org/project/saliency,2019-09-26 17:59:23.000000,2.0,61.0,61.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
733,sklearn-deap,rsteca/sklearn-deap,,hyperopt,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000000,2019-12-03 13:29:06.000000,2019-12-03 13:29:04.000000,107,21.0,31.0,628,98.0,Use evolutionary algorithms instead of gridsearch in scikit-learn.,20.0,17,False,2019-07-15 09:24:09.000000,0.2.4,13.0,sklearn-deap,,,,['sklearn'],26.0,24.0,https://pypi.org/project/sklearn-deap,2019-07-15 09:24:09.000000,2.0,235.0,235.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
734,ADTK,arundo/adtk,,time-series-data,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000000,2020-04-29 19:54:40.000000,2020-04-17 02:27:44.000000,77,22.0,30.0,602,78.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,17,True,2020-04-17 02:18:00.000000,0.6.2,13.0,adtk,,,,,,,https://pypi.org/project/adtk,2020-04-17 02:18:00.000000,,26443.0,26443.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
735,RLax,deepmind/rlax,,reinforcement-learning,https://github.com/deepmind/rlax,https://github.com/deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000000,2021-02-18 21:38:51.000000,2021-02-18 21:38:33.000000,43,3.0,4.0,561,104.0,A library of reinforcement learning building blocks in JAX.,10.0,17,True,2020-02-19 23:01:30.000000,0.1.0,3.0,rlax,,,,['jax'],11.0,11.0,https://pypi.org/project/rlax,2020-02-19 23:01:30.000000,,133.0,133.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
736,Dragonfly,dragonfly/dragonfly,,hyperopt,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000000,2020-07-26 17:44:31.000000,2020-07-03 18:01:17.000000,73,21.0,17.0,560,397.0,An open source python library for scalable Bayesian optimisation.,12.0,17,True,2020-07-03 18:05:12.000000,0.1.6,9.0,dragonfly-opt,,,,,2.0,,https://pypi.org/project/dragonfly-opt,2020-07-03 18:05:12.000000,2.0,5774.0,5774.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
737,Tensor Sensor,parrt/tensor-sensor,,pytorch-utils,https://github.com/parrt/tensor-sensor,https://github.com/parrt/tensor-sensor,MIT,2020-08-28 22:54:04.000000,2021-01-07 00:40:37.000000,2021-01-07 00:40:31.000000,24,4.0,12.0,528,155.0,The goal of this library is to generate more helpful exception messages for numpy/pytorch matrix algebra expressions.,2.0,17,True,2020-12-03 20:46:15.000000,0.1.1,34.0,tensor-sensor,,,,['pytorch'],2.0,2.0,https://pypi.org/project/tensor-sensor,2020-12-03 20:45:09.000000,,174.0,174.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
738,Performer Pytorch,lucidrains/performer-pytorch,,pytorch-utils,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000000,2021-02-23 21:47:08.000000,2021-01-17 01:22:36.000000,68,19.0,33.0,519,,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",4.0,17,True,2021-01-17 01:23:12.000000,0.15.0,61.0,performer-pytorch,,,,['pytorch'],10.0,10.0,https://pypi.org/project/performer-pytorch,2021-01-17 01:23:12.000000,,765.0,765.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
739,atspy,firmai/atspy,,time-series-data,https://github.com/firmai/atspy,https://github.com/firmai/atspy,MIT,2020-01-28 05:00:10.000000,2020-12-01 13:53:03.000000,2020-11-12 16:15:26.000000,64,17.0,2.0,337,97.0,AtsPy: Automated Time Series Models in Python (by @firmai).,5.0,17,True,2020-11-12 16:10:48.000000,zen,39.0,atspy,,,,,3.0,3.0,https://pypi.org/project/atspy,2020-04-24 18:16:15.000000,,299.0,299.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
740,Vulkan Kompute,EthicalML/vulkan-kompute,,gpu-utilities,https://github.com/EthicalML/vulkan-kompute,https://github.com/EthicalML/vulkan-kompute,Apache-2.0,2020-07-29 05:23:33.000000,2021-02-25 06:16:38.000000,2021-02-21 12:28:24.000000,24,47.0,68.0,331,679.0,"General purpose GPU compute framework for cross vendor graphics cards (AMD, Qualcomm, NVIDIA & friends). Blazing fast,..",9.0,17,True,2021-01-31 12:01:30.000000,0.6.0,10.0,kp,,,,,2.0,2.0,https://pypi.org/project/kp,2021-01-31 12:02:25.000000,,73.0,79.0,,,,,,,,3.0,36.0,,,,,,,,,,,,,,,,,,,,,
741,tick,X-DataInitiative/tick,,time-series-data,https://github.com/X-DataInitiative/tick,https://github.com/X-DataInitiative/tick,BSD-3-Clause,2016-12-01 10:59:08.000000,2020-08-11 12:36:43.000000,2020-06-15 12:01:36.000000,74,55.0,159.0,325,413.0,"Module for statistical learning, with a particular emphasis on time-dependent modelling.",16.0,17,True,2019-09-11 11:25:15.000000,0.6,23.0,tick,,,,,31.0,30.0,https://pypi.org/project/tick,2020-05-24 22:01:17.000000,1.0,355.0,358.0,,,,,,,,3.0,155.0,,,,,,,,,,,,,,,,,,,,,
