,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,updated_github_id,snap_id,dnf_id,yay_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,bitbucket_id
805,pytorch_tabular,manujosephv/pytorch_tabular,,tabular,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000000,2021-12-29 01:59:37.000000,2021-12-29 01:59:28.000000,46,16.0,31.0,500.0,,A standard framework for modelling Deep Learning Models for tabular data.,7.0,16,True,2021-09-01 11:51:30.000000,0.7.0,8.0,pytorch_tabular,,,,['pytorch'],,,https://pypi.org/project/pytorch_tabular,2021-09-01 11:51:30.000000,,686.0,686.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
806,kglib,vaticle/kglib,,graph,https://github.com/vaticle/kglib,https://github.com/vaticle/kglib,Apache-2.0,2018-09-16 16:46:48.000000,2021-10-22 14:09:11.000000,2021-10-22 14:09:00.000000,86,12.0,49.0,482.0,488.0,Grakn Knowledge Graph Library (ML R&D).,7.0,16,True,2020-08-19 15:39:10.000000,0.2.2,7.0,grakn-kglib,,,,,,,https://pypi.org/project/grakn-kglib,2020-08-19 15:39:10.000000,,43.0,49.0,,,,,,,,3.0,,211.0,,,,,,,,,,,,,,,,,,,
807,Sematch,gsi-upm/sematch,,graph,https://github.com/gsi-upm/sematch,https://github.com/gsi-upm/sematch,Apache-2.0,2012-11-30 11:11:53.000000,2020-11-05 21:20:52.000000,2019-03-27 03:17:24.000000,101,14.0,19.0,372.0,122.0,semantic similarity framework for knowledge graph.,5.0,16,False,2017-04-17 10:56:52.000000,1.0.4,5.0,sematch,,,,,33.0,30.0,https://pypi.org/project/sematch,2017-04-17 10:56:52.000000,3.0,142.0,142.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
808,carefree-learn,carefree0910/carefree-learn,,tabular,https://github.com/carefree0910/carefree-learn,https://github.com/carefree0910/carefree-learn,MIT,2020-06-17 17:44:17.000000,2021-12-30 10:06:39.000000,2021-12-30 10:06:35.000000,30,,80.0,355.0,194.0,Deep Learning PyTorch.,1.0,16,True,2021-10-29 05:39:15.000000,0.2.1,20.0,carefree-learn,,,,['pytorch'],2.0,2.0,https://pypi.org/project/carefree-learn,2021-10-29 05:36:03.000000,,39.0,39.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
809,Camphr,PKSHATechnology-Research/camphr,,nlp,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000000,2021-08-18 06:06:52.000000,2021-08-18 06:06:51.000000,17,2.0,25.0,342.0,1404.0,Camphr - NLP libary for creating pipeline components.,7.0,16,True,2021-07-28 07:48:46.000000,0.10.0,48.0,camphr,,,,['spacy'],0.0,,https://pypi.org/project/camphr,2021-07-28 07:48:46.000000,0.0,117.0,117.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
810,pdvega,altair-viz/pdvega,,data-viz,https://github.com/altair-viz/pdvega,https://github.com/altair-viz/pdvega,MIT,2018-01-11 21:30:27.000000,2019-03-29 16:09:14.000000,2019-03-29 16:09:13.000000,30,16.0,10.0,339.0,177.0,Interactive plotting for Pandas using Vega-Lite.,9.0,16,False,,,1.0,pdvega,,,,,66.0,59.0,https://pypi.org/project/pdvega,2018-02-01 04:56:43.000000,7.0,140.0,140.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
811,datmo,datmo/datmo,,ml-experiments,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000000,2021-06-01 22:48:33.000000,2019-11-29 00:48:44.000000,27,42.0,149.0,338.0,1051.0,Open source production model management tool for data scientists.,6.0,16,False,2018-12-07 06:16:42.000000,0.0.40,41.0,datmo,,,,,5.0,5.0,https://pypi.org/project/datmo,2018-12-07 06:16:42.000000,,88.0,88.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
812,bodywork-core,bodywork-ml/bodywork-core,,data-pipelines,https://github.com/bodywork-ml/bodywork-core,https://github.com/bodywork-ml/bodywork-core,AGPL-3.0,2020-11-17 11:38:17.000000,2021-12-24 13:01:44.000000,2021-12-24 12:45:51.000000,16,7.0,48.0,315.0,778.0,"ML pipeline orchestration and model deployments on Kubernetes, made really easy.",4.0,16,False,2021-07-05 08:15:59.000000,2.1.7,46.0,bodywork,,,,,9.0,9.0,https://pypi.org/project/bodywork,2021-12-24 12:53:14.000000,,64.0,64.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
813,NeuralQA,victordibia/neuralqa,,nlp,https://github.com/victordibia/neuralqa,https://github.com/victordibia/neuralqa,MIT,2020-05-19 03:55:56.000000,2021-11-10 19:59:22.000000,2020-12-16 17:41:37.000000,31,31.0,8.0,218.0,312.0,NeuralQA: A Usable Library for Question Answering on Large Datasets with BERT.,3.0,16,False,,,27.0,neuralqa,,,,,3.0,3.0,https://pypi.org/project/neuralqa,2020-09-18 17:54:50.000000,,62.0,62.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
814,Parfit,jmcarpenter2/parfit,,hyperopt,https://github.com/jmcarpenter2/parfit,https://github.com/jmcarpenter2/parfit,MIT,2017-11-22 20:17:51.000000,2020-04-04 19:26:44.000000,2020-04-04 19:26:37.000000,25,6.0,5.0,199.0,127.0,"A package for parallelizing the fit and flexibly scoring of sklearn machine learning models, with visualization..",2.0,16,False,,,23.0,parfit,,,,['sklearn'],9.0,9.0,https://pypi.org/project/parfit,2018-10-11 22:03:16.000000,,14343.0,14343.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
815,lkpy,lenskit/lkpy,,recommender-systems,https://github.com/lenskit/lkpy,https://github.com/lenskit/lkpy,MIT,2018-06-08 21:05:10.000000,2021-12-21 22:16:59.000000,2021-12-15 19:02:02.000000,49,27.0,63.0,188.0,,Python recommendation toolkit.,13.0,16,False,2021-06-22 17:06:47.000000,0.13.1,20.0,lenskit,conda-forge/lenskit,,,,0.0,,https://pypi.org/project/lenskit,2021-06-22 17:07:09.000000,0.0,1664.0,2260.0,https://anaconda.org/conda-forge/lenskit,2021-11-12 01:30:50.433000,7755.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
816,pyRDF2Vec,IBCNServices/pyRDF2Vec,,graph,https://github.com/IBCNServices/pyRDF2Vec,https://github.com/IBCNServices/pyRDF2Vec,MIT,2019-06-13 11:36:12.000000,2021-11-08 12:31:08.000000,2021-11-08 12:31:08.000000,24,3.0,42.0,137.0,1143.0,Python Implementation and Extension of RDF2Vec.,5.0,16,False,2021-06-09 10:56:14.000000,0.2.3,11.0,pyrdf2vec,,,,,,,https://pypi.org/project/pyrdf2vec,2021-06-09 10:56:14.000000,,130.0,130.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
817,steppy,minerva-ml/steppy,,ml-experiments,https://github.com/minerva-ml/steppy,https://github.com/minerva-ml/steppy,MIT,2018-01-15 09:40:49.000000,2018-11-23 09:49:59.000000,2018-11-23 09:47:34.000000,33,16.0,50.0,132.0,69.0,"Lightweight, Python library for fast and reproducible experimentation.",5.0,16,False,2018-11-23 09:49:59.000000,0.1.16,16.0,steppy,,,,,47.0,42.0,https://pypi.org/project/steppy,2018-11-23 09:49:59.000000,5.0,36.0,36.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
818,nptsne,biovault/nptsne,,data-viz,https://github.com/biovault/nptsne,https://github.com/biovault/nptsne,Apache-2.0,2019-06-28 08:40:25.000000,2021-12-23 19:59:24.000000,2021-02-03 08:52:27.000000,2,7.0,5.0,27.0,857.0,nptsne is a numpy compatible python binary package that offers a number of APIs for fast tSNE calculation.,3.0,16,False,2021-12-23 15:53:08.000000,1.2.0,3.0,nptsne,,,,,3.0,3.0,https://pypi.org/project/nptsne,2021-12-23 15:53:08.000000,,353.0,353.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
819,Feature Engine,solegalli/feature_engine,,others,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2020-08-06 19:43:35.639000,2021-11-09 20:33:15.000000,2021-08-06 12:03:40.000000,5,,,11.0,,Feature engineering package with sklearn like functionality.,24.0,16,False,2021-08-31 12:15:02.000000,1.1.2,28.0,feature_engine,conda-forge/feature_engine,,,,2.0,,https://pypi.org/project/feature_engine,2021-08-31 12:15:02.000000,2.0,57996.0,58424.0,https://anaconda.org/conda-forge/feature_engine,2021-09-01 07:47:26.156000,6859.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
820,PySlowFast,facebookresearch/SlowFast,,image,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000000,2021-11-03 07:05:48.000000,2021-10-28 14:20:52.000000,844,237.0,237.0,4480.0,,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,25.0,15,True,,,,,,,,['pytorch'],6.0,6.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
821,OpenNRE,thunlp/OpenNRE,,nlp,https://github.com/thunlp/OpenNRE,https://github.com/thunlp/OpenNRE,MIT,2017-02-26 07:37:12.000000,2021-12-09 19:53:22.000000,2021-12-09 19:53:22.000000,907,21.0,320.0,3456.0,161.0,An Open-Source Package for Neural Relation Extraction (NRE).,10.0,15,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
822,Euler,alibaba/euler,,graph,https://github.com/alibaba/euler,https://github.com/alibaba/euler,Apache-2.0,2019-01-10 06:32:32.000000,2021-12-30 02:31:11.000000,2020-07-29 05:53:01.000000,544,213.0,102.0,2705.0,8.0,A distributed graph deep learning framework.,5.0,15,False,2020-07-07 02:24:18.000000,2.0.0,2.0,euler-gl,,,,['tensorflow'],,,https://pypi.org/project/euler-gl,2019-04-10 01:53:45.000000,,5.0,5.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
823,pycls,facebookresearch/pycls,,image,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000000,2021-10-14 20:53:57.000000,2021-08-19 02:33:54.000000,205,21.0,56.0,1812.0,,"Codebase for Image Classification Research, written in PyTorch.",13.0,15,True,2021-05-21 00:29:47.000000,0.2,2.0,,,,,['pytorch'],4.0,4.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
824,automl-gs,minimaxir/automl-gs,,hyperopt,https://github.com/minimaxir/automl-gs,https://github.com/minimaxir/automl-gs,MIT,2019-01-13 18:57:44.000000,2019-10-22 11:20:40.000000,2019-04-05 06:48:14.000000,164,26.0,6.0,1765.0,102.0,"Provide an input CSV and a target field to predict, generate a model + code to run it.",7.0,15,False,2019-04-05 06:51:04.000000,0.2.1,2.0,automl_gs,,,,,,,https://pypi.org/project/automl_gs,2019-04-05 06:47:54.000000,,14.0,14.0,,,,,,,,3.0,,27.0,,,,,,,,,,,,,,,,,,,
825,torchsde,google-research/torchsde,,pytorch-utils,https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000000,2021-07-26 13:59:41.000000,2021-07-26 13:59:38.000000,98,7.0,35.0,884.0,157.0,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,5.0,15,True,2021-01-05 18:31:38.000000,0.2.4,4.0,,,,,['pytorch'],9.0,9.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
826,madgrad,facebookresearch/madgrad,,pytorch-utils,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000000,2021-08-20 18:31:57.000000,2021-08-20 18:31:57.000000,51,2.0,7.0,749.0,,MADGRAD Optimization Method.,1.0,15,True,,,2.0,madgrad,,,,['pytorch'],20.0,20.0,https://pypi.org/project/madgrad,2021-04-01 13:54:29.000000,,3921.0,3921.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
827,Translate,pytorch/translate,,nlp,https://github.com/pytorch/translate,https://github.com/pytorch/translate,BSD-3-Clause,2018-04-24 16:44:04.000000,2021-10-06 18:21:48.000000,2021-10-06 18:21:42.000000,171,66.0,27.0,716.0,810.0,Translate - a PyTorch Language Library.,87.0,15,True,,,1.0,pytorch-translate,,,,['pytorch'],,,https://pypi.org/project/pytorch-translate,2018-05-01 19:59:40.000000,,3.0,3.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
828,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,,hyperopt,https://github.com/HunterMcGushion/hyperparameter_hunter,https://github.com/HunterMcGushion/hyperparameter_hunter,MIT,2018-06-01 23:17:00.000000,2021-01-20 03:52:41.000000,2021-01-20 03:52:40.000000,87,37.0,84.0,680.0,1096.0,Easy hyperparameter optimization and automatic result saving across machine learning algorithms and libraries.,4.0,15,True,2019-08-06 09:09:45.000000,3.0.0,16.0,hyperparameter-hunter,,,,,2.0,,https://pypi.org/project/hyperparameter-hunter,2019-08-06 08:52:20.000000,2.0,37.0,45.0,,,,,,,,3.0,,329.0,,,,,,,,,,,,,,,,,,,
829,NeoML,neoml-lib/neoml,,ml-frameworks,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000000,2021-12-30 13:25:00.000000,2021-12-30 13:24:52.000000,98,28.0,41.0,657.0,528.0,Machine learning framework for both deep learning and traditional algorithms.,27.0,15,True,2021-06-22 05:25:53.000000,NeoML-master_2.0.5.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
830,FlashTorch,MisaOgura/flashtorch,,interpretability,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000000,2021-06-30 12:46:02.000000,2021-04-27 11:10:20.000000,76,10.0,22.0,636.0,127.0,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,15,True,2020-05-29 14:39:38.000000,0.1.3,12.0,flashtorch,,,,['pytorch'],9.0,9.0,https://pypi.org/project/flashtorch,2020-05-29 14:38:32.000000,,324.0,324.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
831,OpenRec,ylongqi/openrec,,recommender-systems,https://github.com/ylongqi/openrec,https://github.com/ylongqi/openrec,Apache-2.0,2017-11-29 16:04:40.000000,2021-11-10 19:40:54.000000,2020-02-19 07:57:17.000000,84,5.0,12.0,389.0,213.0,OpenRec is an open-source and modular library for neural network-inspired recommendation algorithms.,11.0,15,False,2020-02-18 06:52:11.000000,0.3.0,12.0,openrec,,,,,2.0,1.0,https://pypi.org/project/openrec,2020-02-18 06:52:11.000000,1.0,18.0,18.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
832,tfdeploy,riga/tfdeploy,,model-serialisation,https://github.com/riga/tfdeploy,https://github.com/riga/tfdeploy,BSD-3-Clause,2016-03-07 13:08:21.000000,2021-01-08 09:52:54.000000,2021-01-08 09:52:49.000000,38,11.0,23.0,345.0,170.0,Deploy tensorflow graphs for fast evaluation and export to tensorflow-less environments running numpy.,4.0,15,True,2017-03-30 10:51:26.000000,0.4.2,22.0,tfdeploy,,,,['tensorflow'],2.0,,https://pypi.org/project/tfdeploy,2017-03-30 10:51:26.000000,2.0,123.0,123.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
833,TextBox,RUCAIBox/TextBox,,nlp,https://github.com/RUCAIBox/TextBox,https://github.com/RUCAIBox/TextBox,MIT,2020-11-08 07:35:46.000000,2021-12-30 06:07:50.000000,2021-12-26 03:05:14.000000,55,3.0,15.0,322.0,,TextBox is an open-source library for building text generation system.,12.0,15,True,2021-04-15 13:39:28.000000,0.2.1,10.0,textbox,,,,,5.0,5.0,https://pypi.org/project/textbox,2021-04-15 09:35:06.000000,,59.0,59.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
834,data-describe,data-describe/data-describe,,data-viz,https://github.com/data-describe/data-describe,https://github.com/data-describe/data-describe,Apache-2.0,2020-05-04 17:58:14.000000,2021-11-30 05:04:57.000000,2021-11-19 06:05:15.000000,15,69.0,175.0,289.0,700.0,datadescribe: Pythonic EDA Accelerator for Data Science.,14.0,15,False,,,5.0,data-describe,,,,,,,https://pypi.org/project/data-describe,2020-12-03 23:07:43.000000,,270.0,270.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
835,ExplainX.ai,explainX/explainx,,interpretability,https://github.com/explainX/explainx,https://github.com/explainX/explainx,MIT,2020-06-16 14:27:15.000000,2021-02-07 11:06:21.000000,2021-02-02 09:03:57.000000,36,10.0,17.0,255.0,184.0,Explainable AI framework for data scientists. Explain & debug any blackbox machine learning model with a single line..,4.0,15,False,2021-02-07 11:06:21.000000,2.407,56.0,explainx,,,,,,,https://pypi.org/project/explainx,2021-02-04 16:44:24.000000,,416.0,416.0,,,,,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,
836,Headliner,as-ideas/headliner,,nlp,https://github.com/as-ideas/headliner,https://github.com/as-ideas/headliner,MIT,2019-09-30 11:33:28.000000,2021-03-26 07:19:57.000000,2020-02-14 09:03:27.000000,40,1.0,13.0,230.0,276.0,Easy training and deployment of seq2seq models.,2.0,15,False,2020-01-24 09:06:29.000000,1.0.2,30.0,headliner,,,,,4.0,3.0,https://pypi.org/project/headliner,2020-01-24 09:06:29.000000,1.0,40.0,40.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
837,tsaug,arundo/tsaug,,time-series-data,https://github.com/arundo/tsaug,https://github.com/arundo/tsaug,Apache-2.0,2019-09-27 00:38:05.000000,2020-04-17 02:55:58.000000,2020-04-17 02:46:38.000000,22,7.0,3.0,219.0,10.0,A Python package for time series augmentation.,4.0,15,False,2020-04-17 02:50:25.000000,0.2.1,4.0,tsaug,,,,,,,https://pypi.org/project/tsaug,2020-04-17 02:50:25.000000,,1173.0,1173.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
838,dabl,amueller/dabl,,sklearn-utils,https://github.com/amueller/dabl,https://github.com/amueller/dabl,BSD-3-Clause,2020-01-30 18:26:49.000000,2021-07-09 20:34:09.000000,2021-07-09 18:47:52.000000,9,1.0,,113.0,,Data Analysis Baseline Library.,21.0,15,False,2021-07-09 19:20:43.000000,0.2.2,12.0,dabl,,,,['sklearn'],,,https://pypi.org/project/dabl,2021-07-09 19:20:43.000000,,2012.0,2012.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
839,contextual-ai,SAP/contextual-ai,,interpretability,https://github.com/SAP/contextual-ai,https://github.com/SAP/contextual-ai,Apache-2.0,2020-05-12 07:15:56.000000,2021-11-11 10:54:41.000000,2021-11-11 10:53:33.000000,9,4.0,11.0,74.0,630.0,"Contextual AI adds explainability to different stages of machine learning pipelines - data, training, and inference -..",12.0,15,False,2021-01-25 04:56:57.000000,0.0.2,2.0,contextual-ai,,,,,,,https://pypi.org/project/contextual-ai,2021-01-25 04:56:57.000000,,176.0,176.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
840,ZhuSuan,thu-ml/zhusuan,,probabilistics,https://github.com/thu-ml/zhusuan,https://github.com/thu-ml/zhusuan,MIT,2016-07-18 13:31:38.000000,2020-01-09 14:51:27.000000,2019-08-05 10:00:04.000000,401,8.0,53.0,2097.0,439.0,"A probabilistic programming library for Bayesian deep learning, generative models, based on Tensorflow.",20.0,14,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
841,micrograd,karpathy/micrograd,,pytorch-utils,https://github.com/karpathy/micrograd,https://github.com/karpathy/micrograd,MIT,2020-04-13 04:31:18.000000,2021-06-24 12:28:13.000000,2020-04-18 19:15:25.000000,145,2.0,3.0,1855.0,24.0,A tiny scalar-valued autograd engine and a neural net library on top of it with PyTorch-like API.,2.0,14,False,2020-04-18 19:06:59.000000,0.1.0,1.0,micrograd,,,,['pytorch'],4.0,4.0,https://pypi.org/project/micrograd,2020-04-18 19:06:59.000000,0.0,22.0,22.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
842,Torch-Struct,harvardnlp/pytorch-struct,,pytorch-utils,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000000,2021-12-28 13:03:45.000000,2021-11-04 18:34:31.000000,79,24.0,28.0,1013.0,268.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",13.0,14,True,2021-02-15 20:20:59.000000,0.5,2.0,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
843,AutoGL,THUMNLab/AutoGL,,graph,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000000,2021-12-30 14:06:45.000000,2021-11-23 02:46:46.000000,74,5.0,12.0,728.0,,An autoML framework & toolkit for machine learning on graphs.,9.0,14,True,2020-12-23 08:15:15.000000,0.1.1,2.0,auto-graph-learning,,,,['pytorch'],,,https://pypi.org/project/auto-graph-learning,2020-12-23 08:05:25.000000,,33.0,33.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
844,cuSignal,rapidsai/cusignal,,gpu-utilities,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000000,2021-12-17 22:12:25.000000,2021-12-08 17:57:35.000000,80,15.0,110.0,560.0,,GPU accelerated signal processing.,36.0,14,True,2021-12-08 17:04:15.000000,21.12.00,10.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
845,PandaPy,firmai/pandapy,,data-containers,https://github.com/firmai/pandapy,https://github.com/firmai/pandapy,MIT,2020-01-15 18:21:23.000000,2021-10-20 11:36:04.000000,2021-10-20 11:36:04.000000,56,2.0,1.0,488.0,85.0,PandaPy has the speed of NumPy and the usability of Pandas 10x to 50x faster (by @firmai).,3.0,14,True,2020-11-12 16:12:54.000000,zen,22.0,pandapy,,,,['pandas'],1.0,1.0,https://pypi.org/project/pandapy,2020-01-25 23:10:32.000000,,50.0,50.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
846,deltapy,firmai/deltapy,,tabular,https://github.com/firmai/deltapy,https://github.com/firmai/deltapy,MIT,2020-04-08 05:27:53.000000,2021-12-18 09:25:30.000000,2021-12-18 09:25:30.000000,40,1.0,1.0,393.0,41.0,DeltaPy - Tabular Data Augmentation (by @firmai).,4.0,14,True,2020-11-12 16:13:21.000000,zen,11.0,deltapy,,,,,2.0,2.0,https://pypi.org/project/deltapy,2020-04-09 01:48:32.000000,,42.0,42.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
847,VizSeq,facebookresearch/vizseq,,nlp,https://github.com/facebookresearch/vizseq,https://github.com/facebookresearch/vizseq,MIT,2019-08-26 13:19:38.000000,2021-09-14 21:59:53.000000,2021-09-02 03:19:31.000000,43,7.0,9.0,373.0,,"An Analysis Toolkit for Natural Language Generation (Translation, Captioning, Summarization, etc.).",3.0,14,True,2020-08-07 01:13:52.000000,0.1.15,16.0,vizseq,,,,,3.0,3.0,https://pypi.org/project/vizseq,2020-08-07 01:13:52.000000,,53.0,53.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
848,Adversary,airbnb/artificial-adversary,,adversarial,https://github.com/airbnb/artificial-adversary,https://github.com/airbnb/artificial-adversary,MIT,2018-08-08 04:42:11.000000,2018-10-14 05:34:44.000000,2018-08-29 15:31:30.000000,51,6.0,,358.0,15.0,Tool to generate adversarial text examples and test machine learning models against them.,5.0,14,False,2018-08-29 15:14:41.000000,1.1.1,3.0,Adversary,,,,,6.0,6.0,https://pypi.org/project/Adversary,2018-08-29 15:14:41.000000,0.0,29.0,29.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
849,pykale,pykale/pykale,,others,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000000,2021-12-22 22:32:12.000000,2021-12-22 22:32:12.000000,36,10.0,64.0,314.0,,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,14.0,14,True,2021-10-13 22:01:16.000000,0.1.0rc4,8.0,pykale,,,,['pytorch'],,,https://pypi.org/project/pykale,2021-10-13 22:02:19.000000,,78.0,78.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
850,TransferNLP,feedly/transfer-nlp,,nlp,https://github.com/feedly/transfer-nlp,https://github.com/feedly/transfer-nlp,MIT,2019-03-12 20:00:31.000000,2020-05-28 19:00:02.000000,2020-05-28 17:31:53.000000,18,4.0,20.0,288.0,465.0,NLP library designed for reproducible experimentation management.,7.0,14,False,2020-05-28 19:00:02.000000,0.1.6,8.0,transfer-nlp,,,,['pytorch'],,,https://pypi.org/project/transfer-nlp,2020-05-28 19:00:02.000000,,90.0,90.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
851,TorchDrift,torchdrift/torchdrift,,pytorch-utils,https://github.com/TorchDrift/TorchDrift,https://github.com/TorchDrift/TorchDrift,Apache-2.0,2021-02-10 09:27:48.000000,2021-06-29 11:52:29.000000,2021-06-29 11:52:29.000000,5,2.0,5.0,191.0,33.0,Drift Detection for your PyTorch Models.,2.0,14,False,2021-03-08 12:21:48.000000,0.1.0,3.0,torchdrift,,,,['pytorch'],12.0,12.0,https://pypi.org/project/torchdrift,2021-03-08 12:51:05.000000,,21.0,21.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
