,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,helm_id,trending,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
775,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2023-02-15 19:57:27.000000,2022-08-08 02:56:23,378.0,,257.0,54.0,65.0,8.0,31.0,1392.0,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,19,False,2018-12-05 02:48:50.000,0.4.1,2.0,advbox,,,,,5.0,5.0,https://pypi.org/project/advbox,2018-12-05 02:48:50.000,,112.0,112.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
776,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91.0,,175.0,43.0,5.0,4.0,7.0,1162.0,XAI - An eXplainability toolbox for machine learning.,3.0,19,False,2021-10-30 06:35:19.000,0.1.0,6.0,xai,,,,,38.0,38.0,https://pypi.org/project/xai,2021-10-30 06:33:26.000,,571.0,571.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
777,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,93.0,31.0,72.0,31.0,30.0,1112.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,19,False,2021-02-15 20:20:59.000,0.5,2.0,torch-struct,,,,['pytorch'],2.0,,https://pypi.org/project/torch-struct,2021-02-14 02:43:46.000,2.0,10724.0,10724.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
778,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2023-06-19 20:23:17.000000,2022-10-01 22:21:50,400.0,,233.0,28.0,38.0,43.0,21.0,880.0,An open source python library for scalable Bayesian optimisation.,13.0,19,False,2022-10-01 22:28:00.848,0.1.7,10.0,dragonfly-opt,,,,,,,https://pypi.org/project/dragonfly-opt,2022-10-01 22:28:00.848,,4244.0,4244.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
779,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-12-08 11:42:52.000000,2021-08-06 08:18:46,282.0,,143.0,14.0,24.0,64.0,69.0,860.0,PyTorch to Keras model convertor.,13.0,19,False,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,,107.0,106.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000,1.0,653.0,653.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
780,Tensor Sensor,parrt/tensor-sensor,pytorch-utils,,https://github.com/parrt/tensor-sensor,https://github.com/parrt/tensor-sensor,MIT,2020-08-28 22:54:04.000,2025-04-22 14:58:02.427000,2022-04-07 20:49:56,235.0,,37.0,11.0,13.0,8.0,16.0,805.0,"The goal of this library is to generate more helpful exception messages for matrix algebra expressions for numpy,..",4.0,19,False,2021-12-11 21:24:11.000,1.0,37.0,tensor-sensor,conda-forge/tensor-sensor,,,['pytorch'],53.0,53.0,https://pypi.org/project/tensor-sensor,2021-12-11 21:24:35.000,,1107.0,1215.0,https://anaconda.org/conda-forge/tensor-sensor,2025-04-22 14:58:02.427,4576.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
781,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,175.0,33.0,15.0,19.0,22.0,781.0,TensorFlow implementation of an arbitrary order Factorization Machine.,11.0,19,False,2022-01-17 20:35:57.000,1.0.2,3.0,tffm,,,,['tensorflow'],16.0,16.0,https://pypi.org/project/tffm,2022-01-17 20:35:57.000,,157.0,157.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
782,Objax,google/objax,ml-frameworks,,https://github.com/google/objax,https://github.com/google/objax,Apache-2.0,2020-08-20 06:20:40.000,2024-01-27 00:16:56.000000,2024-01-27 00:08:50,463.0,,78.0,23.0,162.0,51.0,62.0,770.0,Objax is a machine learning framework that provides an Object Oriented layer for JAX.,26.0,19,False,2023-11-06 22:17:30.000,1.8.0,11.0,objax,,,,['jax'],4.0,,https://pypi.org/project/objax,2023-11-06 22:03:10.000,4.0,831.0,831.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
783,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2024-07-16 19:49:29.000000,2020-04-25 18:37:42,198.0,,103.0,25.0,49.0,15.0,54.0,735.0,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,19,False,2019-08-08 01:24:38.000,0.0.9,9.0,matrixprofile-ts,,,,,34.0,32.0,https://pypi.org/project/matrixprofile-ts,2019-08-08 01:24:38.000,2.0,614.0,614.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
784,dabl,amueller/dabl,sklearn-utils,,https://github.com/amueller/dabl,https://github.com/amueller/dabl,BSD-3-Clause,2020-01-30 18:26:49.000,2024-12-16 23:31:08.000000,2024-08-07 21:38:41,314.0,,104.0,4.0,3.0,1.0,,727.0,Data Analysis Baseline Library.,24.0,19,True,2024-12-16 23:31:08.000,0.3.2,20.0,dabl,,,,['sklearn'],3.0,,https://pypi.org/project/dabl,2024-12-16 23:31:08.000,3.0,4250.0,4250.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
785,baikal,alegonz/baikal,others,,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000,2025-04-22 14:57:03.201000,2021-04-11 07:50:00,405.0,,29.0,17.0,42.0,6.0,18.0,590.0,A graph-based functional API for building complex scikit-learn pipelines.,2.0,19,False,2020-11-15 13:40:18.000,0.4.2,19.0,baikal,conda-forge/cython-blis,,,,16.0,15.0,https://pypi.org/project/baikal,2020-11-15 13:40:18.000,1.0,616.0,45751.0,https://anaconda.org/conda-forge/cython-blis,2025-04-22 14:57:03.201,2482451.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
786,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2024-01-11 20:34:53.000000,2023-10-04 12:31:54,297.0,,100.0,16.0,53.0,13.0,16.0,581.0,A library of metrics for evaluating recommender systems.,20.0,19,False,2022-04-26 18:03:18.000,0.1.5,20.0,recmetrics,,,,,62.0,62.0,https://pypi.org/project/recmetrics,2022-04-26 17:57:01.000,,4864.0,4864.0,,,,,,,,3.0,9.0,,,,,,,,,,,,,,,,,,,
787,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,137.0,54.0,72.0,18.0,71.0,529.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",17.0,19,False,2019-07-30 09:28:26.000,0.2.2,14.0,atm,,,,,26.0,26.0,https://pypi.org/project/atm,2019-07-30 09:25:11.000,,390.0,390.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
788,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2025-01-07 00:51:13.258034,2025-01-06 19:07:43,406.0,,137.0,33.0,333.0,89.0,140.0,353.0,Brain Imaging Analysis Kit.,35.0,19,True,2025-01-06 23:14:48.000,0.12,21.0,brainiak,,brainiak/brainiak,,,,,https://pypi.org/project/brainiak,2025-01-07 00:16:42.000,,2436.0,2453.0,,,,https://hub.docker.com/r/brainiak/brainiak,2025-01-07 00:51:13.258034,1.0,1930.0,3.0,,,,,,,,,,,,,,,,,,,,
789,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2025-01-22 19:50:40.000000,2025-01-22 18:08:56,337.0,,81.0,23.0,362.0,29.0,10.0,349.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,36.0,19,True,2025-01-22 19:50:40.000,0.47.0,32.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,2025-01-22 19:50:40.000,,2763.0,2763.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
790,Camphr,PKSHATechnology-Research/camphr,nlp,,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000,2023-03-07 22:10:10.175000,2021-08-18 06:06:51,1404.0,,17.0,5.0,217.0,4.0,26.0,340.0,Camphr - NLP libary for creating pipeline components.,8.0,19,False,2023-03-07 22:10:10.175,0.8.9,49.0,camphr,,,,['spacy'],17.0,15.0,https://pypi.org/project/camphr,2023-03-07 22:10:10.175,2.0,1779.0,1779.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
791,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,54.0,11.0,60.0,17.0,41.0,337.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,19,False,2020-07-31 05:29:09.000,1.0.7,8.0,parameter-sherpa,,,,,46.0,42.0,https://pypi.org/project/parameter-sherpa,2019-11-23 21:32:27.000,4.0,361.0,361.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
792,ivis,beringresearch/ivis,data-viz,,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000,2024-09-29 23:44:29.000000,2024-09-29 23:43:33,584.0,,43.0,12.0,64.0,3.0,57.0,332.0,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,19,True,2024-06-13 05:28:35.000,2.0.11,36.0,ivis,,,,['tensorflow'],39.0,37.0,https://pypi.org/project/ivis,2024-06-13 05:28:35.000,2.0,1784.0,1784.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
793,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/google-deepmind/launchpad,https://github.com/google-deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2023-08-22 08:22:46.000000,2023-08-22 08:22:26,367.0,,40.0,16.0,6.0,19.0,21.0,320.0,Launchpad is a library that simplifies writing distributed programs and seamlessly launching them on a range of..,28.0,19,False,2022-04-28 06:23:38.000,0.5.2,9.0,dm-launchpad,,,,['tensorflow'],3.0,,https://pypi.org/project/dm-launchpad,2022-04-28 06:23:38.000,3.0,1641.0,1641.0,,,,,,,,3.0,,,,,,,google-deepmind/launchpad,,,,,,,,,,,,,
794,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2025-04-07 10:59:45.000000,2025-04-07 10:59:45,441.0,7.0,80.0,19.0,461.0,28.0,51.0,276.0,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,33.0,19,False,2023-10-25 10:51:36.000,0.2.1,23.0,pipeline-dp,,,,,8.0,8.0,https://pypi.org/project/pipeline-dp,2023-11-22 19:01:05.000,,835.0,835.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
795,numerizer,jaidevd/numerizer,nlp,,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000,2024-09-26 08:36:59.000000,2024-09-26 08:31:01,28.0,,24.0,7.0,15.0,4.0,11.0,228.0,A Python module to convert natural language numerics into ints and floats.,4.0,19,False,2024-09-26 08:36:59.000,0.2.4,12.0,numerizer,,,,,100.0,97.0,https://pypi.org/project/numerizer,2024-09-26 08:36:59.000,3.0,26997.0,26997.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
796,modelkit,Cornerstone-OnDemand/modelkit,model-serialisation,,https://github.com/Cornerstone-OnDemand/modelkit,https://github.com/Cornerstone-OnDemand/modelkit,MIT,2021-05-14 12:10:51.000,2025-02-24 10:11:46.000000,2024-06-06 14:27:44,864.0,,17.0,8.0,186.0,12.0,23.0,154.0,Toolkit for developing and maintaining ML models.,14.0,19,False,2025-02-24 10:11:46.000,0.1.3,36.0,modelkit,,,,,,,https://pypi.org/project/modelkit,2025-02-24 10:11:46.000,,8962.0,8962.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
797,nvidia-ml-py3,nicolargo/nvidia-ml-py3,gpu-utilities,,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000,2025-04-22 15:32:34.997000,2024-06-30 08:01:08,6.0,,57.0,4.0,2.0,3.0,1.0,138.0,Python 3 Bindings for the NVIDIA Management Library.,2.0,19,False,2017-06-03 07:43:46.000,7.352.0,1.0,nvidia-ml-py3,anaconda/nvidia-ml,,,,10699.0,10570.0,https://pypi.org/project/nvidia-ml-py3,2017-06-03 07:43:46.000,129.0,422322.0,422351.0,https://anaconda.org/anaconda/nvidia-ml,2025-04-22 15:32:34.997,1322.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
798,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2023-01-21 00:09:29.000000,2023-01-12 19:54:10,143.0,,891.0,110.0,51.0,48.0,160.0,6328.0,Model parallel transformers in JAX and Haiku.,23.0,18,False,,,,,,,,['jax'],20.0,20.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
799,pycls,facebookresearch/pycls,image,,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000,2024-03-20 15:45:40.000000,2023-08-26 20:55:56,106.0,,237.0,58.0,106.0,27.0,56.0,2154.0,"Codebase for Image Classification Research, written in PyTorch.",19.0,18,False,2021-05-21 00:29:47.000,0.2,3.0,pycls,,,,['pytorch'],,,https://pypi.org/project/pycls,2020-09-05 00:21:00.000,,1375.0,1375.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
800,NeuroNER,Franck-Dernoncourt/NeuroNER,nlp,,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000,2023-03-24 22:29:09.000000,2019-10-02 23:26:11,132.0,,457.0,79.0,36.0,84.0,68.0,1707.0,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,18,False,2019-10-02 23:30:15.000,1.0.8,7.0,pyneuroner,,,,,,,https://pypi.org/project/pyneuroner,2019-10-02 23:30:15.000,,319.0,319.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
801,Advisor,tobegit3hub/advisor,hyperopt,,https://github.com/tobegit3hub/advisor,https://github.com/tobegit3hub/advisor,Apache-2.0,2017-09-14 03:50:33.000,2019-11-11 07:09:57.869705,2019-11-11 06:59:31,165.0,,254.0,52.0,13.0,20.0,13.0,1556.0,Open-source implementation of Google Vizier for hyper parameters tuning.,11.0,18,False,2018-10-18 02:54:09.000,0.1.6,4.0,advisor,,tobegit3hub/advisor,,,,,https://pypi.org/project/advisor,2018-10-18 02:54:09.000,,158.0,176.0,,,,https://hub.docker.com/r/tobegit3hub/advisor,2019-11-11 07:09:57.869705,,1708.0,3.0,,,,,,,,,,,,,,,,,,,,
802,Xcessiv,reiinakano/xcessiv,hyperopt,,https://github.com/reiinakano/xcessiv,https://github.com/reiinakano/xcessiv,Apache-2.0,2017-03-07 18:18:25.000,2018-06-06 22:23:37.000000,2017-08-21 00:51:15,316.0,,109.0,54.0,34.0,22.0,13.0,1268.0,"A web-based application for quick, scalable, and automated hyperparameter tuning and stacked ensembling in Python.",6.0,18,False,2017-08-21 00:53:25.000,0.5.1,34.0,xcessiv,,,,,4.0,3.0,https://pypi.org/project/xcessiv,2017-08-21 00:49:41.000,1.0,674.0,674.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
803,Tez,abhishekkrthakur/tez,pytorch-utils,,https://github.com/abhishekkrthakur/tez,https://github.com/abhishekkrthakur/tez,Apache-2.0,2020-11-13 10:19:22.000,2023-01-29 16:52:18.000000,2022-09-16 11:03:31,144.0,,143.0,16.0,11.0,25.0,18.0,1164.0,Tez is a super-simple and lightweight Trainer for PyTorch. It also comes with many utils that you can use to tackle..,2.0,18,False,2022-09-20 02:28:33.973,0.7.2,26.0,tez,,,,['pytorch'],60.0,58.0,https://pypi.org/project/tez,2022-09-20 02:28:33.973,2.0,1141.0,1141.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
804,Auto TS,AutoViML/Auto_TS,time-series-data,,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000,2024-08-20 13:45:17.000000,2024-05-05 11:51:05,300.0,,117.0,21.0,27.0,2.0,88.0,754.0,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",13.0,18,True,2024-05-05 11:51:57.000,0.0.92,39.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,2024-05-05 11:51:57.000,,3215.0,3215.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
805,ThunderGBM,Xtra-Computing/thundergbm,ml-frameworks,,https://github.com/Xtra-Computing/thundergbm,https://github.com/Xtra-Computing/thundergbm,Apache-2.0,2016-11-11 09:58:08.000,2025-03-19 09:06:36.000000,2025-03-19 09:06:35,613.0,2.0,87.0,25.0,4.0,39.0,42.0,697.0,ThunderGBM: Fast GBDTs and Random Forests on GPUs.,12.0,18,True,2022-09-19 20:15:07.376,0.3.17,25.0,thundergbm,,,,,4.0,4.0,https://pypi.org/project/thundergbm,2022-09-19 20:15:07.376,,535.0,535.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
806,nboost,koursaros-ai/nboost,nlp,,https://github.com/koursaros-ai/nboost,https://github.com/koursaros-ai/nboost,Apache-2.0,2019-10-29 20:56:24.000,2020-09-30 14:51:16.000000,2020-07-16 19:48:25,1336.0,,66.0,16.0,21.0,29.0,50.0,676.0,"NBoost is a scalable, search-api-boosting platform for deploying transformer models to improve the relevance of search..",10.0,18,False,2020-06-12 20:05:15.000,0.3.9,26.0,nboost,,,,,5.0,5.0,https://pypi.org/project/nboost,2020-06-12 20:05:15.000,,619.0,619.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
807,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2024-10-22 13:32:17.000000,2024-08-18 17:07:49,821.0,,42.0,14.0,18.0,,22.0,615.0,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,18,True,2024-08-18 17:19:42.000,3.1.4,28.0,opytimizer,,,,,21.0,21.0,https://pypi.org/project/opytimizer,2024-08-18 17:19:42.000,,857.0,857.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
808,fastT5,Ki6an/fastT5,nlp,,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000,2023-04-24 18:46:40.000000,2022-04-05 03:21:24,38.0,,72.0,13.0,10.0,26.0,41.0,578.0,boost inference speed of T5 models by 5x & reduce the model size by 3x.,5.0,18,False,2022-04-05 03:23:12.000,0.1.4,14.0,fastt5,,,,,54.0,54.0,https://pypi.org/project/fastt5,2022-04-05 03:23:12.000,,722.0,722.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
809,shap-hypetune,cerlymarco/shap-hypetune,hyperopt,,https://github.com/cerlymarco/shap-hypetune,https://github.com/cerlymarco/shap-hypetune,MIT,2021-05-16 09:30:03.000,2024-06-08 12:12:57.000000,2024-02-21 14:09:04,30.0,,70.0,7.0,6.0,4.0,32.0,576.0,A python package for simultaneous Hyperparameters Tuning and Features Selection for Gradient Boosting Models.,3.0,18,False,2024-02-21 14:38:09.000,0.2.7,10.0,shap-hypetune,,,,,24.0,22.0,https://pypi.org/project/shap-hypetune,2024-02-21 14:34:22.000,2.0,4209.0,4209.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
810,scikit-tda,scikit-tda/scikit-tda,sklearn-utils,,https://github.com/scikit-tda/scikit-tda,https://github.com/scikit-tda/scikit-tda,MIT,2018-04-13 21:00:31.000,2024-07-19 18:49:00.000000,2024-07-19 16:10:42,70.0,,54.0,17.0,10.0,4.0,18.0,540.0,Topological Data Analysis for Python.,6.0,18,True,2024-07-19 18:49:00.000,1.1.1,6.0,scikit-tda,,,,['sklearn'],83.0,83.0,https://pypi.org/project/scikit-tda,2024-07-19 18:49:00.000,,1148.0,1148.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
811,Case Recommender,caserec/CaseRecommender,recommender-systems,,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000,2024-01-10 20:36:33.000000,2021-11-25 23:08:43,204.0,,92.0,21.0,19.0,6.0,20.0,496.0,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,18,False,2021-11-25 23:19:05.000,1.1.1,42.0,caserecommender,,,,['sklearn'],15.0,15.0,https://pypi.org/project/caserecommender,2021-11-25 23:19:05.000,,896.0,896.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
812,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2024-04-15 06:19:14.000000,2024-04-15 06:19:14,282.0,,105.0,12.0,130.0,18.0,138.0,486.0,A Python library for dynamic classifier and ensemble selection.,17.0,18,True,2024-04-12 03:07:31.000,0.3.7,6.0,deslib,,,,['sklearn'],3.0,,https://pypi.org/project/deslib,2024-04-12 03:07:31.000,3.0,3759.0,3759.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
813,Sematch,gsi-upm/sematch,graph,,https://github.com/gsi-upm/sematch,https://github.com/gsi-upm/sematch,Apache-2.0,2012-11-30 11:11:53.000,2023-11-07 11:11:44.000000,2023-11-07 11:10:46,137.0,,109.0,70.0,7.0,15.0,19.0,438.0,semantic similarity framework for knowledge graph.,10.0,18,False,2017-04-17 10:56:52.000,1.0.4,5.0,sematch,,,,,49.0,49.0,https://pypi.org/project/sematch,2017-04-17 10:56:52.000,,204.0,204.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
814,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2023-07-26 12:05:00.000000,2023-07-26 12:04:59,273.0,,88.0,18.0,248.0,10.0,23.0,432.0,A toolkit that streamlines and automates the generation of model cards.,22.0,18,False,2023-04-03 18:05:05.715,2.0.0,12.0,model-card-toolkit,,,,,1.0,,https://pypi.org/project/model-card-toolkit,2022-04-28 16:34:21.000,1.0,1832.0,1832.0,,,,,,,,3.0,31.0,,,,,,,,,,,,,,,,,,,
815,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2024-02-20 11:57:52.000000,2023-11-17 08:50:12,72.0,,60.0,7.0,12.0,11.0,18.0,415.0,TextAugment: Text Augmentation Library.,8.0,18,False,2023-11-16 20:54:10.000,2.0.0,9.0,textaugment,,,,,169.0,165.0,https://pypi.org/project/textaugment,2023-11-16 20:49:04.000,4.0,3701.0,3702.0,,,,,,,,3.0,135.0,,,,,,,,,,,,,,,,,,,
816,carefree-learn,carefree0910/carefree-learn,tabular,,https://github.com/carefree0910/carefree-learn,https://github.com/carefree0910/carefree-learn,MIT,2020-06-17 17:44:17.000,2024-03-18 12:01:04.000000,2024-03-18 12:01:00,5152.0,,38.0,10.0,1.0,2.0,80.0,407.0,Deep Learning PyTorch.,1.0,18,False,2024-01-09 05:17:07.000,0.5.0,103.0,carefree-learn,,,,['pytorch'],8.0,8.0,https://pypi.org/project/carefree-learn,2024-01-09 05:17:07.000,,2034.0,2034.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
817,datmo,datmo/datmo,ml-experiments,,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000,2022-06-21 21:41:58.000000,2019-11-29 00:48:44,1051.0,,30.0,9.0,121.0,31.0,150.0,344.0,Open source production model management tool for data scientists.,6.0,18,False,2018-12-07 06:16:42.000,0.0.40,41.0,datmo,,,,,7.0,7.0,https://pypi.org/project/datmo,2018-12-07 06:16:42.000,,754.0,754.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
818,bluefog,Bluefog-Lib/bluefog,distributed-ml,,https://github.com/Bluefog-Lib/bluefog,https://github.com/Bluefog-Lib/bluefog,Apache-2.0,2019-12-03 05:27:21.000,2024-07-25 10:59:34.000000,2023-03-28 03:38:13,1094.0,,69.0,21.0,59.0,30.0,32.0,291.0,Distributed and decentralized training framework for PyTorch over graph.,9.0,18,False,2021-05-15 01:39:45.000,0.3.0,10.0,bluefog,,,,['pytorch'],5.0,5.0,https://pypi.org/project/bluefog,2021-05-15 01:39:45.000,,190.0,193.0,,,,,,,,3.0,206.0,,,,,,,,,,,,,,,,,,,
