,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,updated_github_id,snap_id,dnf_id,yay_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,bitbucket_id
759,textaugment,dsfsi/textaugment,,nlp,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000000,2021-09-15 07:35:53.000000,2021-09-15 07:35:53.000000,33,10.0,13.0,200.0,60.0,TextAugment: Text Augmentation Library.,5.0,18,False,2020-11-05 15:04:26.000000,1.3.4,8.0,textaugment,,,,,12.0,12.0,https://pypi.org/project/textaugment,2020-11-05 15:02:11.000000,,2828.0,2829.0,,,,,,,,3.0,53.0,,,,,,,,,,,,,,,,,,,,
760,nx-altair,Zsailer/nx_altair,,data-viz,https://github.com/Zsailer/nx_altair,https://github.com/Zsailer/nx_altair,MIT,2018-05-13 00:10:12.000000,2021-12-14 21:34:25.000000,2020-06-02 21:10:26.000000,22,6.0,4.0,185.0,51.0,Draw interactive NetworkX graphs with Altair.,3.0,18,False,2020-06-02 21:11:12.000000,0.1.6,8.0,nx-altair,,,,['jupyter'],4.0,,https://pypi.org/project/nx-altair,2020-06-02 21:11:12.000000,4.0,4692.0,4692.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
761,BatchFlow,analysiscenter/batchflow,,data-pipelines,https://github.com/analysiscenter/batchflow,https://github.com/analysiscenter/batchflow,Apache-2.0,2017-03-13 14:22:53.000000,2021-12-30 14:43:58.000000,2021-12-28 18:42:11.000000,38,40.0,67.0,169.0,4906.0,BatchFlow helps you conveniently work with random or sequential batches of your data and define data processing and..,30.0,18,False,2021-06-10 10:54:52.000000,0.5.0,7.0,batchflow,,,,,,,https://pypi.org/project/batchflow,2021-06-10 10:54:52.000000,,42.0,42.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
762,DE⫶TR,facebookresearch/detr,,image,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000000,2021-11-28 09:13:56.000000,2021-10-18 10:06:31.000000,1389,131.0,267.0,8166.0,42.0,End-to-End Object Detection with Transformers.,24.0,17,True,2020-06-29 16:41:01.000000,0.2,1.0,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
763,DALI,NVIDIA/DALI,,gpu-utilities,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000000,2022-01-05 14:04:07.000000,2022-01-04 17:43:03.000000,459,147.0,927.0,3651.0,,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,68.0,17,True,2022-01-03 11:30:21.000000,1.9.0,47.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
764,ReAgent,facebookresearch/ReAgent,,reinforcement-learning,https://github.com/facebookresearch/ReAgent,https://github.com/facebookresearch/ReAgent,BSD-3-Clause,2017-07-27 17:53:21.000000,2021-12-29 05:57:46.000000,2021-12-29 05:57:22.000000,426,41.0,75.0,3092.0,1339.0,"A platform for Reasoning systems (Reinforcement Learning, Contextual Bandits, etc.).",122.0,17,True,,,,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
765,Spotlight,maciejkula/spotlight,,recommender-systems,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000000,2020-11-15 08:21:28.000000,2020-02-09 21:03:48.000000,390,67.0,48.0,2631.0,299.0,Deep recommender models using PyTorch.,11.0,17,False,2019-09-08 10:19:53.000000,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,,,119.0,https://anaconda.org/maciejkula/spotlight,2018-05-27 18:32:12.235000,6583.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
766,spark-deep-learning,databricks/spark-deep-learning,,data-pipelines,https://github.com/databricks/spark-deep-learning,https://github.com/databricks/spark-deep-learning,Apache-2.0,2017-05-31 17:30:28.000000,2021-09-26 02:36:04.000000,2021-08-19 02:08:33.000000,455,76.0,27.0,1902.0,136.0,Deep Learning Pipelines for Apache Spark.,16.0,17,True,2020-01-08 19:50:31.000000,1.6.0,9.0,,,,,['spark'],19.0,19.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
767,Advisor,tobegit3hub/advisor,,hyperopt,https://github.com/tobegit3hub/advisor,https://github.com/tobegit3hub/advisor,Apache-2.0,2017-09-14 03:50:33.000000,2019-11-11 07:09:57.869705,2019-11-11 06:59:31.000000,255,20.0,13.0,1426.0,165.0,Open-source implementation of Google Vizier for hyper parameters tuning.,11.0,17,False,2018-10-18 02:54:09.000000,0.1.6,4.0,advisor,,tobegit3hub/advisor,,,,,https://pypi.org/project/advisor,2018-10-18 02:54:09.000000,,62.0,93.0,,,,https://hub.docker.com/r/tobegit3hub/advisor,2019-11-11 07:09:57.869705,,1640.0,3.0,,,,,,,,,,,,,,,,,,,,,
768,AdvBox,advboxes/AdvBox,,adversarial,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000000,2021-09-08 00:05:01.000000,2021-05-03 22:51:52.000000,241,8.0,29.0,1194.0,375.0,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,17,True,2018-12-05 02:48:50.000000,0.4.1,2.0,advbox,,,,,,,https://pypi.org/project/advbox,2018-12-05 02:48:50.000000,,36.0,36.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
769,DIG,divelab/DIG,,graph,https://github.com/divelab/DIG,https://github.com/divelab/DIG,GPL-3.0,2020-10-30 03:51:15.000000,2022-01-03 20:34:53.000000,2022-01-03 20:34:44.000000,132,5.0,64.0,1004.0,,A library for graph deep learning research.,30.0,17,False,2021-10-13 00:38:18.000000,0.1.2,10.0,dig,,,,,8.0,,https://pypi.org/project/dig,2015-08-23 10:30:20.000000,8.0,378.0,378.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
770,iNNvestigate,albermax/innvestigate,,interpretability,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000000,2021-08-03 15:45:16.000000,2021-08-03 15:45:16.000000,202,71.0,163.0,932.0,943.0,A toolbox to iNNvestigate neural networks' predictions!.,19.0,17,True,2020-11-14 11:35:59.000000,1.0.9,2.0,innvestigate,,,,['tensorflow'],1.0,,https://pypi.org/project/innvestigate,2020-11-14 11:35:59.000000,1.0,395.0,395.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
771,cuGraph,rapidsai/cugraph,,gpu-utilities,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000000,2022-01-05 19:26:42.000000,2022-01-05 01:35:08.000000,171,87.0,666.0,886.0,,cuGraph - RAPIDS Graph Analytics Library.,70.0,17,True,2021-12-08 19:15:16.000000,21.12.00,16.0,cugraph,,,,,0.0,,https://pypi.org/project/cugraph,2020-06-01 20:09:06.000000,0.0,197.0,197.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
772,ADTK,arundo/adtk,,time-series-data,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000000,2021-07-18 06:52:12.000000,2020-04-17 02:27:44.000000,94,26.0,34.0,766.0,78.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,17,False,2020-04-17 02:18:00.000000,0.6.2,13.0,adtk,,,,,,,https://pypi.org/project/adtk,2020-04-17 02:18:00.000000,,51867.0,51867.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
773,Tez,abhishekkrthakur/tez,,pytorch-utils,https://github.com/abhishekkrthakur/tez,https://github.com/abhishekkrthakur/tez,Apache-2.0,2020-11-13 10:19:22.000000,2021-12-28 11:56:53.000000,2021-12-28 11:56:11.000000,105,18.0,10.0,739.0,,Tez is a super-simple and lightweight Trainer for PyTorch. It also comes with many utils that you can use to tackle..,1.0,17,True,2021-12-28 11:56:53.000000,0.2.0,14.0,tez,,,,['pytorch'],17.0,17.0,https://pypi.org/project/tez,2021-12-28 11:56:53.000000,0.0,975.0,975.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
774,AlphaPy,ScottfreeLLC/AlphaPy,,hyperopt,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000000,2021-12-22 00:07:44.000000,2021-10-23 07:17:16.000000,144,12.0,29.0,684.0,413.0,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",3.0,17,True,2020-08-29 18:48:20.000000,2.5.0,25.0,alphapy,,,,,3.0,3.0,https://pypi.org/project/alphapy,2020-08-29 18:44:15.000000,,145.0,145.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
775,Vulkan Kompute,EthicalML/vulkan-kompute,,gpu-utilities,https://github.com/KomputeProject/kompute,https://github.com/KomputeProject/kompute,Apache-2.0,2020-07-29 05:23:33.000000,2022-01-05 07:33:33.000000,2022-01-04 23:01:52.000000,50,52.0,106.0,659.0,983.0,"General purpose GPU compute framework for cross vendor graphics cards (AMD, Qualcomm, NVIDIA & friends). Blazing fast,..",16.0,17,True,2021-09-16 04:09:57.000000,0.8.0,12.0,kp,,,,,2.0,2.0,https://pypi.org/project/kp,2021-09-15 06:20:19.000000,,81.0,87.0,,,,,,,,3.0,107.0,,,,,,,,,,KomputeProject/kompute,,,,,,,,,,
776,nboost,koursaros-ai/nboost,,nlp,https://github.com/koursaros-ai/nboost,https://github.com/koursaros-ai/nboost,Apache-2.0,2019-10-29 20:56:24.000000,2020-09-30 14:51:16.000000,2020-07-16 19:48:25.000000,65,29.0,50.0,604.0,1336.0,"NBoost is a scalable, search-api-boosting platform for deploying transformer models to improve the relevance of search..",10.0,17,False,2020-06-12 20:05:15.000000,0.3.9,26.0,nboost,,,,,3.0,3.0,https://pypi.org/project/nboost,2020-06-12 20:05:15.000000,,72.0,72.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
777,TF Compression,tensorflow/compression,,tensorflow-utils,https://github.com/tensorflow/compression,https://github.com/tensorflow/compression,Apache-2.0,2018-05-15 23:32:19.000000,2021-12-07 10:23:50.000000,2021-10-26 22:08:24.000000,200,3.0,73.0,561.0,175.0,Data compression in TensorFlow.,10.0,17,True,2021-05-14 00:38:32.000000,2.2,11.0,tensorflow-compression,,,,['tensorflow'],1.0,,https://pypi.org/project/tensorflow-compression,2021-05-14 00:25:53.000000,1.0,516.0,516.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
778,kale,kubeflow-kale/kale,,data-pipelines,https://github.com/kubeflow-kale/kale,https://github.com/kubeflow-kale/kale,Apache-2.0,2019-01-24 17:58:44.000000,2021-11-09 16:15:00.000000,2021-10-20 12:44:09.000000,89,83.0,72.0,471.0,644.0,Kubeflows superfood for Data Scientists.,10.0,17,True,2021-05-19 12:56:53.000000,0.7.0,15.0,kubeflow-kale,,,,['jupyter'],,,https://pypi.org/project/kubeflow-kale,2021-05-19 12:56:53.000000,,1020.0,1020.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
779,LOFO,aerdem4/lofo-importance,,interpretability,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000000,2021-10-04 13:21:59.000000,2021-10-04 13:20:39.000000,51,4.0,13.0,423.0,26.0,Leave One Feature Out Importance.,3.0,17,True,2021-10-04 13:21:59.000000,0.3.1,11.0,lofo-importance,,,,,6.0,6.0,https://pypi.org/project/lofo-importance,2021-10-04 13:21:59.000000,,216.0,216.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
780,atspy,firmai/atspy,,time-series-data,https://github.com/firmai/atspy,https://github.com/firmai/atspy,MIT,2020-01-28 05:00:10.000000,2021-12-18 09:26:18.000000,2021-12-18 09:26:18.000000,80,18.0,2.0,400.0,99.0,AtsPy: Automated Time Series Models in Python (by @firmai).,5.0,17,True,2020-11-12 16:10:48.000000,zen,39.0,atspy,,,,,5.0,5.0,https://pypi.org/project/atspy,2020-04-24 18:16:15.000000,,1125.0,1125.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
781,Sematch,gsi-upm/sematch,,graph,https://github.com/gsi-upm/sematch,https://github.com/gsi-upm/sematch,Apache-2.0,2012-11-30 11:11:53.000000,2020-11-05 21:20:52.000000,2019-03-27 03:17:24.000000,101,14.0,19.0,372.0,122.0,semantic similarity framework for knowledge graph.,5.0,17,False,2017-04-17 10:56:52.000000,1.0.4,5.0,sematch,,,,,33.0,30.0,https://pypi.org/project/sematch,2017-04-17 10:56:52.000000,3.0,172.0,172.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
782,interpret-text,interpretml/interpret-text,,interpretability,https://github.com/interpretml/interpret-text,https://github.com/interpretml/interpret-text,MIT,2019-09-04 16:39:48.000000,2021-12-07 15:12:02.000000,2021-12-06 17:38:41.000000,53,58.0,16.0,291.0,146.0,A library that incorporates state-of-the-art explainers for text-based machine learning models and visualizes the..,17.0,17,False,2021-12-07 15:12:02.000000,0.1.3,5.0,interpret-text,,,,['jupyter'],,,https://pypi.org/project/interpret-text,2021-12-07 01:57:31.000000,,170.0,170.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
783,Julius,adefossez/julius,,audio,https://github.com/adefossez/julius,https://github.com/adefossez/julius,MIT,2020-10-26 10:54:21.000000,2021-10-20 08:30:11.000000,2021-10-20 08:28:45.000000,12,2.0,8.0,245.0,,Fast PyTorch based DSP for audio and 1D signals.,2.0,17,False,2021-10-20 08:30:11.000000,0.2.6,10.0,julius,,,,['pytorch'],52.0,52.0,https://pypi.org/project/julius,2021-10-20 08:30:11.000000,0.0,7205.0,7205.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
784,skggm,skggm/skggm,,sklearn-utils,https://github.com/skggm/skggm,https://github.com/skggm/skggm,MIT,2016-06-11 18:35:56.000000,2021-10-01 04:11:05.000000,2020-12-24 05:43:15.000000,34,28.0,47.0,191.0,691.0,Scikit-learn compatible estimation of general graphical models.,5.0,17,False,2018-09-12 01:12:49.000000,0.2.8,6.0,skggm,,,,['sklearn'],10.0,8.0,https://pypi.org/project/skggm,2018-09-12 01:12:49.000000,2.0,43.0,43.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
785,Larq Compute Engine,larq/compute-engine,,model-serialisation,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000000,2022-01-05 12:23:48.000000,2022-01-05 12:23:47.000000,28,21.0,117.0,177.0,,Highly optimized inference engine for Binarized Neural Networks.,18.0,17,False,2021-09-08 21:44:17.000000,0.6.2,15.0,larq-compute-engine,,,,,4.0,4.0,https://pypi.org/project/larq-compute-engine,2021-09-08 21:44:17.000000,,266.0,280.0,,,,,,,,3.0,334.0,,,,,,,,,,,,,,,,,,,,
786,celer,mathurinm/celer,,sklearn-utils,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000000,2021-12-10 09:56:59.000000,2021-12-10 09:44:45.000000,23,14.0,55.0,128.0,,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",9.0,17,False,2021-10-28 09:58:28.000000,0.6.1,11.0,celer,,,,['sklearn'],10.0,10.0,https://pypi.org/project/celer,2021-10-28 09:58:28.000000,,315.0,315.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
787,featurewiz,AutoViML/featurewiz,,hyperopt,https://github.com/AutoViML/featurewiz,https://github.com/AutoViML/featurewiz,Apache-2.0,2020-11-29 16:46:16.000000,2022-01-06 03:54:01.000000,2022-01-06 03:53:15.000000,32,5.0,5.0,115.0,,Use advanced feature engineering strategies and select best features from your data set with a single line of code.,3.0,17,False,2022-01-06 03:54:01.000000,0.0.70,57.0,featurewiz,,,,,3.0,3.0,https://pypi.org/project/featurewiz,2022-01-06 03:54:01.000000,0.0,3295.0,3295.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
788,DeepMind Lab,deepmind/lab,,reinforcement-learning,https://github.com/deepmind/lab,https://github.com/deepmind/lab,GPL-2.0,2016-11-30 13:41:26.000000,2022-01-05 14:39:38.000000,2022-01-05 13:45:51.000000,1323,51.0,160.0,6610.0,493.0,A customisable 3D platform for agent-based AI research.,7.0,16,False,2020-12-07 11:26:33.000000,release-2020-12-07,8.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
789,tinygrad,geohot/tinygrad,,pytorch-utils,https://github.com/geohot/tinygrad,https://github.com/geohot/tinygrad,MIT,2020-10-18 16:23:12.000000,2022-01-06 00:36:52.000000,2021-12-30 19:13:58.000000,571,21.0,84.0,5138.0,644.0,You like pytorch? You like micrograd? You love tinygrad!.,52.0,16,True,,,,,,,,['pytorch'],1.0,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
790,GraphEmbedding,shenweichen/GraphEmbedding,,graph,https://github.com/shenweichen/GraphEmbedding,https://github.com/shenweichen/GraphEmbedding,MIT,2019-02-11 16:27:20.000000,2022-01-06 09:34:21.000000,2020-10-18 09:32:47.000000,753,39.0,14.0,2498.0,28.0,Implementation and experiments of graph embedding algorithms.,8.0,16,False,,,,,,,,['sklearn'],12.0,12.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
791,Mara Pipelines,mara/mara-pipelines,,data-pipelines,https://github.com/mara/mara-pipelines,https://github.com/mara/mara-pipelines,MIT,2018-03-31 20:37:22.000000,2021-10-27 08:01:17.000000,2021-09-18 06:45:18.000000,85,11.0,13.0,1846.0,141.0,"A lightweight opinionated ETL framework, halfway between plain scripts and Apache Airflow.",16.0,16,True,2021-01-23 22:34:03.000000,3.1.2,7.0,mara-pipelines,,,,,8.0,8.0,https://pypi.org/project/mara-pipelines,2021-01-23 22:34:03.000000,,38.0,38.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
792,BlazingSQL,BlazingDB/blazingsql,,gpu-utilities,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000000,2021-10-08 18:42:47.000000,2021-09-30 21:51:09.000000,162,129.0,586.0,1663.0,,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",47.0,16,True,2021-08-16 15:40:43.000000,21.08.00,19.0,,blazingsql/blazingsql-protocol,,,,,,,,,,33.0,https://anaconda.org/blazingsql/blazingsql-protocol,2019-11-11 19:54:17.621000,940.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
793,NeuroNER,Franck-Dernoncourt/NeuroNER,,nlp,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000000,2021-10-16 02:17:23.000000,2019-10-02 23:26:11.000000,449,82.0,67.0,1581.0,132.0,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,16,False,2019-10-02 23:30:15.000000,1.0.8,7.0,pyneuroner,,,,,,,https://pypi.org/project/pyneuroner,2019-10-02 23:30:15.000000,,122.0,122.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
794,keepsake,replicate/keepsake,,ml-experiments,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000000,2022-01-05 23:17:08.000000,2021-05-07 00:33:52.000000,59,123.0,64.0,1530.0,,Version control for machine learning.,16.0,16,True,2021-03-11 21:15:01.000000,0.4.2,7.0,keepsake,,,,,,,https://pypi.org/project/keepsake,2021-03-11 21:15:01.000000,,714.0,714.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
795,Lambda Networks,lucidrains/lambda-networks,,pytorch-utils,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30.000000,152,12.0,15.0,1498.0,,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,16,False,2020-11-18 08:19:23.000000,0.4.0,11.0,lambda-networks,,,,['pytorch'],4.0,4.0,https://pypi.org/project/lambda-networks,2020-11-18 08:19:23.000000,,36.0,36.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
796,Xcessiv,reiinakano/xcessiv,,hyperopt,https://github.com/reiinakano/xcessiv,https://github.com/reiinakano/xcessiv,Apache-2.0,2017-03-07 18:18:25.000000,2018-06-06 22:23:37.000000,2017-08-21 00:51:15.000000,109,22.0,13.0,1261.0,316.0,"A web-based application for quick, scalable, and automated hyperparameter tuning and stacked ensembling in Python.",6.0,16,False,2017-08-21 00:53:25.000000,0.5.1,34.0,xcessiv,,,,,2.0,1.0,https://pypi.org/project/xcessiv,2017-08-21 00:49:41.000000,1.0,78.0,78.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
797,Botflow,kkyon/botflow,,data-pipelines,https://github.com/kkyon/botflow,https://github.com/kkyon/botflow,BSD-3-Clause,2018-08-20 03:13:31.000000,2020-12-31 09:03:22.000000,2019-05-23 14:40:50.000000,100,2.0,2.0,1177.0,192.0,"Python Fast Dataflow programming framework for Data pipeline work( Web Crawler,Machine Learning,Quantitative..",11.0,16,False,2018-09-14 14:38:32.000000,0.2.0,5.0,botflow,,,,,1.0,1.0,https://pypi.org/project/botflow,2018-09-14 14:38:32.000000,,36.0,36.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
798,MedicalTorch,perone/medicaltorch,,medical-data,https://github.com/perone/medicaltorch,https://github.com/perone/medicaltorch,Apache-2.0,2018-02-27 02:50:07.000000,2021-12-04 23:52:48.000000,2021-04-16 18:50:54.000000,111,14.0,9.0,758.0,57.0,A medical imaging framework for Pytorch.,8.0,16,True,2018-11-24 00:33:11.000000,0.2,2.0,medicaltorch,,,,['pytorch'],11.0,11.0,https://pypi.org/project/medicaltorch,2018-11-24 00:29:36.000000,,118.0,118.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
799,Anchor,marcotcr/anchor,,interpretability,https://github.com/marcotcr/anchor,https://github.com/marcotcr/anchor,BSD-2-Clause,2018-02-02 23:38:50.000000,2021-11-17 21:38:50.000000,2021-11-17 21:38:50.000000,93,18.0,51.0,677.0,45.0,Code for High-Precision Model-Agnostic Explanations paper.,10.0,16,True,,,8.0,anchor_exp,,,,,,,https://pypi.org/project/anchor_exp,2020-06-26 20:56:50.000000,,3014.0,3014.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
800,SpeedTorch,Santosh-Gupta/SpeedTorch,,gpu-utilities,https://github.com/Santosh-Gupta/SpeedTorch,https://github.com/Santosh-Gupta/SpeedTorch,MIT,2019-09-07 18:57:52.000000,2020-02-21 23:13:29.000000,2020-02-21 23:13:28.000000,39,4.0,2.0,645.0,170.0,Library for faster pinned CPU - GPU transfer in Pytorch.,3.0,16,False,2020-01-06 05:27:17.000000,0.1.6,14.0,SpeedTorch,,,,['pytorch'],5.0,3.0,https://pypi.org/project/SpeedTorch,2020-01-06 05:27:17.000000,2.0,29.0,29.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
801,ThunderGBM,Xtra-Computing/thundergbm,,ml-frameworks,https://github.com/Xtra-Computing/thundergbm,https://github.com/Xtra-Computing/thundergbm,Apache-2.0,2016-11-11 09:58:08.000000,2021-11-23 01:55:15.000000,2021-01-05 04:22:15.000000,81,32.0,33.0,617.0,606.0,ThunderGBM: Fast GBDTs and Random Forests on GPUs.,10.0,16,True,2020-05-01 23:16:25.000000,0.3.16,24.0,thundergbm,,,,,,,https://pypi.org/project/thundergbm,2020-05-01 23:16:25.000000,,78.0,78.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
802,textflint,textflint/textflint,,adversarial,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000000,2021-12-30 09:06:33.000000,2021-10-08 13:25:47.000000,82,1.0,25.0,533.0,169.0,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,12.0,16,False,2021-08-30 06:41:29.000000,0.0.5,5.0,textflint,,,,,2.0,2.0,https://pypi.org/project/textflint,2021-08-30 06:41:29.000000,,88.0,88.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
803,Auto Tune Models,HDI-Project/ATM,,hyperopt,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58.000000,129,17.0,71.0,512.0,775.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,16,False,2019-07-30 09:28:26.000000,0.2.2,14.0,atm,,,,,9.0,9.0,https://pypi.org/project/atm,2019-07-30 09:25:11.000000,,113.0,113.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
