,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id,new_addition
847,Medical Detection Toolkit,MIC-DKFZ/medicaldetectiontoolkit,medical-data,,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,Apache-2.0,2018-10-12 12:34:57.000,2022-06-22 00:01:41.000000,2022-04-04 08:29:54,41.0,,294,52.0,15.0,42.0,85.0,1147,"The Medical Detection Toolkit contains 2D + 3D implementations of prevalent object detectors such as Mask R-CNN,..",3.0,15,True,,,,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
848,BLINK,facebookresearch/BLINK,nlp,,https://github.com/facebookresearch/BLINK,https://github.com/facebookresearch/BLINK,MIT,2019-09-25 21:27:44.000,2022-07-19 22:06:41.000000,2021-04-02 03:03:34,211.0,,174,37.0,37.0,52.0,33.0,926,Entity Linker solution.,16.0,15,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
849,madgrad,facebookresearch/madgrad,pytorch-utils,,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000,2022-03-10 20:23:05.000000,2022-03-10 20:22:58,23.0,,55,18.0,6.0,1.0,7.0,762,MADGRAD Optimization Method.,2.0,15,True,,,3.0,madgrad,,,,['pytorch'],27.0,27.0,https://pypi.org/project/madgrad,2022-03-08 18:23:32.000,,7181.0,7181.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
850,Translate,pytorch/translate,nlp,,https://github.com/pytorch/translate,https://github.com/pytorch/translate,BSD-3-Clause,2018-04-24 16:44:04.000,2022-06-10 23:07:53.000000,2022-06-10 23:04:56,813.0,1.0,196,46.0,667.0,28.0,27.0,756,Translate - a PyTorch Language Library.,87.0,15,True,,,1.0,pytorch-translate,,,,['pytorch'],,,https://pypi.org/project/pytorch-translate,2018-05-01 19:59:40.000,,6.0,6.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
851,Anchor,marcotcr/anchor,interpretability,,https://github.com/marcotcr/anchor,https://github.com/marcotcr/anchor,BSD-2-Clause,2018-02-02 23:38:50.000,2022-07-19 18:09:12.000000,2022-07-19 18:08:39,47.0,2.0,98,26.0,10.0,19.0,51.0,716,Code for High-Precision Model-Agnostic Explanations paper.,10.0,15,True,,,10.0,anchor_exp,,,,,2.0,,https://pypi.org/project/anchor_exp,2020-09-10 22:52:00.000,2.0,1027.0,1027.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
852,SpeedTorch,Santosh-Gupta/SpeedTorch,gpu-utilities,,https://github.com/Santosh-Gupta/SpeedTorch,https://github.com/Santosh-Gupta/SpeedTorch,MIT,2019-09-07 18:57:52.000,2020-02-21 23:13:29.000000,2020-02-21 23:13:28,170.0,,39,26.0,4.0,4.0,2.0,657,Library for faster pinned CPU - GPU transfer in Pytorch.,3.0,15,False,2020-01-06 05:27:17.000,0.1.6,14.0,SpeedTorch,,,,['pytorch'],6.0,4.0,https://pypi.org/project/SpeedTorch,2020-01-06 05:27:17.000,2.0,39.0,39.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
853,atspy,firmai/atspy,time-series-data,,https://github.com/firmai/atspy,https://github.com/firmai/atspy,MIT,2020-01-28 05:00:10.000,2022-06-22 01:00:06.000000,2021-12-18 09:26:18,99.0,,85,22.0,17.0,19.0,2.0,451,AtsPy: Automated Time Series Models in Python (by @firmai).,5.0,15,True,2020-11-12 16:10:48.000,zen,39.0,atspy,,,,,6.0,6.0,https://pypi.org/project/atspy,2020-04-24 18:16:15.000,,402.0,402.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
854,Pywick,achaiah/pywick,pytorch-utils,,https://github.com/achaiah/pywick,https://github.com/achaiah/pywick,MIT,2019-03-25 15:42:47.000,2022-02-04 15:57:11.000000,2021-10-22 03:09:17,149.0,,39,15.0,39.0,2.0,13.0,374,High-level batteries-included neural network training library for Pytorch.,4.0,15,True,2021-10-22 03:19:11.000,0.6.5,8.0,pywick,,,,['pytorch'],7.0,7.0,https://pypi.org/project/pywick,2021-10-22 03:19:11.000,,36.0,36.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
855,Adversary,airbnb/artificial-adversary,adversarial,,https://github.com/airbnb/artificial-adversary,https://github.com/airbnb/artificial-adversary,MIT,2018-08-08 04:42:11.000,2022-01-07 11:24:14.000000,2018-08-29 15:31:30,15.0,,51,21.0,6.0,6.0,,367,Tool to generate adversarial text examples and test machine learning models against them.,5.0,15,False,2018-08-29 15:14:41.000,1.1.1,3.0,Adversary,conda-forge/artificial-adversary,,,,8.0,7.0,https://pypi.org/project/Adversary,2018-08-29 15:14:41.000,1.0,17.0,151.0,https://anaconda.org/conda-forge/artificial-adversary,2021-04-30 19:05:10.636,3351.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
856,shap-hypetune,cerlymarco/shap-hypetune,hyperopt,,https://github.com/cerlymarco/shap-hypetune,https://github.com/cerlymarco/shap-hypetune,MIT,2021-05-16 09:30:03.000,2022-05-03 06:19:33.000000,2022-03-23 16:08:01,26.0,,50,5.0,1.0,1.0,14.0,362,A python package for simultaneous Hyperparameters Tuning and Features Selection for Gradient Boosting Models.,1.0,15,True,2022-01-16 20:44:46.000,0.2.5,8.0,shap-hypetune,,,,,6.0,6.0,https://pypi.org/project/shap-hypetune,2022-01-16 20:44:46.000,,3528.0,3528.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
857,NeuralQA,victordibia/neuralqa,nlp,,https://github.com/victordibia/neuralqa,https://github.com/victordibia/neuralqa,MIT,2020-05-19 03:55:56.000,2022-07-21 06:56:01.000000,2020-12-16 17:41:37,312.0,,30,5.0,65.0,31.0,8.0,218,NeuralQA: A Usable Library for Question Answering on Large Datasets with BERT.,3.0,15,False,,,27.0,neuralqa,,,,,4.0,4.0,https://pypi.org/project/neuralqa,2020-09-18 17:54:50.000,,75.0,75.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
858,modelkit,Cornerstone-OnDemand/modelkit,model-serialisation,,https://github.com/Cornerstone-OnDemand/modelkit,https://github.com/Cornerstone-OnDemand/modelkit,MIT,2021-05-14 12:10:51.000,2022-06-29 16:02:28.000000,2022-06-29 15:39:30,751.0,7.0,15,7.0,142.0,10.0,15.0,135,Toolkit for developing and maintaining ML models.,13.0,15,False,2022-06-29 15:44:15.000,0.0.24,24.0,modelkit,,,,,,,https://pypi.org/project/modelkit,2022-06-29 15:41:43.000,,483.0,483.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
859,Torch Points 3D,nicolas-chaulet/torch-points3d,image,,https://github.com/nicolas-chaulet/torch-points3d,https://github.com/nicolas-chaulet/torch-points3d,BSD-3-Clause,2022-01-09 14:41:37.000,2021-12-10 20:17:18.000000,2021-12-10 20:17:18,1788.0,,19,,,,,90,Pytorch framework for doing deep learning on point clouds.,29.0,15,False,2021-04-30 09:00:22.000,1.3.0,14.0,torch-points3d,,,,['pytorch'],,,https://pypi.org/project/torch-points3d,2021-04-30 09:00:22.000,,540.0,540.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
860,caliban,google/caliban,ml-experiments,,https://github.com/google/caliban,https://github.com/google/caliban,Apache-2.0,2020-06-02 18:12:50.000,2022-02-26 01:11:41.000000,2020-09-25 16:15:35,254.0,,49,20.0,80.0,15.0,13.0,432,"Research workflows made easy, locally and in the Cloud.",9.0,14,False,2020-09-12 19:41:23.000,0.4.1,10.0,caliban,,,,,,,https://pypi.org/project/caliban,2020-09-12 19:41:23.000,,49.0,49.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
861,VizSeq,facebookresearch/vizseq,nlp,,https://github.com/facebookresearch/vizseq,https://github.com/facebookresearch/vizseq,MIT,2019-08-26 13:19:38.000,2022-07-20 17:22:13.000000,2022-07-20 17:22:09,65.0,2.0,49,16.0,51.0,7.0,9.0,403,"An Analysis Toolkit for Natural Language Generation (Translation, Captioning, Summarization, etc.).",3.0,14,True,2020-08-07 01:13:52.000,0.1.15,16.0,vizseq,,,,,6.0,6.0,https://pypi.org/project/vizseq,2020-08-07 01:13:52.000,,74.0,74.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
862,OpenRec,ylongqi/openrec,recommender-systems,,https://github.com/ylongqi/openrec,https://github.com/ylongqi/openrec,Apache-2.0,2017-11-29 16:04:40.000,2022-05-26 20:16:35.000000,2020-02-19 07:57:17,213.0,,84,37.0,45.0,5.0,12.0,395,OpenRec is an open-source and modular library for neural network-inspired recommendation algorithms.,11.0,14,False,2020-02-18 06:52:11.000,0.3.0,12.0,openrec,,,,,2.0,1.0,https://pypi.org/project/openrec,2020-02-18 06:52:11.000,1.0,19.0,19.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
863,interpret-text,interpretml/interpret-text,interpretability,,https://github.com/interpretml/interpret-text,https://github.com/interpretml/interpret-text,MIT,2019-09-04 16:39:48.000,2022-07-21 00:52:17.000000,2021-12-06 17:38:41,146.0,,57,18.0,157.0,58.0,16.0,326,A library that incorporates state-of-the-art explainers for text-based machine learning models and visualizes the..,17.0,14,True,2021-12-07 15:12:02.000,0.1.3,5.0,interpret-text,,,,['jupyter'],,,https://pypi.org/project/interpret-text,2021-12-07 01:57:31.000,,69.0,69.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
864,Headliner,as-ideas/headliner,nlp,,https://github.com/as-ideas/headliner,https://github.com/as-ideas/headliner,MIT,2019-09-30 11:33:28.000,2021-03-26 07:19:57.000000,2020-02-14 09:03:27,276.0,,41,16.0,7.0,1.0,13.0,231,Easy training and deployment of seq2seq models.,2.0,14,False,2020-01-24 09:06:29.000,1.0.2,30.0,headliner,,,,,4.0,3.0,https://pypi.org/project/headliner,2020-01-24 09:06:29.000,1.0,114.0,114.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
865,HugsVision,qanastek/HugsVision,image,,https://github.com/qanastek/HugsVision,https://github.com/qanastek/HugsVision,MIT,2021-08-12 21:46:08.000,2022-05-24 07:02:25.000000,2021-12-25 03:44:33,70.0,,15,4.0,2.0,15.0,22.0,163,HugsVision is a easy to use huggingface wrapper for state-of-the-art computer vision.,2.0,14,False,2021-12-19 22:13:56.000,0.75.2,76.0,hugsvision,,,,['huggingface'],3.0,3.0,https://pypi.org/project/hugsvision,2021-12-19 22:27:31.000,,549.0,549.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
866,ipyexperiments,stas00/ipyexperiments,gpu-utilities,,https://github.com/stas00/ipyexperiments,https://github.com/stas00/ipyexperiments,Apache-2.0,2018-11-15 01:19:40.000,2021-12-07 18:50:39.000000,2021-12-07 18:50:38,203.0,,11,6.0,2.0,1.0,5.0,151,jupyter/ipython experiment containers for GPU and general RAM re-use.,3.0,14,False,2021-12-07 18:44:34.000,0.1.28,24.0,ipyexperiments,,,,['jupyter'],8.0,6.0,https://pypi.org/project/ipyexperiments,2021-12-07 18:44:34.000,2.0,134.0,134.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
867,spacy-dbpedia-spotlight,MartinoMensio/spacy-dbpedia-spotlight,nlp,,https://github.com/MartinoMensio/spacy-dbpedia-spotlight,https://github.com/MartinoMensio/spacy-dbpedia-spotlight,MIT,2020-04-29 19:35:04.000,2022-04-26 09:05:08.000000,2022-04-26 09:05:04,25.0,,8,6.0,3.0,5.0,7.0,73,A spaCy wrapper for DBpedia Spotlight.,4.0,14,False,2022-04-26 09:04:25.000,0.2.2,7.0,spacy-dbpedia-spotlight,,,,['spacy'],,,https://pypi.org/project/spacy-dbpedia-spotlight,2022-04-26 09:04:25.000,,1734.0,1734.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
868,LazyCluster,ml-tooling/lazycluster,distributed-ml,,https://github.com/ml-tooling/lazycluster,https://github.com/ml-tooling/lazycluster,Apache-2.0,2019-08-07 08:05:13.000,2022-06-22 04:08:37.000000,2021-08-19 13:59:11,444.0,,9,5.0,16.0,,,43,Distributed machine learning made simple.,2.0,14,False,2020-12-14 15:25:59.000,0.2.4,5.0,lazycluster,,,,,17.0,17.0,https://pypi.org/project/lazycluster,2020-12-14 14:49:33.000,,57.0,57.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
869,ENAS,carpedm20/ENAS-pytorch,hyperopt,,https://github.com/carpedm20/ENAS-pytorch,https://github.com/carpedm20/ENAS-pytorch,Apache-2.0,2018-02-15 04:54:37.000,2020-12-09 18:13:03.000000,2020-06-16 07:23:32,53.0,,469,113.0,11.0,37.0,7.0,2572,PyTorch implementation of Efficient Neural Architecture Search via Parameters Sharing.,6.0,13,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
870,MedicalNet,Tencent/MedicalNet,medical-data,,https://github.com/Tencent/MedicalNet,https://github.com/Tencent/MedicalNet,MIT,2019-07-17 09:53:10.000,2022-06-21 22:20:52.000000,2020-08-27 13:37:26,26.0,,369,63.0,5.0,55.0,15.0,1440,Many studies have shown that the performance on deep learning is significantly affected by volume of training data...,1.0,13,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
871,traingenerator,jrieke/traingenerator,others,,https://github.com/jrieke/traingenerator,https://github.com/jrieke/traingenerator,MIT,2020-12-03 16:47:16.000,2022-06-30 14:08:50.000000,2022-06-30 14:05:23,118.0,1.0,171,38.0,9.0,13.0,3.0,1204,A web app to generate template code for machine learning.,3.0,13,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
872,rliable,google-research/rliable,reinforcement-learning,,https://github.com/google-research/rliable,https://github.com/google-research/rliable,Apache-2.0,2021-08-20 00:41:06.000,2022-07-02 13:41:20.000000,2022-07-02 13:41:20,56.0,7.0,25,7.0,5.0,,11.0,451,"[NeurIPS21 Outstanding Paper] Library for reliable evaluation on RL and ML benchmarks, even with only a handful of..",4.0,13,True,,,,rliable`,,,,,13.0,13.0,https://pypi.org/project/rliable`,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
873,ptgnn,microsoft/ptgnn,graph,,https://github.com/microsoft/ptgnn,https://github.com/microsoft/ptgnn,MIT,2020-05-12 08:42:30.000,2022-02-01 17:31:29.000000,2022-02-01 17:31:29,99.0,,40,11.0,17.0,2.0,5.0,352,A PyTorch Graph Neural Network Library.,7.0,13,True,2021-10-21 21:43:04.000,0.10.4,18.0,ptgnn,,,,['pytorch'],1.0,1.0,https://pypi.org/project/ptgnn,2021-10-21 21:43:04.000,,37.0,37.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
874,TransferNLP,feedly/transfer-nlp,nlp,,https://github.com/feedly/transfer-nlp,https://github.com/feedly/transfer-nlp,MIT,2019-03-12 20:00:31.000,2020-05-28 19:00:02.000000,2020-05-28 17:31:53,465.0,,18,13.0,57.0,4.0,20.0,287,NLP library designed for reproducible experimentation management.,7.0,13,False,2020-05-28 19:00:02.000,0.1.6,8.0,transfer-nlp,,,,['pytorch'],,,https://pypi.org/project/transfer-nlp,2020-05-28 19:00:02.000,,102.0,102.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
875,NeuralCompression,facebookresearch/NeuralCompression,others,,https://github.com/facebookresearch/NeuralCompression,https://github.com/facebookresearch/NeuralCompression,MIT,2021-07-09 15:14:13.000,2022-06-15 17:49:41.000000,2022-06-15 17:49:41,94.0,1.0,20,15.0,122.0,18.0,44.0,264,A collection of tools for neural compression enthusiasts.,3.0,13,False,2022-01-12 14:55:21.000,0.2.1,3.0,neuralcompression,,,,,,,https://pypi.org/project/neuralcompression,2022-01-12 14:55:21.000,,37.0,37.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
876,tsaug,arundo/tsaug,time-series-data,,https://github.com/arundo/tsaug,https://github.com/arundo/tsaug,Apache-2.0,2019-09-27 00:38:05.000,2020-04-17 02:55:58.000000,2020-04-17 02:46:38,10.0,,30,10.0,7.0,8.0,3.0,252,A Python package for time series augmentation.,4.0,13,False,2020-04-17 02:50:25.000,0.2.1,4.0,tsaug,,,,,,,https://pypi.org/project/tsaug,2020-04-17 02:50:25.000,,649.0,649.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
877,TorchDrift,torchdrift/torchdrift,pytorch-utils,,https://github.com/TorchDrift/TorchDrift,https://github.com/TorchDrift/TorchDrift,Apache-2.0,2021-02-10 09:27:48.000,2022-07-11 13:46:09.000000,2022-06-09 19:29:47,34.0,1.0,11,11.0,6.0,5.0,5.0,238,Drift Detection for your PyTorch Models.,2.0,13,False,2021-03-08 12:21:48.000,0.1.0,3.0,torchdrift,,,,['pytorch'],18.0,18.0,https://pypi.org/project/torchdrift,2021-03-08 12:51:05.000,,57.0,57.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
878,backprop,backprop-ai/backprop,model-serialisation,,https://github.com/backprop-ai/backprop,https://github.com/backprop-ai/backprop,Apache-2.0,2020-10-30 15:25:14.000,2021-05-03 09:15:25.000000,2021-05-03 09:15:21,219.0,,12,15.0,14.0,5.0,4.0,231,"Backprop makes it simple to use, finetune, and deploy state-of-the-art ML models.",8.0,13,False,2021-04-20 13:53:12.000,0.1.2,14.0,backprop,,,,,,,https://pypi.org/project/backprop,2021-04-20 13:53:12.000,,92.0,92.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
879,ONNX-T5,abelriboulot/onnxt5,nlp,,https://github.com/abelriboulot/onnxt5,https://github.com/abelriboulot/onnxt5,Apache-2.0,2020-08-01 09:38:35.000,2021-01-28 09:26:15.000000,2021-01-28 09:24:52,74.0,,23,6.0,4.0,7.0,8.0,204,"Summarization, translation, sentiment-analysis, text-generation and more at blazing speed using a T5 version..",3.0,13,False,2021-01-28 09:26:15.000,0.1.8,11.0,onnxt5,,,,,1.0,1.0,https://pypi.org/project/onnxt5,2021-01-28 09:26:15.000,,40.0,40.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
880,Auptimizer,LGE-ARC-AdvancedAI/auptimizer,hyperopt,,https://github.com/LGE-ARC-AdvancedAI/auptimizer,https://github.com/LGE-ARC-AdvancedAI/auptimizer,GPL-3.0,2019-09-12 01:08:37.000,2022-07-20 12:30:28.000000,2021-03-03 01:30:06,79.0,,22,21.0,35.0,1.0,5.0,187,An automatic ML model optimization tool.,11.0,13,False,2021-03-03 02:00:23.000,2.0,7.0,auptimizer,,,,,,,https://pypi.org/project/auptimizer,2021-03-02 02:40:32.000,,29.0,29.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
881,textvec,textvec/textvec,nlp,,https://github.com/textvec/textvec,https://github.com/textvec/textvec,MIT,2018-04-12 14:03:53.000,2022-07-05 09:43:14.000000,2022-07-05 09:43:05,72.0,2.0,23,8.0,15.0,3.0,6.0,185,Text vectorization tool to outperform TFIDF for classification tasks.,10.0,13,False,2019-09-12 07:41:04.000,2.0,4.0,textvec,,,,['sklearn'],4.0,4.0,https://pypi.org/project/textvec,2020-12-03 14:17:09.000,,33.0,33.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
882,ModelChimp,ModelChimp/modelchimp,ml-experiments,,https://github.com/ModelChimp/modelchimp,https://github.com/ModelChimp/modelchimp,BSD-2-Clause,2018-11-05 08:39:03.000,2022-08-17 23:08:03.000000,2021-08-01 07:11:57,363.0,,12,3.0,1004.0,4.0,10.0,124,Experiment tracking for machine and deep learning projects.,3.0,13,False,2019-04-09 10:43:15.000,0.4.0,37.0,modelchimp,,modelchimp/modelchimp-server,,,,,https://pypi.org/project/modelchimp,2019-04-09 10:41:20.000,,77.0,91.0,,,,https://hub.docker.com/r/modelchimp/modelchimp-server,2019-04-09 10:15:09.532793,,657.0,3.0,,,,,,,,,,,,,,,,,,,,,
883,DeepNeuro,QTIM-Lab/DeepNeuro,medical-data,,https://github.com/QTIM-Lab/DeepNeuro,https://github.com/QTIM-Lab/DeepNeuro,MIT,2017-06-01 19:36:34.000,2020-06-24 13:00:15.000000,2020-06-24 13:00:14,285.0,,34,15.0,18.0,27.0,16.0,111,A deep learning python package for neuroimaging data. Made by:.,6.0,13,False,2019-06-10 21:04:04.000,0.2.3,6.0,deepneuro,,,,,1.0,1.0,https://pypi.org/project/deepneuro,2019-06-10 21:04:04.000,,29.0,29.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
884,contextual-ai,SAP/contextual-ai,interpretability,,https://github.com/SAP/contextual-ai,https://github.com/SAP/contextual-ai,Apache-2.0,2020-05-12 07:15:56.000,2022-06-22 02:09:01.000000,2021-11-11 10:53:33,630.0,,10,11.0,22.0,4.0,11.0,81,"Contextual AI adds explainability to different stages of machine learning pipelines - data, training, and inference -..",12.0,13,False,2021-01-25 04:56:57.000,0.0.2,2.0,contextual-ai,,,,,,,https://pypi.org/project/contextual-ai,2021-01-25 04:56:57.000,,76.0,76.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
885,surpriver,tradytics/surpriver,financial-data,,https://github.com/tradytics/surpriver,https://github.com/tradytics/surpriver,GPL-3.0,2020-08-30 07:56:22.000,2021-08-13 08:02:31.000000,2020-09-21 04:32:05,64.0,,275,85.0,11.0,10.0,6.0,1487,Find big moving stocks before they move using machine learning and anomaly detection.,6.0,12,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
886,GraphVite,DeepGraphLearning/graphvite,graph,,https://github.com/DeepGraphLearning/graphvite,https://github.com/DeepGraphLearning/graphvite,Apache-2.0,2019-07-16 15:48:20.000,2021-01-14 02:19:03.000000,2021-01-14 02:18:46,15.0,,137,30.0,,43.0,58.0,1071,GraphVite: A General and High-performance Graph Embedding System.,1.0,12,False,,,4.0,,milagraph/graphvite,,,,,,,,,,122.0,https://anaconda.org/milagraph/graphvite,2020-03-19 18:21:30.972,4401.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
887,Maze,enlite-ai/maze,reinforcement-learning,,https://github.com/enlite-ai/maze,https://github.com/enlite-ai/maze,Custom,2021-02-11 08:26:37.000,2022-08-05 01:27:08.000000,2021-12-13 15:30:15,947.0,,6,7.0,24.0,1.0,2.0,213,Maze Applied Reinforcement Learning Framework.,3.0,12,False,2021-12-13 16:04:42.000,0.1.8,20.0,maze-rl,,enliteai/maze,,['pytorch'],1.0,1.0,https://pypi.org/project/maze-rl,2021-12-13 16:04:42.000,,67.0,80.0,,,,https://hub.docker.com/r/enliteai/maze,2021-06-24 21:00:27.801118,,236.0,3.0,,,,,,,,,,,,,,,,,,,,,
888,Hypermax,electricbrainio/hypermax,hyperopt,,https://github.com/electricbrainio/hypermax,https://github.com/electricbrainio/hypermax,BSD-3-Clause,2018-07-27 18:43:01.000,2020-08-02 18:08:50.000000,2020-08-02 18:08:46,207.0,,13,13.0,5.0,3.0,2.0,103,"Better, faster hyper-parameter optimization.",9.0,12,False,2019-10-23 15:40:12.000,0.5.1,11.0,hypermax,,,,,4.0,4.0,https://pypi.org/project/hypermax,2019-10-23 15:40:12.000,,39.0,39.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
889,nylon,Palashio/nylon,others,,https://github.com/Palashio/nylon,https://github.com/Palashio/nylon,MIT,2021-06-04 17:33:49.000,2021-07-29 20:34:04.000000,2021-07-23 19:37:10,185.0,,8,6.0,4.0,14.0,18.0,78,"An intelligent, flexible grammar of machine learning.",3.0,12,False,2021-06-25 14:27:32.000,0.0.7,8.0,nylon-ai,,,,,,,https://pypi.org/project/nylon-ai,2021-06-25 14:27:32.000,,28.0,28.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
890,nptsne,biovault/nptsne,data-viz,,https://github.com/biovault/nptsne,https://github.com/biovault/nptsne,Apache-2.0,2019-06-28 08:40:25.000,2022-03-16 13:45:37.000000,2021-02-03 08:52:27,857.0,,2,3.0,1.0,7.0,6.0,29,nptsne is a numpy compatible python binary package that offers a number of APIs for fast tSNE calculation.,3.0,12,False,2021-12-23 15:53:08.000,1.2.0,3.0,nptsne,,,,,4.0,4.0,https://pypi.org/project/nptsne,2021-12-23 15:53:08.000,,66.0,66.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
891,model_search,google/model_search,hyperopt,,https://github.com/google/model_search,https://github.com/google/model_search,Apache-2.0,2021-01-19 18:26:34.000,2022-02-09 22:20:12.000000,2022-02-09 22:20:11,9.0,,357,96.0,13.0,35.0,15.0,3213,AutoML algorithms for model architecture search at scale.,1.0,11,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
892,Devol,joeddav/devol,hyperopt,,https://github.com/joeddav/devol,https://github.com/joeddav/devol,MIT,2017-02-10 03:07:54.000,2020-07-05 21:56:59.000000,2020-07-05 21:56:58,116.0,,110,45.0,12.0,7.0,20.0,941,Genetic neural architecture search with Keras.,18.0,11,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
893,PySparNN,facebookresearch/pysparnn,nn-search,,https://github.com/facebookresearch/pysparnn,https://github.com/facebookresearch/pysparnn,BSD-3-Clause,2016-03-28 20:43:42.000,2020-10-02 06:01:01.000000,2018-01-31 16:50:23,147.0,,142,40.0,7.0,15.0,14.0,901,Approximate Nearest Neighbor Search for Sparse Data in Python!.,5.0,11,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
894,deltapy,firmai/deltapy,tabular,,https://github.com/firmai/deltapy,https://github.com/firmai/deltapy,MIT,2020-04-08 05:27:53.000,2022-03-01 16:13:48.000000,2022-03-01 16:13:48,42.0,,44,15.0,2.0,2.0,1.0,451,DeltaPy - Tabular Data Augmentation (by @firmai).,4.0,11,True,2020-11-12 16:13:21.000,zen,11.0,deltapy,,,,,2.0,2.0,https://pypi.org/project/deltapy,2020-04-09 01:48:32.000,,79.0,79.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
