,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,trending,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
677,anaGo,Hironsan/anago,nlp,,https://github.com/Hironsan/anago,https://github.com/Hironsan/anago,MIT,2017-06-26 21:28:36.000,2022-12-07 23:44:31.000000,2021-04-01 12:34:50,298.0,,358.0,62.0,47.0,37.0,72.0,1474.0,"Bidirectional LSTM-CRF and ELMo for Named-Entity Recognition, Part-of-Speech Tagging and so on.",11.0,21,False,2018-06-03 13:51:56.000,1.0.0,5.0,anago,,,,['tensorflow'],32.0,32.0,https://pypi.org/project/anago,345.0,345.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
678,MLBox,AxeldeRomblay/MLBox,hyperopt,,https://github.com/AxeldeRomblay/MLBox,https://github.com/AxeldeRomblay/MLBox,BSD-1-Clause,2017-06-01 16:59:24.000,2023-08-06 18:20:04.000000,2020-08-25 09:26:27,1121.0,,271.0,66.0,51.0,23.0,75.0,1469.0,MLBox is a powerful Automated Machine Learning python library.,9.0,21,False,2020-08-25 09:32:37.000,0.8.5,21.0,mlbox,,,,,35.0,35.0,https://pypi.org/project/mlbox,395.0,395.0,,,,,,,,3.0,,2020-08-25 09:32:37.000,,,,,,,,,,,,,,,,,,,
679,FinQuant,fmilthaler/FinQuant,financial-data,,https://github.com/fmilthaler/FinQuant,https://github.com/fmilthaler/FinQuant,MIT,2019-01-20 15:07:19.000,2023-11-04 08:38:31.000000,2023-09-03 19:16:54,508.0,,171.0,32.0,86.0,15.0,32.0,1232.0,"A program for financial portfolio management, analysis and optimisation.",7.0,21,True,,,14.0,FinQuant,,,,,88.0,88.0,https://pypi.org/project/FinQuant,499.0,499.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
680,fastFM,ibayer/fastFM,recommender-systems,,https://github.com/ibayer/fastFM,https://github.com/ibayer/fastFM,BSD-3-Clause,2014-10-27 12:25:51.000,2022-07-17 13:12:39.000000,2021-03-24 12:22:31,297.0,,208.0,28.0,61.0,54.0,60.0,1059.0,fastFM: A Library for Factorization Machines.,20.0,21,False,2017-11-23 06:59:56.000,0.2.11,10.0,fastfm,,,,,130.0,120.0,https://pypi.org/project/fastfm,697.0,702.0,,,,,,,,3.0,598.0,2017-11-23 06:59:56.000,10.0,,,,,,,,,,,,,,,,,,
681,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2023-10-20 17:48:54.000000,2023-10-20 17:48:54,207.0,,251.0,48.0,46.0,26.0,127.0,1049.0,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,28.0,21,True,2020-10-12 06:56:40.000,0.7.6,21.0,aocr,,,,['tensorflow'],28.0,28.0,https://pypi.org/project/aocr,216.0,216.0,,,,,,,,3.0,,2019-04-19 05:28:27.000,,,,,,,,,,,,,,,,,,,
682,SMAC3,automl/SMAC3,hyperopt,,https://github.com/automl/SMAC3,https://github.com/automl/SMAC3,,2016-08-17 10:58:05.000,2024-03-12 10:20:37.000000,2024-02-13 12:59:29,2071.0,1.0,208.0,41.0,588.0,78.0,432.0,980.0,SMAC3: A Versatile Bayesian Optimization Package for Hyperparameter Optimization.,41.0,21,False,2023-08-01 13:38:54.000,2.0.2,42.0,smac,conda-forge/smac,,,,,,https://pypi.org/project/smac,55237.0,55753.0,https://anaconda.org/conda-forge/smac,2023-08-11 21:35:06.370,18580.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
683,icevision,airctic/icevision,image,,https://github.com/airctic/icevision,https://github.com/airctic/icevision,Apache-2.0,2020-05-04 01:57:02.000,2023-10-07 18:05:54.000000,2022-12-07 13:45:45,1234.0,,135.0,25.0,594.0,63.0,511.0,838.0,"An Agnostic Computer Vision Framework - Pluggable to any Training Library: Fastai, Pytorch-Lightning with more to come.",41.0,21,False,2022-02-10 15:53:08.000,0.12.0,41.0,icevision,,,,,,,https://pypi.org/project/icevision,3474.0,3474.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
684,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000,2022-06-06 22:38:33.000000,2022-06-06 22:38:33,57.0,,76.0,6.0,5.0,4.0,23.0,821.0,scikit-learn cross validators for iterative stratification of multilabel data.,7.0,21,False,2021-10-03 18:49:49.000,0.1.7,6.0,iterative-stratification,,,,['sklearn'],428.0,415.0,https://pypi.org/project/iterative-stratification,24407.0,24407.0,,,,,,,,3.0,,2021-10-03 18:49:49.000,13.0,,,,,,,,,,,,,,,,,,
685,deeplift,kundajelab/deeplift,interpretability,,https://github.com/kundajelab/deeplift,https://github.com/kundajelab/deeplift,MIT,2016-06-01 02:18:06.000,2022-04-28 10:04:52.000000,2021-11-11 17:50:26,553.0,,160.0,38.0,46.0,43.0,49.0,790.0,Public facing deeplift repo.,11.0,21,False,2018-07-13 21:11:52.000,0.6.6,21.0,deeplift,,,,,99.0,90.0,https://pypi.org/project/deeplift,384.0,384.0,,,,,,,,3.0,,2020-11-11 09:32:57.000,9.0,,,,,,,,,,,,,,,,,,
686,NearPy,pixelogik/NearPy,nn-search,,https://github.com/pixelogik/NearPy,https://github.com/pixelogik/NearPy,MIT,2013-04-25 09:10:26.000,2023-02-23 15:20:18.000000,2023-01-22 20:07:16,161.0,,147.0,36.0,33.0,25.0,39.0,754.0,"Python framework for fast (approximated) nearest neighbour search in large, high-dimensional data sets using different..",20.0,21,False,2016-09-27 13:04:44.000,1.0.0,8.0,NearPy,,,,,120.0,104.0,https://pypi.org/project/NearPy,1250.0,1250.0,,,,,,,,3.0,,2016-09-27 13:03:12.000,16.0,,,,,,,,,,,,,,,,,,
687,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2024-03-05 13:03:08.000000,2024-03-05 13:03:07,598.0,4.0,129.0,16.0,57.0,32.0,123.0,752.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,34.0,21,True,2023-10-12 06:54:28.000,1.6.3,32.0,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],,,https://pypi.org/project/torch-cluster,13982.0,15969.0,https://anaconda.org/conda-forge/pytorch_cluster,2023-12-29 00:14:59.843,91403.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
688,TreeInterpreter,andosa/treeinterpreter,interpretability,,https://github.com/andosa/treeinterpreter,https://github.com/andosa/treeinterpreter,BSD-3-Clause,2015-08-02 20:26:21.000,2023-07-18 10:50:27.000000,2021-02-28 18:33:06,37.0,,144.0,25.0,19.0,26.0,5.0,735.0,Package for interpreting scikit-learns decision tree and random forest predictions.,11.0,21,False,2021-01-10 20:12:39.000,0.2.3,5.0,treeinterpreter,conda-forge/treeinterpreter,,,['sklearn'],623.0,609.0,https://pypi.org/project/treeinterpreter,49882.0,50042.0,https://anaconda.org/conda-forge/treeinterpreter,2023-06-16 19:22:55.011,6572.0,,,,,3.0,,2021-01-10 20:12:39.000,14.0,,,,,,,,,,,,,,,,,,
689,pivottablejs,nicolaskruchten/jupyter_pivottablejs,data-viz,,https://github.com/nicolaskruchten/jupyter_pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,,2015-09-09 13:39:18.000,2024-03-15 12:50:01.000000,2018-12-04 14:43:25,32.0,,82.0,21.0,9.0,23.0,41.0,645.0,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",3.0,21,False,2018-01-15 18:11:51.000,0.9.0,8.0,pivottablejs,anaconda/pivottablejs,,,['jupyter'],414.0,414.0,https://pypi.org/project/pivottablejs,30082.0,30111.0,https://anaconda.org/anaconda/pivottablejs,2023-12-06 04:45:55.894,2894.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
690,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000000,2023-01-14 04:46:24,210.0,,106.0,30.0,1.0,13.0,3.0,634.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,21,False,2022-04-02 16:20:07.000,0.1.3,13.0,combo,,,,"['sklearn', 'xgboost']",619.0,611.0,https://pypi.org/project/combo,19602.0,19602.0,,,,,,,,3.0,,2022-04-02 16:20:07.000,8.0,,,,,,,,,,,,,,,,,,
691,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2022-12-26 20:24:35.000000,2019-10-21 07:52:07,46.0,,53.0,30.0,12.0,11.0,15.0,632.0,Log TensorBoard events without touching TensorFlow.,5.0,21,False,2018-02-08 07:28:51.000,0.1.0,5.0,tensorboard_logger,,,,,235.0,181.0,https://pypi.org/project/tensorboard_logger,10374.0,10374.0,,,,,,,,3.0,,2018-02-08 07:28:51.000,54.0,,,,,,,,,,,,,,,,,,
692,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2023-05-01 22:43:43.000000,2022-08-16 17:43:49,1877.0,,57.0,19.0,216.0,49.0,302.0,596.0,The worlds cleanest AutoML library - Do hyperparameter tuning with the right pipeline abstractions to write clean deep..,9.0,21,False,2022-08-16 19:54:29.000,0.8.1,27.0,neuraxle,,,,,61.0,60.0,https://pypi.org/project/neuraxle,220.0,220.0,,,,,,,,3.0,,2022-08-16 19:50:37.507,1.0,,,,,,,,,,,,,,,,,,
693,seglearn,dmbee/seglearn,time-series-data,,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000,2022-08-27 09:01:18.000000,2022-08-27 09:00:35,283.0,,64.0,29.0,31.0,5.0,24.0,561.0,Python module for machine learning time series:.,14.0,21,False,2022-08-27 09:04:02.113,1.2.5,24.0,seglearn,,,,,49.0,47.0,https://pypi.org/project/seglearn,1735.0,1735.0,,,,,,,,3.0,,2021-03-13 16:18:30.000,2.0,,,,,,,,,,,,,,,,,,
694,apricot,jmschrei/apricot,others,,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000,2023-11-17 16:30:15.000000,2021-11-18 21:06:54,172.0,,46.0,10.0,9.0,11.0,21.0,486.0,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,4.0,21,False,2023-11-17 16:33:58.000,0.6.1,14.0,apricot-select,,,,,106.0,98.0,https://pypi.org/project/apricot-select,5260.0,5260.0,,,,,,,,3.0,27.0,2021-02-18 06:55:02.000,8.0,,,,,,,,,,,,,,,,,,
695,Hyperactive,SimonBlanke/Hyperactive,hyperopt,,https://github.com/SimonBlanke/Hyperactive,https://github.com/SimonBlanke/Hyperactive,MIT,2018-11-01 08:53:30.000,2023-12-15 16:29:56.000000,2023-12-15 16:28:41,2274.0,,41.0,12.0,11.0,9.0,52.0,486.0,An optimization and data collection toolbox for convenient and fast prototyping of computationally expensive models.,7.0,21,True,2023-11-01 10:40:28.000,4.6.0,75.0,hyperactive,,,,,32.0,27.0,https://pypi.org/project/hyperactive,2723.0,2725.0,,,,,,,,3.0,132.0,2023-10-24 14:03:36.000,5.0,,,,,,,,,,,,,,,,,,
696,Quantus,understandable-machine-intelligence-lab/quantus,interpretability,,https://github.com/understandable-machine-intelligence-lab/Quantus,https://github.com/understandable-machine-intelligence-lab/Quantus,,2021-03-18 15:04:58.000,2024-03-20 21:27:34.000000,2024-03-19 09:54:45,1739.0,50.0,68.0,7.0,213.0,48.0,80.0,484.0,Quantus is an eXplainable AI toolkit for responsible evaluation of neural network explanations.,20.0,21,False,2023-12-05 11:42:07.000,0.5.3,25.0,quantus,,,,,23.0,23.0,https://pypi.org/project/quantus,884.0,890.0,,,,,,,,3.0,150.0,,,,,,,,,,,,,,,,,,,,
697,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2024-02-04 00:13:12.000000,2023-07-18 10:24:07,542.0,,35.0,14.0,223.0,15.0,40.0,482.0,Monitor the stability of a Pandas or Spark dataframe.,17.0,21,True,2023-07-18 10:32:00.587,1.4.6,36.0,popmon,,,,"['pandas', 'spark']",22.0,20.0,https://pypi.org/project/popmon,14207.0,14210.0,,,,,,,,3.0,145.0,2023-07-18 10:32:00.587,2.0,,,,,,,,,,,,,,,,,,
698,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2024-02-24 12:21:01.000000,2023-08-12 16:28:59,266.0,,106.0,20.0,57.0,26.0,21.0,477.0,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,7.0,21,True,2023-04-30 02:25:49.592,0.4.4,8.0,rrcf,,,,,68.0,60.0,https://pypi.org/project/rrcf,2214.0,2214.0,,,,,,,,3.0,,2023-04-30 02:25:49.592,8.0,,,,,,,,,,,,,,,,,,
699,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2024-02-27 08:23:20.000000,2023-06-18 21:56:30,277.0,,80.0,14.0,127.0,17.0,136.0,468.0,A Python library for dynamic classifier and ensemble selection.,17.0,21,True,2021-02-08 06:29:25.000,0.3.5,4.0,deslib,,,,['sklearn'],47.0,45.0,https://pypi.org/project/deslib,1636.0,1636.0,,,,,,,,3.0,,2021-02-08 06:29:25.000,2.0,,,,,,,,,,,,,,,,,,
700,optunity,claesenm/optunity,hyperopt,,https://github.com/claesenm/optunity,https://github.com/claesenm/optunity,BSD-3-Clause,2014-05-28 17:29:11.000,2023-11-25 01:31:29.000000,2020-05-11 14:32:38,782.0,,78.0,24.0,12.0,48.0,49.0,415.0,optimization routines for hyperparameter tuning.,9.0,21,False,2015-09-30 05:02:00.000,1.1.1,6.0,optunity,,,,,128.0,114.0,https://pypi.org/project/optunity,4226.0,4226.0,,,,,,,,3.0,91.0,2015-09-30 05:02:00.000,14.0,,,,,,,,,,,,,,,,,,
701,carefree-learn,carefree0910/carefree-learn,tabular,,https://github.com/carefree0910/carefree-learn,https://github.com/carefree0910/carefree-learn,MIT,2020-06-17 17:44:17.000,2024-03-18 12:01:04.000000,2024-03-18 12:01:00,5152.0,46.0,38.0,13.0,1.0,2.0,80.0,401.0,Deep Learning PyTorch.,1.0,21,True,2024-01-09 05:17:07.000,0.5.0,103.0,carefree-learn,,,,['pytorch'],5.0,5.0,https://pypi.org/project/carefree-learn,310.0,310.0,,,,,,,,3.0,,2024-01-09 05:17:07.000,,,,,,,,,,,,,,,,,,,
702,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2023-09-06 17:29:29.000000,2023-09-06 17:29:29,2412.0,,52.0,24.0,231.0,57.0,195.0,380.0,Studio: Simplify and expedite model building process.,24.0,21,True,2021-09-14 22:55:51.000,0.0.49,208.0,studioml,,,,,5.0,5.0,https://pypi.org/project/studioml,1011.0,1011.0,,,,,,,,3.0,,2021-09-14 22:55:51.000,,,,,,,,,,,,,,,,,,,
703,vega,vega/ipyvega,data-viz,,https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2024-03-01 01:43:30.000000,2024-02-01 02:10:41,658.0,6.0,60.0,30.0,447.0,11.0,91.0,369.0,IPython/Jupyter notebook module for Vega and Vega-Lite.,15.0,21,True,2023-07-18 13:09:18.000,4.0.0,28.0,vega,conda-forge/vega,,,['jupyter'],4.0,4.0,https://pypi.org/project/vega,19419.0,25622.0,https://anaconda.org/conda-forge/vega,2023-06-16 13:18:03.216,576915.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
704,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,49.0,11.0,37.0,29.0,37.0,345.0,Data imputations library to preprocess datasets with missing data.,11.0,21,False,2019-04-29 02:33:05.659,0.0.8,8.0,impyute,,,,,226.0,219.0,https://pypi.org/project/impyute,2895.0,2895.0,,,,,,,,3.0,,2017-05-31 08:31:47.000,7.0,,,,,,,,,,,,,,,,,,
705,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/google-deepmind/launchpad,https://github.com/google-deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2023-08-22 08:22:46.000000,2023-08-22 08:22:26,367.0,,33.0,18.0,6.0,18.0,21.0,305.0,Launchpad is a library that simplifies writing distributed programs and seamlessly launching them on a range of..,28.0,21,True,2022-04-28 06:23:38.000,0.5.2,9.0,dm-launchpad,,,,['tensorflow'],91.0,90.0,https://pypi.org/project/dm-launchpad,2482.0,2482.0,,,,,,,,3.0,,2022-04-28 06:23:38.000,1.0,google-deepmind/launchpad,,,,,,,,,,,,,,,,,
706,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2024-03-08 20:29:51.000000,2023-02-07 20:17:52,60.0,,56.0,26.0,42.0,8.0,10.0,287.0,Distributed scikit-learn meta-estimators in PySpark.,8.0,21,False,2020-05-14 22:20:14.000,0.1.9,12.0,sk-dist,,,,"['sklearn', 'spark']",18.0,16.0,https://pypi.org/project/sk-dist,341878.0,341878.0,,,,,,,,3.0,,2020-05-14 22:20:14.000,2.0,,,,,,,,,,,,,,,,,,
707,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/vega/vegafusion,https://github.com/vega/vegafusion,BSD-3-Clause,2021-10-01 09:19:27.000,2024-03-12 14:08:22.000000,2024-03-12 14:08:21,647.0,19.0,10.0,23.0,335.0,43.0,79.0,280.0,Serverside scaling for Vega and Altair visualizations.,3.0,21,False,2024-02-26 13:16:08.000,1.6.5,71.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,,3.0,,https://pypi.org/project/vegafusion-jupyter,2398.0,6873.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2024-02-26 18:04:51.566,98201.0,,,,,3.0,5066.0,2024-02-26 12:44:45.000,1.0,vega/vegafusion,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,2024-02-26 12:50:57.225,2.0,190.0,,,,,,,,,,,,
708,Orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,,2017-09-07 06:05:21.000,2023-12-11 19:25:59.000000,2023-11-17 21:43:05,4051.0,,49.0,14.0,712.0,193.0,204.0,278.0,Asynchronous Distributed Hyperparameter Optimization.,32.0,21,False,2023-03-02 21:02:52.000,0.2.7,26.0,orion,,,,,100.0,100.0,https://pypi.org/project/orion,1100.0,1100.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
709,somoclu,peterwittek/somoclu,distributed-ml,,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000,2024-01-18 11:58:52.000000,2024-01-18 11:58:51,626.0,5.0,68.0,28.0,31.0,30.0,113.0,259.0,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",20.0,21,False,2023-02-18 02:51:08.166,1.7.6,18.0,somoclu,conda-forge/somoclu,,,,12.0,,https://pypi.org/project/somoclu,1409.0,3472.0,https://anaconda.org/conda-forge/somoclu,2023-10-13 23:30:32.439,83932.0,,,,,3.0,1861.0,2023-02-18 02:51:08.166,12.0,,,,,,,,,,,,,,,,,,
710,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2024-03-12 15:58:25.000000,2024-03-12 15:58:25,48.0,1.0,2195.0,148.0,89.0,240.0,286.0,12668.0,End-to-End Object Detection with Transformers.,27.0,20,True,2020-06-29 16:41:01.000,0.2,1.0,,,,,['pytorch'],21.0,21.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
711,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2023-12-22 07:27:57.000000,2023-10-19 02:11:57,190.0,,1102.0,97.0,48.0,373.0,282.0,6201.0,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,31.0,20,True,,,,pyslowfast,,,,['pytorch'],15.0,15.0,https://pypi.org/project/pyslowfast,19.0,19.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
712,graph-nets,deepmind/graph_nets,graph,,https://github.com/google-deepmind/graph_nets,https://github.com/google-deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2022-12-12 11:28:07.000000,2022-12-12 11:28:07,48.0,,770.0,224.0,25.0,8.0,122.0,5322.0,Build Graph Nets in Tensorflow.,11.0,20,False,,,,graph-nets,,,,['tensorflow'],20.0,20.0,https://pypi.org/project/graph-nets,1129.0,1129.0,,,,,,,,3.0,,,,google-deepmind/graph_nets,,,,,,,,,,,,,,,,,
713,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2023-10-03 18:02:27.000000,2022-02-10 07:36:23,432.0,,475.0,87.0,180.0,108.0,161.0,3559.0,A high performance and generic framework for distributed DNN training.,21.0,20,False,2020-08-27 15:42:13.000,0.2.4,8.0,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,43.0,66.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1326.0,3.0,,2021-08-02 17:37:42.000,,,,,,,,,,,,,,,,,,,
714,TensorWatch,microsoft/tensorwatch,ml-experiments,,https://github.com/microsoft/tensorwatch,https://github.com/microsoft/tensorwatch,MIT,2019-05-15 08:29:34.000,2023-08-30 07:47:40.000000,2023-08-30 07:47:36,119.0,,357.0,97.0,16.0,53.0,17.0,3361.0,"Debugging, monitoring and visualization for Python Machine Learning and Data Science.",15.0,20,True,2020-03-04 07:26:22.000,0.9.1,14.0,tensorwatch,,,,,147.0,140.0,https://pypi.org/project/tensorwatch,740.0,740.0,,,,,,,,3.0,,2020-03-04 07:26:22.000,7.0,,,,,,,,,,,,,,,,,,
715,igel,nidhaloff/igel,hyperopt,,https://github.com/nidhaloff/igel,https://github.com/nidhaloff/igel,MIT,2020-08-27 20:54:59.000,2023-04-08 21:24:52.000000,2023-04-08 21:24:51,429.0,,168.0,65.0,54.0,6.0,44.0,3081.0,"a delightful machine learning tool that allows you to train, test, and use models without writing code.",20.0,20,True,2021-11-19 16:51:47.000,1.0.0,34.0,igel,,,,,4.0,4.0,https://pypi.org/project/igel,195.0,195.0,,,,,,,,3.0,40.0,2021-11-19 16:45:29.543,,,,,,,,,,,,,,,,,,,
716,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,Apache-2.0,2019-12-06 08:25:24.000,2023-05-16 10:47:48.000000,2023-05-10 04:35:39,269.0,,316.0,60.0,242.0,173.0,110.0,3059.0,LightSeq: A High Performance Library for Sequence Processing and Generation.,20.0,20,True,2022-11-03 06:46:55.989,3.0.1,22.0,lightseq,,,,,2.0,,https://pypi.org/project/lightseq,6438.0,6451.0,,,,,,,,3.0,673.0,2022-11-03 06:46:55.989,2.0,,,,,,,,,,,,,,,,,,
717,pytorchviz,szagoruyko/pytorchviz,pytorch-utils,,https://github.com/szagoruyko/pytorchviz,https://github.com/szagoruyko/pytorchviz,MIT,2018-01-30 15:37:55.000,2024-02-27 15:19:24.000000,2021-06-15 18:41:51,22.0,,264.0,32.0,21.0,27.0,37.0,2983.0,A small package to create visualizations of PyTorch execution graphs.,6.0,20,False,,,,,,,,,1692.0,1692.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
718,image-match,ProvenanceLabs/image-match,image,,https://github.com/rhsimplex/image-match,https://github.com/rhsimplex/image-match,Apache-2.0,2016-03-08 18:16:45.000,2022-12-06 11:29:04.000000,2022-12-06 11:29:04,406.0,,398.0,102.0,54.0,64.0,48.0,2914.0,Quickly search over billions of images.,19.0,20,False,2017-02-13 14:54:48.000,1.1.2,10.0,image_match,,,,,4.0,,https://pypi.org/project/image_match,824.0,824.0,,,,,,,,3.0,,2017-02-13 14:54:48.000,4.0,rhsimplex/image-match,,,,,,,,,,,,,,,,,
719,StreamAlert,airbnb/streamalert,others,,https://github.com/airbnb/streamalert,https://github.com/airbnb/streamalert,Apache-2.0,2017-01-22 01:10:56.000,2023-10-23 17:15:34.000000,2022-07-20 20:54:36,1904.0,,332.0,102.0,1000.0,94.0,260.0,2824.0,"StreamAlert is a serverless, realtime data analysis framework which empowers you to ingest, analyze, and alert on data..",33.0,20,False,2021-11-04 19:07:51.000,3.5.0,28.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
