,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,new_addition,brew_id,apt_id,yum_id,trending,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,updated_github_id,gitlab_id,gitlab_url
674,pyfasttext,vrasneur/pyfasttext,,nlp,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12.000000,31,19.0,28.0,229,153.0,Yet another Python binding for fastText.,4.0,19,False,2018-12-08 15:02:54.000000,0.4.6,13.0,pyfasttext,,,,,138.0,133.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000000,5.0,1630.0,1637.0,,,,,,,,3.0,318.0,,,,,,,,,,,,,,,,,,,,,,
675,recmetrics,statisticianinstilettos/recmetrics,,recommender-systems,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000000,2020-12-03 21:21:02.000000,2020-12-03 21:21:00.000000,53,7.0,7.0,226,233.0,A library of metrics for evaluating recommender systems.,12.0,19,True,2019-02-10 16:12:38.000000,0.0.9,11.0,recmetrics,,,,,16.0,16.0,https://pypi.org/project/recmetrics,2019-02-10 16:12:38.000000,,701.0,701.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
676,skift,shaypal5/skift,,nlp,https://github.com/shaypal5/skift,https://github.com/shaypal5/skift,MIT,2018-02-03 11:37:21.000000,2021-01-19 11:35:21.000000,2021-01-19 11:35:09.000000,22,2.0,8.0,209,127.0,scikit-learn wrappers for Python fastText.,6.0,19,True,2020-08-04 07:56:43.000000,0.0.19,15.0,skift,,,,['sklearn'],8.0,8.0,https://pypi.org/project/skift,2020-08-27 15:01:05.000000,,1101.0,1101.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
677,quinn,MrPowers/quinn,,ml-experiments,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,Apache-2.0,2017-09-15 13:02:42.000000,2020-07-29 16:22:29.000000,2020-07-29 15:47:58.000000,26,17.0,6.0,203,106.0,pyspark methods to enhance developer productivity.,6.0,19,True,2020-07-26 02:55:16.000000,0.8.0,11.0,quinn,,,,['spark'],3.0,,https://pypi.org/project/quinn,2020-07-26 02:55:16.000000,3.0,105018.0,105018.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
678,Crypto Signals,CryptoSignal/crypto-signal,,financial-data,https://github.com/CryptoSignal/Crypto-Signal,https://github.com/CryptoSignal/Crypto-Signal,MIT,2017-09-16 23:49:24.000000,2020-12-29 14:48:31.000000,2020-09-03 12:26:48.000000,642,43.0,187.0,2449,563.0,"Github.com/CryptoSignal - #1 Quant Trading & Technical Analysis Bot - 2,100 + stars, 580 + forks.",25.0,18,True,,,,,,shadowreaver/crypto-signal,,,,,,,,,1027.0,,,,https://hub.docker.com/r/shadowreaver/crypto-signal,2020-09-03 13:00:35.801133,8.0,41104.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
679,Spotlight,maciejkula/spotlight,,recommender-systems,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000000,2020-11-15 08:21:28.000000,2020-02-09 21:03:48.000000,366,64.0,48.0,2393,299.0,Deep recommender models using PyTorch.,11.0,18,True,2019-09-08 10:19:53.000000,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,,,137.0,https://anaconda.org/maciejkula/spotlight,2018-05-27 18:32:12.235000,5908.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
680,spark-deep-learning,databricks/spark-deep-learning,,data-pipelines,https://github.com/databricks/spark-deep-learning,https://github.com/databricks/spark-deep-learning,Apache-2.0,2017-05-31 17:30:28.000000,2021-01-20 15:05:13.000000,2021-01-20 15:00:20.000000,442,73.0,26.0,1798,135.0,Deep Learning Pipelines for Apache Spark.,15.0,18,True,2020-01-08 19:50:31.000000,1.6.0,9.0,,,,,['spark'],16.0,16.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
681,riko,nerevu/riko,,data-pipelines,https://github.com/nerevu/riko,https://github.com/nerevu/riko,MIT,2016-06-02 12:22:51.000000,2020-08-14 18:29:28.000000,2020-08-14 16:47:45.000000,72,22.0,8.0,1550,1257.0,A Python stream processing engine modeled after Yahoo! Pipes.,18.0,18,True,2020-08-14 18:29:28.000000,0.66.0,58.0,riko,,,,,1.0,,https://pypi.org/project/riko,2020-08-14 18:29:28.000000,1.0,124.0,124.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
682,NeuroNER,Franck-Dernoncourt/NeuroNER,,nlp,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000000,2020-11-13 18:07:48.000000,2019-10-02 23:26:11.000000,440,78.0,67.0,1526,132.0,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,18,False,2019-10-02 23:30:15.000000,1.0.8,7.0,pyneuroner,,,,,8.0,8.0,https://pypi.org/project/pyneuroner,2019-10-02 23:30:15.000000,,84.0,84.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
683,Higher,facebookresearch/higher,,pytorch-utils,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000000,2020-11-23 06:15:24.000000,2020-10-28 16:53:07.000000,73,24.0,47.0,1029,28.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,6.0,18,True,2020-07-14 12:20:32.000000,0.2.1,2.0,higher,,,,['pytorch'],28.0,28.0,https://pypi.org/project/higher,2020-07-14 12:20:32.000000,,642.0,642.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
684,Databolt Flow,d6t/d6tflow,,data-pipelines,https://github.com/d6t/d6tflow,https://github.com/d6t/d6tflow,MIT,2019-02-03 01:51:22.000000,2021-01-01 18:15:45.000000,2020-12-19 21:46:11.000000,64,5.0,11.0,894,106.0,Python library for building highly effective data science workflows.,10.0,18,True,2020-10-19 04:14:45.000000,0.2.2,19.0,d6tflow,,,,,12.0,12.0,https://pypi.org/project/d6tflow,2020-12-19 22:37:20.000000,,140.0,140.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
685,Bounter,RaRe-Technologies/bounter,,data-containers,https://github.com/RaRe-Technologies/bounter,https://github.com/RaRe-Technologies/bounter,MIT,2017-07-18 07:24:15.000000,2020-08-17 06:37:51.000000,2020-08-16 11:55:16.000000,48,11.0,9.0,893,152.0,Efficient Counter that uses a limited (bounded) amount of memory regardless of data size.,8.0,18,True,2019-01-17 09:39:52.000000,1.1.1,7.0,bounter,,,,,34.0,20.0,https://pypi.org/project/bounter,2020-08-17 06:37:51.000000,14.0,229.0,229.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
686,Norfair,tryolabs/norfair,,image,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000000,2020-12-22 05:04:27.000000,2020-12-22 05:04:25.000000,46,5.0,13.0,780,242.0,Lightweight Python library for adding real-time 2D object tracking to any detector.,7.0,18,True,2020-12-07 18:34:32.000000,0.1.8,9.0,norfair,,,,,,,https://pypi.org/project/norfair,2020-12-07 18:34:32.000000,,247.0,247.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
687,DALEX,ModelOriented/DALEX,,interpretability,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000000,2021-01-18 22:16:26.000000,2021-01-06 20:33:02.000000,108,9.0,245.0,757,531.0,moDel Agnostic Language for Exploration and eXplanation.,16.0,18,False,2021-01-04 17:21:32.000000,1.0.0,18.0,dalex,,,,,7.0,7.0,https://pypi.org/project/dalex,2020-12-28 23:47:30.000000,,482.0,482.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
688,pytorch2keras,nerox8664/pytorch2keras,,model-serialisation,https://github.com/nerox8664/pytorch2keras,https://github.com/nerox8664/pytorch2keras,MIT,2017-11-16 20:21:43.000000,2020-05-14 10:03:56.000000,2020-05-14 10:03:04.000000,111,39.0,65.0,655,277.0,PyTorch to Keras model convertor.,11.0,18,True,2020-05-14 10:03:56.000000,0.2.4,23.0,pytorch2keras,,,,,18.0,17.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000000,1.0,370.0,370.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
689,Torchbearer,pytorchbearer/torchbearer,,ml-frameworks,https://github.com/pytorchbearer/torchbearer,https://github.com/pytorchbearer/torchbearer,MIT,2018-03-12 16:30:42.000000,2020-02-17 21:18:06.000000,2020-02-17 21:18:01.000000,62,8.0,237.0,580,427.0,torchbearer: A model fitting library for PyTorch.,13.0,18,True,2020-01-31 14:07:22.000000,0.5.3,24.0,torchbearer,,,,['pytorch'],40.0,37.0,https://pypi.org/project/torchbearer,2020-01-31 14:05:56.000000,3.0,175.0,175.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
690,vecstack,vecxoz/vecstack,,others,https://github.com/vecxoz/vecstack,https://github.com/vecxoz/vecstack,MIT,2016-11-08 13:23:21.000000,2020-09-14 08:31:07.000000,2019-10-30 09:27:48.000000,66,,34.0,573,189.0,Python package for stacking (machine learning technique).,1.0,18,False,2019-08-12 16:09:01.000000,0.4.0,6.0,vecstack,,,,,104.0,100.0,https://pypi.org/project/vecstack,2019-08-12 16:01:22.000000,4.0,752.0,752.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
691,Objax,google/objax,,ml-frameworks,https://github.com/google/objax,https://github.com/google/objax,Apache-2.0,2020-08-20 06:20:40.000000,2021-01-20 01:10:55.000000,2021-01-20 01:10:54.000000,42,31.0,48.0,554,391.0,Objax is a machine learning framework that provides an Object Oriented layer for JAX.,19.0,18,True,2020-11-02 23:25:20.000000,1.2.0,4.0,objax,,,,['jax'],5.0,5.0,https://pypi.org/project/objax,2020-11-02 23:09:45.000000,,201.0,201.0,,,,,,,,3.0,,,,,,,,,True,,,,,,,,,,,,,,
692,pyhsmm,mattjj/pyhsmm,,probabilistics,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000000,2020-09-29 20:58:26.000000,2020-08-24 17:03:59.000000,147,34.0,60.0,477,1426.0,Bayesian inference in HSMMs and HMMs.,13.0,18,True,2017-05-10 17:14:37.000000,0.1.7,8.0,pyhsmm,,,,,21.0,17.0,https://pypi.org/project/pyhsmm,2017-05-10 17:14:37.000000,4.0,47.0,47.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
693,robustness,MadryLab/robustness,,adversarial,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000000,2020-12-01 06:11:12.000000,2020-12-01 05:49:45.000000,80,5.0,49.0,458,137.0,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",11.0,18,True,2020-12-01 06:11:12.000000,1.2.1.post2,8.0,robustness,,,,,33.0,32.0,https://pypi.org/project/robustness,2020-08-05 04:42:24.000000,1.0,250.0,250.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
694,PyWaffle,gyli/PyWaffle,,data-viz,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000000,2020-07-26 23:22:17.000000,2020-07-26 23:22:13.000000,61,2.0,10.0,383,249.0,Make Waffle Charts in Python.,6.0,18,True,2020-07-26 19:16:45.000000,0.6.1,22.0,pywaffle,,,,,39.0,39.0,https://pypi.org/project/pywaffle,2020-07-26 19:16:45.000000,,692.0,692.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
695,Camphr,PKSHATechnology-Research/camphr,,nlp,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000000,2021-01-21 08:21:22.000000,2021-01-21 00:58:57.000000,15,13.0,16.0,322,1097.0,"spaCy plugin for Transformers , Udify, ELmo, etc.",7.0,18,True,2020-12-25 08:53:36.000000,0.7.2,37.0,camphr,,,,['spacy'],,,https://pypi.org/project/camphr,2020-12-25 08:53:36.000000,,370.0,370.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
696,apricot,jmschrei/apricot,,others,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000000,2020-09-30 20:53:48.000000,2020-09-30 20:53:44.000000,29,3.0,11.0,300,151.0,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,2.0,18,True,2020-09-28 07:19:15.000000,0.6.0,13.0,apricot-select,,,,,12.0,12.0,https://pypi.org/project/apricot-select,2020-09-28 07:19:15.000000,,273.0,273.0,,,,,,,,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,
697,sk-dist,Ibotta/sk-dist,,distributed-ml,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000000,2021-01-07 17:01:27.000000,2021-01-07 17:01:23.000000,42,7.0,9.0,250,46.0,Distributed scikit-learn meta-estimators in PySpark.,6.0,18,True,2020-05-14 22:20:14.000000,0.1.9,12.0,sk-dist,,,,"['sklearn', 'spark']",8.0,6.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000000,2.0,3298.0,3298.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
698,Brainiak,brainiak/brainiak,,medical-data,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000000,2020-10-15 21:11:03.379549,2020-10-15 16:28:46.000000,106,63.0,117.0,229,388.0,Brain Imaging Analysis Kit.,32.0,18,True,2019-08-27 23:52:29.000000,0.9.1,15.0,brainiak,,brainiak/brainiak,,,13.0,12.0,https://pypi.org/project/brainiak,2020-10-15 20:45:08.000000,1.0,105.0,112.0,,,,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,464.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
699,DeepGraph,deepgraph/deepgraph,,graph,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,BSD-3-Clause,2015-10-27 12:28:45.000000,2021-01-15 08:36:25.609000,2020-10-01 13:17:00.000000,33,7.0,5.0,227,160.0,Analyze Data with Pandas-based Networks. Documentation:.,2.0,18,True,2020-10-01 13:20:38.000000,0.2.3,13.0,deepgraph,conda-forge/deepgraph,,,['pandas'],1.0,1.0,https://pypi.org/project/deepgraph,2020-10-01 13:18:38.000000,,231.0,2098.0,https://anaconda.org/conda-forge/deepgraph,2021-01-15 08:36:25.609000,76559.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
700,ivis,beringresearch/ivis,,data-viz,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,GPL-2.0,2018-08-13 08:31:01.000000,2021-01-20 11:32:35.000000,2021-01-20 11:32:25.000000,19,4.0,39.0,220,517.0,Dimensionality reduction in very large datasets using Siamese Networks.,7.0,18,False,2021-01-06 17:09:59.000000,2.0.1,27.0,ivis,,,,['tensorflow'],14.0,14.0,https://pypi.org/project/ivis,2021-01-06 17:07:15.000000,0.0,617.0,617.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
701,FiftyOne,voxel51/fiftyone,,data-viz,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000000,2021-01-21 16:03:31.000000,2021-01-21 16:01:43.000000,15,117.0,186.0,180,5467.0,"Visualize, create, and debug image and video datasets and model predictions.",10.0,18,True,2021-01-08 19:08:48.000000,0.7.1,38.0,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",,,https://pypi.org/project/fiftyone,2021-01-16 00:00:47.000000,,340.0,340.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
702,fairness-indicators,tensorflow/fairness-indicators,,interpretability,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000000,2021-01-15 22:10:15.000000,2021-01-15 22:10:04.000000,49,16.0,5.0,174,235.0,Tensorflow's Fairness Evaluation and Visualization Toolkit.,19.0,18,True,2020-12-17 03:33:37.000000,0.26.0,12.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,2020-12-17 03:33:37.000000,,439.0,439.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
703,Funsor,pyro-ppl/funsor,,probabilistics,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000000,2021-01-21 15:29:12.000000,2021-01-21 15:21:07.000000,15,55.0,56.0,158,470.0,Functional tensors for probabilistic programming.,9.0,18,True,2020-10-15 15:54:49.000000,0.3.0,5.0,funsor,,,,['pytorch'],7.0,7.0,https://pypi.org/project/funsor,2020-10-15 15:54:49.000000,,201.0,201.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
704,Auto TS,AutoViML/Auto_TS,,time-series-data,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000000,2021-01-20 13:20:31.000000,2021-01-20 13:20:21.000000,34,6.0,21.0,152,229.0,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",5.0,18,True,2021-01-18 17:56:33.000000,0.0.34,13.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,2021-01-18 17:56:33.000000,,501.0,501.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
705,flupy,olirice/flupy,,data-pipelines,https://github.com/olirice/flupy,https://github.com/olirice/flupy,MIT,2018-01-06 16:46:04.000000,2021-01-06 12:37:41.000000,2021-01-06 12:37:33.000000,9,,7.0,152,176.0,Fluent data pipelines for python and your shell.,4.0,18,True,2021-01-06 12:37:15.000000,1.1.6,34.0,flupy,,,,,0.0,,https://pypi.org/project/flupy,2021-01-06 12:37:15.000000,0.0,2090.0,2090.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
706,Glow,projectglow/glow,,medical-data,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000000,2021-01-20 22:54:38.000000,2021-01-20 22:54:37.000000,40,22.0,47.0,151,300.0,An open-source toolkit for large-scale genomic analysis.,11.0,18,True,2020-09-10 18:38:52.000000,0.6.0,9.0,glow.py,,,,,,,https://pypi.org/project/glow.py,2020-09-10 01:15:03.000000,,587.0,587.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
707,ploomber,ploomber/ploomber,,data-pipelines,https://github.com/ploomber/ploomber,https://github.com/ploomber/ploomber,Apache-2.0,2020-01-20 20:13:06.000000,2021-01-18 18:02:10.000000,2021-01-18 16:32:19.000000,1,50.0,231.0,114,1461.0,"A convention over configuration workflow orchestrator. Develop locally (Jupyter or your favorite editor), deploy to..",4.0,18,False,2021-01-09 00:47:02.000000,0.8.6,33.0,ploomber,,,,,13.0,13.0,https://pypi.org/project/ploomber,2021-01-18 16:53:22.000000,,404.0,404.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
708,DeepMind Lab,deepmind/lab,,reinforcement-learning,https://github.com/deepmind/lab,https://github.com/deepmind/lab,GPL-2.0,2016-11-30 13:41:26.000000,2021-01-15 11:53:52.000000,2021-01-11 18:00:59.000000,1286,37.0,151.0,6384,475.0,A customisable 3D platform for agent-based AI research.,7.0,17,False,2020-12-07 11:26:33.000000,release-2020-12-07,8.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
709,TTS,mozilla/TTS,,audio,https://github.com/mozilla/TTS,https://github.com/mozilla/TTS,MPL-2.0,2018-01-23 14:22:06.000000,2021-01-20 21:00:30.000000,2021-01-18 10:01:03.000000,632,25.0,414.0,3083,2122.0,Deep learning for Text to Speech (Discussion forum: https://discourse.mozilla.org/c/tts).,49.0,17,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
710,PaddleDetection,PaddlePaddle/PaddleDetection,,image,https://github.com/PaddlePaddle/PaddleDetection,https://github.com/PaddlePaddle/PaddleDetection,Apache-2.0,2019-10-25 07:21:14.000000,2021-01-21 14:54:27.000000,2021-01-20 13:36:59.000000,613,294.0,849.0,2218,685.0,Object detection and instance segmentation toolkit based on PaddlePaddle.,43.0,17,True,2019-11-27 05:15:38.000000,0.1.0,1.0,,,,,['paddle'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
711,Mara Pipelines,mara/mara-pipelines,,data-pipelines,https://github.com/mara/mara-pipelines,https://github.com/mara/mara-pipelines,MIT,2018-03-31 20:37:22.000000,2020-12-31 02:02:28.000000,2020-07-31 19:24:31.000000,76,6.0,11.0,1607,127.0,"A lightweight opinionated ETL framework, halfway between plain scripts and Apache Airflow.",15.0,17,True,2020-07-31 19:31:29.000000,3.1.1,7.0,mara-pipelines,,,,,7.0,7.0,https://pypi.org/project/mara-pipelines,2020-07-31 19:26:16.000000,,26.0,26.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
712,BlazingSQL,BlazingDB/blazingsql,,gpu-utilities,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000000,2021-01-21 14:24:29.000000,2021-01-20 02:42:55.000000,132,247.0,320.0,1385,,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",39.0,17,True,2020-12-14 17:43:48.000000,0.17.0,15.0,,blazingsql/blazingsql-protocol,,,,,,,,,,57.0,https://anaconda.org/blazingsql/blazingsql-protocol,2019-11-11 19:54:17.621000,914.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
713,Advisor,tobegit3hub/advisor,,hyperopt,https://github.com/tobegit3hub/advisor,https://github.com/tobegit3hub/advisor,Apache-2.0,2017-09-14 03:50:33.000000,2019-11-11 07:09:57.869705,2019-11-11 06:59:31.000000,240,19.0,13.0,1335,165.0,Open-source implementation of Google Vizier for hyper parameters tuning.,11.0,17,False,2018-10-18 02:54:09.000000,0.1.6,4.0,advisor,,tobegit3hub/advisor,,,,,https://pypi.org/project/advisor,2018-10-18 02:54:09.000000,,32.0,70.0,,,,https://hub.docker.com/r/tobegit3hub/advisor,2019-11-11 07:09:57.869705,,1547.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
714,Antialiased CNNs,adobe/antialiased-cnns,,pytorch-utils,https://github.com/adobe/antialiased-cnns,https://github.com/adobe/antialiased-cnns,CC BY-NC-SA 4.0,2019-05-14 20:51:25.000000,2020-10-23 22:45:52.000000,2020-10-22 19:40:07.000000,171,9.0,29.0,1335,238.0,pip install antialiased-cnns to improve stability and accuracy.,6.0,17,False,2020-10-23 22:45:52.000000,0.3,6.0,antialiased-cnns,,,,['pytorch'],,,https://pypi.org/project/antialiased-cnns,2020-10-23 22:42:49.000000,,294.0,294.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
715,River,online-ml/river,,others,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000000,2021-01-21 10:21:01.000000,2021-01-18 22:57:24.000000,162,38.0,239.0,1296,2952.0,Online machine learning in Python.,58.0,17,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
716,Lambda Networks,lucidrains/lambda-networks,,pytorch-utils,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30.000000,132,8.0,15.0,1278,,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,17,True,2020-11-18 08:18:54.000000,0.4.0,11.0,lambda-networks,,,,['pytorch'],,,https://pypi.org/project/lambda-networks,2020-10-20 21:49:22.000000,,1358.0,1358.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
717,Backtesting.py,kernc/backtesting.py,,financial-data,https://github.com/kernc/backtesting.py,https://github.com/kernc/backtesting.py,AGPL-3.0,2019-01-02 03:11:32.000000,2020-12-24 19:57:36.000000,2020-12-24 19:57:35.000000,225,20.0,164.0,930,214.0,Backtest trading strategies in Python.,8.0,17,False,2017-07-22 02:00:06.000000,0.0.1,1.0,backtesting,,,,,,,https://pypi.org/project/backtesting,2017-07-22 02:00:06.000000,,2796.0,2796.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
718,Fiber,uber/fiber,,distributed-ml,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000000,2020-10-06 14:39:41.000000,2020-10-06 14:39:12.000000,89,13.0,5.0,836,60.0,Distributed Computing for AI Made Simple.,5.0,17,True,2020-07-09 03:28:28.000000,0.2.1,6.0,fiber,,,,,18.0,17.0,https://pypi.org/project/fiber,2020-07-09 03:28:28.000000,1.0,884.0,884.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
