,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
754,scikit-rebate,EpistasisLab/scikit-rebate,others,,https://github.com/EpistasisLab/scikit-rebate,https://github.com/EpistasisLab/scikit-rebate,MIT,2016-09-19 13:36:17.000,2025-04-22 14:56:45.026000,2021-02-15 17:10:59,283.0,,73.0,24.0,48.0,18.0,19.0,418.0,"A scikit-learn-compatible Python implementation of ReBATE, a suite of Relief-based feature selection algorithms for..",14.0,20,False,2017-04-12 16:12:01.000,0.3.4,13.0,skrebate,conda-forge/skrebate,,,['sklearn'],28.0,,https://pypi.org/project/skrebate,2021-03-20 17:11:52.000,28.0,4526.0,5172.0,https://anaconda.org/conda-forge/skrebate,2025-04-22 14:56:45.026,38157.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
755,TimeSide,Parisson/TimeSide,audio,,https://github.com/Parisson/TimeSide,https://github.com/Parisson/TimeSide,AGPL-3.0,2011-11-21 21:48:08.000,2024-10-14 17:26:35.000000,2024-10-14 15:20:39,3847.0,,60.0,28.0,110.0,33.0,184.0,386.0,scalable audio processing framework and server written in Python.,23.0,20,False,2023-01-03 17:34:09.000,1.1.3,28.0,TimeSide,,,,,20.0,20.0,https://pypi.org/project/TimeSide,2020-11-27 09:33:19.000,,40.0,40.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
756,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2025-04-29 13:23:20.000000,2025-01-22 18:08:56,337.0,,85.0,23.0,367.0,29.0,10.0,350.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,36.0,20,True,2025-01-22 19:50:40.000,0.47.0,32.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,2025-01-22 19:50:40.000,,1605.0,1605.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
757,MXBoard,awslabs/mxboard,ml-experiments,,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000,2021-11-30 10:46:24.000000,2020-01-24 23:21:55,42.0,,47.0,24.0,19.0,15.0,17.0,325.0,Logging MXNet data for visualization in TensorBoard.,9.0,20,False,2018-05-22 20:25:51.000,0.1.0,12.0,mxboard,,,,['mxnet'],293.0,293.0,https://pypi.org/project/mxboard,2018-05-22 20:25:51.000,,1950.0,1950.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
758,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2025-06-08 00:14:47.000000,2024-11-07 18:17:34,501.0,,114.0,19.0,592.0,58.0,130.0,282.0,An open-source toolkit for large-scale genomic analysis.,28.0,20,False,2024-10-20 03:22:37.000,2.0.3,17.0,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,2024-03-12 08:52:09.000,,11205.0,11336.0,https://anaconda.org/conda-forge/glow,2025-04-22 14:57:47.356,6686.0,,,,,3.0,221.0,,,,,,,,,,,,,,,,,,,
759,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-08-31 18:37:21.000000,2023-08-31 18:34:42,577.0,,21.0,17.0,464.0,90.0,76.0,241.0,Functional tensors for probabilistic programming.,11.0,20,False,2023-08-31 18:37:22.000,0.4.6,12.0,funsor,,,,['pytorch'],101.0,91.0,https://pypi.org/project/funsor,2023-01-23 08:32:39.757,10.0,4536.0,4536.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
760,GraphGym,snap-stanford/GraphGym,graph,,https://github.com/snap-stanford/GraphGym,https://github.com/snap-stanford/GraphGym,MIT,2020-10-14 05:01:35.000,2023-11-10 05:37:18.000000,2023-03-14 23:02:49,75.0,,183.0,22.0,22.0,20.0,30.0,1805.0,Platform for designing and evaluating Graph Neural Networks (GNN).,6.0,19,False,2022-03-24 23:28:17.000,0.4.0,3.0,graphgym,,,,,10.0,10.0,https://pypi.org/project/graphgym,2022-03-24 23:19:13.000,,98.0,99.0,,,,,,,,3.0,52.0,,,,,,,,,,,,,,,,,,,
761,Magnitude,plasticityai/magnitude,nn-search,,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16.000,2023-08-03 00:59:57.000000,2020-07-17 20:19:46,350.0,,118.0,37.0,11.0,39.0,51.0,1647.0,"A fast, efficient universal vector embedding utility package.",4.0,19,False,2020-05-25 11:26:36.000,0.1.143,128.0,pymagnitude,,,,,9.0,,https://pypi.org/project/pymagnitude,2020-05-25 11:26:36.000,9.0,756.0,756.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
762,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30,31.0,,155.0,46.0,3.0,13.0,15.0,1531.0,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,19,False,2020-11-18 08:19:23.000,0.4.0,11.0,lambda-networks,,,,['pytorch'],36.0,36.0,https://pypi.org/project/lambda-networks,2020-11-18 08:19:23.000,,407.0,407.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
763,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2023-02-15 19:57:27.000000,2022-08-08 02:56:23,378.0,,258.0,54.0,65.0,8.0,31.0,1392.0,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,19,False,2018-12-05 02:48:50.000,0.4.1,2.0,advbox,,,,,6.0,6.0,https://pypi.org/project/advbox,2018-12-05 02:48:50.000,,36.0,36.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
764,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91.0,,175.0,43.0,5.0,4.0,7.0,1178.0,XAI - An eXplainability toolbox for machine learning.,3.0,19,False,2021-10-30 06:35:19.000,0.1.0,6.0,xai,,,,,41.0,41.0,https://pypi.org/project/xai,2021-10-30 06:33:26.000,,434.0,434.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
765,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,93.0,31.0,72.0,31.0,30.0,1113.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,19,False,2021-02-15 20:20:59.000,0.5,2.0,torch-struct,,,,['pytorch'],2.0,,https://pypi.org/project/torch-struct,2021-02-14 02:43:46.000,2.0,27281.0,27281.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
766,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2023-06-19 20:23:17.000000,2022-10-01 22:21:50,400.0,,233.0,28.0,38.0,43.0,21.0,882.0,An open source python library for scalable Bayesian optimisation.,13.0,19,False,2022-10-01 22:28:00.848,0.1.7,10.0,dragonfly-opt,,,,,,,https://pypi.org/project/dragonfly-opt,2022-10-01 22:28:00.848,,4325.0,4325.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
767,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-12-08 11:42:52.000000,2021-08-06 08:18:46,282.0,,143.0,14.0,24.0,64.0,69.0,860.0,PyTorch to Keras model convertor.,13.0,19,False,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,,110.0,109.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000,1.0,227.0,227.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
768,NeoML,neoml-lib/neoml,ml-frameworks,,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000,2025-05-03 20:51:19.000000,2025-05-03 20:51:19,1252.0,1.0,127.0,30.0,1060.0,37.0,54.0,778.0,Machine learning framework for both deep learning and traditional algorithms.,40.0,19,True,2023-12-26 02:42:15.000,2.0.210,15.0,neoml,,,,,2.0,2.0,https://pypi.org/project/neoml,2023-12-26 02:42:15.000,,205.0,205.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
769,Objax,google/objax,ml-frameworks,,https://github.com/google/objax,https://github.com/google/objax,Apache-2.0,2020-08-20 06:20:40.000,2024-01-27 00:16:56.000000,2024-01-27 00:08:50,463.0,,78.0,23.0,162.0,51.0,62.0,770.0,Objax is a machine learning framework that provides an Object Oriented layer for JAX.,26.0,19,False,2023-11-06 22:17:30.000,1.8.0,11.0,objax,,,,['jax'],4.0,,https://pypi.org/project/objax,2023-11-06 22:03:10.000,4.0,429.0,429.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
770,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2024-07-16 19:49:29.000000,2020-04-25 18:37:42,198.0,,104.0,25.0,49.0,15.0,54.0,737.0,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,19,False,2019-08-08 01:24:38.000,0.0.9,9.0,matrixprofile-ts,,,,,36.0,34.0,https://pypi.org/project/matrixprofile-ts,2019-08-08 01:24:38.000,2.0,326.0,326.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
771,random-forest-importances,parrt/random-forest-importances,interpretability,,https://github.com/parrt/random-forest-importances,https://github.com/parrt/random-forest-importances,MIT,2018-03-22 19:20:13.000,2025-03-24 16:48:44.000000,2025-03-24 16:48:44,253.0,2.0,133.0,21.0,21.0,8.0,31.0,615.0,Code to compute permutation and drop-column importances in Python scikit-learn models.,16.0,19,True,2021-01-28 23:23:17.000,1.3.7,22.0,rfpimp,,,,['sklearn'],5.0,,https://pypi.org/project/rfpimp,2021-01-28 23:19:33.000,5.0,13766.0,13766.0,,,,,,,,3.0,,-2.0,,,,,,,,,,,,,,,,,,
772,baikal,alegonz/baikal,others,,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000,2025-04-22 14:57:03.201000,2021-04-11 07:50:00,405.0,,29.0,17.0,42.0,6.0,18.0,589.0,A graph-based functional API for building complex scikit-learn pipelines.,2.0,19,False,2020-11-15 13:40:18.000,0.4.2,19.0,baikal,conda-forge/cython-blis,,,,16.0,15.0,https://pypi.org/project/baikal,2020-11-15 13:40:18.000,1.0,2108.0,46657.0,https://anaconda.org/conda-forge/cython-blis,2025-04-22 14:57:03.201,2539327.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
773,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2024-01-11 20:34:53.000000,2023-10-04 12:31:54,297.0,,100.0,16.0,53.0,13.0,16.0,579.0,A library of metrics for evaluating recommender systems.,20.0,19,False,2022-04-26 18:03:18.000,0.1.5,20.0,recmetrics,,,,,63.0,63.0,https://pypi.org/project/recmetrics,2022-04-26 17:57:01.000,,3223.0,3223.0,,,,,,,,3.0,9.0,,,,,,,,,,,,,,,,,,,
774,elegy,poets-ai/elegy,ml-frameworks,,https://github.com/poets-ai/elegy,https://github.com/poets-ai/elegy,MIT,2020-06-30 14:00:37.000,2022-12-15 19:23:10.000000,2022-05-23 17:26:29,339.0,,32.0,15.0,148.0,40.0,66.0,475.0,A High Level API for Deep Learning in JAX.,18.0,19,False,2022-03-23 21:51:07.000,0.8.6,33.0,elegy,,,,"['tensorflow', 'jax']",56.0,56.0,https://pypi.org/project/elegy,2022-04-22 15:42:03.000,,186.0,186.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
775,animatplot,t-makaro/animatplot,data-viz,,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000,2025-04-22 14:57:01.743000,2024-08-29 18:18:33,183.0,,38.0,9.0,32.0,17.0,20.0,416.0,A python package for animating plots build on matplotlib.,6.0,19,True,2024-08-29 18:26:55.000,0.4.3,11.0,animatplot,conda-forge/animatplot,,,,80.0,76.0,https://pypi.org/project/animatplot,2024-08-29 17:08:23.000,4.0,123.0,432.0,https://anaconda.org/conda-forge/animatplot,2025-04-22 14:57:01.743,17321.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
776,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2025-06-02 19:06:40.000000,2025-06-02 19:06:40,451.0,17.0,81.0,19.0,474.0,28.0,52.0,277.0,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,34.0,19,False,2023-10-25 10:51:36.000,0.2.1,23.0,pipeline-dp,,,,,8.0,8.0,https://pypi.org/project/pipeline-dp,2023-11-22 19:01:05.000,,134.0,134.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
777,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2025-06-10 08:51:37.000000,2025-04-14 06:29:04,594.0,1.0,36.0,22.0,650.0,21.0,131.0,250.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,19,False,2024-06-21 06:39:45.000,0.16.0,21.0,larq-compute-engine,,,,,10.0,10.0,https://pypi.org/project/larq-compute-engine,2024-06-21 07:18:03.000,,756.0,776.0,,,,,,,,3.0,1311.0,,,,,,,,,,,,,,,,,,,
778,numerizer,jaidevd/numerizer,nlp,,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000,2024-09-26 08:36:59.000000,2024-09-26 08:31:01,28.0,,24.0,7.0,15.0,4.0,11.0,229.0,A Python module to convert natural language numerics into ints and floats.,4.0,19,False,2024-09-26 08:36:59.000,0.2.4,12.0,numerizer,,,,,101.0,98.0,https://pypi.org/project/numerizer,2024-09-26 08:36:59.000,3.0,20024.0,20024.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
779,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12,153.0,,31.0,9.0,4.0,20.0,29.0,227.0,Yet another Python binding for fastText.,4.0,19,False,2018-12-08 15:32:09.000,0.4.6,13.0,pyfasttext,,,,,459.0,457.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000,2.0,660.0,664.0,,,,,,,,3.0,438.0,,,,,,,,,,,,,,,,,,,
780,nvidia-ml-py3,nicolargo/nvidia-ml-py3,gpu-utilities,,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000,2025-04-22 15:32:34.997000,2024-06-30 08:01:08,6.0,,57.0,4.0,2.0,3.0,1.0,139.0,Python 3 Bindings for the NVIDIA Management Library.,2.0,19,False,2017-06-03 07:43:46.000,7.352.0,1.0,nvidia-ml-py3,anaconda/nvidia-ml,,,,10972.0,10843.0,https://pypi.org/project/nvidia-ml-py3,2017-06-03 07:43:46.000,129.0,386420.0,386448.0,https://anaconda.org/anaconda/nvidia-ml,2025-04-22 15:32:34.997,1334.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
781,SerpentAI,SerpentAI/SerpentAI,reinforcement-learning,,https://github.com/SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,MIT,2017-04-16 21:48:39.000,2022-11-07 01:59:31.000000,2020-05-22 22:34:09,250.0,,800.0,334.0,58.0,2.0,,6896.0,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!.,7.0,18,False,2018-02-17 00:12:46.000,2018.1.2,18.0,SerpentAI,,,,,,,https://pypi.org/project/SerpentAI,2018-02-17 00:12:46.000,,31.0,38.0,,,,,,,,3.0,428.0,,,,,,,,,,,,,,,,,,,
782,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2023-01-21 00:09:29.000000,2023-01-12 19:54:10,143.0,,891.0,110.0,51.0,48.0,160.0,6335.0,Model parallel transformers in JAX and Haiku.,23.0,18,False,,,,,,,,['jax'],20.0,20.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
783,DeepMatcher,anhaidgroup/deepmatcher,nlp,,https://github.com/anhaidgroup/deepmatcher,https://github.com/anhaidgroup/deepmatcher,BSD-3-Clause,2017-12-01 19:01:11.000,2024-06-18 11:46:06.000000,2021-06-13 00:22:13,176.0,,1731.0,19.0,19.0,72.0,24.0,5218.0,Python package for performing Entity and Text Matching using Deep Learning.,7.0,18,False,2021-05-27 22:28:29.000,0.1.2,13.0,deepmatcher,,,,,,,https://pypi.org/project/deepmatcher,2021-06-13 01:13:24.000,,98.0,98.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
784,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2025-03-25 16:28:52.378000,2020-02-09 21:03:48,299.0,,414.0,102.0,83.0,67.0,48.0,3020.0,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53.000,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,,,96.0,https://anaconda.org/maciejkula/spotlight,2025-03-25 16:28:52.378,9257.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
785,pycls,facebookresearch/pycls,image,,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000,2024-03-20 15:45:40.000000,2023-08-26 20:55:56,106.0,,237.0,59.0,106.0,27.0,56.0,2154.0,"Codebase for Image Classification Research, written in PyTorch.",19.0,18,False,2021-05-21 00:29:47.000,0.2,3.0,pycls,,,,['pytorch'],,,https://pypi.org/project/pycls,2020-09-05 00:21:00.000,,1380.0,1380.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
786,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2025-02-25 23:52:42.000000,2024-12-03 12:26:16,792.0,,71.0,27.0,1029.0,127.0,65.0,1670.0,Version control for machine learning.,18.0,18,True,2021-03-11 21:15:01.000,0.4.2,7.0,keepsake,,,,,1.0,,https://pypi.org/project/keepsake,2021-01-25 21:51:16.000,1.0,402.0,402.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
787,Tensor Sensor,parrt/tensor-sensor,pytorch-utils,,https://github.com/parrt/tensor-sensor,https://github.com/parrt/tensor-sensor,MIT,2020-08-28 22:54:04.000,2025-04-22 14:58:02.427000,2022-04-07 20:49:56,235.0,,37.0,11.0,13.0,8.0,16.0,808.0,"The goal of this library is to generate more helpful exception messages for matrix algebra expressions for numpy,..",4.0,18,False,2021-12-11 21:24:11.000,1.0,37.0,tensor-sensor,conda-forge/tensor-sensor,,,['pytorch'],53.0,53.0,https://pypi.org/project/tensor-sensor,2021-12-11 21:24:35.000,,230.0,341.0,https://anaconda.org/conda-forge/tensor-sensor,2025-04-22 14:58:02.427,4903.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
788,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,175.0,33.0,15.0,19.0,22.0,781.0,TensorFlow implementation of an arbitrary order Factorization Machine.,11.0,18,False,2022-01-17 20:35:57.000,1.0.2,3.0,tffm,,,,['tensorflow'],16.0,16.0,https://pypi.org/project/tffm,2022-01-17 20:35:57.000,,65.0,65.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
789,Auto TS,AutoViML/Auto_TS,time-series-data,,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000,2024-08-20 13:45:17.000000,2024-05-05 11:51:05,300.0,,118.0,21.0,27.0,2.0,88.0,758.0,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",13.0,18,False,2024-05-05 11:51:57.000,0.0.92,39.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,2024-05-05 11:51:57.000,,1699.0,1699.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
790,dabl,amueller/dabl,sklearn-utils,,https://github.com/amueller/dabl,https://github.com/amueller/dabl,BSD-3-Clause,2020-01-30 18:26:49.000,2024-12-16 23:31:08.000000,2024-08-07 21:38:41,314.0,,104.0,4.0,3.0,1.0,,727.0,Data Analysis Baseline Library.,24.0,18,True,2024-12-16 23:31:08.000,0.3.2,20.0,dabl,,,,['sklearn'],3.0,,https://pypi.org/project/dabl,2024-12-16 23:31:08.000,3.0,5076.0,5076.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
791,nboost,koursaros-ai/nboost,nlp,,https://github.com/koursaros-ai/nboost,https://github.com/koursaros-ai/nboost,Apache-2.0,2019-10-29 20:56:24.000,2020-09-30 14:51:16.000000,2020-07-16 19:48:25,1336.0,,66.0,16.0,21.0,29.0,50.0,676.0,"NBoost is a scalable, search-api-boosting platform for deploying transformer models to improve the relevance of search..",10.0,18,False,2020-06-12 20:05:15.000,0.3.9,26.0,nboost,,,,,5.0,5.0,https://pypi.org/project/nboost,2020-06-12 20:05:15.000,,171.0,171.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
792,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2024-10-22 13:32:17.000000,2024-08-18 17:07:49,821.0,,42.0,14.0,18.0,,22.0,616.0,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,18,True,2024-08-18 17:19:42.000,3.1.4,28.0,opytimizer,,,,,21.0,21.0,https://pypi.org/project/opytimizer,2024-08-18 17:19:42.000,,382.0,382.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
793,fastT5,Ki6an/fastT5,nlp,,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000,2023-04-24 18:46:40.000000,2022-04-05 03:21:24,38.0,,72.0,13.0,10.0,26.0,41.0,578.0,boost inference speed of T5 models by 5x & reduce the model size by 3x.,5.0,18,False,2022-04-05 03:23:12.000,0.1.4,14.0,fastt5,,,,,55.0,55.0,https://pypi.org/project/fastt5,2022-04-05 03:23:12.000,,417.0,417.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
794,shap-hypetune,cerlymarco/shap-hypetune,hyperopt,,https://github.com/cerlymarco/shap-hypetune,https://github.com/cerlymarco/shap-hypetune,MIT,2021-05-16 09:30:03.000,2024-06-08 12:12:57.000000,2024-02-21 14:09:04,30.0,,70.0,7.0,6.0,4.0,32.0,577.0,A python package for simultaneous Hyperparameters Tuning and Features Selection for Gradient Boosting Models.,3.0,18,False,2024-02-21 14:38:09.000,0.2.7,10.0,shap-hypetune,,,,,25.0,23.0,https://pypi.org/project/shap-hypetune,2024-02-21 14:34:22.000,2.0,3570.0,3570.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
795,scikit-tda,scikit-tda/scikit-tda,sklearn-utils,,https://github.com/scikit-tda/scikit-tda,https://github.com/scikit-tda/scikit-tda,MIT,2018-04-13 21:00:31.000,2024-07-19 18:49:00.000000,2024-07-19 16:10:42,70.0,,54.0,18.0,10.0,4.0,18.0,548.0,Topological Data Analysis for Python.,6.0,18,True,2024-07-19 18:49:00.000,1.1.1,6.0,scikit-tda,,,,['sklearn'],90.0,90.0,https://pypi.org/project/scikit-tda,2024-07-19 18:49:00.000,,1628.0,1628.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
796,pymdp,infer-actively/pymdp,others,,https://github.com/infer-actively/pymdp,https://github.com/infer-actively/pymdp,MIT,2019-11-27 19:03:35.000,2025-06-04 18:54:56.000000,2025-02-06 14:03:46,992.0,,105.0,32.0,108.0,27.0,29.0,533.0,A Python implementation of active inference for Markov Decision Processes.,19.0,18,True,2023-03-25 17:58:52.000,0.0.7.1,8.0,inferactively-pymdp,,,,,,,https://pypi.org/project/inferactively-pymdp,2022-12-08 15:25:01.498,,1144.0,1144.0,,,,,,,,3.0,,-2.0,,,,,,,,,,,,,,,,,,
797,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,138.0,54.0,72.0,18.0,71.0,531.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",17.0,18,False,2019-07-30 09:28:26.000,0.2.2,14.0,atm,,,,,26.0,26.0,https://pypi.org/project/atm,2019-07-30 09:25:11.000,,86.0,86.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
