,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
852,ZhuSuan,thu-ml/zhusuan,probabilistics,,https://github.com/thu-ml/zhusuan,https://github.com/thu-ml/zhusuan,MIT,2016-07-18 13:31:38.000,2022-12-17 20:33:19.000000,2019-08-05 10:00:04,439.0,,423.0,143.0,72.0,12.0,53.0,2198.0,"A probabilistic programming library for Bayesian deep learning, generative models, based on Tensorflow.",20.0,15,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
853,Medical Detection Toolkit,MIC-DKFZ/medicaldetectiontoolkit,medical-data,,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,Apache-2.0,2018-10-12 12:34:57.000,2024-04-03 18:25:21.000000,2022-04-04 08:29:54,41.0,,294.0,54.0,22.0,42.0,85.0,1266.0,"The Medical Detection Toolkit contains 2D + 3D implementations of prevalent object detectors such as Mask R-CNN,..",3.0,15,False,,,,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
854,BLINK,facebookresearch/BLINK,nlp,,https://github.com/facebookresearch/BLINK,https://github.com/facebookresearch/BLINK,MIT,2019-09-25 21:27:44.000,2023-09-21 16:18:30.000000,2021-04-02 03:03:34,211.0,,219.0,39.0,40.0,60.0,34.0,1132.0,Entity Linker solution.,16.0,15,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
855,MedicalTorch,perone/medicaltorch,medical-data,,https://github.com/perone/medicaltorch,https://github.com/perone/medicaltorch,Apache-2.0,2018-02-27 02:50:07.000,2022-12-27 06:48:51.000000,2021-04-16 18:50:54,57.0,,121.0,50.0,21.0,15.0,9.0,832.0,A medical imaging framework for Pytorch.,8.0,15,False,2018-11-24 00:33:11.000,0.2,2.0,medicaltorch,,,,['pytorch'],15.0,15.0,https://pypi.org/project/medicaltorch,2018-11-24 00:29:36.000,,63.0,63.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
856,Translate,pytorch/translate,nlp,,https://github.com/pytorch/translate,https://github.com/pytorch/translate,BSD-3-Clause,2018-04-24 16:44:04.000,2023-04-27 20:56:00.000000,2022-06-10 23:04:56,813.0,,203.0,42.0,667.0,28.0,27.0,816.0,Translate - a PyTorch Language Library.,88.0,15,False,,,1.0,pytorch-translate,,,,['pytorch'],,,https://pypi.org/project/pytorch-translate,2018-05-01 19:59:40.000,,11.0,11.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
857,Anchor,marcotcr/anchor,interpretability,,https://github.com/marcotcr/anchor,https://github.com/marcotcr/anchor,BSD-2-Clause,2018-02-02 23:38:50.000,2022-07-19 18:09:12.000000,2022-07-19 18:08:39,47.0,,113.0,27.0,10.0,25.0,51.0,783.0,Code for High-Precision Model-Agnostic Explanations paper.,10.0,15,False,,,10.0,anchor_exp,,,,,2.0,,https://pypi.org/project/anchor_exp,2020-09-10 22:52:00.000,2.0,1012.0,1012.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
858,SpeedTorch,Santosh-Gupta/SpeedTorch,gpu-utilities,,https://github.com/Santosh-Gupta/SpeedTorch,https://github.com/Santosh-Gupta/SpeedTorch,MIT,2019-09-07 18:57:52.000,2020-02-21 23:13:29.000000,2020-02-21 23:13:28,170.0,,39.0,24.0,4.0,4.0,2.0,676.0,Library for faster pinned CPU - GPU transfer in Pytorch.,3.0,15,False,2020-01-06 05:27:17.000,0.1.6,14.0,SpeedTorch,,,,['pytorch'],7.0,5.0,https://pypi.org/project/SpeedTorch,2020-01-06 05:27:17.000,2.0,92.0,92.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
859,KD-Lib,SforAiDl/KD_Lib,others,,https://github.com/SforAiDl/KD_Lib,https://github.com/SforAiDl/KD_Lib,MIT,2020-05-10 13:08:42.000,2023-03-01 21:06:37.000000,2023-03-01 21:03:09,298.0,,55.0,16.0,83.0,18.0,49.0,570.0,A Pytorch Knowledge Distillation library for benchmarking and extending works in the domains of Knowledge..,6.0,15,False,2022-05-18 08:35:04.000,0.0.32,8.0,KD-Lib,,,,['pytorch'],,,https://pypi.org/project/KD-Lib,2022-05-18 08:35:04.000,,100.0,100.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
860,atspy,firmai/atspy,time-series-data,,https://github.com/firmai/atspy,https://github.com/firmai/atspy,MIT,2020-01-28 05:00:10.000,2022-11-21 21:55:23.000000,2021-12-18 09:26:18,99.0,,88.0,21.0,18.0,22.0,2.0,510.0,AtsPy: Automated Time Series Models in Python (by @firmai).,5.0,15,False,2020-11-12 16:10:48.000,zen,39.0,atspy,,,,,11.0,11.0,https://pypi.org/project/atspy,2020-04-24 18:16:15.000,,181.0,181.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
861,caliban,google/caliban,ml-experiments,,https://github.com/google/caliban,https://github.com/google/caliban,Apache-2.0,2020-06-02 18:12:50.000,2024-04-13 12:16:16.000000,2024-01-25 16:57:26,261.0,,67.0,19.0,98.0,19.0,15.0,490.0,"Research workflows made easy, locally and in the Cloud.",10.0,15,True,2023-06-16 17:26:21.434,0.4.2,11.0,caliban,,,,,,,https://pypi.org/project/caliban,2020-09-12 19:41:23.000,,106.0,106.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
862,NeuralCompression,facebookresearch/NeuralCompression,others,,https://github.com/facebookresearch/NeuralCompression,https://github.com/facebookresearch/NeuralCompression,MIT,2021-07-09 15:14:13.000,2024-03-18 22:30:20.000000,2024-03-18 22:30:15,140.0,4.0,41.0,20.0,169.0,5.0,64.0,461.0,A collection of tools for neural compression enthusiasts.,10.0,15,True,2023-10-03 14:26:28.000,0.3.1,6.0,neuralcompression,,,,,,,https://pypi.org/project/neuralcompression,2023-10-03 14:26:28.000,,133.0,133.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
863,VizSeq,facebookresearch/vizseq,nlp,,https://github.com/facebookresearch/vizseq,https://github.com/facebookresearch/vizseq,MIT,2019-08-26 13:19:38.000,2024-04-21 03:30:12.000000,2024-04-21 03:30:09,79.0,4.0,58.0,16.0,64.0,7.0,9.0,438.0,"An Analysis Toolkit for Natural Language Generation (Translation, Captioning, Summarization, etc.).",4.0,15,True,2020-08-07 01:13:52.000,0.1.15,16.0,vizseq,,,,,9.0,9.0,https://pypi.org/project/vizseq,2020-08-07 01:13:52.000,,90.0,90.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
864,Adversary,airbnb/artificial-adversary,adversarial,,https://github.com/airbnb/artificial-adversary,https://github.com/airbnb/artificial-adversary,MIT,2018-08-08 04:42:11.000,2023-06-16 19:21:01.312000,2018-08-29 15:31:30,15.0,,56.0,18.0,6.0,6.0,,391.0,Tool to generate adversarial text examples and test machine learning models against them.,5.0,15,False,2018-08-29 15:14:41.000,1.1.1,3.0,Adversary,conda-forge/artificial-adversary,,,,10.0,9.0,https://pypi.org/project/Adversary,2018-08-29 15:14:41.000,1.0,38.0,172.0,https://anaconda.org/conda-forge/artificial-adversary,2023-06-16 19:21:01.312,6046.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
865,TorchDrift,torchdrift/torchdrift,pytorch-utils,,https://github.com/TorchDrift/TorchDrift,https://github.com/TorchDrift/TorchDrift,Apache-2.0,2021-02-10 09:27:48.000,2022-08-26 08:15:45.000000,2022-08-26 08:15:45,38.0,,15.0,11.0,6.0,9.0,6.0,307.0,Drift Detection for your PyTorch Models.,4.0,15,False,2021-03-08 12:21:48.000,0.1.0,3.0,torchdrift,,,,['pytorch'],26.0,26.0,https://pypi.org/project/torchdrift,2021-03-08 12:51:05.000,,193.0,193.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
866,data-describe,data-describe/data-describe,data-viz,,https://github.com/data-describe/data-describe,https://github.com/data-describe/data-describe,Apache-2.0,2020-05-04 17:58:14.000,2023-02-22 05:20:46.000000,2021-11-19 06:05:15,700.0,,19.0,13.0,271.0,70.0,175.0,295.0,datadescribe: Pythonic EDA Accelerator for Data Science.,13.0,15,False,,,5.0,data-describe,,,,,,,https://pypi.org/project/data-describe,2020-12-03 23:07:43.000,,705.0,705.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
867,Headliner,as-ideas/headliner,nlp,,https://github.com/as-ideas/headliner,https://github.com/as-ideas/headliner,MIT,2019-09-30 11:33:28.000,2021-03-26 07:19:57.000000,2020-02-14 09:03:27,276.0,,41.0,16.0,7.0,2.0,13.0,229.0,Easy training and deployment of seq2seq models.,2.0,15,False,2020-01-24 09:06:29.000,1.0.2,30.0,headliner,,,,,6.0,5.0,https://pypi.org/project/headliner,2020-01-24 09:06:29.000,1.0,219.0,219.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
868,nx-altair,Zsailer/nx_altair,data-viz,,https://github.com/Zsailer/nx_altair,https://github.com/Zsailer/nx_altair,MIT,2018-05-13 00:10:12.000,2023-09-27 23:13:07.000000,2020-06-02 21:10:26,51.0,,27.0,10.0,15.0,6.0,4.0,222.0,Draw interactive NetworkX graphs with Altair.,3.0,15,False,2020-06-02 21:11:12.000,0.1.6,8.0,nx-altair,,,,['jupyter'],8.0,,https://pypi.org/project/nx-altair,2020-06-02 21:11:12.000,8.0,982.0,982.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
869,HugsVision,qanastek/HugsVision,image,,https://github.com/qanastek/HugsVision,https://github.com/qanastek/HugsVision,MIT,2021-08-12 21:46:08.000,2023-08-13 00:37:26.000000,2023-01-22 01:25:39,75.0,,18.0,5.0,2.0,16.0,23.0,188.0,HugsVision is a easy to use huggingface wrapper for state-of-the-art computer vision.,2.0,15,False,2023-01-22 01:21:35.467,0.75.5,78.0,hugsvision,,,,['huggingface'],11.0,11.0,https://pypi.org/project/hugsvision,2023-01-22 01:21:35.467,,579.0,579.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
870,dabl,amueller/dabl,sklearn-utils,,https://github.com/amueller/dabl,https://github.com/amueller/dabl,BSD-3-Clause,2020-01-30 18:26:49.000,2024-01-09 19:00:03.000000,2024-01-09 18:05:38,305.0,,9.0,5.0,3.0,1.0,,129.0,Data Analysis Baseline Library.,24.0,15,False,2023-02-28 01:21:03.335,0.2.5,17.0,dabl,,,,['sklearn'],1.0,,https://pypi.org/project/dabl,2024-01-09 18:32:27.000,1.0,3463.0,3463.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
871,CometML,comet-ml/examples,ml-experiments,,,https://www.comet.com,MIT,,2024-04-24 11:56:39.000000,,,,,,,,,,Supercharging Machine Learning.,,15,True,2024-04-10 15:22:19.000,3.40.0,284.0,comet_ml,comet_ml,,,,67.0,,https://pypi.org/project/comet_ml,2024-04-24 11:56:39.000,67.0,176734.0,176734.0,https://anaconda.org/anaconda/comet_ml,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
872,GraphSAGE,williamleif/GraphSAGE,graph,,https://github.com/williamleif/GraphSAGE,https://github.com/williamleif/GraphSAGE,MIT,2017-05-29 15:36:22.000,2022-11-21 22:24:51.000000,2018-09-19 19:27:00,59.0,,825.0,77.0,34.0,116.0,59.0,3297.0,Representation learning on large graphs using stochastic graph convolutions.,9.0,14,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
873,OpenNE,thunlp/OpenNE,graph,,https://github.com/thunlp/OpenNE,https://github.com/thunlp/OpenNE,MIT,2017-10-08 04:58:20.000,2024-01-10 11:53:25.000000,2024-01-10 11:53:25,104.0,,483.0,67.0,26.0,5.0,97.0,1672.0,An Open-Source Package for Network Embedding (NE).,12.0,14,True,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
874,GraphVite,DeepGraphLearning/graphvite,graph,,https://github.com/DeepGraphLearning/graphvite,https://github.com/DeepGraphLearning/graphvite,Apache-2.0,2019-07-16 15:48:20.000,2023-06-16 16:16:18.265000,2021-01-14 02:18:46,15.0,,149.0,32.0,,53.0,59.0,1193.0,GraphVite: A General and High-performance Graph Embedding System.,1.0,14,False,,,4.0,,milagraph/graphvite,,,,,,,,,,83.0,https://anaconda.org/milagraph/graphvite,2023-06-16 16:16:18.265,4702.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
875,AutoGL,THUMNLab/AutoGL,graph,,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000,2024-02-27 22:17:46.000000,2024-02-05 15:11:35,743.0,1.0,117.0,28.0,111.0,13.0,24.0,1068.0,An autoML framework & toolkit for machine learning on graphs.,15.0,14,True,2022-12-30 06:11:04.000,0.4.0,4.0,auto-graph-learning,,,,['pytorch'],,,https://pypi.org/project/auto-graph-learning,2020-12-23 08:05:25.000,,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
876,Skater,oracle/Skater,interpretability,,https://github.com/oracle/Skater,https://github.com/oracle/Skater,UPL-1.0,2017-01-26 05:45:42.000,2023-09-18 15:13:22.392000,,,,182.0,,,72.0,,1067.0,Python Library for Model Interpretation/Explanations.,7.0,14,False,2018-09-21 07:03:32.000,1.1.2,23.0,skater,conda-forge/skater,,,,1.0,,https://pypi.org/project/skater,2018-09-21 07:03:32.000,1.0,516.0,1949.0,https://anaconda.org/conda-forge/skater,2023-09-18 15:13:22.392,64504.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
877,interpret-text,interpretml/interpret-text,interpretability,,https://github.com/interpretml/interpret-text,https://github.com/interpretml/interpret-text,MIT,2019-09-04 16:39:48.000,2024-02-05 16:37:11.000000,2024-02-05 16:37:10,152.0,1.0,67.0,19.0,177.0,87.0,16.0,400.0,A library that incorporates state-of-the-art explainers for text-based machine learning models and visualizes the..,18.0,14,True,2021-12-07 15:12:02.000,0.1.3,5.0,interpret-text,,,,['jupyter'],,,https://pypi.org/project/interpret-text,2021-12-07 01:57:31.000,,99.0,99.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
878,ptgnn,microsoft/ptgnn,graph,,https://github.com/microsoft/ptgnn,https://github.com/microsoft/ptgnn,MIT,2020-05-12 08:42:30.000,2022-02-01 17:31:29.000000,2022-02-01 17:31:29,99.0,,40.0,12.0,17.0,2.0,5.0,372.0,A PyTorch Graph Neural Network Library.,8.0,14,False,2021-10-21 21:43:04.000,0.10.4,18.0,ptgnn,,,,['pytorch'],3.0,3.0,https://pypi.org/project/ptgnn,2021-10-21 21:43:04.000,,143.0,143.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
879,tsaug,arundo/tsaug,time-series-data,,https://github.com/arundo/tsaug,https://github.com/arundo/tsaug,Apache-2.0,2019-09-27 00:38:05.000,2023-01-11 11:16:16.000000,2020-04-17 02:46:38,10.0,,37.0,11.0,8.0,10.0,3.0,339.0,A Python package for time series augmentation.,4.0,14,False,2020-04-17 02:50:25.000,0.2.1,4.0,tsaug,,,,,2.0,,https://pypi.org/project/tsaug,2020-04-17 02:50:25.000,2.0,1504.0,1504.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
880,nanodl,HMUNACHI/nanodl,ml-frameworks,,https://github.com/HMUNACHI/nanodl,https://github.com/HMUNACHI/nanodl,MIT,2023-08-22 13:22:24.000,2024-04-13 17:06:03.000000,2024-04-13 17:06:03,147.0,85.0,8.0,8.0,15.0,2.0,7.0,251.0,A Jax-based library for designing and training transformer models from scratch.,3.0,14,False,,,5.0,nanodl,,,,['jax'],,,https://pypi.org/project/nanodl,2024-03-26 18:15:37.000,,106.0,106.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
881,backprop,backprop-ai/backprop,model-serialisation,,https://github.com/backprop-ai/backprop,https://github.com/backprop-ai/backprop,Apache-2.0,2020-10-30 15:25:14.000,2021-05-03 09:15:25.000000,2021-05-03 09:15:21,219.0,,11.0,16.0,14.0,5.0,4.0,240.0,"Backprop makes it simple to use, finetune, and deploy state-of-the-art ML models.",8.0,14,False,2021-04-20 13:53:12.000,0.1.2,14.0,backprop,,,,,2.0,2.0,https://pypi.org/project/backprop,2021-04-20 13:53:12.000,,238.0,238.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
882,NeuralQA,victordibia/neuralqa,nlp,,https://github.com/victordibia/neuralqa,https://github.com/victordibia/neuralqa,MIT,2020-05-19 03:55:56.000,2023-06-07 20:12:03.000000,2020-12-16 17:41:37,312.0,,32.0,8.0,72.0,31.0,8.0,232.0,NeuralQA: A Usable Library for Question Answering on Large Datasets with BERT.,3.0,14,False,,,27.0,neuralqa,,,,,4.0,4.0,https://pypi.org/project/neuralqa,2020-09-18 17:54:50.000,,105.0,105.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
883,ENAS,carpedm20/ENAS-pytorch,hyperopt,,https://github.com/carpedm20/ENAS-pytorch,https://github.com/carpedm20/ENAS-pytorch,Apache-2.0,2018-02-15 04:54:37.000,2023-07-06 21:33:33.000000,2020-06-16 07:23:32,53.0,,486.0,109.0,12.0,39.0,8.0,2684.0,PyTorch implementation of Efficient Neural Architecture Search via Parameters Sharing.,6.0,13,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
884,ml-ane-transformers,apple/ml-ane-transformers,model-serialisation,,https://github.com/apple/ml-ane-transformers,https://github.com/apple/ml-ane-transformers,,2022-06-03 16:36:06.000,2023-04-25 09:24:38.000000,2022-08-09 04:03:14,5.0,,81.0,48.0,4.0,3.0,,2466.0,Reference implementation of the Transformer architecture optimized for Apple Neural Engine (ANE).,1.0,13,False,2022-08-09 04:22:55.000,0.1.3,4.0,ane-transformers,,,,['pytorch'],1.0,,https://pypi.org/project/ane-transformers,2022-08-09 04:22:00.465,1.0,1396.0,1398.0,,,,,,,,3.0,58.0,,,,,,,,,,,,,,,,,,,
885,traingenerator,jrieke/traingenerator,others,,https://github.com/jrieke/traingenerator,https://github.com/jrieke/traingenerator,MIT,2020-12-03 16:47:16.000,2023-08-23 08:35:09.000000,2022-06-30 14:05:23,118.0,,178.0,38.0,10.0,13.0,3.0,1345.0,A web app to generate template code for machine learning.,3.0,13,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
886,rliable,google-research/rliable,reinforcement-learning,,https://github.com/google-research/rliable,https://github.com/google-research/rliable,Apache-2.0,2021-08-20 00:41:06.000,2024-03-26 16:48:56.000000,2024-01-29 19:20:57,64.0,1.0,43.0,11.0,9.0,3.0,12.0,697.0,"[NeurIPS21 Outstanding Paper] Library for reliable evaluation on RL and ML benchmarks, even with only a handful of..",6.0,13,True,,,,rliable`,,,,,126.0,126.0,https://pypi.org/project/rliable`,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
887,TransferNLP,feedly/transfer-nlp,nlp,,https://github.com/feedly/transfer-nlp,https://github.com/feedly/transfer-nlp,MIT,2019-03-12 20:00:31.000,2020-05-28 19:00:02.000000,2020-05-28 17:31:53,465.0,,18.0,11.0,57.0,4.0,20.0,291.0,NLP library designed for reproducible experimentation management.,7.0,13,False,2020-05-28 19:00:02.000,0.1.6,8.0,transfer-nlp,,,,['pytorch'],,,https://pypi.org/project/transfer-nlp,2020-05-28 19:00:02.000,,138.0,138.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
888,ONNX-T5,abelriboulot/onnxt5,nlp,,https://github.com/abelriboulot/onnxt5,https://github.com/abelriboulot/onnxt5,Apache-2.0,2020-08-01 09:38:35.000,2022-11-02 18:43:57.000000,2021-01-28 09:24:52,74.0,,28.0,8.0,6.0,8.0,8.0,243.0,"Summarization, translation, sentiment-analysis, text-generation and more at blazing speed using a T5 version..",4.0,13,False,2021-01-28 09:26:15.000,0.1.8,11.0,onnxt5,,,,,1.0,1.0,https://pypi.org/project/onnxt5,2021-01-28 09:26:15.000,,58.0,58.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
889,textvec,textvec/textvec,nlp,,https://github.com/textvec/textvec,https://github.com/textvec/textvec,MIT,2018-04-12 14:03:53.000,2024-01-09 14:26:49.000000,2024-01-09 14:26:42,74.0,,26.0,8.0,16.0,4.0,6.0,191.0,Text vectorization tool to outperform TFIDF for classification tasks.,11.0,13,False,2019-09-12 07:41:04.000,2.0,4.0,textvec,,,,['sklearn'],4.0,4.0,https://pypi.org/project/textvec,2020-12-03 14:17:09.000,,46.0,46.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
890,DeepNeuro,QTIM-Lab/DeepNeuro,medical-data,,https://github.com/QTIM-Lab/DeepNeuro,https://github.com/QTIM-Lab/DeepNeuro,MIT,2017-06-01 19:36:34.000,2020-06-24 13:00:15.000000,2020-06-24 13:00:14,285.0,,35.0,14.0,18.0,27.0,18.0,122.0,A deep learning python package for neuroimaging data. Made by:.,6.0,13,False,2019-06-10 21:04:04.000,0.2.3,6.0,deepneuro,,,,,1.0,1.0,https://pypi.org/project/deepneuro,2019-06-10 21:04:04.000,,34.0,34.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
891,jaxdf,ucl-bug/jaxdf,jax-utils,,https://github.com/ucl-bug/jaxdf,https://github.com/ucl-bug/jaxdf,LGPL-3.0,2021-09-08 16:38:46.000,2024-02-28 09:09:14.000000,2023-11-24 19:47:45,314.0,,7.0,7.0,126.0,7.0,9.0,106.0,A JAX-based research framework for writing differentiable numerical simulators with arbitrary discretizations.,4.0,13,False,2023-11-24 19:49:33.000,0.2.7,9.0,,,,,['jax'],4.0,4.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
892,LazyCluster,ml-tooling/lazycluster,distributed-ml,,https://github.com/ml-tooling/lazycluster,https://github.com/ml-tooling/lazycluster,Apache-2.0,2019-08-07 08:05:13.000,2023-02-16 02:23:02.000000,2021-08-19 13:59:11,444.0,,12.0,7.0,20.0,3.0,,50.0,Distributed machine learning made simple.,2.0,13,False,2020-12-14 15:25:59.000,0.2.4,5.0,lazycluster,,,,,33.0,33.0,https://pypi.org/project/lazycluster,2020-12-14 14:49:33.000,,37.0,37.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
893,nptsne,biovault/nptsne,data-viz,,https://github.com/biovault/nptsne,https://github.com/biovault/nptsne,Apache-2.0,2019-06-28 08:40:25.000,2023-07-14 11:30:56.000000,2021-02-03 08:52:27,857.0,,2.0,3.0,3.0,7.0,6.0,32.0,nptsne is a numpy compatible python binary package that offers a number of APIs for fast tSNE calculation.,3.0,13,False,2021-12-23 15:53:08.000,1.2.0,3.0,nptsne,,,,,6.0,6.0,https://pypi.org/project/nptsne,2021-12-23 15:53:08.000,,172.0,172.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
894,model_search,google/model_search,hyperopt,,https://github.com/google/model_search,https://github.com/google/model_search,Apache-2.0,2021-01-19 18:26:34.000,2024-03-28 08:06:49.000000,2022-02-09 22:20:11,9.0,,469.0,93.0,21.0,52.0,15.0,3260.0,AutoML algorithms for model architecture search at scale.,1.0,12,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
895,MedicalNet,Tencent/MedicalNet,medical-data,,https://github.com/Tencent/MedicalNet,https://github.com/Tencent/MedicalNet,MIT,2019-07-17 09:53:10.000,2023-07-06 21:26:54.000000,2020-08-27 13:37:26,26.0,,401.0,63.0,6.0,62.0,17.0,1832.0,Many studies have shown that the performance on deep learning is significantly affected by volume of training data...,1.0,12,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
896,surpriver,tradytics/surpriver,financial-data,,https://github.com/tradytics/surpriver,https://github.com/tradytics/surpriver,GPL-3.0,2020-08-30 07:56:22.000,2021-08-13 08:02:31.000000,2020-09-21 04:32:05,64.0,,315.0,87.0,11.0,12.0,6.0,1702.0,Find big moving stocks before they move using machine learning and anomaly detection.,6.0,12,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
897,deltapy,firmai/deltapy,tabular,,https://github.com/firmai/deltapy,https://github.com/firmai/deltapy,MIT,2020-04-08 05:27:53.000,2023-09-19 11:11:53.000000,2022-03-01 16:13:48,42.0,,53.0,17.0,3.0,2.0,1.0,527.0,DeltaPy - Tabular Data Augmentation (by @firmai).,4.0,12,False,2020-11-12 16:13:21.000,zen,11.0,deltapy,,,,,3.0,3.0,https://pypi.org/project/deltapy,2020-04-09 01:48:32.000,,86.0,86.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
898,Maze,enlite-ai/maze,reinforcement-learning,,https://github.com/enlite-ai/maze,https://github.com/enlite-ai/maze,Custom,2021-02-11 08:26:37.000,2024-04-24 13:48:16.000000,2022-11-21 12:12:41,1044.0,,11.0,6.0,26.0,1.0,2.0,258.0,Maze Applied Reinforcement Learning Framework.,3.0,12,False,2022-11-21 12:23:00.858,0.2.0,21.0,maze-rl,,enliteai/maze,,['pytorch'],,,https://pypi.org/project/maze-rl,2021-12-13 16:04:42.000,,85.0,91.0,,,,https://hub.docker.com/r/enliteai/maze,2021-06-24 21:00:27.801118,,242.0,3.0,8.0,,,,,,,,,,,,,,,,,,,
899,Auptimizer,LGE-ARC-AdvancedAI/auptimizer,hyperopt,,https://github.com/LGE-ARC-AdvancedAI/auptimizer,https://github.com/LGE-ARC-AdvancedAI/auptimizer,GPL-3.0,2019-09-12 01:08:37.000,2023-01-27 02:15:43.000000,2021-03-03 01:30:06,79.0,,27.0,21.0,44.0,1.0,5.0,199.0,An automatic ML model optimization tool.,11.0,12,False,2021-03-03 02:00:23.000,2.0,7.0,auptimizer,,,,,,,https://pypi.org/project/auptimizer,2021-03-02 02:40:32.000,,93.0,93.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
900,ModelChimp,ModelChimp/modelchimp,ml-experiments,,https://github.com/ModelChimp/modelchimp,https://github.com/ModelChimp/modelchimp,BSD-2-Clause,2018-11-05 08:39:03.000,2023-11-14 18:32:58.000000,2021-08-01 07:11:57,363.0,,12.0,5.0,1238.0,4.0,10.0,126.0,Experiment tracking for machine and deep learning projects.,3.0,12,False,2019-04-09 10:43:15.000,0.4.0,37.0,modelchimp,,modelchimp/modelchimp-server,,,,,https://pypi.org/project/modelchimp,2019-04-09 10:41:20.000,,115.0,125.0,,,,https://hub.docker.com/r/modelchimp/modelchimp-server,2019-04-09 10:15:09.532793,,661.0,3.0,,,,,,,,,,,,,,,,,,,,
