,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,helm_id,trending,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
736,DELTA,Delta-ML/delta,nlp,,https://github.com/Delta-ML/delta,https://github.com/Delta-ML/delta,Apache-2.0,2019-05-29 08:33:57.000,2024-04-19 09:46:18.000000,2020-12-17 06:57:15,932.0,,292.0,66.0,202.0,5.0,74.0,1590.0,DELTA is a deep learning based natural language and speech processing platform.,41.0,20,False,2020-07-16 09:31:45.000,0.3.3,4.0,delta-nlp,,,['tensorflow'],,263.0,1.0,1.0,https://pypi.org/project/delta-nlp,2020-03-27 04:46:19.000,,59.0,,,,3.0,zh794390558/delta,https://hub.docker.com/r/zh794390558/delta,2021-08-03 14:50:00.516864,,13118.0,,,,,,,,,,,,,,,,,,,
737,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30,31.0,,155.0,46.0,3.0,13.0,15.0,1530.0,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,20,False,2020-11-18 08:19:23.000,0.4.0,11.0,lambda-networks,,,['pytorch'],,1685.0,29.0,29.0,https://pypi.org/project/lambda-networks,2020-11-18 08:19:23.000,,1685.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
738,DLTK,DLTK/DLTK,medical-data,,https://github.com/DLTK/DLTK,https://github.com/DLTK/DLTK,Apache-2.0,2017-05-02 15:40:36.000,2023-03-24 22:27:46.000000,2019-01-21 14:01:28,379.0,,405.0,101.0,36.0,13.0,24.0,1425.0,Deep Learning Toolkit for Medical Image Analysis.,9.0,20,False,2018-02-26 17:43:57.000,0.2.1,5.0,dltk,,,['tensorflow'],,127.0,32.0,32.0,https://pypi.org/project/dltk,2018-02-26 17:43:57.000,,127.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
739,DiCE,interpretml/DiCE,interpretability,,https://github.com/interpretml/DiCE,https://github.com/interpretml/DiCE,MIT,2019-05-02 09:51:02.000,2024-04-17 19:59:55.000000,2024-04-17 19:59:46,779.0,,182.0,18.0,262.0,77.0,94.0,1334.0,Generate Diverse Counterfactual Explanations for any machine learning model.,19.0,20,True,2023-10-26 11:36:48.000,0.11,12.0,dice-ml,,,"['tensorflow', 'pytorch']",,42257.0,6.0,,https://pypi.org/project/dice-ml,2023-10-27 03:54:06.000,6.0,42257.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
740,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,101.0,39.0,13.0,14.0,9.0,1272.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,20,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,,2578.0,160.0,158.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,2.0,2578.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
741,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2024-02-10 16:41:21.000000,2024-02-10 16:41:20,438.0,,200.0,62.0,7.0,13.0,29.0,1128.0,Python AutoML for Trading Systems and Sports Betting.,5.0,20,True,2020-08-29 18:48:20.000,2.5.0,25.0,alphapy,,,,,354.0,5.0,5.0,https://pypi.org/project/alphapy,2020-08-29 18:44:15.000,,354.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
742,geoplotlib,andrea-cuttone/geoplotlib,geospatial-data,,https://github.com/andrea-cuttone/geoplotlib,https://github.com/andrea-cuttone/geoplotlib,MIT,2015-02-24 13:13:07.000,2023-06-16 19:26:09.140000,2019-05-06 07:06:50,159.0,,169.0,57.0,14.0,30.0,19.0,1026.0,python toolbox for visualizing geographical data and making maps.,8.0,20,False,2016-07-27 14:55:01.000,0.3.2,4.0,geoplotlib,conda-forge/geoplotlib,,,,713.0,183.0,181.0,https://pypi.org/project/geoplotlib,2016-07-27 14:55:01.000,2.0,481.0,https://anaconda.org/conda-forge/geoplotlib,2023-06-16 19:26:09.140,9299.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
743,TensorNets,taehoonlee/tensornets,tensorflow-utils,,https://github.com/taehoonlee/tensornets,https://github.com/taehoonlee/tensornets,MIT,2017-09-19 05:19:01.000,2021-01-02 06:28:10.000000,2021-01-02 06:26:24,284.0,,183.0,52.0,12.0,16.0,42.0,1003.0,High level network definitions with pre-trained weights in TensorFlow.,6.0,20,False,2020-03-31 04:38:27.000,0.4.6,12.0,tensornets,,,['tensorflow'],,102.0,87.0,83.0,https://pypi.org/project/tensornets,2020-03-31 04:35:15.000,4.0,102.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
744,nude.py,hhatto/nude.py,image,,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000000,2020-11-23 13:49:02,79.0,,130.0,36.0,16.0,9.0,4.0,922.0,Nudity detection with Python.,12.0,20,False,2020-11-23 13:49:17.000,0.5.1,10.0,nudepy,,,,,649.0,3640.0,3635.0,https://pypi.org/project/nudepy,2020-11-23 13:49:17.000,5.0,649.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
745,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2024-06-27 07:32:19.000000,2024-06-27 07:26:43,298.0,4.0,78.0,23.0,47.0,16.0,17.0,827.0,EvoJAX: Hardware-accelerated Neuroevolution.,14.0,20,True,2024-06-18 06:17:13.000,0.2.17,23.0,evojax,conda-forge/evojax,,['jax'],,1978.0,31.0,25.0,https://pypi.org/project/evojax,2024-06-18 06:17:13.000,6.0,1051.0,https://anaconda.org/conda-forge/evojax,2024-06-18 11:07:15.191,28765.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
746,sklearn-deap,rsteca/sklearn-deap,hyperopt,,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000,2024-02-10 07:16:54.000000,2021-07-30 15:06:27,104.0,,126.0,30.0,29.0,21.0,34.0,772.0,Use evolutionary algorithms instead of gridsearch in scikit-learn.,23.0,20,False,2021-07-30 15:13:54.000,0.3.0,14.0,sklearn-deap,,,['sklearn'],,801.0,46.0,46.0,https://pypi.org/project/sklearn-deap,2021-07-30 15:13:54.000,,801.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
747,NearPy,pixelogik/NearPy,nn-search,,https://github.com/pixelogik/NearPy,https://github.com/pixelogik/NearPy,MIT,2013-04-25 09:10:26.000,2023-02-23 15:20:18.000000,2023-01-22 20:07:16,161.0,,146.0,36.0,33.0,26.0,39.0,761.0,"Python framework for fast (approximated) nearest neighbour search in large, high-dimensional data sets using different..",20.0,20,False,2016-09-27 13:04:44.000,1.0.0,8.0,NearPy,,,,,717.0,113.0,113.0,https://pypi.org/project/NearPy,2016-09-27 13:03:12.000,,717.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
748,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2024-07-16 19:49:29.000000,2020-04-25 18:37:42,198.0,,102.0,26.0,49.0,15.0,54.0,733.0,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,20,False,2019-08-08 01:24:38.000,0.0.9,9.0,matrixprofile-ts,,,,,626.0,29.0,27.0,https://pypi.org/project/matrixprofile-ts,2019-08-08 01:24:38.000,2.0,626.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
749,Auto TS,AutoViML/Auto_TS,time-series-data,,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000,2024-08-20 13:45:17.000000,2024-05-05 11:51:05,300.0,,113.0,18.0,26.0,1.0,87.0,723.0,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",13.0,20,True,2024-05-05 11:51:57.000,0.0.92,39.0,auto-ts,,,,,8830.0,,,https://pypi.org/project/auto-ts,2024-05-05 11:51:57.000,,8830.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
750,dabl,amueller/dabl,sklearn-utils,,https://github.com/amueller/dabl,https://github.com/amueller/dabl,BSD-3-Clause,2020-01-30 18:26:49.000,2024-08-07 20:31:21.000000,2024-01-09 18:05:38,305.0,,106.0,5.0,3.0,1.0,,722.0,Data Analysis Baseline Library.,24.0,20,True,2024-08-07 20:31:21.000,0.3.1,19.0,dabl,,,['sklearn'],,4305.0,3.0,,https://pypi.org/project/dabl,2024-08-07 20:31:21.000,3.0,4305.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
751,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2024-07-30 21:34:45.000000,2021-09-16 17:56:31,171.0,,144.0,34.0,84.0,16.0,55.0,626.0,Code for the TCAV ML interpretability project.,19.0,20,False,2021-02-23 16:17:42.000,0.2.2,4.0,tcav,,,['tensorflow'],,212.0,26.0,23.0,https://pypi.org/project/tcav,2021-02-23 16:17:42.000,3.0,212.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
752,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2024-06-16 04:23:17.000000,2024-06-16 04:23:17,307.0,2.0,105.0,9.0,15.0,6.0,16.0,579.0,Make Waffle Charts in Python.,6.0,20,True,2024-06-16 04:18:08.000,1.1.1,28.0,pywaffle,conda-forge/pywaffle,,,,6144.0,406.0,400.0,https://pypi.org/project/pywaffle,2024-06-16 04:18:08.000,6.0,5954.0,https://anaconda.org/conda-forge/pywaffle,2023-06-16 16:12:33.889,13122.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
753,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2023-06-27 16:54:16.000000,2023-06-27 16:54:13,266.0,,75.0,39.0,17.0,13.0,22.0,567.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,22.0,20,False,2020-10-16 03:43:47.000,0.1.7,9.0,n2,,,,,174.0,37.0,33.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000,4.0,174.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
754,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-11-11 03:23:44.000000,2023-11-11 03:23:44,413.0,,57.0,60.0,9.0,25.0,25.0,541.0,Python library assists deep learning on graphs.,18.0,20,True,2021-09-05 23:08:21.000,0.2.1,5.0,deepsnap,,,,12.0,574.0,112.0,110.0,https://pypi.org/project/deepsnap,2021-09-05 22:57:16.000,2.0,574.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
755,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2024-02-24 12:21:01.000000,2023-08-12 16:28:59,266.0,,108.0,20.0,57.0,26.0,21.0,493.0,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,7.0,20,False,2023-04-30 02:25:49.592,0.4.4,8.0,rrcf,,,,,4168.0,76.0,68.0,https://pypi.org/project/rrcf,2023-04-30 02:25:49.592,8.0,4168.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
756,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2024-06-28 04:46:54.000000,2023-07-18 10:24:07,542.0,,35.0,14.0,224.0,15.0,40.0,493.0,Monitor the stability of a Pandas or Spark dataframe.,17.0,20,False,2023-07-18 10:32:00.587,1.4.6,36.0,popmon,,,"['pandas', 'spark']",199.0,33034.0,23.0,21.0,https://pypi.org/project/popmon,2023-07-18 10:32:00.587,2.0,33031.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
757,pymdp,infer-actively/pymdp,others,,https://github.com/infer-actively/pymdp,https://github.com/infer-actively/pymdp,MIT,2019-11-27 19:03:35.000,2024-09-02 10:07:56.000000,2024-07-16 08:32:27,987.0,30.0,81.0,30.0,95.0,15.0,27.0,441.0,A Python implementation of active inference for Markov Decision Processes.,18.0,20,True,2023-03-25 17:58:52.000,0.0.7.1,8.0,inferactively-pymdp,,,,,282.0,12.0,12.0,https://pypi.org/project/inferactively-pymdp,2022-12-08 15:25:01.498,,282.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
758,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2024-09-12 15:16:22.000000,2024-07-27 08:09:44,3033.0,8.0,63.0,11.0,266.0,11.0,110.0,436.0,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,24.0,20,True,2023-07-13 11:41:03.541,0.1.2,12.0,pykale,,,['pytorch'],,199.0,3.0,3.0,https://pypi.org/project/pykale,2022-04-12 08:56:50.000,,199.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
759,animatplot,t-makaro/animatplot,data-viz,,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000,2024-09-01 04:12:59.669000,2024-08-29 18:18:33,183.0,5.0,38.0,9.0,32.0,17.0,20.0,409.0,A python package for animating plots build on matplotlib.,7.0,20,True,2024-08-29 18:26:55.000,0.4.3,11.0,animatplot,conda-forge/animatplot,,,,648.0,63.0,59.0,https://pypi.org/project/animatplot,2024-08-29 17:08:23.000,4.0,344.0,https://anaconda.org/conda-forge/animatplot,2024-09-01 04:12:59.669,14293.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
760,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2024-08-28 17:11:07.000000,2024-04-26 20:31:49,327.0,,78.0,25.0,345.0,26.0,10.0,341.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,36.0,20,True,2024-04-26 21:27:16.000,0.46.0,31.0,fairness-indicators,,,"['tensorflow', 'jupyter']",,1311.0,,,https://pypi.org/project/fairness-indicators,2024-04-26 21:27:16.000,,1311.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
761,ivis,beringresearch/ivis,data-viz,,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000,2024-06-13 05:29:40.000000,2024-06-13 05:28:48,643.0,,43.0,13.0,63.0,3.0,57.0,329.0,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,20,True,2024-06-13 05:28:35.000,2.0.11,36.0,ivis,,,['tensorflow'],,1587.0,37.0,35.0,https://pypi.org/project/ivis,2024-06-13 05:28:35.000,2.0,1587.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
762,MXBoard,awslabs/mxboard,ml-experiments,,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000,2021-11-30 10:46:24.000000,2020-01-24 23:21:55,42.0,,52.0,25.0,19.0,15.0,17.0,324.0,Logging MXNet data for visualization in TensorBoard.,9.0,20,False,2018-05-22 20:25:51.000,0.1.0,12.0,mxboard,,,['mxnet'],,2424.0,254.0,254.0,https://pypi.org/project/mxboard,2018-05-22 20:25:51.000,,2424.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
763,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/vega/vegafusion,https://github.com/vega/vegafusion,BSD-3-Clause,2021-10-01 09:19:27.000,2024-08-15 00:23:47.000000,2024-08-14 15:39:49,663.0,2.0,18.0,24.0,353.0,49.0,87.0,316.0,Serverside scaling for Vega and Altair visualizations.,4.0,20,True,2024-05-09 19:19:11.000,1.6.9,75.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,5863.0,9001.0,5.0,,https://pypi.org/project/vegafusion-jupyter,2024-05-09 19:01:07.000,2.0,1158.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2024-05-10 13:02:13.580,224901.0,3.0,,,,,,,,vega/vegafusion,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,2024-05-09 19:11:31.675,3.0,164.0,,,,,,,,,,,
764,textpipe,textpipe/textpipe,nlp,,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32.000,2021-06-09 11:55:53.000000,2021-06-09 11:55:53,371.0,,26.0,22.0,239.0,24.0,25.0,300.0,Textpipe: clean and extract metadata from text.,29.0,20,False,2021-01-25 14:05:21.000,0.12.2,39.0,textpipe,,,,,309.0,10.0,9.0,https://pypi.org/project/textpipe,2021-01-25 14:05:21.000,1.0,309.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
765,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2024-09-12 13:38:42.000000,2024-09-12 13:38:41,426.0,4.0,76.0,21.0,443.0,27.0,51.0,272.0,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,32.0,20,False,2023-10-25 10:51:36.000,0.2.1,23.0,pipeline-dp,,,,,258.0,3.0,3.0,https://pypi.org/project/pipeline-dp,2023-11-22 19:01:05.000,,258.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
766,somoclu,peterwittek/somoclu,distributed-ml,,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000,2024-05-21 04:33:27.096000,2024-01-18 11:58:51,626.0,,68.0,28.0,31.0,32.0,113.0,266.0,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",20.0,20,False,2023-02-18 02:51:08.166,1.7.6,18.0,somoclu,conda-forge/somoclu,,,2001.0,4178.0,18.0,,https://pypi.org/project/somoclu,2023-02-18 02:51:08.166,18.0,1694.0,https://anaconda.org/conda-forge/somoclu,2024-05-21 04:33:27.096,115980.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
767,solt,Oulu-IMEDS/solt,image,,https://github.com/Oulu-IMEDS/solt,https://github.com/Oulu-IMEDS/solt,MIT,2018-08-02 15:09:05.000,2024-07-25 10:53:20.000000,2024-06-22 08:32:56,378.0,11.0,19.0,6.0,33.0,20.0,39.0,263.0,Streaming over lightweight data transformations.,6.0,20,False,2020-03-10 14:09:31.000,0.1.9,18.0,solt,,,,,429.0,60.0,57.0,https://pypi.org/project/solt,2020-03-10 14:09:31.000,3.0,429.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
768,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-08-31 18:37:21.000000,2023-08-31 18:34:42,577.0,,21.0,18.0,464.0,90.0,76.0,234.0,Functional tensors for probabilistic programming.,11.0,20,False,2023-08-31 18:37:22.000,0.4.6,12.0,funsor,,,['pytorch'],,6428.0,81.0,71.0,https://pypi.org/project/funsor,2023-01-23 08:32:39.757,10.0,6428.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
769,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12,153.0,,31.0,9.0,4.0,20.0,29.0,227.0,Yet another Python binding for fastText.,4.0,20,False,2018-12-08 15:32:09.000,0.4.6,13.0,pyfasttext,,,,401.0,1119.0,444.0,442.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000,2.0,1115.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
770,SerpentAI,SerpentAI/SerpentAI,reinforcement-learning,,https://github.com/SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,MIT,2017-04-16 21:48:39.000,2022-11-07 01:59:31.000000,2020-05-22 22:34:09,250.0,,765.0,337.0,58.0,2.0,,6748.0,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!.,7.0,19,False,2018-02-17 00:12:46.000,2018.1.2,18.0,SerpentAI,,,,361.0,152.0,,,https://pypi.org/project/SerpentAI,2018-02-17 00:12:46.000,,146.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
771,pytorchviz,szagoruyko/pytorchviz,pytorch-utils,,https://github.com/szagoruyko/pytorchviz,https://github.com/szagoruyko/pytorchviz,MIT,2018-01-30 15:37:55.000,2024-04-02 17:52:52.000000,2021-06-15 18:41:51,22.0,,279.0,31.0,22.0,34.0,37.0,3164.0,A small package to create visualizations of PyTorch execution graphs.,6.0,19,False,,,,,,,,,,2118.0,2118.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
772,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2023-02-15 19:57:27.000000,2022-08-08 02:56:23,378.0,,256.0,56.0,65.0,8.0,31.0,1379.0,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,19,False,2018-12-05 02:48:50.000,0.4.1,2.0,advbox,,,,,72.0,3.0,3.0,https://pypi.org/project/advbox,2018-12-05 02:48:50.000,,72.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
773,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,93.0,33.0,72.0,31.0,30.0,1105.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,19,False,2021-02-15 20:20:59.000,0.5,2.0,torch-struct,,,['pytorch'],,16549.0,2.0,,https://pypi.org/project/torch-struct,2021-02-14 02:43:46.000,2.0,16549.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
774,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91.0,,164.0,43.0,5.0,4.0,7.0,1098.0,XAI - An eXplainability toolbox for machine learning.,3.0,19,False,2021-10-30 06:35:19.000,0.1.0,6.0,xai,,,,,312.0,31.0,31.0,https://pypi.org/project/xai,2021-10-30 06:33:26.000,,312.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
775,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:34:04.000000,2022-02-02 20:33:18,124.0,,138.0,17.0,11.0,42.0,43.0,1080.0,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,19,False,2022-02-02 20:34:04.000,1.1.4,80.0,performer-pytorch,,,['pytorch'],,5457.0,154.0,149.0,https://pypi.org/project/performer-pytorch,2022-02-02 20:34:04.000,5.0,5457.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
776,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2024-01-11 13:06:10.000000,2022-02-14 20:43:06,145.0,,179.0,18.0,42.0,23.0,60.0,903.0,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,19,False,2020-12-01 06:11:12.000,1.2.1.post2,10.0,robustness,conda-forge/robustness,,,,562.0,191.0,188.0,https://pypi.org/project/robustness,2020-12-01 06:21:33.000,3.0,367.0,https://anaconda.org/conda-forge/robustness,2023-06-16 19:21:11.893,9597.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
777,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-12-08 11:42:52.000000,2021-08-06 08:18:46,282.0,,141.0,14.0,24.0,58.0,69.0,858.0,PyTorch to Keras model convertor.,13.0,19,False,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,,349.0,102.0,101.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000,1.0,349.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
778,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2023-06-19 20:23:17.000000,2022-10-01 22:21:50,400.0,,230.0,29.0,38.0,43.0,21.0,850.0,An open source python library for scalable Bayesian optimisation.,13.0,19,False,2022-10-01 22:28:00.848,0.1.7,10.0,dragonfly-opt,,,,,2277.0,,,https://pypi.org/project/dragonfly-opt,2022-10-01 22:28:00.848,,2277.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
