,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,dockerhub_id,helm_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id
752,SerpentAI,SerpentAI/SerpentAI,reinforcement-learning,,https://github.com/SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,MIT,2017-04-16 21:48:39.000,2021-12-05 00:55:52.000000,2020-05-22 22:34:09,250.0,,716,329.0,58.0,2.0,,6180,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!.,7.0,19,False,2018-02-17 00:12:46.000,2018.1.2,18.0,SerpentAI,,,163.0,424.0,,,https://pypi.org/project/SerpentAI,2018-02-17 00:12:46.000,,417.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
753,pdftabextract,WZBSocialScienceCenter/pdftabextract,ocr,,https://github.com/WZBSocialScienceCenter/pdftabextract,https://github.com/WZBSocialScienceCenter/pdftabextract,Apache-2.0,2016-07-08 11:44:46.000,2020-12-28 00:52:23.000000,2018-10-26 13:57:02,168.0,,343,89.0,3.0,3.0,18.0,1974,A set of tools for extracting tables from PDF files helping to do data mining on (OCR-processed) scanned documents.,2.0,19,False,2018-01-09 08:00:24.000,0.3.0,5.0,pdftabextract,,,,796.0,40.0,39.0,https://pypi.org/project/pdftabextract,2018-01-09 08:00:24.000,1.0,796.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
754,spark-deep-learning,databricks/spark-deep-learning,data-pipelines,,https://github.com/databricks/spark-deep-learning,https://github.com/databricks/spark-deep-learning,Apache-2.0,2017-05-31 17:30:28.000,2021-09-26 02:36:04.000000,2021-08-19 02:08:33,136.0,,456,151.0,140.0,76.0,27.0,1907,Deep Learning Pipelines for Apache Spark.,16.0,19,True,2020-01-08 19:50:31.000,1.6.0,9.0,,,['spark'],,,20.0,20.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
755,pycls,facebookresearch/pycls,image,,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000,2022-02-09 18:45:09.000000,2021-08-19 02:33:54,91.0,,212,59.0,96.0,21.0,56.0,1853,"Codebase for Image Classification Research, written in PyTorch.",13.0,19,True,2021-05-21 00:29:47.000,0.2,3.0,pycls,,['pytorch'],,606.0,5.0,5.0,https://pypi.org/project/pycls,2020-09-05 00:21:00.000,,606.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
756,NeuroNER,Franck-Dernoncourt/NeuroNER,nlp,,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000,2022-02-10 00:08:21.000000,2019-10-02 23:26:11,132.0,,453,84.0,31.0,82.0,67.0,1596,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,19,False,2019-10-02 23:30:15.000,1.0.8,7.0,pyneuroner,,,,213.0,,,https://pypi.org/project/pyneuroner,2019-10-02 23:30:15.000,,213.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
757,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,101,40.0,13.0,14.0,9.0,1250,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,19,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,587.0,50.0,50.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,,587.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
758,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2022-02-11 02:39:18.000000,2021-05-03 22:51:52,375.0,,242,57.0,51.0,8.0,30.0,1208,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,19,True,2018-12-05 02:48:50.000,0.4.1,2.0,advbox,,,,71.0,,,https://pypi.org/project/advbox,2018-12-05 02:48:50.000,,71.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
759,Databolt Flow,d6t/d6tflow,data-pipelines,,https://github.com/d6t/d6tflow,https://github.com/d6t/d6tflow,MIT,2019-02-03 01:51:22.000,2021-10-06 00:53:48.000000,2021-09-28 02:59:00,266.0,,69,22.0,18.0,10.0,13.0,935,Python library for building highly effective data science workflows.,12.0,19,True,2021-10-06 00:53:48.000,0.2.5,21.0,d6tflow,,,,495.0,20.0,20.0,https://pypi.org/project/d6tflow,2021-10-06 00:53:48.000,,495.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
760,Bounter,RaRe-Technologies/bounter,data-containers,,https://github.com/RaRe-Technologies/bounter,https://github.com/RaRe-Technologies/bounter,MIT,2017-07-18 07:24:15.000,2021-09-19 00:43:46.000000,2021-05-24 07:29:54,156.0,,48,21.0,27.0,16.0,9.0,932,Efficient Counter that uses a limited (bounded) amount of memory regardless of data size.,8.0,19,True,2022-02-18 13:23:55.000,1.1.1,7.0,bounter,,,,227.0,33.0,25.0,https://pypi.org/project/bounter,2020-08-17 06:37:51.000,8.0,227.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
761,jraph,deepmind/jraph,graph,,https://github.com/deepmind/jraph,https://github.com/deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2022-02-07 18:58:24.000000,2022-02-07 18:57:54,72.0,7.0,49,32.0,8.0,9.0,9.0,848,A Graph Neural Network Library in Jax.,13.0,19,True,2021-11-19 18:56:04.000,0.0.2.de0,2.0,jraph,conda-forge/jraph,['jax'],,1562.0,14.0,12.0,https://pypi.org/project/jraph,2021-11-19 19:05:01.000,2.0,1503.0,https://anaconda.org/conda-forge/jraph,2021-10-31 19:30:27.109,299.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
762,PFRL,pfnet/pfrl,reinforcement-learning,,https://github.com/pfnet/pfrl,https://github.com/pfnet/pfrl,MIT,2020-06-24 09:31:50.000,2022-01-16 16:46:43.000000,2021-12-06 07:44:27,388.0,1.0,108,97.0,107.0,27.0,34.0,796,PFRL: a PyTorch-based deep reinforcement learning library.,15.0,19,True,2021-07-07 02:43:23.000,0.3.0,5.0,pfrl,,,,659.0,34.0,33.0,https://pypi.org/project/pfrl,2021-07-07 02:48:20.000,1.0,659.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
763,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2021-07-18 06:52:12.000000,2020-04-17 02:27:44,79.0,,95,25.0,73.0,27.0,35.0,786,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,19,False,2020-04-17 02:18:00.000,0.6.2,13.0,adtk,conda-forge/adtk,,,139610.0,,,https://pypi.org/project/adtk,2020-04-17 02:18:00.000,,139456.0,https://anaconda.org/conda-forge/adtk,2020-04-20 19:46:14.062,3699.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
764,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:34:04.000000,2022-02-02 20:33:18,124.0,1.0,108,15.0,11.0,31.0,41.0,786,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,19,True,2022-02-02 20:34:04.000,1.1.4,80.0,performer-pytorch,,['pytorch'],,3659.0,42.0,38.0,https://pypi.org/project/performer-pytorch,2022-02-02 20:34:04.000,4.0,3659.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
765,AutoGL,THUMNLab/AutoGL,graph,,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000,2022-02-01 15:23:32.000000,2021-12-31 09:00:41,567.0,195.0,81,28.0,75.0,5.0,13.0,773,An autoML framework & toolkit for machine learning on graphs.,13.0,19,True,2020-12-23 08:15:15.000,0.1.1,2.0,auto-graph-learning,,['pytorch'],,67.0,,,https://pypi.org/project/auto-graph-learning,2020-12-23 08:05:25.000,,67.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
766,Vulkan Kompute,KomputeProject/kompute,gpu-utilities,,https://github.com/KomputeProject/kompute,https://github.com/KomputeProject/kompute,Apache-2.0,2020-07-29 05:23:33.000,2022-01-30 13:34:23.000000,2022-01-30 13:34:23,999.0,35.0,54,23.0,101.0,56.0,112.0,764,"General purpose GPU compute framework built on Vulkan to support 1000s of cross vendor graphics cards (AMD, Qualcomm,..",16.0,19,True,2021-09-16 04:09:57.000,0.8.0,12.0,kp,,,132.0,270.0,2.0,2.0,https://pypi.org/project/kp,2021-09-15 06:20:19.000,,264.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
767,kompute,KomputeProject/kompute,gpu-utilities,,https://github.com/KomputeProject/kompute,https://github.com/KomputeProject/kompute,Apache-2.0,2020-07-29 05:23:33.000,2022-01-30 13:34:23.000000,2022-01-30 13:34:23,999.0,35.0,54,23.0,101.0,56.0,112.0,764,"General purpose GPU compute framework built on Vulkan to support 1000s of cross vendor graphics cards (AMD, Qualcomm,..",16.0,19,True,2021-09-16 04:09:57.000,0.8.0,12.0,kp,,,132.0,270.0,2.0,2.0,https://pypi.org/project/kp,2021-09-15 06:20:19.000,,264.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
768,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2021-12-22 00:07:44.000000,2021-10-23 07:17:16,413.0,,151,57.0,3.0,12.0,29.0,723,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",3.0,19,True,2020-08-29 18:48:20.000,2.5.0,25.0,alphapy,,,,671.0,3.0,3.0,https://pypi.org/project/alphapy,2020-08-29 18:44:15.000,,671.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
769,sklearn-deap,rsteca/sklearn-deap,hyperopt,,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000,2021-07-30 15:13:54.000000,2021-07-30 15:06:27,104.0,,114,29.0,25.0,21.0,34.0,680,Use evolutionary algorithms instead of gridsearch in scikit-learn.,22.0,19,True,2021-07-30 15:13:54.000,0.3.0,14.0,sklearn-deap,,['sklearn'],,751.0,33.0,31.0,https://pypi.org/project/sklearn-deap,2021-07-30 15:13:54.000,2.0,751.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
770,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2021-07-31 04:54:26.000000,2020-07-03 18:01:17,397.0,,202,29.0,35.0,35.0,19.0,624,An open source python library for scalable Bayesian optimisation.,12.0,19,False,2020-07-03 18:05:12.000,0.1.6,9.0,dragonfly-opt,,,,34704.0,2.0,,https://pypi.org/project/dragonfly-opt,2020-07-03 18:05:12.000,2.0,34704.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
771,cuSignal,rapidsai/cusignal,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000,2022-02-28 21:09:03.000000,2022-02-28 21:08:52,1187.0,14.0,83,41.0,335.0,15.0,112.0,574,GPU accelerated signal processing.,37.0,19,True,2022-02-02 15:59:38.000,22.02.00,11.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
772,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2022-02-05 02:20:05.000000,2022-02-05 02:20:00,265.0,34.0,55,7.0,11.0,16.0,36.0,547,A standard framework for modelling Deep Learning Models for tabular data.,8.0,19,True,2021-09-01 11:51:30.000,0.7.0,8.0,pytorch_tabular,,['pytorch'],,1702.0,,,https://pypi.org/project/pytorch_tabular,2021-09-01 11:51:30.000,,1702.0,,,,1.0,,,,,,,,-2.0,,,,,,,,,,,,,,,,,
773,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,128,60.0,72.0,17.0,71.0,515,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,19,False,2019-07-30 09:28:26.000,0.2.2,14.0,atm,,,,173.0,10.0,10.0,https://pypi.org/project/atm,2019-07-30 09:25:11.000,,173.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
774,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2021-09-28 07:21:22.000000,2021-09-19 23:51:06,406.0,,43,59.0,6.0,15.0,24.0,391,Python library assists deep learning on graphs.,15.0,19,True,2021-09-05 23:08:21.000,0.2.1,5.0,deepsnap,,,8.0,481.0,18.0,17.0,https://pypi.org/project/deepsnap,2021-09-05 22:57:16.000,1.0,481.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
775,Case Recommender,caserec/CaseRecommender,recommender-systems,,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000,2021-11-25 23:19:05.000000,2021-11-25 23:08:43,204.0,,77,23.0,18.0,7.0,20.0,389,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,19,True,2021-11-25 23:19:05.000,1.1.1,42.0,caserecommender,,['sklearn'],,714.0,10.0,10.0,https://pypi.org/project/caserecommender,2021-11-25 23:19:05.000,,714.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
776,carefree-learn,carefree0910/carefree-learn,tabular,,https://github.com/carefree0910/carefree-learn,https://github.com/carefree0910/carefree-learn,MIT,2020-06-17 17:44:17.000,2022-02-03 04:45:29.000000,2022-02-03 04:45:25,3200.0,14.0,30,10.0,1.0,,80.0,359,Deep Learning PyTorch.,1.0,19,True,2022-01-29 03:42:09.000,0.2.2,20.0,carefree-learn,,['pytorch'],,320.0,2.0,2.0,https://pypi.org/project/carefree-learn,2021-10-29 05:36:03.000,,320.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
777,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2021-01-13 23:05:23.000000,2020-06-10 01:07:39,253.0,,81,20.0,52.0,22.0,17.0,354,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,4.0,19,False,2020-06-10 01:53:55.000,0.4.3,7.0,rrcf,,,,10535.0,35.0,33.0,https://pypi.org/project/rrcf,2020-06-10 01:53:55.000,2.0,10535.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
778,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2022-02-27 05:44:55.000000,2021-10-27 14:16:34,237.0,,82,10.0,22.0,7.0,10.0,347,A library of metrics for evaluating recommender systems.,13.0,19,True,2021-09-24 21:30:26.000,0.1.0,15.0,recmetrics,,,,1546.0,23.0,23.0,https://pypi.org/project/recmetrics,2021-09-24 21:30:26.000,,1546.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
779,scikit-rebate,EpistasisLab/scikit-rebate,others,,https://github.com/EpistasisLab/scikit-rebate,https://github.com/EpistasisLab/scikit-rebate,MIT,2016-09-19 13:36:17.000,2021-12-29 00:49:30.000000,2021-02-15 17:10:59,283.0,,64,23.0,47.0,13.0,19.0,345,"A scikit-learn-compatible Python implementation of ReBATE, a suite of Relief-based feature selection algorithms for..",13.0,19,False,2017-04-12 16:12:01.000,0.3.4,13.0,skrebate,conda-forge/skrebate,['sklearn'],,3111.0,40.0,,https://pypi.org/project/skrebate,2021-03-20 17:11:52.000,40.0,2633.0,https://anaconda.org/conda-forge/skrebate,2021-02-16 02:08:21.926,23923.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
780,datmo,datmo/datmo,ml-experiments,,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000,2022-01-06 22:27:34.000000,2019-11-29 00:48:44,1051.0,,27,10.0,120.0,42.0,149.0,339,Open source production model management tool for data scientists.,6.0,19,False,2018-12-07 06:16:42.000,0.0.40,41.0,datmo,,,,513.0,5.0,5.0,https://pypi.org/project/datmo,2018-12-07 06:16:42.000,,513.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
781,Auto ViML,AutoViML/Auto_ViML,hyperopt,,https://github.com/AutoViML/Auto_ViML,https://github.com/AutoViML/Auto_ViML,Apache-2.0,2019-06-10 13:09:15.000,2021-12-06 01:40:00.000000,2021-12-06 01:38:51,293.0,1.0,70,22.0,5.0,4.0,14.0,333,Automatically Build Multiple ML Models with a Single Line of Code. Created by Ram Seshadri. Collaborators Welcome...,6.0,19,True,2021-12-06 01:40:00.000,0.1.684,133.0,autoviml,,,,3626.0,17.0,15.0,https://pypi.org/project/autoviml,2021-12-06 01:40:00.000,2.0,3626.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
782,MXBoard,awslabs/mxboard,ml-experiments,,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000,2021-11-30 10:46:24.000000,2020-01-24 23:21:55,42.0,,46,25.0,19.0,16.0,15.0,332,Logging MXNet data for visualization in TensorBoard.,9.0,19,False,2018-05-22 20:25:51.000,0.1.0,12.0,mxboard,,['mxnet'],,5440.0,138.0,131.0,https://pypi.org/project/mxboard,2018-05-22 20:25:51.000,7.0,5440.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
783,bodywork-core,bodywork-ml/bodywork-core,data-pipelines,,https://github.com/bodywork-ml/bodywork-core,https://github.com/bodywork-ml/bodywork-core,AGPL-3.0,2020-11-17 11:38:17.000,2022-02-27 22:11:01.000000,2022-02-27 16:20:01,801.0,39.0,15,9.0,105.0,8.0,52.0,320,"ML pipeline orchestration and model deployments on Kubernetes, made really easy.",4.0,19,False,2021-07-05 08:15:59.000,2.1.7,47.0,bodywork,,,,1601.0,10.0,10.0,https://pypi.org/project/bodywork,2022-02-27 16:26:56.000,,1601.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
784,quinn,MrPowers/quinn,ml-experiments,,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,Apache-2.0,2017-09-15 13:02:42.000,2021-03-27 14:31:44.000000,2021-02-09 04:48:07,110.0,,43,20.0,18.0,17.0,9.0,317,pyspark methods to enhance developer productivity.,6.0,19,False,2021-02-06 15:21:04.000,0.9.0,12.0,quinn,,['spark'],,478268.0,4.0,,https://pypi.org/project/quinn,2021-02-06 15:21:04.000,4.0,478268.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
785,textpipe,textpipe/textpipe,nlp,,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32.000,2021-06-09 11:55:53.000000,2021-06-09 11:55:53,371.0,,23,23.0,239.0,24.0,25.0,295,Textpipe: clean and extract metadata from text.,28.0,19,False,2021-01-25 14:05:21.000,0.12.2,39.0,textpipe,,,,911.0,9.0,8.0,https://pypi.org/project/textpipe,2021-01-25 14:05:21.000,1.0,911.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
786,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2022-02-25 05:52:32.000000,2022-02-18 01:47:15,150.0,65.0,17,11.0,21.0,6.0,7.0,283,Callable PyTrees and filtered JIT/grad transformations = neural networks in JAX.,4.0,19,False,2022-02-09 22:07:23.000,0.1.6,10.0,equinox,,['jax'],,673.0,7.0,6.0,https://pypi.org/project/equinox,2022-02-09 22:07:23.000,1.0,673.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
787,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2021-07-07 00:44:10.000000,2021-07-07 00:44:07,58.0,,47,25.0,38.0,7.0,10.0,275,Distributed scikit-learn meta-estimators in PySpark.,7.0,19,False,2020-05-14 22:20:14.000,0.1.9,12.0,sk-dist,,"['sklearn', 'spark']",,47899.0,12.0,10.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000,2.0,47899.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
788,ivis,beringresearch/ivis,data-viz,,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000,2021-11-08 17:08:45.000000,2021-11-08 17:08:42,611.0,,27,12.0,57.0,3.0,50.0,256,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,19,False,2021-10-17 09:48:21.000,2.06,32.0,ivis,,['tensorflow'],,1268.0,21.0,20.0,https://pypi.org/project/ivis,2021-10-17 09:46:36.000,1.0,1268.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
789,fletcher,xhochy/fletcher,data-containers,,https://github.com/xhochy/fletcher,https://github.com/xhochy/fletcher,MIT,2018-03-04 16:44:22.000,2021-11-04 09:30:27.570000,2021-02-18 14:46:18,520.0,,34,19.0,146.0,34.0,40.0,221,Pandas ExtensionDType/Array backed by Apache Arrow.,24.0,19,False,2021-01-17 20:11:01.000,0.7.2,16.0,fletcher,conda-forge/fletcher,['pandas'],13.0,1189.0,4.0,3.0,https://pypi.org/project/fletcher,2021-01-17 20:11:01.000,1.0,282.0,https://anaconda.org/conda-forge/fletcher,2021-11-04 09:30:27.570,39921.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
790,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2021-11-28 09:13:56.000000,2021-10-18 10:06:31,45.0,,1447,147.0,71.0,140.0,269.0,8423,End-to-End Object Detection with Transformers.,24.0,18,True,2020-06-29 16:41:01.000,0.2,1.0,,,['pytorch'],,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
791,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2022-01-08 18:08:26.920000,2022-01-07 13:32:00,148.0,1.0,334,71.0,29.0,30.0,20.0,7768,"A small set of Python functions to draw pretty maps from OpenStreetMap data. Based on osmnx, matplotlib and shapely..",14.0,18,False,2021-10-19 13:33:43.000,0.1.3,4.0,prettymaps,conda-forge/prettymaps,,,406.0,5.0,5.0,https://pypi.org/project/prettymaps,2021-10-19 13:33:43.000,,384.0,https://anaconda.org/conda-forge/prettymaps,2022-01-08 18:08:26.920,45.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
792,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/geohot/tinygrad,https://github.com/geohot/tinygrad,MIT,2020-10-18 16:23:12.000,2022-02-27 06:05:57.000000,2022-02-21 19:45:19,673.0,33.0,575,122.0,209.0,21.0,87.0,5185,You like pytorch? You like micrograd? You love tinygrad!.,55.0,18,True,,,,,,['pytorch'],,,2.0,2.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
793,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2020-11-15 08:21:28.000000,2020-02-09 21:03:48,299.0,,392,111.0,79.0,67.0,48.0,2666,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53.000,0.1.6,7.0,,maciejkula/spotlight,['pytorch'],,116.0,,,,,,,https://anaconda.org/maciejkula/spotlight,2018-05-27 18:32:12.235,6663.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
794,pytorchviz,szagoruyko/pytorchviz,pytorch-utils,,https://github.com/szagoruyko/pytorchviz,https://github.com/szagoruyko/pytorchviz,MIT,2018-01-30 15:37:55.000,2021-07-15 01:54:59.000000,2021-06-15 18:41:51,22.0,,220,30.0,18.0,19.0,33.0,2144,A small package to create visualizations of PyTorch execution graphs.,6.0,18,True,,,,,,,,,587.0,587.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
795,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2022-03-02 23:12:54.000000,2021-05-07 00:33:52,788.0,,61,9.0,680.0,123.0,64.0,1555,Version control for machine learning.,16.0,18,True,2021-03-11 21:15:01.000,0.4.2,7.0,keepsake,,,,795.0,,,https://pypi.org/project/keepsake,2021-03-11 21:15:01.000,,795.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
796,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30,31.0,,153,46.0,3.0,12.0,15.0,1496,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,18,False,2020-11-18 08:19:23.000,0.4.0,11.0,lambda-networks,,['pytorch'],,440.0,4.0,4.0,https://pypi.org/project/lambda-networks,2020-11-18 08:19:23.000,,440.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
797,Advisor,tobegit3hub/advisor,hyperopt,,https://github.com/tobegit3hub/advisor,https://github.com/tobegit3hub/advisor,Apache-2.0,2017-09-14 03:50:33.000,2019-11-11 07:09:57.869705,2019-11-11 06:59:31,165.0,,256,51.0,13.0,20.0,13.0,1442,Open-source implementation of Google Vizier for hyper parameters tuning.,11.0,18,False,2018-10-18 02:54:09.000,0.1.6,4.0,advisor,,,,165.0,,,https://pypi.org/project/advisor,2018-10-18 02:54:09.000,,135.0,,,,3.0,,tobegit3hub/advisor,,https://hub.docker.com/r/tobegit3hub/advisor,2019-11-11 07:09:57.869705,,1659.0,,,,,,,,,,,,,,,,,,
