,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
722,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12,153.0,,30,9.0,4.0,21.0,28.0,229,Yet another Python binding for fastText.,4.0,20,False,2018-12-08 15:32:09.000,0.4.6,13.0,pyfasttext,,,348.0,4548.0,247.0,234.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000,13.0,4543.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
723,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2022-05-05 21:21:02.000000,2022-04-08 17:51:44,568.0,,17,16.0,454.0,84.0,75.0,194,Functional tensors for probabilistic programming.,10.0,20,False,2022-03-21 15:23:15.000,0.4.3,9.0,funsor,,['pytorch'],,1115.0,35.0,32.0,https://pypi.org/project/funsor,2022-03-21 15:16:11.000,3.0,1115.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
724,celer,mathurinm/celer,sklearn-utils,,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000,2022-07-05 11:04:55.000000,2022-07-05 10:54:20,249.0,15.0,25,9.0,181.0,27.0,66.0,140,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",11.0,20,False,2022-06-14 13:41:05.000,0.7.1,13.0,celer,,['sklearn'],,879.0,11.0,11.0,https://pypi.org/project/celer,2022-06-14 13:41:05.000,,879.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
725,nvidia-ml-py3,nicolargo/nvidia-ml-py3,gpu-utilities,,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000,2021-07-24 06:21:40.748000,2019-03-06 20:41:09,5.0,,49,3.0,1.0,2.0,,83,Python 3 Bindings for the NVIDIA Management Library.,2.0,20,False,2017-06-03 07:43:46.000,7.352.0,1.0,nvidia-ml-py3,anaconda/nvidia-ml,,,963192.0,6093.0,5960.0,https://pypi.org/project/nvidia-ml-py3,2017-06-03 07:43:46.000,133.0,963179.0,https://anaconda.org/anaconda/nvidia-ml,2021-07-24 06:21:40.748,166.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
726,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2022-07-05 09:37:41.000000,2022-01-07 13:32:00,148.0,,378,73.0,31.0,39.0,20.0,8289,"A small set of Python functions to draw pretty maps from OpenStreetMap data. Based on osmnx, matplotlib and shapely..",14.0,19,False,2021-10-19 13:33:43.000,0.1.3,4.0,prettymaps,conda-forge/prettymaps,,,549.0,6.0,6.0,https://pypi.org/project/prettymaps,2021-10-19 13:33:43.000,,489.0,https://anaconda.org/conda-forge/prettymaps,2022-01-08 18:08:26.920,361.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
727,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2022-06-23 00:55:59.000000,2022-06-21 17:47:13,172.0,8.0,947,95.0,38.0,272.0,253.0,4917,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,27.0,19,True,,,1.0,pyslowfast,,['pytorch'],,15.0,9.0,9.0,https://pypi.org/project/pyslowfast,2020-01-15 23:51:07.000,,15.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
728,igel,nidhaloff/igel,hyperopt,,https://github.com/nidhaloff/igel,https://github.com/nidhaloff/igel,MIT,2020-08-27 20:54:59.000,2022-02-06 17:34:49.000000,2022-02-06 17:34:49,427.0,,152,63.0,53.0,6.0,44.0,2984,"a delightful machine learning tool that allows you to train, test, and use models without writing code.",19.0,19,True,2021-11-19 16:51:47.000,1.0.0,34.0,igel,,,33.0,230.0,,,https://pypi.org/project/igel,2021-11-19 16:44:23.000,,229.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
729,finmarketpy,cuemacro/finmarketpy,financial-data,,https://github.com/cuemacro/finmarketpy,https://github.com/cuemacro/finmarketpy,Apache-2.0,2015-02-19 23:32:03.000,2022-04-05 16:57:55.000000,2022-04-05 16:57:43,679.0,,448,215.0,16.0,23.0,3.0,2934,Python library for backtesting trading strategies & analyzing financial markets (formerly pythalesians).,14.0,19,True,2021-10-07 14:58:03.000,0.11.11,12.0,finmarketpy,,,40.0,89.0,5.0,5.0,https://pypi.org/project/finmarketpy,2021-10-07 14:58:03.000,,89.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
730,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2019-03-06 17:01:52.000000,2019-03-06 17:01:45,27.0,,327,78.0,1.0,17.0,7.0,2892,An optimizer that trains as fast as Adam and as good as SGD.,2.0,19,False,2019-03-06 16:44:42.000,0.0.5,4.0,adabound,,['pytorch'],,903.0,148.0,141.0,https://pypi.org/project/adabound,2019-02-26 04:23:45.000,7.0,903.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
731,ffcv,libffcv/ffcv,image,,https://github.com/libffcv/ffcv,https://github.com/libffcv/ffcv,Apache-2.0,2021-10-13 17:03:39.000,2022-07-06 06:27:50.000000,2022-04-21 19:32:56,849.0,2.0,116,19.0,44.0,29.0,137.0,2160,FFCV: Fast Forward Computer Vision (and other ML workloads!).,15.0,19,True,2022-02-17 07:44:04.000,0.0.3,4.0,ffcv,,,,766.0,6.0,6.0,https://pypi.org/project/ffcv,2022-01-28 20:40:22.000,,766.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
732,ThunderSVM,Xtra-Computing/thundersvm,ml-frameworks,,https://github.com/Xtra-Computing/thundersvm,https://github.com/Xtra-Computing/thundersvm,Apache-2.0,2014-12-11 04:24:04.000,2022-04-09 02:38:13.000000,2022-04-09 02:38:13,904.0,1.0,192,52.0,51.0,62.0,146.0,1404,ThunderSVM: A Fast SVM Library on GPUs and CPUs.,34.0,19,True,2020-03-13 12:36:30.000,0.3.12,9.0,thundersvm,,,2467.0,672.0,,,https://pypi.org/project/thundersvm,2020-03-13 12:36:30.000,,636.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
733,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,101,39.0,13.0,14.0,9.0,1255,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,19,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,824.0,57.0,57.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,,824.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
734,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,81,32.0,72.0,24.0,30.0,1033,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,19,True,2021-02-15 20:20:59.000,0.5,2.0,torch-struct,,['pytorch'],,82555.0,,,https://pypi.org/project/torch-struct,2021-02-14 02:43:46.000,,82555.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
735,jraph,deepmind/jraph,graph,,https://github.com/deepmind/jraph,https://github.com/deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2022-07-03 19:08:30.000000,2022-06-21 09:55:30,89.0,9.0,59,34.0,12.0,12.0,16.0,964,A Graph Neural Network Library in Jax.,16.0,19,True,2022-06-06 13:32:58.000,0.0.5.de0,4.0,jraph,conda-forge/jraph,['jax'],,1970.0,25.0,23.0,https://pypi.org/project/jraph,2022-06-06 13:33:22.000,2.0,1906.0,https://anaconda.org/conda-forge/jraph,2021-10-31 19:30:27.109,584.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
736,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2021-07-18 06:52:12.000000,2020-04-17 02:27:44,79.0,,107,26.0,73.0,32.0,36.0,834,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,19,False,2020-04-17 02:18:00.000,0.6.2,13.0,adtk,conda-forge/adtk,,,249670.0,1.0,,https://pypi.org/project/adtk,2020-04-17 02:18:00.000,1.0,249510.0,https://anaconda.org/conda-forge/adtk,2020-04-20 19:46:14.062,4494.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
737,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2022-05-12 09:12:38.000000,2022-04-23 13:47:59,417.0,4.0,161,58.0,4.0,12.0,29.0,783,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",3.0,19,True,2020-08-29 18:48:20.000,2.5.0,25.0,alphapy,,,,78.0,3.0,3.0,https://pypi.org/project/alphapy,2020-08-29 18:44:15.000,,78.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
738,sklearn-deap,rsteca/sklearn-deap,hyperopt,,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000,2021-07-30 15:13:54.000000,2021-07-30 15:06:27,104.0,,114,30.0,25.0,21.0,34.0,701,Use evolutionary algorithms instead of gridsearch in scikit-learn.,22.0,19,True,2021-07-30 15:13:54.000,0.3.0,14.0,sklearn-deap,,['sklearn'],,632.0,35.0,33.0,https://pypi.org/project/sklearn-deap,2021-07-30 15:13:54.000,2.0,632.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
739,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2022-06-14 09:21:13.000000,2022-06-07 10:14:23,277.0,11.0,66,8.0,14.0,19.0,45.0,621,A standard framework for modelling Deep Learning Models for tabular data.,10.0,19,True,2021-09-01 11:51:30.000,0.7.0,8.0,pytorch_tabular,,['pytorch'],,1442.0,1.0,,https://pypi.org/project/pytorch_tabular,2021-09-01 11:51:30.000,1.0,1442.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
740,metricflow,transform-data/metricflow,others,,https://github.com/transform-data/metricflow,https://github.com/transform-data/metricflow,AGPL-3.0,2022-04-04 18:33:06.000,2022-07-07 05:03:11.000000,2022-07-06 23:31:53,219.0,196.0,41,16.0,115.0,21.0,9.0,614,"MetricFlow allows you to define, build, and maintain metrics in code.",21.0,19,False,2022-06-24 19:06:37.000,0.100.2,20.0,metricflow,,,,399.0,,,https://pypi.org/project/metricflow,2022-06-24 19:06:37.000,,399.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
741,cuSignal,rapidsai/cusignal,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000,2022-06-29 18:52:01.000000,2022-06-02 15:52:39,1208.0,15.0,95,41.0,357.0,16.0,119.0,604,GPU accelerated signal processing.,38.0,19,True,2022-06-07 15:35:58.000,22.06.00,13.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
742,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2022-06-21 23:29:45.000000,2021-09-16 17:56:31,171.0,,129,31.0,73.0,7.0,54.0,528,Code for the TCAV ML interpretability project.,19.0,19,True,2021-02-23 16:17:42.000,0.2.2,4.0,tcav,,['tensorflow'],,48.0,16.0,13.0,https://pypi.org/project/tcav,2021-02-23 16:17:42.000,3.0,48.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
743,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2021-05-20 05:41:36.000000,2021-05-20 05:39:44,264.0,,64,40.0,16.0,17.0,22.0,521,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,18.0,19,False,2020-10-16 03:43:47.000,0.1.7,9.0,n2,,,,891.0,26.0,23.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000,3.0,891.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
744,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2021-09-28 07:21:22.000000,2021-09-19 23:51:06,406.0,,47,60.0,6.0,15.0,24.0,427,Python library assists deep learning on graphs.,15.0,19,True,2021-09-05 23:08:21.000,0.2.1,5.0,deepsnap,,,8.0,505.0,25.0,24.0,https://pypi.org/project/deepsnap,2021-09-05 22:57:16.000,1.0,505.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
745,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2022-04-26 18:03:18.000000,2022-04-17 14:49:12,264.0,19.0,85,13.0,28.0,9.0,12.0,404,A library of metrics for evaluating recommender systems.,16.0,19,True,2022-04-26 18:03:18.000,0.1.5,20.0,recmetrics,,,,698.0,25.0,25.0,https://pypi.org/project/recmetrics,2022-04-26 17:57:01.000,,698.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
746,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2022-06-07 04:47:17.000000,2022-06-07 04:47:12,275.0,2.0,73,14.0,124.0,14.0,131.0,404,A Python library for dynamic classifier and ensemble selection.,14.0,19,True,2021-02-08 06:29:25.000,0.3.5,4.0,deslib,,['sklearn'],,1912.0,30.0,28.0,https://pypi.org/project/deslib,2021-02-08 06:29:25.000,2.0,1912.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
747,scikit-rebate,EpistasisLab/scikit-rebate,others,,https://github.com/EpistasisLab/scikit-rebate,https://github.com/EpistasisLab/scikit-rebate,MIT,2016-09-19 13:36:17.000,2021-12-29 00:49:30.000000,2021-02-15 17:10:59,283.0,,65,23.0,47.0,13.0,19.0,359,"A scikit-learn-compatible Python implementation of ReBATE, a suite of Relief-based feature selection algorithms for..",13.0,19,False,2017-04-12 16:12:01.000,0.3.4,13.0,skrebate,conda-forge/skrebate,['sklearn'],,2770.0,40.0,,https://pypi.org/project/skrebate,2021-03-20 17:11:52.000,40.0,2305.0,https://anaconda.org/conda-forge/skrebate,2021-02-16 02:08:21.926,25148.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
748,chefboost,serengil/chefboost,ml-frameworks,,https://github.com/serengil/chefboost,https://github.com/serengil/chefboost,MIT,2019-03-06 12:26:27.000,2022-05-21 23:15:46.000000,2022-05-21 23:15:32,354.0,2.0,90,15.0,3.0,5.0,25.0,336,"A Lightweight Decision Tree Framework supporting regular algorithms: ID3, C4,5, CART, CHAID and Regression Trees; some..",6.0,19,True,2022-02-16 06:14:54.000,0.0.17,17.0,chefboost,,,,664.0,24.0,24.0,https://pypi.org/project/chefboost,2022-02-16 06:14:54.000,,664.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
749,SUOD,yzhao062/SUOD,others,,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000,2022-07-07 13:45:09.000000,2022-07-07 13:45:02,146.0,2.0,42,15.0,1.0,6.0,3.0,327,(MLSys 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,2.0,19,True,2021-10-01 18:05:35.000,0.0.8,9.0,suod,,,,31144.0,429.0,429.0,https://pypi.org/project/suod,2021-10-01 18:05:35.000,,31144.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
750,fastT5,Ki6an/fastT5,nlp,,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000,2022-04-05 03:23:12.000000,2022-04-05 03:21:24,38.0,,35,8.0,9.0,12.0,37.0,312,boost inference speed of T5 models by 5x & reduce the model size by 3x.,5.0,19,True,2022-04-05 03:23:12.000,0.1.4,14.0,fastt5,,,,1963.0,20.0,20.0,https://pypi.org/project/fastt5,2022-04-05 03:23:12.000,,1963.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
751,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,48,11.0,60.0,15.0,41.0,311,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,19,False,2020-07-31 05:29:09.000,1.0.7,8.0,parameter-sherpa,,,,3329.0,23.0,21.0,https://pypi.org/project/parameter-sherpa,2019-11-23 21:32:27.000,2.0,3329.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
752,textpipe,textpipe/textpipe,nlp,,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32.000,2021-06-09 11:55:53.000000,2021-06-09 11:55:53,371.0,,23,23.0,239.0,24.0,25.0,296,Textpipe: clean and extract metadata from text.,28.0,19,False,2021-01-25 14:05:21.000,0.12.2,39.0,textpipe,,,,513.0,9.0,8.0,https://pypi.org/project/textpipe,2021-01-25 14:05:21.000,1.0,513.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
753,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2021-07-07 00:44:10.000000,2021-07-07 00:44:07,58.0,,49,26.0,38.0,7.0,10.0,283,Distributed scikit-learn meta-estimators in PySpark.,7.0,19,False,2020-05-14 22:20:14.000,0.1.9,12.0,sk-dist,,"['sklearn', 'spark']",,41278.0,12.0,10.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000,2.0,41278.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
754,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2022-07-07 14:47:04.000000,2022-07-07 14:46:21,298.0,13.0,69,19.0,297.0,16.0,8.0,260,Tensorflows Fairness Evaluation and Visualization Toolkit.,32.0,19,False,2022-05-27 17:07:20.000,0.39.0,25.0,fairness-indicators,,"['tensorflow', 'jupyter']",,565.0,,,https://pypi.org/project/fairness-indicators,2022-05-27 17:07:20.000,,565.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
755,somoclu,peterwittek/somoclu,distributed-ml,,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000,2021-11-15 19:51:57.895000,2021-10-31 08:28:12,619.0,,62,27.0,29.0,26.0,108.0,237,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",19.0,19,False,2021-10-31 08:33:47.000,1.7.6,17.0,somoclu,conda-forge/somoclu,,1604.0,2124.0,7.0,,https://pypi.org/project/somoclu,2020-04-25 05:33:32.000,7.0,1064.0,https://anaconda.org/conda-forge/somoclu,2021-11-15 19:51:57.895,61595.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
756,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2022-07-04 08:38:35.000000,2022-06-22 13:09:43,226.0,24.0,58,20.0,223.0,21.0,42.0,223,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,28.0,19,False,2022-06-03 15:51:13.000,0.2.0,10.0,pipeline-dp,,,,70.0,,,https://pypi.org/project/pipeline-dp,2022-06-03 15:53:33.000,,70.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
757,SerpentAI,SerpentAI/SerpentAI,reinforcement-learning,,https://github.com/SerpentAI/SerpentAI,https://github.com/SerpentAI/SerpentAI,MIT,2017-04-16 21:48:39.000,2021-12-05 00:55:52.000000,2020-05-22 22:34:09,250.0,,736,332.0,58.0,2.0,,6285,Game Agent Framework. Helping you create AIs / Bots that learn to play any game you own!.,7.0,18,False,2018-02-17 00:12:46.000,2018.1.2,18.0,SerpentAI,,,178.0,58.0,,,https://pypi.org/project/SerpentAI,2018-02-17 00:12:46.000,,52.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
758,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2020-11-15 08:21:28.000000,2020-02-09 21:03:48,299.0,,395,110.0,79.0,67.0,48.0,2745,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53.000,0.1.6,7.0,,maciejkula/spotlight,['pytorch'],,117.0,,,,,,,https://anaconda.org/maciejkula/spotlight,2018-05-27 18:32:12.235,7144.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
759,pytorchviz,szagoruyko/pytorchviz,pytorch-utils,,https://github.com/szagoruyko/pytorchviz,https://github.com/szagoruyko/pytorchviz,MIT,2018-01-30 15:37:55.000,2021-07-15 01:54:59.000000,2021-06-15 18:41:51,22.0,,230,30.0,18.0,22.0,36.0,2293,A small package to create visualizations of PyTorch execution graphs.,6.0,18,False,,,,,,,,,713.0,713.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
760,NeuroNER,Franck-Dernoncourt/NeuroNER,nlp,,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000,2022-06-21 21:47:21.000000,2019-10-02 23:26:11,132.0,,456,83.0,34.0,82.0,67.0,1620,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,18,False,2019-10-02 23:30:15.000,1.0.8,7.0,pyneuroner,,,,90.0,,,https://pypi.org/project/pyneuroner,2019-10-02 23:30:15.000,,90.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
761,ecco,jalammar/ecco,interpretability,,https://github.com/jalammar/ecco,https://github.com/jalammar/ecco,BSD-3-Clause,2020-11-07 10:06:34.000,2022-03-27 16:48:51.000000,2022-01-18 08:05:49,304.0,,97,17.0,25.0,16.0,22.0,1441,"Explain, analyze, and visualize NLP language models. Ecco creates interactive visualizations directly in Jupyter..",10.0,18,True,2022-01-09 21:17:53.000,0.1.2,18.0,ecco,conda-forge/ecco,['pytorch'],19.0,400.0,9.0,8.0,https://pypi.org/project/ecco,2022-01-09 21:14:50.000,1.0,266.0,https://anaconda.org/conda-forge/ecco,2022-01-10 22:03:30.223,938.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
762,Tez,abhishekkrthakur/tez,pytorch-utils,,https://github.com/abhishekkrthakur/tez,https://github.com/abhishekkrthakur/tez,Apache-2.0,2020-11-13 10:19:22.000,2022-07-07 14:40:58.000000,2022-07-07 14:40:54,135.0,20.0,131,13.0,8.0,18.0,17.0,1045,Tez is a super-simple and lightweight Trainer for PyTorch. It also comes with many utils that you can use to tackle..,1.0,18,True,2022-06-03 04:53:58.000,0.6.6,23.0,tez,,['pytorch'],,1090.0,32.0,30.0,https://pypi.org/project/tez,2022-06-05 17:32:26.000,2.0,1090.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
763,FinQuant,fmilthaler/FinQuant,financial-data,,https://github.com/fmilthaler/FinQuant,https://github.com/fmilthaler/FinQuant,MIT,2019-01-20 15:07:19.000,2021-04-05 00:03:18.000000,2020-05-03 16:12:29,469.0,,112,33.0,42.0,16.0,11.0,787,"A program for financial portfolio management, analysis and optimisation.",9.0,18,False,2020-05-03 16:19:19.000,0.2.2,6.0,FinQuant,,,,244.0,28.0,28.0,https://pypi.org/project/FinQuant,2020-05-03 16:19:19.000,,244.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
764,baikal,alegonz/baikal,others,,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000,2022-07-06 20:29:24.000000,2021-04-11 07:50:00,405.0,,29,19.0,39.0,6.0,14.0,593,A graph-based functional API for building complex scikit-learn pipelines.,2.0,18,False,2020-11-15 13:40:18.000,0.4.2,12.0,baikal,conda-forge/cython-blis,,,40120.0,4.0,3.0,https://pypi.org/project/baikal,2020-11-15 13:40:18.000,1.0,388.0,https://anaconda.org/conda-forge/cython-blis,2022-06-27 08:19:21.216,1589319.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
765,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2022-05-27 18:56:38.000000,2022-05-27 18:56:33,797.0,12.0,31,15.0,13.0,,17.0,525,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,18,True,2022-05-04 20:51:15.000,3.1.1,25.0,opytimizer,,,,120.0,7.0,7.0,https://pypi.org/project/opytimizer,2022-05-04 20:51:15.000,,120.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
