,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,trending,npm_id,npm_url,npm_monthly_downloads,helm_id,npm_latest_release_published_at,npm_dependent_project_count,updated_github_id,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
674,pdftabextract,WZBSocialScienceCenter/pdftabextract,ocr,,https://github.com/WZBSocialScienceCenter/pdftabextract,https://github.com/WZBSocialScienceCenter/pdftabextract,Apache-2.0,2016-07-08 11:44:46.000,2022-06-24 09:51:22.000000,2022-06-24 09:51:22,171.0,,360.0,86.0,4.0,3.0,18.0,2119.0,A set of tools for extracting tables from PDF files helping to do data mining on (OCR-processed) scanned documents.,3.0,21,False,2018-01-09 08:00:24.000,0.3.0,5.0,pdftabextract,,,,,49.0,48.0,https://pypi.org/project/pdftabextract,869.0,869.0,,,,,,,,3.0,,2018-01-09 08:00:24.000,1.0,,,,,,,,,,,,,,,,,,,
675,fast-bert,utterworks/fast-bert,nlp,,https://github.com/utterworks/fast-bert,https://github.com/utterworks/fast-bert,Apache-2.0,2019-04-18 22:01:20.000,2023-07-27 13:04:15.000000,2023-07-27 13:04:12,336.0,,333.0,42.0,68.0,153.0,95.0,1823.0,Super easy library for BERT based NLP models.,36.0,21,True,2020-07-09 12:05:40.000,1.8.0,5.0,fast-bert,,,,,,,https://pypi.org/project/fast-bert,1294.0,1294.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
676,ecco,jalammar/ecco,interpretability,,https://github.com/jalammar/ecco,https://github.com/jalammar/ecco,BSD-3-Clause,2020-11-07 10:06:34.000,2023-09-01 04:00:40.000000,2023-08-10 17:09:47,309.0,,144.0,24.0,30.0,26.0,31.0,1811.0,"Explain, analyze, and visualize NLP language models. Ecco creates interactive visualizations directly in Jupyter..",11.0,21,True,2022-01-09 21:17:53.000,0.1.2,18.0,ecco,conda-forge/ecco,,,['pytorch'],29.0,28.0,https://pypi.org/project/ecco,414.0,597.0,https://anaconda.org/conda-forge/ecco,2023-06-16 19:28:19.211,4206.0,,,,,3.0,67.0,2022-01-09 21:14:50.000,1.0,,,,,,,,,,,,,,,,,,,
677,graph4nlp,graph4ai/graph4nlp,graph,,https://github.com/graph4ai/graph4nlp,https://github.com/graph4ai/graph4nlp,Apache-2.0,2020-07-16 03:28:48.000,2023-02-11 12:08:00.000000,2022-11-13 04:54:45,1941.0,,194.0,30.0,423.0,11.0,163.0,1634.0,Graph4nlp is the library for the easy use of Graph Neural Networks for NLP. Welcome to visit our DLG4NLP website..,29.0,21,True,2022-01-20 18:07:32.000,0.5.5,12.0,graph4nlp,,,,['pytorch'],,,https://pypi.org/project/graph4nlp,89.0,89.0,,,,,,,,3.0,,2022-01-20 15:18:44.000,,,,,,,,,,,,,,,,,,,,
678,Antialiased CNNs,adobe/antialiased-cnns,pytorch-utils,,https://github.com/adobe/antialiased-cnns,https://github.com/adobe/antialiased-cnns,CC BY-NC-SA 4.0,2019-05-14 20:51:25.000,2023-04-10 08:32:30.000000,2021-09-29 18:48:52,239.0,,203.0,38.0,6.0,14.0,33.0,1630.0,pip install antialiased-cnns to improve stability and accuracy.,6.0,21,False,2020-10-23 22:45:52.000,0.3,6.0,antialiased-cnns,,,,['pytorch'],51.0,45.0,https://pypi.org/project/antialiased-cnns,2343.0,2343.0,,,,,,,,3.0,,2020-10-23 22:42:49.000,6.0,,,,,,,,,,,,,,,,,,,
679,Classy Vision,facebookresearch/ClassyVision,image,,https://github.com/facebookresearch/ClassyVision,https://github.com/facebookresearch/ClassyVision,MIT,2019-09-13 22:54:44.000,2023-06-16 19:17:34.578000,2023-03-23 14:35:34,422.0,,275.0,74.0,728.0,13.0,64.0,1564.0,An end-to-end PyTorch framework for image and video classification.,77.0,21,True,2023-03-21 05:24:19.000,0.7.0,7.0,classy_vision,conda-forge/classy_vision,,,['pytorch'],,,https://pypi.org/project/classy_vision,1029.0,1432.0,https://anaconda.org/conda-forge/classy_vision,2023-06-16 19:17:34.578,18557.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
680,DELTA,Delta-ML/delta,nlp,,https://github.com/Delta-ML/delta,https://github.com/Delta-ML/delta,Apache-2.0,2019-05-29 08:33:57.000,2023-10-11 20:58:29.000000,2020-12-17 06:57:15,932.0,,295.0,67.0,201.0,5.0,74.0,1562.0,DELTA is a deep learning based natural language and speech processing platform.,41.0,21,False,2020-07-16 09:31:45.000,0.3.3,4.0,delta-nlp,,zh794390558/delta,,['tensorflow'],,,https://pypi.org/project/delta-nlp,29.0,271.0,,,,https://hub.docker.com/r/zh794390558/delta,2021-08-03 14:50:00.516864,,13111.0,3.0,,2020-03-27 04:46:19.000,,,,,,,,,,,,,,,,,,,,
681,anaGo,Hironsan/anago,nlp,,https://github.com/Hironsan/anago,https://github.com/Hironsan/anago,MIT,2017-06-26 21:28:36.000,2022-12-07 23:44:31.000000,2021-04-01 12:34:50,298.0,,359.0,62.0,47.0,37.0,72.0,1476.0,"Bidirectional LSTM-CRF and ELMo for Named-Entity Recognition, Part-of-Speech Tagging and so on.",11.0,21,False,2018-06-03 13:51:56.000,1.0.0,5.0,anago,,,,['tensorflow'],32.0,32.0,https://pypi.org/project/anago,182.0,182.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
682,MLBox,AxeldeRomblay/MLBox,hyperopt,,https://github.com/AxeldeRomblay/MLBox,https://github.com/AxeldeRomblay/MLBox,BSD-1-Clause,2017-06-01 16:59:24.000,2023-08-06 18:20:04.000000,2020-08-25 09:26:27,1121.0,,271.0,68.0,51.0,23.0,75.0,1450.0,MLBox is a powerful Automated Machine Learning python library.,9.0,21,False,2020-08-25 09:32:37.000,0.8.5,21.0,mlbox,,,,,35.0,35.0,https://pypi.org/project/mlbox,605.0,605.0,,,,,,,,3.0,,2020-08-25 09:32:37.000,,,,,,,,,,,,,,,,,,,,
683,tensorrec,jfkirk/tensorrec,recommender-systems,,https://github.com/jfkirk/tensorrec,https://github.com/jfkirk/tensorrec,Apache-2.0,2017-02-28 18:51:11.000,2023-05-22 21:34:54.000000,2020-02-04 21:10:25,334.0,,220.0,65.0,48.0,36.0,90.0,1244.0,A TensorFlow recommendation algorithm and framework in Python.,9.0,21,False,2019-04-02 00:53:47.000,0.26.2,30.0,tensorrec,,,,['tensorflow'],36.0,33.0,https://pypi.org/project/tensorrec,217.0,217.0,,,,,,,,3.0,,2019-04-02 00:53:47.000,3.0,,,,,,,,,,,,,,,,,,,
684,luminol,linkedin/luminol,time-series-data,,https://github.com/linkedin/luminol,https://github.com/linkedin/luminol,Apache-2.0,2015-11-18 23:16:33.000,2023-05-09 00:52:44.000000,2023-05-09 00:52:44,72.0,,217.0,66.0,29.0,31.0,12.0,1129.0,Anomaly Detection and Correlation library.,9.0,21,True,2016-01-20 01:01:44.000,0.3.1,5.0,luminol,,,,,91.0,76.0,https://pypi.org/project/luminol,7570.0,7570.0,,,,,,,,3.0,,2017-12-11 06:04:15.000,15.0,,,,,,,,,,,,,,,,,,,
685,PFRL,pfnet/pfrl,reinforcement-learning,,https://github.com/pfnet/pfrl,https://github.com/pfnet/pfrl,MIT,2020-06-24 09:31:50.000,2023-07-16 15:34:00.704000,2023-07-16 15:16:10,420.0,,145.0,97.0,117.0,33.0,45.0,1093.0,PFRL: a PyTorch-based deep reinforcement learning library.,19.0,21,True,2023-07-16 15:34:00.704,0.4.0,6.0,pfrl,,,,,95.0,94.0,https://pypi.org/project/pfrl,467.0,467.0,,,,,,,,3.0,,2023-07-16 15:34:00.704,1.0,,,,,,,,,,,,,,,,,,,
686,fastFM,ibayer/fastFM,recommender-systems,,https://github.com/ibayer/fastFM,https://github.com/ibayer/fastFM,BSD-3-Clause,2014-10-27 12:25:51.000,2022-07-17 13:12:39.000000,2021-03-24 12:22:31,297.0,,208.0,28.0,61.0,54.0,60.0,1054.0,fastFM: A Library for Factorization Machines.,20.0,21,False,2017-11-23 06:59:56.000,0.2.11,10.0,fastfm,,,,,125.0,115.0,https://pypi.org/project/fastfm,416.0,421.0,,,,,,,,3.0,583.0,2017-11-23 06:59:56.000,10.0,,,,,,,,,,,,,,,,,,,
687,TensorNets,taehoonlee/tensornets,tensorflow-utils,,https://github.com/taehoonlee/tensornets,https://github.com/taehoonlee/tensornets,MIT,2017-09-19 05:19:01.000,2021-01-02 06:28:10.000000,2021-01-02 06:26:24,284.0,,184.0,52.0,12.0,16.0,42.0,1010.0,High level network definitions with pre-trained weights in TensorFlow.,6.0,21,False,2020-03-31 04:38:27.000,0.4.6,12.0,tensornets,,,,['tensorflow'],77.0,73.0,https://pypi.org/project/tensornets,164.0,164.0,,,,,,,,3.0,,2020-03-31 04:35:15.000,4.0,,,,,,,,,,,,,,,,,,,
688,geoplotlib,andrea-cuttone/geoplotlib,geospatial-data,,https://github.com/andrea-cuttone/geoplotlib,https://github.com/andrea-cuttone/geoplotlib,MIT,2015-02-24 13:13:07.000,2023-06-16 19:26:09.140000,2019-05-06 07:06:50,159.0,,166.0,57.0,14.0,30.0,19.0,1009.0,python toolbox for visualizing geographical data and making maps.,8.0,21,False,2016-07-27 14:55:01.000,0.3.2,4.0,geoplotlib,conda-forge/geoplotlib,,,,175.0,163.0,https://pypi.org/project/geoplotlib,1022.0,1283.0,https://anaconda.org/conda-forge/geoplotlib,2023-06-16 19:26:09.140,7830.0,,,,,3.0,,2016-07-27 14:55:01.000,12.0,,,,,,,,,,,,,,,,,,,
689,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2023-10-20 17:48:54.000000,2023-10-20 17:48:54,207.0,2.0,244.0,47.0,46.0,26.0,127.0,959.0,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,28.0,21,True,2020-10-12 06:56:40.000,0.7.6,2.0,aocr,,,,['tensorflow'],27.0,27.0,https://pypi.org/project/aocr,229.0,229.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
690,nude.py,hhatto/nude.py,image,,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000000,2020-11-23 13:49:02,79.0,,133.0,36.0,16.0,8.0,3.0,921.0,Nudity detection with Python.,12.0,21,False,2020-11-23 13:49:17.000,0.5.1,10.0,nudepy,,,,,3570.0,3558.0,https://pypi.org/project/nudepy,1444.0,1444.0,,,,,,,,3.0,,2020-11-23 13:49:17.000,12.0,,,,,,,,,,,,,,,,,,,
691,Saliency,PAIR-code/saliency,tensorflow-utils,,https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35.000,2023-07-24 18:18:54.000000,2022-05-13 18:48:12,83.0,,181.0,24.0,58.0,9.0,27.0,911.0,"Framework-agnostic implementation for state-of-the-art saliency methods (XRAI, BlurIG, SmoothGrad, and more).",16.0,21,False,2022-06-14 18:11:08.000,0.2.0,11.0,saliency,,,,['tensorflow'],74.0,70.0,https://pypi.org/project/saliency,3491.0,3491.0,,,,,,,,3.0,,2022-06-14 18:11:08.000,4.0,,,,,,,,,,,,,,,,,,,
692,PDPbox,SauceCat/PDPbox,data-viz,,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000,2023-06-10 14:57:37.569000,2023-06-05 01:35:02,228.0,,127.0,17.0,24.0,26.0,39.0,788.0,python partial dependence plot toolbox.,7.0,21,True,2023-06-05 02:53:01.145,0.3.0,4.0,pdpbox,conda-forge/pdpbox,,,,26.0,,https://pypi.org/project/pdpbox,23797.0,24171.0,https://anaconda.org/conda-forge/pdpbox,2023-06-10 14:57:37.569,19455.0,,,,,3.0,,2021-03-14 16:21:17.000,26.0,,,,,,,,,,,,,,,,,,,
693,deeplift,kundajelab/deeplift,interpretability,,https://github.com/kundajelab/deeplift,https://github.com/kundajelab/deeplift,MIT,2016-06-01 02:18:06.000,2022-04-28 10:04:52.000000,2021-11-11 17:50:26,553.0,,152.0,38.0,46.0,40.0,49.0,767.0,Public facing deeplift repo.,11.0,21,False,2018-07-13 21:11:52.000,0.6.6,21.0,deeplift,,,,,93.0,85.0,https://pypi.org/project/deeplift,407.0,407.0,,,,,,,,3.0,,2020-11-11 09:32:57.000,8.0,,,,,,,,,,,,,,,,,,,
694,NeoML,neoml-lib/neoml,ml-frameworks,,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000,2023-11-15 15:16:09.000000,2023-11-01 21:50:22,1114.0,76.0,120.0,32.0,930.0,15.0,50.0,744.0,Machine learning framework for both deep learning and traditional algorithms.,34.0,21,True,2021-06-22 05:25:53.000,NeoML-master_2.0.5.0,2.0,neoml,,,,,,,https://pypi.org/project/neoml,911.0,911.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
695,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2023-10-03 19:59:49.000000,2023-08-29 06:49:30,294.0,3.0,58.0,24.0,47.0,10.0,17.0,713.0,EvoJAX: Hardware-accelerated Neuroevolution.,14.0,21,True,2023-08-29 06:52:02.000,0.2.16,22.0,evojax,conda-forge/evojax,,,['jax'],17.0,15.0,https://pypi.org/project/evojax,592.0,1626.0,https://anaconda.org/conda-forge/evojax,2023-08-29 10:08:55.843,21720.0,,,,,3.0,,2023-08-29 06:52:02.000,2.0,,,,,,,,,,,,,,,,,,,
696,finetune,IndicoDataSolutions/finetune,nlp,,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000,2023-10-17 14:50:13.000000,2023-10-17 14:50:08,1502.0,4.0,77.0,36.0,644.0,22.0,118.0,693.0,Scikit-learn style model finetuning for NLP.,21.0,21,True,2019-01-18 20:10:51.000,0.5.14,15.0,finetune,,,,"['tensorflow', 'sklearn']",11.0,11.0,https://pypi.org/project/finetune,138.0,138.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
697,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2023-05-01 22:43:43.000000,2022-08-16 17:43:49,1877.0,,57.0,19.0,216.0,49.0,301.0,585.0,The worlds cleanest AutoML library - Do hyperparameter tuning with the right pipeline abstractions to write clean deep..,9.0,21,False,2022-08-16 19:54:29.000,0.8.1,27.0,neuraxle,,,,,56.0,55.0,https://pypi.org/project/neuraxle,314.0,314.0,,,,,,,,3.0,,2022-08-16 19:50:37.507,1.0,,,,,,,,,,,,,,,,,,,
698,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2023-11-16 09:44:05.000000,2023-08-20 23:36:18,861.0,1.0,98.0,44.0,70.0,48.0,23.0,583.0,Bias and Fairness Audit Toolkit.,18.0,21,True,2020-12-16 11:48:14.000,0.42.0,16.0,aequitas,,,,,148.0,142.0,https://pypi.org/project/aequitas,1569.0,1569.0,,,,,,,,3.0,,2020-12-16 11:48:14.000,6.0,,,,,,,,,,,,,,,,,,,
699,seglearn,dmbee/seglearn,time-series-data,,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000,2022-08-27 09:01:18.000000,2022-08-27 09:00:35,283.0,,64.0,30.0,31.0,5.0,24.0,556.0,Python module for machine learning time series:.,14.0,21,False,2022-08-27 09:04:02.113,1.2.5,24.0,seglearn,,,,,48.0,46.0,https://pypi.org/project/seglearn,1316.0,1316.0,,,,,,,,3.0,,2021-03-13 16:18:30.000,2.0,,,,,,,,,,,,,,,,,,,
700,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2023-10-17 21:02:47.000000,2023-10-04 12:31:54,297.0,5.0,97.0,15.0,49.0,13.0,15.0,536.0,A library of metrics for evaluating recommender systems.,20.0,21,True,2022-04-26 18:03:18.000,0.1.5,20.0,recmetrics,,,,,46.0,46.0,https://pypi.org/project/recmetrics,10996.0,10996.0,,,,,,,,3.0,5.0,2022-04-26 17:57:01.000,,,,,,,,,,,,,,,,,,,,
701,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-11-11 03:23:44.000000,2023-11-11 03:23:44,413.0,3.0,53.0,60.0,9.0,21.0,24.0,506.0,Python library assists deep learning on graphs.,18.0,21,True,2021-09-05 23:08:21.000,0.2.1,5.0,deepsnap,,,,,72.0,71.0,https://pypi.org/project/deepsnap,432.0,432.0,,,,,,,,3.0,10.0,2021-09-05 22:57:16.000,1.0,,,,,,,,,,,,,,,,,,,
702,joypy,leotac/joypy,data-viz,,https://github.com/leotac/joypy,https://github.com/leotac/joypy,MIT,2017-07-30 17:18:50.000,2023-06-16 16:14:43.440000,2021-12-19 09:41:43,133.0,,52.0,11.0,20.0,11.0,37.0,504.0,Joyplots in Python with matplotlib & pandas.,6.0,21,False,2021-12-19 09:42:50.000,0.2.6,17.0,joypy,conda-forge/joypy,,,,329.0,320.0,https://pypi.org/project/joypy,14304.0,14718.0,https://anaconda.org/conda-forge/joypy,2023-06-16 16:14:43.440,23199.0,,,,,3.0,,2021-12-19 09:42:50.000,9.0,,,,,,,,,,,,,,,,,,,
703,small-text,webis-de/small-text,nlp,,https://github.com/webis-de/small-text,https://github.com/webis-de/small-text,MIT,2021-05-24 08:06:41.000,2023-11-15 13:41:57.000000,2023-11-15 13:01:50,447.0,8.0,53.0,25.0,7.0,11.0,32.0,503.0,Active Learning for Text Classification in Python.,4.0,21,True,2023-08-19 18:16:36.000,1.3.2,19.0,small-text,conda-forge/small-text,,,"['sklearn', 'pytorch']",24.0,24.0,https://pypi.org/project/small-text,558.0,858.0,https://anaconda.org/conda-forge/small-text,2023-08-19 18:38:17.816,4802.0,,,,,3.0,,2023-08-19 18:14:35.000,,,,,,,,,,,,,,,,,,,,
704,optunity,claesenm/optunity,hyperopt,,https://github.com/claesenm/optunity,https://github.com/claesenm/optunity,BSD-3-Clause,2014-05-28 17:29:11.000,2023-02-13 14:39:22.000000,2020-05-11 14:32:38,782.0,,78.0,24.0,11.0,48.0,49.0,412.0,optimization routines for hyperparameter tuning.,9.0,21,False,2015-09-30 05:02:00.000,1.1.1,6.0,optunity,,,,,120.0,106.0,https://pypi.org/project/optunity,4644.0,4644.0,,,,,,,,3.0,82.0,2015-09-30 05:02:00.000,14.0,,,,,,,,,,,,,,,,,,,
705,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2023-11-15 16:24:08.000000,2023-11-15 15:18:44,2753.0,106.0,60.0,12.0,249.0,9.0,106.0,407.0,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,22.0,21,True,2023-07-13 11:41:03.541,0.1.2,12.0,pykale,,,,['pytorch'],1.0,1.0,https://pypi.org/project/pykale,85.0,85.0,,,,,,,,3.0,,2022-04-12 08:56:50.000,,,,,,,,,,,,,,,,,,,,
706,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2023-09-06 17:29:29.000000,2023-09-06 17:29:29,2412.0,2.0,52.0,24.0,231.0,57.0,195.0,376.0,Studio: Simplify and expedite model building process.,24.0,21,True,2021-09-14 22:55:51.000,0.0.49,208.0,studioml,,,,,5.0,5.0,https://pypi.org/project/studioml,405.0,405.0,,,,,,,,3.0,,2021-09-14 22:55:51.000,,,,,,,,,,,,,,,,,,,,
707,TimeSide,Parisson/TimeSide,audio,,https://github.com/yomguy/TimeSide,https://github.com/yomguy/TimeSide,AGPL-3.0,2011-11-21 21:48:08.000,2023-10-24 10:20:08.000000,2023-02-01 10:38:52,3728.0,,60.0,27.0,110.0,32.0,184.0,358.0,scalable audio processing framework and server written in Python.,22.0,21,False,2023-01-03 17:34:09.000,1.1.3,27.0,TimeSide,,,,,30.0,16.0,https://pypi.org/project/TimeSide,98.0,98.0,,,,,,,,3.0,,2020-11-27 09:33:19.000,14.0,,,,,,,,yomguy/TimeSide,,,,,,,,,,,
708,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,47.0,10.0,37.0,28.0,37.0,341.0,Data imputations library to preprocess datasets with missing data.,11.0,21,False,2019-04-29 02:33:05.659,0.0.8,8.0,impyute,,,,,210.0,206.0,https://pypi.org/project/impyute,5653.0,5653.0,,,,,,,,3.0,,2017-05-31 08:31:47.000,4.0,,,,,,,,,,,,,,,,,,,
709,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2023-11-16 12:59:07.000000,2023-11-03 14:38:12,407.0,18.0,74.0,23.0,424.0,28.0,51.0,262.0,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,31.0,21,False,2023-10-25 10:51:36.000,0.2.1,22.0,pipeline-dp,,,,,1.0,1.0,https://pypi.org/project/pipeline-dp,336.0,336.0,,,,,,,,3.0,,2023-11-03 14:40:26.000,,,,,,,,,,,,,,,,,,,,
710,somoclu,peterwittek/somoclu,distributed-ml,,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000,2023-10-13 23:30:32.439000,2022-09-26 07:14:12,621.0,,67.0,27.0,29.0,30.0,113.0,254.0,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",19.0,21,False,2023-02-18 02:51:08.166,1.7.6,18.0,somoclu,conda-forge/somoclu,,,,12.0,,https://pypi.org/project/somoclu,2061.0,4302.0,https://anaconda.org/conda-forge/somoclu,2023-10-13 23:30:32.439,82323.0,,,,,3.0,1812.0,2023-02-18 02:51:08.166,12.0,,,,,,,,,,,,,,,,,,,
711,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2023-11-16 13:45:35.000000,2023-11-15 19:08:16,647.0,49.0,21.0,4.0,251.0,4.0,,254.0,Data search & enrichment library for Machine Learning Easily find and add relevant features to your ML pipeline from..,11.0,21,False,2023-11-15 18:02:35.000,1.1.223,516.0,upgini,,,,,4.0,4.0,https://pypi.org/project/upgini,3033.0,3033.0,,,,,,,,2.0,,2023-11-15 18:02:35.000,,,,,,,,,,,,,,,,,,,,
712,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2023-10-31 23:55:05.000000,2023-01-26 17:04:18,400.0,,99.0,19.0,387.0,65.0,86.0,244.0,An open-source toolkit for large-scale genomic analysis.,24.0,21,False,2022-04-21 00:32:28.000,1.2.1,15.0,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,60598.0,60711.0,https://anaconda.org/conda-forge/glow,2023-06-16 19:24:57.965,3729.0,,,,,3.0,,2022-04-19 23:43:38.000,,,,,,,,,,,,,,,,,,,,
713,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2023-10-19 02:22:22.000000,2023-10-19 02:11:57,190.0,2.0,1142.0,99.0,47.0,363.0,277.0,5991.0,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,31.0,20,True,,,1.0,pyslowfast,,,,['pytorch'],15.0,15.0,https://pypi.org/project/pyslowfast,14.0,14.0,,,,,,,,3.0,,2020-01-15 23:51:07.000,,,,,,,,,,,,,,,,,,,,
714,TensorWatch,microsoft/tensorwatch,ml-experiments,,https://github.com/microsoft/tensorwatch,https://github.com/microsoft/tensorwatch,MIT,2019-05-15 08:29:34.000,2023-08-30 07:47:40.000000,2023-08-30 07:47:36,119.0,3.0,357.0,98.0,16.0,53.0,17.0,3338.0,"Debugging, monitoring and visualization for Python Machine Learning and Data Science.",15.0,20,True,2020-03-04 07:26:22.000,0.9.1,14.0,tensorwatch,,,,,138.0,131.0,https://pypi.org/project/tensorwatch,619.0,619.0,,,,,,,,3.0,,2020-03-04 07:26:22.000,7.0,,,,,,,,,,,,,,,,,,,
715,igel,nidhaloff/igel,hyperopt,,https://github.com/nidhaloff/igel,https://github.com/nidhaloff/igel,MIT,2020-08-27 20:54:59.000,2023-04-08 21:24:52.000000,2023-04-08 21:24:51,429.0,,168.0,66.0,54.0,6.0,44.0,3073.0,"a delightful machine learning tool that allows you to train, test, and use models without writing code.",20.0,20,True,2021-11-19 16:51:47.000,1.0.0,34.0,igel,,,,,4.0,4.0,https://pypi.org/project/igel,249.0,250.0,,,,,,,,3.0,40.0,2021-11-19 16:45:29.543,,,,,,,,,,,,,,,,,,,,
716,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,Apache-2.0,2019-12-06 08:25:24.000,2023-05-16 10:47:48.000000,2023-05-10 04:35:39,269.0,,309.0,60.0,242.0,173.0,109.0,2977.0,LightSeq: A High Performance Library for Sequence Processing and Generation.,17.0,20,True,2022-11-03 06:46:55.989,3.0.1,22.0,lightseq,,,,,2.0,,https://pypi.org/project/lightseq,1732.0,1746.0,,,,,,,,3.0,671.0,2022-11-03 06:46:55.989,2.0,,,,,,,,,,,,,,,,,,,
