,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,updated_github_id,trending,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
697,TensorNets,taehoonlee/tensornets,tensorflow-utils,,https://github.com/taehoonlee/tensornets,https://github.com/taehoonlee/tensornets,MIT,2017-09-19 05:19:01.000,2021-01-02 06:28:10.000000,2021-01-02 06:26:24,284.0,,182.0,52.0,12.0,16.0,42.0,1003.0,High level network definitions with pre-trained weights in TensorFlow.,6.0,21,False,2020-03-31 04:38:27.000,0.4.6,12.0,tensornets,,,,['tensorflow'],89.0,85.0,https://pypi.org/project/tensornets,2020-03-31 04:35:15.000,4.0,221.0,221.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
698,Baal,baal-org/baal,probabilistics,,https://github.com/baal-org/baal,https://github.com/baal-org/baal,Apache-2.0,2019-09-30 20:16:26.000,2024-06-27 20:02:41.000000,2024-06-27 20:02:41,240.0,,87.0,17.0,160.0,20.0,94.0,887.0,Bayesian active learning library for research and industrial usecases.,23.0,21,True,2024-06-11 15:50:56.000,2.0.0,21.0,baal,conda-forge/baal,,,,68.0,66.0,https://pypi.org/project/baal,2024-06-11 15:50:56.000,2.0,1350.0,1589.0,https://anaconda.org/conda-forge/baal,2023-06-12 15:14:19.747,11732.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
699,TF Compression,tensorflow/compression,tensorflow-utils,,https://github.com/tensorflow/compression,https://github.com/tensorflow/compression,Apache-2.0,2018-05-15 23:32:19.000,2025-01-29 19:10:28.000000,2025-01-29 19:09:36,299.0,3.0,250.0,45.0,18.0,11.0,92.0,871.0,Data compression in TensorFlow.,24.0,21,True,2024-08-07 20:25:13.000,2.17.0,26.0,tensorflow-compression,,,,['tensorflow'],2.0,,https://pypi.org/project/tensorflow-compression,2024-02-02 01:38:32.000,2.0,2284.0,2284.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
700,PDPbox,SauceCat/PDPbox,data-viz,,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000,2025-01-10 20:12:11.544000,2023-06-05 01:35:02,228.0,,128.0,18.0,25.0,29.0,40.0,850.0,python partial dependence plot toolbox.,7.0,21,False,2023-06-05 02:53:01.145,0.3.0,4.0,pdpbox,conda-forge/pdpbox,,,,26.0,,https://pypi.org/project/pdpbox,2021-03-14 16:21:17.000,26.0,11182.0,11669.0,https://anaconda.org/conda-forge/pdpbox,2025-01-10 20:12:11.544,22922.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
701,deeplift,kundajelab/deeplift,interpretability,,https://github.com/kundajelab/deeplift,https://github.com/kundajelab/deeplift,MIT,2016-06-01 02:18:06.000,2022-04-28 10:04:52.000000,2021-11-11 17:50:26,553.0,,163.0,38.0,46.0,43.0,49.0,850.0,Public facing deeplift repo.,11.0,21,False,2018-07-13 21:11:52.000,0.6.6,21.0,deeplift,,,,,111.0,102.0,https://pypi.org/project/deeplift,2020-11-11 09:32:57.000,9.0,764.0,764.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
702,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,https://github.com/NVIDIA-Merlin/Merlin,https://github.com/NVIDIA-Merlin/Merlin,Apache-2.0,2021-03-30 23:35:26.000,2024-12-05 20:47:53.000000,2024-07-22 10:16:42,493.0,,120.0,32.0,561.0,211.0,247.0,803.0,"NVIDIA Merlin is an open source library providing end-to-end GPU-accelerated recommender systems, from feature..",32.0,21,True,2024-06-14 12:19:07.000,24.06.00,16.0,merlin-core,,,,,1.0,,https://pypi.org/project/merlin-core,2023-08-29 16:27:32.000,1.0,14730.0,14730.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
703,Objax,google/objax,ml-frameworks,,https://github.com/google/objax,https://github.com/google/objax,Apache-2.0,2020-08-20 06:20:40.000,2024-01-27 00:16:56.000000,2024-01-27 00:08:50,463.0,,78.0,25.0,162.0,51.0,62.0,770.0,Objax is a machine learning framework that provides an Object Oriented layer for JAX.,26.0,21,False,2023-11-06 22:17:30.000,1.8.0,11.0,objax,,,,['jax'],71.0,67.0,https://pypi.org/project/objax,2023-11-06 22:03:10.000,4.0,639.0,639.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
704,NearPy,pixelogik/NearPy,nn-search,,https://github.com/pixelogik/NearPy,https://github.com/pixelogik/NearPy,MIT,2013-04-25 09:10:26.000,2023-02-23 15:20:18.000000,2023-01-22 20:07:16,161.0,,148.0,36.0,33.0,26.0,39.0,768.0,"Python framework for fast (approximated) nearest neighbour search in large, high-dimensional data sets using different..",20.0,21,False,2016-09-27 13:04:44.000,1.0.0,8.0,NearPy,,,,,119.0,119.0,https://pypi.org/project/NearPy,2016-09-27 13:03:12.000,,1198.0,1198.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
705,Test Tube,williamFalcon/test-tube,hyperopt,,https://github.com/williamFalcon/test-tube,https://github.com/williamFalcon/test-tube,MIT,2017-09-06 02:14:57.000,2022-07-22 06:10:37.000000,2020-03-17 22:44:47,642.0,,74.0,25.0,37.0,27.0,21.0,736.0,Python library to easily log experiments and parallelize hyperparameter search for neural networks.,16.0,21,False,2019-12-01 01:19:50.000,0.7.5,64.0,test_tube,,,,,35.0,,https://pypi.org/project/test_tube,2019-12-01 01:19:50.000,35.0,41731.0,41731.0,,,,,,,,3.0,29.0,,,,,,,,,,,,,,,,,,,
706,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000000,2023-01-14 04:46:24,210.0,,107.0,30.0,1.0,15.0,3.0,646.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,21,False,2022-04-02 16:20:07.000,0.1.3,13.0,combo,,,,"['sklearn', 'xgboost']",700.0,683.0,https://pypi.org/project/combo,2022-04-02 16:20:07.000,17.0,16055.0,16055.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
707,Torchbearer,pytorchbearer/torchbearer,ml-frameworks,,https://github.com/pytorchbearer/torchbearer,https://github.com/pytorchbearer/torchbearer,MIT,2018-03-12 16:30:42.000,2023-12-04 11:10:47.000000,2023-12-04 11:10:46,442.0,,68.0,25.0,433.0,10.0,237.0,638.0,torchbearer: A model fitting library for PyTorch.,14.0,21,False,2023-12-01 18:48:07.000,0.5.5,26.0,torchbearer,,,,['pytorch'],98.0,94.0,https://pypi.org/project/torchbearer,2023-12-01 18:48:07.000,4.0,653.0,653.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
708,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2022-12-26 20:24:35.000000,2019-10-21 07:52:07,46.0,,50.0,29.0,12.0,13.0,15.0,630.0,Log TensorBoard events without touching TensorFlow.,5.0,21,False,2018-02-08 07:28:51.000,0.1.0,5.0,tensorboard_logger,,,,,254.0,246.0,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000,8.0,43835.0,43835.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
709,detecto,alankbi/detecto,image,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2025-01-12 14:08:35.441000,2022-02-09 16:35:40,142.0,,101.0,23.0,26.0,45.0,62.0,616.0,Build fully-functioning computer vision models with PyTorch.,12.0,21,False,2022-02-02 00:22:07.000,1.2.2,13.0,detecto,conda-forge/detecto,,,['pytorch'],188.0,186.0,https://pypi.org/project/detecto,2022-02-02 00:12:06.000,2.0,1881.0,2017.0,https://anaconda.org/conda-forge/detecto,2025-01-12 14:08:35.441,5991.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
710,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2023-05-01 22:43:43.000000,2022-08-16 17:43:49,1877.0,,57.0,19.0,216.0,49.0,316.0,609.0,The worlds cleanest AutoML library - Do hyperparameter tuning with the right pipeline abstractions to write clean deep..,9.0,21,False,2022-08-16 19:54:29.000,0.8.1,27.0,neuraxle,,,,,67.0,66.0,https://pypi.org/project/neuraxle,2022-08-16 19:50:37.507,1.0,452.0,452.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
711,seglearn,dmbee/seglearn,time-series-data,,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000,2022-08-27 09:01:18.000000,2022-08-27 09:00:35,283.0,,64.0,26.0,31.0,5.0,24.0,574.0,Python module for machine learning time series:.,14.0,21,False,2022-08-27 09:04:02.113,1.2.5,24.0,seglearn,,,,,53.0,51.0,https://pypi.org/project/seglearn,2021-03-13 16:18:30.000,2.0,1388.0,1388.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
712,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2024-12-03 23:28:10.000000,2024-12-03 23:20:00,773.0,2.0,65.0,16.0,116.0,8.0,48.0,571.0,A simplified framework and utilities for PyTorch.,23.0,21,False,2024-12-03 23:22:07.000,1.17.3,39.0,poutyne,,,,['pytorch'],151.0,146.0,https://pypi.org/project/poutyne,2024-12-03 23:22:26.000,5.0,5372.0,5372.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
713,pyhsmm,mattjj/pyhsmm,probabilistics,,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000,2025-01-25 05:40:47.000000,2025-01-25 05:40:47,1428.0,2.0,169.0,56.0,21.0,39.0,61.0,556.0,Bayesian inference in HSMMs and HMMs.,14.0,21,True,2017-05-10 17:14:37.000,0.1.7,8.0,pyhsmm,,,,,35.0,34.0,https://pypi.org/project/pyhsmm,2017-05-10 17:14:37.000,1.0,241.0,241.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
714,chefboost,serengil/chefboost,ml-frameworks,,https://github.com/serengil/chefboost,https://github.com/serengil/chefboost,MIT,2019-03-06 12:26:27.000,2024-10-30 20:48:45.000000,2024-10-30 20:48:45,404.0,,101.0,17.0,11.0,,50.0,471.0,"A Lightweight Decision Tree Framework supporting regular algorithms: ID3, C4.5, CART, CHAID and Regression Trees; some..",7.0,21,True,2024-10-30 20:46:59.000,0.0.19,19.0,chefboost,,,,,66.0,66.0,https://pypi.org/project/chefboost,2024-10-30 20:46:59.000,,6292.0,6292.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
715,SUOD,yzhao062/SUOD,others,,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000,2024-02-08 01:53:44.000000,2024-02-08 01:48:49,168.0,,49.0,17.0,2.0,12.0,3.0,384.0,(MLSys 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,3.0,21,True,2024-02-08 01:53:44.000,0.1.3,14.0,suod,,,,,551.0,543.0,https://pypi.org/project/suod,2024-02-08 01:53:44.000,8.0,11232.0,11232.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
716,TimeSide,Parisson/TimeSide,audio,,https://github.com/Parisson/TimeSide,https://github.com/Parisson/TimeSide,AGPL-3.0,2011-11-21 21:48:08.000,2024-10-14 17:26:35.000000,2024-10-14 15:20:39,3847.0,,60.0,29.0,110.0,33.0,184.0,380.0,scalable audio processing framework and server written in Python.,23.0,21,False,2023-01-03 17:34:09.000,1.1.3,28.0,TimeSide,,,,,20.0,20.0,https://pypi.org/project/TimeSide,2020-11-27 09:33:19.000,,404.0,404.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
717,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2025-01-29 14:59:50.000000,2025-01-29 14:59:43,578.0,2.0,90.0,28.0,321.0,76.0,27.0,378.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,28.0,21,True,2021-06-17 01:15:10.000,0.1.16,19.0,tensorflow-cloud,,,,['tensorflow'],7.0,,https://pypi.org/project/tensorflow-cloud,2021-06-17 01:15:10.000,7.0,31127.0,31127.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
718,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,49.0,11.0,37.0,29.0,37.0,359.0,Data imputations library to preprocess datasets with missing data.,11.0,21,False,2019-04-29 02:33:05.659,0.0.8,8.0,impyute,,,,,260.0,244.0,https://pypi.org/project/impyute,2017-05-31 08:31:47.000,16.0,1549.0,1549.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
719,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/vega/vegafusion,https://github.com/vega/vegafusion,BSD-3-Clause,2021-10-01 09:19:27.000,2024-11-25 23:37:09.000000,2024-11-25 23:37:07,715.0,14.0,18.0,23.0,397.0,53.0,90.0,348.0,Serverside scaling for Vega and Altair visualizations.,5.0,21,True,2024-11-25 13:17:12.000,2.0.1,75.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,,5.0,,https://pypi.org/project/vegafusion-jupyter,2024-05-09 19:01:07.000,2.0,2182.0,13542.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2024-10-31 11:12:37.992,384730.0,,,,,3.0,10259.0,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,2024-05-09 19:11:31.675,3.0,91.0,,vega/vegafusion,,,,,,,,,,,,
720,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2025-01-22 19:50:40.000000,2025-01-22 18:08:56,337.0,10.0,80.0,24.0,362.0,29.0,10.0,347.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,36.0,21,True,2025-01-22 19:50:40.000,0.47.0,32.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,2025-01-22 19:50:40.000,,1461.0,1461.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
721,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2025-02-20 12:55:28.000000,2025-02-20 12:55:00,839.0,38.0,25.0,5.0,312.0,4.0,,326.0,Data search & enrichment library for Machine Learning Easily find and add relevant features to your ML & AI pipeline..,13.0,21,True,2025-02-20 12:55:28.000,1.2.49,914.0,upgini,,,,,9.0,9.0,https://pypi.org/project/upgini,2025-02-20 12:55:28.000,,11209.0,11209.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
722,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2024-04-18 12:38:22.000000,2023-02-07 20:17:52,60.0,,56.0,25.0,42.0,8.0,10.0,285.0,Distributed scikit-learn meta-estimators in PySpark.,8.0,21,False,2020-05-14 22:20:14.000,0.1.9,12.0,sk-dist,,,,"['sklearn', 'spark']",22.0,20.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000,2.0,483851.0,483851.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
723,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2025-02-16 00:13:21.000000,2024-11-07 18:17:34,501.0,,111.0,20.0,577.0,58.0,130.0,273.0,An open-source toolkit for large-scale genomic analysis.,28.0,21,False,2024-10-20 03:22:37.000,2.0.3,17.0,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,2024-03-12 08:52:09.000,,16846.0,16972.0,https://anaconda.org/conda-forge/glow,2024-03-13 03:00:18.463,5970.0,,,,,3.0,157.0,,,,,,,,,,,,,,,,,,,
724,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/predict-idlab/pyRDF2Vec,https://github.com/predict-idlab/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2025-02-02 06:39:26.000000,2023-07-02 18:02:16,1462.0,,50.0,15.0,229.0,23.0,64.0,254.0,Python Implementation and Extension of RDF2Vec.,7.0,21,False,2021-06-09 10:56:14.000,0.2.3,11.0,pyrdf2vec,,,,,53.0,47.0,https://pypi.org/project/pyrdf2vec,2021-06-09 10:56:14.000,6.0,648.0,648.0,,,,,,,,3.0,,,,,,,,predict-idlab/pyRDF2Vec,,,,,,,,,,,,
725,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2024-11-26 11:06:14.000000,2024-11-26 10:38:20,194.0,1.0,1210.0,96.0,51.0,411.0,292.0,6797.0,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,34.0,20,True,,,1.0,pyslowfast,,,,['pytorch'],23.0,23.0,https://pypi.org/project/pyslowfast,2020-01-15 23:51:07.000,,56.0,56.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
726,DeepMatcher,anhaidgroup/deepmatcher,nlp,,https://github.com/anhaidgroup/deepmatcher,https://github.com/anhaidgroup/deepmatcher,BSD-3-Clause,2017-12-01 19:01:11.000,2024-06-18 11:46:06.000000,2021-06-13 00:22:13,176.0,,1731.0,20.0,19.0,72.0,24.0,5181.0,Python package for performing Entity and Text Matching using Deep Learning.,7.0,20,False,2021-05-27 22:28:29.000,0.1.2,13.0,deepmatcher,,,,,,,https://pypi.org/project/deepmatcher,2021-06-13 01:13:24.000,,1669.0,1669.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
727,TensorWatch,microsoft/tensorwatch,ml-experiments,,https://github.com/microsoft/tensorwatch,https://github.com/microsoft/tensorwatch,MIT,2019-05-15 08:29:34.000,2023-08-30 07:47:40.000000,2023-08-30 07:47:36,119.0,,357.0,102.0,16.0,53.0,17.0,3433.0,"Debugging, monitoring and visualization for Python Machine Learning and Data Science.",15.0,20,False,2020-03-04 07:26:22.000,0.9.1,14.0,tensorwatch,,,,,166.0,159.0,https://pypi.org/project/tensorwatch,2020-03-04 07:26:22.000,7.0,853.0,853.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
728,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,Apache-2.0,2019-12-06 08:25:24.000,2023-05-16 10:47:48.000000,2023-05-10 04:35:39,269.0,,326.0,57.0,242.0,176.0,111.0,3250.0,LightSeq: A High Performance Library for Sequence Processing and Generation.,17.0,20,False,2022-11-03 06:46:55.989,3.0.1,22.0,lightseq,,,,,2.0,,https://pypi.org/project/lightseq,2022-11-03 06:46:55.989,2.0,3442.0,3453.0,,,,,,,,3.0,705.0,,,,,,,,,,,,,,,,,,,
729,StreamAlert,airbnb/streamalert,others,,https://github.com/airbnb/streamalert,https://github.com/airbnb/streamalert,Apache-2.0,2017-01-22 01:10:56.000,2023-10-23 17:15:34.000000,2022-07-20 20:54:36,1904.0,,332.0,101.0,1000.0,94.0,263.0,2860.0,"StreamAlert is a serverless, realtime data analysis framework which empowers you to ingest, analyze, and alert on data..",33.0,20,False,2021-11-04 19:07:51.000,3.5.0,28.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
730,DeepWalk,phanein/deepwalk,graph,,https://github.com/phanein/deepwalk,https://github.com/phanein/deepwalk,GPL-3.0,2014-08-23 03:38:20.000,2023-06-14 23:22:41.000000,2020-04-02 01:05:35,46.0,,831.0,85.0,30.0,46.0,80.0,2706.0,DeepWalk - Deep Learning for Graphs.,10.0,20,False,2018-04-29 21:05:18.000,1.0.3,4.0,deepwalk,,,,,78.0,78.0,https://pypi.org/project/deepwalk,2018-04-29 21:05:18.000,,516.0,516.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
731,Coach,IntelLabs/coach,reinforcement-learning,,https://github.com/IntelLabs/coach,https://github.com/IntelLabs/coach,Apache-2.0,2017-10-01 19:27:43.000,2022-12-11 17:54:07.000000,2022-12-11 17:54:06,524.0,,462.0,125.0,225.0,90.0,183.0,2337.0,Reinforcement Learning Coach by Intel AI Lab enables easy experimentation with state of the art Reinforcement Learning..,38.0,20,False,2019-10-10 14:17:10.000,1.0.1,13.0,rl_coach,,,,,2.0,,https://pypi.org/project/rl_coach,2019-10-10 14:17:10.000,2.0,103.0,103.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
732,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000,2023-06-16 16:17:31.557000,2021-09-30 21:51:09,8208.0,,184.0,56.0,895.0,146.0,586.0,1948.0,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",51.0,20,False,2021-08-16 15:40:43.000,21.08.00,19.0,,blazingsql/blazingsql-protocol,,,,,,,,,,16.0,https://anaconda.org/blazingsql/blazingsql-protocol,2023-06-16 16:17:31.557,1092.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
733,DIG,divelab/DIG,graph,,https://github.com/divelab/DIG,https://github.com/divelab/DIG,GPL-3.0,2020-10-30 03:51:15.000,2024-07-15 07:18:56.000000,2024-02-04 20:37:53,1083.0,,281.0,29.0,41.0,35.0,176.0,1921.0,A library for graph deep learning research.,50.0,20,False,2023-04-07 20:33:15.000,1.1.0,10.0,dig,,,,,,,https://pypi.org/project/dig,2015-08-23 10:30:20.000,,786.0,786.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
734,greykite,linkedin/greykite,time-series-data,,https://github.com/linkedin/greykite,https://github.com/linkedin/greykite,BSD-2-Clause,2021-04-27 17:05:53.000,2025-02-20 03:47:27.000000,2025-02-20 03:47:27,28.0,1.0,106.0,40.0,33.0,30.0,79.0,1825.0,"A flexible, intuitive and fast forecasting library.",10.0,20,True,2024-01-18 18:33:20.000,1.0.0,11.0,greykite,,,,,39.0,39.0,https://pypi.org/project/greykite,2024-01-12 20:13:07.000,,6583.0,6583.0,,,,,,,,3.0,36.0,,,,,,,,,,,,,,,,,,,
735,Magnitude,plasticityai/magnitude,nn-search,,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16.000,2023-08-03 00:59:57.000000,2020-07-17 20:19:46,350.0,,118.0,38.0,11.0,39.0,51.0,1641.0,"A fast, efficient universal vector embedding utility package.",4.0,20,False,2020-05-25 11:26:36.000,0.1.143,128.0,pymagnitude,,,,,9.0,,https://pypi.org/project/pymagnitude,2020-05-25 11:26:36.000,9.0,1555.0,1555.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
736,DELTA,Delta-ML/delta,nlp,,https://github.com/Delta-ML/delta,https://github.com/Delta-ML/delta,Apache-2.0,2019-05-29 08:33:57.000,2024-04-19 09:46:18.000000,2020-12-17 06:57:15,932.0,,292.0,66.0,202.0,5.0,74.0,1589.0,DELTA is a deep learning based natural language and speech processing platform. LF AI & DATA Projects:..,41.0,20,False,2020-07-16 09:31:45.000,0.3.3,4.0,delta-nlp,,zh794390558/delta,,['tensorflow'],2.0,2.0,https://pypi.org/project/delta-nlp,2020-03-27 04:46:19.000,,83.0,273.0,,,,https://hub.docker.com/r/zh794390558/delta,2021-08-03 14:50:00.516864,,13160.0,3.0,,,,,,,,,,,,,,,,,,,,
737,DLTK,DLTK/DLTK,medical-data,,https://github.com/DLTK/DLTK,https://github.com/DLTK/DLTK,Apache-2.0,2017-05-02 15:40:36.000,2023-03-24 22:27:46.000000,2019-01-21 14:01:28,379.0,,405.0,101.0,36.0,13.0,24.0,1433.0,Deep Learning Toolkit for Medical Image Analysis.,9.0,20,False,2018-02-26 17:43:57.000,0.2.1,5.0,dltk,,,,['tensorflow'],33.0,33.0,https://pypi.org/project/dltk,2018-02-26 17:43:57.000,,147.0,147.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
738,DiCE,interpretml/DiCE,interpretability,,https://github.com/interpretml/DiCE,https://github.com/interpretml/DiCE,MIT,2019-05-02 09:51:02.000,2024-11-22 18:05:50.000000,2024-11-22 17:35:27,783.0,,188.0,18.0,265.0,88.0,94.0,1383.0,Generate Diverse Counterfactual Explanations for any machine learning model.,19.0,20,True,2023-10-26 11:36:48.000,0.11,12.0,dice-ml,,,,"['tensorflow', 'pytorch']",6.0,,https://pypi.org/project/dice-ml,2023-10-27 03:54:06.000,6.0,31148.0,31148.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
739,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,98.0,39.0,13.0,15.0,9.0,1273.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,20,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,,178.0,176.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,2.0,3381.0,3381.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
740,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:34:04.000000,2022-02-02 20:33:18,124.0,,143.0,17.0,11.0,43.0,43.0,1114.0,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,20,False,2022-02-02 20:34:04.000,1.1.4,80.0,performer-pytorch,,,,['pytorch'],184.0,179.0,https://pypi.org/project/performer-pytorch,2022-02-02 20:34:04.000,5.0,4610.0,4610.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
