,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,new_addition,dnf_id,yay_id
709,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2021-11-15 17:46:29.000000,2019-10-21 07:52:07,46,,51,29.0,11.0,11.0,15.0,621,Log TensorBoard events without touching TensorFlow.,5.0,20,False,2018-02-08 07:28:51.000,0.1.0,5.0,tensorboard_logger,,,,,51.0,,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000,51.0,44920.0,44920.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
710,seglearn,dmbee/seglearn,time-series-data,,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000,2022-06-16 18:12:39.000000,2022-06-16 18:12:39,270,2.0,58,30.0,31.0,6.0,23.0,519,Python module for machine learning time series:.,14.0,20,True,2021-03-13 16:18:30.000,1.2.3,22.0,seglearn,,,,,12.0,11.0,https://pypi.org/project/seglearn,2021-03-13 16:18:30.000,1.0,4282.0,4282.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
711,TSFEL,fraunhoferportugal/tsfel,time-series-data,,https://github.com/fraunhoferportugal/tsfel,https://github.com/fraunhoferportugal/tsfel,BSD-3-Clause,2019-01-09 16:41:30.000,2022-06-02 08:44:09.000000,2022-03-16 14:38:31,280,,68,18.0,65.0,9.0,43.0,513,An intuitive library to extract features from time series.,14.0,20,True,2021-02-14 17:48:46.000,0.1.4,9.0,tsfel,,,,,36.0,36.0,https://pypi.org/project/tsfel,2021-02-14 17:40:32.000,,4108.0,4108.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
712,joypy,leotac/joypy,data-viz,,https://github.com/leotac/joypy,https://github.com/leotac/joypy,MIT,2017-07-30 17:18:50.000,2021-12-21 20:58:11.000000,2021-12-19 09:41:43,133,,47,11.0,19.0,11.0,37.0,418,Joyplots in Python with matplotlib & pandas.,6.0,20,True,2021-12-19 09:42:50.000,0.2.6,17.0,joypy,conda-forge/joypy,,,,173.0,168.0,https://pypi.org/project/joypy,2021-12-19 09:42:50.000,5.0,21204.0,21561.0,https://anaconda.org/conda-forge/joypy,2020-12-28 14:07:53.760,13959.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
713,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2021-02-24 14:21:28.000000,2019-10-22 07:18:40,362,,89,28.0,11.0,35.0,8.0,418,A python library for Bayesian time series modeling.,6.0,20,False,2016-11-06 01:43:35.000,0.1.1,13.0,pydlm,,,,,29.0,27.0,https://pypi.org/project/pydlm,2018-12-19 10:27:54.000,2.0,28655.0,28655.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
714,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2022-04-26 18:03:18.000000,2022-04-17 14:49:12,264,19.0,85,13.0,28.0,9.0,12.0,405,A library of metrics for evaluating recommender systems.,16.0,20,True,2022-04-26 18:03:18.000,0.1.5,20.0,recmetrics,,,,,25.0,25.0,https://pypi.org/project/recmetrics,2022-04-26 17:57:01.000,,795.0,795.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
715,Auto ViML,AutoViML/Auto_ViML,hyperopt,,https://github.com/AutoViML/Auto_ViML,https://github.com/AutoViML/Auto_ViML,Apache-2.0,2019-06-10 13:09:15.000,2022-06-15 13:29:54.000000,2022-06-15 13:29:25,300,7.0,77,24.0,5.0,4.0,16.0,346,Automatically Build Multiple ML Models with a Single Line of Code. Created by Ram Seshadri. Collaborators Welcome...,6.0,20,True,2022-06-01 23:08:15.000,0.1.710,137.0,autoviml,,,,,18.0,16.0,https://pypi.org/project/autoviml,2022-06-01 23:08:15.000,2.0,862.0,862.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
716,chefboost,serengil/chefboost,ml-frameworks,,https://github.com/serengil/chefboost,https://github.com/serengil/chefboost,MIT,2019-03-06 12:26:27.000,2022-05-21 23:15:46.000000,2022-05-21 23:15:32,354,4.0,88,15.0,3.0,5.0,25.0,335,"A Lightweight Decision Tree Framework supporting regular algorithms: ID3, C4,5, CART, CHAID and Regression Trees; some..",6.0,20,True,2022-02-16 06:14:54.000,0.0.17,17.0,chefboost,,,,,23.0,23.0,https://pypi.org/project/chefboost,2022-02-16 06:14:54.000,,686.0,686.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
717,sklearn-evaluation,edublancas/sklearn-evaluation,interpretability,,https://github.com/edublancas/sklearn-evaluation,https://github.com/edublancas/sklearn-evaluation,MIT,2015-09-04 16:33:42.000,2022-06-07 10:59:39.000000,2022-04-16 14:38:16,540,5.0,31,13.0,6.0,9.0,30.0,324,"Machine learning model evaluation made easy: plots, tables, HTML reports, experiment tracking and Jupyter notebook..",8.0,20,True,2021-10-17 18:15:40.000,0.5.7,20.0,sklearn-evaluation,,,,['sklearn'],48.0,46.0,https://pypi.org/project/sklearn-evaluation,2022-04-16 14:38:40.000,2.0,1000.0,1000.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
718,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292,,45,9.0,37.0,27.0,37.0,317,Data imputations library to preprocess datasets with missing data.,11.0,20,True,2019-04-29 02:31:32.000,0.0.8,8.0,impyute,,,,,144.0,141.0,https://pypi.org/project/impyute,2019-04-29 02:31:32.000,3.0,2755.0,2755.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
719,fastT5,Ki6an/fastT5,nlp,,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000,2022-04-05 03:23:12.000000,2022-04-05 03:21:24,38,6.0,34,8.0,9.0,12.0,37.0,301,boost inference speed of T5 models by 5x & reduce the model size by 3x.,5.0,20,True,2022-04-05 03:23:12.000,0.1.4,14.0,fastt5,,,,,16.0,16.0,https://pypi.org/project/fastt5,2022-04-05 03:23:12.000,,1264.0,1264.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
720,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12,153,,30,9.0,4.0,21.0,28.0,229,Yet another Python binding for fastText.,4.0,20,False,2018-12-08 15:32:09.000,0.4.6,13.0,pyfasttext,,,,,241.0,228.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000,13.0,3825.0,3831.0,,,,,,,,3.0,348.0,,,,,,,,,,,,,,,,,,
721,nvidia-ml-py3,nicolargo/nvidia-ml-py3,gpu-utilities,,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000,2021-07-24 06:21:40.748000,2019-03-06 20:41:09,5,,49,3.0,1.0,2.0,,82,Python 3 Bindings for the NVIDIA Management Library.,2.0,20,False,2017-06-03 07:43:46.000,7.352.0,1.0,nvidia-ml-py3,anaconda/nvidia-ml,,,,5981.0,5848.0,https://pypi.org/project/nvidia-ml-py3,2017-06-03 07:43:46.000,133.0,886107.0,886118.0,https://anaconda.org/anaconda/nvidia-ml,2021-07-24 06:21:40.748,125.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
722,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/geohot/tinygrad,https://github.com/geohot/tinygrad,MIT,2020-10-18 16:23:12.000,2022-06-19 20:49:27.000000,2022-06-19 16:57:16,837,164.0,603,125.0,224.0,21.0,88.0,6124,You like pytorch? You like micrograd? You love tinygrad!.,60.0,19,True,,,,,,,,['pytorch'],2.0,2.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
723,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2022-06-17 18:38:20.000000,2022-06-16 01:40:22,171,8.0,936,94.0,38.0,271.0,251.0,4860,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,27.0,19,True,,,1.0,pyslowfast,,,,['pytorch'],9.0,9.0,https://pypi.org/project/pyslowfast,2020-01-15 23:51:07.000,,16.0,16.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
724,igel,nidhaloff/igel,hyperopt,,https://github.com/nidhaloff/igel,https://github.com/nidhaloff/igel,MIT,2020-08-27 20:54:59.000,2022-02-06 17:34:49.000000,2022-02-06 17:34:49,427,,152,63.0,53.0,6.0,44.0,2985,"a delightful machine learning tool that allows you to train, test, and use models without writing code.",19.0,19,True,2021-11-19 16:51:47.000,1.0.0,34.0,igel,,,,,,,https://pypi.org/project/igel,2021-11-19 16:44:23.000,,212.0,213.0,,,,,,,,3.0,33.0,,,,,,,,,,,,,,,,True,,
725,finmarketpy,cuemacro/finmarketpy,financial-data,,https://github.com/cuemacro/finmarketpy,https://github.com/cuemacro/finmarketpy,Apache-2.0,2015-02-19 23:32:03.000,2022-04-05 16:57:55.000000,2022-04-05 16:57:43,679,1.0,448,217.0,16.0,23.0,3.0,2930,Python library for backtesting trading strategies & analyzing financial markets (formerly pythalesians).,14.0,19,True,2021-10-07 14:58:03.000,0.11.11,12.0,finmarketpy,,,,,5.0,5.0,https://pypi.org/project/finmarketpy,2021-10-07 14:58:03.000,,105.0,105.0,,,,,,,,3.0,40.0,,,,,,,,,,,,,,,,,,
726,ffcv,libffcv/ffcv,image,,https://github.com/libffcv/ffcv,https://github.com/libffcv/ffcv,Apache-2.0,2021-10-13 17:03:39.000,2022-06-16 04:15:52.000000,2022-04-21 19:32:56,849,2.0,114,18.0,44.0,30.0,132.0,2126,FFCV: Fast Forward Computer Vision (and other ML workloads!).,15.0,19,True,2022-02-17 07:44:04.000,0.0.3,4.0,ffcv,,,,,6.0,6.0,https://pypi.org/project/ffcv,2022-01-28 20:40:22.000,,763.0,763.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
727,pdftabextract,WZBSocialScienceCenter/pdftabextract,ocr,,https://github.com/WZBSocialScienceCenter/pdftabextract,https://github.com/WZBSocialScienceCenter/pdftabextract,Apache-2.0,2016-07-08 11:44:46.000,2022-03-07 07:43:55.000000,2022-03-07 07:43:44,169,,345,88.0,3.0,3.0,18.0,1991,A set of tools for extracting tables from PDF files helping to do data mining on (OCR-processed) scanned documents.,2.0,19,True,2018-01-09 08:00:24.000,0.3.0,5.0,pdftabextract,,,,,40.0,39.0,https://pypi.org/project/pdftabextract,2018-01-09 08:00:24.000,1.0,522.0,522.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
728,ecco,jalammar/ecco,interpretability,,https://github.com/jalammar/ecco,https://github.com/jalammar/ecco,BSD-3-Clause,2020-11-07 10:06:34.000,2022-03-27 16:48:51.000000,2022-01-18 08:05:49,304,,96,17.0,25.0,16.0,22.0,1426,"Explain, analyze, and visualize NLP language models. Ecco creates interactive visualizations directly in Jupyter..",10.0,19,True,2022-01-09 21:17:53.000,0.1.2,18.0,ecco,conda-forge/ecco,,,['pytorch'],9.0,8.0,https://pypi.org/project/ecco,2022-01-09 21:14:50.000,1.0,306.0,406.0,https://anaconda.org/conda-forge/ecco,2022-01-10 22:03:30.223,594.0,,,,,3.0,19.0,,,,,,,,,,,,,,,,,,
729,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62,,101,39.0,13.0,14.0,9.0,1255,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,19,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,,57.0,57.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,,363.0,363.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
730,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2022-06-17 17:47:44.000000,2022-06-17 17:35:49,290,75.0,127,31.0,320.0,34.0,30.0,1050,Scenic: A Jax Library for Computer Vision Research and Beyond.,39.0,19,True,,,,,,,,['jax'],21.0,21.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
731,jraph,deepmind/jraph,graph,,https://github.com/deepmind/jraph,https://github.com/deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2022-06-14 16:08:58.000000,2022-06-06 13:29:18,86,9.0,58,34.0,12.0,12.0,14.0,923,A Graph Neural Network Library in Jax.,16.0,19,True,2022-06-06 13:32:58.000,0.0.5.de0,4.0,jraph,conda-forge/jraph,,,['jax'],25.0,23.0,https://pypi.org/project/jraph,2022-06-06 13:33:22.000,2.0,1555.0,1612.0,https://anaconda.org/conda-forge/jraph,2021-10-31 19:30:27.109,461.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
732,anomalib,openvinotoolkit/anomalib,others,,https://github.com/openvinotoolkit/anomalib,https://github.com/openvinotoolkit/anomalib,Apache-2.0,2021-11-02 09:11:38.000,2022-06-17 12:39:27.000000,2022-06-17 08:58:22,197,90.0,128,15.0,183.0,43.0,123.0,904,"An anomaly detection library comprising state-of-the-art algorithms and features such as experiment management, hyper-..",13.0,19,True,2022-06-09 15:18:37.000,.0.3.2,11.0,anomalib,,,,,,,https://pypi.org/project/anomalib,2022-05-17 16:11:53.000,,996.0,996.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
733,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2021-07-18 06:52:12.000000,2020-04-17 02:27:44,79,,107,25.0,73.0,32.0,36.0,829,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,19,False,2020-04-17 02:18:00.000,0.6.2,13.0,adtk,conda-forge/adtk,,,,1.0,,https://pypi.org/project/adtk,2020-04-17 02:18:00.000,1.0,242250.0,242410.0,https://anaconda.org/conda-forge/adtk,2020-04-20 19:46:14.062,4336.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
734,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2022-05-12 09:12:38.000000,2022-04-23 13:47:59,417,4.0,161,58.0,4.0,12.0,29.0,782,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",3.0,19,True,2020-08-29 18:48:20.000,2.5.0,25.0,alphapy,,,,,3.0,3.0,https://pypi.org/project/alphapy,2020-08-29 18:44:15.000,,73.0,73.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
735,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2022-04-20 20:42:41.000000,2022-02-14 20:43:06,145,,140,18.0,40.0,18.0,56.0,704,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,19,True,2020-12-01 06:11:12.000,1.2.1.post2,10.0,robustness,conda-forge/robustness,,,,80.0,78.0,https://pypi.org/project/robustness,2020-12-01 06:21:33.000,2.0,979.0,1149.0,https://anaconda.org/conda-forge/robustness,2021-04-30 19:03:43.367,3748.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
736,sklearn-deap,rsteca/sklearn-deap,hyperopt,,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000,2021-07-30 15:13:54.000000,2021-07-30 15:06:27,104,,114,30.0,25.0,21.0,34.0,696,Use evolutionary algorithms instead of gridsearch in scikit-learn.,22.0,19,True,2021-07-30 15:13:54.000,0.3.0,14.0,sklearn-deap,,,,['sklearn'],35.0,33.0,https://pypi.org/project/sklearn-deap,2021-07-30 15:13:54.000,2.0,798.0,798.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
737,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2020-04-25 18:38:20.000000,2020-04-25 18:37:42,198,,96,24.0,46.0,19.0,34.0,681,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,19,False,2019-08-08 01:24:38.000,0.0.9,9.0,matrixprofile-ts,,,,,19.0,19.0,https://pypi.org/project/matrixprofile-ts,2019-08-08 01:24:38.000,,759.0,759.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
738,Baal,baal-org/baal,probabilistics,,https://github.com/baal-org/baal,https://github.com/baal-org/baal,Apache-2.0,2019-09-30 20:16:26.000,2022-06-19 20:08:33.000000,2022-05-20 13:12:25,176,15.0,55,20.0,122.0,24.0,58.0,604,Library to enable Bayesian active learning in your research or labeling work.,14.0,19,True,2022-05-03 12:50:35.000,1.6.0,15.0,baal,conda-forge/baal,,,,1.0,,https://pypi.org/project/baal,2022-05-03 12:50:00.000,1.0,719.0,824.0,https://anaconda.org/conda-forge/baal,2022-05-04 11:29:40.433,1791.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
739,cuSignal,rapidsai/cusignal,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000,2022-06-07 15:35:57.000000,2022-06-02 15:52:39,1208,18.0,93,41.0,356.0,16.0,119.0,603,GPU accelerated signal processing.,38.0,19,True,2022-06-07 15:35:58.000,22.06.00,13.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
740,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2022-05-26 20:26:46.000000,2021-09-16 17:56:31,171,,129,31.0,72.0,7.0,54.0,525,Code for the TCAV ML interpretability project.,19.0,19,True,2021-02-23 16:17:42.000,0.2.2,4.0,tcav,,,,['tensorflow'],16.0,13.0,https://pypi.org/project/tcav,2021-02-23 16:17:42.000,3.0,61.0,61.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
741,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2021-05-20 05:41:36.000000,2021-05-20 05:39:44,264,,64,40.0,16.0,17.0,22.0,521,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,18.0,19,False,2020-10-16 03:43:47.000,0.1.7,9.0,n2,,,,,26.0,23.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000,3.0,778.0,778.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
742,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2022-05-27 18:56:38.000000,2022-05-27 18:56:33,797,14.0,31,15.0,13.0,,17.0,521,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,19,True,2022-05-04 20:51:15.000,3.1.1,25.0,opytimizer,,,,,7.0,7.0,https://pypi.org/project/opytimizer,2022-05-04 20:51:15.000,,200.0,200.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,True,,
743,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2022-06-16 09:08:12.000000,2022-06-15 09:48:53,221,93.0,37,19.0,28.0,5.0,7.0,491,EvoJAX: Hardware-accelerated Neuroevolution.,9.0,19,True,2022-06-15 05:15:21.000,0.2.10,17.0,evojax,conda-forge/evojax,,,['jax'],,,https://pypi.org/project/evojax,2022-06-15 05:15:21.000,,643.0,1073.0,https://anaconda.org/conda-forge/evojax,2022-06-15 08:27:17.364,1723.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
744,Auto TS,AutoViML/Auto_TS,time-series-data,,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000,2022-05-02 19:33:52.000000,2022-02-13 22:22:57,250,,84,15.0,13.0,10.0,62.0,438,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",6.0,19,True,2022-01-31 11:56:13.000,0.0.64,30.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,2022-01-31 11:56:13.000,,1624.0,1624.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
745,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2021-09-28 07:21:22.000000,2021-09-19 23:51:06,406,,47,60.0,6.0,15.0,24.0,424,Python library assists deep learning on graphs.,15.0,19,True,2021-09-05 23:08:21.000,0.2.1,5.0,deepsnap,,,,,24.0,23.0,https://pypi.org/project/deepsnap,2021-09-05 22:57:16.000,1.0,425.0,425.0,,,,,,,,3.0,8.0,,,,,,,,,,,,,,,,,,
746,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2022-06-07 04:47:17.000000,2022-06-07 04:47:12,275,2.0,73,14.0,124.0,16.0,129.0,403,A Python library for dynamic classifier and ensemble selection.,14.0,19,True,2021-02-08 06:29:25.000,0.3.5,4.0,deslib,,,,['sklearn'],29.0,27.0,https://pypi.org/project/deslib,2021-02-08 06:29:25.000,2.0,1263.0,1263.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
747,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2021-01-13 23:05:23.000000,2020-06-10 01:07:39,253,,82,20.0,52.0,22.0,17.0,381,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,4.0,19,False,2020-06-10 01:53:55.000,0.4.3,7.0,rrcf,,,,,38.0,36.0,https://pypi.org/project/rrcf,2020-06-10 01:53:55.000,2.0,9694.0,9694.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
748,carefree-learn,carefree0910/carefree-learn,tabular,,https://github.com/carefree0910/carefree-learn,https://github.com/carefree0910/carefree-learn,MIT,2020-06-17 17:44:17.000,2022-06-19 10:56:06.000000,2022-06-19 10:56:02,3324,124.0,33,10.0,1.0,,80.0,361,Deep Learning PyTorch.,1.0,19,True,2022-06-16 04:56:10.000,0.2.4,22.0,carefree-learn,,,,['pytorch'],2.0,2.0,https://pypi.org/project/carefree-learn,2022-06-16 04:55:42.000,,139.0,139.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
749,scikit-rebate,EpistasisLab/scikit-rebate,others,,https://github.com/EpistasisLab/scikit-rebate,https://github.com/EpistasisLab/scikit-rebate,MIT,2016-09-19 13:36:17.000,2021-12-29 00:49:30.000000,2021-02-15 17:10:59,283,,65,23.0,47.0,13.0,19.0,358,"A scikit-learn-compatible Python implementation of ReBATE, a suite of Relief-based feature selection algorithms for..",13.0,19,False,2017-04-12 16:12:01.000,0.3.4,13.0,skrebate,conda-forge/skrebate,,,['sklearn'],40.0,,https://pypi.org/project/skrebate,2021-03-20 17:11:52.000,40.0,2498.0,2967.0,https://anaconda.org/conda-forge/skrebate,2021-02-16 02:08:21.926,24866.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
750,MXBoard,awslabs/mxboard,ml-experiments,,https://github.com/awslabs/mxboard,https://github.com/awslabs/mxboard,Apache-2.0,2018-02-06 23:03:51.000,2021-11-30 10:46:24.000000,2020-01-24 23:21:55,42,,46,25.0,19.0,16.0,15.0,330,Logging MXNet data for visualization in TensorBoard.,9.0,19,False,2018-05-22 20:25:51.000,0.1.0,12.0,mxboard,,,,['mxnet'],158.0,151.0,https://pypi.org/project/mxboard,2018-05-22 20:25:51.000,7.0,5367.0,5367.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
751,SUOD,yzhao062/SUOD,others,,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000,2022-04-11 14:23:30.000000,2022-04-11 14:23:27,145,1.0,41,14.0,1.0,6.0,3.0,324,(MLSys 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,1.0,19,True,2021-10-01 18:05:35.000,0.0.8,9.0,suod,,,,,427.0,427.0,https://pypi.org/project/suod,2021-10-01 18:05:35.000,,35571.0,35571.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
752,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823,,48,11.0,60.0,15.0,41.0,311,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,19,False,2020-07-31 05:29:09.000,1.0.7,8.0,parameter-sherpa,,,,,23.0,21.0,https://pypi.org/project/parameter-sherpa,2019-11-23 21:32:27.000,2.0,3614.0,3614.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
753,textpipe,textpipe/textpipe,nlp,,https://github.com/textpipe/textpipe,https://github.com/textpipe/textpipe,MIT,2018-06-21 16:23:32.000,2021-06-09 11:55:53.000000,2021-06-09 11:55:53,371,,23,23.0,239.0,24.0,25.0,296,Textpipe: clean and extract metadata from text.,28.0,19,False,2021-01-25 14:05:21.000,0.12.2,39.0,textpipe,,,,,9.0,8.0,https://pypi.org/project/textpipe,2021-01-25 14:05:21.000,1.0,466.0,466.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
