,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,updated_github_id,npm_id,npm_url,npm_monthly_downloads,npm_latest_release_published_at,npm_dependent_project_count,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
788,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2023-02-15 19:57:27.000000,2022-08-08 02:56:23,378.0,,252.0,57.0,65.0,8.0,31.0,1361.0,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,18,False,2018-12-05 02:48:50.000,0.4.1,2.0,advbox,,,,,2.0,2.0,https://pypi.org/project/advbox,2018-12-05 02:48:50.000,,37.0,37.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
789,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91.0,,149.0,45.0,5.0,3.0,7.0,1023.0,XAI - An eXplainability toolbox for machine learning.,3.0,18,False,2021-10-30 06:35:19.000,0.1.0,6.0,xai,,,,,29.0,23.0,https://pypi.org/project/xai,2021-10-30 06:33:26.000,6.0,214.0,214.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
790,nude.py,hhatto/nude.py,image,,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000000,2020-11-23 13:49:02,79.0,,133.0,36.0,16.0,8.0,4.0,922.0,Nudity detection with Python.,12.0,18,False,,,,nudepy,,,,,3610.0,3610.0,https://pypi.org/project/nudepy,,,693.0,693.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
791,baikal,alegonz/baikal,others,,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000,2023-10-01 08:59:57.840000,2021-04-11 07:50:00,405.0,,29.0,19.0,42.0,6.0,18.0,593.0,A graph-based functional API for building complex scikit-learn pipelines.,2.0,18,False,2020-11-15 13:40:18.000,0.4.2,15.0,baikal,conda-forge/cython-blis,,,,12.0,11.0,https://pypi.org/project/baikal,2020-11-15 13:40:18.000,1.0,228.0,50309.0,https://anaconda.org/conda-forge/cython-blis,2023-10-01 08:59:57.840,2053346.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
792,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,138.0,58.0,72.0,18.0,71.0,523.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",17.0,18,False,2019-07-30 09:28:26.000,0.2.2,6.0,atm,,,,,19.0,19.0,https://pypi.org/project/atm,,,116.0,116.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
793,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2023-10-04 01:35:07.000000,2023-09-04 05:41:43,372.0,,95.0,28.0,21.0,36.0,12.0,467.0,A python library for Bayesian time series modeling.,6.0,18,True,2023-05-07 06:30:08.000,0.1.1.12,1.0,pydlm,,,,,33.0,33.0,https://pypi.org/project/pydlm,,,22006.0,22006.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
794,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2024-02-20 23:25:19.000000,2024-01-10 08:10:55,2818.0,8.0,60.0,12.0,255.0,9.0,109.0,421.0,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,22.0,18,True,2023-07-13 11:41:03.541,0.1.2,12.0,pykale,,,,['pytorch'],1.0,1.0,https://pypi.org/project/pykale,2022-04-12 08:56:50.000,,124.0,124.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
795,animatplot,t-makaro/animatplot,data-viz,,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000,2023-06-16 16:14:07.121000,2020-10-05 06:14:18,178.0,,39.0,11.0,29.0,15.0,17.0,405.0,A python package for animating plots build on matplotlib.,7.0,18,False,2019-03-05 21:32:47.000,0.4.1,7.0,animatplot,conda-forge/animatplot,,,,58.0,58.0,https://pypi.org/project/animatplot,,,325.0,540.0,https://anaconda.org/conda-forge/animatplot,2023-06-16 16:14:07.121,12910.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
796,pymdp,infer-actively/pymdp,others,,https://github.com/infer-actively/pymdp,https://github.com/infer-actively/pymdp,MIT,2019-11-27 19:03:35.000,2024-02-13 08:58:18.000000,2024-02-11 10:10:08,681.0,3.0,63.0,30.0,79.0,15.0,25.0,362.0,A Python implementation of active inference for Markov Decision Processes.,14.0,18,True,2023-03-25 17:58:52.000,0.0.7.1,8.0,inferactively-pymdp,,,,,9.0,9.0,https://pypi.org/project/inferactively-pymdp,2022-12-08 15:25:01.498,,159.0,159.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
797,Camphr,PKSHATechnology-Research/camphr,nlp,,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000,2022-12-09 05:56:02.000000,2021-08-18 06:06:51,1404.0,,17.0,6.0,217.0,2.0,26.0,340.0,Camphr - NLP libary for creating pipeline components.,7.0,18,False,2020-08-21 04:45:06.000,0.7.0,21.0,camphr,,,,['spacy'],13.0,13.0,https://pypi.org/project/camphr,,,553.0,553.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
798,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,51.0,11.0,60.0,17.0,41.0,328.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09.000,1.0.7,8.0,parameter-sherpa,,,,,38.0,34.0,https://pypi.org/project/parameter-sherpa,2019-11-23 21:32:27.000,4.0,259.0,259.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
799,pandas-ml,pandas-ml/pandas-ml,others,,https://github.com/pandas-ml/pandas-ml,https://github.com/pandas-ml/pandas-ml,BSD-3-Clause,2015-02-21 03:14:04.000,2020-08-14 12:29:33.000000,2019-03-05 01:36:55,153.0,,71.0,19.0,93.0,25.0,18.0,310.0,"pandas, scikit-learn, xgboost and seaborn integration.",4.0,18,False,2019-03-05 01:36:12.000,0.6.1,9.0,pandas-ml,,,,"['sklearn', 'pandas']",11.0,,https://pypi.org/project/pandas-ml,2019-03-05 01:35:23.000,11.0,2061.0,2061.0,,,,,,,,3.0,8.0,,,,,,,,,,,,,,,,,,
800,solt,Oulu-IMEDS/solt,image,,https://github.com/Oulu-IMEDS/solt,https://github.com/Oulu-IMEDS/solt,MIT,2018-08-02 15:09:05.000,2023-07-17 13:39:53.000000,2022-07-12 07:44:31,366.0,,19.0,6.0,31.0,13.0,39.0,261.0,Streaming over lightweight data transformations.,5.0,18,False,2020-03-10 14:07:18.000,0.1.9,10.0,solt,,,,,51.0,51.0,https://pypi.org/project/solt,,,488.0,488.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
801,celer,mathurinm/celer,sklearn-utils,,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000,2023-07-26 15:59:24.000000,2023-07-21 09:03:49,260.0,,31.0,12.0,197.0,21.0,74.0,189.0,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",11.0,18,False,2023-07-26 15:36:39.000,0.7.3,15.0,celer,,,,['sklearn'],33.0,32.0,https://pypi.org/project/celer,2023-07-26 15:36:39.000,1.0,722.0,722.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
802,ipyexperiments,stas00/ipyexperiments,gpu-utilities,,https://github.com/stas00/ipyexperiments,https://github.com/stas00/ipyexperiments,Apache-2.0,2018-11-15 01:19:40.000,2023-12-15 03:22:24.000000,2023-12-15 03:22:22,207.0,4.0,11.0,8.0,2.0,,5.0,185.0,"Automatic GPU+CPU memory profiling, re-use and memory leaks detection using jupyter/ipython experiment containers.",3.0,18,False,2023-12-15 03:21:06.000,0.1.29,25.0,ipyexperiments,,,,['jupyter'],10.0,8.0,https://pypi.org/project/ipyexperiments,2023-12-15 03:21:06.000,2.0,182.0,182.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
803,nvidia-ml-py3,nicolargo/nvidia-ml-py3,gpu-utilities,,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000,2023-07-28 07:11:13.000000,2019-03-06 20:41:09,5.0,,57.0,5.0,2.0,2.0,1.0,127.0,Python 3 Bindings for the NVIDIA Management Library.,2.0,18,False,2017-06-03 07:43:46.000,7.352.0,1.0,nvidia-ml-py3,anaconda/nvidia-ml,,,,8917.0,8731.0,https://pypi.org/project/nvidia-ml-py3,2017-06-03 07:43:46.000,186.0,333760.0,333794.0,https://anaconda.org/anaconda/nvidia-ml,2023-06-16 19:26:58.970,1084.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
804,DeepMind Lab,deepmind/lab,reinforcement-learning,,https://github.com/google-deepmind/lab,https://github.com/google-deepmind/lab,,2016-11-30 13:41:26.000,2023-01-04 15:38:37.000000,2023-01-04 15:19:06,509.0,,1343.0,469.0,21.0,56.0,167.0,6986.0,A customisable 3D platform for agent-based AI research.,9.0,17,False,2020-12-07 11:26:33.000,release-2020-12-07,8.0,,,,,,,,,,,,,,,,,,,,3.0,,,,google-deepmind/lab,,,,,,,,,,,,,,,
805,OpenKE,thunlp/OpenKE,graph,,https://github.com/thunlp/OpenKE,https://github.com/thunlp/OpenKE,MIT,2017-10-08 11:20:23.000,2024-01-10 11:51:05.000000,2024-01-10 11:51:05,143.0,29.0,982.0,103.0,28.0,27.0,355.0,3661.0,An Open-Source Package for Knowledge Embedding (KE).,14.0,17,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
806,GraphGym,snap-stanford/GraphGym,graph,,https://github.com/snap-stanford/GraphGym,https://github.com/snap-stanford/GraphGym,MIT,2020-10-14 05:01:35.000,2023-11-10 05:37:18.000000,2023-03-14 23:02:49,75.0,,175.0,22.0,20.0,16.0,30.0,1573.0,Platform for designing and evaluating Graph Neural Networks (GNN).,6.0,17,True,2022-03-24 23:28:17.000,0.4.0,3.0,graphgym,,,,,,,https://pypi.org/project/graphgym,2022-03-24 23:19:13.000,,79.0,80.0,,,,,,,,3.0,32.0,,,,,,,,,,,,,,,,,,
807,Advisor,tobegit3hub/advisor,hyperopt,,https://github.com/tobegit3hub/advisor,https://github.com/tobegit3hub/advisor,Apache-2.0,2017-09-14 03:50:33.000,2019-11-11 07:09:57.869705,2019-11-11 06:59:31,165.0,,256.0,52.0,13.0,20.0,13.0,1536.0,Open-source implementation of Google Vizier for hyper parameters tuning.,11.0,17,False,2018-10-18 02:54:09.000,0.1.6,4.0,advisor,,tobegit3hub/advisor,,,,,https://pypi.org/project/advisor,2018-10-18 02:54:09.000,,48.0,69.0,,,,https://hub.docker.com/r/tobegit3hub/advisor,2019-11-11 07:09:57.869705,,1686.0,3.0,,,,,,,,,,,,,,,,,,,
808,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,88.0,35.0,72.0,25.0,30.0,1095.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,17,False,2021-02-15 20:20:59.000,0.5,2.0,torch-struct,,,,['pytorch'],,,https://pypi.org/project/torch-struct,2021-02-14 02:43:46.000,,3289.0,3289.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
809,TextBox,RUCAIBox/TextBox,nlp,,https://github.com/RUCAIBox/TextBox,https://github.com/RUCAIBox/TextBox,MIT,2020-11-08 07:35:46.000,2023-07-27 14:39:30.000000,2023-05-18 02:26:52,1358.0,,114.0,19.0,295.0,3.0,69.0,1046.0,TextBox 2.0 is a text generation library with pre-trained language models.,18.0,17,True,2022-12-28 02:06:22.000,2.0.0,10.0,textbox,,,,,5.0,5.0,https://pypi.org/project/textbox,2021-04-15 09:35:06.000,,26.0,26.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
810,Fiber,uber/fiber,distributed-ml,,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000,2023-03-19 22:55:22.000000,2021-03-15 07:00:08,66.0,,111.0,21.0,37.0,20.0,8.0,1039.0,Distributed Computing for AI Made Simple.,5.0,17,False,2020-07-09 03:28:28.000,0.2.1,6.0,fiber,,,,,70.0,69.0,https://pypi.org/project/fiber,2020-07-09 03:28:28.000,1.0,120.0,120.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
811,Tensor Sensor,parrt/tensor-sensor,pytorch-utils,,https://github.com/parrt/tensor-sensor,https://github.com/parrt/tensor-sensor,MIT,2020-08-28 22:54:04.000,2023-06-16 19:27:38.210000,2022-04-07 20:49:56,235.0,,37.0,13.0,13.0,8.0,16.0,747.0,"The goal of this library is to generate more helpful exception messages for matrix algebra expressions for numpy,..",4.0,17,False,2021-12-11 21:24:11.000,1.0,37.0,tensor-sensor,conda-forge/tensor-sensor,,,['pytorch'],31.0,31.0,https://pypi.org/project/tensor-sensor,2021-12-11 21:24:35.000,,2819.0,2920.0,https://anaconda.org/conda-forge/tensor-sensor,2023-06-16 19:27:38.210,2841.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
812,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2023-10-13 12:16:35.000000,2023-04-01 08:26:45,5080.0,,111.0,19.0,58.0,2.0,13.0,741.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,17,True,2021-10-13 21:04:12.000,2.0.8,119.0,caer,,,https://caer.rtfd.io,,2.0,,https://pypi.org/project/caer,2021-10-13 21:04:12.000,2.0,3942.0,3942.0,,,,,,,,3.0,30.0,,,,,,,,,,,,,,,,,,
813,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2023-04-24 11:42:30.000000,2022-07-27 19:55:38,93.0,,58.0,15.0,10.0,26.0,17.0,740.0,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,5.0,17,False,2022-07-27 19:52:00.185,1.2.7,19.0,parallelformers,,,,,46.0,46.0,https://pypi.org/project/parallelformers,2022-07-27 19:52:00.185,,516.0,516.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
814,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2023-04-23 10:08:18.000000,2020-04-25 18:37:42,198.0,,103.0,26.0,48.0,19.0,35.0,727.0,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,17,False,,,,matrixprofile-ts,,,,,24.0,24.0,https://pypi.org/project/matrixprofile-ts,,,278.0,278.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
815,nboost,koursaros-ai/nboost,nlp,,https://github.com/koursaros-ai/nboost,https://github.com/koursaros-ai/nboost,Apache-2.0,2019-10-29 20:56:24.000,2020-09-30 14:51:16.000000,2020-07-16 19:48:25,1336.0,,65.0,18.0,21.0,29.0,50.0,673.0,"NBoost is a scalable, search-api-boosting platform for deploying transformer models to improve the relevance of search..",10.0,17,False,2020-06-12 20:05:15.000,0.3.9,26.0,nboost,,,,,3.0,3.0,https://pypi.org/project/nboost,2020-06-12 20:05:15.000,,141.0,141.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
816,textflint,textflint/textflint,adversarial,,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000,2022-09-27 17:09:16.000000,2022-06-21 04:27:47,257.0,,93.0,18.0,19.0,3.0,29.0,625.0,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,18.0,17,False,2022-03-15 07:18:47.000,0.1.0,6.0,textflint,,,,,12.0,12.0,https://pypi.org/project/textflint,2022-03-15 07:18:47.000,,151.0,151.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
817,DeepMatcher,anhaidgroup/deepmatcher,nlp,,https://github.com/anhaidgroup/deepmatcher,https://github.com/anhaidgroup/deepmatcher,BSD-3-Clause,2017-12-01 19:01:11.000,2023-05-02 04:54:25.000000,2021-06-13 00:22:13,176.0,,121.0,19.0,17.0,67.0,24.0,524.0,Python package for performing Entity and Text Matching using Deep Learning.,7.0,17,False,,,,deepmatcher,,,,,26.0,26.0,https://pypi.org/project/deepmatcher,,,3505.0,3505.0,,,,,,,,3.0,,-5.0,,,,,,,,,,,,,,,,,
818,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2024-02-27 08:23:20.000000,2023-06-18 21:56:30,277.0,,80.0,14.0,127.0,17.0,136.0,464.0,A Python library for dynamic classifier and ensemble selection.,16.0,17,True,2021-02-08 06:29:25.000,0.3.5,4.0,deslib,,,,['sklearn'],2.0,,https://pypi.org/project/deslib,2021-02-08 06:29:25.000,2.0,1066.0,1066.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
819,tfdeploy,riga/tfdeploy,model-serialisation,,https://github.com/riga/tfdeploy,https://github.com/riga/tfdeploy,BSD-3-Clause,2016-03-07 13:08:21.000,2024-02-25 19:50:49.000000,2024-02-25 19:50:49,174.0,4.0,38.0,22.0,5.0,11.0,23.0,352.0,Deploy tensorflow graphs for fast evaluation and export to tensorflow-less environments running numpy.,4.0,17,True,2017-03-30 10:51:26.000,0.4.2,22.0,tfdeploy,,,,['tensorflow'],2.0,,https://pypi.org/project/tfdeploy,2017-03-30 10:51:26.000,2.0,84.0,84.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
820,datmo,datmo/datmo,ml-experiments,,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000,2022-06-21 21:41:58.000000,2019-11-29 00:48:44,1051.0,,30.0,11.0,121.0,31.0,150.0,347.0,Open source production model management tool for data scientists.,6.0,17,False,2018-12-07 06:16:42.000,0.0.40,41.0,datmo,,,,,5.0,5.0,https://pypi.org/project/datmo,2018-12-07 06:16:42.000,,132.0,132.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
821,ivis,beringresearch/ivis,data-viz,,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000,2023-11-09 23:19:49.000000,2023-11-09 23:18:48,634.0,,42.0,13.0,63.0,3.0,56.0,314.0,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,17,True,2023-01-11 12:25:50.000,2.09,35.0,ivis,,,,['tensorflow'],31.0,31.0,https://pypi.org/project/ivis,,,375.0,375.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
822,bluefog,Bluefog-Lib/bluefog,distributed-ml,,https://github.com/Bluefog-Lib/bluefog,https://github.com/Bluefog-Lib/bluefog,Apache-2.0,2019-12-03 05:27:21.000,2023-03-28 03:38:13.000000,2023-03-28 03:38:13,1094.0,,69.0,28.0,57.0,30.0,32.0,292.0,Distributed and decentralized training framework for PyTorch over graph.,9.0,17,False,2021-05-15 01:39:45.000,0.3.0,10.0,bluefog,,,,['pytorch'],3.0,3.0,https://pypi.org/project/bluefog,2021-05-15 01:39:45.000,,36.0,39.0,,,,,,,,3.0,165.0,,,,,,,,,,,,,,,,,,
823,skift,shaypal5/skift,nlp,,https://github.com/shaypal5/skift,https://github.com/shaypal5/skift,MIT,2018-02-03 11:37:21.000,2022-06-07 15:07:07.000000,2022-06-07 15:07:04,141.0,,24.0,11.0,8.0,1.0,10.0,235.0,scikit-learn wrappers for Python fastText.,9.0,17,False,2022-02-14 13:45:54.000,0.0.23,18.0,skift,,,,['sklearn'],13.0,13.0,https://pypi.org/project/skift,2018-03-15 09:05:47.000,,1331.0,1331.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
824,skggm,skggm/skggm,sklearn-utils,,https://github.com/skggm/skggm,https://github.com/skggm/skggm,MIT,2016-06-11 18:35:56.000,2023-06-15 16:53:56.000000,2023-06-15 16:53:55,703.0,,43.0,11.0,59.0,31.0,47.0,233.0,Scikit-learn compatible estimation of general graphical models.,7.0,17,False,2018-09-12 01:12:49.000,0.2.8,6.0,skggm,,,,['sklearn'],16.0,13.0,https://pypi.org/project/skggm,2018-09-12 01:12:49.000,3.0,41.0,41.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
825,Muda,bmcfee/muda,audio,,https://github.com/bmcfee/muda,https://github.com/bmcfee/muda,ISC,2014-11-07 21:21:22.000,2021-12-15 16:53:25.527000,2021-05-03 14:04:36,293.0,,33.0,14.0,36.0,8.0,44.0,224.0,A library for augmenting annotated audio data.,7.0,17,False,2019-11-15 15:46:21.000,0.4.1,12.0,muda,,,,,24.0,22.0,https://pypi.org/project/muda,2019-11-15 15:46:21.000,2.0,74.0,74.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
826,Parfit,jmcarpenter2/parfit,hyperopt,,https://github.com/jmcarpenter2/parfit,https://github.com/jmcarpenter2/parfit,MIT,2017-11-22 20:17:51.000,2024-02-13 04:16:38.000000,2020-04-04 19:26:37,127.0,,30.0,5.0,5.0,6.0,5.0,199.0,"A package for parallelizing the fit and flexibly scoring of sklearn machine learning models, with visualization..",4.0,17,False,,,23.0,parfit,,,,['sklearn'],27.0,27.0,https://pypi.org/project/parfit,2018-10-11 22:03:16.000,,4235.0,4235.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
827,StarSpace,facebookresearch/StarSpace,ml-frameworks,,https://github.com/facebookresearch/StarSpace,https://github.com/facebookresearch/StarSpace,MIT,2017-06-28 17:50:18.000,2022-12-04 04:02:21.000000,2019-12-13 19:03:25,138.0,,525.0,177.0,110.0,50.0,149.0,3901.0,"Learning embeddings for classification, retrieval and ranking.",17.0,16,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
828,GraphEmbedding,shenweichen/GraphEmbedding,graph,,https://github.com/shenweichen/GraphEmbedding,https://github.com/shenweichen/GraphEmbedding,MIT,2019-02-11 16:27:20.000,2022-06-22 11:47:45.000000,2022-06-21 18:24:09,30.0,,1022.0,63.0,12.0,43.0,25.0,3545.0,Implementation and experiments of graph embedding algorithms.,9.0,16,False,,,,,,,,['sklearn'],32.0,32.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
829,NeuroNER,Franck-Dernoncourt/NeuroNER,nlp,,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000,2023-03-24 22:29:09.000000,2019-10-02 23:26:11,132.0,,462.0,80.0,36.0,83.0,68.0,1671.0,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,16,False,2019-03-13 20:28:15.000,1.0-dev2,1.0,pyneuroner,,,,,,,https://pypi.org/project/pyneuroner,,,163.0,163.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
830,Xcessiv,reiinakano/xcessiv,hyperopt,,https://github.com/reiinakano/xcessiv,https://github.com/reiinakano/xcessiv,Apache-2.0,2017-03-07 18:18:25.000,2018-06-06 22:23:37.000000,2017-08-21 00:51:15,316.0,,109.0,57.0,34.0,22.0,13.0,1265.0,"A web-based application for quick, scalable, and automated hyperparameter tuning and stacked ensembling in Python.",6.0,16,False,2017-08-21 00:53:25.000,0.5.1,34.0,xcessiv,,,,,2.0,1.0,https://pypi.org/project/xcessiv,2017-08-21 00:49:41.000,1.0,138.0,138.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
831,Tez,abhishekkrthakur/tez,pytorch-utils,,https://github.com/abhishekkrthakur/tez,https://github.com/abhishekkrthakur/tez,Apache-2.0,2020-11-13 10:19:22.000,2023-01-29 16:52:18.000000,2022-09-16 11:03:31,144.0,,143.0,18.0,11.0,23.0,18.0,1155.0,Tez is a super-simple and lightweight Trainer for PyTorch. It also comes with many utils that you can use to tackle..,2.0,16,False,2021-08-16 18:42:17.000,0.1.8,1.0,tez,,,,['pytorch'],50.0,50.0,https://pypi.org/project/tez,,,292.0,292.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
832,AutoGL,THUMNLab/AutoGL,graph,,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000,2024-02-27 22:17:46.000000,2024-02-05 15:11:35,743.0,3.0,117.0,28.0,111.0,12.0,24.0,1056.0,An autoML framework & toolkit for machine learning on graphs.,15.0,16,True,2022-12-30 06:11:04.000,0.4.0,4.0,auto-graph-learning,,,,['pytorch'],,,https://pypi.org/project/auto-graph-learning,,,5.0,5.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
833,madgrad,facebookresearch/madgrad,pytorch-utils,,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000,2023-04-11 19:24:43.000000,2023-04-11 19:24:38,24.0,,56.0,18.0,7.0,1.0,10.0,795.0,MADGRAD Optimization Method.,2.0,16,True,,,4.0,madgrad,,,,['pytorch'],73.0,72.0,https://pypi.org/project/madgrad,2022-03-08 18:23:32.000,1.0,2966.0,2966.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
