,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,trending,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
796,baikal,alegonz/baikal,others,,https://github.com/alegonz/baikal,https://github.com/alegonz/baikal,BSD-3-Clause,2019-01-21 12:59:02.000,2022-04-11 10:14:45.147000,2021-04-11 07:50:00,405,,29,20.0,38.0,6.0,14.0,592,A graph-based functional API for building complex scikit-learn pipelines.,2.0,18,True,2020-11-15 13:40:18.000,0.4.2,10.0,baikal,conda-forge/cython-blis,,,,4.0,3.0,https://pypi.org/project/baikal,2020-11-15 13:40:18.000,1.0,465.0,37918.0,https://anaconda.org/conda-forge/cython-blis,2022-04-11 10:14:45.147,1385783.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
797,textflint,textflint/textflint,adversarial,,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000,2022-03-15 12:38:43.000000,2022-03-15 12:38:01,256,25.0,88,18.0,18.0,2.0,26.0,548,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,18.0,18,False,2022-03-15 07:18:47.000,0.1.0,6.0,textflint,,,,,2.0,2.0,https://pypi.org/project/textflint,2022-03-15 07:18:47.000,,169.0,169.0,,,,,,,,3.0,,,,,,,,,,,,,4.0,,,,,,,
798,kale,kubeflow-kale/kale,data-pipelines,,https://github.com/kubeflow-kale/kale,https://github.com/kubeflow-kale/kale,Apache-2.0,2019-01-24 17:58:44.000,2022-04-09 05:46:45.000000,2021-10-20 12:44:09,644,,102,17.0,260.0,83.0,73.0,523,Kubeflows superfood for Data Scientists.,10.0,18,True,2021-05-19 12:56:53.000,0.7.0,15.0,kubeflow-kale,,,,['jupyter'],,,https://pypi.org/project/kubeflow-kale,2021-05-19 12:56:53.000,,1529.0,1529.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
799,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2021-05-20 05:41:36.000000,2021-05-20 05:39:44,264,,64,39.0,16.0,17.0,20.0,511,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,18.0,18,True,2020-10-16 03:43:47.000,0.1.7,9.0,n2,,,,,25.0,22.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000,3.0,873.0,873.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
800,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2022-03-13 14:26:08.000000,2022-03-13 14:26:07,244,7.0,83,12.0,22.0,10.0,10.0,375,A library of metrics for evaluating recommender systems.,15.0,18,True,2021-09-24 21:30:26.000,0.1.0,15.0,recmetrics,,,,,24.0,24.0,https://pypi.org/project/recmetrics,2021-09-24 21:30:26.000,,634.0,634.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
801,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2021-01-13 23:05:23.000000,2020-06-10 01:07:39,253,,82,20.0,52.0,22.0,17.0,368,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,4.0,18,False,2020-06-10 01:53:55.000,0.4.3,7.0,rrcf,,,,,36.0,34.0,https://pypi.org/project/rrcf,2020-06-10 01:53:55.000,2.0,7786.0,7786.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
802,carefree-learn,carefree0910/carefree-learn,tabular,,https://github.com/carefree0910/carefree-learn,https://github.com/carefree0910/carefree-learn,MIT,2020-06-17 17:44:17.000,2022-02-03 04:45:29.000000,2022-02-03 04:45:25,3200,5.0,30,10.0,1.0,,80.0,358,Deep Learning PyTorch.,1.0,18,True,2022-01-29 03:42:09.000,0.2.2,20.0,carefree-learn,,,,['pytorch'],2.0,2.0,https://pypi.org/project/carefree-learn,2021-10-29 05:36:03.000,,157.0,157.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
803,TextBox,RUCAIBox/TextBox,nlp,,https://github.com/RUCAIBox/TextBox,https://github.com/RUCAIBox/TextBox,MIT,2020-11-08 07:35:46.000,2022-04-06 09:14:20.000000,2022-04-06 09:14:20,750,55.0,61,10.0,163.0,3.0,16.0,346,TextBox is an open-source library for building text generation system.,13.0,18,True,2021-04-15 13:39:28.000,0.2.1,10.0,textbox,,,,,5.0,5.0,https://pypi.org/project/textbox,2021-04-15 09:35:06.000,,55.0,55.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
804,datmo,datmo/datmo,ml-experiments,,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000,2022-01-06 22:27:34.000000,2019-11-29 00:48:44,1051,,28,10.0,120.0,42.0,149.0,339,Open source production model management tool for data scientists.,6.0,18,False,2018-12-07 06:16:42.000,0.0.40,41.0,datmo,,,,,5.0,5.0,https://pypi.org/project/datmo,2018-12-07 06:16:42.000,,229.0,229.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
805,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2022-04-14 14:15:34.000000,2022-04-12 16:16:19,1784,31.0,42,9.0,184.0,14.0,81.0,331,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,16.0,18,True,2022-04-12 08:55:43.000,0.1.0rc5,9.0,pykale,,,,['pytorch'],,,https://pypi.org/project/pykale,2022-04-12 08:56:50.000,,83.0,83.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
806,SUOD,yzhao062/SUOD,others,,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000,2022-04-11 14:23:30.000000,2022-04-11 14:23:27,145,1.0,40,15.0,1.0,6.0,2.0,316,(MLSys 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,1.0,18,True,2021-10-01 18:05:35.000,0.0.8,9.0,suod,,,,,421.0,421.0,https://pypi.org/project/suod,2021-10-01 18:05:35.000,,23892.0,23892.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
807,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823,,48,11.0,60.0,15.0,41.0,308,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09.000,1.0.7,8.0,parameter-sherpa,,,,,21.0,19.0,https://pypi.org/project/parameter-sherpa,2019-11-23 21:32:27.000,2.0,325.0,325.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
808,pandas-ml,pandas-ml/pandas-ml,others,,https://github.com/pandas-ml/pandas-ml,https://github.com/pandas-ml/pandas-ml,BSD-3-Clause,2015-02-21 03:14:04.000,2020-08-14 12:29:33.000000,2019-03-05 01:36:55,153,,65,20.0,93.0,25.0,18.0,288,"pandas, scikit-learn, xgboost and seaborn integration.",4.0,18,False,2019-03-05 01:36:12.000,0.6.1,9.0,pandas-ml,,,,"['sklearn', 'pandas']",11.0,,https://pypi.org/project/pandas-ml,2019-03-05 01:35:23.000,11.0,6696.0,6696.0,,,,,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,
809,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2022-03-31 17:06:35.000000,2022-03-31 17:06:31,215,27.0,45,12.0,200.0,18.0,2.0,266,a tool that leverages rich metadata and lineage information in MLMD to build a model card.,12.0,18,False,2022-03-22 05:45:44.000,1.3.1,9.0,model-card-toolkit,,,,,7.0,7.0,https://pypi.org/project/model-card-toolkit,2022-03-22 05:45:44.000,,961.0,961.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
810,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2022-04-14 01:44:08.000000,2022-04-13 21:05:30,287,8.0,67,19.0,280.0,12.0,9.0,247,Tensorflows Fairness Evaluation and Visualization Toolkit.,28.0,18,False,2022-03-07 20:10:18.000,0.38.0,24.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,2022-03-07 20:10:18.000,,943.0,943.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
811,skift,shaypal5/skift,nlp,,https://github.com/shaypal5/skift,https://github.com/shaypal5/skift,MIT,2018-02-03 11:37:21.000,2022-02-14 13:45:27.000000,2022-02-14 13:45:24,139,7.0,24,10.0,8.0,1.0,10.0,230,scikit-learn wrappers for Python fastText.,9.0,18,False,2022-02-14 13:45:54.000,0.0.23,18.0,skift,,,,['sklearn'],12.0,12.0,https://pypi.org/project/skift,2022-02-14 13:44:18.000,,675.0,675.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
812,Muda,bmcfee/muda,audio,,https://github.com/bmcfee/muda,https://github.com/bmcfee/muda,ISC,2014-11-07 21:21:22.000,2021-12-15 16:53:25.527000,2021-05-03 14:04:36,293,,34,12.0,36.0,7.0,44.0,205,A library for augmenting annotated audio data.,7.0,18,False,2019-11-15 15:46:21.000,0.4.1,12.0,muda,,,,,15.0,14.0,https://pypi.org/project/muda,2021-12-15 16:53:25.527,1.0,182.0,182.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
813,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/IBCNServices/pyRDF2Vec,https://github.com/IBCNServices/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2022-03-25 07:21:36.000000,2022-03-25 07:21:33,1158,15.0,29,13.0,14.0,4.0,49.0,145,Python Implementation and Extension of RDF2Vec.,6.0,18,False,2021-06-09 10:56:14.000,0.2.3,11.0,pyrdf2vec,,,,,,,https://pypi.org/project/pyrdf2vec,2021-06-09 10:56:14.000,,186.0,186.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
814,celer,mathurinm/celer,sklearn-utils,,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000,2022-04-07 12:22:26.000000,2022-04-07 12:12:14,234,6.0,25,9.0,157.0,17.0,56.0,137,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",10.0,18,False,2021-10-28 09:58:28.000,0.6.1,11.0,celer,,,,['sklearn'],11.0,11.0,https://pypi.org/project/celer,2021-10-28 09:58:28.000,,471.0,471.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
815,Feature Engine,solegalli/feature_engine,others,,https://github.com/solegalli/feature_engine,https://github.com/solegalli/feature_engine,BSD-3-Clause,2020-08-06 19:43:35.639,2022-01-04 17:54:20.182000,2021-08-06 12:03:40,126,,5,1.0,1.0,,,16,Feature engineering package with sklearn like functionality.,24.0,18,False,2022-01-04 14:15:17.000,1.2.0,29.0,feature_engine,conda-forge/feature_engine,,,,57.0,,https://pypi.org/project/feature_engine,2022-01-04 14:15:17.000,57.0,66262.0,66665.0,https://anaconda.org/conda-forge/feature_engine,2022-01-04 17:54:20.182,8061.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
816,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2022-01-08 18:08:26.920000,2022-01-07 13:32:00,148,,349,72.0,29.0,33.0,20.0,7944,"A small set of Python functions to draw pretty maps from OpenStreetMap data. Based on osmnx, matplotlib and shapely..",14.0,17,False,2021-10-19 13:33:43.000,0.1.3,4.0,prettymaps,conda-forge/prettymaps,,,,5.0,5.0,https://pypi.org/project/prettymaps,2021-10-19 13:33:43.000,,378.0,407.0,https://anaconda.org/conda-forge/prettymaps,2022-01-08 18:08:26.920,88.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
817,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2022-04-13 23:05:12.000000,2022-03-15 20:49:26,790,2.0,61,9.0,724.0,123.0,65.0,1561,Version control for machine learning.,17.0,17,True,2021-03-11 21:15:01.000,0.4.2,7.0,keepsake,,,,,,,https://pypi.org/project/keepsake,2021-03-11 21:15:01.000,,841.0,841.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
818,Advisor,tobegit3hub/advisor,hyperopt,,https://github.com/tobegit3hub/advisor,https://github.com/tobegit3hub/advisor,Apache-2.0,2017-09-14 03:50:33.000,2019-11-11 07:09:57.869705,2019-11-11 06:59:31,165,,257,51.0,13.0,20.0,13.0,1448,Open-source implementation of Google Vizier for hyper parameters tuning.,11.0,17,False,2018-10-18 02:54:09.000,0.1.6,4.0,advisor,,tobegit3hub/advisor,,,,,https://pypi.org/project/advisor,2018-10-18 02:54:09.000,,88.0,118.0,,,,https://hub.docker.com/r/tobegit3hub/advisor,2019-11-11 07:09:57.869705,,1662.0,3.0,,,,,,,,,,,,,,,,,,,,
819,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91,,120,43.0,5.0,2.0,7.0,806,XAI - An eXplainability toolbox for machine learning.,3.0,17,True,2021-10-30 06:35:19.000,0.1.0,6.0,xai,,,,,18.0,12.0,https://pypi.org/project/xai,2021-10-30 06:33:26.000,6.0,159.0,159.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
820,MedicalTorch,perone/medicaltorch,medical-data,,https://github.com/perone/medicaltorch,https://github.com/perone/medicaltorch,Apache-2.0,2018-02-27 02:50:07.000,2022-04-01 08:52:48.000000,2021-04-16 18:50:54,57,,115,49.0,19.0,14.0,9.0,768,A medical imaging framework for Pytorch.,8.0,17,True,2018-11-24 00:33:11.000,0.2,2.0,medicaltorch,,,,['pytorch'],12.0,12.0,https://pypi.org/project/medicaltorch,2018-11-24 00:29:36.000,,152.0,152.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
821,madgrad,facebookresearch/madgrad,pytorch-utils,,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000,2022-03-10 20:23:05.000000,2022-03-10 20:22:58,23,10.0,55,18.0,6.0,,7.0,755,MADGRAD Optimization Method.,2.0,17,True,,,3.0,madgrad,,,,['pytorch'],25.0,25.0,https://pypi.org/project/madgrad,2022-03-08 18:23:32.000,,7199.0,7199.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
822,nboost,koursaros-ai/nboost,nlp,,https://github.com/koursaros-ai/nboost,https://github.com/koursaros-ai/nboost,Apache-2.0,2019-10-29 20:56:24.000,2020-09-30 14:51:16.000000,2020-07-16 19:48:25,1336,,65,19.0,21.0,29.0,50.0,618,"NBoost is a scalable, search-api-boosting platform for deploying transformer models to improve the relevance of search..",10.0,17,False,2020-06-12 20:05:15.000,0.3.9,26.0,nboost,,,,,3.0,3.0,https://pypi.org/project/nboost,2020-06-12 20:05:15.000,,98.0,98.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
823,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2021-10-13 21:04:50.000000,2021-10-13 21:05:33,5078,,101,18.0,57.0,2.0,13.0,611,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,17,True,2021-10-13 21:04:12.000,2.0.8,119.0,caer,,,https://caer.rtfd.io,,1.0,,https://pypi.org/project/caer,2021-10-13 21:04:12.000,1.0,4773.0,4773.0,,,,,,,,3.0,19.0,,,,,,,,,,,,,,,,,,,
824,LOFO,aerdem4/lofo-importance,interpretability,,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000,2022-04-09 21:35:46.000000,2021-10-04 13:20:39,26,,53,15.0,28.0,3.0,16.0,455,Leave One Feature Out Importance.,3.0,17,True,2021-10-04 13:21:59.000,0.3.1,11.0,lofo-importance,,,,,12.0,12.0,https://pypi.org/project/lofo-importance,2021-10-04 13:21:59.000,,317.0,317.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
825,apricot,jmschrei/apricot,others,,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000,2021-11-18 21:06:56.000000,2021-11-18 21:06:54,172,,40,8.0,8.0,6.0,18.0,417,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,4.0,17,True,2020-09-28 07:19:15.000,0.6.0,13.0,apricot-select,,,,,27.0,24.0,https://pypi.org/project/apricot-select,2020-09-28 07:19:15.000,3.0,650.0,650.0,,,,,,,,3.0,10.0,,,,,,,,,,,,,,,,,,,
826,animatplot,t-makaro/animatplot,data-viz,,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000,2021-04-07 10:46:25.000000,2020-10-05 06:14:18,178,,34,10.0,29.0,17.0,17.0,388,A python package for animating plots build on matplotlib.,7.0,17,False,2020-10-05 06:20:52.000,0.4.2,10.0,animatplot,conda-forge/animatplot,,,,35.0,33.0,https://pypi.org/project/animatplot,2020-10-05 06:20:52.000,2.0,343.0,546.0,https://anaconda.org/conda-forge/animatplot,2020-10-06 02:02:00.460,7736.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
827,Sematch,gsi-upm/sematch,graph,,https://github.com/gsi-upm/sematch,https://github.com/gsi-upm/sematch,Apache-2.0,2012-11-30 11:11:53.000,2020-11-05 21:20:52.000000,2019-03-27 03:17:24,122,,102,71.0,5.0,14.0,19.0,382,semantic similarity framework for knowledge graph.,5.0,17,False,2017-04-17 10:56:52.000,1.0.4,5.0,sematch,,,,,35.0,32.0,https://pypi.org/project/sematch,2017-04-17 10:56:52.000,3.0,160.0,160.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
828,scikit-tda,scikit-tda/scikit-tda,sklearn-utils,,https://github.com/scikit-tda/scikit-tda,https://github.com/scikit-tda/scikit-tda,MIT,2018-04-13 21:00:31.000,2022-03-13 16:33:15.000000,2022-03-13 16:33:15,64,4.0,43,15.0,7.0,15.0,4.0,339,Topological Data Analysis for Python.,4.0,17,True,2021-08-03 00:23:20.000,1.0.0,4.0,scikit-tda,,,,['sklearn'],29.0,29.0,https://pypi.org/project/scikit-tda,2021-08-03 00:23:20.000,,730.0,730.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
829,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2021-09-15 07:35:53.000000,2021-09-15 07:35:53,60,,42,5.0,4.0,10.0,13.0,231,TextAugment: Text Augmentation Library.,5.0,17,False,2020-11-05 15:04:26.000,1.3.4,8.0,textaugment,,,,,15.0,15.0,https://pypi.org/project/textaugment,2020-11-05 15:02:11.000,,2600.0,2601.0,,,,,,,,3.0,53.0,,,,,,,,,,,,,,,,,,,
830,skggm,skggm/skggm,sklearn-utils,,https://github.com/skggm/skggm,https://github.com/skggm/skggm,MIT,2016-06-11 18:35:56.000,2022-03-11 01:14:19.000000,2022-03-11 01:14:19,702,1.0,35,10.0,58.0,28.0,47.0,202,Scikit-learn compatible estimation of general graphical models.,6.0,17,False,2018-09-12 01:12:49.000,0.2.8,6.0,skggm,,,,['sklearn'],10.0,8.0,https://pypi.org/project/skggm,2018-09-12 01:12:49.000,2.0,90.0,90.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
831,chitra,gradsflow/chitra,ml-experiments,,https://github.com/gradsflow/chitra,https://github.com/gradsflow/chitra,Apache-2.0,2020-01-23 14:17:54.000,2022-04-13 05:48:40.000000,2022-04-13 05:45:13,365,2.0,35,5.0,130.0,5.0,34.0,188,"A multi-functional library for full-stack Deep Learning. Simplifies Model Building, API development, and Model..",14.0,17,False,2021-11-26 17:10:22.000,0.2.0,38.0,chitra,conda-forge/chitra,,,,,,https://pypi.org/project/chitra,2022-01-09 08:49:42.000,,695.0,761.0,https://anaconda.org/conda-forge/chitra,2022-01-24 02:31:36.059,198.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
832,flupy,olirice/flupy,data-pipelines,,https://github.com/olirice/flupy,https://github.com/olirice/flupy,MIT,2018-01-06 16:46:04.000,2022-02-18 14:51:19.000000,2022-02-17 15:29:05,197,2.0,12,7.0,16.0,3.0,9.0,171,Fluent data pipelines for python and your shell.,6.0,17,False,2021-10-15 12:35:59.000,1.1.9,37.0,flupy,,,,,1.0,,https://pypi.org/project/flupy,2021-10-15 12:35:59.000,1.0,60261.0,60261.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
833,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2022-01-28 07:38:06.000000,2022-01-28 07:38:03,142,3.0,502,68.0,48.0,15.0,152.0,4006,Model parallel transformers in JAX and Haiku.,23.0,16,True,,,,,,,,['jax'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
834,OpenNRE,thunlp/OpenNRE,nlp,,https://github.com/thunlp/OpenNRE,https://github.com/thunlp/OpenNRE,MIT,2017-02-26 07:37:12.000,2022-04-06 12:13:02.000000,2022-04-06 12:13:01,162,1.0,934,121.0,20.0,21.0,329.0,3591,An Open-Source Package for Neural Relation Extraction (NRE).,10.0,16,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
835,Euler,alibaba/euler,graph,,https://github.com/alibaba/euler,https://github.com/alibaba/euler,Apache-2.0,2019-01-10 06:32:32.000,2021-12-30 02:31:11.000000,2020-07-29 05:53:01,8,,549,137.0,25.0,214.0,102.0,2748,A distributed graph deep learning framework.,5.0,16,False,2020-07-07 02:24:18.000,2.0.0,2.0,euler-gl,,,,['tensorflow'],,,https://pypi.org/project/euler-gl,2019-04-10 01:53:45.000,,21.0,21.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
836,GraphEmbedding,shenweichen/GraphEmbedding,graph,,https://github.com/shenweichen/GraphEmbedding,https://github.com/shenweichen/GraphEmbedding,MIT,2019-02-11 16:27:20.000,2022-03-18 09:26:37.000000,2020-10-18 09:32:47,28,,810,54.0,10.0,39.0,14.0,2711,Implementation and experiments of graph embedding algorithms.,8.0,16,False,,,,,,,,['sklearn'],17.0,17.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
837,automl-gs,minimaxir/automl-gs,hyperopt,,https://github.com/minimaxir/automl-gs,https://github.com/minimaxir/automl-gs,MIT,2019-01-13 18:57:44.000,2019-10-22 11:20:40.000000,2019-04-05 06:48:14,102,,164,58.0,10.0,26.0,6.0,1780,"Provide an input CSV and a target field to predict, generate a model + code to run it.",7.0,16,False,2019-04-05 06:51:04.000,0.2.1,2.0,automl_gs,,,,,,,https://pypi.org/project/automl_gs,2019-04-05 06:47:54.000,,52.0,52.0,,,,,,,,3.0,28.0,,,,,,,,,,,,,,,,,,,
838,Xcessiv,reiinakano/xcessiv,hyperopt,,https://github.com/reiinakano/xcessiv,https://github.com/reiinakano/xcessiv,Apache-2.0,2017-03-07 18:18:25.000,2018-06-06 22:23:37.000000,2017-08-21 00:51:15,316,,109,54.0,34.0,22.0,13.0,1262,"A web-based application for quick, scalable, and automated hyperparameter tuning and stacked ensembling in Python.",6.0,16,False,2017-08-21 00:53:25.000,0.5.1,34.0,xcessiv,,,,,2.0,1.0,https://pypi.org/project/xcessiv,2017-08-21 00:49:41.000,1.0,78.0,78.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
839,GraphGym,snap-stanford/GraphGym,graph,,https://github.com/snap-stanford/GraphGym,https://github.com/snap-stanford/GraphGym,MIT,2020-10-14 05:01:35.000,2022-03-25 19:14:18.000000,2022-03-25 19:14:18,70,7.0,111,20.0,13.0,4.0,22.0,956,Platform for designing and evaluating Graph Neural Networks (GNN).,5.0,16,True,2022-03-24 23:28:17.000,0.4.0,3.0,graphgym,,,,,2.0,2.0,https://pypi.org/project/graphgym,2022-03-24 23:19:13.000,,130.0,131.0,,,,,,,,3.0,10.0,,,,,,,,,,,,,,,,,,,
840,AutoGL,THUMNLab/AutoGL,graph,,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000,2022-04-13 13:37:08.000000,2021-12-31 09:00:41,567,,87,28.0,82.0,5.0,13.0,778,An autoML framework & toolkit for machine learning on graphs.,13.0,16,True,2020-12-23 08:15:15.000,0.1.1,2.0,auto-graph-learning,,,,['pytorch'],,,https://pypi.org/project/auto-graph-learning,2020-12-23 08:05:25.000,,65.0,65.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
841,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,hyperopt,,https://github.com/HunterMcGushion/hyperparameter_hunter,https://github.com/HunterMcGushion/hyperparameter_hunter,MIT,2018-06-01 23:17:00.000,2021-01-20 03:52:41.000000,2021-01-20 03:52:40,1096,,88,25.0,101.0,37.0,84.0,687,Easy hyperparameter optimization and automatic result saving across machine learning algorithms and libraries.,4.0,16,False,2019-08-06 09:09:45.000,3.0.0,16.0,hyperparameter-hunter,,,,,2.0,,https://pypi.org/project/hyperparameter-hunter,2019-08-06 08:52:20.000,2.0,114.0,121.0,,,,,,,,3.0,331.0,,,,,,,,,,,,,,,,,,,
