,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,brew_id,apt_id,yum_id,helm_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
862,FlashTorch,MisaOgura/flashtorch,interpretability,,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000,2023-04-04 09:45:40.000000,2020-05-29 14:37:29,126.0,,88,17.0,15.0,9.0,22.0,713,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,15,False,2020-05-29 14:39:38.000,0.1.3,5.0,flashtorch,,,,['pytorch'],15.0,15.0,https://pypi.org/project/flashtorch,,,124.0,124.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
863,SpeedTorch,Santosh-Gupta/SpeedTorch,gpu-utilities,,https://github.com/Santosh-Gupta/SpeedTorch,https://github.com/Santosh-Gupta/SpeedTorch,MIT,2019-09-07 18:57:52.000,2020-02-21 23:13:29.000000,2020-02-21 23:13:28,170.0,,40,26.0,4.0,4.0,2.0,664,Library for faster pinned CPU - GPU transfer in Pytorch.,3.0,15,False,2020-01-06 05:27:17.000,0.1.6,14.0,SpeedTorch,,,,['pytorch'],7.0,5.0,https://pypi.org/project/SpeedTorch,2020-01-06 05:27:17.000,2.0,111.0,111.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
864,KD-Lib,SforAiDl/KD_Lib,others,,https://github.com/SforAiDl/KD_Lib,https://github.com/SforAiDl/KD_Lib,MIT,2020-05-10 13:08:42.000,2023-03-01 21:06:37.000000,2023-03-01 21:03:09,298.0,,50,17.0,83.0,18.0,49.0,536,A Pytorch Knowledge Distillation library for benchmarking and extending works in the domains of Knowledge..,6.0,15,True,2022-05-18 08:35:04.000,0.0.32,8.0,KD-Lib,,,,['pytorch'],,,https://pypi.org/project/KD-Lib,2022-05-18 08:35:04.000,,72.0,72.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
865,atspy,firmai/atspy,time-series-data,,https://github.com/firmai/atspy,https://github.com/firmai/atspy,MIT,2020-01-28 05:00:10.000,2022-11-21 21:55:23.000000,2021-12-18 09:26:18,99.0,,86,21.0,18.0,22.0,2.0,491,AtsPy: Automated Time Series Models in Python (by @firmai).,5.0,15,False,2020-11-12 16:10:48.000,zen,39.0,atspy,,,,,10.0,10.0,https://pypi.org/project/atspy,2020-04-24 18:16:15.000,,176.0,176.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
866,OpenRec,ylongqi/openrec,recommender-systems,,https://github.com/ylongqi/openrec,https://github.com/ylongqi/openrec,Apache-2.0,2017-11-29 16:04:40.000,2023-03-24 23:54:19.000000,2020-02-19 07:57:17,213.0,,84,37.0,47.0,5.0,12.0,402,OpenRec is an open-source and modular library for neural network-inspired recommendation algorithms.,11.0,15,False,2020-02-18 06:52:11.000,0.3.0,12.0,openrec,,,,,2.0,1.0,https://pypi.org/project/openrec,2020-02-18 06:52:11.000,1.0,29.0,29.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
867,Pywick,achaiah/pywick,pytorch-utils,,https://github.com/achaiah/pywick,https://github.com/achaiah/pywick,MIT,2019-03-25 15:42:47.000,2022-02-04 15:57:11.000000,2021-10-22 03:09:17,149.0,,38,16.0,39.0,2.0,13.0,394,High-level batteries-included neural network training library for Pytorch.,4.0,15,False,2021-10-22 03:19:11.000,0.6.5,8.0,pywick,,,,['pytorch'],9.0,9.0,https://pypi.org/project/pywick,2021-10-22 03:19:11.000,,64.0,64.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
868,Adversary,airbnb/artificial-adversary,adversarial,,https://github.com/airbnb/artificial-adversary,https://github.com/airbnb/artificial-adversary,MIT,2018-08-08 04:42:11.000,2023-06-16 19:21:01.312000,2018-08-29 15:31:30,15.0,,56,19.0,6.0,6.0,,381,Tool to generate adversarial text examples and test machine learning models against them.,5.0,15,False,2018-08-29 15:14:41.000,1.1.1,3.0,Adversary,conda-forge/artificial-adversary,,,,9.0,8.0,https://pypi.org/project/Adversary,2018-08-29 15:14:41.000,1.0,38.0,186.0,https://anaconda.org/conda-forge/artificial-adversary,2023-06-16 19:21:01.312,5505.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
869,GraphSAGE,williamleif/GraphSAGE,graph,,https://github.com/williamleif/GraphSAGE,https://github.com/williamleif/GraphSAGE,MIT,2017-05-29 15:36:22.000,2022-11-21 22:24:51.000000,2018-09-19 19:27:00,59.0,,818,77.0,34.0,116.0,59.0,3119,Representation learning on large graphs using stochastic graph convolutions.,9.0,14,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
870,ENAS,carpedm20/ENAS-pytorch,hyperopt,,https://github.com/carpedm20/ENAS-pytorch,https://github.com/carpedm20/ENAS-pytorch,Apache-2.0,2018-02-15 04:54:37.000,2023-07-06 21:33:33.000000,2020-06-16 07:23:32,53.0,,475,110.0,12.0,39.0,8.0,2639,PyTorch implementation of Efficient Neural Architecture Search via Parameters Sharing.,6.0,14,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
871,traingenerator,jrieke/traingenerator,others,,https://github.com/jrieke/traingenerator,https://github.com/jrieke/traingenerator,MIT,2020-12-03 16:47:16.000,2023-08-23 08:35:09.000000,2022-06-30 14:05:23,118.0,,170,38.0,10.0,13.0,3.0,1307,A web app to generate template code for machine learning.,3.0,14,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
872,ptgnn,microsoft/ptgnn,graph,,https://github.com/microsoft/ptgnn,https://github.com/microsoft/ptgnn,MIT,2020-05-12 08:42:30.000,2022-02-01 17:31:29.000000,2022-02-01 17:31:29,99.0,,40,12.0,17.0,2.0,5.0,372,A PyTorch Graph Neural Network Library.,7.0,14,False,2021-10-21 21:43:04.000,0.10.4,18.0,ptgnn,,,,['pytorch'],3.0,3.0,https://pypi.org/project/ptgnn,2021-10-21 21:43:04.000,,107.0,107.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
873,TorchDrift,torchdrift/torchdrift,pytorch-utils,,https://github.com/TorchDrift/TorchDrift,https://github.com/TorchDrift/TorchDrift,Apache-2.0,2021-02-10 09:27:48.000,2022-08-26 08:15:45.000000,2022-08-26 08:15:45,38.0,,15,11.0,6.0,9.0,6.0,297,Drift Detection for your PyTorch Models.,4.0,14,False,2021-03-08 12:21:48.000,0.1.0,3.0,torchdrift,,,,['pytorch'],25.0,25.0,https://pypi.org/project/torchdrift,2021-03-08 12:51:05.000,,114.0,114.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
874,backprop,backprop-ai/backprop,model-serialisation,,https://github.com/backprop-ai/backprop,https://github.com/backprop-ai/backprop,Apache-2.0,2020-10-30 15:25:14.000,2021-05-03 09:15:25.000000,2021-05-03 09:15:21,219.0,,12,16.0,14.0,5.0,4.0,241,"Backprop makes it simple to use, finetune, and deploy state-of-the-art ML models.",8.0,14,False,2021-04-20 13:53:12.000,0.1.2,14.0,backprop,,,,,2.0,2.0,https://pypi.org/project/backprop,2021-04-20 13:53:12.000,,192.0,192.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
875,NeuralQA,victordibia/neuralqa,nlp,,https://github.com/victordibia/neuralqa,https://github.com/victordibia/neuralqa,MIT,2020-05-19 03:55:56.000,2023-06-07 20:12:03.000000,2020-12-16 17:41:37,312.0,,33,8.0,72.0,20.0,8.0,225,NeuralQA: A Usable Library for Question Answering on Large Datasets with BERT.,3.0,14,False,,,,neuralqa,,,,,4.0,4.0,https://pypi.org/project/neuralqa,,,53.0,53.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
876,textvec,textvec/textvec,nlp,,https://github.com/textvec/textvec,https://github.com/textvec/textvec,MIT,2018-04-12 14:03:53.000,2023-07-06 21:22:20.000000,2022-07-05 09:43:05,72.0,,25,8.0,16.0,4.0,6.0,189,Text vectorization tool to outperform TFIDF for classification tasks.,11.0,14,False,2019-09-12 07:41:04.000,2.0,4.0,textvec,,,,['sklearn'],4.0,4.0,https://pypi.org/project/textvec,2020-12-03 14:17:09.000,,35.0,35.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
877,jaxdf,ucl-bug/jaxdf,jax-utils,,https://github.com/ucl-bug/jaxdf,https://github.com/ucl-bug/jaxdf,LGPL-3.0,2021-09-08 16:38:46.000,2023-08-07 12:46:14.000000,2023-08-07 12:45:03,300.0,30.0,7,8.0,121.0,11.0,6.0,97,A JAX-based research framework for writing differentiable numerical simulators with arbitrary discretizations.,4.0,14,False,2023-06-28 12:19:42.000,0.2.6,8.0,,,,,['jax'],4.0,4.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
878,ml-ane-transformers,apple/ml-ane-transformers,model-serialisation,,https://github.com/apple/ml-ane-transformers,https://github.com/apple/ml-ane-transformers,,2022-06-03 16:36:06.000,2023-04-25 09:24:38.000000,2022-08-09 04:03:14,5.0,,71,46.0,4.0,1.0,,2335,Reference implementation of the Transformer architecture optimized for Apple Neural Engine (ANE).,1.0,13,False,2022-08-09 04:22:55.000,0.1.3,4.0,ane-transformers,,,,['pytorch'],,,https://pypi.org/project/ane-transformers,2022-08-09 04:22:00.465,,1729.0,1732.0,,,,,,,,3.0,46.0,,,,,,,,,,,,,,,,,,,
879,MedicalNet,Tencent/MedicalNet,medical-data,,https://github.com/Tencent/MedicalNet,https://github.com/Tencent/MedicalNet,MIT,2019-07-17 09:53:10.000,2023-07-06 21:26:54.000000,2020-08-27 13:37:26,26.0,,395,63.0,6.0,62.0,17.0,1680,Many studies have shown that the performance on deep learning is significantly affected by volume of training data...,1.0,13,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
880,interpret-text,interpretml/interpret-text,interpretability,,https://github.com/interpretml/interpret-text,https://github.com/interpretml/interpret-text,MIT,2019-09-04 16:39:48.000,2023-01-06 03:52:07.000000,2021-12-06 17:38:41,146.0,,66,20.0,167.0,87.0,17.0,375,A library that incorporates state-of-the-art explainers for text-based machine learning models and visualizes the..,17.0,13,False,2021-12-07 15:12:02.000,0.1.3,5.0,interpret-text,,,,['jupyter'],,,https://pypi.org/project/interpret-text,2021-12-07 01:57:31.000,,94.0,94.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
881,tsaug,arundo/tsaug,time-series-data,,https://github.com/arundo/tsaug,https://github.com/arundo/tsaug,Apache-2.0,2019-09-27 00:38:05.000,2023-01-11 11:16:16.000000,2020-04-17 02:46:38,10.0,,35,12.0,8.0,9.0,3.0,314,A Python package for time series augmentation.,4.0,13,False,2020-04-17 02:50:25.000,0.2.1,4.0,tsaug,,,,,2.0,,https://pypi.org/project/tsaug,2020-04-17 02:50:25.000,2.0,989.0,989.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
882,TransferNLP,feedly/transfer-nlp,nlp,,https://github.com/feedly/transfer-nlp,https://github.com/feedly/transfer-nlp,MIT,2019-03-12 20:00:31.000,2020-05-28 17:32:42.000000,2020-05-28 17:31:53,465.0,,19,12.0,57.0,3.0,20.0,291,NLP library designed for reproducible experimentation management.,7.0,13,False,2020-05-28 17:32:42.000,0.1.6,8.0,transfer-nlp,,,,['pytorch'],,,https://pypi.org/project/transfer-nlp,,,43.0,43.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
883,ONNX-T5,abelriboulot/onnxt5,nlp,,https://github.com/abelriboulot/onnxt5,https://github.com/abelriboulot/onnxt5,Apache-2.0,2020-08-01 09:38:35.000,2022-11-02 18:43:57.000000,2021-01-28 09:24:52,74.0,,28,8.0,6.0,7.0,8.0,235,"Summarization, translation, sentiment-analysis, text-generation and more at blazing speed using a T5 version..",3.0,13,False,2021-01-28 09:26:15.000,0.1.8,11.0,onnxt5,,,,,1.0,1.0,https://pypi.org/project/onnxt5,2021-01-28 09:26:15.000,,35.0,35.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
884,ModelChimp,ModelChimp/modelchimp,ml-experiments,,https://github.com/ModelChimp/modelchimp,https://github.com/ModelChimp/modelchimp,BSD-2-Clause,2018-11-05 08:39:03.000,2023-08-23 23:32:44.000000,2021-08-01 07:11:57,363.0,,12,5.0,1189.0,4.0,10.0,125,Experiment tracking for machine and deep learning projects.,3.0,13,False,2019-04-09 10:43:15.000,0.4.0,37.0,modelchimp,,modelchimp/modelchimp-server,,,,,https://pypi.org/project/modelchimp,2019-04-09 10:41:20.000,,93.0,104.0,,,,https://hub.docker.com/r/modelchimp/modelchimp-server,2019-04-09 10:15:09.532793,,657.0,3.0,,,,,,,,,,,,,,,,,,,,
885,dabl,amueller/dabl,sklearn-utils,,https://github.com/amueller/dabl,https://github.com/amueller/dabl,BSD-3-Clause,2020-01-30 18:26:49.000,2023-02-28 01:21:32.000000,2023-02-24 00:50:55,299.0,,9,5.0,3.0,,,125,Data Analysis Baseline Library.,23.0,13,False,,,,dabl,,,,['sklearn'],,,https://pypi.org/project/dabl,,,1622.0,1622.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
886,DeepNeuro,QTIM-Lab/DeepNeuro,medical-data,,https://github.com/QTIM-Lab/DeepNeuro,https://github.com/QTIM-Lab/DeepNeuro,MIT,2017-06-01 19:36:34.000,2020-06-24 13:00:15.000000,2020-06-24 13:00:14,285.0,,34,14.0,18.0,27.0,16.0,116,A deep learning python package for neuroimaging data. Made by:.,6.0,13,False,2019-06-10 21:04:04.000,0.2.3,6.0,deepneuro,,,,,1.0,1.0,https://pypi.org/project/deepneuro,2019-06-10 21:04:04.000,,40.0,40.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
887,spacy-dbpedia-spotlight,MartinoMensio/spacy-dbpedia-spotlight,nlp,,https://github.com/MartinoMensio/spacy-dbpedia-spotlight,https://github.com/MartinoMensio/spacy-dbpedia-spotlight,MIT,2020-04-29 19:35:04.000,2023-03-24 11:33:01.000000,2023-03-24 11:32:56,55.0,,11,7.0,4.0,5.0,13.0,91,A spaCy wrapper for DBpedia Spotlight.,5.0,13,False,2023-03-08 10:33:19.000,0.2.6,11.0,spacy-dbpedia-spotlight,,,,['spacy'],,,https://pypi.org/project/spacy-dbpedia-spotlight,2022-10-07 09:58:11.751,,751.0,751.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
888,contextual-ai,SAP/contextual-ai,interpretability,,https://github.com/SAP/contextual-ai,https://github.com/SAP/contextual-ai,Apache-2.0,2020-05-12 07:15:56.000,2023-07-23 16:23:34.000000,2021-11-11 10:53:33,630.0,,10,14.0,26.0,4.0,13.0,83,"Contextual AI adds explainability to different stages of machine learning pipelines - data, training, and inference -..",12.0,13,False,2021-01-25 04:56:57.000,0.0.2,2.0,contextual-ai,,,,,,,https://pypi.org/project/contextual-ai,2021-01-25 04:56:57.000,,44.0,44.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
889,LazyCluster,ml-tooling/lazycluster,distributed-ml,,https://github.com/ml-tooling/lazycluster,https://github.com/ml-tooling/lazycluster,Apache-2.0,2019-08-07 08:05:13.000,2023-02-16 02:23:02.000000,2021-08-19 13:59:11,444.0,,12,7.0,20.0,3.0,,46,Distributed machine learning made simple.,2.0,13,False,2020-12-14 15:25:59.000,0.2.4,5.0,lazycluster,,,,,27.0,27.0,https://pypi.org/project/lazycluster,2020-12-14 14:49:33.000,,122.0,122.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
890,surpriver,tradytics/surpriver,financial-data,,https://github.com/tradytics/surpriver,https://github.com/tradytics/surpriver,GPL-3.0,2020-08-30 07:56:22.000,2021-08-13 08:02:31.000000,2020-09-21 04:32:05,64.0,,301,87.0,11.0,12.0,6.0,1620,Find big moving stocks before they move using machine learning and anomaly detection.,6.0,12,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
891,rliable,google-research/rliable,reinforcement-learning,,https://github.com/google-research/rliable,https://github.com/google-research/rliable,Apache-2.0,2021-08-20 00:41:06.000,2023-05-29 18:33:56.000000,2023-05-29 18:33:56,62.0,1.0,40,11.0,7.0,2.0,11.0,610,"[NeurIPS21 Outstanding Paper] Library for reliable evaluation on RL and ML benchmarks, even with only a handful of..",6.0,12,True,,,,rliable`,,,,,84.0,84.0,https://pypi.org/project/rliable`,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
892,deltapy,firmai/deltapy,tabular,,https://github.com/firmai/deltapy,https://github.com/firmai/deltapy,MIT,2020-04-08 05:27:53.000,2022-03-01 16:13:48.000000,2022-03-01 16:13:48,42.0,,48,16.0,2.0,2.0,1.0,510,DeltaPy - Tabular Data Augmentation (by @firmai).,4.0,12,False,2020-11-12 16:13:21.000,zen,11.0,deltapy,,,,,3.0,3.0,https://pypi.org/project/deltapy,2020-04-09 01:48:32.000,,44.0,44.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
893,textlesslib,facebookresearch/textlesslib,audio,,https://github.com/facebookresearch/textlesslib,https://github.com/facebookresearch/textlesslib,MIT,2022-02-09 16:28:00.000,2023-08-24 13:00:24.000000,2023-08-23 13:28:09,30.0,17.0,43,13.0,10.0,7.0,9.0,435,Library for Textless Spoken Language Processing.,7.0,12,True,,,,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
894,VizSeq,facebookresearch/vizseq,nlp,,https://github.com/facebookresearch/vizseq,https://github.com/facebookresearch/vizseq,MIT,2019-08-26 13:19:38.000,2023-07-11 13:38:58.000000,2023-07-11 13:38:50,71.0,1.0,57,17.0,57.0,6.0,9.0,433,"An Analysis Toolkit for Natural Language Generation (Translation, Captioning, Summarization, etc.).",3.0,12,True,,,,vizseq,,,,,7.0,7.0,https://pypi.org/project/vizseq,,,67.0,67.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
895,nx-altair,Zsailer/nx_altair,data-viz,,https://github.com/Zsailer/nx_altair,https://github.com/Zsailer/nx_altair,MIT,2018-05-13 00:10:12.000,2022-01-08 12:10:11.000000,2020-06-02 21:10:26,51.0,,25,11.0,14.0,6.0,4.0,216,Draw interactive NetworkX graphs with Altair.,3.0,12,False,,,,nx-altair,,,,['jupyter'],,,https://pypi.org/project/nx-altair,,,763.0,763.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
896,Auptimizer,LGE-ARC-AdvancedAI/auptimizer,hyperopt,,https://github.com/LGE-ARC-AdvancedAI/auptimizer,https://github.com/LGE-ARC-AdvancedAI/auptimizer,GPL-3.0,2019-09-12 01:08:37.000,2023-01-27 02:15:43.000000,2021-03-03 01:30:06,79.0,,26,22.0,44.0,1.0,5.0,198,An automatic ML model optimization tool.,11.0,12,False,2021-03-03 02:00:23.000,2.0,7.0,auptimizer,,,,,,,https://pypi.org/project/auptimizer,2021-03-02 02:40:32.000,,29.0,29.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
897,Hypermax,electricbrainio/hypermax,hyperopt,,https://github.com/electricbrainio/hypermax,https://github.com/electricbrainio/hypermax,BSD-3-Clause,2018-07-27 18:43:01.000,2020-08-02 18:08:50.000000,2020-08-02 18:08:46,207.0,,11,13.0,5.0,3.0,2.0,108,"Better, faster hyper-parameter optimization.",9.0,12,False,2019-10-23 15:40:12.000,0.5.1,11.0,hypermax,,,,,4.0,4.0,https://pypi.org/project/hypermax,2019-10-23 15:40:12.000,,26.0,26.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
898,nylon,Palashio/nylon,others,,https://github.com/Palashio/nylon,https://github.com/Palashio/nylon,MIT,2021-06-04 17:33:49.000,2021-07-29 20:34:04.000000,2021-07-23 19:37:10,185.0,,8,7.0,4.0,14.0,18.0,82,"An intelligent, flexible grammar of machine learning.",3.0,12,False,2021-06-25 14:27:32.000,0.0.7,8.0,nylon-ai,,,,,,,https://pypi.org/project/nylon-ai,2021-06-25 14:27:32.000,,49.0,49.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
899,model_search,google/model_search,hyperopt,,https://github.com/google/model_search,https://github.com/google/model_search,Apache-2.0,2021-01-19 18:26:34.000,2023-03-14 16:25:22.000000,2022-02-09 22:20:11,9.0,,416,96.0,17.0,48.0,15.0,3244,AutoML algorithms for model architecture search at scale.,1.0,11,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
900,Devol,joeddav/devol,hyperopt,,https://github.com/joeddav/devol,https://github.com/joeddav/devol,MIT,2017-02-10 03:07:54.000,2023-05-25 14:45:47.000000,2020-07-05 21:56:58,116.0,,112,47.0,13.0,7.0,20.0,952,Genetic neural architecture search with Keras.,18.0,11,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
901,PySparNN,facebookresearch/pysparnn,nn-search,,https://github.com/facebookresearch/pysparnn,https://github.com/facebookresearch/pysparnn,BSD-3-Clause,2016-03-28 20:43:42.000,2020-10-02 06:01:01.000000,2018-01-31 16:50:23,147.0,,143,40.0,7.0,15.0,14.0,911,Approximate Nearest Neighbor Search for Sparse Data in Python!.,5.0,11,False,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
902,Maze,enlite-ai/maze,reinforcement-learning,,https://github.com/enlite-ai/maze,https://github.com/enlite-ai/maze,Custom,2021-02-11 08:26:37.000,2023-01-20 01:26:45.000000,2022-11-21 12:12:41,1044.0,,10,6.0,25.0,1.0,2.0,245,Maze Applied Reinforcement Learning Framework.,3.0,11,False,2022-11-21 12:23:00.858,0.2.0,21.0,maze-rl,,enliteai/maze,,['pytorch'],2.0,2.0,https://pypi.org/project/maze-rl,2021-12-13 16:04:42.000,,63.0,71.0,,,,https://hub.docker.com/r/enliteai/maze,2021-06-24 21:00:27.801118,,240.0,3.0,,,,,,,,,,,,,,,,,,,,
903,Headliner,as-ideas/headliner,nlp,,https://github.com/as-ideas/headliner,https://github.com/as-ideas/headliner,,2019-09-30 11:33:28.000,2021-03-26 07:19:57.000000,2020-02-14 09:03:27,276.0,,41,17.0,7.0,2.0,13.0,231,Easy training and deployment of seq2seq models.,2.0,11,False,,,,headliner,,,,,4.0,4.0,https://pypi.org/project/headliner,,,180.0,180.0,,,,,,,,3.0,,-4.0,,,,,,,,,,,,,,,,,,
904,Attribution Priors,suinleelab/attributionpriors,interpretability,,https://github.com/suinleelab/attributionpriors,https://github.com/suinleelab/attributionpriors,MIT,2019-06-24 23:54:24.000,2021-03-19 19:43:58.000000,2021-03-19 19:43:51,72.0,,9,6.0,,2.0,4.0,116,Tools for training explainable models using attribution priors.,6.0,11,False,2021-03-16 17:47:18.000,1.0.0,1.0,attributionpriors,,,,"['tensorflow', 'pytorch']",4.0,4.0,https://pypi.org/project/attributionpriors,,,27.0,27.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
905,bias-detector,intuit/bias-detector,interpretability,,https://github.com/intuit/bias-detector,https://github.com/intuit/bias-detector,MIT,2021-02-02 16:58:52.000,2022-09-29 08:50:58.000000,2022-09-29 08:50:40,122.0,,12,12.0,15.0,,,43,Bias Detector is a python package for detecting bias in machine learning models.,4.0,11,False,2021-04-22 15:20:54.000,0.0.12,11.0,bias-detector,,,,,1.0,1.0,https://pypi.org/project/bias-detector,2021-04-22 15:20:54.000,,32.0,32.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
906,nptsne,biovault/nptsne,data-viz,,https://github.com/biovault/nptsne,https://github.com/biovault/nptsne,Apache-2.0,2019-06-28 08:40:25.000,2023-07-14 11:30:56.000000,2021-02-03 08:52:27,857.0,,2,3.0,3.0,7.0,6.0,31,nptsne is a numpy compatible python binary package that offers a number of APIs for fast tSNE calculation.,3.0,11,False,,,,nptsne,,,,,6.0,6.0,https://pypi.org/project/nptsne,,,68.0,68.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
907,Mozart,aashrafh/Mozart,ocr,,https://github.com/aashrafh/Mozart,https://github.com/aashrafh/Mozart,Apache-2.0,2020-12-14 11:49:14.000,2022-08-24 18:18:43.000000,2022-08-24 18:18:43,62.0,,70,18.0,5.0,2.0,12.0,493,An optical music recognition (OMR) system. Converts sheet music to a machine-readable version.,6.0,10,True,,,,,,,,['sklearn'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
908,moolib,facebookresearch/moolib,distributed-ml,,https://github.com/facebookresearch/moolib,https://github.com/facebookresearch/moolib,MIT,2021-08-26 09:15:58.000,2022-12-12 15:07:44.000000,2022-12-12 15:07:38,41.0,,20,12.0,41.0,7.0,12.0,358,A library for distributed ML training with PyTorch.,6.0,10,True,2022-02-10 16:56:22.000,0.0.9c,1.0,,,,,['pytorch'],3.0,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
909,autodist,petuum/autodist,distributed-ml,,https://github.com/petuum/autodist,https://github.com/petuum/autodist,Apache-2.0,2020-06-29 19:45:38.000,2022-09-23 22:45:06.000000,2021-01-28 00:04:40,208.0,,24,17.0,51.0,11.0,1.0,128,Simple Distributed Deep Learning on TensorFlow.,11.0,10,False,,,2.0,autodist,,,,['tensorflow'],1.0,1.0,https://pypi.org/project/autodist,2020-07-16 05:36:19.000,,13.0,13.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
910,Hypertunity,gdikov/hypertunity,hyperopt,,https://github.com/gdikov/hypertunity,https://github.com/gdikov/hypertunity,Apache-2.0,2019-06-02 12:04:55.000,2020-01-26 23:14:49.000000,2020-01-26 22:53:29,64.0,,10,10.0,44.0,,2.0,136,A toolset for black-box hyperparameter optimisation.,2.0,9,False,2020-01-26 23:08:16.000,1.0.1,7.0,hypertunity,,,,,2.0,2.0,https://pypi.org/project/hypertunity,2020-01-26 23:08:16.000,,29.0,29.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
