,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
696,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,101,39.0,13.0,14.0,9.0,1256,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,20,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,1348.0,57.0,57.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,,1348.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
697,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2022-07-14 14:48:58.000000,2022-07-13 14:59:38,321.0,90.0,145,30.0,355.0,34.0,33.0,1152,Scenic: A Jax Library for Computer Vision Research and Beyond.,42.0,20,True,,,,,,['jax'],,,23.0,23.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
698,Skater,oracle/Skater,interpretability,,https://github.com/oracle/Skater,https://github.com/oracle/Skater,UPL-1.0,2017-01-26 05:45:42.000,2022-02-11 18:01:55.000000,2022-02-11 18:01:55,1106.0,,167,55.0,149.0,69.0,97.0,1031,Python Library for Model Interpretation/Explanations.,36.0,20,False,2018-09-21 07:03:32.000,1.1.2,23.0,skater,conda-forge/skater,,,4558.0,,,https://pypi.org/project/skater,2018-09-21 07:03:32.000,,3748.0,https://anaconda.org/conda-forge/skater,2021-11-15 19:51:51.883,49457.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
699,torchsde,google-research/torchsde,pytorch-utils,,https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000,2021-07-26 13:59:41.000000,2021-07-26 13:59:38,157.0,,107,30.0,66.0,9.0,41.0,1010,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,5.0,20,True,2021-07-20 07:09:56.000,0.2.5,4.0,torchsde,conda-forge/torchsde,['pytorch'],,2008.0,17.0,17.0,https://pypi.org/project/torchsde,2021-07-20 07:09:56.000,,1423.0,https://anaconda.org/conda-forge/torchsde,2021-07-12 23:43:34.083,10546.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
700,TensorNets,taehoonlee/tensornets,tensorflow-utils,,https://github.com/taehoonlee/tensornets,https://github.com/taehoonlee/tensornets,MIT,2017-09-19 05:19:01.000,2021-01-02 06:28:10.000000,2021-01-02 06:26:24,284.0,,184,51.0,12.0,16.0,42.0,1008,High level network definitions with pre-trained weights in TensorFlow.,6.0,20,False,2020-03-31 04:38:27.000,0.4.6,12.0,tensornets,,['tensorflow'],,134.0,54.0,50.0,https://pypi.org/project/tensornets,2020-03-31 04:35:15.000,4.0,134.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
701,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2021-10-29 14:44:11.000000,2021-10-29 14:44:08,205.0,,242,47.0,45.0,24.0,126.0,915,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,27.0,20,True,2020-10-12 06:56:40.000,0.7.6,21.0,aocr,,['tensorflow'],,121.0,20.0,20.0,https://pypi.org/project/aocr,2019-04-19 05:28:27.000,,121.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
702,Vulkan Kompute,KomputeProject/kompute,gpu-utilities,,https://github.com/KomputeProject/kompute,https://github.com/KomputeProject/kompute,Apache-2.0,2020-07-29 05:23:33.000,2022-07-12 12:29:24.000000,2022-06-21 07:15:10,1030.0,17.0,62,26.0,117.0,56.0,119.0,902,"General purpose GPU compute framework built on Vulkan to support 1000s of cross vendor graphics cards (AMD, Qualcomm,..",19.0,20,True,2022-04-13 10:24:33.000,0.8.1,13.0,kp,,,162.0,116.0,4.0,4.0,https://pypi.org/project/kp,2022-04-13 10:22:18.000,,109.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
703,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-06-11 07:21:47.000000,2021-08-06 08:18:46,282.0,,137,15.0,23.0,54.0,68.0,807,PyTorch to Keras model convertor.,13.0,20,True,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,620.0,51.0,50.0,https://pypi.org/project/pytorch2keras,2020-05-14 10:03:56.000,1.0,620.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
704,tffm,geffy/tffm,tensorflow-utils,,https://github.com/geffy/tffm,https://github.com/geffy/tffm,MIT,2016-05-02 17:06:07.000,2022-01-17 20:39:04.000000,2022-01-17 20:38:58,107.0,,188,34.0,15.0,18.0,22.0,783,TensorFlow implementation of an arbitrary order Factorization Machine.,10.0,20,True,2022-01-17 20:35:57.000,1.0.2,3.0,tffm,,['tensorflow'],,1500.0,12.0,11.0,https://pypi.org/project/tffm,2022-01-17 20:35:57.000,1.0,1500.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
705,matrixprofile-ts,target/matrixprofile-ts,time-series-data,,https://github.com/target/matrixprofile-ts,https://github.com/target/matrixprofile-ts,Apache-2.0,2018-09-10 19:03:34.000,2022-06-21 21:35:50.000000,2020-04-25 18:37:42,198.0,,96,24.0,47.0,19.0,34.0,681,A Python library for detecting patterns and anomalies in massive datasets using the Matrix Profile.,15.0,20,False,2019-08-08 01:24:38.000,0.0.9,9.0,matrixprofile-ts,,,,426.0,19.0,19.0,https://pypi.org/project/matrixprofile-ts,2019-08-08 01:24:38.000,,426.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
706,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000,2022-06-06 22:38:33.000000,2022-06-06 22:38:33,57.0,2.0,63,7.0,5.0,4.0,15.0,667,scikit-learn cross validators for iterative stratification of multilabel data.,7.0,20,True,2021-10-03 18:49:49.000,0.1.7,6.0,iterative-stratification,,['sklearn'],,44629.0,227.0,217.0,https://pypi.org/project/iterative-stratification,2021-10-03 18:49:49.000,10.0,44629.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
707,finetune,IndicoDataSolutions/finetune,nlp,,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000,2022-06-28 10:04:24.000000,2022-06-16 10:06:33,1489.0,5.0,71,35.0,579.0,22.0,117.0,659,Scikit-learn style model finetuning for NLP.,19.0,20,True,2020-01-10 22:42:24.000,0.8.6,38.0,finetune,,"['tensorflow', 'sklearn']",,37.0,11.0,9.0,https://pypi.org/project/finetune,2021-12-20 14:14:00.000,2.0,37.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
708,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2021-11-15 17:46:29.000000,2019-10-21 07:52:07,46.0,,51,29.0,11.0,11.0,15.0,622,Log TensorBoard events without touching TensorFlow.,5.0,20,False,2018-02-08 07:28:51.000,0.1.0,5.0,tensorboard_logger,,,,43845.0,51.0,,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000,51.0,43845.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
709,Baal,baal-org/baal,probabilistics,,https://github.com/baal-org/baal,https://github.com/baal-org/baal,Apache-2.0,2019-09-30 20:16:26.000,2022-07-10 19:21:06.000000,2022-07-10 19:21:05,177.0,12.0,56,21.0,126.0,28.0,60.0,612,Library to enable Bayesian active learning in your research or labeling work.,15.0,20,True,2022-05-03 12:50:35.000,1.6.0,15.0,baal,conda-forge/baal,,,676.0,1.0,,https://pypi.org/project/baal,2022-05-03 12:50:00.000,1.0,549.0,https://anaconda.org/conda-forge/baal,2022-05-04 11:29:40.433,2286.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
710,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2022-06-14 17:09:49.000000,2022-04-28 20:45:39,709.0,7.0,62,16.0,105.0,9.0,44.0,526,A simplified framework and utilities for PyTorch.,18.0,20,False,2022-04-28 20:55:06.000,1.11,29.0,poutyne,,['pytorch'],,3136.0,96.0,91.0,https://pypi.org/project/poutyne,2022-04-28 20:18:33.000,5.0,3136.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
711,TSFEL,fraunhoferportugal/tsfel,time-series-data,,https://github.com/fraunhoferportugal/tsfel,https://github.com/fraunhoferportugal/tsfel,BSD-3-Clause,2019-01-09 16:41:30.000,2022-07-11 06:08:40.000000,2022-03-16 14:38:31,280.0,,75,18.0,66.0,10.0,43.0,526,An intuitive library to extract features from time series.,14.0,20,True,2021-02-14 17:48:46.000,0.1.4,9.0,tsfel,,,,7172.0,36.0,36.0,https://pypi.org/project/tsfel,2021-02-14 17:40:32.000,,7172.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
712,seglearn,dmbee/seglearn,time-series-data,,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000,2022-06-16 18:12:39.000000,2022-06-16 18:12:39,270.0,1.0,59,30.0,31.0,6.0,23.0,519,Python module for machine learning time series:.,14.0,20,True,2021-03-13 16:18:30.000,1.2.3,22.0,seglearn,,,,2236.0,12.0,11.0,https://pypi.org/project/seglearn,2021-03-13 16:18:30.000,1.0,2236.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
713,pyhsmm,mattjj/pyhsmm,probabilistics,,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000,2022-04-10 20:18:08.000000,2020-08-24 17:03:59,1426.0,,160,56.0,19.0,39.0,60.0,516,Bayesian inference in HSMMs and HMMs.,13.0,20,False,2017-05-10 17:14:37.000,0.1.7,8.0,pyhsmm,,,,121.0,30.0,25.0,https://pypi.org/project/pyhsmm,2017-05-10 17:14:37.000,5.0,121.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
714,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2022-06-22 06:44:14.000000,2022-06-22 06:44:06,232.0,74.0,40,19.0,29.0,5.0,8.0,507,EvoJAX: Hardware-accelerated Neuroevolution.,10.0,20,True,2022-06-15 05:15:21.000,0.2.10,17.0,evojax,conda-forge/evojax,['jax'],,1502.0,,,https://pypi.org/project/evojax,2022-06-15 05:15:21.000,,643.0,https://anaconda.org/conda-forge/evojax,2022-06-15 08:27:17.364,4299.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
715,joypy,leotac/joypy,data-viz,,https://github.com/leotac/joypy,https://github.com/leotac/joypy,MIT,2017-07-30 17:18:50.000,2021-12-21 20:58:11.000000,2021-12-19 09:41:43,133.0,,46,11.0,19.0,11.0,37.0,429,Joyplots in Python with matplotlib & pandas.,6.0,20,True,2021-12-19 09:42:50.000,0.2.6,17.0,joypy,conda-forge/joypy,,,13473.0,180.0,175.0,https://pypi.org/project/joypy,2021-12-19 09:42:50.000,5.0,13112.0,https://anaconda.org/conda-forge/joypy,2020-12-28 14:07:53.760,14443.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
716,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2021-02-24 14:21:28.000000,2019-10-22 07:18:40,362.0,,91,28.0,11.0,35.0,8.0,422,A python library for Bayesian time series modeling.,6.0,20,False,2016-11-06 01:43:35.000,0.1.1,13.0,pydlm,,,,24151.0,29.0,27.0,https://pypi.org/project/pydlm,2018-12-19 10:27:54.000,2.0,24151.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
717,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2021-09-14 22:55:51.000000,2021-09-14 22:26:21,2409.0,,52,25.0,229.0,57.0,195.0,374,Studio: Simplify and expedite model building process.,21.0,20,True,2021-09-14 22:55:51.000,0.0.49,208.0,studioml,,,,42.0,5.0,5.0,https://pypi.org/project/studioml,2021-09-14 22:55:51.000,,42.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
718,carefree-learn,carefree0910/carefree-learn,tabular,,https://github.com/carefree0910/carefree-learn,https://github.com/carefree0910/carefree-learn,MIT,2020-06-17 17:44:17.000,2022-06-30 08:52:26.000000,2022-06-30 08:48:05,3357.0,157.0,33,10.0,1.0,,80.0,363,Deep Learning PyTorch.,1.0,20,True,2022-06-20 12:21:05.000,0.3.0,24.0,carefree-learn,,['pytorch'],,175.0,2.0,2.0,https://pypi.org/project/carefree-learn,2022-06-20 12:19:50.000,,175.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
719,quinn,MrPowers/quinn,ml-experiments,,https://github.com/MrPowers/quinn,https://github.com/MrPowers/quinn,Apache-2.0,2017-09-15 13:02:42.000,2022-04-24 17:37:43.000000,2021-02-09 04:48:07,110.0,,46,23.0,19.0,17.0,10.0,346,pyspark methods to enhance developer productivity.,6.0,20,False,2021-02-06 15:21:04.000,0.9.0,12.0,quinn,,['spark'],,803909.0,4.0,,https://pypi.org/project/quinn,2021-02-06 15:21:04.000,4.0,803909.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
720,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,45,9.0,37.0,27.0,37.0,320,Data imputations library to preprocess datasets with missing data.,11.0,20,True,2019-04-29 02:31:32.000,0.0.8,8.0,impyute,,,,2213.0,144.0,141.0,https://pypi.org/project/impyute,2019-04-29 02:31:32.000,3.0,2213.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
721,pyfasttext,vrasneur/pyfasttext,nlp,,https://github.com/vrasneur/pyfasttext,https://github.com/vrasneur/pyfasttext,GPL-3.0,2017-06-30 18:44:42.000,2018-12-08 15:32:09.000000,2018-12-08 15:02:12,153.0,,30,9.0,4.0,21.0,28.0,230,Yet another Python binding for fastText.,4.0,20,False,2018-12-08 15:32:09.000,0.4.6,13.0,pyfasttext,,,348.0,4746.0,249.0,236.0,https://pypi.org/project/pyfasttext,2018-12-08 15:32:09.000,13.0,4741.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
722,celer,mathurinm/celer,sklearn-utils,,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000,2022-07-13 12:09:26.000000,2022-07-05 10:54:20,249.0,14.0,25,9.0,182.0,27.0,66.0,144,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",11.0,20,False,2022-06-14 13:41:05.000,0.7.1,13.0,celer,,['sklearn'],,769.0,11.0,11.0,https://pypi.org/project/celer,2022-06-14 13:41:05.000,,769.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
723,nvidia-ml-py3,nicolargo/nvidia-ml-py3,gpu-utilities,,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000,2021-07-24 06:21:40.748000,2019-03-06 20:41:09,5.0,,49,3.0,1.0,2.0,,84,Python 3 Bindings for the NVIDIA Management Library.,2.0,20,False,2017-06-03 07:43:46.000,7.352.0,1.0,nvidia-ml-py3,anaconda/nvidia-ml,,,928650.0,6121.0,5988.0,https://pypi.org/project/nvidia-ml-py3,2017-06-03 07:43:46.000,133.0,928636.0,https://anaconda.org/anaconda/nvidia-ml,2021-07-24 06:21:40.748,176.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
724,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2022-07-05 09:37:41.000000,2022-01-07 13:32:00,148.0,,379,74.0,31.0,39.0,20.0,8308,"A small set of Python functions to draw pretty maps from OpenStreetMap data. Based on osmnx, matplotlib and shapely..",14.0,19,False,2021-10-19 13:33:43.000,0.1.3,4.0,prettymaps,conda-forge/prettymaps,,,582.0,8.0,8.0,https://pypi.org/project/prettymaps,2021-10-19 13:33:43.000,,511.0,https://anaconda.org/conda-forge/prettymaps,2022-01-08 18:08:26.920,426.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
725,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2022-07-13 18:54:59.000000,2022-07-13 18:51:49,173.0,9.0,947,95.0,38.0,273.0,254.0,4930,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,27.0,19,True,,,1.0,pyslowfast,,['pytorch'],,14.0,9.0,9.0,https://pypi.org/project/pyslowfast,2020-01-15 23:51:07.000,,14.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
726,igel,nidhaloff/igel,hyperopt,,https://github.com/nidhaloff/igel,https://github.com/nidhaloff/igel,MIT,2020-08-27 20:54:59.000,2022-02-06 17:34:49.000000,2022-02-06 17:34:49,427.0,,152,63.0,53.0,6.0,44.0,2986,"a delightful machine learning tool that allows you to train, test, and use models without writing code.",19.0,19,True,2021-11-19 16:51:47.000,1.0.0,34.0,igel,,,33.0,201.0,,,https://pypi.org/project/igel,2021-11-19 16:44:23.000,,200.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
727,finmarketpy,cuemacro/finmarketpy,financial-data,,https://github.com/cuemacro/finmarketpy,https://github.com/cuemacro/finmarketpy,Apache-2.0,2015-02-19 23:32:03.000,2022-04-05 16:57:55.000000,2022-04-05 16:57:43,679.0,,448,215.0,16.0,23.0,3.0,2935,Python library for backtesting trading strategies & analyzing financial markets (formerly pythalesians).,14.0,19,True,2021-10-07 14:58:03.000,0.11.11,12.0,finmarketpy,,,40.0,95.0,5.0,5.0,https://pypi.org/project/finmarketpy,2021-10-07 14:58:03.000,,95.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
728,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2019-03-06 17:01:52.000000,2019-03-06 17:01:45,27.0,,327,78.0,1.0,17.0,7.0,2892,An optimizer that trains as fast as Adam and as good as SGD.,2.0,19,False,2019-03-06 16:44:42.000,0.0.5,4.0,adabound,,['pytorch'],,875.0,148.0,141.0,https://pypi.org/project/adabound,2019-02-26 04:23:45.000,7.0,875.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
729,ffcv,libffcv/ffcv,image,,https://github.com/libffcv/ffcv,https://github.com/libffcv/ffcv,Apache-2.0,2021-10-13 17:03:39.000,2022-07-06 06:27:50.000000,2022-04-21 19:32:56,849.0,2.0,117,19.0,44.0,30.0,138.0,2166,FFCV: Fast Forward Computer Vision (and other ML workloads!).,15.0,19,True,2022-02-17 07:44:04.000,0.0.3,4.0,ffcv,,,,846.0,7.0,7.0,https://pypi.org/project/ffcv,2022-01-28 20:40:22.000,,846.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
730,reformer-pytorch,lucidrains/reformer-pytorch,pytorch-utils,,https://github.com/lucidrains/reformer-pytorch,https://github.com/lucidrains/reformer-pytorch,MIT,2020-01-09 20:42:37.000,2022-06-24 01:30:44.000000,2022-06-24 01:30:35,247.0,2.0,238,53.0,33.0,13.0,104.0,1771,"Reformer, the efficient Transformer, in Pytorch.",11.0,19,True,2021-11-06 23:09:00.000,1.4.4,139.0,reformer-pytorch,,['pytorch'],,744.0,,,https://pypi.org/project/reformer-pytorch,2021-11-06 23:09:00.000,,744.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
731,Tez,abhishekkrthakur/tez,pytorch-utils,,https://github.com/abhishekkrthakur/tez,https://github.com/abhishekkrthakur/tez,Apache-2.0,2020-11-13 10:19:22.000,2022-07-09 09:41:06.000000,2022-07-09 09:41:02,142.0,25.0,133,14.0,9.0,18.0,17.0,1079,Tez is a super-simple and lightweight Trainer for PyTorch. It also comes with many utils that you can use to tackle..,2.0,19,True,2022-06-03 04:53:58.000,0.6.6,23.0,tez,,['pytorch'],,1241.0,32.0,30.0,https://pypi.org/project/tez,2022-06-05 17:32:26.000,2.0,1241.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
732,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,81,32.0,72.0,24.0,30.0,1033,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,19,True,2021-02-15 20:20:59.000,0.5,2.0,torch-struct,,['pytorch'],,72628.0,,,https://pypi.org/project/torch-struct,2021-02-14 02:43:46.000,,72628.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
733,jraph,deepmind/jraph,graph,,https://github.com/deepmind/jraph,https://github.com/deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2022-07-03 19:08:30.000000,2022-06-21 09:55:30,89.0,9.0,59,34.0,12.0,13.0,16.0,973,A Graph Neural Network Library in Jax.,16.0,19,True,2022-06-06 13:32:58.000,0.0.5.de0,4.0,jraph,conda-forge/jraph,['jax'],,2262.0,27.0,25.0,https://pypi.org/project/jraph,2022-06-06 13:33:22.000,2.0,2190.0,https://anaconda.org/conda-forge/jraph,2021-10-31 19:30:27.109,655.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
734,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2021-07-18 06:52:12.000000,2020-04-17 02:27:44,79.0,,107,26.0,73.0,32.0,36.0,835,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,19,False,2020-04-17 02:18:00.000,0.6.2,13.0,adtk,conda-forge/adtk,,,257684.0,1.0,,https://pypi.org/project/adtk,2020-04-17 02:18:00.000,1.0,257522.0,https://anaconda.org/conda-forge/adtk,2020-04-20 19:46:14.062,4545.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
735,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2022-05-12 09:12:38.000000,2022-04-23 13:47:59,417.0,4.0,161,58.0,4.0,12.0,29.0,784,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",3.0,19,True,2020-08-29 18:48:20.000,2.5.0,25.0,alphapy,,,,107.0,3.0,3.0,https://pypi.org/project/alphapy,2020-08-29 18:44:15.000,,107.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
736,sklearn-deap,rsteca/sklearn-deap,hyperopt,,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000,2021-07-30 15:13:54.000000,2021-07-30 15:06:27,104.0,,114,30.0,25.0,21.0,34.0,701,Use evolutionary algorithms instead of gridsearch in scikit-learn.,22.0,19,True,2021-07-30 15:13:54.000,0.3.0,14.0,sklearn-deap,,['sklearn'],,603.0,36.0,34.0,https://pypi.org/project/sklearn-deap,2021-07-30 15:13:54.000,2.0,603.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
737,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2022-07-14 06:00:29.000000,2022-07-14 06:00:28,399.0,2.0,204,29.0,37.0,36.0,20.0,658,An open source python library for scalable Bayesian optimisation.,13.0,19,True,2020-07-03 18:05:12.000,0.1.6,9.0,dragonfly-opt,,,,34716.0,2.0,,https://pypi.org/project/dragonfly-opt,2020-07-03 18:05:12.000,2.0,34716.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
738,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2022-06-14 09:21:13.000000,2022-06-07 10:14:23,277.0,11.0,66,8.0,14.0,19.0,45.0,623,A standard framework for modelling Deep Learning Models for tabular data.,10.0,19,True,2021-09-01 11:51:30.000,0.7.0,8.0,pytorch_tabular,,['pytorch'],,1568.0,1.0,,https://pypi.org/project/pytorch_tabular,2021-09-01 11:51:30.000,1.0,1568.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
739,metricflow,transform-data/metricflow,others,,https://github.com/transform-data/metricflow,https://github.com/transform-data/metricflow,AGPL-3.0,2022-04-04 18:33:06.000,2022-07-13 20:04:12.000000,2022-07-12 20:41:41,321.0,258.0,41,15.0,125.0,21.0,12.0,619,"MetricFlow allows you to define, build, and maintain metrics in code.",21.0,19,False,2022-06-24 19:06:37.000,0.100.2,20.0,metricflow,,,,404.0,,,https://pypi.org/project/metricflow,2022-06-24 19:06:37.000,,404.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
740,cuSignal,rapidsai/cusignal,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000,2022-06-29 18:52:01.000000,2022-06-02 15:52:39,1208.0,15.0,95,41.0,357.0,16.0,119.0,605,GPU accelerated signal processing.,38.0,19,True,2022-06-07 15:35:58.000,22.06.00,13.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
