,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,trending,brew_id,apt_id,yum_id,updated_github_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,gitlab_id,gitlab_url
694,Camphr,PKSHATechnology-Research/camphr,,nlp,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000000,2021-02-04 00:23:28.000000,2021-02-04 00:23:24.000000,16,15.0,16.0,327,1116.0,"spaCy plugin for Transformers , Udify, ELmo, etc.",7.0,18,True,2021-02-03 06:33:54.000000,0.8.0,38.0,camphr,,,,['spacy'],0.0,,https://pypi.org/project/camphr,2021-02-03 06:33:54.000000,0.0,294.0,294.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
695,apricot,jmschrei/apricot,,others,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000000,2020-09-30 20:53:48.000000,2020-09-30 20:53:44.000000,29,3.0,11.0,302,151.0,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,2.0,18,True,2020-09-28 07:19:15.000000,0.6.0,13.0,apricot-select,,,,,12.0,12.0,https://pypi.org/project/apricot-select,2020-09-28 07:19:15.000000,,321.0,321.0,,,,,,,,3.0,8.0,,,,,,,,,,,,,,,,,,,,,
696,PyKEEN,pykeen/pykeen,,graph,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000000,2021-02-02 16:58:13.000000,2021-01-28 17:47:20.000000,50,50.0,67.0,298,2274.0,A Python library for learning and evaluating knowledge graph embeddings.,17.0,18,True,2021-01-20 11:50:48.000000,1.1.0,33.0,pykeen,,,,,1.0,,https://pypi.org/project/pykeen,2021-01-20 11:43:06.000000,1.0,102.0,111.0,,,,,,,,3.0,75.0,,,,,,,,,,,,,,,,,,,,,
697,sk-dist,Ibotta/sk-dist,,distributed-ml,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000000,2021-01-07 17:01:27.000000,2021-01-07 17:01:23.000000,43,7.0,9.0,252,46.0,Distributed scikit-learn meta-estimators in PySpark.,6.0,18,True,2020-05-14 22:20:14.000000,0.1.9,12.0,sk-dist,,,,"['sklearn', 'spark']",8.0,6.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000000,2.0,3678.0,3678.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
698,DeepGraph,deepgraph/deepgraph,,graph,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,BSD-3-Clause,2015-10-27 12:28:45.000000,2021-01-15 08:36:25.609000,2020-10-01 13:17:00.000000,33,7.0,5.0,228,160.0,Analyze Data with Pandas-based Networks. Documentation:.,2.0,18,True,2020-10-01 13:20:38.000000,0.2.3,13.0,deepgraph,conda-forge/deepgraph,,,['pandas'],1.0,1.0,https://pypi.org/project/deepgraph,2020-10-01 13:18:38.000000,,146.0,1994.0,https://anaconda.org/conda-forge/deepgraph,2021-01-15 08:36:25.609000,77624.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
699,ivis,beringresearch/ivis,,data-viz,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,GPL-2.0,2018-08-13 08:31:01.000000,2021-01-20 11:32:35.000000,2021-01-20 11:32:25.000000,19,4.0,41.0,221,517.0,Dimensionality reduction in very large datasets using Siamese Networks.,7.0,18,False,2021-01-06 17:09:59.000000,2.0.1,27.0,ivis,,,,['tensorflow'],14.0,14.0,https://pypi.org/project/ivis,2021-01-06 17:07:15.000000,0.0,319.0,319.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
700,FiftyOne,voxel51/fiftyone,,data-viz,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000000,2021-02-04 14:34:27.000000,2021-02-04 00:13:17.000000,16,123.0,203.0,200,5467.0,"Visualize, create, and debug image and video datasets and model predictions.",10.0,18,True,2021-01-28 21:41:51.000000,0.7.2,39.0,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",,,https://pypi.org/project/fiftyone,2021-01-28 21:41:51.000000,,298.0,298.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
701,fairness-indicators,tensorflow/fairness-indicators,,interpretability,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000000,2021-01-29 20:46:38.000000,2021-01-29 20:46:29.000000,53,15.0,5.0,176,241.0,Tensorflow's Fairness Evaluation and Visualization Toolkit.,19.0,18,True,2021-01-28 22:09:49.000000,0.27.0,13.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,2021-01-28 22:09:49.000000,,252.0,252.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
702,Auto TS,AutoViML/Auto_TS,,time-series-data,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000000,2021-01-24 03:19:22.000000,2021-01-24 03:17:19.000000,35,6.0,23.0,163,230.0,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and XGBoost Models on Time Series data sets with a Single Line of..",5.0,18,True,2021-01-24 03:19:22.000000,0.0.35,14.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,2021-01-24 03:19:22.000000,,365.0,365.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
703,flupy,olirice/flupy,,data-pipelines,https://github.com/olirice/flupy,https://github.com/olirice/flupy,MIT,2018-01-06 16:46:04.000000,2021-01-06 12:37:41.000000,2021-01-06 12:37:33.000000,9,,7.0,152,176.0,Fluent data pipelines for python and your shell.,4.0,18,True,2021-01-06 12:37:15.000000,1.1.6,34.0,flupy,,,,,0.0,,https://pypi.org/project/flupy,2021-01-06 12:37:15.000000,0.0,2531.0,2531.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
704,ploomber,ploomber/ploomber,,data-pipelines,https://github.com/ploomber/ploomber,https://github.com/ploomber/ploomber,Apache-2.0,2020-01-20 20:13:06.000000,2021-02-04 01:50:07.000000,2021-02-04 01:49:57.000000,1,50.0,232.0,123,1552.0,"A convention over configuration workflow orchestrator. Develop locally (Jupyter or your favorite editor), deploy to..",4.0,18,False,2021-01-09 00:47:02.000000,0.9.1,34.0,ploomber,,,,,13.0,13.0,https://pypi.org/project/ploomber,2021-02-02 01:53:09.000000,0.0,283.0,283.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
705,DeepMind Lab,deepmind/lab,,reinforcement-learning,https://github.com/deepmind/lab,https://github.com/deepmind/lab,GPL-2.0,2016-11-30 13:41:26.000000,2021-01-29 16:39:16.000000,2021-01-24 11:42:21.000000,1286,37.0,153.0,6393,477.0,A customisable 3D platform for agent-based AI research.,7.0,17,False,2020-12-07 11:26:33.000000,release-2020-12-07,8.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
706,Spotlight,maciejkula/spotlight,,recommender-systems,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000000,2020-11-15 08:21:28.000000,2020-02-09 21:03:48.000000,372,67.0,48.0,2400,299.0,Deep recommender models using PyTorch.,11.0,17,True,2019-09-08 10:19:53.000000,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,,,135.0,https://anaconda.org/maciejkula/spotlight,2018-05-27 18:32:12.235000,5959.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
707,LIT,PAIR-code/lit,,interpretability,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000000,2021-02-04 02:47:25.000000,2020-11-17 00:43:10.000000,235,39.0,29.0,2365,,The Language Interpretability Tool: Interactively analyze NLP models for model understanding in an extensible and..,10.0,17,True,2020-11-17 00:53:31.000000,0.2,4.0,lit-nlp,,,,,1.0,1.0,https://pypi.org/project/lit-nlp,2020-11-17 00:52:37.000000,,191.0,191.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
708,PaddleDetection,PaddlePaddle/PaddleDetection,,image,https://github.com/PaddlePaddle/PaddleDetection,https://github.com/PaddlePaddle/PaddleDetection,Apache-2.0,2019-10-25 07:21:14.000000,2021-02-04 14:32:37.000000,2021-02-02 02:23:00.000000,636,335.0,859.0,2259,716.0,Object detection and instance segmentation toolkit based on PaddlePaddle.,44.0,17,True,2019-11-27 05:15:38.000000,0.1.0,1.0,,,,,['paddle'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
709,Mara Pipelines,mara/mara-pipelines,,data-pipelines,https://github.com/mara/mara-pipelines,https://github.com/mara/mara-pipelines,MIT,2018-03-31 20:37:22.000000,2021-01-23 23:22:28.000000,2021-01-23 23:22:27.000000,76,6.0,12.0,1616,131.0,"A lightweight opinionated ETL framework, halfway between plain scripts and Apache Airflow.",16.0,17,True,2020-07-31 19:31:29.000000,3.1.1,7.0,mara-pipelines,,,,,7.0,7.0,https://pypi.org/project/mara-pipelines,2020-07-31 19:26:16.000000,,41.0,41.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
710,riko,nerevu/riko,,data-pipelines,https://github.com/nerevu/riko,https://github.com/nerevu/riko,MIT,2016-06-02 12:22:51.000000,2020-08-14 18:29:28.000000,2020-08-14 16:47:45.000000,72,22.0,8.0,1556,1257.0,A Python stream processing engine modeled after Yahoo! Pipes.,18.0,17,True,2020-08-14 18:29:28.000000,0.66.0,58.0,riko,,,,,1.0,,https://pypi.org/project/riko,2020-08-14 18:29:28.000000,1.0,87.0,87.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
711,NeuroNER,Franck-Dernoncourt/NeuroNER,,nlp,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000000,2020-11-13 18:07:48.000000,2019-10-02 23:26:11.000000,440,78.0,67.0,1533,132.0,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,17,False,2019-10-02 23:30:15.000000,1.0.8,7.0,pyneuroner,,,,,8.0,8.0,https://pypi.org/project/pyneuroner,2019-10-02 23:30:15.000000,,98.0,98.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
712,BlazingSQL,BlazingDB/blazingsql,,gpu-utilities,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000000,2021-02-04 14:48:09.000000,2021-02-04 14:48:07.000000,132,242.0,336.0,1398,,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",39.0,17,True,2020-12-14 17:43:48.000000,0.17.0,15.0,,blazingsql/blazingsql-protocol,,,,,,,,,,53.0,https://anaconda.org/blazingsql/blazingsql-protocol,2019-11-11 19:54:17.621000,916.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
713,River,online-ml/river,,others,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000000,2021-02-04 13:22:20.000000,2021-02-01 16:55:20.000000,169,39.0,244.0,1357,2996.0,Online machine learning in Python.,58.0,17,True,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
714,Antialiased CNNs,adobe/antialiased-cnns,,pytorch-utils,https://github.com/adobe/antialiased-cnns,https://github.com/adobe/antialiased-cnns,CC BY-NC-SA 4.0,2019-05-14 20:51:25.000000,2020-10-23 22:45:52.000000,2020-10-22 19:40:07.000000,176,9.0,29.0,1343,238.0,pip install antialiased-cnns to improve stability and accuracy.,6.0,17,False,2020-10-23 22:45:52.000000,0.3,6.0,antialiased-cnns,,,,['pytorch'],,,https://pypi.org/project/antialiased-cnns,2020-10-23 22:42:49.000000,,833.0,833.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
715,Advisor,tobegit3hub/advisor,,hyperopt,https://github.com/tobegit3hub/advisor,https://github.com/tobegit3hub/advisor,Apache-2.0,2017-09-14 03:50:33.000000,2019-11-11 07:09:57.869705,2019-11-11 06:59:31.000000,240,19.0,13.0,1337,165.0,Open-source implementation of Google Vizier for hyper parameters tuning.,11.0,17,False,2018-10-18 02:54:09.000000,0.1.6,4.0,advisor,,tobegit3hub/advisor,,,,,https://pypi.org/project/advisor,2018-10-18 02:54:09.000000,,14.0,51.0,,,,https://hub.docker.com/r/tobegit3hub/advisor,2019-11-11 07:09:57.869705,,1549.0,3.0,,,,,,,,,,,,,,,,,,,,,,
716,Backtesting.py,kernc/backtesting.py,,financial-data,https://github.com/kernc/backtesting.py,https://github.com/kernc/backtesting.py,AGPL-3.0,2019-01-02 03:11:32.000000,2021-01-25 00:12:30.000000,2021-01-25 00:04:10.000000,232,20.0,168.0,969,218.0,Backtest trading strategies in Python.,8.0,17,False,2017-07-22 02:00:06.000000,0.0.1,1.0,backtesting,,,,,,,https://pypi.org/project/backtesting,2017-07-22 02:00:06.000000,,1793.0,1793.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
717,Paddle Graph Learning,PaddlePaddle/PGL,,graph,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000000,2021-02-02 13:18:18.000000,2021-02-02 13:13:43.000000,117,15.0,28.0,891,,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,19.0,17,True,2021-02-02 13:17:55.000000,2.1.1,6.0,pgl,,,,['paddle'],11.0,9.0,https://pypi.org/project/pgl,2020-11-20 06:23:47.000000,2.0,136.0,136.0,,,,,,,,3.0,,,,,,,,,-2.0,,,,,,,,,,,,,
718,Fiber,uber/fiber,,distributed-ml,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000000,2020-10-06 14:39:41.000000,2020-10-06 14:39:12.000000,89,13.0,5.0,840,60.0,Distributed Computing for AI Made Simple.,5.0,17,True,2020-07-09 03:28:28.000000,0.2.1,6.0,fiber,,,,,20.0,19.0,https://pypi.org/project/fiber,2020-07-09 03:28:28.000000,1.0,711.0,711.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
719,advertorch,BorealisAI/advertorch,,adversarial,https://github.com/BorealisAI/advertorch,https://github.com/BorealisAI/advertorch,GPL-3.0,2018-11-29 22:17:33.000000,2020-09-25 15:01:47.000000,2020-06-15 01:16:18.000000,125,13.0,28.0,802,270.0,A Toolbox for Adversarial Robustness Research.,16.0,17,False,2020-06-15 01:20:07.000000,0.2.3,10.0,advertorch,,,,['pytorch'],32.0,29.0,https://pypi.org/project/advertorch,2020-06-15 01:20:07.000000,3.0,531.0,531.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
720,Saliency,PAIR-code/saliency,,tensorflow-utils,https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35.000000,2021-02-01 16:24:11.000000,2020-10-01 22:54:59.000000,136,11.0,10.0,632,64.0,"TensorFlow implementation for SmoothGrad, Grad-CAM, Guided backprop, Integrated Gradients and other saliency techniques.",12.0,17,True,2019-09-26 17:59:23.000000,0.0.5,5.0,saliency,,,,['tensorflow'],13.0,13.0,https://pypi.org/project/saliency,2019-09-26 17:59:23.000000,,99.0,99.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
721,sklearn-deap,rsteca/sklearn-deap,,hyperopt,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000000,2019-12-03 13:29:06.000000,2019-12-03 13:29:04.000000,107,21.0,31.0,622,98.0,Use evolutionary algorithms instead of gridsearch in scikit-learn.,20.0,17,False,2019-07-15 09:24:09.000000,0.2.4,13.0,sklearn-deap,,,,['sklearn'],26.0,24.0,https://pypi.org/project/sklearn-deap,2019-07-15 09:24:09.000000,2.0,206.0,206.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
722,ADTK,arundo/adtk,,time-series-data,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000000,2020-04-29 19:54:40.000000,2020-04-17 02:27:44.000000,76,22.0,30.0,594,78.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,17,True,2020-04-17 02:18:00.000000,0.6.2,13.0,adtk,,,,,,,https://pypi.org/project/adtk,2020-04-17 02:18:00.000000,,20725.0,20725.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
723,Torchbearer,pytorchbearer/torchbearer,,ml-frameworks,https://github.com/pytorchbearer/torchbearer,https://github.com/pytorchbearer/torchbearer,MIT,2018-03-12 16:30:42.000000,2020-02-17 21:18:06.000000,2020-02-17 21:18:01.000000,62,8.0,237.0,581,427.0,torchbearer: A model fitting library for PyTorch.,13.0,17,True,2020-01-31 14:07:22.000000,0.5.3,24.0,torchbearer,,,,['pytorch'],41.0,38.0,https://pypi.org/project/torchbearer,2020-01-31 14:05:56.000000,3.0,114.0,114.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
724,Dragonfly,dragonfly/dragonfly,,hyperopt,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000000,2020-07-26 17:44:31.000000,2020-07-03 18:01:17.000000,72,21.0,17.0,557,397.0,An open source python library for scalable Bayesian optimisation.,12.0,17,True,2020-07-03 18:05:12.000000,0.1.6,9.0,dragonfly-opt,,,,,2.0,,https://pypi.org/project/dragonfly-opt,2020-07-03 18:05:12.000000,2.0,3513.0,3513.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
725,RLax,deepmind/rlax,,reinforcement-learning,https://github.com/deepmind/rlax,https://github.com/deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000000,2021-02-03 23:50:16.000000,2021-01-21 15:43:12.000000,42,3.0,3.0,551,102.0,A library of reinforcement learning building blocks in JAX.,10.0,17,True,2020-02-19 23:01:30.000000,0.1.0,3.0,rlax,,,,['jax'],11.0,11.0,https://pypi.org/project/rlax,2020-02-19 23:01:30.000000,,136.0,136.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
726,TF Compression,tensorflow/compression,,tensorflow-utils,https://github.com/tensorflow/compression,https://github.com/tensorflow/compression,Apache-2.0,2018-05-15 23:32:19.000000,2021-02-03 23:30:33.000000,2021-02-03 23:29:23.000000,152,1.0,56.0,434,148.0,Data compression in TensorFlow.,9.0,17,True,2021-01-06 01:50:06.000000,2.0b2,8.0,tensorflow-compression,,,,['tensorflow'],1.0,,https://pypi.org/project/tensorflow-compression,2021-01-06 01:36:13.000000,1.0,257.0,257.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
727,atspy,firmai/atspy,,time-series-data,https://github.com/firmai/atspy,https://github.com/firmai/atspy,MIT,2020-01-28 05:00:10.000000,2020-12-01 13:53:03.000000,2020-11-12 16:15:26.000000,64,16.0,2.0,333,97.0,AtsPy: Automated Time Series Models in Python (by @firmai).,5.0,17,True,2020-11-12 16:10:48.000000,zen,39.0,atspy,,,,,3.0,3.0,https://pypi.org/project/atspy,2020-04-24 18:16:15.000000,,208.0,208.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
728,tick,X-DataInitiative/tick,,time-series-data,https://github.com/X-DataInitiative/tick,https://github.com/X-DataInitiative/tick,BSD-3-Clause,2016-12-01 10:59:08.000000,2020-08-11 12:36:43.000000,2020-06-15 12:01:36.000000,74,55.0,159.0,322,413.0,"Module for statistical learning, with a particular emphasis on time-dependent modelling.",16.0,17,True,2019-09-11 11:25:15.000000,0.6,23.0,tick,,,,,31.0,30.0,https://pypi.org/project/tick,2020-05-24 22:01:17.000000,1.0,299.0,302.0,,,,,,,,3.0,155.0,,,,,,,,,,,,,,,,,,,,,
729,Baal,ElementAI/baal,,probabilistics,https://github.com/ElementAI/baal,https://github.com/ElementAI/baal,Apache-2.0,2019-09-30 20:16:26.000000,2021-02-04 14:46:53.000000,2021-02-04 14:46:51.000000,26,12.0,26.0,319,98.0,Using approximate bayesian posteriors in deep nets for active learning.,8.0,17,True,2020-11-03 21:14:13.000000,1.2.1,7.0,baal,,,,,6.0,6.0,https://pypi.org/project/baal,2020-11-03 21:07:08.000000,,127.0,127.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
730,Orbit,uber/orbit,,probabilistics,https://github.com/uber/orbit,https://github.com/uber/orbit,Apache-2.0,2020-01-07 18:20:37.000000,2021-02-03 22:08:53.000000,2021-02-03 22:08:51.000000,16,22.0,150.0,315,579.0,Bayesian forecasting with object-oriented design and probabilistic models under the hood.,7.0,17,True,2020-11-15 23:46:41.000000,1.0.9,9.0,orbit-ml,,,,,4.0,4.0,https://pypi.org/project/orbit-ml,2020-11-15 23:46:41.000000,,93.0,93.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
731,DESlib,scikit-learn-contrib/DESlib,,sklearn-utils,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000000,2021-02-01 23:47:01.000000,2021-02-01 23:46:55.000000,66,13.0,122.0,299,262.0,A Python library for dynamic classifier and ensemble selection.,12.0,17,True,,,3.0,deslib,,,,['sklearn'],13.0,13.0,https://pypi.org/project/deslib,2019-02-18 16:47:48.000000,,91.0,91.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
732,Sherpa,sherpa-ai/sherpa,,hyperopt,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48.000000,43,11.0,41.0,281,823.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,17,False,2020-07-31 05:29:09.000000,1.0.7,8.0,parameter-sherpa,,,,,8.0,7.0,https://pypi.org/project/parameter-sherpa,2019-11-23 21:32:27.000000,1.0,395.0,395.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
733,pandas-ml,pandas-ml/pandas-ml,,others,https://github.com/pandas-ml/pandas-ml,https://github.com/pandas-ml/pandas-ml,BSD-3-Clause,2015-02-21 03:14:04.000000,2020-08-14 12:29:33.000000,2019-03-05 01:36:55.000000,57,24.0,17.0,266,153.0,"pandas, scikit-learn, xgboost and seaborn integration.",4.0,17,False,2019-03-05 01:36:12.000000,0.6.1,9.0,pandas-ml,,,,"['sklearn', 'pandas']",,,https://pypi.org/project/pandas-ml,2019-03-05 01:35:23.000000,,1943.0,1943.0,,,,,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,
734,somoclu,peterwittek/somoclu,,distributed-ml,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000000,2020-10-13 18:39:07.609000,2020-07-24 13:00:47.000000,56,26.0,103.0,222,590.0,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",17.0,17,True,2018-03-03 02:44:37.000000,1.7.5,17.0,somoclu,conda-forge/somoclu,,,,2.0,,https://pypi.org/project/somoclu,2020-04-25 05:33:32.000000,2.0,407.0,1377.0,https://anaconda.org/conda-forge/somoclu,2020-10-13 18:39:07.609000,39952.0,,,,,3.0,1443.0,,,,,,,,,,,,,,,,,,,,,
735,skift,shaypal5/skift,,nlp,https://github.com/shaypal5/skift,https://github.com/shaypal5/skift,MIT,2018-02-03 11:37:21.000000,2021-01-19 11:35:21.000000,2021-01-19 11:35:09.000000,22,2.0,8.0,210,127.0,scikit-learn wrappers for Python fastText.,6.0,17,True,2020-08-04 07:56:43.000000,0.0.19,15.0,skift,,,,['sklearn'],8.0,8.0,https://pypi.org/project/skift,2020-08-27 15:01:05.000000,,838.0,838.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
736,ExplainX.ai,explainX/explainx,,interpretability,https://github.com/explainX/explainx,https://github.com/explainX/explainx,MIT,2020-06-16 14:27:15.000000,2021-02-02 09:04:19.000000,2021-02-02 09:03:57.000000,29,9.0,13.0,176,184.0,Explainable AI framework for data scientists. Explain & debug any blackbox machine learning model with a single line..,4.0,17,True,2020-10-23 17:30:47.000000,2.403,53.0,explainx,,,,,,,https://pypi.org/project/explainx,2020-12-07 22:26:30.000000,,394.0,394.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
737,skggm,skggm/skggm,,sklearn-utils,https://github.com/skggm/skggm,https://github.com/skggm/skggm,MIT,2016-06-11 18:35:56.000000,2020-12-24 08:36:00.000000,2020-12-24 05:43:15.000000,31,27.0,47.0,176,691.0,Scikit-learn compatible estimation of general graphical models.,5.0,17,True,2018-09-12 01:12:49.000000,0.2.8,6.0,skggm,,,,['sklearn'],7.0,6.0,https://pypi.org/project/skggm,2018-09-12 01:12:49.000000,1.0,116.0,116.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
738,BatchFlow,analysiscenter/batchflow,,data-pipelines,https://github.com/analysiscenter/batchflow,https://github.com/analysiscenter/batchflow,Apache-2.0,2017-03-13 14:22:53.000000,2021-02-04 11:28:41.000000,2021-02-04 10:06:11.000000,35,52.0,53.0,154,4347.0,BatchFlow helps you conveniently work with random or sequential batches of your data and define data processing and..,28.0,17,True,2019-08-23 12:21:50.000000,0.3.0,3.0,batchflow,,,,,,,https://pypi.org/project/batchflow,2019-08-23 12:21:50.000000,,11.0,11.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
