,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,new_addition
711,NearPy,pixelogik/NearPy,nn-search,,https://github.com/pixelogik/NearPy,https://github.com/pixelogik/NearPy,MIT,2013-04-25 09:10:26.000,2023-02-23 15:20:18.000000,2023-01-22 20:07:16,161.0,,148.0,36.0,33.0,26.0,39.0,767.0,"Python framework for fast (approximated) nearest neighbour search in large, high-dimensional data sets using different..",20.0,21,False,2016-09-27 13:04:44.000,1.0.0,8.0,NearPy,,,,,120.0,120.0,https://pypi.org/project/NearPy,2016-09-27 13:03:12.000,,1211.0,1211.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
712,Test Tube,williamFalcon/test-tube,hyperopt,,https://github.com/williamFalcon/test-tube,https://github.com/williamFalcon/test-tube,MIT,2017-09-06 02:14:57.000,2022-07-22 06:10:37.000000,2020-03-17 22:44:47,642.0,,74.0,24.0,37.0,27.0,21.0,736.0,Python library to easily log experiments and parallelize hyperparameter search for neural networks.,16.0,21,False,2019-12-01 01:19:50.000,0.7.5,64.0,test_tube,,,,,35.0,,https://pypi.org/project/test_tube,2019-12-01 01:19:50.000,35.0,27224.0,27224.0,,,,,,,,3.0,29.0,,,,,,,,,,,,,,,,,,,,
713,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000000,2023-01-14 04:46:24,210.0,,107.0,29.0,1.0,15.0,3.0,650.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,21,False,2022-04-02 16:20:07.000,0.1.3,13.0,combo,,,,"['sklearn', 'xgboost']",718.0,701.0,https://pypi.org/project/combo,2022-04-02 16:20:07.000,17.0,28346.0,28346.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
714,featurewiz,AutoViML/featurewiz,hyperopt,,https://github.com/AutoViML/featurewiz,https://github.com/AutoViML/featurewiz,Apache-2.0,2020-11-29 16:46:16.000,2025-02-19 01:40:22.000000,2025-02-19 01:34:13,351.0,1.0,95.0,8.0,20.0,1.0,108.0,647.0,Use advanced feature engineering strategies and select best features from your data set with a single line of code...,18.0,21,True,2025-02-19 01:40:22.000,0.6.1,167.0,featurewiz,,,,,87.0,83.0,https://pypi.org/project/featurewiz,2025-02-19 01:40:22.000,4.0,13605.0,13605.0,,,,,,,,3.0,,-2.0,,,,,,,,,,,,,,,,,,,
715,TensorBoard Logger,TeamHG-Memex/tensorboard_logger,ml-experiments,,https://github.com/TeamHG-Memex/tensorboard_logger,https://github.com/TeamHG-Memex/tensorboard_logger,MIT,2016-10-27 14:02:25.000,2022-12-26 20:24:35.000000,2019-10-21 07:52:07,46.0,,50.0,28.0,12.0,13.0,15.0,630.0,Log TensorBoard events without touching TensorFlow.,5.0,21,False,2018-02-08 07:28:51.000,0.1.0,5.0,tensorboard_logger,,,,,265.0,257.0,https://pypi.org/project/tensorboard_logger,2018-02-08 07:28:51.000,8.0,25706.0,25706.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
716,small-text,webis-de/small-text,nlp,,https://github.com/webis-de/small-text,https://github.com/webis-de/small-text,MIT,2021-05-24 08:06:41.000,2025-04-22 14:58:21.176000,2025-04-06 17:36:49,734.0,19.0,70.0,21.0,10.0,18.0,48.0,614.0,Active Learning for Text Classification in Python.,9.0,21,True,2024-11-24 19:15:11.000,2.0.0.de1,24.0,small-text,conda-forge/small-text,,,"['sklearn', 'pytorch']",34.0,34.0,https://pypi.org/project/small-text,2025-04-06 17:43:10.000,,1186.0,1616.0,https://anaconda.org/conda-forge/small-text,2025-04-22 14:58:21.176,14628.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
717,Quantus,understandable-machine-intelligence-lab/quantus,interpretability,,https://github.com/understandable-machine-intelligence-lab/Quantus,https://github.com/understandable-machine-intelligence-lab/Quantus,GPL-3.0,2021-03-18 15:04:58.000,2025-02-07 18:03:48.000000,2025-02-05 11:04:30,1822.0,,77.0,10.0,222.0,51.0,84.0,598.0,Quantus is an eXplainable AI toolkit for responsible evaluation of neural network explanations.,24.0,21,False,2023-12-05 11:42:47.000,0.5.3,27.0,quantus,,,,,59.0,58.0,https://pypi.org/project/quantus,2023-12-05 11:42:47.000,1.0,1709.0,1716.0,,,,,,,,3.0,285.0,,,,,,,,,,,,,,,,,,,,
718,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2023-06-27 16:54:16.000000,2023-06-27 16:54:13,266.0,,75.0,39.0,17.0,14.0,22.0,576.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,22.0,21,False,2020-10-16 03:43:47.000,0.1.7,9.0,n2,,,,,43.0,39.0,https://pypi.org/project/n2,2020-10-16 03:10:01.000,4.0,313.0,313.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
719,seglearn,dmbee/seglearn,time-series-data,,https://github.com/dmbee/seglearn,https://github.com/dmbee/seglearn,BSD-3-Clause,2018-03-05 20:53:59.000,2022-08-27 09:01:18.000000,2022-08-27 09:00:35,283.0,,64.0,25.0,31.0,5.0,24.0,575.0,Python module for machine learning time series:.,14.0,21,False,2022-08-27 09:04:02.113,1.2.5,24.0,seglearn,,,,,53.0,51.0,https://pypi.org/project/seglearn,2021-03-13 16:18:30.000,2.0,2504.0,2504.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
720,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2025-05-05 22:29:18.000000,2025-05-05 22:20:40,774.0,1.0,65.0,15.0,117.0,8.0,48.0,573.0,A simplified framework and utilities for PyTorch.,23.0,21,False,2025-05-05 22:24:01.000,1.17.4,40.0,poutyne,,,,['pytorch'],155.0,150.0,https://pypi.org/project/poutyne,2025-05-05 22:24:19.000,5.0,3675.0,3675.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
721,pyhsmm,mattjj/pyhsmm,probabilistics,,https://github.com/mattjj/pyhsmm,https://github.com/mattjj/pyhsmm,MIT,2012-03-18 17:40:13.000,2025-01-25 05:40:47.000000,2025-01-25 05:40:47,1428.0,,170.0,55.0,21.0,39.0,61.0,557.0,Bayesian inference in HSMMs and HMMs.,14.0,21,True,2017-05-10 17:14:37.000,0.1.7,8.0,pyhsmm,,,,,36.0,35.0,https://pypi.org/project/pyhsmm,2017-05-10 17:14:37.000,1.0,306.0,306.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
722,Auto ViML,AutoViML/Auto_ViML,hyperopt,,https://github.com/AutoViML/Auto_ViML,https://github.com/AutoViML/Auto_ViML,Apache-2.0,2019-06-10 13:09:15.000,2025-01-30 01:17:41.000000,2025-01-30 01:07:03,335.0,,103.0,25.0,8.0,,34.0,538.0,Automatically Build Multiple ML Models with a Single Line of Code. Created by Ram Seshadri. Collaborators Welcome...,9.0,21,True,2025-01-30 01:17:41.000,0.2.2,148.0,autoviml,,,,,31.0,28.0,https://pypi.org/project/autoviml,2025-01-30 01:17:41.000,3.0,6441.0,6441.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
723,tick,X-DataInitiative/tick,time-series-data,,https://github.com/X-DataInitiative/tick,https://github.com/X-DataInitiative/tick,BSD-3-Clause,2016-12-01 10:59:08.000,2024-11-27 12:27:25.000000,2023-03-05 00:16:57,419.0,,111.0,35.0,277.0,85.0,174.0,504.0,"Module for statistical learning, with a particular emphasis on time-dependent modelling.",20.0,21,False,2019-09-11 11:25:15.000,0.6,23.0,tick,,,,,96.0,94.0,https://pypi.org/project/tick,2020-05-24 22:01:17.000,2.0,1520.0,1524.0,,,,,,,,3.0,427.0,,,,,,,,,,,,,,,,,,,,
724,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2025-01-24 15:56:18.000000,2025-01-24 15:48:14,549.0,,36.0,13.0,230.0,16.0,41.0,500.0,Monitor the stability of a Pandas or Spark dataframe.,19.0,21,True,2025-01-24 15:56:18.000,1.4.7,37.0,popmon,,,,"['pandas', 'spark']",26.0,22.0,https://pypi.org/project/popmon,2025-01-24 15:56:18.000,4.0,9789.0,9793.0,,,,,,,,3.0,255.0,,,,,,,,,,,,,,,,,,,,
725,TimeSide,Parisson/TimeSide,audio,,https://github.com/Parisson/TimeSide,https://github.com/Parisson/TimeSide,AGPL-3.0,2011-11-21 21:48:08.000,2024-10-14 17:26:35.000000,2024-10-14 15:20:39,3847.0,,60.0,28.0,110.0,33.0,184.0,385.0,scalable audio processing framework and server written in Python.,23.0,21,False,2023-01-03 17:34:09.000,1.1.3,28.0,TimeSide,,,,,20.0,20.0,https://pypi.org/project/TimeSide,2020-11-27 09:33:19.000,,565.0,565.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
726,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2025-01-29 14:59:50.000000,2025-01-29 14:59:43,578.0,,90.0,27.0,321.0,76.0,27.0,378.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,28.0,21,True,2021-06-17 01:15:10.000,0.1.16,19.0,tensorflow-cloud,,,,['tensorflow'],7.0,,https://pypi.org/project/tensorflow-cloud,2021-06-17 01:15:10.000,7.0,34891.0,34891.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
727,impyute,eltonlaw/impyute,others,,https://github.com/eltonlaw/impyute,https://github.com/eltonlaw/impyute,MIT,2017-01-21 09:16:27.000,2021-11-06 21:15:04.000000,2021-11-06 21:15:04,292.0,,49.0,10.0,37.0,29.0,37.0,359.0,Data imputations library to preprocess datasets with missing data.,11.0,21,False,2019-04-29 02:33:05.659,0.0.8,8.0,impyute,,,,,271.0,255.0,https://pypi.org/project/impyute,2017-05-31 08:31:47.000,16.0,3427.0,3427.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
728,OMLT,cog-imperial/omlt,model-serialisation,,https://github.com/cog-imperial/OMLT,https://github.com/cog-imperial/OMLT,,2021-06-03 12:39:38.000,2025-04-04 22:31:41.000000,2025-04-04 22:31:41,529.0,3.0,61.0,13.0,96.0,26.0,41.0,314.0,Represent trained machine learning models as Pyomo optimization formulations.,21.0,21,False,2025-03-21 03:10:28.000,1.2.2,10.0,omlt,,,,,31.0,27.0,https://pypi.org/project/omlt,2025-03-21 03:10:28.000,4.0,18298.0,18298.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
729,sk-dist,Ibotta/sk-dist,distributed-ml,,https://github.com/Ibotta/sk-dist,https://github.com/Ibotta/sk-dist,Apache-2.0,2019-08-14 21:07:17.000,2025-04-26 15:48:04.000000,2023-02-07 20:17:52,60.0,,56.0,24.0,43.0,8.0,10.0,284.0,Distributed scikit-learn meta-estimators in PySpark.,8.0,21,False,2020-05-14 22:20:14.000,0.1.9,12.0,sk-dist,,,,"['sklearn', 'spark']",22.0,20.0,https://pypi.org/project/sk-dist,2020-05-14 22:20:14.000,2.0,307296.0,307296.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
730,somoclu,peterwittek/somoclu,distributed-ml,,https://github.com/peterwittek/somoclu,https://github.com/peterwittek/somoclu,MIT,2013-01-16 06:33:16.000,2025-04-22 14:56:39.798000,2024-01-18 11:58:51,626.0,,69.0,27.0,32.0,35.0,113.0,273.0,"Massively parallel self-organizing maps: accelerate training on multicore CPUs, GPUs, and clusters.",20.0,21,False,2023-02-18 02:51:08.166,1.7.6,18.0,somoclu,conda-forge/somoclu,,,,18.0,,https://pypi.org/project/somoclu,2023-02-18 02:51:08.166,18.0,2456.0,5517.0,https://anaconda.org/conda-forge/somoclu,2025-04-22 14:56:39.798,167498.0,,,,,3.0,2105.0,,,,,,,,,,,,,,,,,,,,
731,solt,Oulu-IMEDS/solt,image,,https://github.com/imedslab/solt,https://github.com/imedslab/solt,MIT,2018-08-02 15:09:05.000,2025-05-03 22:10:07.000000,2025-05-03 21:59:22,437.0,57.0,19.0,4.0,38.0,20.0,49.0,265.0,Streaming over lightweight data transformations.,8.0,21,False,2020-03-10 14:09:31.000,0.1.9,18.0,solt,,,,,66.0,63.0,https://pypi.org/project/solt,2020-03-10 14:09:31.000,3.0,416.0,416.0,,,,,,,,3.0,,,,,,,,imedslab/solt,,,,,,,,,,,,,
732,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/predict-idlab/pyRDF2Vec,https://github.com/predict-idlab/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2025-04-02 14:37:36.000000,2023-07-02 18:02:16,1462.0,,50.0,14.0,233.0,24.0,64.0,256.0,Python Implementation and Extension of RDF2Vec.,7.0,21,False,2021-06-09 10:56:14.000,0.2.3,11.0,pyrdf2vec,,,,,54.0,48.0,https://pypi.org/project/pyrdf2vec,2021-06-09 10:56:14.000,6.0,475.0,475.0,,,,,,,,3.0,,,,,,,,predict-idlab/pyRDF2Vec,,,,,,,,,,,,,
733,DeepMatcher,anhaidgroup/deepmatcher,nlp,,https://github.com/anhaidgroup/deepmatcher,https://github.com/anhaidgroup/deepmatcher,BSD-3-Clause,2017-12-01 19:01:11.000,2024-06-18 11:46:06.000000,2021-06-13 00:22:13,176.0,,1727.0,19.0,19.0,72.0,24.0,5210.0,Python package for performing Entity and Text Matching using Deep Learning.,7.0,20,False,2021-05-27 22:28:29.000,0.1.2,13.0,deepmatcher,,,,,,,https://pypi.org/project/deepmatcher,2021-06-13 01:13:24.000,,1275.0,1275.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
734,TensorWatch,microsoft/tensorwatch,ml-experiments,,https://github.com/microsoft/tensorwatch,https://github.com/microsoft/tensorwatch,MIT,2019-05-15 08:29:34.000,2023-08-30 07:47:40.000000,2023-08-30 07:47:36,119.0,,357.0,100.0,16.0,53.0,17.0,3440.0,"Debugging, monitoring and visualization for Python Machine Learning and Data Science.",15.0,20,False,2020-03-04 07:26:22.000,0.9.1,14.0,tensorwatch,,,,,170.0,163.0,https://pypi.org/project/tensorwatch,2020-03-04 07:26:22.000,7.0,918.0,918.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
735,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,Apache-2.0,2019-12-06 08:25:24.000,2023-05-16 10:47:48.000000,2023-05-10 04:35:39,269.0,,326.0,56.0,242.0,176.0,111.0,3271.0,LightSeq: A High Performance Library for Sequence Processing and Generation.,17.0,20,False,2022-11-03 06:46:55.989,3.0.1,22.0,lightseq,,,,,2.0,,https://pypi.org/project/lightseq,2022-11-03 06:46:55.989,2.0,4357.0,4367.0,,,,,,,,3.0,708.0,,,,,,,,,,,,,,,,,,,,
736,image-match,ProvenanceLabs/image-match,image,,https://github.com/rhsimplex/image-match,https://github.com/rhsimplex/image-match,Apache-2.0,2016-03-08 18:16:45.000,2022-12-06 11:29:04.000000,2022-12-06 11:29:04,406.0,,405.0,99.0,54.0,55.0,48.0,2959.0,Quickly search over billions of images.,19.0,20,False,2017-02-13 14:54:48.000,1.1.2,10.0,image_match,,,,,4.0,,https://pypi.org/project/image_match,2017-02-13 14:54:48.000,4.0,418.0,418.0,,,,,,,,3.0,,,,,,,,rhsimplex/image-match,,,,,,,,,,,,,
737,StreamAlert,airbnb/streamalert,others,,https://github.com/airbnb/streamalert,https://github.com/airbnb/streamalert,Apache-2.0,2017-01-22 01:10:56.000,2023-10-23 17:15:34.000000,2022-07-20 20:54:36,1904.0,,332.0,100.0,1000.0,94.0,263.0,2868.0,"StreamAlert is a serverless, realtime data analysis framework which empowers you to ingest, analyze, and alert on data..",33.0,20,False,2021-11-04 19:07:51.000,3.5.0,28.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
738,DeepWalk,phanein/deepwalk,graph,,https://github.com/phanein/deepwalk,https://github.com/phanein/deepwalk,GPL-3.0,2014-08-23 03:38:20.000,2023-06-14 23:22:41.000000,2020-04-02 01:05:35,46.0,,831.0,85.0,30.0,46.0,80.0,2726.0,DeepWalk - Deep Learning for Graphs.,10.0,20,False,2018-04-29 21:05:18.000,1.0.3,4.0,deepwalk,,,,,80.0,80.0,https://pypi.org/project/deepwalk,2018-04-29 21:05:18.000,,525.0,525.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
739,DIG,divelab/DIG,graph,,https://github.com/divelab/DIG,https://github.com/divelab/DIG,GPL-3.0,2020-10-30 03:51:15.000,2024-07-15 07:18:56.000000,2024-02-04 20:37:53,1083.0,,283.0,30.0,41.0,35.0,176.0,1953.0,A library for graph deep learning research.,50.0,20,False,2023-04-07 20:33:15.000,1.1.0,10.0,dig,,,,,,,https://pypi.org/project/dig,2015-08-23 10:30:20.000,,536.0,536.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
740,benchmark_VAE,clementchadebec/benchmark_VAE,others,,https://github.com/clementchadebec/benchmark_VAE,https://github.com/clementchadebec/benchmark_VAE,Apache-2.0,2021-10-02 16:26:24.000,2024-07-31 12:13:28.000000,2024-07-17 07:59:47,373.0,,172.0,17.0,74.0,26.0,45.0,1906.0,Unifying Variational Autoencoder (VAE) implementations in Pytorch (NeurIPS 2022).,18.0,20,True,2023-09-06 15:46:59.000,0.1.2,12.0,pythae,,,,['pytorch'],40.0,40.0,https://pypi.org/project/pythae,2023-09-06 15:46:59.000,,811.0,811.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
741,GraphGym,snap-stanford/GraphGym,graph,,https://github.com/snap-stanford/GraphGym,https://github.com/snap-stanford/GraphGym,MIT,2020-10-14 05:01:35.000,2023-11-10 05:37:18.000000,2023-03-14 23:02:49,75.0,,182.0,22.0,22.0,20.0,30.0,1796.0,Platform for designing and evaluating Graph Neural Networks (GNN).,6.0,20,False,2022-03-24 23:28:17.000,0.4.0,3.0,graphgym,,,,,10.0,10.0,https://pypi.org/project/graphgym,2022-03-24 23:19:13.000,,192.0,193.0,,,,,,,,3.0,52.0,,,,,,,,,,,,,,,,,,,,
742,Magnitude,plasticityai/magnitude,nn-search,,https://github.com/plasticityai/magnitude,https://github.com/plasticityai/magnitude,MIT,2018-02-24 07:28:16.000,2023-08-03 00:59:57.000000,2020-07-17 20:19:46,350.0,,118.0,37.0,11.0,39.0,51.0,1648.0,"A fast, efficient universal vector embedding utility package.",4.0,20,False,2020-05-25 11:26:36.000,0.1.143,128.0,pymagnitude,,,,,9.0,,https://pypi.org/project/pymagnitude,2020-05-25 11:26:36.000,9.0,2070.0,2070.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
743,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2024-12-15 17:30:26.000000,2024-12-15 17:30:23,439.0,,239.0,70.0,7.0,15.0,29.0,1483.0,Python AutoML for Trading Systems and Sports Betting.,5.0,20,True,2020-08-29 18:48:20.000,2.5.0,25.0,alphapy,,,,,9.0,9.0,https://pypi.org/project/alphapy,2020-08-29 18:44:15.000,,838.0,838.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
744,DLTK,DLTK/DLTK,medical-data,,https://github.com/DLTK/DLTK,https://github.com/DLTK/DLTK,Apache-2.0,2017-05-02 15:40:36.000,2023-03-24 22:27:46.000000,2019-01-21 14:01:28,379.0,,405.0,99.0,36.0,13.0,24.0,1440.0,Deep Learning Toolkit for Medical Image Analysis.,9.0,20,False,2018-02-26 17:43:57.000,0.2.1,5.0,dltk,,,,['tensorflow'],35.0,35.0,https://pypi.org/project/dltk,2018-02-26 17:43:57.000,,122.0,122.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
745,DiCE,interpretml/DiCE,interpretability,,https://github.com/interpretml/DiCE,https://github.com/interpretml/DiCE,MIT,2019-05-02 09:51:02.000,2024-11-22 18:05:50.000000,2024-11-22 17:35:27,783.0,,195.0,17.0,268.0,88.0,94.0,1400.0,Generate Diverse Counterfactual Explanations for any machine learning model.,19.0,20,True,2023-10-26 11:36:48.000,0.11,12.0,dice-ml,,,,"['tensorflow', 'pytorch']",6.0,,https://pypi.org/project/dice-ml,2023-10-27 03:54:06.000,6.0,32688.0,32688.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
746,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,100.0,37.0,14.0,15.0,9.0,1275.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,20,False,2016-09-06 21:59:21.000,0.2.4,5.0,doc2text,,,,,183.0,181.0,https://pypi.org/project/doc2text,2016-09-06 21:59:21.000,2.0,3222.0,3222.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
747,nude.py,hhatto/nude.py,image,,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000000,2020-11-23 13:49:02,79.0,,131.0,34.0,16.0,9.0,4.0,928.0,Nudity detection with Python.,12.0,20,False,2020-11-23 13:49:17.000,0.5.1,10.0,nudepy,,,,,3665.0,3660.0,https://pypi.org/project/nudepy,2020-11-23 13:49:17.000,5.0,532.0,532.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
748,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2025-04-22 14:58:11.525000,2024-06-27 07:26:43,298.0,,100.0,24.0,52.0,20.0,17.0,897.0,EvoJAX: Hardware-accelerated Neuroevolution.,14.0,20,True,2024-06-18 06:17:13.000,0.2.17,23.0,evojax,conda-forge/evojax,,,['jax'],34.0,28.0,https://pypi.org/project/evojax,2024-06-18 06:17:13.000,6.0,1362.0,2332.0,https://anaconda.org/conda-forge/evojax,2025-04-22 14:58:11.525,37862.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
749,TF Compression,tensorflow/compression,tensorflow-utils,,https://github.com/tensorflow/compression,https://github.com/tensorflow/compression,Apache-2.0,2018-05-15 23:32:19.000,2025-04-29 21:46:42.000000,2025-04-29 21:45:50,301.0,2.0,253.0,44.0,18.0,11.0,92.0,885.0,Data compression in TensorFlow.,24.0,20,True,2024-08-07 20:25:13.000,2.17.0,26.0,tensorflow-compression,,,,['tensorflow'],2.0,,https://pypi.org/project/tensorflow-compression,2024-02-02 01:38:32.000,2.0,3274.0,3274.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
750,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,https://github.com/NVIDIA-Merlin/Merlin,https://github.com/NVIDIA-Merlin/Merlin,Apache-2.0,2021-03-30 23:35:26.000,2024-12-05 20:47:53.000000,2024-07-22 10:16:42,493.0,,121.0,30.0,561.0,211.0,247.0,826.0,"NVIDIA Merlin is an open source library providing end-to-end GPU-accelerated recommender systems, from feature..",32.0,20,True,2024-06-14 12:19:07.000,24.06.00,16.0,merlin-core,,,,,1.0,,https://pypi.org/project/merlin-core,2023-08-29 16:27:32.000,1.0,21114.0,21114.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
751,NeoML,neoml-lib/neoml,ml-frameworks,,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000,2025-05-03 20:51:19.000000,2025-05-03 20:51:19,1252.0,1.0,126.0,29.0,1060.0,37.0,54.0,775.0,Machine learning framework for both deep learning and traditional algorithms.,40.0,20,True,2023-12-26 02:42:15.000,2.0.210,15.0,neoml,,,,,2.0,2.0,https://pypi.org/project/neoml,2023-12-26 02:42:15.000,,1549.0,1549.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
752,sklearn-deap,rsteca/sklearn-deap,hyperopt,,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000,2024-02-10 07:16:54.000000,2021-07-30 15:06:27,104.0,,124.0,29.0,29.0,21.0,34.0,773.0,Use evolutionary algorithms instead of gridsearch in scikit-learn.,23.0,20,False,2021-07-30 15:13:54.000,0.3.0,14.0,sklearn-deap,,,,['sklearn'],50.0,50.0,https://pypi.org/project/sklearn-deap,2021-07-30 15:13:54.000,,1095.0,1095.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
753,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2024-07-30 21:34:45.000000,2021-09-16 17:56:31,171.0,,151.0,33.0,84.0,16.0,55.0,640.0,Code for the TCAV ML interpretability project.,19.0,20,False,2021-02-23 16:17:42.000,0.2.2,4.0,tcav,,,,['tensorflow'],31.0,28.0,https://pypi.org/project/tcav,2021-02-23 16:17:42.000,3.0,408.0,408.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
754,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-11-11 03:23:44.000000,2023-11-11 03:23:44,413.0,,57.0,59.0,9.0,25.0,25.0,556.0,Python library assists deep learning on graphs.,18.0,20,False,2021-09-05 23:08:21.000,0.2.1,5.0,deepsnap,,,,,131.0,129.0,https://pypi.org/project/deepsnap,2021-09-05 22:57:16.000,2.0,453.0,453.0,,,,,,,,3.0,15.0,,,,,,,,,,,,,,,,,,,,
