,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,new_addition,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,trending,brew_id,apt_id,yum_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
645,Backtesting.py,kernc/backtesting.py,,financial-data,https://github.com/kernc/backtesting.py,https://github.com/kernc/backtesting.py,AGPL-3.0,2019-01-02 03:11:32.000000,2020-12-24 19:57:36.000000,2020-12-24 19:57:35.000000,219.0,20.0,163.0,899,214.0,Backtest trading strategies in Python.,8.0,17,False,2017-07-22 02:00:06.000000,0.0.1,1.0,backtesting,,,,,,,https://pypi.org/project/backtesting,2017-07-22 02:00:06.000000,,3245.0,3245.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
646,advertorch,BorealisAI/advertorch,,adversarial,https://github.com/BorealisAI/advertorch,https://github.com/BorealisAI/advertorch,GPL-3.0,2018-11-29 22:17:33.000000,2020-09-25 15:01:47.000000,2020-06-15 01:16:18.000000,119.0,13.0,28.0,782,270.0,A Toolbox for Adversarial Robustness Research.,16.0,17,False,2020-06-15 01:20:07.000000,0.2.3,10.0,advertorch,,,,['pytorch'],32.0,29.0,https://pypi.org/project/advertorch,2020-06-15 01:20:07.000000,3.0,1037.0,1037.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
647,Hivemind,learning-at-home/hivemind,,distributed-ml,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000000,2021-01-07 11:48:36.000000,2020-12-29 18:38:42.000000,28.0,15.0,17.0,635,287.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,8.0,17,True,2020-08-28 05:52:35.000000,0.8.2,5.0,hivemind,,,,,2.0,1.0,https://pypi.org/project/hivemind,2020-08-28 16:00:22.000000,1.0,26.0,26.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
648,Saliency,PAIR-code/saliency,,tensorflow-utils,https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35.000000,2020-10-15 21:38:20.000000,2020-10-01 22:54:59.000000,132.0,11.0,10.0,614,64.0,"TensorFlow implementation for SmoothGrad, Grad-CAM, Guided backprop, Integrated Gradients and other saliency techniques.",12.0,17,True,2019-09-26 17:59:23.000000,0.0.5,5.0,saliency,,,,['tensorflow'],13.0,13.0,https://pypi.org/project/saliency,2019-09-26 17:59:23.000000,,164.0,164.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
649,ADTK,arundo/adtk,,time-series-data,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000000,2020-04-29 19:54:40.000000,2020-04-17 02:27:44.000000,71.0,20.0,30.0,581,78.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,17,True,2020-04-17 02:18:00.000000,0.6.2,13.0,adtk,,,,,,,https://pypi.org/project/adtk,2020-04-17 02:18:00.000000,,30236.0,30236.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
650,Dragonfly,dragonfly/dragonfly,,hyperopt,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000000,2020-07-26 17:44:31.000000,2020-07-03 18:01:17.000000,72.0,21.0,17.0,553,397.0,An open source python library for scalable Bayesian optimisation.,12.0,17,True,2020-07-03 18:05:12.000000,0.1.6,9.0,dragonfly-opt,,,,,2.0,,https://pypi.org/project/dragonfly-opt,2020-07-03 18:05:12.000000,2.0,3491.0,3491.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
651,SKLL,EducationalTestingService/skll,,ml-experiments,https://github.com/EducationalTestingService/skll,https://github.com/EducationalTestingService/skll,BSD-1-Clause,2013-08-02 14:31:46.000000,2021-01-05 19:18:50.000000,2021-01-05 19:18:47.000000,62.0,41.0,327.0,517,,SciKit-Learn Laboratory (SKLL) makes it easy to run machine learning experiments.,34.0,17,False,2020-03-13 17:22:26.000000,2.1,63.0,skll,,,,['sklearn'],45.0,28.0,https://pypi.org/project/skll,2020-03-13 16:23:35.000000,17.0,237.0,237.0,,,,,,,,3.0,10.0,,,,,,,,,,,,,,,,,,,
652,Performer Pytorch,lucidrains/performer-pytorch,,pytorch-utils,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000000,2020-12-18 23:09:14.000000,2020-12-14 17:09:48.000000,59.0,16.0,30.0,440,,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",4.0,17,True,2020-12-14 17:10:37.000000,0.14.9,60.0,performer-pytorch,,,,['pytorch'],7.0,7.0,https://pypi.org/project/performer-pytorch,2020-12-13 20:20:46.000000,,1469.0,1469.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
653,kglib,graknlabs/kglib,,graph,https://github.com/graknlabs/kglib,https://github.com/graknlabs/kglib,Apache-2.0,2018-09-16 16:46:48.000000,2020-11-10 15:19:42.000000,2020-11-10 15:19:41.000000,69.0,10.0,49.0,382,486.0,Grakn Knowledge Graph Library (ML R&D).,7.0,17,True,2020-08-19 15:32:49.000000,0.2.2,7.0,grakn-kglib,,,,,,,https://pypi.org/project/grakn-kglib,2020-08-19 15:39:10.000000,,69.0,77.0,,,,,,,,3.0,206.0,,,,,,,,,,,,,,,,,,,
654,Sematch,gsi-upm/sematch,,graph,https://github.com/gsi-upm/sematch,https://github.com/gsi-upm/sematch,Apache-2.0,2012-11-30 11:11:53.000000,2020-11-05 21:20:52.000000,2019-03-27 03:17:24.000000,99.0,14.0,19.0,336,122.0,semantic similarity framework for knowledge graph.,5.0,17,False,2017-04-17 10:56:52.000000,1.0.4,5.0,sematch,,,,,29.0,26.0,https://pypi.org/project/sematch,2017-04-17 10:56:52.000000,3.0,47.0,47.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
655,Camphr,PKSHATechnology-Research/camphr,,nlp,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000000,2021-01-08 00:42:19.000000,2021-01-08 00:42:16.000000,15.0,13.0,14.0,320,1087.0,"spaCy plugin for Transformers , Udify, ELmo, etc.",7.0,17,True,2020-12-25 08:53:36.000000,0.7.2,37.0,camphr,,,,['spacy'],,,https://pypi.org/project/camphr,2020-12-25 08:53:36.000000,,381.0,381.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
656,tick,X-DataInitiative/tick,,time-series-data,https://github.com/X-DataInitiative/tick,https://github.com/X-DataInitiative/tick,BSD-3-Clause,2016-12-01 10:59:08.000000,2020-08-11 12:36:43.000000,2020-06-15 12:01:36.000000,74.0,55.0,159.0,320,413.0,"Module for statistical learning, with a particular emphasis on time-dependent modelling.",16.0,17,True,2019-09-11 11:25:15.000000,0.6,23.0,tick,,,,,29.0,28.0,https://pypi.org/project/tick,2020-05-24 22:01:17.000000,1.0,600.0,603.0,,,,,,,,3.0,155.0,,,,,,,,,,,,,,,,,,,
657,Baal,ElementAI/baal,,probabilistics,https://github.com/ElementAI/baal,https://github.com/ElementAI/baal,Apache-2.0,2019-09-30 20:16:26.000000,2020-12-29 15:31:36.000000,2020-12-11 19:04:35.000000,24.0,12.0,22.0,306,92.0,Using approximate bayesian posteriors in deep nets for active learning.,8.0,17,True,2020-11-03 21:14:13.000000,1.2.1,7.0,baal,,,,,6.0,6.0,https://pypi.org/project/baal,2020-11-03 21:07:08.000000,,131.0,131.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
658,Sherpa,sherpa-ai/sherpa,,hyperopt,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48.000000,42.0,11.0,41.0,278,823.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,17,False,2020-07-31 05:29:09.000000,1.0.7,8.0,parameter-sherpa,,,,,8.0,7.0,https://pypi.org/project/parameter-sherpa,2019-11-23 21:32:27.000000,1.0,423.0,423.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
659,DeepGraph,deepgraph/deepgraph,,graph,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,BSD-3-Clause,2015-10-27 12:28:45.000000,2020-10-13 10:14:55.018000,2020-10-01 13:17:00.000000,33.0,8.0,4.0,226,160.0,Analyze Data with Pandas-based Networks. Documentation:.,2.0,17,True,2020-10-01 13:20:38.000000,0.2.3,13.0,deepgraph,conda-forge/deepgraph,,,['pandas'],1.0,1.0,https://pypi.org/project/deepgraph,2020-10-01 13:18:38.000000,,246.0,2089.0,https://anaconda.org/conda-forge/deepgraph,2020-10-13 10:14:55.018000,75579.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
660,ExplainX.ai,explainX/explainx,,interpretability,https://github.com/explainX/explainx,https://github.com/explainX/explainx,MIT,2020-06-16 14:27:15.000000,2021-01-07 22:35:16.000000,2021-01-07 22:35:16.000000,27.0,7.0,13.0,155,182.0,Explainable AI framework for data scientists. Explain & debug any blackbox machine learning model with a single line..,4.0,17,True,2020-10-23 17:30:47.000000,2.403,53.0,explainx,,,,,,,https://pypi.org/project/explainx,2020-12-07 22:26:30.000000,,528.0,528.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
661,BatchFlow,analysiscenter/batchflow,,data-pipelines,https://github.com/analysiscenter/batchflow,https://github.com/analysiscenter/batchflow,Apache-2.0,2017-03-13 14:22:53.000000,2020-12-31 11:47:44.000000,2020-12-08 08:39:00.000000,33.0,52.0,53.0,153,4298.0,BatchFlow helps you conveniently work with random or sequential batches of your data and define data processing and..,28.0,17,True,2019-08-23 12:21:50.000000,0.3.0,3.0,batchflow,,,,,,,https://pypi.org/project/batchflow,2019-08-23 12:21:50.000000,,18.0,18.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
662,Auto TS,AutoViML/Auto_TS,,time-series-data,https://github.com/AutoViML/Auto_TS,https://github.com/AutoViML/Auto_TS,Apache-2.0,2020-02-15 15:23:32.000000,2021-01-03 21:06:22.000000,2021-01-03 21:05:07.000000,29.0,5.0,21.0,141,210.0,"Automatically build ARIMA, SARIMAX, VAR, FB Prophet and ML Models on Time Series data sets with a Single Line of Code.",5.0,17,False,2021-01-03 21:06:22.000000,0.0.29,8.0,auto-ts,,,,,,,https://pypi.org/project/auto-ts,2021-01-03 21:06:22.000000,,370.0,370.0,,,,,,,,3.0,,True,,,,,,,,,,,,,,,,,,
663,ipyexperiments,stas00/ipyexperiments,,gpu-utilities,https://github.com/stas00/ipyexperiments,https://github.com/stas00/ipyexperiments,Apache-2.0,2018-11-15 01:19:40.000000,2020-11-17 04:11:19.000000,2020-11-17 04:11:16.000000,9.0,,4.0,123,177.0,jupyter/ipython experiment containers for GPU and general RAM re-use.,3.0,17,False,2020-11-16 07:08:34.000000,0.1.22,21.0,ipyexperiments,,,,['jupyter'],4.0,2.0,https://pypi.org/project/ipyexperiments,2020-11-17 04:10:43.000000,2.0,159.0,159.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
664,nvidia-ml-py3,nicolargo/nvidia-ml-py3,,gpu-utilities,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000000,2019-03-06 20:41:10.000000,2019-03-06 20:41:09.000000,13.0,2.0,,59,5.0,Python 3 Bindings for the NVIDIA Management Library.,2.0,17,False,,,1.0,nvidia-ml-py3,,,,,2439.0,2427.0,https://pypi.org/project/nvidia-ml-py3,2017-06-03 07:43:46.000000,12.0,274055.0,274055.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
665,ReAgent,facebookresearch/ReAgent,,reinforcement-learning,https://github.com/facebookresearch/ReAgent,https://github.com/facebookresearch/ReAgent,BSD-3-Clause,2017-07-27 17:53:21.000000,2021-01-07 22:17:01.000000,2021-01-07 22:16:16.000000,372.0,20.0,74.0,2736,1054.0,"A platform for Reasoning systems (Reinforcement Learning, Contextual Bandits, etc.).",85.0,16,True,,,,,,,,['pytorch'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
666,automl-gs,minimaxir/automl-gs,,hyperopt,https://github.com/minimaxir/automl-gs,https://github.com/minimaxir/automl-gs,MIT,2019-01-13 18:57:44.000000,2019-10-22 11:20:40.000000,2019-04-05 06:48:14.000000,157.0,26.0,6.0,1709,102.0,"Provide an input CSV and a target field to predict, generate a model + code to run it.",7.0,16,False,2019-04-05 06:51:04.000000,0.2.1,2.0,automl_gs,,,,,,,https://pypi.org/project/automl_gs,2019-04-05 06:47:54.000000,,29.0,29.0,,,,,,,,3.0,20.0,,,,,,,,,,,,,,,,,,,
667,Xcessiv,reiinakano/xcessiv,,hyperopt,https://github.com/reiinakano/xcessiv,https://github.com/reiinakano/xcessiv,Apache-2.0,2017-03-07 18:18:25.000000,2018-06-06 22:23:37.000000,2017-08-21 00:51:15.000000,104.0,21.0,13.0,1258,316.0,"A web-based application for quick, scalable, and automated hyperparameter tuning and stacked ensembling in Python.",6.0,16,False,2017-08-21 00:53:25.000000,0.5.1,34.0,xcessiv,,,,,2.0,1.0,https://pypi.org/project/xcessiv,2017-08-21 00:49:41.000000,1.0,72.0,72.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
668,Lambda Networks,lucidrains/lambda-networks,,pytorch-utils,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30.000000,127.0,8.0,15.0,1242,,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,16,True,2020-11-18 08:18:54.000000,0.4.0,11.0,lambda-networks,,,,['pytorch'],,,https://pypi.org/project/lambda-networks,2020-10-20 21:49:22.000000,,977.0,977.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
669,Botflow,kkyon/botflow,,data-pipelines,https://github.com/kkyon/botflow,https://github.com/kkyon/botflow,BSD-3-Clause,2018-08-20 03:13:31.000000,2020-12-31 09:03:22.000000,2019-05-23 14:40:50.000000,98.0,2.0,2.0,1151,192.0,"Python Fast Dataflow programming framework for Data pipeline work( Web Crawler,Machine Learning,Quantitative..",11.0,16,False,,,5.0,botflow,,,,,1.0,1.0,https://pypi.org/project/botflow,2018-09-14 14:38:32.000000,,25.0,25.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
670,AdvBox,advboxes/AdvBox,,adversarial,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000000,2020-11-13 17:59:22.000000,2020-08-26 22:59:41.000000,217.0,6.0,26.0,1020,374.0,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,16,True,2018-12-05 02:48:50.000000,0.4.1,2.0,advbox,,,,,,,https://pypi.org/project/advbox,2018-12-05 02:48:50.000000,,14.0,14.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
671,sklearn-porter,nok/sklearn-porter,,model-serialisation,https://github.com/nok/sklearn-porter,https://github.com/nok/sklearn-porter,MIT,2016-06-22 22:21:34.000000,2020-10-19 07:28:00.000000,2019-12-18 13:31:50.000000,122.0,39.0,29.0,944,699.0,"Transpile trained scikit-learn estimators to C, Java, JavaScript and others.",11.0,16,False,2019-12-18 13:39:19.000000,0.7.4,20.0,sklearn-porter,,,,['sklearn'],1.0,,https://pypi.org/project/sklearn-porter,2019-12-18 13:39:19.000000,1.0,439.0,439.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
672,CrypTen,facebookresearch/CrypTen,,privacy-ml,https://github.com/facebookresearch/CrypTen,https://github.com/facebookresearch/CrypTen,MIT,2019-08-15 00:00:31.000000,2021-01-07 17:43:06.000000,2020-12-23 00:12:14.000000,87.0,15.0,31.0,686,227.0,A framework for Privacy Preserving Machine Learning.,23.0,16,True,2020-04-21 13:59:37.000000,0.1,1.0,crypten,,,,['pytorch'],5.0,5.0,https://pypi.org/project/crypten,2020-02-05 18:53:03.000000,,101.0,101.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
673,lazydata,rstojnic/lazydata,,db-clients,https://github.com/rstojnic/lazydata,https://github.com/rstojnic/lazydata,Apache-2.0,2018-08-21 12:44:27.000000,2019-02-13 18:15:09.000000,2018-10-12 11:40:26.000000,24.0,7.0,6.0,624,216.0,Lazydata: Scalable data dependencies for Python projects.,6.0,16,False,2018-09-18 21:24:41.000000,1.0.19,19.0,lazydata,,,,,8.0,8.0,https://pypi.org/project/lazydata,2018-09-18 21:25:30.000000,,33.0,33.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
674,cuGraph,rapidsai/cugraph,,gpu-utilities,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000000,2021-01-07 16:41:44.000000,2021-01-06 15:52:25.000000,130.0,92.0,447.0,612,,cuGraph - RAPIDS Graph Analytics Library.,53.0,16,True,2020-12-10 21:54:44.000000,0.17.0,4.0,cugraph,,,,,,,https://pypi.org/project/cugraph,2019-04-04 15:31:02.000000,,32.0,32.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
675,SpeedTorch,Santosh-Gupta/SpeedTorch,,gpu-utilities,https://github.com/Santosh-Gupta/SpeedTorch,https://github.com/Santosh-Gupta/SpeedTorch,MIT,2019-09-07 18:57:52.000000,2020-02-21 23:13:29.000000,2020-02-21 23:13:28.000000,36.0,3.0,2.0,592,170.0,Library for faster pinned CPU - GPU transfer in Pytorch.,3.0,16,True,2020-01-06 05:27:17.000000,0.1.6,14.0,SpeedTorch,,,,['pytorch'],5.0,3.0,https://pypi.org/project/SpeedTorch,2020-01-06 05:27:17.000000,2.0,86.0,86.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
676,ThunderGBM,Xtra-Computing/thundergbm,,ml-frameworks,https://github.com/Xtra-Computing/thundergbm,https://github.com/Xtra-Computing/thundergbm,Apache-2.0,2016-11-11 09:58:08.000000,2021-01-05 04:22:17.000000,2021-01-05 04:22:15.000000,71.0,20.0,26.0,575,606.0,ThunderGBM: Fast GBDTs and Random Forests on GPUs.,10.0,16,True,2020-05-01 23:16:25.000000,0.3.16,24.0,thundergbm,,,,,,,https://pypi.org/project/thundergbm,2020-05-01 23:16:25.000000,,129.0,129.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
677,XAI,EthicalML/xai,,interpretability,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000000,2019-10-05 10:34:58.000000,2019-10-05 10:34:50.000000,81.0,4.0,2.0,552,83.0,XAI - An eXplainability toolbox for machine learning.,2.0,16,False,2019-01-13 21:24:01.000000,0.0.4,4.0,xai,,,,,15.0,9.0,https://pypi.org/project/xai,2019-01-13 21:24:01.000000,6.0,439.0,439.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
678,AlphaPy,ScottfreeLLC/AlphaPy,,hyperopt,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000000,2020-09-06 12:58:26.000000,2020-09-06 12:58:25.000000,111.0,10.0,29.0,537,407.0,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",3.0,16,True,2020-08-29 18:48:20.000000,2.5.0,24.0,alphapy,,,,,2.0,2.0,https://pypi.org/project/alphapy,2020-08-25 23:33:42.000000,,76.0,76.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
679,RLax,deepmind/rlax,,reinforcement-learning,https://github.com/deepmind/rlax,https://github.com/deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000000,2020-12-04 16:29:56.000000,2020-12-04 16:29:20.000000,38.0,3.0,3.0,536,100.0,A library of reinforcement learning building blocks in JAX.,10.0,16,True,2020-02-19 23:01:30.000000,0.1.0,3.0,rlax,,,,['jax'],9.0,9.0,https://pypi.org/project/rlax,2020-02-19 23:01:30.000000,,123.0,123.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
680,FlashTorch,MisaOgura/flashtorch,,interpretability,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000000,2020-12-14 23:09:26.000000,2020-05-29 14:37:29.000000,66.0,6.0,21.0,523,126.0,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,16,True,2020-05-29 14:39:38.000000,0.1.3,12.0,flashtorch,,,,['pytorch'],6.0,6.0,https://pypi.org/project/flashtorch,2020-05-29 14:38:32.000000,,193.0,193.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
681,Auto Tune Models,HDI-Project/ATM,,hyperopt,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58.000000,122.0,17.0,71.0,501,775.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,16,True,2019-07-30 09:28:26.000000,0.2.2,13.0,atm,,,,,6.0,6.0,https://pypi.org/project/atm,2019-06-24 13:31:28.000000,,61.0,61.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
682,Tensor Sensor,parrt/tensor-sensor,,pytorch-utils,https://github.com/parrt/tensor-sensor,https://github.com/parrt/tensor-sensor,MIT,2020-08-28 22:54:04.000000,2021-01-07 00:40:37.000000,2021-01-07 00:40:31.000000,23.0,4.0,12.0,473,155.0,The goal of this library is to generate more helpful exception messages for numpy/pytorch matrix algebra expressions.,2.0,16,True,2020-12-03 20:46:15.000000,0.1.1,33.0,tensor-sensor,,,,['pytorch'],1.0,1.0,https://pypi.org/project/tensor-sensor,2020-12-03 20:40:56.000000,,270.0,270.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
683,DiCE,interpretml/DiCE,,interpretability,https://github.com/interpretml/DiCE,https://github.com/interpretml/DiCE,MIT,2019-05-02 09:51:02.000000,2020-12-15 13:12:57.000000,2020-12-15 13:12:50.000000,62.0,12.0,18.0,421,288.0,Generate Diverse Counterfactual Explanations for any machine learning model.,8.0,16,True,2020-09-22 06:31:10.000000,0.4,2.0,dice-ml,,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/dice-ml,2020-09-22 06:57:33.000000,,124.0,124.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
684,TF Compression,tensorflow/compression,,tensorflow-utils,https://github.com/tensorflow/compression,https://github.com/tensorflow/compression,Apache-2.0,2018-05-15 23:32:19.000000,2021-01-07 00:18:26.000000,2021-01-07 00:15:17.000000,147.0,1.0,54.0,408,138.0,Data compression in TensorFlow.,9.0,16,True,2021-01-06 01:50:06.000000,2.0b2,8.0,tensorflow-compression,,,,['tensorflow'],1.0,,https://pypi.org/project/tensorflow-compression,2021-01-06 01:36:13.000000,1.0,406.0,406.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
685,lightly,lightly-ai/lightly,,image,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000000,2020-12-30 12:47:41.000000,2020-12-30 12:47:40.000000,19.0,16.0,18.0,386,251.0,A python library for self-supervised learning.,4.0,16,True,2020-12-17 17:29:23.000000,1.0.7,10.0,lightly,,,,['pytorch'],,,https://pypi.org/project/lightly,2020-12-17 17:31:29.000000,,260.0,260.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
686,OpenRec,ylongqi/openrec,,recommender-systems,https://github.com/ylongqi/openrec,https://github.com/ylongqi/openrec,Apache-2.0,2017-11-29 16:04:40.000000,2020-11-13 17:47:17.000000,2020-02-19 07:57:17.000000,79.0,4.0,12.0,349,213.0,OpenRec is an open-source and modular library for neural network-inspired recommendation algorithms.,10.0,16,True,2018-11-13 17:55:55.000000,0.2.5,11.0,openrec,,,,,2.0,1.0,https://pypi.org/project/openrec,2019-09-11 20:21:21.000000,1.0,50.0,50.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
687,pdvega,altair-viz/pdvega,,data-viz,https://github.com/altair-viz/pdvega,https://github.com/altair-viz/pdvega,MIT,2018-01-11 21:30:27.000000,2019-03-29 16:09:14.000000,2019-03-29 16:09:13.000000,28.0,16.0,10.0,339,177.0,Interactive plotting for Pandas using Vega-Lite.,9.0,16,False,,,1.0,pdvega,,,,,48.0,46.0,https://pypi.org/project/pdvega,2018-02-01 04:56:43.000000,2.0,92.0,92.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
688,datmo,datmo/datmo,,ml-experiments,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000000,2019-11-29 00:48:45.000000,2019-11-29 00:48:44.000000,28.0,42.0,149.0,331,1051.0,Open source production model management tool for data scientists.,6.0,16,False,2018-12-07 06:01:12.000000,0.0.40,41.0,datmo,,,,,5.0,5.0,https://pypi.org/project/datmo,2018-12-07 06:16:42.000000,,73.0,73.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
