,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
751,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2023-05-10 00:10:07.000000,2023-05-08 14:21:30,541.0,59.0,308,37.0,635.0,149.0,68.0,2153,Scenic: A Jax Library for Computer Vision Research and Beyond.,62.0,19,True,,,,,,,,['jax'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
752,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30,31.0,,156,47.0,3.0,13.0,15.0,1518,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,19,False,2020-11-18 08:19:23.000,0.4.0,11.0,lambda-networks,,,,['pytorch'],6.0,6.0,https://pypi.org/project/lambda-networks,2716.0,2716.0,,,,,,,,3.0,,2020-11-18 08:19:23.000,,,,,,,,,,,,,,,,,,,
753,TextBox,RUCAIBox/TextBox,nlp,,https://github.com/RUCAIBox/TextBox,https://github.com/RUCAIBox/TextBox,MIT,2020-11-08 07:35:46.000,2023-05-05 04:30:34.000000,2023-05-05 04:30:34,1355.0,21.0,110,18.0,293.0,3.0,59.0,967,TextBox 2.0 is a text generation library with pre-trained language models.,18.0,19,True,2022-12-28 02:06:22.000,2.0.0,10.0,textbox,,,,,5.0,5.0,https://pypi.org/project/textbox,,,,,,,,,,3.0,,2021-04-15 09:35:06.000,,,,,,,,,,,,,,,,,,,
754,FinQuant,fmilthaler/FinQuant,financial-data,,https://github.com/fmilthaler/FinQuant,https://github.com/fmilthaler/FinQuant,MIT,2019-01-20 15:07:19.000,2022-09-10 19:14:50.000000,2020-05-03 16:12:29,469.0,,140,36.0,43.0,19.0,11.0,954,"A program for financial portfolio management, analysis and optimisation.",9.0,19,False,2020-05-03 16:19:19.000,0.2.2,6.0,FinQuant,,,,,74.0,74.0,https://pypi.org/project/FinQuant,362.0,362.0,,,,,,,,3.0,,2020-05-03 16:19:19.000,,,,,,,,,,,,,,,,,,,
755,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2021-07-18 06:52:12.000000,2020-04-17 02:27:44,79.0,,130,27.0,73.0,39.0,36.0,939,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,19,False,2020-04-17 02:18:00.000,0.6.2,13.0,adtk,conda-forge/adtk,,,,2.0,,https://pypi.org/project/adtk,223366.0,223541.0,https://anaconda.org/conda-forge/adtk,2020-04-20 19:46:14.062,6680.0,,,,,3.0,,2020-04-17 02:18:00.000,2.0,,,,,,,,,,,,,,,,,,
756,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2023-04-17 18:56:30.000000,2023-04-17 18:56:30,421.0,4.0,173,60.0,6.0,13.0,29.0,904,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",4.0,19,True,2020-08-29 18:48:20.000,2.5.0,11.0,alphapy,,,,,3.0,3.0,https://pypi.org/project/alphapy,113.0,113.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
757,pytorch2keras,gmalivenko/pytorch2keras,model-serialisation,,https://github.com/gmalivenko/pytorch2keras,https://github.com/gmalivenko/pytorch2keras,MIT,2017-11-16 20:21:43.000,2022-12-08 11:42:52.000000,2021-08-06 08:18:46,282.0,,142,15.0,24.0,57.0,69.0,838,PyTorch to Keras model convertor.,13.0,19,False,2020-05-14 10:03:56.000,0.2.4,23.0,pytorch2keras,,,,,78.0,77.0,https://pypi.org/project/pytorch2keras,598.0,598.0,,,,,,,,3.0,,2020-05-14 10:03:56.000,1.0,,,,,,,,,,,,,,,,,,
758,Dragonfly,dragonfly/dragonfly,hyperopt,,https://github.com/dragonfly/dragonfly,https://github.com/dragonfly/dragonfly,MIT,2018-04-20 22:19:50.000,2022-10-01 22:28:00.848000,2022-10-01 22:21:50,400.0,,221,30.0,37.0,39.0,20.0,779,An open source python library for scalable Bayesian optimisation.,13.0,19,True,2022-10-01 22:28:00.848,0.1.7,10.0,dragonfly-opt,,,,,2.0,,https://pypi.org/project/dragonfly-opt,24646.0,24646.0,,,,,,,,3.0,,2022-10-01 22:28:00.848,2.0,,,,,,,,,,,,,,,,,,
759,sklearn-deap,rsteca/sklearn-deap,hyperopt,,https://github.com/rsteca/sklearn-deap,https://github.com/rsteca/sklearn-deap,MIT,2015-10-28 22:52:34.000,2022-12-29 13:21:52.000000,2021-07-30 15:06:27,104.0,,125,30.0,27.0,21.0,34.0,721,Use evolutionary algorithms instead of gridsearch in scikit-learn.,23.0,19,False,2021-07-30 15:13:54.000,0.3.0,14.0,sklearn-deap,,,,['sklearn'],42.0,40.0,https://pypi.org/project/sklearn-deap,479.0,479.0,,,,,,,,3.0,,2021-07-30 15:13:54.000,2.0,,,,,,,,,,,,,,,,,,
760,cuSignal,rapidsai/cusignal,gpu-utilities,,https://github.com/rapidsai/cusignal,https://github.com/rapidsai/cusignal,Apache-2.0,2019-08-22 14:27:27.000,2023-05-08 23:20:41.000000,2023-05-08 23:20:38,1280.0,18.0,115,44.0,421.0,21.0,129.0,673,GPU accelerated signal processing.,46.0,19,True,2023-04-12 13:24:36.000,23.04.00,19.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
761,tcav,tensorflow/tcav,interpretability,,https://github.com/tensorflow/tcav,https://github.com/tensorflow/tcav,Apache-2.0,2018-07-03 17:45:35.000,2023-03-25 01:07:25.000000,2021-09-16 17:56:31,171.0,,139,35.0,78.0,8.0,55.0,573,Code for the TCAV ML interpretability project.,19.0,19,False,2018-11-21 15:34:40.000,0.2,2.0,tcav,,,,['tensorflow'],17.0,17.0,https://pypi.org/project/tcav,385.0,385.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
762,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2021-05-20 05:41:36.000000,2021-05-20 05:39:44,264.0,,70,40.0,16.0,13.0,22.0,546,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,18.0,19,False,2020-10-16 03:43:47.000,0.1.7,9.0,n2,,,,,31.0,27.0,https://pypi.org/project/n2,635.0,635.0,,,,,,,,3.0,,2020-10-16 03:10:01.000,4.0,,,,,,,,,,,,,,,,,,
763,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2022-06-08 03:46:06.000000,2022-06-08 03:46:02,305.0,,99,9.0,14.0,5.0,16.0,544,Make Waffle Charts in Python.,6.0,19,True,,,5.0,pywaffle,conda-forge/pywaffle,,,,230.0,230.0,https://pypi.org/project/pywaffle,3145.0,3321.0,https://anaconda.org/conda-forge/pywaffle,2022-06-05 04:31:54.543,9342.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
764,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2023-05-08 15:44:03.000000,2023-03-24 15:34:45,859.0,1.0,94,43.0,61.0,43.0,22.0,541,Bias and Fairness Audit Toolkit.,17.0,19,True,,,,aequitas,,,,,133.0,133.0,https://pypi.org/project/aequitas,1463.0,1463.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
765,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,137,59.0,72.0,18.0,71.0,522,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,19,False,2019-07-30 09:28:26.000,0.2.2,14.0,atm,,,,,14.0,14.0,https://pypi.org/project/atm,170.0,170.0,,,,,,,,3.0,,2019-07-30 09:25:11.000,,,,,,,,,,,,,,,,,,,
766,apricot,jmschrei/apricot,others,,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000,2021-11-18 21:06:56.000000,2021-11-18 21:06:54,172.0,,45,10.0,8.0,10.0,19.0,471,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,4.0,19,False,2020-09-28 07:19:15.000,0.6.0,13.0,apricot-select,,,,,59.0,51.0,https://pypi.org/project/apricot-select,3862.0,3862.0,,,,,,,,3.0,22.0,2020-09-28 07:19:15.000,8.0,,,,,,,,,,,,,,,,,,
767,fastT5,Ki6an/fastT5,nlp,,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000,2023-04-24 18:46:40.000000,2022-04-05 03:21:24,38.0,,56,11.0,10.0,19.0,40.0,461,boost inference speed of T5 models by 5x & reduce the model size by 3x.,5.0,19,False,2022-04-05 03:23:12.000,0.1.4,14.0,fastt5,,,,,34.0,34.0,https://pypi.org/project/fastt5,1774.0,1774.0,,,,,,,,3.0,,2022-04-05 03:23:12.000,,,,,,,,,,,,,,,,,,,
768,chefboost,serengil/chefboost,ml-frameworks,,https://github.com/serengil/chefboost,https://github.com/serengil/chefboost,MIT,2019-03-06 12:26:27.000,2023-03-30 21:45:50.000000,2023-03-30 21:45:50,361.0,3.0,94,17.0,3.0,5.0,27.0,397,"A Lightweight Decision Tree Framework supporting regular algorithms: ID3, C4,5, CART, CHAID and Regression Trees; some..",6.0,19,True,2022-02-16 06:14:54.000,0.0.17,17.0,chefboost,,,,,38.0,38.0,https://pypi.org/project/chefboost,662.0,662.0,,,,,,,,3.0,,2022-02-16 06:14:54.000,,,,,,,,,,,,,,,,,,,
769,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2023-05-05 13:04:04.000000,2023-05-04 10:33:43,2289.0,137.0,55,11.0,223.0,4.0,96.0,384,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,19.0,19,True,2022-08-21 21:20:01.713,0.1.1,11.0,pykale,,,,['pytorch'],,,https://pypi.org/project/pykale,50.0,50.0,,,,,,,,3.0,,2022-08-21 21:20:01.713,,,,,,,,,,,,,,,,,,,
770,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2023-05-03 22:54:39.000000,2023-05-03 22:38:20,315.0,4.0,74,24.0,321.0,5.0,9.0,308,Tensorflows Fairness Evaluation and Visualization Toolkit.,33.0,19,True,2023-05-03 22:54:39.000,0.44.0,23.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,1091.0,1091.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
771,ivis,beringresearch/ivis,data-viz,,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000,2023-01-11 12:30:05.335000,2023-01-11 12:11:20,623.0,,37,11.0,60.0,3.0,56.0,297,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,19,False,2023-01-11 12:30:05.335,2.0.9,35.0,ivis,,,,['tensorflow'],29.0,27.0,https://pypi.org/project/ivis,372.0,372.0,,,,,,,,3.0,,2023-01-11 12:30:05.335,2.0,,,,,,,,,,,,,,,,,,
772,tsflex,predict-idlab/tsflex,time-series-data,,https://github.com/predict-idlab/tsflex,https://github.com/predict-idlab/tsflex,MIT,2021-07-06 15:16:45.577,2023-05-05 12:35:09.000000,2023-05-05 12:34:34,788.0,18.0,17,5.0,60.0,26.0,15.0,258,Flexible time series feature extraction & processing.,5.0,19,False,2023-02-23 13:56:43.000,0.3.0,36.0,tsflex,conda-forge/tsflex,,,,5.0,5.0,https://pypi.org/project/tsflex,1305.0,1985.0,https://anaconda.org/conda-forge/tsflex,2022-10-12 07:05:42.735,14968.0,,,,,3.0,,2022-10-11 21:38:11.312,,,,,,,,,,,,,,,,,,,
773,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2023-01-26 17:04:18.000000,2023-01-26 17:04:18,400.0,,96,18.0,385.0,57.0,86.0,229,An open-source toolkit for large-scale genomic analysis.,24.0,19,False,2022-04-21 00:32:28.000,1.2.1,15.0,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,48640.0,48753.0,https://anaconda.org/conda-forge/glow,2021-04-28 16:52:48.812,3066.0,,,,,3.0,,2022-04-19 23:43:38.000,,,,,,,,,,,,,,,,,,,
774,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2023-05-11 14:19:36.000000,2023-05-11 14:19:23,517.0,65.0,18,4.0,205.0,2.0,,211,Data search & enrichment library for Machine Learning Easily find and add relevant features to your ML pipeline from..,9.0,19,False,2023-05-09 20:30:01.549,1.1.129,364.0,upgini,,,,,1.0,1.0,https://pypi.org/project/upgini,4242.0,4242.0,,,,,,,,3.0,,2022-06-30 10:58:25.000,,,,,,,,,,,,,,,,,,,
775,numerizer,jaidevd/numerizer,nlp,,https://github.com/jaidevd/numerizer,https://github.com/jaidevd/numerizer,MIT,2019-12-02 07:00:34.000,2023-05-01 07:53:03.000000,2023-05-01 07:50:02,24.0,2.0,22,7.0,11.0,2.0,9.0,203,A Python module to convert natural language numerics into ints and floats.,4.0,19,False,2023-05-01 07:55:52.405,0.2.3,11.0,numerizer,,,,,51.0,49.0,https://pypi.org/project/numerizer,4460.0,4460.0,,,,,,,,3.0,,2023-01-03 08:08:01.830,2.0,,,,,,,,,,,,,,,,,,
776,OMLT,cog-imperial/omlt,model-serialisation,,https://github.com/cog-imperial/OMLT,https://github.com/cog-imperial/OMLT,BSD-3-Clause,2021-06-03 12:39:38.000,2023-03-27 14:02:24.000000,2022-11-28 08:00:21,399.0,,38,15.0,59.0,8.0,27.0,199,Represent trained machine learning models as Pyomo optimization formulations.,13.0,19,False,2022-01-21 16:05:52.000,0.3.1,7.0,omlt,,,,,1.0,,https://pypi.org/project/omlt,14949.0,14949.0,,,,,,,,3.0,,2022-02-08 01:23:07.000,1.0,,,,,,,,,,,,,,,,,,
777,celer,mathurinm/celer,sklearn-utils,,https://github.com/mathurinm/celer,https://github.com/mathurinm/celer,BSD-3-Clause,2018-02-20 19:37:31.000,2023-04-19 15:32:40.000000,2023-04-19 15:21:42,259.0,4.0,29,11.0,194.0,23.0,72.0,172,"Fast solver for L1-type problems: Lasso, sparse Logisitic regression, Group Lasso, weighted Lasso, Multitask Lasso, etc.",11.0,19,False,2022-07-20 11:16:35.529,0.7.2,14.0,celer,,,,['sklearn'],24.0,23.0,https://pypi.org/project/celer,751.0,751.0,,,,,,,,3.0,,2022-07-20 11:16:35.529,1.0,,,,,,,,,,,,,,,,,,
778,nvidia-ml-py3,nicolargo/nvidia-ml-py3,gpu-utilities,,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000,2021-07-24 06:21:40.748000,2019-03-06 20:41:09,5.0,,57,5.0,1.0,2.0,,100,Python 3 Bindings for the NVIDIA Management Library.,2.0,19,False,2017-06-03 07:43:46.000,7.352.0,1.0,nvidia-ml-py3,anaconda/nvidia-ml,,,,7582.0,7408.0,https://pypi.org/project/nvidia-ml-py3,293239.0,293274.0,https://anaconda.org/anaconda/nvidia-ml,2021-07-24 06:21:40.748,782.0,,,,,3.0,,2017-06-03 07:43:46.000,174.0,,,,,,,,,,,,,,,,,,
779,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2022-12-21 23:38:02.000000,2020-02-09 21:03:48,299.0,,407,110.0,83.0,62.0,48.0,2857,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53.000,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,116.0,https://anaconda.org/maciejkula/spotlight,2018-05-27 18:32:12.235,8279.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
780,keepsake,replicate/keepsake,ml-experiments,,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,Apache-2.0,2020-07-01 04:37:44.000,2023-03-03 23:59:33.000000,2022-05-24 23:48:09,791.0,,71,16.0,1004.0,127.0,65.0,1622,Version control for machine learning.,17.0,18,True,2021-03-11 21:15:01.000,0.4.2,7.0,keepsake,,,,,1.0,,https://pypi.org/project/keepsake,203.0,203.0,,,,,,,,3.0,,2021-03-11 21:15:01.000,1.0,,,,,,,,,,,,,,,,,,
781,GraphGym,snap-stanford/GraphGym,graph,,https://github.com/snap-stanford/GraphGym,https://github.com/snap-stanford/GraphGym,MIT,2020-10-14 05:01:35.000,2023-03-30 17:22:47.000000,2023-03-14 23:02:49,75.0,4.0,160,24.0,17.0,12.0,27.0,1357,Platform for designing and evaluating Graph Neural Networks (GNN).,6.0,18,True,2022-03-24 23:28:17.000,0.4.0,3.0,graphgym,,,,,2.0,2.0,https://pypi.org/project/graphgym,51.0,51.0,,,,,,,,3.0,22.0,2022-03-24 23:19:13.000,,,,,,,,,,,,,,,,,,,
782,AdvBox,advboxes/AdvBox,adversarial,,https://github.com/advboxes/AdvBox,https://github.com/advboxes/AdvBox,Apache-2.0,2018-08-08 08:55:41.000,2023-02-15 19:57:27.000000,2022-08-08 02:56:23,378.0,,250,56.0,65.0,8.0,31.0,1308,Advbox is a toolbox to generate adversarial examples that fool neural networks in..,19.0,18,True,2018-12-05 02:48:50.000,0.4.1,2.0,advbox,,,,,,,https://pypi.org/project/advbox,26.0,26.0,,,,,,,,3.0,,2018-12-05 02:48:50.000,,,,,,,,,,,,,,,,,,,
783,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,95,40.0,13.0,13.0,9.0,1261,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,18,False,,,,doc2text,,,,,81.0,81.0,https://pypi.org/project/doc2text,1644.0,1644.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
784,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,86,34.0,72.0,24.0,30.0,1073,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,18,False,2021-02-15 20:20:59.000,0.5,2.0,torch-struct,,,,['pytorch'],,,https://pypi.org/project/torch-struct,35726.0,35726.0,,,,,,,,3.0,,2021-02-14 02:43:46.000,,,,,,,,,,,,,,,,,,,
785,Fiber,uber/fiber,distributed-ml,,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000,2023-03-19 22:55:22.000000,2021-03-15 07:00:08,66.0,,111,22.0,37.0,20.0,8.0,1016,Distributed Computing for AI Made Simple.,5.0,18,False,2020-07-09 03:28:28.000,0.2.1,6.0,fiber,,,,,57.0,56.0,https://pypi.org/project/fiber,62.0,62.0,,,,,,,,3.0,,2020-07-09 03:28:28.000,1.0,,,,,,,,,,,,,,,,,,
786,robustness,MadryLab/robustness,adversarial,,https://github.com/MadryLab/robustness,https://github.com/MadryLab/robustness,MIT,2019-08-21 09:26:33.000,2022-10-24 19:29:28.000000,2022-02-14 20:43:06,145.0,,151,17.0,41.0,21.0,57.0,788,"A library for experimenting with, training and evaluating neural networks, with a focus on adversarial robustness.",13.0,18,False,2020-12-01 06:11:12.000,1.2.1.post2,10.0,robustness,conda-forge/robustness,,,,127.0,124.0,https://pypi.org/project/robustness,452.0,644.0,https://anaconda.org/conda-forge/robustness,2021-04-30 19:03:43.367,6349.0,,,,,3.0,,2020-12-01 06:21:33.000,3.0,,,,,,,,,,,,,,,,,,
787,LOFO,aerdem4/lofo-importance,interpretability,,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000,2023-04-14 10:59:37.000000,2023-04-14 10:59:37,29.0,1.0,74,16.0,31.0,6.0,19.0,725,Leave One Feature Out Importance.,5.0,18,True,2023-04-15 05:47:00.405,0.3.3,13.0,lofo-importance,,,,,27.0,25.0,https://pypi.org/project/lofo-importance,1401.0,1401.0,,,,,,,,3.0,,2022-04-27 12:56:30.000,2.0,,,,,,,,,,,,,,,,,,
788,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2023-04-01 08:26:45.000000,2021-10-13 21:05:33,5078.0,,111,19.0,58.0,2.0,13.0,688,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,18,False,2021-10-13 21:04:12.000,2.0.8,119.0,caer,,,https://caer.rtfd.io,,2.0,,https://pypi.org/project/caer,2076.0,2076.0,,,,,,,,3.0,23.0,2021-10-13 21:04:12.000,2.0,,,,,,,,,,,,,,,,,,
789,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2023-05-10 14:54:45.000000,2023-02-24 14:52:25,807.0,4.0,36,14.0,16.0,2.0,19.0,565,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,18,True,2022-09-09 15:00:41.386,3.1.2,26.0,opytimizer,,,,,13.0,13.0,https://pypi.org/project/opytimizer,241.0,241.0,,,,,,,,3.0,,2022-09-09 15:00:41.386,,,,,,,,,,,,,,,,,,,
790,elegy,poets-ai/elegy,ml-frameworks,,https://github.com/poets-ai/elegy,https://github.com/poets-ai/elegy,MIT,2020-06-30 14:00:37.000,2022-12-15 19:23:10.000000,2022-05-23 17:26:29,339.0,,32,15.0,148.0,39.0,66.0,447,A High Level API for Deep Learning in JAX.,18.0,18,True,2022-03-23 21:51:07.000,0.8.6,33.0,elegy,,,,"['tensorflow', 'jax']",39.0,39.0,https://pypi.org/project/elegy,242.0,242.0,,,,,,,,3.0,,2022-04-22 15:42:03.000,,,,,,,,,,,,,,,,,,,
791,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2023-02-27 22:51:28.000000,2023-02-27 22:51:28,276.0,1.0,73,13.0,125.0,14.0,135.0,437,A Python library for dynamic classifier and ensemble selection.,15.0,18,True,2021-02-08 06:29:25.000,0.3.5,4.0,deslib,,,,['sklearn'],40.0,38.0,https://pypi.org/project/deslib,1312.0,1312.0,,,,,,,,3.0,,2021-02-08 06:29:25.000,2.0,,,,,,,,,,,,,,,,,,
792,animatplot,t-makaro/animatplot,data-viz,,https://github.com/t-makaro/animatplot,https://github.com/t-makaro/animatplot,MIT,2017-04-03 00:54:04.000,2021-04-07 10:46:25.000000,2020-10-05 06:14:18,178.0,,38,10.0,29.0,17.0,17.0,400,A python package for animating plots build on matplotlib.,7.0,18,False,2020-10-05 06:20:52.000,0.4.2,10.0,animatplot,conda-forge/animatplot,,,,49.0,47.0,https://pypi.org/project/animatplot,262.0,482.0,https://anaconda.org/conda-forge/animatplot,2020-10-06 02:02:00.460,11222.0,,,,,3.0,,2020-10-05 06:20:52.000,2.0,,,,,,,,,,,,,,,,,,
793,scikit-tda,scikit-tda/scikit-tda,sklearn-utils,,https://github.com/scikit-tda/scikit-tda,https://github.com/scikit-tda/scikit-tda,MIT,2018-04-13 21:00:31.000,2022-03-13 16:33:15.000000,2022-03-13 16:33:15,64.0,,47,18.0,7.0,15.0,4.0,398,Topological Data Analysis for Python.,4.0,18,False,2021-08-03 00:23:20.000,1.0.0,4.0,scikit-tda,,,,['sklearn'],43.0,43.0,https://pypi.org/project/scikit-tda,3442.0,3442.0,,,,,,,,3.0,,2021-08-03 00:23:20.000,,,,,,,,,,,,,,,,,,,
794,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,51,11.0,60.0,16.0,41.0,319,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09.000,1.0.7,8.0,parameter-sherpa,,,,,34.0,30.0,https://pypi.org/project/parameter-sherpa,329.0,329.0,,,,,,,,3.0,,2019-11-23 21:32:27.000,4.0,,,,,,,,,,,,,,,,,,
795,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2023-04-03 11:31:55.000000,2023-04-03 11:31:55,66.0,1.0,55,8.0,9.0,7.0,13.0,313,TextAugment: Text Augmentation Library.,7.0,18,True,2020-11-05 15:04:26.000,1.3.4,8.0,textaugment,,,,,52.0,48.0,https://pypi.org/project/textaugment,3398.0,3399.0,,,,,,,,3.0,57.0,2020-11-05 15:02:11.000,4.0,,,,,,,,,,,,,,,,,,
